"date","age","ISO2","country","ISO3","population","cli","anosmia","count","cli_local","count_local","cli_14days","anosmia_14days","count_14days","cli_local_14days","count_local_14days","p_cli","p_cli_low","p_cli_high","p_anosmia","p_anosmia_low","p_anosmia_high","p_cli_local","p_cli_local_low","p_cli_local_high","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-01,-77,"CA","Canada","CAN",37411038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,1,"CA","Canada","CAN",37411038,2,0,221,30,221,NA,NA,NA,NA,NA,0.00904977375565611,0,0.0215350091750472,0,0,0,0.0025612567232989,0.00164591408763438,0.00347659935896342,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,2,"CA","Canada","CAN",37411038,1,7,436,56,436,NA,NA,NA,NA,NA,0.00229357798165138,0,0.00678375006683775,0.0160550458715596,0.00425738187135749,0.0278527098717618,0.0024234031504241,0.00178945626620248,0.00305735003464571,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,3,"CA","Canada","CAN",37411038,1,5,333,61,333,NA,NA,NA,NA,NA,0.003003003003003,0,0.0088799365855097,0.015015015015015,0.00195319591228628,0.0280768341177437,0.0034562864751544,0.00259043962308211,0.00432213332722669,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,4,"CA","Canada","CAN",37411038,3,8,255,69,255,NA,NA,NA,NA,NA,0.0117647058823529,0,0.0249989371033066,0.0313725490196078,0.00997661300278811,0.0527684850364276,0.0051054384017758,0.003903879362972,0.00630699744057961,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,5,"CA","Canada","CAN",37411038,3,4,220,50,219,NA,NA,NA,NA,NA,0.0136363636363636,0,0.028961507639545,0.0181818181818182,0.000526687316925879,0.0358369490467105,0.00430774532609632,0.00311629573332812,0.00549919491886452,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,6,"CA","Canada","CAN",37411038,1,2,133,7,133,NA,NA,NA,NA,NA,0.0075187969924812,0,0.0221998631308919,0.0150375939849624,0,0.0357209627568698,0.00099304865938431,0.000257766792890061,0.00172833052587856,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,7,"CA","Canada","CAN",37411038,0,2,28,1,27,NA,NA,NA,NA,NA,0,0,0,0.0714285714285714,0,0.166820738684598,0.000698812019566737,0,0.00206797976356562,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-02,-99,"CA","Canada","CAN",37411038,0,0,3,0,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-02,-77,"CA","Canada","CAN",37411038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-02,1,"CA","Canada","CAN",37411038,2,1,159,42,159,NA,NA,NA,NA,NA,0.0125786163522013,0,0.0299013819415159,0.00628930817610063,0,0.0185773009704059,0.00498398006407974,0.00348044078314602,0.00648751934501347,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-02,2,"CA","Canada","CAN",37411038,1,0,338,31,338,NA,NA,NA,NA,NA,0.0029585798816568,0,0.00874870556763841,0,0,0,0.00173049011945964,0.00112185042711484,0.00233912981180444,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-02,3,"CA","Canada","CAN",37411038,1,3,265,44,265,NA,NA,NA,NA,NA,0.00377358490566038,0,0.0111557073357215,0.0113207547169811,0,0.024058441138122,0.00313278746885012,0.00220857602503209,0.00405699891266816,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-02,4,"CA","Canada","CAN",37411038,4,2,234,172,234,NA,NA,NA,NA,NA,0.0170940170940171,0.000485983349473366,0.0337020508385608,0.00854700854700855,0,0.0203416106734326,0.0138687308498629,0.0118105290555567,0.0159269326441692,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-02,5,"CA","Canada","CAN",37411038,1,2,203,15,203,NA,NA,NA,NA,NA,0.00492610837438424,0,0.0145572932372347,0.00985221674876847,0,0.0234390129361356,0.00139418161539177,0.000689133332692829,0.0020992298980907,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-02,6,"CA","Canada","CAN",37411038,1,0,124,9,124,NA,NA,NA,NA,NA,0.00806451612903226,0,0.0238068137560713,0,0,0,0.00136944613511869,0.00047537059089483,0.00226352167934254,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-02,7,"CA","Canada","CAN",37411038,0,1,42,1,42,NA,NA,NA,NA,NA,0,0,0,0.0238095238095238,0,0.0699164408379719,0.000449236298292902,0,0.00132952546792588,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-03,-99,"CA","Canada","CAN",37411038,0,0,6,0,6,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-03,-77,"CA","Canada","CAN",37411038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-03,1,"CA","Canada","CAN",37411038,4,3,313,46,313,NA,NA,NA,NA,NA,0.012779552715655,0.000336102342748393,0.0252230030885615,0.00958466453674121,0,0.0203784320352768,0.00277292181566098,0.00197271207973662,0.00357313155158534,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-03,2,"CA","Canada","CAN",37411038,1,7,636,233,636,NA,NA,NA,NA,NA,0.00157232704402516,0,0.00465160774558715,0.0110062893081761,0.00289785952333482,0.0191147190930174,0.0069123056841106,0.00602782802724698,0.00779678334097421,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-03,3,"CA","Canada","CAN",37411038,2,7,581,115,581,NA,NA,NA,NA,NA,0.00344234079173838,0,0.00820487570173835,0.0120481927710843,0.00317686023814749,0.0209195253040212,0.00373461500990485,0.0030533242014293,0.0044159058183804,NA,NA,NA,NA,NA,NA,NA,NA,NA
