ISO3,country,region,count,cli,count_local_com,cli_local_com,date
DOM,Dominican Republic,San Pedro de Macorís,8,0,8,3,2020-10-03
DOM,Dominican Republic,Sánchez Ramírez,1,0,1,0,2020-10-03
DOM,Dominican Republic,Santiago,27,1,27,31,2020-10-03
DOM,Dominican Republic,Santiago Rodríguez,1,0,1,1,2020-10-03
DOM,Dominican Republic,Santo Domingo,46,2,46,6,2020-10-03
DOM,Dominican Republic,Valverde,2,0,2,0,2020-10-03
ECU,Ecuador,-99,11,0,11,5,2020-10-03
ECU,Ecuador,Azuay,38,1,38,30,2020-10-03
ECU,Ecuador,Bolivar,4,0,4,0,2020-10-03
ECU,Ecuador,Cañar,5,0,5,0,2020-10-03
ECU,Ecuador,Carchi,6,0,6,1,2020-10-03
ECU,Ecuador,Chimborazo,24,2,24,11,2020-10-03
ECU,Ecuador,Cotopaxi,10,0,10,13,2020-10-03
ECU,Ecuador,El Oro,25,1,25,13,2020-10-03
ECU,Ecuador,Esmeraldas,7,2,7,19,2020-10-03
ECU,Ecuador,Galápagos,1,0,1,0,2020-10-03
ECU,Ecuador,Guayas,108,6,108,179,2020-10-03
ECU,Ecuador,Imbabura,20,1,20,14,2020-10-03
ECU,Ecuador,Loja,13,0,13,2,2020-10-03
ECU,Ecuador,Los Rios,14,0,14,6,2020-10-03
ECU,Ecuador,Manabi,34,1,34,19,2020-10-03
ECU,Ecuador,Morona Santiago,5,0,5,2,2020-10-03
ECU,Ecuador,Napo,8,1,8,5,2020-10-03
ECU,Ecuador,Orellana,4,0,4,0,2020-10-03
ECU,Ecuador,Pastaza,1,0,1,0,2020-10-03
ECU,Ecuador,Pichincha,191,0,191,167,2020-10-03
ECU,Ecuador,Santa Elena,3,0,3,1,2020-10-03
ECU,Ecuador,Santo Domingo de los Tsachilas,15,1,15,5,2020-10-03
ECU,Ecuador,Sucumbios,4,0,4,0,2020-10-03
ECU,Ecuador,Tungurahua,19,0,19,3,2020-10-03
ECU,Ecuador,Zamora Chinchipe,3,0,3,2,2020-10-03
EGY,Egypt,-99,51,2,50,28,2020-10-03
EGY,Egypt,Ad Daqahliyah,49,0,49,148,2020-10-03
EGY,Egypt,Al Bahr al Ahmar,10,0,10,2,2020-10-03
EGY,Egypt,Al Buhayrah,32,1,31,33,2020-10-03
EGY,Egypt,Al Fayyum,13,0,13,11,2020-10-03
EGY,Egypt,Al Gharbiyah,27,0,27,122,2020-10-03
EGY,Egypt,Al Iskandariyah,90,3,90,285,2020-10-03
EGY,Egypt,Al Isma`iliyah,13,0,13,8,2020-10-03
EGY,Egypt,Al Jizah,79,2,79,92,2020-10-03
EGY,Egypt,Al Minufiyah,29,1,29,27,2020-10-03
EGY,Egypt,Al Minya,17,1,17,102,2020-10-03
EGY,Egypt,Al Qahirah,107,0,107,53,2020-10-03
EGY,Egypt,Al Qalyubiyah,29,0,29,22,2020-10-03
EGY,Egypt,Al Uqsur,2,0,2,0,2020-10-03
EGY,Egypt,Al Wadi al Jadid,3,0,3,2,2020-10-03
EGY,Egypt,As Suways,4,0,4,1,2020-10-03
EGY,Egypt,Ash Sharqiyah,35,3,35,21,2020-10-03
EGY,Egypt,Aswan,7,0,7,2,2020-10-03
EGY,Egypt,Asyut,16,0,16,7,2020-10-03
EGY,Egypt,Bani Suwayf,15,0,15,7,2020-10-03
EGY,Egypt,Bur Sa`id,11,0,11,29,2020-10-03
EGY,Egypt,Dumyat,18,0,18,89,2020-10-03
EGY,Egypt,Janub Sina',7,0,7,0,2020-10-03
EGY,Egypt,Kafr ash Shaykh,19,1,19,45,2020-10-03
EGY,Egypt,Matrouh,4,0,4,1,2020-10-03
EGY,Egypt,Qina,14,0,14,22,2020-10-03
EGY,Egypt,Suhaj,14,0,14,10,2020-10-03
SLV,El Salvador,-99,13,0,13,2,2020-10-03
SLV,El Salvador,Ahuachapán,12,1,12,12,2020-10-03
SLV,El Salvador,Chalatenango,1,0,1,0,2020-10-03
SLV,El Salvador,Cuscatlán,9,1,9,15,2020-10-03
SLV,El Salvador,La Libertad,57,1,57,18,2020-10-03
SLV,El Salvador,La Paz,12,1,12,5,2020-10-03
SLV,El Salvador,La Unión,4,0,4,12,2020-10-03
SLV,El Salvador,Morazán,2,0,2,0,2020-10-03
SLV,El Salvador,San Miguel,18,0,18,3,2020-10-03
SLV,El Salvador,San Salvador,137,2,137,54,2020-10-03
SLV,El Salvador,San Vicente,7,0,7,3,2020-10-03
SLV,El Salvador,Santa Ana,35,2,35,9,2020-10-03
SLV,El Salvador,Sonsonate,8,0,8,0,2020-10-03
SLV,El Salvador,Usulután,8,0,8,2,2020-10-03
GNQ,Equatorial Guinea,Litoral,1,0,1,0,2020-10-03
ERI,Eritrea,Semenawi Keyih Bahri,1,0,1,0,2020-10-03
ETH,Ethiopia,-99,1,0,1,0,2020-10-03
ETH,Ethiopia,Addis Abeba,48,0,48,14,2020-10-03
ETH,Ethiopia,Amhara,10,0,10,3,2020-10-03
ETH,Ethiopia,Benshangul-Gumaz,1,0,1,0,2020-10-03
ETH,Ethiopia,Gambela Peoples,1,0,1,0,2020-10-03
ETH,Ethiopia,Harari People,1,0,1,0,2020-10-03
ETH,Ethiopia,Oromia,17,0,17,17,2020-10-03
ETH,Ethiopia,Somali,2,0,2,0,2020-10-03
ETH,Ethiopia,"Southern Nations, Nationalities and Peoples",3,0,3,0,2020-10-03
ETH,Ethiopia,Tigray,5,0,5,7,2020-10-03
FJI,Fiji,-99,1,0,1,0,2020-10-03
FIN,Finland,-99,15,0,14,60,2020-10-03
FIN,Finland,Ahvenanmaa-Åland,3,0,3,0,2020-10-03
FIN,Finland,Etelä-Karjala,6,1,6,0,2020-10-03
FIN,Finland,Etelä-Pohjanmaa,24,0,24,10,2020-10-03
FIN,Finland,Etelä-Savo,25,1,25,3,2020-10-03
FIN,Finland,Kainuu,2,0,2,0,2020-10-03
FIN,Finland,Kanta-Häme,32,0,32,1,2020-10-03
FIN,Finland,Keski-Pohjanmaa,17,0,17,0,2020-10-03
FIN,Finland,Keski-Suomi,29,0,29,12,2020-10-03
FIN,Finland,Kymenlaakso,22,0,22,5,2020-10-03
FIN,Finland,Lappi,17,0,17,13,2020-10-03
FIN,Finland,Päijät-Häme,22,0,22,5,2020-10-03
FIN,Finland,Pirkanmaa,71,1,71,14,2020-10-03
FIN,Finland,Pohjanmaa,18,0,18,2,2020-10-03
FIN,Finland,Pohjois-Karjala,17,0,17,4,2020-10-03
FIN,Finland,Pohjois-Pohjanmaa,31,0,31,17,2020-10-03
FIN,Finland,Pohjois-Savo,20,0,20,0,2020-10-03
FIN,Finland,Satakunta,19,0,19,8,2020-10-03
FIN,Finland,Uusimaa,232,1,231,67,2020-10-03
FIN,Finland,Varsinais-Suomi,61,0,61,13,2020-10-03
FRA,France,-99,21,0,21,0,2020-10-03
FRA,France,Auvergne-Rhône-Alpes,262,2,262,37,2020-10-03
FRA,France,Bourgogne-Franche-Comté,84,0,84,11,2020-10-03
FRA,France,Bretagne,111,3,110,12,2020-10-03
FRA,France,Centre-Val de Loire,94,0,94,24,2020-10-03
FRA,France,Corse,16,0,16,6,2020-10-03
FRA,France,Grand Est,236,1,236,196,2020-10-03
FRA,France,Guadeloupe,1,0,1,0,2020-10-03
FRA,France,Hauts-de-France,231,1,231,38,2020-10-03
FRA,France,Île-de-France,296,4,296,41,2020-10-03
FRA,France,Normandie,124,1,124,23,2020-10-03
FRA,France,Nouvelle-Aquitaine,263,1,262,100,2020-10-03
FRA,France,Occitanie,276,3,276,50,2020-10-03
FRA,France,Pays de la Loire,119,3,119,21,2020-10-03
FRA,France,Provence-Alpes-Côte d'Azur,169,3,168,72,2020-10-03
FRA,France,Réunion,1,0,1,0,2020-10-03
GAB,Gabon,-99,1,0,1,0,2020-10-03
GAB,Gabon,Nyanga,1,0,1,0,2020-10-03
DEU,Germany,-99,18,0,18,7,2020-10-03
DEU,Germany,Baden-Württemberg,338,2,338,163,2020-10-03
DEU,Germany,Bayern,297,0,297,73,2020-10-03
DEU,Germany,Berlin,276,2,276,133,2020-10-03
DEU,Germany,Brandenburg,107,0,107,118,2020-10-03
DEU,Germany,Bremen,36,0,36,8,2020-10-03
DEU,Germany,Hamburg,123,0,123,14,2020-10-03
DEU,Germany,Hessen,266,1,266,39,2020-10-03
DEU,Germany,Mecklenburg-Vorpommern,69,0,68,3,2020-10-03
DEU,Germany,Niedersachsen,267,2,267,83,2020-10-03
DEU,Germany,Nordrhein-Westfalen,359,1,359,147,2020-10-03
DEU,Germany,Rheinland-Pfalz,243,0,243,37,2020-10-03
DEU,Germany,Saarland,51,1,51,109,2020-10-03
DEU,Germany,Sachsen,152,1,152,41,2020-10-03
DEU,Germany,Sachsen-Anhalt,89,1,89,27,2020-10-03
DEU,Germany,Schleswig-Holstein,189,1,189,56,2020-10-03
DEU,Germany,Thüringen,82,0,82,16,2020-10-03
GHA,Ghana,-99,2,0,2,0,2020-10-03
GHA,Ghana,Ahafo,1,0,1,0,2020-10-03
GHA,Ghana,Ashanti,16,0,16,3,2020-10-03
GHA,Ghana,Bono East,3,0,3,0,2020-10-03
GHA,Ghana,Central,8,0,8,2,2020-10-03
GHA,Ghana,Eastern,3,0,3,0,2020-10-03
GHA,Ghana,Greater Accra,38,0,38,2,2020-10-03
GHA,Ghana,North East,1,0,1,0,2020-10-03
GHA,Ghana,Northern,7,0,7,5,2020-10-03
GHA,Ghana,Upper East,1,0,1,0,2020-10-03
GHA,Ghana,Volta,4,0,4,0,2020-10-03
GHA,Ghana,Western,2,0,2,0,2020-10-03
GIB,Gibraltar,-99,1,0,1,0,2020-10-03
GRC,Greece,-99,12,0,12,0,2020-10-03
GRC,Greece,Agion Oros,1,0,1,0,2020-10-03
GRC,Greece,Anatoliki Makedonia Thraki,36,0,36,2,2020-10-03
GRC,Greece,Attiki,334,0,333,62,2020-10-03
GRC,Greece,Dytiki Ellada,19,0,19,0,2020-10-03
GRC,Greece,Dytiki Makedonia,19,0,19,3,2020-10-03
GRC,Greece,Ionia Nisia,25,0,25,3,2020-10-03
GRC,Greece,Ipeiros,30,0,30,4,2020-10-03
GRC,Greece,Kentriki Makedonia,151,3,150,26,2020-10-03
GRC,Greece,Kriti,56,1,56,18,2020-10-03
GRC,Greece,Notio Aigaio,29,0,29,10,2020-10-03
GRC,Greece,Peloponnisos,50,0,50,1,2020-10-03
GRC,Greece,Sterea Ellada,34,0,34,3,2020-10-03
GRC,Greece,Thessalia,40,0,40,4,2020-10-03
GRC,Greece,Voreio Aigaio,15,0,15,33,2020-10-03
GLP,Guadeloupe,Pointe-à-Pitre,1,0,1,4,2020-10-03
GTM,Guatemala,-99,17,1,17,1,2020-10-03
GTM,Guatemala,Alta Verapaz,10,0,10,25,2020-10-03
GTM,Guatemala,Baja Verapaz,6,0,6,0,2020-10-03
GTM,Guatemala,Chimaltenango,5,0,5,0,2020-10-03
GTM,Guatemala,Chiquimula,6,0,6,6,2020-10-03
GTM,Guatemala,El Progreso,2,0,2,0,2020-10-03
GTM,Guatemala,Escuintla,10,0,10,8,2020-10-03
GTM,Guatemala,Guatemala,277,6,277,181,2020-10-03
GTM,Guatemala,Huehuetenango,14,0,14,16,2020-10-03
GTM,Guatemala,Izabal,8,0,8,1,2020-10-03
GTM,Guatemala,Jalapa,2,0,2,0,2020-10-03
GTM,Guatemala,Jutiapa,7,0,7,1,2020-10-03
GTM,Guatemala,Petén,8,1,8,11,2020-10-03
GTM,Guatemala,Quezaltenango,29,0,29,23,2020-10-03
GTM,Guatemala,Quiché,3,0,3,1,2020-10-03
GTM,Guatemala,Retalhuleu,2,0,2,0,2020-10-03
GTM,Guatemala,Sacatepéquez,18,0,18,14,2020-10-03
GTM,Guatemala,San Marcos,21,0,21,43,2020-10-03
GTM,Guatemala,Santa Rosa,4,0,4,4,2020-10-03
GTM,Guatemala,Sololá,6,0,6,13,2020-10-03
GTM,Guatemala,Suchitepéquez,10,0,10,1,2020-10-03
GTM,Guatemala,Totonicapán,2,0,2,0,2020-10-03
GTM,Guatemala,Zacapa,4,0,4,2,2020-10-03
GIN,Guinea,Conakry,6,1,6,3,2020-10-03
GIN,Guinea,Kankan,1,0,1,0,2020-10-03
GIN,Guinea,Mamou,1,0,1,0,2020-10-03
GNB,Guinea-Bissau,Biombo,1,0,1,15,2020-10-03
GUY,Guyana,Upper Takutu-Upper Essequibo,1,0,1,0,2020-10-03
HTI,Haiti,Centre,1,0,1,0,2020-10-03
HTI,Haiti,Nord-Est,2,0,2,1,2020-10-03
HTI,Haiti,Ouest,9,0,9,8,2020-10-03
HTI,Haiti,Sud,1,0,1,3,2020-10-03
HTI,Haiti,Sud-Est,1,0,1,0,2020-10-03
HND,Honduras,-99,8,0,8,1,2020-10-03
HND,Honduras,Atlántida,11,2,11,18,2020-10-03
HND,Honduras,Choluteca,5,0,5,4,2020-10-03
HND,Honduras,Colón,2,0,2,0,2020-10-03
HND,Honduras,Comayagua,7,0,7,5,2020-10-03
HND,Honduras,Copán,8,1,8,43,2020-10-03
HND,Honduras,Cortés,44,0,44,22,2020-10-03
HND,Honduras,El Paraíso,7,0,7,13,2020-10-03
HND,Honduras,Francisco Morazán,67,1,67,23,2020-10-03
HND,Honduras,Intibucá,1,0,1,1,2020-10-03
HND,Honduras,Islas de la Bahía,4,0,4,4,2020-10-03
HND,Honduras,La Paz,1,0,1,3,2020-10-03
HND,Honduras,Lempira,5,0,5,5,2020-10-03
HND,Honduras,Ocotepeque,3,0,3,5,2020-10-03
HND,Honduras,Olancho,6,0,6,37,2020-10-03
HND,Honduras,Santa Bárbara,3,0,3,5,2020-10-03
HND,Honduras,Valle,1,0,1,0,2020-10-03
HND,Honduras,Yoro,4,0,4,0,2020-10-03
HKG,Hong Kong,-99,22,0,22,2,2020-10-03
HKG,Hong Kong,Central and Western,8,0,8,1,2020-10-03
HKG,Hong Kong,Eastern,19,0,19,0,2020-10-03
HKG,Hong Kong,Islands,1,0,1,0,2020-10-03
HKG,Hong Kong,Kowloon City,16,0,16,5,2020-10-03
HKG,Hong Kong,Kwai Tsing,13,0,13,2,2020-10-03
HKG,Hong Kong,Kwun Tong,10,0,10,1,2020-10-03
HKG,Hong Kong,North,9,0,9,0,2020-10-03
HKG,Hong Kong,Sai Kung,14,0,14,0,2020-10-03
HKG,Hong Kong,Sha Tin,21,0,21,2,2020-10-03
HKG,Hong Kong,Sham Shui Po,9,0,9,0,2020-10-03
HKG,Hong Kong,Southern,4,0,4,0,2020-10-03
HKG,Hong Kong,Tai Po,13,0,13,0,2020-10-03
HKG,Hong Kong,Tsuen Wan,12,0,12,1,2020-10-03
HKG,Hong Kong,Tuen Mun,14,0,14,1,2020-10-03
HKG,Hong Kong,Wan Chai,1,0,1,0,2020-10-03
HKG,Hong Kong,Wong Tai Sin,8,0,8,2,2020-10-03
HKG,Hong Kong,Yau Tsim Mong,8,0,8,0,2020-10-03
HKG,Hong Kong,Yuen Long,24,0,24,1,2020-10-03
HUN,Hungary,-99,39,1,38,124,2020-10-03
HUN,Hungary,Bács-Kiskun,72,1,72,14,2020-10-03
HUN,Hungary,Baranya,60,0,60,15,2020-10-03
HUN,Hungary,Békés,40,0,40,1,2020-10-03
HUN,Hungary,Borsod-Abaúj-Zemplén,57,0,57,11,2020-10-03
HUN,Hungary,Budapest,282,1,282,115,2020-10-03
HUN,Hungary,Csongrád,73,0,73,15,2020-10-03
HUN,Hungary,Fejér,56,0,56,110,2020-10-03
HUN,Hungary,Gyor-Moson-Sopron,59,1,59,13,2020-10-03
HUN,Hungary,Hajdú-Bihar,60,0,60,15,2020-10-03
HUN,Hungary,Heves,38,0,38,9,2020-10-03
HUN,Hungary,Jász-Nagykun-Szolnok,30,2,30,14,2020-10-03
HUN,Hungary,Komárom-Esztergom,45,1,45,106,2020-10-03
HUN,Hungary,Nógrád,17,0,17,5,2020-10-03
HUN,Hungary,Pest,153,0,153,20,2020-10-03
HUN,Hungary,Somogy,41,1,41,17,2020-10-03
HUN,Hungary,Szabolcs-Szatmár-Bereg,50,0,50,5,2020-10-03
HUN,Hungary,Tolna,31,0,31,2,2020-10-03
HUN,Hungary,Vas,26,0,26,12,2020-10-03
HUN,Hungary,Veszprém,50,0,50,3,2020-10-03
HUN,Hungary,Zala,37,0,37,10,2020-10-03
ISL,Iceland,Norðurland vestra,1,1,1,12,2020-10-03
IND,India,-99,29,0,28,128,2020-10-03
IND,India,Andaman and Nicobar,4,0,4,0,2020-10-03
IND,India,Andhra Pradesh,172,0,171,369,2020-10-03
IND,India,Arunachal Pradesh,9,0,9,3,2020-10-03
IND,India,Assam,51,2,51,28,2020-10-03
IND,India,Bihar,114,4,114,274,2020-10-03
IND,India,Chandigarh,15,1,15,8,2020-10-03
IND,India,Chhattisgarh,48,1,48,48,2020-10-03
IND,India,Goa,9,0,9,2,2020-10-03
IND,India,Gujarat,141,1,141,218,2020-10-03
IND,India,Haryana,114,3,114,65,2020-10-03
IND,India,Himachal Pradesh,40,1,40,5,2020-10-03
IND,India,Jammu and Kashmir,46,2,46,28,2020-10-03
IND,India,Jharkhand,59,1,59,66,2020-10-03
IND,India,Karnataka,188,2,188,312,2020-10-03
IND,India,Kerala,206,3,206,73,2020-10-03
IND,India,Ladakh,1,0,1,0,2020-10-03
IND,India,Madhya Pradesh,102,1,102,126,2020-10-03
IND,India,Maharashtra,276,1,276,188,2020-10-03
IND,India,Manipur,36,1,36,10,2020-10-03
IND,India,Meghalaya,4,0,4,2,2020-10-03
IND,India,Mizoram,7,0,7,0,2020-10-03
IND,India,Nagaland,13,0,13,2,2020-10-03
IND,India,NCT of Delhi,152,2,152,185,2020-10-03
IND,India,Odisha,123,1,122,237,2020-10-03
IND,India,Puducherry,11,0,11,8,2020-10-03
IND,India,Punjab,53,0,53,63,2020-10-03
IND,India,Rajasthan,165,0,165,127,2020-10-03
IND,India,Sikkim,9,0,9,1,2020-10-03
IND,India,Tamil Nadu,161,0,161,92,2020-10-03
IND,India,Telangana,173,2,173,156,2020-10-03
IND,India,Tripura,13,0,13,14,2020-10-03
IND,India,Uttar Pradesh,169,5,169,51,2020-10-03
IND,India,Uttarakhand,50,1,50,7,2020-10-03
IND,India,West Bengal,208,6,208,303,2020-10-03
IDN,Indonesia,-99,18,0,18,0,2020-10-03
IDN,Indonesia,Aceh,21,0,21,19,2020-10-03
IDN,Indonesia,Bali,48,0,48,20,2020-10-03
IDN,Indonesia,Bangka Belitung,10,0,10,1,2020-10-03
IDN,Indonesia,Banten,100,5,100,18,2020-10-03
IDN,Indonesia,Bengkulu,14,1,14,1,2020-10-03
IDN,Indonesia,Gorontalo,12,0,12,1,2020-10-03
IDN,Indonesia,Jakarta Raya,175,1,175,130,2020-10-03
IDN,Indonesia,Jambi,28,0,28,0,2020-10-03
IDN,Indonesia,Jawa Barat,183,3,183,42,2020-10-03
IDN,Indonesia,Jawa Tengah,153,1,152,39,2020-10-03
IDN,Indonesia,Jawa Timur,130,1,130,131,2020-10-03
IDN,Indonesia,Kalimantan Barat,29,2,29,6,2020-10-03
IDN,Indonesia,Kalimantan Selatan,28,0,28,5,2020-10-03
IDN,Indonesia,Kalimantan Tengah,14,0,14,0,2020-10-03
IDN,Indonesia,Kalimantan Timur,48,1,48,14,2020-10-03
IDN,Indonesia,Kalimantan Utara,6,0,6,0,2020-10-03
IDN,Indonesia,Kepulauan Riau,29,1,28,5,2020-10-03
IDN,Indonesia,Lampung,35,0,35,4,2020-10-03
IDN,Indonesia,Maluku,10,0,10,1,2020-10-03
IDN,Indonesia,Maluku Utara,5,0,5,11,2020-10-03
IDN,Indonesia,Nusa Tenggara Barat,26,0,26,110,2020-10-03
IDN,Indonesia,Nusa Tenggara Timur,34,0,34,1,2020-10-03
IDN,Indonesia,Papua,21,1,21,7,2020-10-03
IDN,Indonesia,Papua Barat,9,0,9,2,2020-10-03
IDN,Indonesia,Riau,37,2,37,20,2020-10-03
IDN,Indonesia,Sulawesi Barat,5,0,5,0,2020-10-03
IDN,Indonesia,Sulawesi Selatan,37,1,37,4,2020-10-03
IDN,Indonesia,Sulawesi Tengah,12,0,12,5,2020-10-03
IDN,Indonesia,Sulawesi Tenggara,12,1,12,1,2020-10-03
IDN,Indonesia,Sulawesi Utara,39,1,39,103,2020-10-03
IDN,Indonesia,Sumatera Barat,19,1,19,14,2020-10-03
IDN,Indonesia,Sumatera Selatan,50,1,50,8,2020-10-03
IDN,Indonesia,Sumatera Utara,92,4,92,14,2020-10-03
IDN,Indonesia,Yogyakarta,43,1,42,7,2020-10-03
IRQ,Iraq,-99,16,0,16,56,2020-10-03
IRQ,Iraq,Al-Anbar,18,1,18,18,2020-10-03
IRQ,Iraq,Al-Basrah,28,2,28,111,2020-10-03
IRQ,Iraq,Al-Muthanna,8,0,8,53,2020-10-03
IRQ,Iraq,Al-Qadissiya,18,1,18,86,2020-10-03
IRQ,Iraq,Al-Sulaymaniyah,21,2,21,48,2020-10-03
IRQ,Iraq,Babil,22,1,22,327,2020-10-03
IRQ,Iraq,Baghdad,129,6,128,483,2020-10-03
IRQ,Iraq,Dahuk,35,1,35,330,2020-10-03
IRQ,Iraq,Diyala,14,2,14,231,2020-10-03
IRQ,Iraq,Erbil,33,1,33,196,2020-10-03
IRQ,Iraq,Kerbala,20,1,20,133,2020-10-03
IRQ,Iraq,Kirkuk,18,2,18,31,2020-10-03
IRQ,Iraq,Missan,6,0,6,41,2020-10-03
IRQ,Iraq,Najaf,16,0,16,64,2020-10-03
IRQ,Iraq,Ninewa,33,2,33,271,2020-10-03
IRQ,Iraq,Salah Al-Din,16,0,15,67,2020-10-03
IRQ,Iraq,Thi-Qar,29,4,29,86,2020-10-03
IRQ,Iraq,Wassit,11,1,11,28,2020-10-03
IRL,Ireland,-99,21,1,21,1,2020-10-03
IRL,Ireland,Carlow,6,0,6,0,2020-10-03
IRL,Ireland,Cavan,13,0,13,2,2020-10-03
IRL,Ireland,Clare,17,0,17,6,2020-10-03
IRL,Ireland,Cork,64,0,64,7,2020-10-03
IRL,Ireland,Donegal,32,0,32,31,2020-10-03
IRL,Ireland,Dublin,172,1,172,42,2020-10-03
IRL,Ireland,Galway,27,0,27,4,2020-10-03
IRL,Ireland,Kerry,14,0,14,3,2020-10-03
IRL,Ireland,Kildare,25,0,25,2,2020-10-03
IRL,Ireland,Kilkenny,8,0,8,4,2020-10-03
IRL,Ireland,Laois,8,0,8,0,2020-10-03
IRL,Ireland,Leitrim,3,0,3,0,2020-10-03
IRL,Ireland,Limerick,16,0,16,0,2020-10-03
IRL,Ireland,Longford,4,0,4,0,2020-10-03
IRL,Ireland,Louth,15,0,15,6,2020-10-03
IRL,Ireland,Mayo,10,0,10,0,2020-10-03
IRL,Ireland,Meath,23,0,23,4,2020-10-03
IRL,Ireland,Monaghan,5,0,5,3,2020-10-03
IRL,Ireland,Offaly,9,0,9,0,2020-10-03
IRL,Ireland,Roscommon,7,0,7,0,2020-10-03
IRL,Ireland,Sligo,6,0,6,2,2020-10-03
IRL,Ireland,Tipperary,14,0,14,0,2020-10-03
IRL,Ireland,Waterford,19,0,19,2,2020-10-03
IRL,Ireland,Westmeath,12,0,12,3,2020-10-03
IRL,Ireland,Wexford,17,0,17,3,2020-10-03
IRL,Ireland,Wicklow,12,0,12,2,2020-10-03
ISR,Israel,-99,65,0,65,19,2020-10-03
ISR,Israel,Golan,8,0,8,3,2020-10-03
ISR,Israel,HaDarom,112,1,112,101,2020-10-03
ISR,Israel,Haifa,142,0,142,59,2020-10-03
ISR,Israel,HaMerkaz,306,1,306,139,2020-10-03
ISR,Israel,HaZafon,109,1,109,204,2020-10-03
ISR,Israel,Jerusalem,78,0,78,204,2020-10-03
ISR,Israel,Tel Aviv,155,3,155,82,2020-10-03
ITA,Italy,-99,43,0,43,4,2020-10-03
ITA,Italy,Abruzzo,138,1,138,118,2020-10-03
ITA,Italy,Basilicata,46,0,46,69,2020-10-03
ITA,Italy,Calabria,123,1,123,7,2020-10-03
ITA,Italy,Campania,346,0,346,64,2020-10-03
ITA,Italy,Emilia-Romagna,368,2,368,130,2020-10-03
ITA,Italy,Friuli-Venezia Giulia,119,0,119,21,2020-10-03
ITA,Italy,Lazio,399,1,397,38,2020-10-03
ITA,Italy,Liguria,154,0,154,12,2020-10-03
ITA,Italy,Lombardia,363,1,363,76,2020-10-03
ITA,Italy,Marche,151,0,151,40,2020-10-03
ITA,Italy,Molise,21,0,21,2,2020-10-03
ITA,Italy,Piemonte,271,1,271,31,2020-10-03
ITA,Italy,Puglia,311,0,311,17,2020-10-03
ITA,Italy,Sardegna,206,0,206,21,2020-10-03
ITA,Italy,Sicilia,341,1,341,61,2020-10-03
ITA,Italy,Toscana,321,0,321,35,2020-10-03
ITA,Italy,Trentino-Alto Adige,99,1,99,25,2020-10-03
ITA,Italy,Umbria,95,0,95,8,2020-10-03
ITA,Italy,Valle d'Aosta,9,0,9,7,2020-10-03
ITA,Italy,Veneto,430,1,430,44,2020-10-03
JAM,Jamaica,-99,1,0,1,0,2020-10-03
JPN,Japan,-99,88,1,88,4,2020-10-03
JPN,Japan,Aichi,299,3,297,26,2020-10-03
JPN,Japan,Akita,30,0,30,0,2020-10-03
JPN,Japan,Aomori,41,0,41,2,2020-10-03
JPN,Japan,Chiba,327,0,327,3,2020-10-03
JPN,Japan,Ehime,58,1,58,0,2020-10-03
JPN,Japan,Fukui,35,0,35,0,2020-10-03
JPN,Japan,Fukuoka,194,1,194,2,2020-10-03
JPN,Japan,Fukushima,85,0,85,0,2020-10-03
JPN,Japan,Gifu,85,0,85,4,2020-10-03
JPN,Japan,Gunma,82,0,82,0,2020-10-03
JPN,Japan,Hiroshima,100,1,99,3,2020-10-03
JPN,Japan,Hokkaido,238,1,237,14,2020-10-03
JPN,Japan,Hyōgo,227,0,227,1,2020-10-03
JPN,Japan,Ibaraki,124,1,124,0,2020-10-03
JPN,Japan,Ishikawa,38,0,38,2,2020-10-03
JPN,Japan,Iwate,58,0,58,2,2020-10-03
JPN,Japan,Kagawa,47,0,47,0,2020-10-03
JPN,Japan,Kagoshima,62,0,62,0,2020-10-03
JPN,Japan,Kanagawa,516,1,516,43,2020-10-03
JPN,Japan,Kochi,15,0,15,0,2020-10-03
JPN,Japan,Kumamoto,54,0,54,4,2020-10-03
JPN,Japan,Kyoto,123,0,123,8,2020-10-03
JPN,Japan,Mie,81,0,81,1,2020-10-03
JPN,Japan,Miyagi,91,2,91,2,2020-10-03
JPN,Japan,Miyazaki,37,0,37,0,2020-10-03
JPN,Japan,Nagano,77,0,77,0,2020-10-03
JPN,Japan,Nagasaki,38,1,38,2,2020-10-03
JPN,Japan,Nara,58,0,58,0,2020-10-03
JPN,Japan,Niigata,77,1,77,5,2020-10-03
JPN,Japan,Oita,32,0,32,0,2020-10-03
JPN,Japan,Okayama,74,0,74,2,2020-10-03
JPN,Japan,Okinawa,49,0,49,6,2020-10-03
JPN,Japan,Osaka,391,2,391,10,2020-10-03
JPN,Japan,Saga,26,0,26,0,2020-10-03
JPN,Japan,Saitama,327,0,324,3,2020-10-03
JPN,Japan,Shiga,58,0,58,1,2020-10-03
JPN,Japan,Shimane,31,0,31,3,2020-10-03
JPN,Japan,Shizuoka,155,0,155,3,2020-10-03
JPN,Japan,Tochigi,67,0,67,10,2020-10-03
JPN,Japan,Tokushima,25,0,25,0,2020-10-03
JPN,Japan,Tokyo,1063,6,1061,64,2020-10-03
JPN,Japan,Tottori,19,0,19,0,2020-10-03
JPN,Japan,Toyama,44,0,44,1,2020-10-03
JPN,Japan,Wakayama,20,0,20,1,2020-10-03
JPN,Japan,Yamagata,37,0,37,1,2020-10-03
JPN,Japan,Yamaguchi,52,0,52,0,2020-10-03
JPN,Japan,Yamanashi,36,0,36,0,2020-10-03
