ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,E7,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,C0_1.0,C0_1.1,C0_1.2,C0_1.NA,C0_2.0,C0_2.1,C0_2.2,C0_2.NA,C0_3.0,C0_3.1,C0_3.2,C0_3.NA,C0_4.0,C0_4.1,C0_4.2,C0_4.NA,C0_5.0,C0_5.1,C0_5.2,C0_5.NA,C0_6.0,C0_6.1,C0_6.2,C0_6.NA,C0a_7.0,C0a_7.1,C0a_7.NA,I6_1.1,I6_1.2,I6_1.3,I6_1.NA,I6_2.1,I6_2.2,I6_2.3,I6_2.NA,I6_3.1,I6_3.2,I6_3.3,I6_3.NA,I6_4.1,I6_4.2,I6_4.3,I6_4.NA,I6_5.1,I6_5.2,I6_5.3,I6_5.NA,I6_6.1,I6_6.2,I6_6.3,I6_6.NA,I6_7.1,I6_7.2,I6_7.3,I6_7.NA,I6_8.1,I6_8.2,I6_8.3,I6_8.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D10.1,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,D5.1,D5.2,D5.3,D5.4,D5.NA,first_date,day_count,days_aggregated,p_infected,p_infected_CI,p_rf,p_rf_CI,p_rf_symp,p_rf_symp_CI,p_XGB,p_XGB_CI,p_XGB_symp,p_XGB_symp_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
JP,JPN,Japan,2021-05-17,99947785.9380564,5284,19492.6,329,9507,77399.62,11955,24,22,20,20,6609,2003,0,0,553,5688,238,308,28,420392.754182219,2,19,0,2,19,326883.041353886,335,6321,81517.2180557759,258,27,0,0,0,20,1,19,1,0,19,1,21,1,0,23,9,9,2,12,8,9,8,8,4,5,9,5,0,0,0,0,1,1,0,0,0,0,1,0,10,11,4,14,10,10,9,9,4,10,10,6,0,0,0,0,1,1,0,0,0,0,1,0,0,1962,3980,667,0,4209,1755,645,0,2189,3727,693,0,2299,3631,679,0,289,5624,696,0,1468,4461,680,0,0,6609,0,0,0,6609,0,0,0,6609,0,0,0,6609,0,0,0,6609,0,0,0,6609,0,0,0,6609,0,0,0,6609,0,0,0,6609,92,94,742,1120,3681,880,73,210,550,191,69,220,940,472,267,357,71,209,491,541,7,1941,81,120,732,1236,3554,886,114,626,2334,2583,952,516,1202,2135,1807,949,2021-05-17,6609,1,,,0.00363141171130277,0.00145020024352152,0.00332879406869421,0.00138867186090659,0.00302617642608564,0.00132424766191527,0.00302617642608564,0.00132424766191527,0.0042366469965199,0.00156591947108819,0.00420612372987193,1.26878270373127e-05,0.00287486760478136,0.00129081490334171,0.00327053809432532,1.11933415487336e-05,0.00410956124350055,0.000439164196016908
JP,JPN,Japan,2021-05-18,100230525.979892,5453,17863.1,508,9753.1,79933.78,12213,21,16,23,21,6712,1943,0,0,567,5813,248,311,35,616846.560822114,3,30,1,2,21,370765.63558956,518,6431,82935.8059352468,250,37,0,0,0,16,1,15,0,1,12,2,19,0,2,16,7,6,1,8,5,4,1,3,1,4,6,2,0,0,0,1,0,0,0,0,0,0,0,0,7,7,2,9,6,6,1,4,2,7,8,2,0,0,0,1,0,0,0,0,0,1,0,0,0,2059,4032,621,0,4387,1730,595,0,2198,3869,645,0,2341,3749,622,0,270,5797,645,0,1552,4532,628,0,0,6712,0,0,0,6712,0,0,0,6712,0,0,0,6712,0,0,0,6712,0,0,0,6712,0,0,0,6712,0,0,0,6712,0,0,0,6712,91,114,733,1095,3844,835,102,250,593,231,76,214,946,492,266,356,61,181,474,537,4,1929,80,138,689,1218,3745,842,101,628,2375,2704,904,476,1297,2127,1906,906,2021-05-18,6712,1,,,0.00312872467222884,0.00133605806080112,0.00238379022646007,0.0011666427408861,0.00342669845053635,0.00139802418744434,0.00312872467222884,0.00133605806080112,0.00521454112038141,0.00172303809548309,0.0061542783976397,1.53107385944406e-05,0.00312872467222884,0.00133605806080112,0.00369912890274508,1.18848327371861e-05,0.00624579449320641,0.00053617972962726
JP,JPN,Japan,2021-05-19,104589433.969086,4682,15226.525,250,8473,68580,10665,14,9,14,15,5748,1630,0,0,479,5001,205,263,25,702695.644381579,1,20,0,1,21,604124.120739577,254,5525,71251.8003097867,229,31,0,0,0,12,0,12,0,0,8,0,13,0,0,10,3,5,3,6,2,5,1,3,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,7,4,6,2,3,1,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1795,3442,511,0,3700,1551,497,0,1814,3393,541,0,2063,3164,521,0,243,4968,537,0,1365,3850,533,0,0,5748,0,0,0,5748,0,0,0,5748,0,0,0,5748,0,0,0,5748,0,0,0,5748,0,0,0,5748,0,0,0,5748,0,0,0,5748,75,112,617,951,3269,724,59,202,519,210,68,189,742,393,245,341,38,196,390,490,5,1661,56,143,591,1071,3161,726,91,534,2003,2352,768,416,1112,1840,1616,764,2021-05-19,5748,1,,,0.00243562978427279,0.00127428277899155,0.00156576200417537,0.00102214455368869,0.00243562978427279,0.00127428277899155,0.00260960334029228,0.0013188929665602,0.00434933890048713,0.00170119786544447,0.00671861026219224,1.56559728119838e-05,0.00365344467640919,0.00155971838274141,0.00577614867786875,1.45233049085385e-05,0.00356482220653605,0.000437616444102237
JP,JPN,Japan,2021-05-20,98407025.6206431,5424,10726.6,481,10410,5049,13115.2,23,22,22,22,6205,1792,407,5293,559,5515,230,321,27,752275.379266567,2,25,2,0,21,638773.013451372,506,6115,78860.5898451304,319,37,0,0,0,20,3,17,3,0,19,4,19,4,0,22,9,14,3,13,10,7,11,6,2,7,7,8,2,2,0,3,2,2,1,2,0,1,2,2,12,17,5,16,11,9,13,7,3,8,10,10,3,3,1,4,3,3,2,3,0,2,3,3,2932,2224,258,791,1463,3841,109,792,4019,1149,244,793,3429,1737,249,790,4856,179,378,792,3712,1409,293,791,4642,385,1178,160,1731,653,3661,170,1614,754,3667,695,1427,397,3686,296,1733,488,3688,1761,691,57,3696,1052,1344,112,3697,535,1688,283,3699,2120,322,42,3721,58,64,433,611,1907,3132,75,232,510,194,60,194,740,412,245,328,68,171,435,484,3,2054,46,87,410,642,1886,3134,30,262,1052,1696,3165,233,653,1015,1142,3162,2021-05-20,6205,1,0.0714035087719298,0.00668473136321438,0.00370668815471394,0.0015120419161184,0.00354552780016116,0.00147892576803217,0.00354552780016116,0.00147892576803217,0.00354552780016116,0.00147892576803217,0.00435132957292506,0.00163772600955322,0.00764452918398907,1.72085407262192e-05,0.00338436744560838,0.00144503977098456,0.00649113220750953,1.58665001299821e-05,0.00641638619484971,0.000557269839170735
JP,JPN,Japan,2021-05-21,101282583.945177,5591,11525.55,782,11030,6344,13495,24,18,21,18,6569,1932,380,5568,640,5748,263,359,39,692060.682699996,1,32,0,1,27,440258.270306555,799,6493,83735.3736491303,319,56,0,0,0,16,2,14,0,2,12,2,20,0,2,20,6,6,4,7,5,6,6,3,1,6,6,1,0,0,0,0,0,0,1,0,0,0,0,0,13,14,10,15,12,13,12,7,3,13,14,6,0,0,0,0,0,0,1,0,0,0,0,0,2887,2529,303,850,1496,4096,131,846,4186,1215,316,852,3550,1897,275,847,5046,223,448,852,3784,1587,348,850,4895,355,1319,132,1734,691,4012,151,1672,717,4029,698,1426,403,4042,304,1737,488,4040,1771,695,62,4041,1045,1367,114,4043,565,1646,313,4045,2135,321,43,4070,68,81,462,623,2035,3300,66,204,548,219,59,220,771,454,249,369,62,177,465,551,2,2153,56,97,406,664,2044,3302,51,283,1155,1754,3326,279,678,1143,1143,3326,2021-05-21,6569,1,0.0638870208473436,0.00621488451304599,0.00365352412848227,0.00145901462259101,0.0027401430963617,0.00126412275941145,0.00319683361242198,0.00136509595871315,0.0027401430963617,0.00126412275941145,0.00593697670878368,0.00185775351788885,0.00683296827295202,1.60434052645539e-05,0.00411021464454255,0.00154716399524429,0.00434683094721261,1.28121236110615e-05,0.00954196494480321,0.00065846175903556
JP,JPN,Japan,2021-05-22,101033312.125891,6154,12594.7,655,12071.1,7157,14823.6,16,16,16,11,7195,2082,427,6045,739,6280,295,434,34,490458.181098693,4,28,3,1,24,365714.508554471,674,7110,91692.3620276169,344,52,0,0,0,16,1,15,0,1,11,0,15,0,0,13,6,3,3,6,4,5,4,3,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,8,6,7,5,3,0,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,3502,2438,368,887,1443,4728,138,886,4476,1514,317,888,4062,1910,335,888,5519,271,515,890,4338,1562,408,887,5369,392,1434,177,1913,730,4375,168,1798,841,4388,761,1559,479,4396,342,1913,534,4406,1926,797,64,4408,1114,1527,145,4409,642,1819,316,4418,2339,380,44,4432,68,88,522,705,2226,3586,67,208,601,251,54,251,822,514,305,405,63,223,554,614,4,2259,61,98,472,752,2223,3589,65,322,1161,2023,3624,313,768,1194,1301,3619,2021-05-22,7195,1,0.0659765142150804,0.00604786959427935,0.00222376650451703,0.00108841335400986,0.00222376650451703,0.00108841335400986,0.00222376650451703,0.00108841335400986,0.00152883947185546,0.00090277889573287,0.00472550382209868,0.00158463115053368,0.00485442049536659,1.35527616713549e-05,0.00333564975677554,0.001332285728439,0.00361974185404097,1.1710276577278e-05,0.00735066678505891,0.000552895183242399
JP,JPN,Japan,2021-05-23,101522615.989274,5763,11011.55,536,11283.3,6506,13500,21,16,18,17,6747,1948,395,5714,703,5882,266,424,34,514146.179099324,2,32,2,0,26,290145.896002924,553,6663,85927.7367355853,342,56,0,0,0,19,0,19,0,0,14,0,21,0,0,16,5,8,3,10,7,5,5,2,1,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,6,10,4,12,8,6,6,3,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,3651,1833,372,891,1325,4419,113,890,4109,1466,281,891,3808,1731,317,891,5102,302,451,892,4000,1480,376,891,4963,401,1383,148,1841,662,4096,161,1743,724,4119,736,1453,429,4129,313,1810,495,4129,1813,724,68,4142,1098,1391,122,4136,592,1742,274,4139,2180,348,58,4161,67,75,457,666,2132,3350,72,198,591,209,42,243,747,445,262,359,72,214,503,591,2,2197,59,92,440,688,2115,3353,46,296,1095,1931,3379,251,753,1130,1241,3372,2021-05-23,6747,1,0.064658700278278,0.00616682421638227,0.00311249444197421,0.00132913809181632,0.00237142433674226,0.00116059798546802,0.00266785237883504,0.00123081715987959,0.00251963835778865,0.0011962281512225,0.00503927671557729,0.0016895840766554,0.00506435117032095,1.38078510476745e-05,0.00385356454720617,0.00147837853226567,0.00285794345600372,1.03841756111289e-05,0.00643564023688507,0.000534657035368086
JP,JPN,Japan,2021-05-24,101127631.023395,5283,10024.4,587,10377,5913.5,12826,22,18,21,18,6219,1822,354,5266,658,5420,295,357,34,479017.869628639,5,27,1,4,22,292610.898456707,605,6141,79195.8924348235,342,61,0,0,0,20,0,20,0,0,16,0,22,0,0,18,8,7,5,8,6,8,6,5,4,8,9,7,0,0,0,0,0,0,0,0,0,0,0,0,9,8,5,10,7,9,7,6,4,9,10,8,0,0,0,0,0,0,0,0,0,0,0,0,2988,2133,306,792,1404,3896,127,792,3946,1197,284,792,3467,1683,276,793,4769,217,440,793,3625,1456,344,794,4598,368,1253,149,1623,634,3813,168,1556,673,3822,694,1319,369,3837,280,1651,447,3841,1609,726,41,3843,972,1294,108,3845,502,1561,312,3844,1986,330,38,3865,62,57,398,576,2045,3081,68,220,534,175,48,216,718,423,234,312,53,178,413,496,8,2123,46,79,408,615,1987,3084,48,289,1048,1724,3110,287,684,1028,1122,3098,2021-05-24,6219,1,0.0629893238434164,0.00635163708973453,0.00353754622929732,0.00147560237067882,0.00289435600578871,0.0013351632623743,0.00337674867342016,0.0014417922578611,0.00289435600578871,0.0013351632623743,0.00546711689982312,0.00183263748866779,0.00473676545946004,1.33820637796248e-05,0.00353754622929732,0.00147560237067882,0.00289348119297893,1.04687368664002e-05,0.00763928508663377,0.000606398199167897
JP,JPN,Japan,2021-05-25,99620068.6736636,5273,10771.5,384,10613.2,6463,12862,18,19,20,18,6128,1778,356,5144,658,5315,310,341,40,1018625.0116583,5,33,3,1,27,645871.325178146,398,6050,78022.3333708976,313,52,0,0,0,15,0,15,0,0,14,0,18,0,0,17,6,11,3,7,5,4,5,3,1,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,8,13,5,9,7,6,7,4,1,7,8,5,0,0,0,0,0,0,0,0,0,0,0,0,2762,2243,337,786,1341,3866,138,783,3814,1215,314,785,3380,1652,309,787,4653,224,464,787,3524,1467,352,785,4494,361,1273,138,1614,643,3733,141,1531,709,3747,651,1319,394,3764,291,1599,473,3765,1615,696,51,3766,956,1325,83,3764,506,1594,259,3769,1980,315,42,3791,60,72,413,589,1942,3052,66,202,557,197,50,203,708,468,240,293,53,187,431,426,3,2044,54,90,400,660,1868,3056,62,260,996,1716,3094,270,646,1013,1116,3083,2021-05-25,6128,1,0.0647272727272727,0.00650248764548477,0.00293733681462141,0.00135496105838759,0.00310052219321149,0.00139197622997429,0.00326370757180157,0.00142802058579553,0.00293733681462141,0.00135496105838759,0.00652741514360313,0.0020162170064777,0.0102250984688147,1.97549821031578e-05,0.00440600522193212,0.00165825895265887,0.00648334551237761,1.57602038965485e-05,0.00510110352772985,0.00049987356137984
JP,JPN,Japan,2021-05-26,100352831.0567,5337,11457.6,549,10436,6216,12294,9,8,7,5,6289,1858,353,5309,724,5422,371,344,21,458525.16394818,2,16,1,1,14,290663.36345826,564,6204,80008.3564021569,322,50,0,0,0,9,0,9,0,0,6,0,8,0,0,7,4,4,1,3,1,3,3,1,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,4,2,4,4,1,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,2843,2301,316,829,1447,3898,117,827,3965,1206,287,831,3500,1678,282,829,4810,199,452,828,3623,1477,361,828,4621,368,1300,154,1640,623,3872,142,1598,674,3875,689,1337,365,3898,297,1641,461,3890,1690,653,48,3898,1006,1279,109,3895,508,1592,287,3902,2035,301,34,3919,58,75,418,575,2043,3120,70,193,532,200,55,226,742,449,244,287,72,173,418,483,8,2137,46,96,411,620,1997,3119,45,283,1044,1759,3158,287,696,1045,1102,3159,2021-05-26,6289,1,0.0623454609678559,0.00629777308962259,0.001431070122436,0.000934279405067416,0.00127206233105422,0.000880917198806032,0.00111305453967244,0.000824088179849996,0.000795038956908889,0.000696592492058394,0.00333916361901733,0.00142577120754877,0.00456913032866119,1.3194884769172e-05,0.00222610907934489,0.00116478717952831,0.00289641418580443,1.05143819308367e-05,0.0070492636689734,0.00057971714570539
JP,JPN,Japan,2021-05-27,101153002.105375,5227,11233.3,394,10687,5707,12634,16,15,16,16,6108,1806,369,5163,756,5215,378,363,29,608338.889551419,1,24,1,0,22,478689.997073023,412,6034,77815.9933157019,329,67,0,0,0,11,1,8,0,0,9,1,11,0,0,14,4,8,2,5,2,3,1,3,2,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,7,12,3,10,6,7,2,5,2,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,2715,2286,291,816,1395,3769,128,816,3863,1142,285,818,3355,1655,277,821,4651,204,433,820,3441,1514,336,817,4493,350,1265,148,1650,641,3669,168,1537,716,3687,720,1297,397,3694,276,1667,467,3698,1704,648,56,3700,1030,1268,112,3698,538,1605,264,3701,2052,305,32,3719,56,68,415,552,1923,3094,55,168,539,202,54,207,741,444,209,298,59,197,450,454,3,2028,56,82,392,584,1899,3095,42,241,1018,1676,3131,267,631,1026,1058,3126,2021-05-27,6108,1,0.0667028199566161,0.00657489890384257,0.00261951538965291,0.00128185672776635,0.00245579567779961,0.00124125430293885,0.00261951538965291,0.00128185672776635,0.00261951538965291,0.00128185672776635,0.00474787164374591,0.00172391011977452,0.00601404680918606,1.50671887303734e-05,0.00360183366077276,0.00150236986178125,0.0047323360365949,1.3374157631843e-05,0.00529454142323293,0.000509888343909799
JP,JPN,Japan,2021-05-28,100281197.15742,5581,10961.3,560,10890,6215,13154,15,11,11,12,6473,1879,364,5487,835,5498,412,409,38,840669.871608962,1,30,1,0,20,354743.593009423,573,6384,82329.6820231092,338,63,0,0,0,9,1,8,0,1,6,1,12,0,1,13,3,4,0,3,0,2,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,9,10,1,8,5,6,8,3,2,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2925,2467,325,756,1515,4075,131,752,4158,1269,288,758,3596,1833,287,757,5023,229,466,755,3769,1598,351,755,4858,373,1242,162,1645,661,4005,152,1564,725,4032,736,1321,380,4036,313,1650,472,4038,1686,680,56,4051,1046,1269,106,4052,560,1588,271,4054,2083,282,34,4074,63,83,443,667,2108,3109,70,199,566,223,57,218,752,432,234,355,69,199,492,525,3,2079,60,105,421,671,2101,3115,64,297,1070,1891,3151,271,744,1069,1243,3146,2021-05-28,6473,1,0.0622115877627756,0.00618900902189352,0.00231731809052989,0.00117134365764697,0.00169936659972192,0.00100338937959519,0.00169936659972192,0.00100338937959519,0.00185385447242391,0.00104792493421486,0.00587053916267573,0.00186104020030646,0.00838312560518486,1.78448654193097e-05,0.00308975745403986,0.0013520274555144,0.00353748861267133,1.16202733291856e-05,0.0069598228235494,0.000567874508414535
JP,JPN,Japan,2021-05-29,102693426.732219,6053,10529.4,606,11472,7061,14683,16,10,10,7,7074,2057,408,5956,921,5983,447,460,33,712144.076583312,5,27,2,3,22,436954.329522694,625,7000,90273.774148146,347,81,0,0,0,16,1,15,0,1,10,1,15,0,1,10,6,5,2,7,1,7,1,2,1,1,8,4,0,0,0,0,0,0,0,0,0,0,1,0,6,5,2,7,1,7,1,2,1,1,8,4,0,0,0,0,0,0,0,0,0,0,1,0,3423,2363,395,893,1459,4571,155,889,4292,1569,316,897,3892,1951,337,894,5402,255,522,895,4121,1645,411,897,5228,396,1450,169,1869,694,4342,183,1816,723,4352,852,1471,392,4359,342,1870,496,4366,1875,755,73,4371,1145,1423,135,4371,603,1809,283,4379,2282,348,48,4396,68,84,494,653,2272,3503,59,210,593,246,56,265,850,434,257,407,84,230,524,614,1,2244,62,98,495,715,2201,3503,51,313,1147,2023,3540,282,758,1179,1322,3533,2021-05-29,7074,1,0.0641106222501571,0.00601811192699877,0.00226180378852135,0.0011070094446144,0.00141362736782584,0.000875539719769084,0.00141362736782584,0.000875539719769084,0.000989539157478089,0.000732684617024043,0.00466497031382528,0.00158790548876975,0.00693466075915727,1.60501202412422e-05,0.00310998020921685,0.00129753176909652,0.00425493961421781,1.25891830663645e-05,0.00692338396059888,0.000540901116383357
JP,JPN,Japan,2021-05-30,101955786.105978,5783,11209,427,11662,6769,13250.1,24,17,21,19,6764,1951,413,5683,890,5729,454,423,27,400208.295493275,5,20,2,3,18,188695.185169785,440,6698,86379.105606326,345,81,0,0,0,20,1,17,1,0,13,0,22,0,0,17,7,9,4,9,5,5,4,5,1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,8,10,6,11,9,7,4,6,2,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,3622,1887,398,857,1310,4471,128,855,4098,1495,309,862,3796,1750,357,861,5118,299,486,861,4025,1485,395,859,4971,415,1378,138,1776,685,4165,153,1729,703,4179,793,1370,403,4198,302,1797,469,4196,1765,731,63,4205,1075,1384,106,4199,599,1692,269,4204,2137,363,43,4221,76,79,463,657,2170,3319,71,207,566,215,54,223,799,466,244,378,63,217,481,513,8,2259,71,92,458,687,2133,3323,57,274,1146,1930,3357,280,766,1125,1243,3350,2021-05-30,6764,1,0.067749343832021,0.00630876728112887,0.00354819633353046,0.00141702744502214,0.00251330573625074,0.00119322545179628,0.00310467179183915,0.00132580276323154,0.00280898876404494,0.00126127698222479,0.00399172087522176,0.00150265004390898,0.00392531224345893,1.21373872535105e-05,0.00266114725014784,0.0012277278670776,0.00185075504173589,8.34284863328492e-06,0.00509382444876549,0.000474741053981819
JP,JPN,Japan,2021-05-31,100995231.0839,5291,10675,621,10434,6116,12814,15,12,16,15,6178,1814,360,5218,812,5216,437,361,33,635951.068116793,6,27,2,4,20,434444.453240705,637,6109,78783.212324432,300,55,0,0,0,13,1,12,1,0,10,1,14,1,0,12,5,9,3,7,3,5,2,2,1,4,3,1,1,1,0,1,0,0,1,0,1,0,0,0,6,11,4,9,4,7,4,3,2,6,4,2,1,1,0,1,0,0,1,0,1,0,0,0,2912,2177,311,778,1317,3960,125,776,3857,1270,269,782,3473,1649,276,780,4725,247,425,781,3581,1489,329,779,4601,342,1235,151,1695,598,3734,155,1620,650,3753,710,1359,347,3762,289,1669,449,3771,1686,664,55,3773,1035,1281,90,3772,514,1608,275,3781,2023,319,39,3797,59,71,420,568,1945,3115,58,175,525,193,46,207,758,428,238,289,63,183,425,477,1,2112,55,89,418,605,1897,3114,50,275,992,1714,3147,263,676,1019,1077,3143,2021-05-31,6178,1,0.0645392613840086,0.00644812746473712,0.00242797021689867,0.00122720735218293,0.00194237617351894,0.00109791474650092,0.00258983489802525,0.00126735147141531,0.00242797021689867,0.00122720735218293,0.00534153447717708,0.00181758256710374,0.00629684254683755,1.5427210636358e-05,0.00323729362253156,0.00141648204928244,0.00430163334028908,1.27637488341646e-05,0.00808547888827904,0.000625347252962955
JP,JPN,Japan,2021-06-01,100293635.380783,5631,10570.6,417,10868,6370,13045,18,15,14,13,6484,1858,403,5459,886,5460,472,397,31,456885.247920198,3,28,1,1,21,368830.377018728,431,6412,82690.7771197018,355,66,0,0,0,17,4,13,1,2,12,4,13,1,2,14,8,8,4,8,5,7,7,2,1,5,6,6,2,2,1,2,1,2,1,0,1,1,0,1,8,9,4,9,6,8,7,2,1,6,7,6,2,2,1,2,1,2,1,0,1,1,0,1,2947,2429,329,779,1472,4114,119,779,4124,1293,289,778,3643,1767,295,779,5008,226,470,780,3773,1567,366,778,4847,367,1270,155,1728,689,3912,172,1661,734,3917,749,1417,380,3938,302,1748,499,3935,1729,755,54,3946,1049,1384,110,3941,562,1668,306,3948,2156,330,38,3960,57,76,409,598,2144,3200,69,218,563,201,57,199,736,479,277,345,54,227,427,483,6,2143,48,95,424,594,2122,3201,61,243,1039,1904,3237,269,704,1087,1191,3233,2021-06-01,6484,1,0.068747867621972,0.00647721689619888,0.00277606415792721,0.00128067132183473,0.00231338679827267,0.00116935879615844,0.00215916101172116,0.00112979523811069,0.00200493522516965,0.00108878206373779,0.00478099938309685,0.00167897898854254,0.00455547598993245,1.31791322519724e-05,0.00323874151758174,0.00138296219116146,0.00367750531345678,1.18464445662649e-05,0.00521218949697488,0.00049078906764332
JP,JPN,Japan,2021-06-02,100928011.300623,5525,11251.5,353,10828.1,5971,13365,14,10,15,12,6473,1925,408,5462,956,5366,522,420,24,499051.707284345,1,21,0,1,17,305810.470326679,368,6381,82290.99326276,335,70,0,0,0,12,2,10,2,0,7,0,14,0,0,12,1,5,1,3,2,2,3,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,5,4,5,5,4,4,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,3033,2346,293,801,1527,4001,141,804,4143,1244,280,806,3591,1807,272,803,5021,219,426,807,3834,1511,325,803,4834,388,1251,153,1679,652,3989,119,1660,687,4007,696,1389,376,4012,273,1716,464,4020,1705,687,53,4028,1033,1313,106,4021,519,1663,266,4025,2073,314,37,4049,67,75,419,610,2137,3165,80,201,587,193,56,224,735,477,214,309,74,181,442,495,2,2203,54,119,402,631,2098,3169,51,266,1091,1862,3203,268,692,1099,1220,3194,2021-06-02,6473,1,0.0695059625212947,0.00650574248301454,0.0021628302178279,0.00113171309366018,0.00154487872701993,0.000956768257650375,0.00231731809052989,0.00117134365764697,0.00185385447242391,0.00104792493421486,0.00370770894484783,0.00148061276675819,0.00494463034447272,1.36846209292303e-05,0.00262629383593388,0.00124679744044037,0.0030299860899448,1.07226862486355e-05,0.00447193532863256,0.000455875706966019
