ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
NZ,NZL,New Zealand,-99,2021-01-03,2020-12-25,715,6,109871.89897868261,3,16054.66564295336,46,600,5168096.276659325,0,10,13,692,9,97,609,13,30,672,13,138,564,14,129,572,10,129,576,11,41,663,14,15,686,13,26,676,15,19,681,15,38,662,16,108,591,14,14,687,13,79,623,702,3,5,5,618,5,29,63,685,4,7,19,577,4,32,102,586,8,38,83,586,5,30,94,674,4,18,19,700,1,3,11,689,3,10,13,696,4,7,8,677,2,13,23,607,6,25,77,701,1,5,8,636,4,23,52,113,2,31,569,695,17,3,143,15,155,402,562,6,17,130,698,2,13,2,698,0,17,0,715,0,0,189,9,13,504,715,0,0,0,0,0,193,6,218,167,83,48,268,13,155,221,58,268,20,237,149,41,268,18,225,160,44,268,18,227,158,44,268,27,92,193,135,0,705,2,3,5,705,4,0,6,705,5,0,5,705,3,2,5,705,3,3,4,705,4,2,4,647,8,1,59,647,6,3,59,647,7,2,59,647,8,2,58,647,7,8,53,647,9,2,57,647,7,6,55,705,1,0,9,705,0,2,8,705,1,0,9,705,1,0,9,705,1,1,8,323,4,119,269,323,5,284,103,323,3,244,145,323,7,261,124,323,6,154,232,323,6,59,327,375,2,220,118,495,0,102,48,35,35,403,6,2,30,106,168,403,6,306,0,454,5,35,221,454,2,15,5,18,25,183,13,454,3,50,53,87,68,478,8,18,36,75,100,715,715,606,4,20,85,448,6,34,227,488,7,33,187,474,7,30,204,577,6,19,113,661,5,21,28,517,0,3,4,13,15,163,517,1,2,4,13,29,149,555,2,17,30,55,56,555,0,7,10,27,116,555,0,15,28,29,88,683,3,18,11,683,8,5,19,683,7,8,17,586,4,37,88,627,1,65,22,703,0,0,2,1,1,0,1,7,681,1,2,2,2,4,0,0,6,2,0,0,1,2,1,2,9,715,0,0,0,0,0,715,0,0,0,0,0,0,0,0,715,0,0,0,0,715,0,0,0,0,0,0,4.814977973568282,6.760841531013524,1.8333333333333333,1.2947859237091257,0,0,0,0
NZ,NZL,New Zealand,1,2021-01-03,2020-12-25,236,0,0,0,0,21,236,1748227.0213202136,231,0,1,235,0,23,213,0,9,227,0,54,182,0,57,179,0,43,193,0,24,212,0,12,224,0,14,222,0,0,236,0,18,218,0,54,182,0,5,231,0,40,196,235,0,0,1,213,0,4,19,227,0,1,8,182,2,4,48,179,2,11,44,193,1,9,33,212,0,10,14,224,0,4,8,222,0,4,10,236,0,0,0,218,0,6,12,182,0,8,46,231,0,1,4,196,0,10,30,0,0,14,222,222,12,2,0,2,82,152,154,1,6,75,230,0,6,0,230,1,5,0,235,1,0,9,1,1,225,236,0,0,0,0,0,0,1,92,77,54,12,0,0,108,112,16,0,2,143,77,14,0,0,128,84,24,0,0,130,83,23,0,0,50,129,57,0,235,1,0,0,235,1,0,0,235,1,0,0,235,1,0,0,235,1,0,0,235,0,1,0,202,0,0,34,202,0,0,34,202,0,1,33,202,0,0,34,202,0,3,31,202,0,1,33,202,0,2,32,231,0,0,5,231,0,0,5,231,0,0,5,231,0,0,5,231,0,1,4,0,0,108,128,0,0,180,56,0,0,165,71,0,0,195,41,0,0,130,106,0,1,56,179,0,0,191,45,45,0,65,41,35,50,0,0,4,22,97,113,0,0,236,0,0,3,23,210,0,0,2,5,16,26,173,14,0,0,15,34,93,94,0,0,11,34,80,111,236,236,128,2,5,101,56,2,5,173,71,3,3,159,41,4,6,185,106,3,4,123,180,1,17,38,0,0,0,7,20,42,167,0,0,1,13,33,51,138,0,3,17,36,80,100,0,0,6,14,39,177,0,0,21,36,57,122,179,0,32,25,179,4,0,53,179,4,10,43,0,0,139,97,139,0,49,48,187,0,4,2,8,6,1,0,28,48,0,12,23,7,18,1,3,11,7,0,5,8,8,4,5,76,0,5,86,140,5,0,0,0,236,0,0,0,0,0,0,3,4,111,73,45,3,0,12,48,99,55,19,4.969924812030075,6.46428398343903,1.4285714285714286,0.9376144618769908,12.339285714285714,5.014201484570275,3.740088105726872,1.4261545520603036
NZ,NZL,New Zealand,2,2021-01-03,2020-12-25,333,1,16562.7714082933,0,0,33,333,2574354.4468029877,327,0,2,331,0,38,295,0,7,326,0,67,266,0,69,264,0,60,273,0,26,307,0,5,328,0,14,319,0,3,330,0,13,320,0,65,268,0,3,330,0,43,290,331,0,0,2,295,0,19,19,326,0,3,4,266,0,13,54,264,0,19,50,273,0,12,48,307,0,11,15,328,0,2,3,319,0,3,11,330,0,2,1,320,0,4,9,268,0,13,52,330,0,2,1,290,0,10,33,0,0,14,319,319,9,5,0,1,105,227,228,0,9,96,324,0,8,1,324,1,8,0,332,0,1,10,2,4,317,333,0,0,0,0,0,0,0,136,117,55,25,0,2,103,204,24,0,0,165,144,24,0,0,139,156,38,0,0,154,142,37,0,0,49,196,88,0,329,1,2,1,329,0,1,3,329,1,0,3,329,1,2,1,329,1,0,3,329,1,0,3,294,2,0,37,294,2,1,36,294,2,1,36,294,2,0,37,294,2,3,34,294,2,0,37,294,2,1,36,330,0,0,3,330,0,0,3,330,0,0,3,330,0,1,2,330,0,0,3,0,0,128,205,0,0,260,73,0,0,223,110,0,0,271,62,0,0,159,174,0,0,59,274,0,1,260,72,73,0,97,64,44,55,0,0,3,21,118,191,0,1,330,2,0,3,41,289,0,1,5,10,20,27,262,8,0,0,29,53,128,123,0,2,18,52,103,158,333,333,205,1,10,117,73,1,21,238,110,1,13,209,62,1,16,254,174,3,9,147,274,1,26,32,0,0,3,4,30,53,243,0,0,5,13,38,61,216,0,0,36,77,102,118,0,0,8,23,54,248,0,0,25,52,96,160,256,1,54,22,256,4,6,67,256,2,22,53,0,1,225,107,226,0,69,38,264,0,5,2,3,3,1,5,50,39,0,13,18,25,35,3,18,25,14,0,10,34,18,14,5,62,0,2,129,196,0,6,0,0,0,333,0,0,0,0,0,2,4,182,93,52,2,1,59,88,102,61,20,5.337142857142856,7.153131526848509,2.4615384615384617,1.6132464481796025,12.259016393442623,6.071541062320249,3.2142857142857144,1.5041109665623005
NZ,NZL,New Zealand,3,2021-01-03,2020-12-25,436,1,6683.13203345003,1,6683.13203345003,42,435,2705126.468337345,428,2,2,432,2,38,396,2,4,430,1,71,364,0,87,349,1,60,375,2,27,407,1,8,427,2,13,421,2,5,429,1,12,423,2,63,371,2,3,431,2,53,381,434,0,2,0,398,0,17,21,432,0,1,3,365,0,14,57,349,0,24,63,376,0,13,47,409,0,13,14,428,0,2,6,423,0,8,5,431,0,3,2,424,0,1,11,373,0,15,48,433,0,1,2,383,0,24,29,0,1,22,413,414,17,5,0,4,159,273,277,1,6,152,430,0,6,0,430,0,6,0,436,0,0,11,6,1,418,436,0,0,0,0,0,0,1,183,143,85,24,0,0,122,275,39,0,2,218,194,22,0,2,192,201,41,0,3,203,200,30,0,4,68,240,124,0,435,1,0,0,435,0,0,1,435,0,1,0,435,1,0,0,435,1,0,0,435,1,0,0,366,2,0,68,366,2,0,68,366,2,1,67,366,2,0,68,366,2,5,63,366,2,2,66,366,2,2,66,429,0,0,7,429,0,0,7,429,0,1,6,429,0,0,7,429,0,1,6,0,0,143,293,0,5,343,88,0,2,294,140,0,2,338,96,0,2,189,245,0,2,50,384,0,1,345,90,91,0,148,72,62,63,0,1,2,25,134,274,0,0,434,2,0,8,70,358,0,0,5,9,20,35,361,6,0,0,32,58,190,156,0,1,16,53,133,233,436,436,293,1,11,131,93,1,22,320,142,1,13,280,98,1,18,319,247,1,11,177,386,0,25,25,0,1,1,9,13,45,367,0,0,1,10,25,72,328,0,4,40,90,179,123,0,0,16,19,59,342,0,1,24,60,135,216,352,6,51,27,352,10,13,61,352,7,25,52,0,4,289,143,293,0,100,43,336,4,8,3,5,4,2,2,72,47,0,12,19,23,59,4,14,52,18,2,9,46,20,14,12,85,0,7,170,253,0,6,0,0,0,0,436,0,0,0,0,5,10,232,128,61,5,4,47,120,167,70,23,4.984375,5.628300369770258,1.9047619047619049,1.220850601210562,13.308270676691729,5.59737526131644,3.5084745762711864,1.5146696417850558
NZ,NZL,New Zealand,4,2021-01-03,2020-12-25,528,1,4896.1640944315,1,4896.1640944315,25,527,2852732.262869713,522,1,2,525,0,49,479,2,8,518,2,60,466,1,75,452,1,64,463,0,28,500,1,5,522,2,13,513,2,2,524,2,15,511,2,67,459,1,2,525,0,34,494,526,0,1,1,479,0,20,29,520,0,2,6,468,0,11,49,453,0,23,52,464,0,14,50,500,0,14,14,523,0,3,2,515,0,6,7,526,0,1,1,513,0,7,8,461,0,14,53,526,0,1,1,494,0,11,23,0,1,14,513,514,10,4,0,4,169,355,359,1,6,162,522,0,6,0,522,0,6,0,528,0,0,11,7,7,503,528,0,0,0,0,0,0,1,243,155,86,43,0,2,130,347,49,0,2,265,226,35,0,2,237,229,60,0,2,252,225,49,0,4,82,292,150,0,521,2,2,3,521,3,2,2,521,2,1,4,521,2,2,3,521,3,1,3,521,2,1,4,452,7,0,69,452,8,0,68,452,7,1,68,452,7,0,69,452,6,9,61,452,7,2,67,452,7,3,66,518,0,0,10,518,0,0,10,518,0,0,10,518,0,0,10,518,0,1,9,0,1,170,357,0,2,402,124,0,2,328,198,0,0,386,142,0,0,188,340,0,1,48,479,0,1,377,150,151,0,152,80,69,76,0,4,5,24,158,337,0,4,523,1,0,5,93,430,0,0,9,10,22,35,434,18,0,0,60,88,207,173,0,4,30,66,156,272,528,528,358,3,16,151,126,4,27,371,200,4,22,302,142,4,21,361,340,4,15,169,480,2,24,22,0,1,2,6,14,48,457,0,0,1,9,29,68,421,0,2,50,118,185,173,0,0,5,19,74,430,0,0,21,71,146,290,436,3,67,22,436,11,14,67,436,10,29,53,0,2,349,177,351,0,117,60,411,5,12,1,6,5,2,1,85,62,1,23,26,30,70,4,20,69,23,0,11,48,33,12,19,77,0,3,183,339,0,3,0,0,0,0,0,528,0,0,0,4,11,263,140,110,4,5,64,105,199,109,42,5.865979381443299,7.997737848533996,1.7142857142857142,1.2666473875533018,13.2356,5.539344845976399,3.2490118577075098,1.4936330257799941
NZ,NZL,New Zealand,5,2021-01-03,2020-12-25,573,0,0,0,0,23,573,2889951.4641211824,557,1,0,572,1,80,492,1,10,562,1,76,496,1,75,497,1,72,500,1,21,551,1,11,561,1,9,563,1,9,563,2,14,557,1,59,513,1,3,569,1,34,538,573,0,0,0,493,0,27,53,563,0,2,8,497,0,18,58,498,1,22,52,501,1,18,53,552,1,12,8,562,0,5,6,564,0,3,6,564,0,3,6,559,0,7,7,514,0,13,46,570,0,1,2,539,1,7,26,0,0,16,557,557,13,3,0,5,153,415,420,4,8,141,565,0,8,0,565,0,8,0,573,0,0,17,6,4,546,573,0,0,0,0,0,0,1,249,176,100,47,0,12,171,346,44,0,13,273,254,33,0,18,236,264,55,0,16,265,240,52,0,22,86,302,163,0,569,1,1,2,569,2,0,2,569,2,1,1,569,2,1,1,569,2,0,2,569,2,0,2,491,8,1,73,491,8,0,74,491,9,1,72,491,9,1,72,491,8,9,65,491,9,1,72,491,7,5,70,561,0,0,12,561,0,0,12,561,0,0,12,561,0,0,12,561,0,1,11,0,5,155,413,0,8,411,154,0,7,345,221,0,2,415,156,0,6,183,384,0,8,52,513,0,0,415,158,158,0,167,98,68,82,0,4,4,35,176,354,0,2,571,0,0,4,97,472,0,0,9,6,22,41,474,21,0,0,66,112,219,176,0,5,29,92,160,287,573,573,418,1,23,131,162,3,30,378,228,2,20,323,158,3,39,373,390,1,19,163,521,0,22,30,0,4,6,3,23,46,491,0,1,0,2,32,56,482,0,2,67,132,188,184,0,1,5,18,67,482,0,0,20,62,148,343,491,6,62,14,491,17,15,50,491,11,33,38,0,1,335,237,336,1,136,100,437,5,20,5,10,3,2,3,88,102,3,30,30,18,69,6,17,84,29,0,17,27,24,10,20,87,0,8,214,349,0,2,0,0,0,0,0,0,573,0,0,9,23,264,151,126,9,12,75,141,199,113,24,6.648780487804878,7.9510488255995755,1.4666666666666668,1.0600988273786194,12.179227941176471,5.426687901099506,2.6580406654343807,1.4296707229712153
NZ,NZL,New Zealand,6,2021-01-03,2020-12-25,417,0,0,0,0,18,415,2415944.1880957633,404,4,3,410,4,39,374,5,8,404,4,46,367,5,51,361,3,58,356,5,12,400,4,4,409,2,4,411,1,0,416,5,11,401,5,38,374,4,2,411,4,13,400,414,0,1,2,378,2,12,25,409,1,3,4,371,1,12,33,366,1,10,40,359,1,16,41,405,1,7,4,413,1,2,1,413,0,2,2,417,0,0,0,406,0,6,5,379,0,12,26,415,0,2,0,404,1,9,3,0,2,11,404,406,9,2,0,11,84,322,333,4,7,73,410,0,7,0,410,0,7,0,417,0,0,22,11,2,382,417,0,0,0,0,0,0,1,223,118,55,20,0,15,139,224,39,0,13,222,150,32,0,13,198,173,33,0,9,219,159,30,0,22,71,211,113,0,415,0,1,1,415,0,0,2,415,0,1,1,415,0,0,2,415,0,0,2,415,0,0,2,362,1,0,54,362,0,0,55,362,0,3,52,362,0,1,54,362,0,4,51,362,0,3,52,362,0,5,50,410,0,0,7,410,0,0,7,410,0,0,7,410,0,0,7,410,0,0,7,0,6,82,329,0,0,291,126,0,4,228,185,0,2,278,137,0,6,136,275,0,4,39,374,0,2,294,121,123,0,119,70,62,43,0,2,1,14,154,246,0,2,415,0,0,9,54,354,0,0,12,7,22,26,330,20,0,0,63,91,151,112,0,12,23,71,105,206,417,417,335,1,7,74,126,4,24,263,189,5,17,206,139,5,23,250,281,2,9,125,378,1,17,21,0,4,4,1,5,19,384,0,1,1,2,13,42,358,0,6,32,99,137,143,0,2,2,10,31,372,0,0,7,31,85,294,379,5,20,13,379,9,7,22,379,5,17,16,0,2,118,297,120,1,84,212,333,3,9,2,13,5,1,2,49,215,0,14,8,9,28,2,7,18,10,0,10,16,10,7,16,47,0,10,167,237,0,3,0,0,0,0,0,0,0,417,0,11,17,171,111,107,11,11,93,94,137,54,17,7.31159420289855,8.651231484539657,1.7777777777777777,0.8333333333333334,12.641221374045802,4.985287592706259,2.2118863049095605,1.2390717349056148
NZ,NZL,New Zealand,7,2021-01-03,2020-12-25,146,0,0,0,0,7,146,759701.0470197971,143,1,1,144,1,14,131,1,6,139,0,19,127,0,20,126,0,20,126,1,7,138,1,4,141,1,2,143,1,2,143,1,2,143,1,7,138,1,5,140,1,3,142,145,1,0,0,132,0,5,9,140,0,2,4,127,3,4,12,126,3,5,12,126,3,4,13,139,0,3,4,142,0,2,2,144,1,0,1,144,1,0,1,144,1,1,0,139,1,2,4,141,2,0,3,143,1,0,2,0,0,7,139,139,4,3,0,4,30,112,116,0,2,28,144,0,2,0,144,0,1,1,146,0,0,6,1,1,138,146,0,0,0,0,0,0,0,70,39,29,8,0,13,46,74,13,0,4,79,49,14,0,10,57,61,18,0,6,68,55,17,0,15,22,71,38,0,145,0,0,1,145,0,1,0,145,0,0,1,145,0,0,1,145,0,0,1,145,0,0,1,126,2,0,18,126,2,0,18,126,2,0,18,126,2,0,18,126,1,2,17,126,2,0,18,126,2,0,18,144,0,0,2,144,0,0,2,144,0,0,2,144,0,0,2,144,0,0,2,0,0,19,127,0,1,91,54,0,0,63,83,0,0,89,57,0,1,34,111,0,3,12,131,0,0,94,52,52,0,49,25,9,11,0,4,1,9,55,77,0,4,142,0,0,4,24,118,0,0,2,4,8,6,113,13,0,0,28,33,59,26,0,1,8,25,42,70,146,146,127,1,2,16,55,0,14,77,83,1,6,56,57,1,19,69,112,0,7,27,134,0,4,8,0,3,1,1,1,11,129,0,0,0,1,7,16,122,0,5,6,29,54,52,0,1,0,1,10,134,0,0,0,6,29,111,140,1,4,1,140,2,2,2,140,1,3,2,0,1,12,133,13,0,15,118,131,0,1,1,1,1,0,0,11,119,0,2,1,2,3,0,1,3,1,0,2,0,1,2,4,5,0,6,48,92,0,0,0,0,0,0,0,0,0,0,146,2,9,65,40,30,2,4,35,46,40,13,6,7.538461538461538,7.779345642371329,1,0,11.564885496183207,4.7362744798339635,1.9248120300751879,1.125624810671671
NZ,NZL,New Zealand,-99,2021-01-04,2020-12-26,668,5,97583.09189658062,3,16054.66564295336,38,558,4433691.842682112,0,8,12,648,8,86,574,10,27,631,11,129,528,13,121,534,8,123,537,10,37,621,12,14,642,12,21,635,13,18,637,14,31,623,14,100,554,13,13,642,11,73,584,656,3,5,4,582,5,26,55,641,4,7,16,539,3,31,95,547,8,36,77,545,5,28,90,631,4,17,16,654,1,3,10,647,3,7,11,650,4,7,7,637,2,11,18,568,5,22,73,655,1,5,7,595,3,22,48,108,2,26,532,650,16,2,133,13,149,373,521,6,17,124,651,2,13,2,651,0,17,0,668,0,0,177,9,12,470,668,0,0,0,0,0,185,6,193,164,76,44,256,10,140,202,60,256,16,211,140,45,256,14,200,150,48,256,14,202,150,46,256,23,80,171,138,0,659,1,3,5,659,3,0,6,659,4,0,5,659,3,1,5,659,2,3,4,659,3,2,4,600,8,1,59,600,6,3,59,600,7,2,59,600,8,2,58,600,7,8,53,600,9,2,57,600,7,6,55,658,1,0,9,658,0,2,8,658,1,0,9,658,1,0,9,658,1,1,8,308,5,111,244,308,5,268,87,308,3,229,128,308,6,241,113,308,6,149,205,308,6,59,295,359,2,198,109,470,0,92,44,34,28,384,4,2,28,96,154,384,3,281,0,428,6,28,206,428,2,13,6,15,23,166,15,428,2,47,52,80,59,451,5,15,36,71,90,668,668,567,5,17,79,417,7,35,209,456,8,32,172,447,8,27,186,535,6,17,110,614,5,21,28,483,0,2,4,12,15,152,483,1,1,4,9,29,141,514,2,19,27,55,51,514,0,6,11,29,108,514,0,14,25,29,86,639,2,17,10,639,7,4,18,639,6,7,16,540,4,36,88,580,1,65,22,656,0,0,2,1,1,0,1,7,635,1,2,2,2,4,0,0,6,2,0,0,1,2,1,2,8,668,0,0,0,0,0,668,0,0,0,0,0,0,0,0,668,0,0,0,0,668,0,0,0,0,0,0,4.885714285714286,6.9802377027488305,1.75,1.2382783747337807,0,0,0,0
NZ,NZL,New Zealand,1,2021-01-04,2020-12-26,204,0,0,0,0,20,204,1527194.4920326837,200,0,1,203,0,21,183,0,8,196,0,47,157,0,50,154,0,36,168,0,20,184,0,9,195,0,11,193,0,0,204,0,14,190,0,47,157,0,5,199,0,35,169,203,0,0,1,183,0,3,18,196,0,0,8,157,2,2,43,154,2,8,40,168,1,7,28,184,0,8,12,195,0,3,6,193,0,3,8,204,0,0,0,190,0,6,8,157,0,8,39,199,0,1,4,169,0,10,25,0,0,13,191,191,12,1,0,2,71,131,133,1,5,65,199,0,5,0,199,1,4,0,203,1,0,8,1,0,195,204,0,0,0,0,0,0,1,79,64,50,10,0,0,89,100,15,0,2,120,69,13,0,0,107,74,23,0,0,111,71,22,0,0,40,112,52,0,204,0,0,0,204,0,0,0,204,0,0,0,204,0,0,0,204,0,0,0,204,0,0,0,170,0,0,34,170,0,0,34,170,0,1,33,170,0,0,34,170,0,3,31,170,0,1,33,170,0,2,32,199,0,0,5,199,0,0,5,199,0,0,5,199,0,0,5,199,0,1,4,0,0,92,112,0,0,154,50,0,0,144,60,0,0,165,39,0,0,108,96,0,1,49,154,0,0,162,42,42,0,59,34,28,41,0,0,3,19,86,96,0,0,204,0,0,3,17,184,0,0,2,5,13,22,149,13,0,0,14,31,82,77,0,0,10,31,64,99,204,204,112,1,4,87,50,1,5,148,60,2,2,140,39,3,6,156,96,2,4,102,155,1,14,34,0,0,0,5,19,30,150,0,0,1,11,31,41,120,0,3,12,30,67,92,0,0,5,12,34,153,0,0,16,33,50,105,155,0,27,22,155,3,0,46,155,3,9,37,0,0,116,88,116,0,46,42,158,0,4,2,7,5,1,0,27,42,0,12,21,5,14,1,3,9,7,0,4,8,6,2,4,66,0,5,75,120,4,0,0,0,204,0,0,0,0,0,0,2,4,90,65,43,2,0,11,41,88,46,16,5.070796460176991,6.454119412879006,1.5384615384615385,0.8770580193070293,12.239583333333334,5.143734645974892,3.7295918367346936,1.4117971223230645
NZ,NZL,New Zealand,2,2021-01-04,2020-12-26,292,1,16562.7714082933,0,0,29,292,2150464.8642588067,287,0,2,290,0,34,258,0,7,285,0,62,230,0,65,227,0,55,237,0,23,269,0,5,287,0,14,278,0,3,289,0,12,280,0,62,230,0,3,289,0,41,251,290,0,0,2,258,0,17,17,285,0,3,4,230,0,13,49,227,0,18,47,237,0,11,44,269,0,10,13,287,0,2,3,278,0,3,11,289,0,2,1,280,0,4,8,230,0,12,50,289,0,2,1,251,0,9,32,0,0,12,280,280,7,5,0,1,95,196,197,0,8,87,284,0,7,1,284,1,7,0,291,0,1,9,1,3,279,292,0,0,0,0,0,0,0,122,101,47,22,0,2,90,180,20,0,0,143,128,21,0,0,122,135,35,0,0,131,127,34,0,0,41,171,80,0,289,0,2,1,289,0,0,3,289,0,0,3,289,0,2,1,289,0,0,3,289,0,0,3,253,2,0,37,253,2,1,36,253,2,1,36,253,2,0,37,253,2,3,34,253,2,0,37,253,2,1,36,289,0,0,3,289,0,0,3,289,0,0,3,289,0,1,2,289,0,0,3,0,0,113,179,0,0,233,59,0,0,200,92,0,0,235,57,0,0,143,149,0,0,52,240,0,1,228,63,64,0,90,57,36,45,0,0,3,20,103,166,0,1,289,2,0,3,35,254,0,1,4,9,20,21,229,8,0,0,26,50,111,105,0,1,15,48,88,140,292,292,179,1,8,104,59,1,19,213,92,1,10,189,57,1,13,221,149,2,7,134,240,1,21,30,0,0,3,4,27,46,212,0,0,4,12,33,54,189,0,0,30,67,93,102,0,0,7,21,50,214,0,0,24,47,85,136,221,1,51,19,221,3,6,62,221,2,21,48,0,1,192,99,193,0,65,34,227,0,5,2,3,3,1,4,47,35,0,12,17,22,31,3,16,22,14,0,9,31,15,10,4,51,0,2,114,171,0,5,0,0,0,292,0,0,0,0,0,2,3,156,83,48,2,0,50,80,90,54,16,5.45,7.387563917079216,2.5454545454545454,1.7529196424044293,12.308550185873607,6.1417917358061525,3.1808510638297873,1.4994383239558802
