ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
HR,HRV,Croatia,6,2020-12-26,2020-12-23,100,1,8564.27676784232,1,8564.27676784232,45,100,1368985.9846777793,93,0,2,98,0,12,88,0,3,97,0,17,83,0,12,88,0,9,91,0,2,98,0,2,98,0,2,98,0,5,95,0,1,99,0,6,94,0,1,99,0,8,92,98,0,0,2,88,1,7,4,97,0,3,0,83,0,7,10,88,0,5,7,91,0,4,5,98,0,1,1,98,0,2,0,98,0,1,1,95,0,4,1,99,0,1,0,94,0,3,3,99,0,1,0,92,0,6,2,0,0,18,82,82,0,4,14,0,2,27,71,73,2,9,16,91,4,5,0,91,2,7,0,98,1,1,0,13,4,11,72,100,0,0,0,0,0,0,55,28,14,3,0,13,29,51,7,0,10,40,43,7,0,12,39,41,8,0,14,22,43,21,0,18,7,31,44,89,7,0,4,89,5,2,4,89,1,8,2,89,6,1,4,89,4,3,4,89,5,0,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,5,5,90,0,2,61,37,0,1,17,82,0,1,44,55,0,3,6,91,0,2,9,89,0,0,30,70,70,20,9,1,0,0,0,1,5,37,57,0,0,100,0,0,2,15,83,0,0,40,42,5,10,1,2,0,0,54,24,17,5,0,2,43,49,4,2,0,0,60,40,0,0,2,49,49,0,95,0,4,1,39,1,59,1,83,0,15,2,56,2,31,11,94,1,3,2,91,1,7,1,0,2,0,1,11,28,58,0,3,0,3,7,31,56,0,0,40,47,7,6,0,0,0,6,29,65,0,0,4,25,31,40,71,8,17,4,71,19,2,8,71,11,10,8,0,2,11,87,13,1,15,71,85,0,2,0,0,2,1,0,10,74,0,1,0,0,5,1,1,1,0,0,4,2,1,2,1,7,0,3,48,49,0,0,0,0,0,0,0,0,0,100,0,4,4,57,15,20,4,3,36,38,11,5,3,7.000000000000001,6.864400920692206,3.7000000000000006,2.7100635498903793,13.297872340425531,3.6124926230055796,1.3406593406593406,0.8058091891561237
HR,HRV,Croatia,-99,2020-12-27,2020-12-26,100,1,2430.2411626509,1,2430.2411626509,68,80,659139.7005154222,0,5,2,93,6,11,83,6,6,88,4,23,73,6,21,73,6,12,82,4,8,88,5,3,92,6,3,91,6,5,89,3,7,90,5,13,82,6,1,93,5,14,81,98,1,1,0,89,0,6,5,94,0,2,4,77,2,9,12,79,1,5,15,88,2,2,8,92,1,2,5,97,0,1,2,97,0,2,1,95,0,5,0,93,0,5,2,87,2,3,8,99,1,0,0,86,1,6,7,20,0,29,51,76,0,10,14,26,1,25,48,75,0,7,18,93,3,4,0,93,0,7,0,100,0,0,0,34,1,7,58,100,0,0,0,0,30,1,17,16,13,23,47,4,16,23,10,47,11,16,20,6,47,10,11,22,10,47,12,9,20,12,47,11,7,12,23,93,3,0,4,93,2,1,4,93,3,2,2,93,3,2,2,93,4,1,2,93,2,2,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,54,5,10,31,54,2,23,21,54,4,7,35,54,4,21,21,54,6,5,35,54,6,2,38,61,1,16,22,84,16,0,0,0,65,1,0,3,11,20,65,1,34,0,70,1,2,27,70,0,10,10,2,3,1,4,70,1,17,3,7,2,74,4,3,13,0,6,75,0,10,13,2,82,0,9,8,1,93,0,5,2,79,2,17,2,94,1,4,1,81,0,11,8,96,0,3,1,99,0,1,0,86,0,0,0,0,3,11,86,0,0,1,0,1,12,87,0,6,5,1,1,87,0,1,1,4,7,87,0,4,2,4,3,95,0,4,1,95,3,0,2,95,2,2,1,89,0,4,7,93,0,4,3,100,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.722222222222222,5.068733914111442,3.2352941176470593,3.011009211309098,0,0,0,0
HR,HRV,Croatia,1,2020-12-27,2020-12-24,100,2,9872.15467689167,1,5989.43480365496,65,100,700971.6124661856,97,0,3,97,0,24,76,0,4,96,0,37,63,0,33,67,0,10,90,0,8,92,0,7,93,0,7,93,0,4,96,0,6,94,0,29,71,1,3,96,0,17,83,97,0,2,1,76,1,8,15,96,0,1,3,63,1,7,29,67,1,8,24,90,1,2,7,92,1,1,6,93,0,3,4,93,0,3,4,96,1,3,0,94,0,3,3,71,1,3,25,97,0,2,1,83,0,4,13,0,0,27,73,73,0,7,20,0,0,30,70,70,0,11,19,89,6,5,0,89,2,9,0,98,0,2,0,11,1,10,78,100,0,0,0,0,0,0,20,24,25,31,0,0,29,51,20,0,2,40,31,27,0,1,30,37,32,0,1,12,36,51,0,2,2,33,63,90,1,2,7,90,1,0,9,90,0,7,3,90,1,1,8,90,1,0,9,90,1,2,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,12,87,0,0,51,49,0,1,16,83,0,0,74,26,0,1,7,92,0,1,11,88,0,0,68,32,32,47,16,5,0,0,0,1,11,36,52,0,0,100,0,0,1,10,89,0,0,22,42,16,15,3,2,0,0,13,23,43,21,0,0,8,38,33,21,0,0,12,85,3,0,0,9,87,4,88,0,8,4,49,0,51,0,84,0,16,0,26,0,21,53,93,0,3,4,89,0,11,0,0,0,3,7,19,33,38,0,0,3,8,16,25,48,0,0,27,37,24,12,0,0,3,8,24,65,0,0,10,24,36,30,66,1,27,6,66,3,4,27,66,2,13,19,0,0,32,68,32,0,29,39,71,0,6,0,3,8,2,0,10,39,0,0,13,4,1,1,2,6,4,0,3,1,1,8,1,16,0,0,33,63,1,3,0,0,100,0,0,0,0,0,0,1,3,56,19,21,1,3,15,28,32,14,7,3.2615384615384615,3.173508129208722,2.652173913043478,1.7737657847891128,12.601063829787234,3.7247932664246455,2.0869565217391304,1.5310139849997098
HR,HRV,Croatia,2,2020-12-27,2020-12-26,100,1,7325.289167263059,0,0,62,100,584486.4453165099,96,0,3,97,0,19,81,0,4,96,0,22,78,1,18,81,0,8,92,1,6,93,1,2,97,1,4,95,0,2,98,0,2,98,2,13,85,1,0,99,1,14,85,97,0,1,2,81,0,5,14,96,0,2,2,78,0,9,13,82,0,4,14,92,0,3,5,94,0,1,5,98,0,2,0,96,0,3,1,98,0,2,0,98,0,1,1,87,0,4,9,100,0,0,0,86,0,6,8,0,0,23,77,77,0,7,16,0,0,34,66,66,0,10,24,90,2,8,0,90,2,8,0,98,0,2,0,10,0,11,79,100,0,0,0,0,0,0,16,25,32,27,0,2,20,57,21,0,3,26,53,18,0,2,15,57,26,0,2,9,46,43,0,2,3,35,60,89,1,3,7,89,2,2,7,89,2,3,6,89,2,3,6,89,1,2,8,89,1,2,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,4,96,0,0,41,59,0,0,9,91,0,1,64,35,0,0,7,93,0,0,3,97,0,0,57,43,43,40,12,4,1,0,0,1,5,40,54,0,0,99,1,0,0,13,87,0,1,20,43,12,16,3,5,0,1,20,33,35,11,0,1,11,48,28,12,0,1,4,95,0,0,2,2,96,0,96,0,1,3,59,0,40,1,91,0,9,0,36,0,19,45,93,0,3,4,97,0,3,0,0,1,1,0,13,29,56,0,1,1,2,11,23,62,0,3,18,44,25,10,0,1,0,5,25,69,0,1,8,27,30,34,65,1,28,6,65,5,2,28,65,4,3,28,0,2,56,42,58,0,29,13,71,0,9,0,3,5,1,2,9,15,0,2,7,3,12,1,2,4,6,0,5,10,3,13,3,14,0,2,28,70,0,0,0,0,0,100,0,0,0,0,0,4,1,60,11,24,4,1,31,28,26,8,2,2.5531914893617023,2.2048218959747006,2.772727272727273,2.562212923418947,13.51063829787234,4.401233162607473,2.4946236559139785,1.364325409943289
HR,HRV,Croatia,3,2020-12-27,2020-12-26,100,2,9399.439924022641,1,4406.4316954565,81,100,486553.3185041719,95,0,4,96,0,15,85,0,2,98,0,23,77,0,27,73,0,11,89,0,8,92,0,4,96,0,4,96,0,4,96,0,3,97,0,15,85,0,5,95,0,11,89,96,0,3,1,85,1,5,9,98,0,0,2,77,1,9,13,73,1,9,17,89,1,5,5,92,1,5,2,96,0,1,3,96,1,2,1,96,0,3,1,97,0,1,2,85,0,5,10,95,1,2,2,89,1,5,5,0,0,29,71,71,0,6,23,0,0,41,59,59,0,12,29,88,7,5,0,88,3,9,0,97,0,3,0,12,1,4,83,100,0,0,0,0,0,0,25,36,23,16,0,1,22,69,8,0,2,29,59,10,0,1,20,60,19,0,1,14,56,29,0,1,6,37,56,96,1,0,3,96,1,0,3,96,1,0,3,96,1,0,3,96,1,0,3,96,0,2,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,10,90,0,0,42,58,0,0,13,87,0,0,50,50,0,0,3,97,0,0,2,98,0,0,35,65,65,26,6,3,0,0,0,1,7,32,60,0,0,100,0,0,0,15,85,0,0,28,45,9,9,1,8,0,0,30,26,37,7,0,0,25,45,20,10,0,1,15,83,1,0,1,7,92,0,90,1,6,3,58,0,42,0,87,0,12,1,50,0,26,24,97,0,2,1,98,0,2,0,0,0,0,3,13,22,62,0,0,0,4,13,21,62,0,0,25,46,20,9,0,0,3,8,23,66,0,0,8,22,34,36,70,0,23,7,70,7,4,19,70,7,4,19,0,0,68,32,68,0,22,10,78,2,10,1,0,0,3,0,6,10,0,3,8,4,15,3,6,6,8,0,4,5,4,10,1,13,0,1,37,60,0,2,0,0,0,0,100,0,0,0,0,2,3,60,22,13,2,3,24,36,23,8,4,4.372549019607843,4.2800036650158395,3.166666666666666,2.2778072344036158,13.797979797979798,3.9252708160303476,2.4105263157894736,1.3644010208060926
HR,HRV,Croatia,4,2020-12-27,2020-12-26,100,1,7507.3608150315,1,7507.3608150315,74,100,555691.5084388213,97,1,2,97,0,13,87,0,6,94,0,18,82,0,20,80,1,9,90,0,5,95,0,3,97,0,2,98,0,3,97,0,6,94,0,16,84,0,2,98,0,8,92,98,0,2,0,87,0,7,6,94,0,3,3,82,0,6,12,80,0,11,9,91,0,4,5,95,0,3,2,97,0,2,1,98,0,1,1,97,0,3,0,94,0,4,2,84,0,4,12,98,0,1,1,92,0,4,4,0,0,29,71,71,0,10,19,0,2,33,65,67,0,9,24,91,5,4,0,91,0,9,0,100,0,0,0,11,3,6,80,100,0,0,0,0,0,1,30,33,22,14,0,0,26,65,9,0,2,36,48,14,0,2,32,43,23,0,2,15,48,35,0,1,6,37,56,94,2,1,3,94,2,0,4,94,0,3,3,94,2,0,4,94,2,0,4,94,2,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,10,90,0,0,53,47,0,0,10,90,0,0,48,52,0,0,10,90,0,0,5,95,0,0,43,57,57,30,13,0,0,0,0,1,4,25,70,0,0,99,1,0,0,12,88,0,0,26,38,16,10,3,7,0,1,33,18,37,11,0,2,20,52,16,10,0,0,22,77,1,0,0,7,91,2,90,0,6,4,47,0,49,4,90,0,8,2,52,0,23,25,90,0,9,1,95,0,4,1,0,0,1,2,8,35,54,0,0,1,3,11,30,55,0,0,23,51,20,6,0,0,4,7,19,70,0,0,7,30,26,37,63,1,29,7,63,10,5,22,63,7,7,23,0,2,62,36,64,0,24,12,76,1,6,0,1,3,0,1,12,14,0,4,7,3,6,1,13,8,9,0,2,3,5,10,2,13,0,1,43,56,0,0,0,0,0,0,0,100,0,0,0,2,1,64,17,16,2,1,20,36,31,7,3,4.642857142857143,4.710245338602416,2.76,2.4711670657134186,13.636363636363635,3.6153147757344435,2.221052631578947,1.247797611866272
HR,HRV,Croatia,5,2020-12-27,2020-12-26,100,1,3107.8282787429803,0,0,53,99,484520.9382586284,93,2,1,97,2,5,93,2,1,97,0,13,87,2,22,76,2,5,93,1,5,94,3,6,91,2,2,96,2,5,93,2,6,92,2,9,89,2,1,97,0,9,91,99,0,1,0,95,0,3,2,99,0,1,0,87,2,7,4,78,1,8,13,95,2,1,2,95,1,1,3,94,0,5,1,98,0,0,2,95,1,4,0,94,1,3,2,91,1,5,3,99,0,1,0,91,0,5,4,0,1,19,80,81,0,4,15,0,1,29,70,71,1,7,21,93,2,5,0,93,1,6,0,99,0,1,0,9,2,3,86,100,0,0,0,0,0,0,41,29,21,9,0,6,27,56,11,0,5,40,44,11,0,6,25,55,14,0,7,8,61,24,0,8,4,37,51,97,1,2,0,97,2,0,1,97,2,0,1,97,2,0,1,97,1,1,1,97,2,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,10,90,0,1,36,63,0,1,9,90,0,1,41,58,0,1,3,96,0,1,3,96,0,0,27,73,73,20,7,0,0,0,0,0,6,35,59,0,0,100,0,0,1,21,78,0,0,35,39,12,10,2,2,0,0,42,27,22,9,0,2,25,52,8,13,0,0,30,70,0,0,0,27,73,0,90,0,9,1,64,0,36,0,91,0,7,2,59,0,19,22,97,0,2,1,97,0,3,0,0,3,1,2,6,28,60,0,2,1,5,6,33,53,0,0,30,40,20,10,0,0,4,7,31,58,0,0,12,26,24,38,62,5,28,5,62,17,8,13,62,16,13,9,0,1,47,52,48,2,31,19,69,3,7,0,2,4,2,1,12,22,0,2,6,7,4,1,1,12,7,1,4,2,3,5,2,21,0,0,44,55,0,1,0,0,0,0,0,0,100,0,0,7,2,59,17,15,7,2,27,34,20,6,4,4.975609756097561,5.322066350948891,4.4,3.9496835316262997,13.736842105263158,3.5496794170975123,1.488888888888889,1.153835269963713
HR,HRV,Croatia,6,2020-12-27,2020-12-24,100,0,0,0,0,52,100,1330067.3979209946,89,0,0,100,0,10,90,1,1,98,0,13,87,0,13,87,0,5,95,0,3,97,0,1,99,0,1,99,0,4,96,0,2,98,0,4,96,0,1,99,0,7,93,100,0,0,0,90,1,4,5,99,0,1,0,87,0,5,8,87,0,4,9,95,0,2,3,97,0,1,2,99,0,1,0,99,0,1,0,96,0,4,0,98,0,1,1,96,0,1,3,99,0,1,0,93,0,4,3,0,0,18,82,82,0,1,17,0,2,22,76,78,2,7,13,93,4,3,0,93,3,4,0,97,1,2,0,11,2,9,78,100,0,0,0,0,0,0,51,26,17,6,0,10,30,49,11,0,6,38,44,12,0,13,39,36,12,0,15,21,39,25,0,18,7,27,48,91,6,0,3,91,5,1,3,91,2,6,1,91,5,1,3,91,5,1,3,91,4,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,4,4,92,0,2,54,44,0,1,13,86,0,1,41,58,0,3,6,91,0,2,11,87,0,0,33,67,67,23,9,1,0,0,1,0,6,29,64,0,2,98,0,0,3,9,88,0,0,32,42,9,10,2,5,0,0,50,28,17,5,0,3,41,45,8,3,0,0,51,49,0,0,2,38,59,1,96,0,3,1,46,2,51,1,87,0,11,2,59,2,28,11,94,0,4,2,89,0,10,1,0,2,0,2,9,31,56,0,4,0,4,4,32,56,0,0,34,49,10,7,0,1,0,8,26,65,0,0,4,21,32,43,75,6,13,6,75,14,4,7,75,10,9,6,0,3,14,83,17,1,16,66,84,0,1,0,0,1,1,0,13,70,0,2,0,0,7,0,1,1,0,0,2,3,1,4,1,8,0,4,45,51,0,0,0,0,0,0,0,0,0,100,0,7,3,55,14,21,7,3,35,33,14,6,2,6.214285714285714,6.226330843056427,4.090909090909091,3.080731908314823,13.610526315789473,3.585712596741095,1.375,0.8347688784686275
HR,HRV,Croatia,-99,2020-12-28,2020-12-26,100,1,2430.2411626509,1,2430.2411626509,69,82,647057.4515172999,0,5,2,93,6,11,83,6,5,89,4,22,74,6,20,74,6,12,82,4,8,88,5,3,92,6,2,92,6,5,89,3,7,90,5,14,81,6,1,93,5,12,83,98,1,1,0,89,0,6,5,95,0,2,3,78,2,9,11,80,1,5,14,88,2,2,8,92,1,2,5,97,0,1,2,98,0,2,0,95,0,5,0,93,0,5,2,86,2,3,9,99,1,0,0,88,1,4,7,18,0,30,52,75,0,10,15,24,1,25,50,75,0,7,18,93,3,4,0,93,0,7,0,100,0,0,0,32,1,8,59,100,0,0,0,0,28,1,18,17,13,23,45,4,17,24,10,45,11,18,20,6,45,10,12,23,10,45,12,10,21,12,45,11,8,13,23,92,3,0,5,92,2,1,5,92,3,3,2,92,3,3,2,92,4,1,3,92,2,2,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,52,5,10,33,52,2,24,22,52,4,7,37,52,4,22,22,52,6,5,37,52,6,2,40,59,1,17,23,83,17,0,0,0,63,1,0,3,12,21,63,1,36,0,68,1,2,29,68,0,10,11,2,3,1,5,68,1,17,4,8,2,72,4,4,14,0,6,73,0,10,15,2,81,0,9,8,2,93,0,5,2,78,2,18,2,94,1,4,1,80,0,11,9,96,0,3,1,99,0,1,0,86,0,0,0,0,3,11,86,0,0,1,0,1,12,87,0,6,5,1,1,87,0,1,1,4,7,87,0,4,2,4,3,95,0,4,1,95,3,0,2,95,2,2,1,89,0,4,7,93,0,4,3,100,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.722222222222222,5.068733914111442,3.111111111111111,2.968241485516276,0,0,0,0
HR,HRV,Croatia,1,2020-12-28,2020-12-24,100,2,9872.15467689167,1,5989.43480365496,65,100,700971.6124661856,97,0,3,97,0,24,76,0,4,96,0,37,63,0,33,67,0,10,90,0,8,92,0,7,93,0,7,93,0,4,96,0,6,94,0,29,71,1,3,96,0,17,83,97,0,2,1,76,1,8,15,96,0,1,3,63,1,7,29,67,1,8,24,90,1,2,7,92,1,1,6,93,0,3,4,93,0,3,4,96,1,3,0,94,0,3,3,71,1,3,25,97,0,2,1,83,0,4,13,0,0,27,73,73,0,7,20,0,0,30,70,70,0,11,19,89,6,5,0,89,2,9,0,98,0,2,0,11,1,10,78,100,0,0,0,0,0,0,20,24,25,31,0,0,29,51,20,0,2,40,31,27,0,1,30,37,32,0,1,12,36,51,0,2,2,33,63,90,1,2,7,90,1,0,9,90,0,7,3,90,1,1,8,90,1,0,9,90,1,2,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,12,87,0,0,51,49,0,1,16,83,0,0,74,26,0,1,7,92,0,1,11,88,0,0,68,32,32,47,16,5,0,0,0,1,11,36,52,0,0,100,0,0,1,10,89,0,0,22,42,16,15,3,2,0,0,13,23,43,21,0,0,8,38,33,21,0,0,12,85,3,0,0,9,87,4,88,0,8,4,49,0,51,0,84,0,16,0,26,0,21,53,93,0,3,4,89,0,11,0,0,0,3,7,19,33,38,0,0,3,8,16,25,48,0,0,27,37,24,12,0,0,3,8,24,65,0,0,10,24,36,30,66,1,27,6,66,3,4,27,66,2,13,19,0,0,32,68,32,0,29,39,71,0,6,0,3,8,2,0,10,39,0,0,13,4,1,1,2,6,4,0,3,1,1,8,1,16,0,0,33,63,1,3,0,0,100,0,0,0,0,0,0,1,3,56,19,21,1,3,15,28,32,14,7,3.2615384615384615,3.173508129208722,2.652173913043478,1.7737657847891128,12.601063829787234,3.7247932664246455,2.0869565217391304,1.5310139849997098
