ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CL,CHL,Chile,6,2020-12-28,2020-12-26,100,0,0,0,0,10,100,901229.1038684675,90,2,0,98,1,7,92,1,3,96,2,7,91,2,13,85,2,12,86,2,4,94,0,5,95,2,4,94,1,2,97,2,4,94,2,16,82,2,1,97,2,17,81,100,0,0,0,93,0,2,5,97,1,1,1,93,0,5,2,87,2,4,7,88,2,4,6,96,1,3,0,95,0,3,2,96,0,3,1,98,0,0,2,96,1,1,2,84,2,3,11,99,0,1,0,83,3,7,7,0,0,6,94,94,0,1,5,0,2,32,66,68,1,10,21,90,0,10,0,90,2,8,0,98,0,2,0,13,1,2,84,100,0,0,0,0,0,0,49,28,10,13,0,10,50,25,15,0,8,65,17,10,0,5,59,17,19,0,6,48,20,26,0,9,10,8,73,98,1,1,0,98,0,2,0,98,1,1,0,98,1,0,1,98,1,1,0,98,1,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,4,17,79,0,0,55,45,0,3,10,87,0,2,41,57,0,4,3,93,0,4,19,77,0,0,47,53,53,0,34,9,3,1,0,1,0,3,39,57,0,0,100,0,0,3,15,82,0,0,86,5,1,0,0,8,0,0,24,36,32,8,0,1,40,41,15,3,100,100,83,0,17,0,45,0,54,1,90,0,10,0,59,0,22,19,97,1,2,0,81,0,19,0,0,1,0,2,8,21,68,0,0,0,2,13,24,61,0,0,50,27,11,12,0,0,11,25,28,36,0,0,16,27,27,30,57,4,34,5,57,9,22,12,57,8,28,7,0,1,23,76,24,0,27,49,73,0,4,0,1,6,1,0,15,50,0,2,3,2,3,3,1,5,3,0,4,1,4,5,2,12,0,1,39,59,1,0,0,0,0,0,0,0,0,100,0,8,4,65,8,15,8,1,20,15,30,19,7,3,1.9847906537954925,1.6666666666666667,0.8164965809277259,12.255555555555556,5.372759237367854,2.839080459770115,1.4213780016883288
CL,CHL,Chile,7,2020-12-28,2020-12-21,100,0,0,0,0,4,99,1192493.7852069677,90,0,1,99,0,8,92,0,3,97,0,7,93,0,13,87,0,12,88,0,4,96,0,1,99,0,1,99,0,2,98,0,6,94,0,10,90,0,1,99,0,7,93,99,0,0,1,92,1,4,3,97,0,2,1,93,0,3,4,87,0,5,8,88,0,4,8,96,0,1,3,99,0,1,0,99,0,1,0,98,0,1,1,94,0,3,3,90,0,3,7,99,0,0,1,93,0,2,5,0,1,4,95,96,0,1,3,0,5,19,76,81,0,7,12,93,0,6,1,93,0,7,0,100,0,0,0,12,4,6,78,100,0,0,0,0,0,0,51,30,13,6,3,23,40,15,19,3,25,47,14,11,3,28,46,8,15,3,24,51,10,12,3,28,7,8,54,94,4,2,0,94,3,3,0,94,5,1,0,94,5,0,1,94,4,2,0,94,5,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,7,11,82,0,2,53,45,0,8,17,75,0,4,33,63,0,6,0,94,0,6,15,79,0,1,42,57,58,0,34,8,0,0,0,1,1,5,43,50,0,1,99,0,0,2,18,80,0,0,85,4,1,1,0,9,0,0,30,33,27,10,0,2,48,38,8,4,100,100,89,2,8,1,47,0,52,1,83,1,16,0,67,2,25,6,100,0,0,0,85,0,15,0,0,2,0,1,6,26,65,0,0,0,0,10,22,68,0,2,36,38,15,9,0,1,9,19,34,37,0,0,11,24,29,36,65,5,27,3,65,11,13,11,65,9,20,6,0,2,19,79,21,0,17,62,83,0,2,3,3,1,1,0,7,64,0,3,3,5,4,0,2,0,1,2,1,4,0,1,2,8,0,2,59,38,0,1,0,0,0,0,0,0,0,0,100,6,6,71,8,9,6,5,16,19,33,11,10,2.5789473684210527,1.6771599497591227,1,0,13.258426966292133,4.904840118531435,2.458823529411765,1.305236168891528
CL,CHL,Chile,-99,2020-12-30,2020-12-30,338,1,12148.1299974778,0,0,41,258,3824051.5774237663,0,3,2,333,5,29,304,3,9,326,4,40,294,2,47,289,4,43,291,5,26,307,3,8,327,5,12,321,2,6,330,3,23,312,4,60,274,5,10,323,4,60,274,336,0,1,1,309,3,11,15,329,2,4,3,298,1,20,19,291,1,21,25,295,1,22,20,312,1,11,14,330,2,4,2,326,1,9,2,332,1,3,2,315,4,13,6,278,4,25,31,328,2,7,1,278,4,30,26,76,4,27,231,312,0,7,19,86,8,89,155,250,5,23,60,315,2,21,0,315,2,20,1,336,2,0,0,128,10,24,176,338,0,0,0,0,112,0,83,78,35,30,137,14,93,45,49,137,24,91,48,38,137,22,94,42,43,137,27,85,38,51,137,27,25,35,114,319,8,6,5,319,8,5,6,319,7,5,7,319,10,4,5,319,9,3,7,319,11,2,6,338,0,0,0,338,0,0,0,338,0,0,0,338,0,0,0,338,0,0,0,338,0,0,0,338,0,0,0,338,0,0,0,338,0,0,0,338,0,0,0,338,0,0,0,338,0,0,0,156,10,68,104,156,7,114,61,156,12,36,134,156,6,81,95,156,11,13,158,156,8,62,112,171,0,79,88,259,0,53,18,4,4,181,4,2,15,42,94,181,4,153,0,194,1,25,118,194,0,119,9,1,1,1,13,194,0,41,41,35,27,203,3,47,54,19,12,338,338,272,2,61,3,227,4,105,2,304,3,31,0,259,4,48,27,325,1,9,3,277,4,57,0,215,1,2,5,13,25,77,215,2,0,5,21,24,71,235,0,51,32,9,11,235,0,20,28,24,31,235,0,31,26,24,22,285,7,35,11,285,16,21,16,285,8,36,9,249,3,32,54,284,0,25,29,326,1,2,1,1,0,3,0,4,302,0,2,2,4,1,0,2,1,0,3,2,2,2,0,4,11,338,0,0,0,0,0,338,0,0,0,0,0,0,0,0,338,0,0,0,0,338,0,0,0,0,0,0,2.6735714285714285,1.8907233764166465,1.5714285714285714,1.164964745021435,0,0,0,0
CL,CHL,Chile,1,2020-12-30,2020-12-27,100,0,0,0,0,14,100,1488635.5833209518,97,0,0,100,0,13,87,0,3,97,0,15,85,0,26,74,0,12,88,0,17,83,0,6,94,0,11,89,0,0,100,0,10,90,0,26,74,0,3,97,0,26,74,100,0,0,0,87,1,3,9,97,0,1,2,85,1,2,12,74,1,6,19,88,1,4,7,83,1,6,10,94,1,2,3,89,1,4,6,100,0,0,0,90,1,4,5,74,1,6,19,97,0,0,3,74,1,9,16,0,0,6,94,94,0,1,5,0,0,26,74,74,0,4,22,96,0,4,0,96,1,3,0,99,1,0,0,4,0,14,82,100,0,0,0,0,0,0,32,36,22,10,0,2,46,40,12,0,1,56,32,11,0,2,50,29,19,0,1,36,40,23,0,2,8,33,57,86,5,2,7,86,5,3,6,86,4,4,6,86,0,13,1,86,5,2,7,86,5,1,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,22,76,0,1,58,41,0,1,26,73,0,1,59,40,0,0,15,85,0,2,34,64,0,0,61,39,39,0,46,10,3,2,0,0,0,10,41,49,0,0,99,1,0,1,17,82,0,0,86,10,1,0,0,3,0,0,14,35,40,11,0,0,27,61,10,2,100,100,78,0,22,0,42,0,58,0,74,0,26,0,41,0,28,31,85,0,10,5,66,0,33,1,0,0,0,7,20,27,46,0,1,2,12,23,27,35,0,0,57,34,3,6,0,0,14,27,37,22,0,0,31,38,16,15,31,2,53,14,31,9,18,42,31,4,40,25,0,0,40,60,40,0,28,32,72,0,9,0,3,7,0,1,8,32,0,7,12,1,4,2,1,2,0,0,2,2,1,3,1,30,0,1,32,65,0,2,0,0,100,0,0,0,0,0,0,3,4,67,16,10,3,0,10,29,40,13,5,2.734375,1.91271590751401,2.3333333333333335,1.7511900715418263,9.635802469135802,6.3693663076081455,3.550561797752809,1.6446278658591336
CL,CHL,Chile,2,2020-12-30,2020-12-30,199,0,0,0,0,22,199,1929869.4673435278,196,0,2,197,0,12,187,0,2,197,0,18,181,0,42,157,0,21,178,0,18,181,0,4,195,0,10,189,0,4,195,0,21,178,0,49,150,0,5,194,0,36,163,197,0,1,1,187,0,6,6,197,0,0,2,181,0,3,15,157,0,10,32,178,0,8,13,181,0,10,8,195,0,3,1,189,0,5,5,195,0,3,1,178,0,10,11,150,0,12,37,194,0,2,3,163,0,16,20,0,0,13,186,186,0,4,9,0,0,76,123,123,0,25,51,174,4,21,0,174,3,22,0,196,1,2,0,25,2,19,153,199,0,0,0,0,0,0,76,67,36,20,0,1,83,73,42,0,1,114,50,34,0,1,90,62,46,0,1,71,68,59,0,2,12,47,138,180,8,5,6,180,4,8,7,180,7,4,8,180,7,8,4,180,7,3,9,180,5,6,8,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,0,1,70,128,0,1,110,88,0,2,35,162,0,1,99,99,0,1,9,189,0,1,55,143,0,0,113,86,86,0,87,17,8,1,0,1,2,10,77,109,0,0,199,0,0,1,31,167,0,0,183,9,0,0,0,7,0,0,34,55,78,32,0,0,67,107,21,4,199,199,129,0,67,3,89,0,110,0,164,0,35,0,100,0,60,39,190,0,8,1,144,0,55,0,0,0,1,9,26,58,105,0,1,1,15,31,65,86,0,1,98,69,23,8,0,0,33,42,69,55,0,0,51,59,58,31,89,3,85,22,89,16,32,62,89,10,52,48,0,1,114,84,115,0,41,43,158,1,7,0,8,4,2,6,13,44,0,6,9,8,21,6,3,20,6,6,5,14,5,2,3,41,0,0,83,114,1,1,0,0,0,199,0,0,0,0,0,3,2,155,25,14,3,1,29,74,66,22,4,2.75,1.8055749804704901,1.6923076923076923,1.031553471276484,9.653409090909092,6.250877860426808,3.288659793814433,1.3954683347526617
CL,CHL,Chile,3,2020-12-30,2020-12-30,182,0,0,0,0,51,182,1631010.2740877678,177,1,0,181,1,16,165,0,2,180,0,17,165,0,30,152,0,12,170,0,9,173,0,10,172,0,7,175,0,3,179,1,14,167,0,27,155,1,3,178,1,31,150,182,0,0,0,166,0,6,10,180,0,2,0,165,0,9,8,152,0,16,14,170,0,3,9,173,0,7,2,172,0,8,2,175,0,5,2,179,0,3,0,168,0,6,8,155,0,10,17,179,0,2,1,151,0,15,16,0,0,21,161,161,0,4,17,0,4,70,108,112,1,27,42,155,3,23,1,155,5,22,0,177,2,3,0,32,1,17,132,182,0,0,0,0,0,0,85,55,25,17,0,3,99,55,25,0,3,115,42,22,0,3,101,43,35,0,5,77,55,45,0,6,22,30,124,165,6,7,4,165,7,3,7,165,5,5,7,165,6,7,4,165,9,0,8,165,8,2,7,182,0,0,0,182,0,0,0,182,0,0,0,182,0,0,0,182,0,0,0,182,0,0,0,182,0,0,0,182,0,0,0,182,0,0,0,182,0,0,0,182,0,0,0,182,0,0,0,0,1,65,116,0,2,129,51,0,2,38,142,0,3,82,97,0,4,6,172,0,1,47,134,0,0,91,91,91,0,65,14,4,8,0,0,0,8,61,113,0,1,181,0,0,2,34,146,0,0,165,5,0,2,0,10,0,0,46,50,63,23,0,0,65,96,18,3,182,182,117,0,65,0,53,2,127,0,144,1,36,1,100,0,58,24,176,0,6,0,135,0,46,1,0,0,0,6,23,43,110,0,0,0,10,25,48,99,0,3,111,44,19,5,0,1,31,39,66,45,0,0,53,62,41,26,67,4,97,14,67,20,47,48,67,20,57,38,0,0,111,71,111,0,39,32,143,1,6,2,4,3,1,2,20,32,0,6,8,8,25,3,6,6,9,6,7,8,9,5,5,39,0,2,74,106,0,0,0,0,0,0,182,0,0,0,0,4,1,145,13,19,4,0,31,54,55,27,11,2.858974358974359,1.8913635497323293,2.5789473684210527,1.5024346712987116,10.888235294117647,6.0875644271225795,3.380681818181819,1.4172293254935706
CL,CHL,Chile,4,2020-12-30,2020-12-30,187,0,0,0,0,37,187,1930701.52843701,180,1,0,186,1,5,181,1,1,185,1,11,175,1,17,169,0,14,173,1,8,178,1,2,184,1,5,181,1,1,185,1,9,177,1,26,160,1,2,184,1,33,153,187,0,0,0,182,0,2,3,186,0,0,1,176,0,4,7,170,0,5,12,173,0,5,9,179,0,4,4,185,0,1,1,182,0,3,2,186,0,1,0,178,0,5,4,161,0,13,13,185,0,2,0,154,0,22,11,0,0,18,169,169,0,4,14,0,1,64,122,123,0,12,52,175,0,12,0,175,1,11,0,186,0,1,0,13,3,22,149,187,0,0,0,0,0,0,89,56,18,24,0,7,89,50,41,0,10,110,45,22,0,9,110,40,28,0,9,95,45,38,0,12,24,26,125,165,7,9,6,165,7,7,8,165,8,6,8,165,6,7,9,165,9,2,11,165,9,5,8,187,0,0,0,187,0,0,0,187,0,0,0,187,0,0,0,187,0,0,0,187,0,0,0,187,0,0,0,187,0,0,0,187,0,0,0,187,0,0,0,187,0,0,0,187,0,0,0,0,2,72,113,0,3,124,60,0,4,39,144,0,3,85,99,0,4,12,171,0,3,44,140,0,0,101,86,86,0,73,16,9,3,0,2,2,6,58,119,0,0,186,1,0,1,41,145,0,0,173,4,0,2,0,8,0,0,40,49,54,44,0,1,62,94,20,10,187,187,115,0,70,2,63,2,120,2,148,3,35,1,102,1,57,27,175,0,11,1,143,2,42,0,0,0,1,5,27,35,119,0,0,2,10,21,41,113,0,1,105,45,27,9,0,0,30,47,62,48,0,0,54,53,49,31,80,7,77,23,80,16,43,48,80,12,61,34,0,2,105,80,107,0,40,40,147,4,6,0,3,5,2,1,19,42,2,7,6,14,15,3,3,15,6,3,4,10,5,3,4,45,0,1,74,111,0,1,0,0,0,0,0,187,0,0,0,7,4,135,17,24,7,1,18,55,61,33,12,2.921875,1.8283888952793803,2.1875,1.5152007567755945,11.212290502793296,6.130570368141085,3.3820224719101124,1.4652711746674638
CL,CHL,Chile,5,2020-12-30,2020-12-30,136,0,0,0,0,25,136,945521.8626289422,127,0,0,136,0,11,125,0,2,134,0,6,130,0,13,123,1,7,128,0,7,129,0,1,135,0,2,134,0,2,134,0,4,132,0,18,118,0,1,135,0,13,123,136,0,0,0,125,0,2,9,134,0,1,1,130,0,3,3,123,0,5,8,129,0,2,5,129,0,3,4,135,0,0,1,134,0,1,1,134,0,1,1,132,0,1,3,118,0,6,12,135,0,1,0,123,0,8,5,0,0,14,122,122,0,1,13,0,1,43,92,93,0,12,31,124,0,11,1,124,3,9,0,133,0,3,0,13,3,13,107,136,0,0,0,0,0,0,73,24,19,20,0,13,56,38,29,0,14,70,32,20,0,12,62,30,32,0,10,65,27,34,0,17,19,23,77,123,7,3,3,123,5,5,3,123,5,6,2,123,6,4,3,123,7,3,3,123,7,3,3,136,0,0,0,136,0,0,0,136,0,0,0,136,0,0,0,136,0,0,0,136,0,0,0,136,0,0,0,136,0,0,0,136,0,0,0,136,0,0,0,136,0,0,0,136,0,0,0,0,2,50,84,0,1,99,36,0,1,19,116,0,2,53,81,0,4,2,130,0,2,38,96,0,0,56,80,80,0,42,9,3,2,0,1,1,7,43,84,0,0,136,0,0,2,20,114,0,0,121,7,0,1,1,6,0,0,30,42,37,27,0,0,62,52,18,4,136,136,86,0,48,2,37,1,98,0,117,1,18,0,83,0,41,12,134,0,2,0,98,0,38,0,0,0,3,2,16,24,91,0,1,1,6,13,28,87,0,2,62,48,14,10,0,0,22,30,38,46,0,0,29,36,37,34,71,5,46,14,71,13,28,24,71,9,36,20,0,1,73,62,74,0,32,30,104,4,2,1,5,2,2,1,15,31,1,3,5,5,16,2,2,11,6,2,10,4,6,2,2,28,0,2,64,70,0,0,0,0,0,0,0,0,136,0,0,7,9,94,16,10,7,5,15,40,50,14,5,2.6944444444444446,1.8176821102624776,2.2222222222222223,1.092906420717,12.403508771929825,5.327702352640344,2.6779661016949152,1.4074366341626054
CL,CHL,Chile,6,2020-12-30,2020-12-27,100,0,0,0,0,8,100,961429.6513702604,90,0,0,100,0,4,96,0,2,98,0,6,94,0,13,87,0,9,91,0,2,98,0,2,98,0,2,98,0,0,100,0,5,95,0,14,86,0,1,99,0,11,89,100,0,0,0,96,0,3,1,98,0,1,1,94,0,4,2,87,1,4,8,91,1,3,5,98,0,0,2,98,0,1,1,98,0,2,0,100,0,0,0,95,0,1,4,86,1,7,6,99,0,0,1,89,1,4,6,0,0,6,94,94,0,0,6,0,2,27,71,73,0,7,20,93,0,5,2,93,0,7,0,100,0,0,0,9,1,7,83,100,0,0,0,0,0,0,58,22,15,5,0,12,49,19,20,0,12,60,17,11,0,11,59,22,8,0,12,54,22,12,0,17,14,9,60,93,3,2,2,93,4,2,1,93,5,0,2,93,4,1,2,93,4,1,2,93,5,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,5,16,79,0,2,56,42,0,6,8,86,0,5,44,51,0,6,2,92,0,4,20,76,0,0,53,47,47,0,43,7,1,2,0,2,0,10,34,54,0,2,98,0,0,1,28,71,0,0,90,3,0,0,0,7,0,0,23,35,36,6,0,1,38,50,5,6,100,100,84,0,15,1,44,1,54,1,92,0,8,0,56,1,23,20,98,0,2,0,80,0,20,0,0,0,2,4,13,21,60,0,0,1,4,9,21,65,0,0,57,26,9,8,0,0,10,27,27,36,0,0,16,29,21,34,55,8,31,6,55,15,17,13,55,4,31,10,0,0,33,67,33,0,23,44,77,1,6,0,0,3,1,1,11,44,1,3,4,0,8,1,1,4,0,0,3,2,5,3,3,18,0,2,51,46,1,0,0,0,0,0,0,0,0,100,0,10,2,74,5,9,10,1,19,21,28,17,4,3.1481481481481484,1.8954135676924424,1.6666666666666667,0.5773502691896257,13.08235294117647,4.98142206867984,2.6705882352941175,1.366157587770111
CL,CHL,Chile,7,2020-12-30,2020-12-22,100,0,0,0,0,4,99,1143876.7403495095,92,0,0,100,0,5,95,0,2,98,0,9,91,0,12,88,0,13,87,0,2,98,0,2,98,0,0,100,0,2,98,0,4,96,0,7,93,0,1,99,0,8,92,100,0,0,0,95,1,2,2,98,0,1,1,91,0,3,6,88,0,4,8,87,0,3,10,98,0,1,1,98,0,1,1,100,0,0,0,98,0,0,2,96,0,1,3,93,0,1,6,99,0,0,1,92,0,3,5,0,1,4,95,96,0,2,2,0,4,19,77,81,0,8,11,92,0,7,1,92,0,8,0,100,0,0,0,12,6,5,77,100,0,0,0,0,0,0,46,38,10,6,0,23,44,17,16,0,23,53,15,9,0,29,48,10,13,0,23,53,12,12,0,28,8,6,58,95,2,2,1,95,3,1,1,95,4,0,1,95,3,1,1,95,3,1,1,95,4,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,8,11,81,0,2,57,41,0,7,18,75,0,4,33,63,0,5,1,94,0,4,13,83,0,0,48,52,52,0,40,8,0,0,0,0,1,5,40,54,0,1,99,0,0,0,20,80,0,0,88,2,1,1,0,8,0,0,27,37,28,8,0,1,50,34,10,5,100,100,89,2,8,1,43,0,55,2,82,1,17,0,67,2,21,10,99,0,1,0,87,0,12,1,0,2,0,2,6,25,65,0,0,0,1,10,22,67,0,1,36,39,13,11,0,1,10,14,35,40,0,0,10,22,30,38,68,6,22,4,68,12,11,9,68,7,21,4,0,1,16,83,17,0,22,61,78,1,2,3,3,2,1,0,10,62,0,5,3,6,4,1,3,1,1,1,1,2,1,1,2,6,0,2,57,40,0,1,0,0,0,0,0,0,0,0,100,4,4,73,9,10,4,5,20,21,32,11,7,2.9523809523809526,1.9868616075658236,0,0,13.652173913043478,5.074033838869555,2.3146067415730336,1.1735291143498578
CL,CHL,Chile,-99,2020-12-31,2020-12-31,290,1,8825.194232148258,0,0,29,217,3347509.4730911255,0,6,8,276,6,33,251,4,14,272,6,34,250,6,58,226,4,40,246,7,29,254,6,10,274,5,20,265,6,7,277,7,21,262,6,67,217,7,7,276,7,63,220,282,0,7,1,257,1,22,10,276,0,9,5,256,2,15,17,232,2,26,30,250,4,22,14,261,1,21,7,280,1,8,1,270,0,14,6,283,0,5,2,269,4,10,7,223,2,33,32,283,0,4,3,227,1,35,27,72,1,17,200,277,0,4,9,82,12,91,105,200,5,28,57,262,0,24,4,262,5,23,0,285,2,3,0,129,5,22,134,290,0,0,0,0,99,1,67,57,38,28,123,7,81,42,37,123,16,83,39,29,123,15,79,33,40,123,18,65,37,47,123,19,30,22,96,273,1,9,7,273,5,7,5,273,4,8,5,273,5,2,10,273,6,1,10,273,6,4,7,290,0,0,0,290,0,0,0,290,0,0,0,290,0,0,0,290,0,0,0,290,0,0,0,290,0,0,0,290,0,0,0,290,0,0,0,290,0,0,0,290,0,0,0,290,0,0,0,141,7,48,94,141,1,110,38,141,6,34,109,141,4,62,83,141,7,15,127,141,4,49,96,160,0,55,75,235,0,34,10,9,2,171,2,1,9,46,61,171,3,116,0,188,2,19,81,188,0,88,4,0,2,0,8,188,0,42,23,20,17,193,3,41,40,8,5,290,290,247,1,40,2,186,1,102,1,259,0,28,3,232,0,45,13,279,0,10,1,244,0,46,0,207,0,0,3,13,19,48,207,0,0,2,13,23,45,217,0,30,26,6,11,217,0,12,21,19,21,217,0,20,28,12,13,251,3,27,9,251,4,16,19,251,4,22,13,237,0,21,32,258,0,19,13,280,2,3,0,2,2,0,0,1,265,1,1,3,2,2,1,1,0,2,0,0,1,0,1,2,8,290,0,0,0,0,0,290,0,0,0,0,0,0,0,0,290,0,0,0,0,290,0,0,0,0,0,0,2.7804878048780486,1.9053167342660207,2.2,1.3165611772087664,0,0,0,0
