ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AU,AUS,Australia,7,2021-01-03,2020-12-25,352,0,0,0,0,4,351,4030429.572788913,325,4,0,348,4,22,326,3,13,336,1,37,314,2,30,320,4,39,309,3,3,346,3,7,342,4,5,343,2,5,345,4,9,339,3,17,332,4,1,347,1,12,339,352,0,0,0,330,0,7,15,339,1,3,9,315,1,6,30,322,1,8,21,313,1,7,31,349,0,1,2,345,0,1,6,347,0,3,2,347,0,1,4,343,0,3,6,335,1,2,14,351,0,0,1,340,1,5,6,0,1,3,348,349,0,2,1,0,12,93,247,259,3,12,78,340,0,12,0,340,0,12,0,352,0,0,0,27,10,6,309,352,0,0,0,0,0,0,0,211,99,31,11,0,46,129,144,33,0,36,201,91,24,0,43,167,104,38,0,38,193,96,25,0,64,47,141,100,0,346,3,1,2,346,1,2,3,346,3,0,3,346,2,2,2,346,3,0,3,346,3,0,3,293,7,0,52,293,7,0,52,293,7,0,52,293,7,1,51,293,7,8,44,293,7,4,48,293,6,6,47,342,1,0,9,342,1,0,9,342,1,0,9,342,1,0,9,342,1,1,8,0,8,30,314,0,5,199,148,0,3,147,202,0,4,172,176,0,5,38,309,0,6,23,323,0,2,176,174,176,0,105,43,18,10,0,5,3,25,117,202,0,5,345,2,0,6,45,301,0,2,56,40,34,29,156,35,0,1,112,106,93,40,0,7,51,128,88,78,352,352,322,2,6,22,153,9,82,108,205,8,44,95,180,5,40,127,314,2,11,25,329,2,12,9,0,3,4,0,7,28,310,0,1,1,2,12,53,283,0,2,38,90,117,105,0,3,1,8,28,312,0,1,2,30,65,254,320,13,8,11,320,15,6,11,320,7,13,12,0,7,23,322,30,1,23,298,329,0,2,1,3,1,1,1,14,306,0,5,6,3,2,1,0,6,1,0,1,3,0,3,3,12,0,11,167,173,0,1,0,0,0,0,0,0,0,0,352,21,20,129,109,73,21,9,96,104,76,33,13,7.786516853932584,10.429930608712295,1.3333333333333333,0.5773502691896257,12.57943925233645,3.8202684375027154,2.003257328990228,1.3148184380623278
AU,AUS,Australia,-99,2021-01-04,2020-12-26,2038,5,104985.5669980679,4,43711.72284462771,97,1716,22520208.29470632,0,18,23,1997,7,232,1799,18,53,1967,17,427,1594,13,329,1696,16,316,1706,15,136,1887,19,58,1961,18,102,1918,18,40,1980,21,108,1909,17,335,1686,15,34,1989,17,223,1798,2015,2,6,15,1806,11,84,137,1985,8,21,24,1611,16,90,321,1709,17,101,211,1722,17,57,242,1902,8,58,70,1980,4,20,34,1936,5,37,60,1998,6,17,17,1930,8,41,59,1703,10,78,247,2004,3,11,20,1815,11,74,138,315,7,68,1648,1984,0,38,16,384,36,553,1065,1495,13,73,457,1965,2,68,3,1965,1,72,0,2037,0,1,0,545,37,51,1405,2038,0,0,0,0,0,542,11,657,498,217,113,778,42,466,623,129,778,55,658,450,97,778,64,556,501,139,778,54,563,494,149,778,68,230,562,400,0,1998,16,5,19,1998,15,4,21,1998,17,4,19,1998,13,11,16,1998,16,7,17,1998,16,4,20,1835,10,2,191,1835,9,1,193,1835,9,8,186,1835,10,1,192,1835,10,19,174,1835,11,15,177,1835,12,11,180,2011,0,0,27,2011,0,1,26,2011,0,2,25,2011,0,1,26,2011,0,1,26,998,14,305,721,998,10,734,296,998,14,636,390,998,10,644,386,998,14,277,749,998,15,183,842,1138,4,512,384,1526,0,286,111,62,53,1208,6,10,62,226,526,1208,8,818,4,1354,6,79,599,1354,2,103,86,68,60,338,27,1354,2,151,188,247,96,1394,13,96,242,187,106,2038,2038,1763,5,86,184,1354,5,259,420,1448,4,194,392,1438,4,113,483,1785,3,39,211,1879,4,65,90,1492,7,8,8,63,66,394,1492,5,12,15,61,105,348,1606,6,63,136,125,102,1606,2,7,35,87,301,1606,2,24,91,122,193,1944,4,62,28,1944,9,14,71,1944,11,32,51,1698,2,74,264,1774,1,185,78,2012,1,5,2,1,1,0,1,15,1971,1,2,4,3,8,1,0,9,2,1,3,5,5,2,2,19,2038,0,0,0,0,0,2038,0,0,0,0,0,0,0,0,2038,0,0,0,0,2038,0,0,0,0,0,0,5.309810606060606,7.859191105165019,1.5471698113207548,0.7982200808878814,0,0,0,0
AU,AUS,Australia,1,2021-01-04,2020-12-26,851,2,13064.780693088842,0,0,74,851,7531964.585650211,825,0,3,848,0,78,773,0,31,820,0,200,651,0,179,672,0,142,709,0,68,783,0,17,834,0,68,783,0,6,845,1,42,808,0,202,649,0,8,843,0,105,746,848,0,3,0,773,3,31,44,820,1,7,23,651,2,25,173,672,1,38,140,709,2,19,121,783,2,30,36,834,1,7,9,783,2,20,46,845,0,4,2,809,0,13,29,649,2,29,171,843,0,4,4,746,1,29,75,0,0,49,802,802,0,28,21,0,0,349,502,502,0,55,294,796,0,50,5,796,1,54,0,850,0,1,0,55,3,39,754,851,0,0,0,0,0,0,0,402,298,110,41,0,0,365,442,44,0,2,526,283,40,0,0,509,275,67,0,0,464,321,66,0,0,141,467,243,0,812,5,5,29,812,4,4,31,812,4,3,32,812,3,14,22,812,5,5,29,812,4,4,31,742,0,0,109,742,1,0,108,742,0,3,106,742,0,2,107,742,0,3,106,742,0,7,102,742,0,1,108,841,0,0,10,841,0,1,9,841,0,2,8,841,0,1,9,841,0,1,9,0,2,367,482,0,1,603,247,0,1,592,258,0,2,643,206,0,1,302,548,0,2,164,685,0,0,587,264,264,0,282,131,87,87,0,1,11,88,317,434,0,0,848,3,0,5,111,735,0,0,119,120,91,83,412,26,0,0,76,178,377,220,0,2,78,298,309,164,851,851,484,5,121,241,248,6,216,381,259,5,183,404,208,6,93,544,549,3,51,248,687,3,80,81,0,0,16,47,138,163,487,0,0,26,66,140,205,414,0,9,90,267,297,188,0,0,15,72,136,628,0,2,68,149,222,410,634,3,161,53,634,11,36,170,634,12,70,135,0,1,529,321,530,0,180,141,671,2,33,11,23,13,3,2,93,142,1,18,102,16,70,10,17,76,16,6,37,27,16,18,14,265,0,11,266,556,9,9,0,0,851,0,0,0,0,0,0,18,23,397,308,105,18,1,108,190,276,188,70,4.324576446280992,6.577606417739697,1.5,0.7145896010104964,13.080882352941176,3.6618011198530303,3.4179104477611935,1.4565445083475166
AU,AUS,Australia,2,2021-01-04,2020-12-26,1545,1,6320.50345728491,1,6320.50345728491,91,1545,13782029.61543718,1515,1,7,1537,0,96,1449,1,26,1518,1,330,1214,1,247,1297,2,217,1326,1,98,1446,1,24,1520,2,82,1461,1,7,1537,1,66,1478,1,300,1244,1,6,1538,1,156,1388,1538,0,6,1,1449,0,30,66,1519,0,5,21,1215,3,46,281,1298,1,48,198,1328,0,47,170,1447,1,41,56,1521,0,14,10,1463,0,30,52,1538,1,3,3,1479,0,27,39,1245,2,47,251,1539,0,3,3,1389,2,49,105,0,0,50,1495,1495,0,37,13,0,7,663,875,882,5,95,563,1450,1,89,5,1450,6,89,0,1539,2,3,1,107,6,32,1400,1545,0,0,0,0,0,0,1,692,503,241,108,0,4,467,938,136,0,10,809,625,101,0,7,773,599,166,0,4,711,676,154,0,7,205,884,449,0,1513,3,4,25,1513,4,4,24,1513,4,3,25,1513,3,13,16,1513,4,4,24,1513,4,3,25,1314,2,0,229,1314,3,0,228,1314,4,9,218,1314,3,2,226,1314,3,14,214,1314,3,11,217,1314,3,6,222,1521,0,0,24,1521,0,2,22,1521,0,2,22,1521,0,2,22,1521,0,5,19,0,1,506,1038,0,1,1134,410,0,3,1000,542,0,4,1059,482,0,0,409,1136,0,2,177,1366,0,0,1011,534,534,0,526,236,122,127,0,2,17,118,474,934,0,2,1538,5,0,10,257,1278,0,0,192,235,181,147,749,41,0,1,198,277,712,357,0,8,163,520,570,284,1545,1545,1039,3,181,322,411,9,444,681,545,6,321,673,486,6,149,904,1136,2,74,333,1368,2,102,73,0,3,18,33,207,312,972,0,2,28,67,203,314,931,0,9,201,513,516,306,0,1,26,109,246,1163,0,1,130,285,428,701,1130,6,310,99,1130,17,52,346,1130,16,152,247,0,2,1012,531,1014,0,320,211,1225,4,47,16,23,8,4,21,197,213,1,33,67,64,156,22,61,224,41,30,61,132,65,38,32,305,0,16,519,995,10,5,0,0,0,1545,0,0,0,0,0,20,19,789,542,175,20,5,461,421,379,204,55,5.087675070028011,7.42411554609827,1.8163265306122451,1.2694071678634595,14.11690524880709,4.3902176968268645,2.8973333333333335,1.4250661146684878
AU,AUS,Australia,3,2021-01-04,2020-12-26,1358,2,17304.51470374516,1,4845.43728542876,93,1358,12457058.190200025,1334,1,6,1351,2,101,1255,2,19,1337,2,245,1111,1,168,1189,3,177,1178,1,74,1283,1,22,1335,2,44,1312,1,8,1349,2,28,1328,2,227,1129,1,9,1348,2,127,1229,1352,0,5,1,1257,3,41,57,1339,1,3,15,1113,3,53,189,1190,2,44,122,1181,2,35,140,1284,0,38,36,1336,1,8,13,1314,0,22,22,1350,1,1,6,1330,1,11,16,1131,1,55,171,1349,0,5,4,1231,3,32,92,0,0,47,1311,1311,1,35,11,0,14,579,765,779,4,87,488,1271,1,86,0,1271,0,87,0,1358,0,0,0,105,14,30,1209,1358,0,0,0,0,0,0,2,607,420,224,105,0,5,384,836,133,0,8,676,569,105,0,10,574,602,172,0,8,586,603,161,0,14,168,755,421,0,1328,6,3,21,1328,5,4,21,1328,8,0,22,1328,6,8,16,1328,8,1,21,1328,8,1,21,1141,2,1,214,1141,3,1,213,1141,3,6,208,1141,3,1,213,1141,3,14,200,1141,3,13,201,1141,3,12,202,1327,0,1,30,1327,0,2,29,1327,0,2,29,1327,0,1,30,1327,0,3,28,0,6,379,973,0,1,981,376,0,4,859,495,0,1,890,467,0,2,331,1025,0,2,136,1220,0,1,827,530,531,0,416,210,110,91,0,0,15,94,359,890,0,5,1349,4,0,7,236,1115,0,1,183,177,136,117,714,30,0,1,199,305,543,310,0,2,172,468,478,238,1358,1358,979,5,94,280,377,6,335,640,499,7,228,624,468,6,107,777,1027,2,50,279,1222,1,55,80,0,2,8,34,108,211,995,0,0,11,52,118,254,923,0,8,156,480,446,268,0,1,28,60,215,1054,0,0,94,222,402,640,1042,6,223,87,1042,24,55,237,1042,16,112,188,0,3,845,510,848,1,306,203,1052,6,38,18,23,10,12,21,178,207,0,22,47,59,123,19,72,174,41,22,39,150,81,31,39,232,0,15,549,777,5,12,0,0,0,0,1358,0,0,0,0,14,27,751,411,155,14,10,226,353,427,266,62,4.719858156028369,6.8960484461519,1.9782608695652173,1.1830117954663684,14.380952380952381,3.997313434752816,3.284732824427481,1.5206233534666418
AU,AUS,Australia,4,2021-01-04,2020-12-26,1404,0,0,0,0,74,1404,13395953.373176109,1385,2,3,1399,4,95,1305,3,16,1385,5,194,1205,5,143,1256,2,171,1231,3,54,1347,3,11,1390,3,22,1379,2,5,1397,3,23,1378,3,170,1231,2,2,1400,2,93,1309,1401,0,1,2,1309,0,27,68,1388,0,8,8,1210,1,49,144,1261,1,40,102,1233,1,41,129,1350,0,24,30,1393,0,6,5,1382,0,8,14,1399,0,1,4,1381,1,12,10,1234,1,39,130,1402,0,2,0,1311,0,27,66,0,0,46,1358,1358,0,33,13,0,13,545,846,859,2,77,466,1327,0,77,0,1327,1,76,0,1403,0,1,0,92,10,20,1282,1404,0,0,0,0,0,0,0,678,423,197,106,0,7,331,928,138,0,15,663,631,95,0,16,612,607,169,0,16,594,651,143,0,17,156,792,439,0,1384,6,5,9,1384,6,5,9,1384,7,2,11,1384,3,7,10,1384,7,3,10,1384,6,1,13,1165,14,2,223,1165,14,1,224,1165,14,5,220,1165,15,2,222,1165,14,23,202,1165,13,19,207,1165,14,14,211,1367,0,1,36,1367,1,0,36,1367,1,0,36,1367,1,1,35,1367,1,2,34,0,8,378,1018,0,7,1023,374,0,5,823,576,0,5,884,515,0,6,303,1095,0,7,135,1262,0,1,851,552,553,0,473,197,99,82,0,5,18,78,393,910,0,6,1393,5,0,10,222,1172,0,0,219,187,156,105,705,32,0,0,216,351,551,286,0,7,169,512,481,235,1404,1404,1026,4,117,257,381,9,389,625,581,6,258,559,520,8,134,742,1101,4,71,228,1269,3,61,71,0,4,12,22,92,188,1086,0,0,17,41,126,208,1012,0,7,166,489,469,273,0,3,23,51,196,1131,0,1,78,226,406,693,1100,16,214,74,1100,39,52,213,1100,30,106,168,0,6,869,529,875,2,295,232,1109,7,37,19,29,8,5,7,183,240,2,38,49,56,150,16,57,199,48,27,42,116,86,26,42,210,0,11,530,851,1,11,0,0,0,0,0,1404,0,0,0,11,29,731,404,229,11,7,205,322,483,304,72,5.575879917184266,7.57533279893338,1.6666666666666665,0.9283257067894752,14.259729526671675,3.893787369280084,3.081858407079646,1.482969424833836
AU,AUS,Australia,5,2021-01-04,2020-12-26,1466,3,25695.034348262787,3,25695.034348262787,52,1465,12519828.860313494,1429,1,7,1458,1,87,1378,1,20,1445,0,170,1296,2,136,1328,2,149,1315,1,34,1431,1,19,1446,0,25,1441,0,7,1459,2,34,1430,1,140,1325,3,6,1457,2,69,1395,1459,1,4,2,1379,1,27,59,1446,0,5,15,1296,3,41,126,1330,2,31,103,1317,2,34,113,1432,1,15,18,1447,0,8,11,1441,0,11,14,1459,1,2,4,1432,2,12,20,1326,2,35,103,1460,0,1,5,1397,0,20,49,0,1,35,1430,1431,0,27,8,0,19,493,954,973,10,52,431,1414,0,49,3,1414,0,50,2,1466,0,0,0,81,18,16,1351,1466,0,0,0,0,0,0,0,734,460,182,90,0,28,406,892,140,0,46,751,586,83,0,42,667,601,156,0,40,701,602,123,0,49,227,765,425,0,1450,4,4,8,1450,3,2,11,1450,5,1,10,1450,3,4,9,1450,5,1,10,1450,5,1,10,1217,17,1,231,1217,17,3,229,1217,16,3,230,1217,16,3,230,1217,18,24,207,1217,16,15,218,1217,16,19,214,1427,1,0,38,1427,1,2,36,1427,2,0,37,1427,1,1,37,1427,0,1,38,0,11,366,1089,0,6,1004,456,0,9,838,619,0,7,879,580,0,11,249,1206,0,13,98,1355,0,0,827,639,639,0,482,184,84,77,0,4,11,70,404,977,0,9,1452,5,0,17,232,1217,0,0,240,177,160,98,740,51,0,1,278,385,542,260,0,15,207,553,438,253,1466,1466,1100,3,109,254,462,5,385,614,628,4,268,566,587,5,158,716,1217,3,49,197,1368,0,35,63,0,1,10,15,82,143,1215,0,2,8,31,109,250,1066,0,15,158,493,524,276,0,1,15,46,190,1214,0,0,59,236,369,802,1171,20,197,78,1171,55,49,191,1171,44,101,150,0,5,720,741,725,3,335,403,1131,13,39,17,22,18,12,11,203,411,0,30,50,53,116,10,40,197,56,23,40,76,63,28,63,210,0,12,587,854,0,13,0,0,0,0,0,0,1466,0,0,21,51,678,421,295,21,20,314,388,425,243,55,5.772833723653396,8.335534667631824,1.5666666666666664,0.7279320417946064,13.671540656205421,3.834643769946025,2.4542836573074154,1.306806337682362
AU,AUS,Australia,6,2021-01-04,2020-12-26,984,2,32471.974522753102,2,32471.974522753102,28,981,11213805.635728199,953,3,2,979,3,59,922,2,14,968,3,94,887,3,88,893,2,93,889,3,28,953,2,12,970,5,15,964,3,3,978,4,28,952,3,61,920,3,4,977,3,36,945,982,0,1,1,925,1,17,41,970,0,2,12,890,2,21,71,896,2,20,66,891,2,15,76,956,1,11,16,972,1,4,7,969,1,6,8,981,0,2,1,956,2,9,17,923,3,18,40,980,0,3,1,948,0,15,21,0,3,20,961,964,0,12,8,0,24,264,696,720,2,37,225,947,0,37,0,947,0,37,0,984,0,0,0,63,23,15,883,984,0,0,0,0,0,0,2,560,268,92,62,0,42,296,552,94,0,49,521,354,60,0,60,458,359,107,0,52,484,357,91,0,69,164,461,290,0,969,3,5,7,969,5,4,6,969,5,2,8,969,5,2,8,969,6,0,9,969,6,0,9,826,15,1,142,826,15,1,142,826,14,1,143,826,14,3,141,826,14,14,130,826,14,11,133,826,12,14,132,960,2,1,21,960,1,0,23,960,1,0,23,960,1,0,23,960,2,0,22,0,8,132,844,0,7,650,327,0,9,513,462,0,5,570,409,0,9,169,806,0,10,74,900,0,1,555,428,429,1,345,106,60,43,0,3,7,41,309,624,0,3,975,6,0,15,114,855,0,1,147,120,115,65,494,42,0,3,219,261,346,155,0,16,102,344,307,215,984,984,852,5,40,87,334,8,263,379,471,9,169,335,414,8,118,444,815,3,49,117,910,4,29,41,0,7,5,8,31,76,857,0,0,5,17,48,111,803,0,13,90,300,357,224,0,4,7,17,86,870,0,1,23,104,195,661,857,11,70,46,857,28,24,75,857,20,50,57,0,8,211,765,219,2,149,614,835,5,10,4,10,6,4,6,104,624,1,15,21,20,40,10,15,55,15,8,15,31,10,8,26,70,0,13,444,524,0,3,0,0,0,0,0,0,0,984,0,21,35,423,286,219,21,17,229,298,261,128,30,6.864457831325301,8.994619348534387,1.3333333333333333,0.8401680504168059,13.286315789473685,3.7430824296417646,2.232508073196986,1.2780382394840384
AU,AUS,Australia,7,2021-01-04,2020-12-26,312,0,0,0,0,3,311,3499107.5385728823,287,3,0,309,4,21,287,3,11,298,1,32,279,1,30,281,3,34,275,3,3,306,3,7,302,3,5,304,2,4,306,3,9,300,3,15,294,3,1,308,1,10,301,312,0,0,0,291,0,6,15,301,1,3,7,280,1,5,26,282,1,8,21,278,1,6,27,309,0,1,2,305,0,1,6,307,0,3,2,308,0,1,3,303,0,3,6,297,1,1,13,311,0,0,1,302,1,4,5,0,1,2,309,310,0,2,0,0,12,85,215,227,3,13,69,299,0,13,0,299,0,13,0,312,0,0,0,28,10,5,269,312,0,0,0,0,0,0,0,187,88,27,10,0,42,111,130,29,0,34,177,81,20,0,39,148,91,34,0,32,172,87,21,0,57,43,123,89,0,307,3,0,2,307,1,2,2,307,3,0,2,307,2,2,1,307,3,0,2,307,3,0,2,253,7,0,52,253,7,0,52,253,7,0,52,253,7,1,51,253,7,8,44,253,7,4,48,253,6,6,47,302,1,0,9,302,1,0,9,302,1,0,9,302,1,0,9,302,1,1,8,0,8,27,277,0,5,183,124,0,3,135,174,0,4,149,159,0,5,35,272,0,6,22,284,0,2,148,162,164,0,95,32,12,9,0,5,3,23,102,179,0,5,305,2,0,5,39,268,0,1,52,37,31,25,132,34,0,1,104,95,78,34,0,7,50,108,82,65,312,312,285,2,6,19,129,9,78,96,177,8,41,86,163,5,30,114,277,2,11,22,290,2,12,8,0,3,4,0,6,25,274,0,1,1,2,9,50,249,0,2,35,78,105,92,0,3,1,7,25,276,0,1,2,29,56,224,281,13,8,10,281,15,6,10,281,7,13,11,0,7,19,286,26,1,21,264,291,0,2,1,3,1,1,1,12,272,0,4,4,3,2,1,0,6,1,0,1,3,0,2,3,10,0,11,147,153,0,1,0,0,0,0,0,0,0,0,312,19,18,112,96,67,19,7,88,90,72,25,11,7.7926829268292686,10.472465726468174,1.5,0.7071067811865476,12.63859649122807,3.8354239526376377,1.9926470588235294,1.3056579884188448
AU,AUS,Australia,-99,2021-01-05,2020-12-27,1752,5,104985.5669980679,4,43711.72284462771,83,1473,19329636.819443032,0,17,21,1714,7,199,1546,17,48,1687,16,354,1382,11,292,1449,16,265,1471,14,116,1622,18,50,1684,16,82,1654,16,36,1700,19,94,1639,16,288,1448,13,27,1712,15,189,1548,1731,2,6,13,1553,10,75,114,1704,7,20,21,1398,12,66,276,1460,14,85,193,1487,14,47,204,1636,7,51,58,1702,3,20,27,1670,4,27,51,1716,6,14,16,1658,8,36,50,1464,8,65,215,1725,3,11,13,1563,8,64,117,272,7,59,1414,1706,0,31,15,331,28,479,914,1282,11,65,394,1687,2,60,3,1687,1,64,0,1751,0,1,0,471,32,45,1204,1752,0,0,0,0,0,466,10,568,426,186,96,679,39,402,521,111,679,46,566,376,85,679,56,469,429,119,679,47,482,418,126,679,62,194,469,348,0,1717,15,5,15,1717,14,3,18,1717,16,3,16,1717,13,7,15,1717,15,5,15,1717,15,4,16,1549,10,2,191,1549,9,1,193,1549,9,8,186,1549,10,1,192,1549,10,19,174,1549,11,15,177,1549,12,11,180,1725,0,0,27,1725,0,1,26,1725,0,2,25,1725,0,1,26,1725,0,1,26,872,13,262,605,872,9,624,247,872,12,540,328,872,9,530,341,872,12,234,634,872,14,151,715,983,3,431,335,1321,0,249,89,49,44,1044,5,8,55,189,451,1044,8,696,4,1164,5,67,516,1164,2,90,75,59,54,284,24,1164,2,132,159,218,77,1199,12,89,207,155,90,1752,1752,1515,5,74,158,1169,5,221,357,1249,4,165,334,1256,4,93,399,1540,3,35,174,1620,3,56,73,1279,5,8,8,56,57,339,1279,5,11,15,56,87,299,1373,6,54,118,114,87,1373,2,7,31,73,266,1373,2,21,78,104,174,1674,3,53,22,1674,6,13,59,1674,8,25,45,1457,2,58,235,1517,1,166,68,1728,1,4,2,1,1,0,1,14,1696,1,2,3,3,7,0,0,9,2,1,3,4,4,1,2,14,1752,0,0,0,0,0,1752,0,0,0,0,0,0,0,0,1752,0,0,0,0,1752,0,0,0,0,0,0,5.219424460431655,7.535708413266731,1.5333333333333334,0.7862453931068965,0,0,0,0
