ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
PT,PRT,Portugal,5,2021-01-10,2021-01-01,341,2,9730.065596063061,1,4943.16127285617,26,341,1453002.4350380911,324,0,3,338,0,15,326,1,2,338,1,17,323,0,36,305,1,13,327,0,7,334,0,2,339,0,6,335,0,0,341,0,11,330,0,22,319,0,9,332,0,30,311,338,0,1,2,326,0,0,15,339,0,1,1,324,0,6,11,305,0,1,35,328,0,5,8,334,0,2,5,339,0,0,2,335,0,0,6,341,0,0,0,330,0,2,9,319,0,3,19,332,0,4,5,311,0,8,22,0,0,16,325,325,0,5,11,0,3,114,224,227,1,26,87,315,3,22,1,315,8,17,1,333,0,1,7,0,30,4,12,295,341,0,0,0,0,0,0,0,217,90,24,10,0,30,149,139,23,0,34,206,90,11,0,32,199,94,16,0,34,181,104,22,0,41,75,114,111,0,329,4,1,7,329,3,1,8,329,2,4,6,329,5,1,6,329,3,2,7,329,4,2,6,191,7,0,143,191,7,2,141,191,7,6,137,191,9,9,132,191,6,12,132,191,8,14,128,191,7,6,137,315,3,2,21,315,3,4,19,315,3,2,21,315,3,3,20,315,2,7,17,0,7,73,261,0,1,231,109,0,6,122,213,0,5,127,209,0,6,9,326,0,6,18,317,0,1,116,224,225,0,83,20,7,6,0,0,0,10,109,222,0,0,340,1,0,2,53,286,0,0,288,40,7,1,0,5,0,0,72,79,109,81,0,6,120,173,33,9,0,2,94,243,2,0,7,90,243,1,268,1,68,4,110,1,227,3,219,1,119,2,214,1,100,26,332,0,7,2,323,0,16,2,0,1,0,1,42,80,217,0,1,2,7,50,77,204,0,2,147,155,26,11,0,0,31,50,90,170,0,0,44,82,109,106,215,20,89,17,215,48,29,49,215,40,49,37,0,1,177,163,178,1,76,86,265,16,7,3,5,6,3,2,34,88,2,8,22,13,36,7,17,24,4,0,12,11,34,4,7,52,0,6,168,165,0,2,0,0,0,0,0,0,341,0,0,10,24,171,73,63,10,17,21,83,129,62,19,3.3734939759036147,2.7395515182789922,1.6923076923076923,0.947330933431342,9.433603238866397,3.81853156401192,2.26578073089701,1.1814363313755551
PT,PRT,Portugal,6,2021-01-10,2021-01-01,180,0,0,0,0,20,180,1321175.2896572906,172,2,0,178,2,10,168,3,1,176,3,13,164,2,22,156,3,4,173,2,2,176,2,2,176,3,2,175,2,2,176,2,3,175,2,8,170,3,0,177,3,15,162,180,0,0,0,170,0,1,9,179,0,0,1,167,0,1,12,158,0,4,18,176,0,0,4,178,0,1,1,178,0,1,1,178,0,1,1,178,0,1,1,177,0,0,3,172,0,2,6,180,0,0,0,165,0,5,10,0,0,10,170,170,0,5,5,0,3,44,133,136,1,10,33,170,1,9,0,170,2,8,0,178,0,0,2,0,14,2,7,157,180,0,0,0,0,0,0,0,114,44,18,4,0,21,81,64,14,0,17,104,52,7,0,24,95,54,7,0,25,92,50,13,0,32,39,63,46,0,173,3,1,3,173,4,1,2,173,1,4,2,173,4,0,3,173,5,0,2,173,5,0,2,94,3,1,82,94,3,2,81,94,3,3,80,94,3,5,78,94,3,7,76,94,3,7,76,94,3,1,82,167,2,1,10,167,2,1,10,167,2,0,11,167,2,2,9,167,1,4,8,0,6,14,160,0,2,105,73,0,4,59,117,0,4,63,113,0,4,4,172,0,5,5,170,0,1,68,111,112,0,50,16,2,0,0,1,0,8,63,108,0,2,178,0,0,3,22,155,0,0,143,20,2,2,1,12,0,0,49,45,53,33,0,1,79,85,14,1,0,0,102,77,1,0,7,80,89,4,166,1,12,1,75,0,104,1,121,0,58,1,117,1,50,12,176,0,4,0,175,0,5,0,0,2,0,1,13,41,123,0,3,0,1,13,42,121,0,3,89,61,19,8,0,1,5,31,50,93,0,0,13,25,68,74,142,11,22,5,142,18,6,14,142,13,19,6,0,2,29,149,31,0,25,124,155,1,2,0,1,0,0,0,21,126,1,1,2,2,5,0,5,7,1,0,2,6,6,3,1,12,0,2,105,73,0,0,0,0,0,0,0,0,0,180,0,5,10,97,37,31,5,8,9,56,63,26,13,3.025,2.292546451169361,2.4285714285714284,1.2724180205607036,9.594827586206897,4.03458623119788,2.0125786163522013,1.0372030389932376
PT,PRT,Portugal,7,2021-01-10,2020-12-27,100,0,0,0,0,7,100,764386.0053286107,98,1,0,99,1,6,93,1,0,99,0,7,93,1,13,86,3,5,92,1,1,98,1,1,98,1,1,98,2,0,98,1,1,98,1,1,98,0,4,96,1,5,94,100,0,0,0,94,0,0,6,100,0,0,0,93,1,2,4,87,0,0,13,95,0,0,5,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,99,0,0,1,99,0,0,1,96,0,1,3,95,1,0,4,0,0,3,97,97,0,0,3,0,4,30,66,70,1,6,23,94,0,6,0,94,1,5,0,99,0,0,1,0,11,0,5,84,100,0,0,0,0,0,0,0,61,30,7,2,0,39,26,27,8,0,22,53,23,2,0,29,50,17,4,0,28,45,21,6,0,41,10,24,25,0,95,2,0,3,95,2,0,3,95,2,1,2,95,2,0,3,95,1,1,3,95,2,1,2,79,0,0,21,79,1,0,20,79,0,2,19,79,0,0,21,79,0,2,19,79,0,2,19,79,0,2,19,96,0,0,4,96,0,0,4,96,0,0,4,96,0,1,3,96,0,0,4,0,7,7,86,0,2,62,36,0,4,44,52,0,6,32,62,0,6,2,92,0,5,9,86,0,1,32,67,68,1,28,2,1,0,0,1,0,2,42,55,0,0,99,1,0,0,12,88,0,0,87,2,2,2,0,7,0,0,27,17,43,13,0,3,34,59,2,2,0,0,68,31,1,0,2,68,30,0,93,0,7,0,38,0,62,0,56,1,42,1,68,0,25,7,98,0,1,1,91,0,7,2,0,1,0,0,6,21,72,0,1,1,1,6,20,71,0,0,50,35,10,5,0,0,1,10,26,63,0,0,2,23,35,40,75,9,14,2,75,16,4,5,75,9,14,2,0,0,11,89,11,1,8,80,92,0,0,0,0,1,0,0,7,81,0,1,2,0,1,1,3,0,0,0,1,1,0,1,0,8,0,2,69,28,0,1,0,0,0,0,0,0,0,0,100,2,7,54,19,18,2,5,4,29,31,21,8,3.9411764705882355,3.1715648392255464,2.3333333333333335,1.5275252316519468,8.471698113207546,4.254426534549749,2.103448275862069,1.1313141438437628
PT,PRT,Portugal,-99,2021-01-11,2021-01-02,591,1,20697.1653061081,1,20697.1653061081,68,526,2897358.4214236615,0,6,4,581,5,48,538,5,12,574,4,43,544,6,80,505,2,41,548,7,26,558,5,11,575,7,12,572,5,9,577,6,27,558,4,60,527,8,24,559,9,80,502,587,0,2,2,543,2,9,37,579,0,7,5,548,2,13,28,511,4,16,60,550,2,6,33,565,1,6,19,580,0,6,5,579,0,4,8,582,0,5,4,564,2,13,12,531,3,13,44,567,0,10,14,511,2,20,58,61,4,49,477,551,0,13,27,79,14,191,307,401,3,43,144,548,5,37,1,548,12,31,0,580,0,0,10,1,142,15,39,395,591,0,0,0,0,0,96,3,268,146,54,24,142,45,193,181,30,142,39,262,129,19,142,51,248,125,25,142,62,212,143,32,142,71,100,155,123,0,553,13,4,21,553,10,8,20,553,9,13,16,553,13,5,20,553,13,5,20,553,12,4,22,588,0,0,3,588,0,0,3,588,0,0,3,588,0,0,3,588,0,0,3,588,0,1,2,588,0,1,2,590,0,0,1,590,0,0,1,590,0,0,1,590,0,0,1,590,0,0,1,154,11,77,349,154,3,265,169,154,12,128,297,154,11,144,282,154,12,19,406,154,12,35,390,166,3,127,295,464,0,101,19,3,4,174,4,1,25,160,227,174,4,412,1,197,1,52,341,197,0,325,41,7,5,3,13,197,0,101,86,142,65,205,10,143,190,28,15,214,0,100,273,4,249,10,92,232,8,514,6,67,4,330,10,249,2,463,7,119,2,449,8,98,36,573,2,12,4,556,3,29,3,257,7,1,8,54,85,179,257,4,4,13,59,84,170,273,6,152,127,25,8,273,1,24,66,102,125,273,0,40,103,95,80,452,31,90,18,452,65,23,51,452,50,59,30,293,8,98,192,399,1,103,88,532,8,3,2,1,3,2,3,37,443,1,3,12,6,26,4,9,18,0,0,4,9,10,7,4,35,591,0,0,0,0,0,591,0,0,0,0,0,0,0,0,591,0,0,0,0,591,0,0,0,0,0,0,2.847682119205298,2.0936358943899833,1.5769230769230769,1.3014784492438412,0,0,0,0
PT,PRT,Portugal,1,2021-01-11,2021-01-03,116,0,0,0,0,31,116,506274.2407943444,113,0,0,116,0,15,101,0,2,114,0,17,99,0,26,90,0,11,105,0,5,111,0,6,110,0,6,110,0,1,115,0,11,105,0,27,89,0,8,108,0,20,96,116,0,0,0,101,1,0,14,114,0,0,2,99,1,4,12,90,1,2,23,105,0,3,8,111,0,1,4,110,0,1,5,110,0,2,4,115,0,0,1,105,1,3,7,89,1,1,25,108,0,1,7,96,1,5,14,0,0,15,101,101,0,4,11,0,0,42,74,74,0,7,35,109,1,6,0,109,2,5,0,114,0,0,2,0,7,0,10,99,116,0,0,0,0,0,0,1,46,41,23,5,0,0,59,46,11,0,0,75,36,5,0,0,72,31,13,0,0,59,42,15,0,0,27,56,33,0,106,1,0,9,106,1,0,9,106,1,2,7,106,1,0,9,106,1,0,9,106,0,1,9,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,0,1,14,101,0,0,51,65,0,0,40,76,0,0,64,52,0,0,6,110,0,1,8,107,0,0,65,51,51,0,57,5,1,2,0,0,1,20,46,49,0,0,116,0,0,1,12,103,0,0,82,24,2,1,0,7,0,0,11,30,54,21,0,1,26,74,14,1,0,0,8,103,5,0,1,11,95,9,102,1,13,0,65,0,51,0,76,0,40,0,52,1,30,33,110,0,3,3,108,0,8,0,0,3,4,8,23,37,41,0,0,4,11,22,35,44,0,3,46,57,8,2,0,0,7,14,47,48,0,0,21,31,36,28,64,4,39,9,64,5,11,36,64,5,21,26,0,0,37,79,37,0,22,57,94,1,5,0,3,2,0,1,10,57,1,0,12,1,2,2,1,7,1,0,0,2,0,5,1,24,0,1,31,83,0,1,0,0,116,0,0,0,0,0,0,3,5,56,25,27,3,0,5,29,57,16,6,2.4925373134328357,2.331426500042788,2.0714285714285716,1.1411388181101378,11.04639175257732,2.7932978513932127,2.9622641509433962,1.5548665739841092
PT,PRT,Portugal,2,2021-01-11,2021-01-02,213,0,0,0,0,40,213,739916.0111003639,208,0,2,211,0,28,185,0,4,209,0,35,178,0,49,164,0,20,193,0,12,201,0,8,205,0,5,208,0,3,210,0,11,202,0,36,177,0,14,199,0,29,184,211,1,0,1,185,0,5,23,209,0,1,3,178,3,7,25,164,2,8,39,193,3,4,13,201,0,5,7,205,0,6,2,208,1,3,1,210,0,1,2,202,1,2,8,177,2,5,29,199,1,5,8,184,0,11,18,0,0,20,193,193,0,8,12,0,0,93,120,120,0,27,66,186,3,23,1,186,7,20,0,206,0,0,7,0,27,2,14,170,213,0,0,0,0,0,0,0,90,82,31,10,0,4,94,103,12,0,3,135,68,7,0,3,127,71,12,0,4,98,87,24,0,8,37,94,74,0,199,3,4,7,199,3,2,9,199,1,8,5,199,3,1,10,199,3,0,11,199,3,0,11,213,0,0,0,213,0,0,0,213,0,0,0,213,0,0,0,213,0,0,0,213,0,0,0,213,0,0,0,213,0,0,0,213,0,0,0,213,0,0,0,213,0,0,0,213,0,0,0,0,0,43,170,0,1,108,104,0,0,64,149,0,0,89,124,0,0,2,211,0,0,9,204,0,0,87,126,126,0,71,15,0,1,0,0,1,25,85,102,0,0,213,0,0,2,32,179,0,0,176,32,1,1,0,3,0,0,32,39,103,39,0,1,60,123,28,1,0,0,20,181,12,0,0,16,188,9,170,0,42,1,105,0,107,1,149,0,62,2,124,0,54,35,211,0,2,0,204,0,8,1,0,1,3,6,26,62,115,0,1,3,6,30,56,117,0,1,99,101,8,4,0,1,29,27,63,93,0,0,37,60,71,45,116,1,72,24,116,15,21,61,116,14,33,50,0,0,116,97,116,0,50,47,163,3,15,0,6,2,5,2,17,47,2,3,19,6,14,1,0,23,2,0,5,22,5,16,0,48,0,1,70,141,0,1,0,0,0,213,0,0,0,0,0,5,3,111,51,43,5,1,16,75,94,18,4,2.5961538461538463,1.4516092895471655,2,1.2139539573337679,10.857988165680473,3.096264758098065,2.497560975609756,1.203036966833385
PT,PRT,Portugal,3,2021-01-11,2021-01-02,267,0,0,0,0,46,267,812485.3764402914,259,0,0,267,0,20,247,0,5,262,0,31,236,0,39,228,0,19,248,1,13,253,0,5,262,0,6,261,0,4,263,0,8,259,0,41,226,1,10,256,0,38,229,267,0,0,0,247,0,4,16,262,0,0,5,236,0,9,22,228,1,9,29,248,0,7,12,254,1,5,7,262,0,0,5,261,0,3,3,263,0,3,1,259,0,3,5,226,0,11,30,257,0,2,8,229,0,12,26,0,0,17,250,250,0,4,13,0,2,115,150,152,0,29,86,238,3,25,1,238,10,19,0,257,0,0,9,1,31,3,20,213,267,0,0,0,0,0,0,0,111,99,45,12,0,2,114,122,29,0,3,173,76,15,0,2,151,94,20,0,4,125,104,34,0,2,63,112,90,0,247,5,2,13,247,5,2,13,247,3,7,10,247,3,3,14,247,5,1,14,247,4,3,13,267,0,0,0,267,0,0,0,267,0,0,0,267,0,0,0,267,0,0,0,267,0,0,0,267,0,0,0,267,0,0,0,267,0,0,0,267,0,0,0,267,0,0,0,267,0,0,0,0,1,59,207,0,0,155,112,0,1,72,194,0,1,108,158,0,1,9,257,0,1,3,263,0,0,96,171,171,0,70,16,6,4,0,2,2,20,89,154,0,3,264,0,0,1,34,232,0,0,224,33,4,0,1,5,0,0,40,63,126,38,0,0,80,152,28,7,0,1,24,240,2,0,0,22,238,7,208,1,55,3,112,1,154,0,195,3,68,1,159,1,62,45,258,0,6,3,264,0,3,0,0,1,1,2,39,89,135,0,0,0,2,37,81,147,0,2,118,113,22,12,0,0,25,56,94,92,0,0,41,90,82,54,136,2,99,30,136,24,24,83,136,24,39,68,0,1,155,111,156,0,56,55,211,6,7,2,9,2,6,0,24,56,1,6,21,11,16,3,7,15,7,1,9,23,10,10,15,56,0,1,121,144,0,1,0,0,0,0,267,0,0,0,0,3,6,138,77,43,3,5,12,92,111,32,12,2.662037037037037,2.3599349584175475,2.933333333333333,1.4375905768565218,10.307692307692308,3.445073506985224,2.9960629921259843,1.3469274990569882
PT,PRT,Portugal,4,2021-01-11,2021-01-03,294,1,6136.17554213151,0,0,63,293,982828.4478168293,279,1,2,291,0,12,282,1,4,289,1,21,272,1,23,270,1,16,277,1,5,288,1,6,287,1,7,286,2,2,290,1,5,288,0,28,266,1,7,286,1,36,257,292,1,0,1,282,1,1,10,290,1,1,2,273,0,6,15,271,1,2,20,278,0,2,14,289,0,2,3,288,0,3,3,287,1,3,3,292,0,1,1,289,0,4,1,266,1,3,24,287,1,2,4,258,0,10,26,0,1,29,264,265,0,12,17,0,4,117,173,177,0,20,97,274,3,17,0,274,5,15,0,289,0,0,5,0,24,3,14,253,294,0,0,0,0,0,0,2,145,102,34,11,0,10,117,135,32,0,17,175,91,11,0,12,184,83,15,0,16,144,107,27,0,21,66,112,95,0,280,5,3,6,280,5,2,7,280,3,6,5,280,6,0,8,280,6,0,8,280,5,1,8,294,0,0,0,294,0,0,0,294,0,0,0,294,0,0,0,294,0,0,0,294,0,0,0,294,0,0,0,294,0,0,0,294,0,0,0,294,0,0,0,294,0,0,0,294,0,0,0,0,4,40,250,0,2,171,121,0,4,88,202,0,2,93,199,0,4,4,286,0,4,8,282,0,0,96,198,198,1,64,23,5,3,0,0,1,15,106,172,0,1,293,0,0,2,45,247,0,0,250,33,2,1,1,7,0,0,56,71,103,64,0,0,120,143,30,1,0,0,52,241,1,0,2,51,237,4,254,0,37,3,123,1,170,0,206,0,88,0,201,0,62,31,290,0,3,1,286,0,8,0,0,3,2,5,47,62,175,0,2,1,8,50,80,153,0,0,145,116,25,8,0,1,28,58,88,119,0,0,50,80,99,65,164,7,99,24,164,34,33,63,164,29,51,50,0,2,178,114,180,1,63,50,231,7,8,5,6,5,4,1,27,53,1,3,17,6,27,1,13,20,6,0,3,24,27,18,14,61,0,5,120,168,1,0,0,0,0,0,0,294,0,0,0,8,15,161,62,48,8,10,12,94,118,36,16,2.6867469879518073,2.3317935672100734,2.3199999999999994,1.6763054614240207,9.871794871794872,3.615746348585952,2.867424242424242,1.2399556113802381
PT,PRT,Portugal,5,2021-01-11,2021-01-03,191,2,9730.065596063061,1,4943.16127285617,13,191,886280.6537795967,181,0,3,188,0,9,182,0,1,190,0,12,179,0,19,172,0,9,182,0,5,186,0,1,190,0,2,189,0,0,191,0,9,182,0,12,179,0,7,184,0,17,174,188,0,1,2,182,0,0,9,190,0,1,0,179,0,5,7,172,0,0,19,182,0,5,4,186,0,1,4,190,0,0,1,189,0,0,2,191,0,0,0,182,0,2,7,179,0,3,9,184,0,3,4,174,0,6,11,0,0,6,185,185,0,1,5,0,3,65,123,126,1,17,47,174,2,14,1,174,5,11,1,186,0,1,4,0,21,1,7,162,191,0,0,0,0,0,0,0,120,53,13,5,0,13,87,80,11,0,18,113,53,7,0,17,110,54,10,0,19,100,59,13,0,22,40,63,66,0,184,3,1,3,184,2,1,4,184,1,2,4,184,3,1,3,184,2,2,3,184,3,1,3,191,0,0,0,191,0,0,0,191,0,0,0,191,0,0,0,191,0,0,0,191,0,0,0,191,0,0,0,191,0,0,0,191,0,0,0,191,0,0,0,191,0,0,0,191,0,0,0,0,6,29,156,0,1,119,71,0,6,59,126,0,5,58,128,0,6,3,182,0,6,12,173,0,0,56,135,135,0,42,9,3,2,0,0,0,6,66,119,0,0,191,0,0,2,26,163,0,0,157,26,4,1,0,3,0,0,35,55,66,35,0,4,68,99,16,4,0,1,59,130,1,0,4,57,130,0,162,0,26,3,72,0,117,2,132,0,57,2,133,1,42,15,188,0,2,1,179,0,10,2,0,1,0,1,28,39,122,0,1,1,3,32,42,112,0,2,83,89,10,7,0,0,17,30,52,92,0,0,22,51,59,59,118,13,50,10,118,30,12,31,118,21,30,22,0,1,90,100,91,1,50,49,141,10,4,2,3,5,2,2,22,51,1,7,17,7,18,3,9,9,1,0,7,5,18,2,4,32,0,4,95,90,0,2,0,0,0,0,0,0,191,0,0,5,7,93,46,40,5,4,12,53,70,36,11,3.42,2.741145299144211,2.75,0.5,9.512403100775193,3.8370522489588685,2.2947976878612715,1.2481738239838007
PT,PRT,Portugal,6,2021-01-11,2021-01-01,100,0,0,0,0,14,100,738263.0890238464,94,1,0,99,1,7,92,1,1,98,1,8,91,1,9,90,1,4,95,1,2,97,1,1,98,1,2,97,1,2,97,1,1,98,1,5,94,1,0,99,1,8,91,100,0,0,0,93,0,1,6,99,0,0,1,92,0,1,7,91,0,3,6,96,0,0,4,98,0,1,1,99,0,1,0,98,0,1,1,98,0,1,1,99,0,0,1,95,0,2,3,100,0,0,0,92,0,3,5,0,0,6,94,94,0,2,4,0,1,24,75,76,0,7,17,93,1,6,0,93,2,5,0,98,0,0,2,0,8,1,2,89,100,0,0,0,0,0,0,0,61,25,12,2,0,11,43,39,7,0,9,56,29,6,0,10,55,30,5,0,13,49,31,7,0,15,21,36,28,0,98,1,0,1,98,1,0,1,98,0,1,1,98,1,0,1,98,1,0,1,98,1,0,1,94,0,0,6,94,0,0,6,94,0,0,6,94,0,0,6,94,0,0,6,94,0,0,6,94,0,0,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,7,91,0,1,53,46,0,2,25,73,0,2,33,65,0,2,2,96,0,3,3,94,0,0,33,67,67,0,29,3,1,0,0,0,0,6,40,54,0,1,99,0,0,2,11,87,0,0,75,15,1,0,1,8,0,0,29,22,33,16,0,0,41,51,7,1,0,0,57,43,0,0,5,43,49,3,93,1,6,0,47,0,52,1,75,0,25,0,67,0,27,6,98,0,2,0,97,0,3,0,0,2,0,0,9,25,64,0,2,0,1,7,24,66,0,2,46,37,8,7,0,1,2,15,28,54,0,0,8,15,36,41,77,5,14,4,77,11,4,8,77,7,13,3,0,1,14,85,15,0,13,72,87,1,2,0,0,0,0,0,10,73,1,0,1,0,2,0,4,3,0,0,2,2,3,2,0,7,0,1,55,44,0,0,0,0,0,0,0,0,0,100,0,4,4,52,19,21,4,3,6,31,33,14,9,3.210526315789474,2.2504060712191736,3,1.4142135623730951,9.672131147540984,4.138120795221787,1.9662921348314606,1.0050942764718775
