ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AE,ARE,United Arab Emirates,4,2021-01-04,2020-12-30,100,0,0,0,0,22,100,2007681.2977053043,99,1,0,99,0,4,96,1,0,99,1,8,91,1,9,90,1,4,95,1,3,96,1,2,97,1,1,98,1,0,99,1,3,96,1,8,91,2,1,97,1,9,90,100,0,0,0,96,0,0,4,100,0,0,0,92,0,0,8,91,0,2,7,96,0,1,3,97,0,0,3,98,0,1,1,99,0,1,0,100,0,0,0,97,0,2,1,92,0,3,5,99,0,0,1,91,0,4,5,0,0,7,93,93,0,1,6,0,5,68,27,32,0,36,32,64,0,2,33,1,64,11,25,0,89,0,2,9,0,41,2,9,48,100,0,0,53,26,14,7,0,3,44,37,16,0,5,54,29,12,0,5,50,30,15,0,3,51,35,11,0,5,15,29,51,91,2,3,4,91,4,2,3,91,3,3,3,91,2,4,3,91,3,3,3,91,4,0,5,74,1,0,25,74,1,0,25,74,1,0,25,74,1,0,25,74,1,2,23,74,1,2,23,74,1,0,25,98,0,1,1,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,0,1,40,59,0,1,75,24,0,2,61,37,0,1,47,52,0,2,15,83,0,1,15,84,0,0,43,57,57,26,8,4,5,0,0,0,4,33,63,0,0,100,0,0,0,26,74,0,0,89,8,0,0,0,3,0,0,39,23,20,18,0,0,41,43,14,2,0,1,11,87,1,0,3,16,79,2,60,1,38,1,25,2,72,1,39,3,57,1,53,0,40,7,85,0,14,1,85,0,15,0,0,1,1,2,14,19,63,0,1,1,5,14,19,60,0,0,21,48,17,14,0,0,3,8,23,66,0,0,15,19,21,45,66,3,28,3,66,10,7,17,66,9,12,13,0,2,61,37,63,0,19,18,81,1,4,0,1,1,0,0,12,20,0,0,3,7,8,3,8,3,2,0,2,10,2,4,5,23,0,1,68,30,0,1,0,0,0,0,0,100,0,0,0,1,3,88,6,2,1,2,23,31,23,8,12,2.8461538461538463,2.3270978955309585,3.1428571428571432,0.8997354108424372,15.223404255319151,4.370365146328138,2.9361702127659575,1.7339650046591917
AE,ARE,United Arab Emirates,5,2021-01-04,2020-12-24,100,0,0,0,0,11,100,2028887.4343220622,99,1,0,99,1,5,94,1,0,99,1,9,90,1,6,93,1,7,92,1,3,96,1,0,99,1,3,96,1,1,98,1,1,98,1,5,94,1,0,99,1,8,91,100,0,0,0,95,1,0,4,100,0,0,0,91,0,3,6,94,0,2,4,93,0,3,4,97,0,2,1,100,0,0,0,97,0,1,2,99,0,0,1,99,0,1,0,95,1,1,3,100,0,0,0,92,0,4,4,0,0,7,93,93,0,2,5,0,4,83,13,17,0,41,42,59,0,0,41,0,59,17,24,0,83,0,1,16,0,45,2,3,50,100,0,2,55,23,13,7,0,3,49,38,10,0,3,56,33,8,0,4,53,26,17,0,2,56,34,8,0,2,22,36,40,97,1,0,2,97,1,0,2,97,1,0,2,97,1,1,1,97,0,2,1,97,1,0,2,92,2,0,6,92,2,0,6,92,2,1,5,92,2,1,5,92,1,2,5,92,2,2,4,92,2,1,5,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,0,2,47,51,0,1,74,25,0,4,54,42,0,3,57,40,0,3,14,83,0,4,11,85,0,0,37,63,63,24,6,4,3,0,0,0,4,44,52,0,0,100,0,0,1,26,73,0,0,91,4,3,0,1,1,0,0,37,16,27,20,0,1,31,46,17,5,0,0,25,73,2,0,0,25,69,6,53,1,42,4,26,1,71,2,46,1,52,1,43,0,46,11,86,0,13,1,89,1,10,0,0,0,0,4,5,8,83,0,0,0,2,6,17,75,0,0,16,36,29,19,0,0,4,5,17,74,0,0,10,18,29,43,72,1,22,5,72,11,6,11,72,11,8,9,0,1,54,45,55,0,23,22,77,3,6,5,3,1,0,0,5,23,0,2,9,10,7,3,8,8,3,0,1,8,1,1,3,13,0,2,76,21,0,1,0,0,0,0,0,0,100,0,0,1,2,79,8,10,1,1,27,30,21,10,10,2.391304347826087,2.3304141347678295,2.3333333333333335,1.1547005383792515,15.34375,4.445762322884451,2.8085106382978724,1.6609143468666723
AE,ARE,United Arab Emirates,-99,2021-01-13,2021-01-13,102,0,0,0,0,30,93,2308424.6527796704,0,5,0,97,4,7,91,5,3,94,4,4,94,6,11,85,4,8,90,5,7,90,4,4,94,6,3,93,5,3,94,5,2,95,3,11,88,6,1,95,5,8,89,102,0,0,0,95,0,3,4,99,0,1,2,98,0,1,3,91,0,3,8,94,0,2,6,95,0,3,4,98,0,2,2,99,0,0,3,99,0,2,1,100,0,2,0,91,1,3,7,101,0,0,1,94,0,1,7,9,0,14,79,88,0,7,7,12,2,60,28,47,2,24,29,78,0,3,21,0,78,14,10,0,88,0,7,7,0,45,3,12,42,102,23,1,33,24,14,7,40,1,33,12,16,40,4,36,14,8,40,3,32,15,12,40,5,34,13,10,40,6,19,11,26,93,1,1,7,93,1,2,6,93,0,5,4,93,1,2,6,93,1,4,4,93,1,1,7,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,45,3,32,22,45,3,38,16,45,3,30,24,45,2,27,28,45,3,5,49,45,3,12,42,48,1,18,35,84,11,5,2,0,50,1,0,2,19,30,50,0,52,0,57,0,14,31,57,0,37,6,0,1,0,1,57,0,18,11,9,7,60,1,15,17,4,5,66,3,2,28,3,75,2,5,18,2,71,0,28,3,65,1,34,2,73,1,28,0,75,2,22,3,97,1,4,0,91,0,10,1,78,1,0,1,3,4,15,78,0,1,1,4,3,15,86,0,7,6,3,0,86,1,2,1,2,10,86,0,4,6,1,5,92,0,8,2,92,2,2,6,92,2,3,5,91,1,6,4,98,0,2,2,102,0,0,0,0,0,0,0,0,99,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,102,0,0,0,0,0,102,0,0,0,0,0,0,0,0,102,0,0,0,0,102,0,0,0,0,0,0,2.9766666666666666,2.0212122230420815,2.3333333333333335,1.8257418583505536,0,0,0,0
AE,ARE,United Arab Emirates,1,2021-01-13,2020-12-21,100,0,0,0,0,24,100,2908467.4384835386,100,1,0,99,1,11,88,1,3,96,1,16,83,1,18,81,0,15,85,0,7,93,1,1,98,1,3,96,1,1,98,1,7,92,1,21,78,1,7,92,1,22,77,100,0,0,0,89,0,5,6,97,0,1,2,84,0,4,12,82,0,5,13,85,0,2,13,93,0,4,3,99,0,0,1,97,0,1,2,99,0,1,0,93,0,4,3,79,0,8,13,93,0,5,2,78,0,10,12,0,0,13,87,87,0,6,7,0,2,73,25,27,0,25,48,75,0,0,24,1,75,12,13,0,88,0,3,7,2,27,0,12,61,100,0,1,31,38,19,11,0,2,47,33,18,0,3,55,30,12,0,2,55,29,14,0,2,53,35,10,0,3,19,34,44,88,3,0,9,88,3,1,8,88,2,5,5,88,2,4,6,88,2,3,7,88,3,2,7,95,0,1,4,95,0,1,4,95,0,1,4,95,0,1,4,95,0,1,4,95,0,2,3,95,0,1,4,98,0,1,1,98,0,1,1,98,0,1,1,98,0,1,1,98,0,1,1,0,1,44,55,0,0,69,31,0,0,59,41,0,2,45,53,0,2,17,81,0,2,24,74,0,0,38,62,62,26,9,1,2,0,1,1,14,38,46,0,1,99,0,0,2,13,85,0,1,78,13,0,0,0,8,0,0,38,30,21,11,0,0,31,34,28,7,0,1,11,81,7,0,1,15,72,12,56,1,43,0,31,1,68,0,41,1,56,2,55,1,32,12,83,1,15,1,76,1,23,0,0,2,3,4,18,25,48,0,1,5,14,22,19,39,0,1,35,35,20,9,0,1,8,10,25,56,0,1,20,16,30,33,64,0,31,5,64,6,9,21,64,5,16,15,0,2,43,55,45,0,8,47,92,1,2,0,0,0,0,0,5,49,0,1,6,2,5,2,3,1,2,0,1,3,2,2,3,18,0,1,47,51,0,1,0,0,100,0,0,0,0,0,0,0,1,86,10,3,0,0,19,31,27,14,9,2.18,1.8371450788700185,1.8461538461538463,0.987096233585649,13.718749999999998,4.637837801571354,3.336842105263158,1.7841532130313216
AE,ARE,United Arab Emirates,2,2021-01-13,2021-01-03,100,0,0,0,0,29,100,2100288.693295894,96,0,0,100,0,4,96,0,2,98,0,18,82,0,15,85,0,9,91,0,9,91,0,3,97,1,1,98,0,0,100,0,7,93,0,16,84,0,4,96,0,17,83,100,0,0,0,96,0,2,2,98,0,2,0,82,0,10,8,85,2,7,6,91,0,1,8,91,0,6,3,97,1,2,0,99,0,1,0,100,0,0,0,93,0,3,4,84,1,4,11,96,1,1,2,83,0,7,10,0,0,17,83,83,0,10,7,0,0,80,20,20,0,30,50,70,0,4,26,0,70,16,14,0,84,0,5,11,0,30,0,4,66,100,0,0,37,30,17,16,0,1,49,27,23,0,2,51,30,17,0,3,55,26,16,0,2,49,36,13,0,3,17,28,52,96,2,0,2,96,2,0,2,96,1,1,2,96,2,2,0,96,1,2,1,96,2,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,48,52,0,0,58,42,0,1,40,59,0,0,48,52,0,1,13,86,0,1,19,80,0,0,37,63,63,25,9,0,3,0,0,0,10,35,55,0,0,98,2,0,0,18,82,0,0,84,12,1,0,0,3,0,0,37,24,21,18,0,0,35,42,19,4,0,1,10,81,8,0,2,15,76,7,52,0,48,0,42,0,57,1,60,0,37,3,52,0,37,11,87,0,10,3,81,0,17,2,0,1,4,1,13,22,59,0,3,4,3,14,29,47,0,0,29,32,26,13,0,1,2,11,27,59,0,1,17,29,22,31,54,0,34,12,54,10,13,23,54,10,12,24,0,0,55,45,55,1,15,29,85,1,0,0,7,0,1,1,5,30,0,0,7,5,9,1,6,10,4,0,2,7,3,4,1,11,0,0,57,43,0,0,0,0,0,100,0,0,0,0,0,4,1,78,12,5,4,1,46,25,14,7,3,2.825,2.3192339584108703,1.7500000000000002,0.9309493362512627,14.204081632653063,4.9553869129650145,2.6842105263157894,1.5455024514854683
AE,ARE,United Arab Emirates,3,2021-01-13,2021-01-03,100,0,0,0,0,26,100,1758254.517506266,100,1,1,98,1,2,97,1,1,98,1,9,90,1,13,86,1,14,85,1,8,91,1,4,95,1,2,97,1,1,98,1,3,96,1,14,85,1,4,95,1,15,84,99,0,1,0,98,0,2,0,99,0,0,1,91,0,2,7,87,0,2,11,86,0,5,9,92,0,3,5,96,0,2,2,98,0,2,0,99,0,1,0,97,0,0,3,86,0,4,10,96,0,2,2,85,0,6,9,0,0,11,89,89,0,4,7,0,1,72,27,28,1,27,44,73,0,1,26,0,73,13,14,0,87,0,2,11,0,29,0,11,60,100,0,1,44,30,17,8,0,2,52,31,15,0,4,52,26,18,0,4,55,29,12,0,3,51,32,14,0,5,18,32,45,89,2,4,5,89,3,1,7,89,3,1,7,89,1,6,4,89,2,2,7,89,3,1,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,53,47,0,0,71,29,0,0,46,54,0,0,40,60,0,0,11,89,0,0,18,82,0,0,38,62,62,25,4,5,4,0,0,1,3,34,62,0,0,98,2,0,1,28,71,0,0,89,8,1,0,0,2,0,0,34,24,26,16,0,0,30,46,15,9,0,0,21,72,7,0,0,21,72,7,47,0,50,3,29,0,69,2,54,0,45,1,60,0,33,7,89,0,9,2,82,0,17,1,0,2,1,0,15,17,65,0,0,1,9,12,19,59,0,1,34,30,25,10,0,0,6,8,26,60,0,0,12,20,29,39,68,3,26,3,68,5,9,18,68,2,13,17,0,1,66,33,67,0,12,21,88,0,0,4,2,0,0,1,5,22,0,0,9,6,6,3,6,7,3,1,2,13,0,1,4,17,0,3,55,41,0,1,0,0,0,0,100,0,0,0,0,0,1,87,6,6,0,0,40,35,9,7,9,2.7142857142857144,1.8561729852738684,2.3636363636363638,0.8090398349558905,14.550000000000002,4.560203344748405,3.086021505376344,1.7916224974713661
AE,ARE,United Arab Emirates,4,2021-01-13,2021-01-01,100,0,0,0,0,28,100,1596482.4623925812,97,0,0,100,0,5,95,0,1,99,0,8,92,0,10,90,0,5,95,0,2,98,0,3,97,0,3,97,0,1,99,0,4,96,0,9,91,0,2,98,0,8,92,100,0,0,0,95,0,1,4,99,0,0,1,92,0,1,7,90,0,2,8,95,0,0,5,98,0,0,2,97,0,1,2,97,0,2,1,99,0,1,0,96,0,2,2,91,0,6,3,98,0,1,1,92,0,4,4,0,0,9,91,91,0,2,7,0,2,70,28,30,0,38,32,62,0,2,34,2,62,22,16,0,78,0,2,20,0,40,2,5,53,100,0,0,60,25,9,6,0,3,47,33,17,0,5,59,23,13,0,6,47,32,15,0,2,56,30,12,0,7,14,30,49,95,1,1,3,95,2,0,3,95,1,1,3,95,1,2,2,95,1,1,3,95,2,0,3,94,0,0,6,94,0,0,6,94,0,0,6,94,0,0,6,94,0,0,6,94,0,0,6,94,0,0,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,39,61,0,0,68,32,0,2,54,44,0,0,48,52,0,0,13,87,0,0,10,90,0,0,43,57,57,30,9,4,0,0,0,0,5,38,57,0,0,100,0,0,0,25,75,0,0,84,13,0,0,0,3,0,0,37,19,29,15,0,0,30,50,16,4,0,0,12,86,2,0,0,19,78,3,61,0,38,1,32,0,67,1,46,1,52,1,52,0,42,6,87,0,12,1,90,0,10,0,0,0,1,3,13,15,68,0,0,2,3,17,16,62,0,0,19,48,25,8,0,0,3,11,21,65,0,0,16,21,21,42,63,2,34,1,63,11,10,16,63,10,13,14,0,1,58,41,59,1,14,26,86,0,6,0,1,2,0,0,5,28,0,1,6,4,5,5,9,4,3,0,1,7,3,4,4,16,0,0,65,34,0,1,0,0,0,0,0,100,0,0,0,1,1,88,8,2,1,1,27,31,23,9,8,2.925925925925926,1.9792369533178482,3.111111111111111,1.4529663145135578,15.260416666666664,4.35344942888103,2.7291666666666665,1.644635084571501
AE,ARE,United Arab Emirates,5,2021-01-13,2020-12-25,100,0,0,0,0,13,100,1981739.4479402623,99,1,0,99,1,6,93,1,0,99,1,10,89,1,7,92,1,7,92,1,3,96,1,0,99,1,3,96,1,0,99,1,1,98,1,5,94,1,0,99,1,9,90,100,0,0,0,94,1,0,5,100,0,0,0,90,0,4,6,93,0,2,5,93,0,3,4,97,0,2,1,100,0,0,0,97,0,1,2,100,0,0,0,99,0,1,0,95,1,1,3,100,0,0,0,91,0,4,5,0,0,8,92,92,0,3,5,0,2,86,12,14,0,38,48,62,0,0,38,0,62,14,24,0,86,0,2,12,0,40,2,3,55,100,0,2,56,23,12,7,0,4,51,36,9,0,5,55,32,8,0,6,50,27,17,0,2,57,33,8,0,3,24,34,39,97,1,0,2,97,1,0,2,97,1,0,2,97,1,1,1,97,0,2,1,97,1,0,2,92,2,0,6,92,2,0,6,92,2,1,5,92,2,1,5,92,1,2,5,92,2,2,4,92,2,1,5,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,0,2,44,54,0,1,76,23,0,4,56,40,0,3,54,43,0,3,15,82,0,4,10,86,0,0,38,62,62,26,6,3,3,0,0,0,4,41,55,0,0,100,0,0,0,26,74,0,0,90,5,3,0,1,1,0,0,39,18,25,18,0,1,28,47,19,5,0,0,26,72,2,0,0,23,72,5,56,1,39,4,24,1,73,2,44,1,54,1,46,0,44,10,85,0,14,1,90,1,9,0,0,0,0,3,4,10,83,0,0,0,2,5,18,75,0,0,18,34,28,20,0,0,5,4,17,74,0,0,10,18,29,43,72,1,22,5,72,10,8,10,72,11,8,9,0,1,53,46,54,0,23,23,77,3,6,5,3,2,0,0,4,24,0,2,7,9,6,2,7,9,3,0,0,11,1,1,3,15,0,2,73,24,0,1,0,0,0,0,0,0,100,0,0,1,1,78,10,10,1,1,27,36,19,8,8,2.36,2.2150996967781533,2.25,0.9574271077563381,15.453608247422682,4.423000062544043,2.6354166666666665,1.5226002113190356
AE,ARE,United Arab Emirates,-99,2021-01-14,2021-01-13,100,0,0,0,0,28,90,2367566.5963415694,0,5,1,94,4,11,85,5,3,92,4,6,90,6,9,85,4,11,85,5,5,90,4,3,93,6,3,91,5,4,91,5,4,91,3,13,84,6,2,92,5,8,87,99,0,1,0,89,0,4,7,97,0,1,2,94,0,2,4,91,0,4,5,89,0,5,6,95,0,3,2,97,0,2,1,97,0,0,3,96,0,2,2,96,0,3,1,87,1,4,8,98,0,1,1,92,0,1,7,10,0,12,78,88,0,6,6,14,3,54,29,51,2,20,27,80,0,3,17,0,80,11,9,0,89,0,6,5,0,45,4,9,42,100,27,1,33,23,10,6,42,0,32,11,15,42,3,35,14,6,42,2,31,15,10,42,4,33,13,8,42,5,18,11,24,94,1,1,4,94,1,1,4,94,0,4,2,94,1,0,5,94,1,3,2,94,1,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,46,4,32,18,46,3,35,16,46,4,28,22,46,3,26,25,46,4,5,45,46,3,8,43,50,0,16,34,84,9,5,2,0,50,1,0,0,18,31,50,0,50,0,57,0,10,33,57,0,35,6,0,1,0,1,57,0,19,9,8,7,60,1,15,16,3,5,66,3,2,26,3,75,2,6,15,2,69,0,28,3,66,1,31,2,73,1,26,0,74,2,19,5,95,1,4,0,93,0,6,1,79,1,0,1,2,5,12,79,0,1,1,3,3,13,85,0,7,4,4,0,85,1,2,0,3,9,85,0,4,5,1,5,91,0,8,1,91,3,2,4,91,3,1,5,89,1,4,6,94,0,3,3,100,0,0,0,0,0,0,0,0,97,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2.6310344827586207,1.9688835575153212,2.6,1.8973665961010275,0,0,0,0
AE,ARE,United Arab Emirates,1,2021-01-14,2020-12-21,100,0,0,0,0,24,100,2908467.4384835386,100,1,0,99,1,11,88,1,3,96,1,16,83,1,18,81,0,15,85,0,7,93,1,1,98,1,3,96,1,1,98,1,7,92,1,21,78,1,7,92,1,22,77,100,0,0,0,89,0,5,6,97,0,1,2,84,0,4,12,82,0,5,13,85,0,2,13,93,0,4,3,99,0,0,1,97,0,1,2,99,0,1,0,93,0,4,3,79,0,8,13,93,0,5,2,78,0,10,12,0,0,13,87,87,0,6,7,0,2,73,25,27,0,25,48,75,0,0,24,1,75,12,13,0,88,0,3,7,2,27,0,12,61,100,0,1,31,38,19,11,0,2,47,33,18,0,3,55,30,12,0,2,55,29,14,0,2,53,35,10,0,3,19,34,44,88,3,0,9,88,3,1,8,88,2,5,5,88,2,4,6,88,2,3,7,88,3,2,7,95,0,1,4,95,0,1,4,95,0,1,4,95,0,1,4,95,0,1,4,95,0,2,3,95,0,1,4,98,0,1,1,98,0,1,1,98,0,1,1,98,0,1,1,98,0,1,1,0,1,44,55,0,0,69,31,0,0,59,41,0,2,45,53,0,2,17,81,0,2,24,74,0,0,38,62,62,26,9,1,2,0,1,1,14,38,46,0,1,99,0,0,2,13,85,0,1,78,13,0,0,0,8,0,0,38,30,21,11,0,0,31,34,28,7,0,1,11,81,7,0,1,15,72,12,56,1,43,0,31,1,68,0,41,1,56,2,55,1,32,12,83,1,15,1,76,1,23,0,0,2,3,4,18,25,48,0,1,5,14,22,19,39,0,1,35,35,20,9,0,1,8,10,25,56,0,1,20,16,30,33,64,0,31,5,64,6,9,21,64,5,16,15,0,2,43,55,45,0,8,47,92,1,2,0,0,0,0,0,5,49,0,1,6,2,5,2,3,1,2,0,1,3,2,2,3,18,0,1,47,51,0,1,0,0,100,0,0,0,0,0,0,0,1,86,10,3,0,0,19,31,27,14,9,2.18,1.8371450788700185,1.8461538461538463,0.987096233585649,13.718749999999998,4.637837801571354,3.336842105263158,1.7841532130313216
AE,ARE,United Arab Emirates,2,2021-01-14,2021-01-03,100,0,0,0,0,29,100,2129649.260281862,96,1,0,99,1,4,95,1,2,97,1,18,81,1,15,84,1,9,90,1,9,90,1,3,96,1,1,98,1,0,99,0,7,93,1,16,83,1,4,95,1,17,82,100,0,0,0,96,0,2,2,98,0,2,0,82,0,10,8,85,2,7,6,91,0,1,8,91,0,6,3,97,1,2,0,99,0,1,0,100,0,0,0,93,0,3,4,84,1,4,11,96,1,1,2,83,0,7,10,0,0,17,83,83,0,10,7,0,0,81,19,19,0,31,50,69,0,4,27,0,69,17,14,0,83,0,5,12,0,31,0,4,65,100,0,0,37,30,17,16,0,1,50,26,23,0,3,51,29,17,0,4,55,25,16,0,3,49,35,13,0,4,17,27,52,96,2,0,2,96,2,0,2,96,1,1,2,96,2,2,0,96,1,2,1,96,2,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,49,51,0,0,59,41,0,1,40,59,0,0,49,51,0,1,13,86,0,1,19,80,0,0,37,63,63,25,9,0,3,0,0,0,9,35,56,0,0,98,2,0,0,19,81,0,0,84,12,1,0,0,3,0,0,37,23,21,19,0,0,36,41,19,4,0,1,10,81,8,0,2,15,76,7,51,0,49,0,41,0,58,1,60,0,37,3,51,0,38,11,87,0,10,3,81,0,17,2,0,1,5,1,13,22,58,0,3,5,3,13,29,47,0,0,29,32,27,12,0,1,2,11,28,58,0,1,18,29,22,30,53,0,35,12,53,10,14,23,53,10,13,24,0,0,56,44,56,1,14,29,86,1,0,0,6,0,1,1,5,30,0,0,7,5,9,1,6,10,3,0,2,7,3,4,1,12,0,0,57,42,1,0,0,0,0,100,0,0,0,0,0,4,1,78,12,5,4,1,46,25,13,7,4,2.825,2.3192339584108703,1.7500000000000002,0.9309493362512627,14.13265306122449,4.950555014395612,2.7263157894736842,1.5259604946167575
