ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
FI,FIN,Finland,3,2020-12-27,2020-12-26,100,0,0,0,0,16,100,685500.0915434806,99,0,0,100,0,14,86,0,1,99,0,16,84,0,25,75,0,16,84,0,6,94,0,2,98,0,1,99,1,1,98,0,4,96,0,21,79,0,7,93,0,11,89,100,0,0,0,86,0,3,11,99,0,0,1,84,0,4,12,75,0,6,19,84,0,3,13,94,0,2,4,98,0,2,0,99,0,0,1,99,0,0,1,96,0,2,2,79,0,5,16,93,1,4,2,89,0,3,8,0,0,6,94,94,0,2,4,0,0,49,51,51,1,8,40,92,1,7,0,92,2,6,0,98,0,2,9,0,3,88,100,0,0,0,0,0,0,49,36,8,7,0,0,30,65,5,0,2,49,45,4,0,1,41,52,6,0,1,40,53,6,0,1,10,69,20,0,97,0,1,2,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,7,93,0,0,54,46,0,0,18,82,0,0,67,33,0,1,4,95,0,0,5,95,0,0,55,45,45,41,11,2,1,0,0,2,3,44,51,0,0,96,4,0,2,10,88,0,0,46,33,8,3,8,2,0,0,18,21,51,10,0,0,20,46,30,4,0,0,45,54,1,0,0,44,54,2,93,0,7,0,46,0,47,7,82,0,12,6,33,0,9,58,96,0,1,3,95,0,5,0,0,0,2,0,11,22,65,0,0,1,4,14,21,60,0,1,12,42,39,6,0,0,0,4,10,86,0,0,1,19,32,48,80,0,11,9,80,0,2,18,80,0,4,16,0,1,67,32,68,0,18,14,82,0,2,0,4,4,0,0,8,15,0,0,6,4,7,0,5,17,6,0,3,17,3,2,4,11,0,0,38,60,0,2,0,0,0,0,100,0,0,0,0,0,1,50,31,18,0,0,32,25,27,8,8,5.196428571428571,7.364335785285836,2.6666666666666665,1.6329931618554518,14.648936170212764,5.123648411985876,2.9494949494949494,1.5673566553845726
FI,FIN,Finland,4,2020-12-27,2020-12-26,100,0,0,0,0,6,100,636567.3606785503,98,0,0,100,0,6,94,0,2,98,0,11,89,0,19,81,0,8,92,0,8,92,0,1,99,0,1,99,0,1,99,0,4,96,0,14,86,0,6,94,0,13,87,100,0,0,0,94,0,2,4,98,0,1,1,89,0,1,10,81,0,7,12,92,0,4,4,92,0,4,4,99,0,0,1,99,0,1,0,99,0,0,1,96,0,1,3,86,0,4,10,94,0,6,0,87,0,5,8,0,0,5,95,95,0,2,3,0,0,44,56,56,0,6,38,94,0,6,0,94,0,6,0,100,0,0,6,2,1,91,100,0,0,0,0,0,0,59,27,8,6,0,0,31,66,3,0,0,48,48,4,0,3,45,44,8,0,2,44,47,7,0,2,17,58,23,0,99,0,0,1,99,0,0,1,99,0,1,0,99,0,0,1,99,0,0,1,99,0,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,15,85,0,0,48,52,0,0,19,81,0,0,54,46,0,0,5,95,0,1,3,96,0,0,43,57,57,33,9,0,1,0,0,0,7,39,54,0,0,100,0,0,0,15,85,0,0,47,40,7,3,2,1,0,0,18,27,45,10,0,0,17,59,20,4,0,0,47,53,0,0,0,41,59,0,85,0,10,5,52,0,40,8,81,0,16,3,46,0,8,46,95,0,1,4,97,0,3,0,0,2,0,0,6,10,82,0,1,0,1,9,11,78,0,1,7,47,32,13,0,0,0,3,11,86,0,0,4,17,24,55,79,0,14,7,79,0,3,18,79,0,3,18,0,0,80,20,80,0,13,7,87,0,1,0,3,1,0,0,8,7,0,0,12,5,6,1,7,16,10,0,2,15,2,2,2,13,0,2,43,54,0,1,0,0,0,0,0,100,0,0,0,1,0,39,31,29,1,0,27,22,32,9,9,4.891304347826087,5.948774891127921,1.2,0.44721359549995787,14.000000000000002,6.029138865867789,2.595959595959596,1.5045454389757367
FI,FIN,Finland,5,2020-12-27,2020-12-26,100,0,0,0,0,6,100,794135.3995375086,100,0,0,100,0,7,93,0,3,97,0,8,92,0,11,89,1,3,96,0,4,96,0,2,98,0,1,99,0,0,100,0,2,98,0,3,97,0,3,97,0,4,96,100,0,0,0,93,0,4,3,97,0,1,2,92,0,2,6,89,0,3,8,97,0,0,3,96,0,3,1,98,0,0,2,99,0,0,1,100,0,0,0,98,0,0,2,97,0,1,2,97,0,1,2,96,0,1,3,0,0,4,96,96,0,2,2,0,0,34,66,66,0,5,29,95,0,5,0,95,0,5,0,100,0,0,5,0,1,94,100,0,0,0,0,0,0,63,22,13,2,0,2,36,59,3,0,1,55,42,2,0,2,47,46,5,0,2,54,41,3,0,1,16,63,20,0,99,1,0,0,99,0,1,0,99,1,0,0,99,1,0,0,99,0,1,0,99,1,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,15,85,0,0,49,51,0,0,23,77,0,0,60,40,0,0,6,94,0,0,9,91,0,1,49,50,51,33,13,2,1,0,1,0,9,37,53,0,0,100,0,0,0,7,93,0,0,52,31,8,2,5,2,0,0,18,18,54,10,0,0,18,46,30,6,0,0,43,57,0,0,0,42,58,0,85,0,10,5,51,0,45,4,77,0,16,7,40,0,18,42,94,0,3,3,91,0,7,2,0,0,0,0,4,20,76,0,0,0,0,3,18,79,0,3,4,40,47,6,0,1,0,2,6,91,0,0,3,11,25,61,86,1,10,3,86,2,1,11,86,0,5,9,0,0,63,37,63,0,14,23,86,0,1,1,1,3,0,0,8,23,0,1,4,3,14,3,4,6,3,0,2,10,8,1,3,15,0,2,45,53,0,0,0,0,0,0,0,0,100,0,0,0,3,35,32,30,0,0,36,29,22,9,4,8.71875,13.211027590615352,1.6666666666666667,0.5773502691896257,13.72872340425532,5.403436229286183,2.0714285714285716,1.1687512059644256
FI,FIN,Finland,6,2020-12-27,2020-12-25,100,0,0,0,0,3,100,1493374.3077310813,100,1,0,99,0,8,92,0,3,97,0,12,88,0,20,80,1,15,84,1,4,95,0,0,100,0,2,98,1,0,99,0,3,97,2,6,92,0,3,97,1,9,90,100,0,0,0,92,0,2,6,97,0,1,2,88,0,4,8,80,0,3,17,85,0,4,11,96,0,2,2,100,0,0,0,98,0,0,2,100,0,0,0,97,0,1,2,94,0,2,4,96,0,2,2,91,0,4,5,0,0,3,97,97,0,1,2,0,2,15,83,85,0,1,14,99,0,1,0,99,0,1,0,100,0,0,3,0,0,97,100,0,0,0,0,0,0,78,17,1,4,0,6,46,43,5,0,6,61,28,5,0,7,53,34,6,0,7,60,30,3,0,8,28,50,14,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,5,94,0,1,54,45,0,1,16,83,0,1,47,52,0,1,1,98,0,0,3,97,0,0,40,60,60,27,13,0,0,0,1,0,8,45,46,0,0,100,0,0,3,11,86,0,0,57,29,6,4,2,2,0,0,34,31,33,2,0,3,30,54,11,2,0,0,74,25,1,0,1,63,33,3,95,0,4,1,46,1,50,3,84,1,13,2,53,0,23,24,99,0,1,0,97,0,3,0,0,0,0,0,7,14,79,0,0,0,0,8,17,75,0,2,8,45,37,8,0,0,0,1,7,92,0,0,3,5,14,78,92,2,4,2,92,3,2,3,92,0,3,5,0,1,11,88,12,0,15,73,85,0,0,0,0,4,0,0,11,74,0,0,0,1,4,1,2,5,0,0,1,5,0,0,0,7,0,2,37,61,0,0,0,0,0,0,0,0,0,100,0,0,4,33,31,32,0,2,39,31,20,6,2,10.617647058823529,13.05701879260521,1,0,13.021505376344086,5.6471972552448255,1.9473684210526316,0.9494502446559628
FI,FIN,Finland,-99,2020-12-28,2020-12-26,100,0,0,0,0,4,87,1062625.6773192089,0,0,0,100,0,8,92,1,1,98,0,13,87,0,25,75,0,11,89,0,8,92,0,4,96,0,3,97,0,1,99,0,4,96,0,13,87,0,4,96,0,15,85,100,0,0,0,92,0,2,6,99,0,1,0,87,1,3,9,75,2,4,19,89,0,3,8,92,0,2,6,96,0,1,3,97,0,1,2,99,1,0,0,96,1,0,3,87,0,4,9,96,0,1,3,85,1,6,8,13,0,2,85,98,0,0,2,16,3,20,61,80,0,1,19,99,0,1,0,99,0,1,0,100,0,0,21,1,2,76,100,0,0,0,0,31,2,36,18,7,6,45,5,21,25,4,45,6,27,17,5,45,9,20,21,5,45,8,21,20,6,45,11,5,31,8,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,49,2,9,40,49,3,25,23,49,2,12,37,49,2,24,25,49,3,3,45,49,3,4,44,52,0,19,29,81,14,4,1,0,54,0,0,8,19,19,54,2,43,1,61,1,1,37,61,1,18,12,3,3,1,1,61,0,14,9,13,3,61,1,8,18,11,1,62,0,8,28,2,71,1,9,18,1,92,0,7,1,75,1,21,3,88,0,10,2,77,1,6,16,97,0,1,2,96,0,4,0,79,0,0,0,1,6,14,79,0,0,1,0,6,14,86,1,0,3,8,2,86,0,0,1,2,11,86,0,1,1,3,9,98,0,2,0,98,0,1,1,98,0,1,1,89,0,5,6,94,0,4,2,100,0,0,0,0,0,0,0,0,97,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,7.035714285714286,9.818660023449466,2,0,0,0,0,0
FI,FIN,Finland,1,2020-12-28,2020-12-23,100,0,0,0,0,23,100,1173630.63338889,99,0,0,100,0,5,95,0,2,98,0,22,78,0,37,63,0,12,88,0,11,89,0,2,98,0,4,96,0,2,98,0,7,93,0,24,76,0,6,94,0,19,81,100,0,0,0,95,0,2,3,98,0,0,2,78,0,1,21,63,0,9,28,88,0,4,8,89,0,6,5,98,0,0,2,96,0,1,3,98,0,1,1,93,0,2,5,76,0,2,22,94,0,1,5,81,0,3,16,0,0,7,93,93,0,2,5,0,0,46,54,54,0,10,36,90,1,9,0,90,0,10,0,100,0,0,10,1,2,87,100,0,0,0,0,0,0,41,36,17,6,0,0,29,66,5,0,0,48,46,6,0,0,50,43,7,0,0,49,43,8,0,0,18,62,20,0,98,0,0,2,98,0,1,1,98,0,1,1,98,0,0,2,98,0,0,2,98,0,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,25,75,0,1,66,33,0,0,30,70,0,0,70,30,0,0,9,91,0,0,14,86,0,0,69,31,31,50,16,1,2,0,0,0,11,40,49,0,0,100,0,0,2,12,86,0,0,46,36,11,1,4,2,0,0,15,24,47,14,0,0,12,49,32,7,0,0,28,67,5,0,0,32,66,2,75,1,16,8,34,1,60,5,70,1,24,5,30,1,18,51,91,0,4,5,86,0,12,2,0,1,1,2,9,37,50,0,0,2,7,16,19,56,0,0,11,44,31,14,0,0,0,5,11,84,0,0,3,21,25,51,76,2,17,5,76,2,1,21,76,1,6,17,0,0,44,56,44,0,25,31,75,0,1,0,7,3,2,1,11,31,1,2,8,3,9,1,1,8,3,0,5,3,1,2,3,19,0,1,26,71,0,2,0,0,100,0,0,0,0,0,0,1,1,47,29,22,1,0,29,23,24,19,4,6.530303030303031,8.52547259591414,3.2857142857142856,1.2535663410560174,11.857142857142858,4.306510390795748,3.0927835051546393,1.5074984399301223
FI,FIN,Finland,2,2020-12-28,2020-12-26,100,1,2694.2177772889104,0,0,10,100,629994.1915662376,100,0,1,99,0,15,85,0,2,98,0,16,84,0,33,67,0,15,85,0,7,93,0,2,98,0,7,93,0,1,99,0,3,97,0,21,79,0,7,93,0,15,85,99,0,0,1,85,0,7,8,98,0,0,2,84,0,4,12,67,0,8,25,85,0,3,12,93,0,4,3,98,0,2,0,93,0,2,5,99,0,0,1,97,0,0,3,79,0,2,19,93,0,2,5,85,0,7,8,0,0,7,93,93,0,2,5,0,0,52,48,48,0,10,42,90,0,10,0,90,0,10,0,100,0,0,10,0,3,87,100,0,0,0,0,0,0,48,30,16,6,0,0,33,61,6,0,1,59,36,4,0,2,54,38,6,0,1,53,39,7,0,1,16,58,25,0,97,0,1,2,97,0,0,3,97,0,1,2,97,0,0,3,97,0,0,3,97,0,2,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,17,83,0,0,55,45,0,0,27,73,0,0,61,39,0,0,2,98,0,0,15,85,0,0,56,44,44,36,18,2,0,0,0,1,11,35,53,0,0,100,0,0,0,11,89,0,0,47,29,10,5,7,2,0,0,13,23,50,14,0,0,11,57,29,3,0,0,44,55,1,0,0,45,54,1,83,0,11,6,45,0,47,8,73,0,20,7,39,0,11,50,98,0,2,0,85,0,13,2,0,0,0,1,13,26,60,0,0,0,5,14,21,60,0,0,13,44,33,10,0,0,0,2,11,87,0,0,13,18,16,53,69,0,23,8,69,3,0,28,69,2,3,26,0,0,70,30,70,0,16,14,84,0,2,2,1,1,0,2,8,14,0,1,5,4,6,0,7,14,2,1,1,12,3,2,6,22,0,0,30,66,1,3,0,0,0,100,0,0,0,0,0,0,1,61,27,11,0,0,42,33,16,8,1,5.6296875,8.2766774962532,1.4285714285714286,0.7867957924694432,13.537234042553193,5.538836181519576,2.479591836734694,1.2536922116620803
FI,FIN,Finland,3,2020-12-28,2020-12-26,100,0,0,0,0,16,100,685500.0915434806,99,0,0,100,0,14,86,0,1,99,0,16,84,0,25,75,0,16,84,0,6,94,0,2,98,0,1,99,1,1,98,0,4,96,0,21,79,0,7,93,0,11,89,100,0,0,0,86,0,3,11,99,0,0,1,84,0,4,12,75,0,6,19,84,0,3,13,94,0,2,4,98,0,2,0,99,0,0,1,99,0,0,1,96,0,2,2,79,0,5,16,93,1,4,2,89,0,3,8,0,0,6,94,94,0,2,4,0,0,49,51,51,1,8,40,92,1,7,0,92,2,6,0,98,0,2,9,0,3,88,100,0,0,0,0,0,0,49,36,8,7,0,0,30,65,5,0,2,49,45,4,0,1,41,52,6,0,1,40,53,6,0,1,10,69,20,0,97,0,1,2,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,7,93,0,0,54,46,0,0,18,82,0,0,67,33,0,1,4,95,0,0,5,95,0,0,55,45,45,41,11,2,1,0,0,2,3,44,51,0,0,96,4,0,2,10,88,0,0,46,33,8,3,8,2,0,0,18,21,51,10,0,0,20,46,30,4,0,0,45,54,1,0,0,44,54,2,93,0,7,0,46,0,47,7,82,0,12,6,33,0,9,58,96,0,1,3,95,0,5,0,0,0,2,0,11,22,65,0,0,1,4,14,21,60,0,1,12,42,39,6,0,0,0,4,10,86,0,0,1,19,32,48,80,0,11,9,80,0,2,18,80,0,4,16,0,1,67,32,68,0,18,14,82,0,2,0,4,4,0,0,8,15,0,0,6,4,7,0,5,17,6,0,3,17,3,2,4,11,0,0,38,60,0,2,0,0,0,0,100,0,0,0,0,0,1,50,31,18,0,0,32,25,27,8,8,5.196428571428571,7.364335785285836,2.6666666666666665,1.6329931618554518,14.648936170212764,5.123648411985876,2.9494949494949494,1.5673566553845726
FI,FIN,Finland,4,2020-12-28,2020-12-26,100,0,0,0,0,6,100,640595.3664203754,98,0,0,100,0,6,94,0,2,98,0,11,89,0,19,81,0,8,92,0,8,92,0,1,99,0,1,99,0,1,99,0,4,96,0,13,87,0,6,94,0,14,86,100,0,0,0,94,0,2,4,98,0,1,1,89,0,1,10,81,0,8,11,92,0,4,4,92,0,4,4,99,0,0,1,99,0,1,0,99,0,0,1,96,0,1,3,87,0,4,9,94,0,6,0,86,0,6,8,0,0,5,95,95,0,2,3,0,0,45,55,55,0,6,39,94,0,6,0,94,0,6,0,100,0,0,6,2,1,91,100,0,0,0,0,0,0,59,27,8,6,0,0,32,65,3,0,0,49,47,4,0,3,46,43,8,0,2,45,46,7,0,2,19,56,23,0,99,0,0,1,99,0,0,1,99,0,1,0,99,0,0,1,99,0,0,1,99,0,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,15,85,0,0,50,50,0,0,20,80,0,0,54,46,0,0,5,95,0,1,3,96,0,0,43,57,57,34,8,0,1,0,0,0,6,39,55,0,0,100,0,0,0,14,86,0,0,48,39,8,3,1,1,0,0,17,28,45,10,0,0,19,57,20,4,0,0,47,53,0,0,0,43,57,0,85,0,10,5,50,0,42,8,80,0,16,4,46,0,8,46,95,0,1,4,97,0,3,0,0,2,0,0,5,11,82,0,1,0,1,8,11,79,0,1,7,47,32,13,0,0,0,3,12,85,0,0,4,18,24,54,78,0,15,7,78,0,3,19,78,0,3,19,0,0,79,21,79,0,13,8,87,0,1,0,3,1,0,0,8,8,0,0,12,5,6,1,7,16,8,0,2,16,2,2,2,13,0,2,42,55,0,1,0,0,0,0,0,100,0,0,0,1,1,39,32,27,1,0,26,23,32,9,9,4.911111111111111,5.980355045032566,1.2,0.44721359549995787,14.193877551020408,5.9614883688958535,2.585858585858586,1.4915414640504143
FI,FIN,Finland,5,2020-12-28,2020-12-26,100,0,0,0,0,9,100,798492.5665955554,100,0,0,100,0,7,93,0,5,95,0,10,90,0,11,89,1,3,96,0,4,96,0,4,96,0,1,99,0,0,100,0,2,98,0,5,95,0,4,96,0,5,95,100,0,0,0,93,0,4,3,95,0,3,2,90,0,2,8,89,0,2,9,97,0,0,3,96,0,3,1,96,0,2,2,99,0,0,1,100,0,0,0,98,0,0,2,95,0,2,3,96,0,2,2,95,0,1,4,0,0,5,95,95,0,3,2,0,0,34,66,66,0,6,28,94,0,6,0,94,0,6,0,100,0,0,6,0,1,93,100,0,0,0,0,0,0,64,22,11,3,0,2,37,58,3,0,1,57,40,2,0,2,49,44,5,0,2,56,39,3,0,1,17,63,19,0,99,1,0,0,99,0,1,0,99,1,0,0,99,1,0,0,99,0,1,0,99,1,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,16,84,0,0,49,51,0,0,23,77,0,0,59,41,0,0,6,94,0,0,9,91,0,1,48,51,52,32,13,2,1,0,1,0,10,38,51,0,0,100,0,0,0,7,93,0,0,53,30,8,2,5,2,0,0,20,17,53,10,0,0,19,47,29,5,0,0,43,57,0,0,0,42,58,0,84,0,10,6,51,0,45,4,77,0,16,7,41,0,18,41,94,0,3,3,91,0,7,2,0,0,1,0,3,19,77,0,0,1,0,2,18,79,0,3,4,40,46,7,0,1,0,2,6,91,0,0,4,10,25,61,86,1,10,3,86,2,1,11,86,0,6,8,0,0,63,37,63,0,15,22,85,0,1,1,1,3,0,1,8,22,0,1,4,3,13,3,4,7,3,0,2,10,8,1,3,16,0,2,45,52,0,1,0,0,0,0,0,0,100,0,0,0,3,33,32,32,0,0,35,30,22,9,4,7.9393939393939394,10.917129298547861,2,0.8164965809277259,13.696808510638297,5.46799981372874,2.0918367346938775,1.1848418459329346
FI,FIN,Finland,6,2020-12-28,2020-12-25,100,0,0,0,0,3,100,1493374.3077310813,100,1,0,99,0,8,92,0,3,97,0,12,88,0,20,80,1,15,84,1,4,95,0,0,100,0,2,98,1,0,99,0,3,97,2,6,92,0,3,97,1,9,90,100,0,0,0,92,0,2,6,97,0,1,2,88,0,4,8,80,0,3,17,85,0,4,11,96,0,2,2,100,0,0,0,98,0,0,2,100,0,0,0,97,0,1,2,94,0,2,4,96,0,2,2,91,0,4,5,0,0,3,97,97,0,1,2,0,2,15,83,85,0,1,14,99,0,1,0,99,0,1,0,100,0,0,3,0,0,97,100,0,0,0,0,0,0,78,17,1,4,0,6,46,43,5,0,6,61,28,5,0,7,53,34,6,0,7,60,30,3,0,8,28,50,14,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,5,94,0,1,54,45,0,1,16,83,0,1,47,52,0,1,1,98,0,0,3,97,0,0,40,60,60,27,13,0,0,0,1,0,8,45,46,0,0,100,0,0,3,11,86,0,0,57,29,6,4,2,2,0,0,34,31,33,2,0,3,30,54,11,2,0,0,74,25,1,0,1,63,33,3,95,0,4,1,46,1,50,3,84,1,13,2,53,0,23,24,99,0,1,0,97,0,3,0,0,0,0,0,7,14,79,0,0,0,0,8,17,75,0,2,8,45,37,8,0,0,0,1,7,92,0,0,3,5,14,78,92,2,4,2,92,3,2,3,92,0,3,5,0,1,11,88,12,0,15,73,85,0,0,0,0,4,0,0,11,74,0,0,0,1,4,1,2,5,0,0,1,5,0,0,0,7,0,2,37,61,0,0,0,0,0,0,0,0,0,100,0,0,4,33,31,32,0,2,39,31,20,6,2,10.617647058823529,13.05701879260521,1,0,13.021505376344086,5.6471972552448255,1.9473684210526316,0.9494502446559628
