ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
DO,DOM,Dominican Republic,5,2020-12-25,2020-12-23,100,2,44796.907299136,2,44796.907299136,36,100,1468898.5417823466,93,4,6,90,3,15,82,4,2,94,5,11,84,5,16,79,6,22,72,6,10,84,5,4,91,7,4,89,5,3,92,5,6,89,4,21,75,6,7,87,7,20,73,94,0,6,0,85,0,10,5,98,0,2,0,89,1,6,4,84,0,9,7,78,0,13,9,90,0,4,6,96,0,2,2,96,0,3,1,97,0,2,1,94,0,4,2,79,0,10,11,93,0,7,0,80,1,12,7,0,0,21,79,79,0,5,16,0,3,42,55,58,0,17,25,83,4,12,1,83,3,14,0,97,0,3,0,0,20,0,9,71,100,0,0,0,0,0,0,38,26,25,11,0,17,35,20,28,0,22,38,23,17,0,20,42,21,17,0,21,32,26,21,0,28,11,11,50,91,3,4,2,91,3,4,2,91,3,4,2,91,1,3,5,91,3,3,3,91,2,5,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,5,33,62,0,1,61,38,0,6,22,72,0,3,41,56,0,4,12,84,0,3,17,80,0,1,50,49,50,0,26,11,5,8,0,0,1,4,35,60,0,0,100,0,0,1,24,75,0,0,87,5,0,0,0,8,0,0,23,25,33,19,0,3,39,39,18,1,0,3,8,81,8,0,4,16,75,5,67,0,33,0,39,0,60,1,78,0,22,0,59,2,31,8,88,1,9,2,83,0,17,0,0,0,2,1,10,14,73,0,0,2,3,14,16,65,0,1,35,40,10,14,0,0,10,23,21,46,0,1,21,31,13,34,48,5,43,4,48,20,24,8,48,15,31,6,0,0,52,48,52,0,17,31,83,1,4,0,2,2,1,2,5,31,0,2,5,5,14,1,0,5,2,0,8,2,8,1,2,14,0,0,51,48,0,1,0,0,0,0,0,0,100,0,0,5,5,67,15,8,5,3,15,20,44,10,3,3.0408163265306123,2.309032839320659,1.9333333333333333,1.0997835284835873,13.648351648351648,6.132560868699373,3.056179775280899,1.7860542504345724
DO,DOM,Dominican Republic,-99,2020-12-26,2020-12-26,131,4,53130.91821809982,3,39942.22890840342,59,103,1913847.548273238,0,6,9,116,1,18,112,4,9,118,6,23,102,4,31,96,5,28,98,5,21,105,7,8,116,6,8,117,4,7,120,9,12,110,6,33,92,6,14,111,6,25,100,122,2,7,0,113,3,10,5,122,2,5,2,108,6,10,7,100,4,12,15,103,5,14,9,110,4,8,9,123,1,5,2,123,1,3,4,124,1,4,2,119,3,5,4,98,3,13,17,117,2,7,5,106,4,15,6,26,2,30,73,105,0,12,14,34,1,32,64,100,1,7,23,124,1,5,1,124,3,4,0,128,0,2,1,0,44,1,17,69,131,0,0,0,0,40,1,17,31,19,23,50,5,29,29,18,50,13,23,25,20,50,10,28,22,21,50,12,23,22,24,50,15,9,15,42,116,7,6,2,116,4,8,3,116,6,5,4,116,9,0,6,116,9,0,6,116,7,3,5,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,58,6,24,43,58,3,44,26,58,8,27,38,58,7,42,24,58,7,18,48,58,4,27,42,66,0,43,22,88,1,25,9,3,5,72,1,1,16,18,23,72,1,58,0,80,2,8,41,80,0,39,7,1,1,0,3,80,0,13,11,17,10,82,4,16,17,8,4,84,1,5,37,4,97,0,6,22,6,108,4,19,0,89,4,35,3,106,2,19,4,91,2,28,10,115,2,10,4,106,2,21,2,101,0,1,1,3,2,23,101,0,1,2,6,2,19,107,0,13,8,2,1,107,0,6,9,3,6,107,0,9,9,2,4,114,1,13,3,114,9,4,4,114,7,6,4,110,0,4,17,114,0,13,4,124,1,0,0,1,1,0,1,3,120,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,4,131,0,0,0,0,0,131,0,0,0,0,0,0,0,0,131,0,0,0,0,131,0,0,0,0,0,0,2.7333333333333334,1.8877596148970779,2.3181818181818183,1.912026191202452,0,0,0,0
DO,DOM,Dominican Republic,1,2020-12-26,2020-12-24,100,1,10897.8956104524,0,0,52,100,1827546.470991569,96,3,5,92,3,19,78,3,6,91,3,22,75,2,33,65,2,13,85,1,22,77,3,8,89,3,3,94,2,9,89,3,15,82,1,32,67,2,9,89,2,16,82,95,0,2,3,81,0,9,10,94,0,4,2,78,1,6,15,67,0,12,21,87,1,9,3,78,1,12,9,92,0,5,3,97,0,1,2,91,1,6,2,85,0,8,7,68,1,12,19,91,0,3,6,84,0,6,10,0,0,20,80,80,0,7,13,0,1,30,69,70,0,12,18,88,4,8,0,88,2,10,0,98,0,1,1,0,13,0,17,70,100,0,0,0,0,0,0,19,43,25,13,0,0,40,44,16,0,4,35,42,19,0,2,50,28,20,0,4,28,43,25,0,5,6,27,62,83,5,4,8,83,6,6,5,83,3,7,7,83,5,6,6,83,5,4,8,83,6,2,9,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,25,74,0,1,51,48,0,2,27,71,0,1,72,27,0,1,24,75,0,1,29,70,0,0,67,33,33,0,46,13,3,5,0,2,3,23,43,29,0,1,98,1,0,0,19,81,0,0,84,13,0,1,0,2,0,1,20,28,32,19,0,0,35,41,21,3,0,0,6,78,16,0,2,11,70,17,75,0,22,3,49,0,47,4,73,0,26,1,28,0,45,27,76,0,18,6,71,0,28,1,0,1,2,6,11,27,53,0,0,4,13,14,29,40,0,3,59,22,12,4,0,1,16,28,27,28,0,1,33,31,22,13,36,4,50,10,36,17,18,29,36,16,25,23,0,0,39,61,39,0,28,33,72,1,1,2,7,7,3,1,6,33,2,2,4,2,5,0,3,3,5,0,5,5,3,2,2,24,0,1,39,58,0,2,0,0,100,0,0,0,0,0,0,4,2,62,19,13,4,0,8,33,39,13,3,2.5428571428571427,1.3153025142277146,2.6842105263157894,1.4926721593968972,11.35,6.531520458030495,3.4021739130434785,1.7607427416828716
DO,DOM,Dominican Republic,2,2020-12-26,2020-12-25,100,2,44453.668540267405,0,0,40,100,1401836.1316908624,96,1,4,95,1,14,85,0,4,96,1,22,77,2,25,73,3,15,82,2,7,91,1,4,95,2,4,94,1,4,95,1,9,90,1,28,71,1,5,94,1,17,82,96,0,3,1,86,0,10,4,96,0,2,2,78,0,8,14,75,0,15,10,85,0,5,10,93,0,4,3,96,0,2,2,96,0,4,0,96,0,4,0,91,0,7,2,72,0,10,18,95,0,3,2,83,0,9,8,0,0,16,84,84,0,9,7,0,1,47,52,53,1,18,28,82,2,16,0,82,7,11,0,93,0,5,2,0,20,0,17,63,100,0,0,0,0,0,0,21,32,28,19,0,5,46,31,18,0,8,37,31,24,0,6,31,37,26,0,8,23,45,24,0,8,8,22,62,83,2,5,10,83,6,3,8,83,3,2,12,83,6,5,6,83,5,3,9,83,5,3,9,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,4,33,63,0,2,66,32,0,1,38,61,0,2,68,30,0,3,16,81,0,2,24,74,0,0,72,28,28,0,44,21,6,1,0,0,2,15,41,42,0,0,100,0,0,2,17,81,0,0,84,8,0,2,0,6,0,1,12,26,35,26,0,1,28,53,14,4,0,1,6,77,16,0,1,10,68,21,67,0,30,3,34,0,66,0,62,0,38,0,32,0,41,27,84,0,13,3,76,0,24,0,0,1,2,3,7,25,62,0,0,1,4,12,21,62,0,1,43,39,10,7,0,1,19,29,22,29,0,0,30,38,22,10,32,2,62,4,32,17,27,24,32,12,30,26,0,0,46,54,46,0,25,29,75,1,8,1,4,3,2,0,6,29,1,5,4,1,6,2,2,8,2,1,7,2,3,1,2,24,0,1,41,58,0,0,0,0,0,100,0,0,0,0,0,4,3,62,18,13,4,1,18,39,31,7,0,2.875,2.1325400987384207,2.7142857142857144,1.7728105208558367,12.543478260869565,7.267892727044744,3.087912087912088,1.3552232423589985
DO,DOM,Dominican Republic,3,2020-12-26,2020-12-25,100,4,40964.602424649085,1,12224.9813603474,47,100,1011459.7140341414,98,0,6,94,2,14,84,0,3,97,1,15,84,0,28,72,1,14,85,0,14,86,1,4,95,1,6,93,0,6,94,1,6,93,1,22,77,1,5,94,0,18,82,94,2,3,1,86,3,7,4,97,1,1,1,85,0,12,3,72,4,14,10,86,2,6,6,86,3,8,3,96,0,4,0,94,1,5,0,94,2,4,0,94,1,5,0,78,3,10,9,95,1,4,0,82,1,12,5,0,0,23,77,77,0,6,17,0,1,50,49,50,0,14,36,86,2,12,0,86,5,9,0,95,0,1,4,0,15,0,8,77,100,0,0,0,0,0,0,28,38,22,12,0,6,45,30,19,0,8,54,22,16,0,10,47,19,24,0,10,39,28,23,0,12,12,18,58,92,1,3,4,92,4,2,2,92,1,5,2,92,4,3,1,92,4,0,4,92,3,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,5,33,62,0,2,66,32,0,4,35,61,0,2,57,41,0,5,17,78,0,5,17,78,0,0,64,36,36,0,33,15,9,7,0,0,1,10,35,54,0,1,98,1,0,0,19,81,0,0,88,8,2,0,0,2,0,0,19,22,32,27,0,1,36,49,13,1,0,0,3,88,9,0,2,10,75,13,67,2,30,1,34,3,62,1,65,3,31,1,43,3,40,14,83,1,16,0,83,1,15,1,0,0,1,2,6,14,77,0,0,1,2,10,20,67,0,1,38,38,12,11,0,2,16,19,20,43,0,0,32,27,15,26,41,3,49,7,41,17,18,24,41,17,27,15,0,0,58,42,58,0,26,16,74,0,10,1,3,1,0,1,10,16,0,1,6,6,10,4,6,9,2,1,10,4,6,7,0,12,0,1,50,49,0,0,0,0,0,0,100,0,0,0,0,1,2,68,17,12,1,1,8,40,45,5,0,2.5454545454545454,1.6976910443761202,2.0952380952380953,1.2611408289624877,12.536842105263158,7.566458074551988,3.3711340206185567,1.6477230983799152
DO,DOM,Dominican Republic,4,2020-12-26,2020-12-24,100,0,0,0,0,58,100,1514224.8012124712,97,4,0,96,4,12,84,3,1,96,3,8,89,4,11,85,4,12,84,3,6,91,4,6,90,3,2,95,4,0,96,2,3,95,2,12,86,3,2,95,4,16,80,100,0,0,0,88,1,6,5,99,0,0,1,92,1,6,1,89,0,6,5,88,1,4,7,94,0,4,2,94,1,0,5,98,0,1,1,100,0,0,0,97,1,2,0,88,1,4,7,98,0,0,2,84,1,12,3,0,0,24,76,76,0,5,19,0,2,42,56,58,0,15,27,85,0,15,0,85,5,10,0,95,0,2,3,0,17,0,8,75,100,0,0,0,0,0,0,32,27,19,22,0,6,49,20,25,0,18,39,20,23,0,17,38,18,27,0,19,40,18,23,0,19,13,13,55,92,2,2,4,92,3,0,5,92,2,1,5,92,2,3,3,92,1,2,5,92,2,1,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,4,27,69,0,6,53,41,0,8,28,64,0,4,45,51,0,6,14,80,0,6,21,73,0,0,60,40,40,0,31,20,4,5,0,1,0,16,31,52,0,3,97,0,0,0,18,82,0,1,86,8,0,0,1,4,0,1,13,29,34,23,0,0,35,45,15,5,0,0,6,90,4,0,2,14,79,5,73,2,25,0,47,2,51,0,72,2,26,0,55,2,30,13,86,2,11,1,79,2,18,1,0,1,1,0,7,8,83,0,3,1,0,8,17,71,0,0,38,37,11,14,0,1,16,27,21,35,0,1,25,37,19,18,38,5,52,5,38,15,28,19,38,16,27,19,0,0,60,40,60,0,14,26,86,0,4,1,3,1,0,1,4,26,0,3,5,6,9,2,4,7,6,0,3,8,2,1,4,14,0,1,64,35,0,0,0,0,0,0,0,100,0,0,0,3,2,66,22,7,3,2,19,31,36,9,0,2.3157894736842106,1.8174122255900118,2.789473684210526,1.3572417850765923,12.613636363636363,6.36157975425106,3.010989010989011,1.7479798212317714
DO,DOM,Dominican Republic,5,2020-12-26,2020-12-23,100,2,44796.907299136,2,44796.907299136,43,100,1462966.198015952,94,4,5,91,5,13,82,5,2,93,5,11,84,5,13,82,6,21,73,5,8,87,5,4,91,5,4,91,5,2,93,5,6,89,4,22,74,5,6,89,6,15,79,95,0,5,0,87,0,8,5,98,0,2,0,89,0,7,4,87,0,6,7,79,0,12,9,92,0,2,6,96,0,2,2,96,0,2,2,98,0,1,1,94,0,3,3,78,0,10,12,94,0,6,0,85,1,9,5,0,0,23,77,77,0,7,16,0,3,41,56,59,0,17,24,83,5,11,1,83,4,13,0,96,0,4,0,0,20,2,8,70,100,0,0,0,0,0,0,41,27,20,12,0,14,39,26,21,0,20,40,26,14,0,17,41,29,13,0,19,34,31,16,0,23,9,15,53,92,3,3,2,92,3,3,2,92,3,3,2,92,2,1,5,92,3,2,3,92,1,5,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,5,26,69,0,2,58,40,0,7,22,71,0,4,45,51,0,5,15,80,0,3,17,80,0,0,64,36,36,1,33,17,7,6,0,0,0,4,39,57,0,0,100,0,0,1,22,77,0,0,85,6,1,0,0,8,0,0,21,24,34,21,0,4,41,36,19,0,0,2,10,82,6,0,5,14,77,4,74,0,26,0,42,0,56,2,78,0,22,0,55,2,32,11,85,1,12,2,83,0,17,0,0,1,0,1,10,13,75,0,0,1,2,12,22,63,0,2,37,38,10,13,0,0,9,21,22,48,0,1,19,29,16,35,52,7,39,2,52,18,23,7,52,14,26,8,0,0,49,51,49,0,19,32,81,3,4,0,1,2,1,0,8,32,0,1,4,6,15,0,1,6,1,0,8,3,6,1,1,15,0,0,52,46,1,1,0,0,0,0,0,0,100,0,0,6,5,63,18,8,6,3,13,23,46,7,2,2.6904761904761907,2.1125420502450187,2.3333333333333335,1.0465362369445672,14.12087912087912,6.4063079414575,3.159090909090909,1.7346129028330863
DO,DOM,Dominican Republic,-99,2020-12-27,2020-12-27,152,4,43043.852651457346,1,14868.480416553799,41,112,1966804.267553922,0,6,5,141,6,24,122,5,7,140,9,18,125,8,24,120,6,30,116,9,13,130,9,11,132,8,5,139,7,8,137,6,11,135,9,34,109,8,9,135,8,27,117,147,1,3,1,128,2,14,8,145,2,4,1,134,1,9,8,128,1,13,10,122,3,14,13,139,1,9,3,141,0,9,2,147,0,3,2,144,2,5,1,141,0,10,1,118,2,16,16,143,3,4,2,125,3,18,6,39,1,22,90,132,0,12,8,43,2,49,58,103,4,16,29,136,1,14,1,136,7,9,0,145,0,4,3,0,68,2,14,68,152,0,0,0,0,49,1,29,34,21,18,61,11,39,27,14,61,15,41,21,14,61,19,41,20,11,61,20,33,23,15,61,22,15,11,43,138,2,6,6,138,4,3,7,138,6,2,6,138,5,3,6,138,4,3,7,138,5,2,7,152,0,0,0,152,0,0,0,152,0,0,0,152,0,0,0,152,0,0,0,152,0,0,0,152,0,0,0,152,0,0,0,152,0,0,0,152,0,0,0,152,0,0,0,152,0,0,0,70,5,32,45,70,4,49,29,70,6,20,56,70,7,44,31,70,7,15,60,70,6,21,55,75,1,43,33,109,0,28,11,1,3,79,2,4,10,27,30,79,1,72,0,84,2,11,55,84,1,47,11,2,1,1,5,84,1,12,21,18,16,89,4,21,23,10,5,91,3,5,46,7,112,3,7,22,8,121,1,27,3,104,1,46,1,133,1,17,1,108,1,28,15,137,0,12,3,132,1,18,1,116,0,0,1,3,5,27,116,1,0,0,4,8,23,123,0,12,10,2,5,123,1,7,11,4,6,123,1,12,10,4,2,135,2,13,2,135,3,6,8,135,4,8,5,133,1,5,13,139,0,10,3,148,0,1,0,0,1,0,0,2,144,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,4,152,0,0,0,0,0,152,0,0,0,0,0,0,0,0,152,0,0,0,0,152,0,0,0,0,0,0,2.8230769230769233,2.1593690036506326,2.2666666666666666,1.486446705914413,0,0,0,0
DO,DOM,Dominican Republic,1,2020-12-27,2020-12-25,100,1,10897.8956104524,0,0,61,100,1671737.512749195,96,4,4,92,4,14,82,4,6,90,4,20,76,3,29,68,3,16,81,2,19,79,4,5,91,4,6,90,3,10,87,4,11,85,2,30,68,3,11,86,2,23,75,96,0,2,2,86,0,7,7,94,0,4,2,80,1,7,12,71,0,8,21,84,1,12,3,81,1,10,8,95,0,3,2,94,0,3,3,90,1,8,1,89,0,6,5,70,1,10,19,89,0,6,5,77,0,9,14,0,0,23,77,77,0,11,12,0,2,28,70,72,0,12,16,88,3,9,0,88,4,8,0,96,0,2,2,0,14,1,14,71,100,0,0,0,0,0,0,16,46,27,11,0,0,38,43,19,0,5,34,41,20,0,3,48,33,16,0,5,32,32,31,0,6,5,26,63,86,4,4,6,86,5,4,5,86,2,6,6,86,5,4,5,86,4,3,7,86,5,2,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,27,71,0,3,56,41,0,2,33,65,0,1,71,28,0,1,26,73,0,1,28,71,0,0,65,35,35,0,48,11,4,2,0,3,3,24,41,29,0,3,96,1,0,0,21,79,0,0,74,18,2,2,0,4,0,0,17,29,37,17,0,0,28,43,24,5,0,1,8,83,8,0,1,11,73,15,73,1,25,1,44,0,53,3,67,0,32,1,29,1,42,28,74,1,17,8,72,0,28,0,0,1,2,5,11,28,53,0,0,2,10,19,22,47,0,1,56,27,13,3,0,0,15,33,27,25,0,1,32,38,19,10,30,2,57,11,30,12,20,38,30,12,25,33,0,1,37,62,38,0,27,35,73,1,2,3,7,6,2,0,6,36,2,2,4,2,2,0,2,5,3,0,6,4,2,2,2,26,0,1,40,57,0,2,0,0,100,0,0,0,0,0,0,4,4,49,31,12,4,0,12,39,31,11,3,2.621212121212121,1.5167287827644733,2.8095238095238093,1.600595127415038,10.695121951219512,6.641970971030061,3.314606741573033,1.7619430494483894
DO,DOM,Dominican Republic,2,2020-12-27,2020-12-26,100,3,49436.63543698623,2,20864.60233465883,55,100,1101323.363422892,94,2,4,94,2,17,81,1,1,98,2,20,78,2,30,68,2,22,76,2,8,90,2,2,96,2,10,88,2,7,91,2,14,84,1,29,70,2,5,93,2,27,71,96,1,3,0,83,2,14,1,99,0,1,0,80,2,9,9,70,2,14,14,78,3,6,13,92,1,4,3,98,1,1,0,90,1,6,3,93,2,5,0,86,2,8,4,71,3,10,16,95,1,3,1,73,3,11,13,0,0,21,79,79,0,12,9,0,2,43,55,57,1,16,26,84,4,12,0,84,2,14,0,98,0,0,2,0,19,1,15,65,100,0,0,0,0,0,0,24,31,31,14,0,3,43,39,15,0,4,40,39,17,0,3,43,37,17,0,4,32,46,18,0,4,12,25,59,85,4,4,7,85,7,2,6,85,5,5,5,85,7,6,2,85,6,2,7,85,5,4,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,4,26,70,0,4,61,35,0,2,38,60,0,2,68,30,0,2,19,79,0,4,21,75,0,0,65,35,35,0,39,17,7,2,0,0,2,13,41,44,0,1,99,0,0,4,21,75,0,0,85,9,0,0,0,6,0,0,16,26,42,16,0,2,25,53,18,2,0,0,12,74,14,0,0,14,64,22,74,0,25,1,39,0,61,0,62,0,38,0,32,0,43,25,81,0,19,0,79,0,21,0,0,0,2,4,6,28,60,0,0,2,7,11,25,55,0,2,52,34,8,4,0,1,18,38,15,28,0,1,32,38,18,11,30,3,62,5,30,18,30,22,30,13,39,18,0,1,48,51,49,0,28,23,72,3,9,0,8,0,1,1,6,24,1,4,2,1,8,3,2,9,4,1,7,1,2,4,1,26,0,1,34,65,0,0,0,0,0,100,0,0,0,0,0,5,4,52,25,14,5,1,25,34,30,4,1,2.8983050847457625,1.9625363186117732,3.125,2.217355782608345,11.608695652173912,7.667480239624738,3.191011235955056,1.5141484592636552
