ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CR,CRI,Costa Rica,1,2020-12-28,2020-12-26,100,1,2774.2628980554805,0,0,36,100,525050.9916912176,96,1,3,96,0,9,91,1,8,91,1,19,80,1,29,70,1,14,85,1,13,86,1,3,96,1,11,88,1,3,96,1,11,88,0,26,74,1,6,93,1,23,76,97,0,1,2,91,0,5,4,92,0,3,5,81,0,8,11,71,0,9,20,86,1,8,5,87,0,6,7,97,0,1,2,89,0,6,5,97,0,2,1,89,0,2,9,74,0,7,19,94,0,2,4,77,0,10,13,0,0,18,82,82,0,5,13,0,0,11,89,89,0,1,10,99,1,0,0,99,0,1,100,0,0,0,1,0,8,91,100,0,0,0,0,0,0,56,28,15,1,0,1,61,26,12,0,2,72,22,4,0,1,64,26,9,0,2,63,26,9,0,1,21,37,41,92,5,0,3,92,3,2,3,92,3,2,3,92,4,1,3,92,4,1,3,92,5,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,14,84,0,0,53,47,0,0,30,70,0,0,71,29,0,1,15,84,0,1,22,77,0,1,65,34,35,0,45,11,6,3,0,2,0,13,43,42,0,0,100,0,0,1,9,90,0,0,82,13,0,1,0,4,0,0,16,35,38,11,0,0,19,67,12,2,0,1,17,64,18,0,1,27,48,24,86,0,14,0,47,0,52,1,70,0,28,2,29,0,36,35,85,0,8,7,78,0,22,0,0,2,3,8,9,32,46,0,0,4,10,14,32,40,0,2,51,32,8,7,0,0,11,20,21,48,0,0,21,32,22,25,47,1,45,7,47,9,13,31,47,7,18,28,0,0,36,64,36,0,20,44,80,0,1,0,3,2,3,0,11,44,1,3,1,0,3,0,3,3,2,0,2,5,2,3,0,28,0,2,39,58,0,1,0,0,100,0,0,0,0,0,0,2,1,50,33,14,2,1,4,25,48,17,3,2.196969696969697,1.3268783141667742,2,1.5,10.4625,4.7466010490652515,3.5157894736842104,1.6939388688430819
CR,CRI,Costa Rica,2,2020-12-28,2020-12-26,100,0,0,0,0,18,100,494137.86067896866,99,0,2,98,0,6,94,0,2,98,0,16,84,0,19,81,0,9,91,0,9,91,0,2,98,0,9,91,0,2,98,0,7,93,0,23,77,0,4,96,0,19,81,98,0,2,0,94,0,3,3,98,0,1,1,84,0,7,9,81,0,9,10,91,0,5,4,91,0,6,3,98,0,1,1,91,0,5,4,98,0,1,1,93,0,3,4,77,0,7,16,96,0,3,1,81,1,8,10,0,0,8,92,92,0,3,5,0,1,12,87,88,0,2,10,98,0,2,0,98,1,1,99,0,1,0,3,1,13,83,100,0,0,0,0,0,1,54,28,15,2,0,3,43,37,17,0,4,62,25,9,0,4,58,26,12,0,5,58,24,13,0,5,16,32,47,87,4,3,6,87,4,3,6,87,2,6,5,87,5,2,6,87,5,1,7,87,5,1,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,29,71,0,0,61,39,0,1,36,63,0,0,61,39,0,0,17,83,0,0,28,72,0,0,60,40,40,0,42,12,4,2,0,0,0,6,24,70,0,1,99,0,0,0,10,90,0,0,89,7,2,1,0,1,0,0,15,33,38,14,0,1,27,57,14,1,0,1,18,72,9,0,5,35,46,14,71,0,27,2,39,0,61,0,64,0,36,0,39,0,32,29,83,0,12,5,72,0,27,1,0,0,4,1,11,24,60,0,1,3,6,14,17,59,0,0,49,38,5,8,0,1,16,25,20,38,0,1,26,29,20,24,45,3,48,4,45,15,9,31,45,12,16,27,0,0,53,47,53,0,22,25,78,1,4,2,4,3,0,1,7,25,0,6,3,4,9,0,3,6,7,0,5,5,1,3,0,23,0,2,31,66,0,1,0,0,0,100,0,0,0,0,0,1,1,43,34,21,1,1,26,35,27,8,2,2.375,1.6710934119579794,2.25,1.752549163769328,10.929411764705883,5.329138756680593,3.1914893617021276,1.601589235893764
CR,CRI,Costa Rica,3,2020-12-28,2020-12-27,100,0,0,0,0,46,100,401474.44969233684,98,0,1,99,0,13,87,0,5,95,0,15,85,0,22,78,0,18,82,0,13,87,0,5,95,0,4,96,0,1,99,0,11,89,0,24,76,0,6,94,0,17,83,99,0,1,0,87,0,7,6,95,0,5,0,85,0,8,7,78,0,10,12,82,0,10,8,87,0,11,2,95,0,3,2,96,0,4,0,99,0,1,0,89,1,6,4,76,0,7,17,94,0,3,3,83,1,12,4,0,0,14,86,86,0,4,10,0,3,19,78,81,0,7,12,93,3,4,0,93,2,5,98,1,1,0,10,3,6,81,100,0,0,0,0,0,0,52,32,9,7,0,2,51,30,17,0,3,72,17,8,0,4,60,24,12,0,1,69,20,10,0,4,15,28,53,94,2,1,3,94,1,1,4,94,1,2,3,94,1,1,4,94,2,1,3,94,1,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,26,74,0,0,63,37,0,0,45,55,0,1,52,47,0,0,12,88,0,0,19,81,0,0,53,47,47,0,36,9,4,4,0,0,0,3,30,67,0,0,100,0,0,0,12,88,0,0,86,10,0,0,1,3,0,1,18,35,36,10,0,0,44,43,12,1,0,1,28,63,8,0,2,35,52,11,74,0,26,0,37,0,62,1,55,0,45,0,48,0,38,14,88,0,11,1,81,0,19,0,0,0,3,4,12,19,62,0,0,3,1,12,24,60,0,1,39,44,10,6,0,0,14,25,27,34,0,0,27,31,25,17,42,3,46,9,42,12,21,25,42,11,26,21,0,0,62,38,62,0,13,25,87,2,3,0,1,3,1,0,3,25,2,7,1,0,6,0,3,8,3,0,4,6,4,3,3,25,0,0,42,58,0,0,0,0,0,0,100,0,0,0,0,0,2,47,26,25,0,0,17,29,43,8,3,3.1020408163265305,1.686279162821502,3.6666666666666665,2.1033883198882757,11.840425531914894,5.234918309720663,3.257731958762886,1.5019317458100967
CR,CRI,Costa Rica,4,2020-12-28,2020-12-26,100,1,6477.21510155669,0,0,30,100,513969.65401359356,96,1,1,98,2,7,91,2,2,96,1,9,90,2,16,82,1,14,85,2,15,83,2,2,96,2,3,95,2,1,97,1,7,92,1,15,84,2,2,96,2,14,84,99,0,1,0,93,0,3,4,98,0,1,1,91,0,6,3,84,0,6,10,86,0,4,10,85,0,7,8,98,0,2,0,97,0,1,2,99,0,1,0,93,1,4,2,85,0,2,13,98,0,2,0,86,0,8,6,0,0,14,86,86,0,2,12,0,4,16,80,84,0,1,15,99,0,1,0,99,1,0,99,0,1,0,5,2,11,82,100,0,0,0,0,0,0,58,28,9,5,0,7,50,29,14,0,8,66,19,7,0,7,61,20,12,0,5,64,21,10,0,6,28,30,36,89,3,5,3,89,4,1,6,89,3,6,2,89,3,3,5,89,4,1,6,89,3,3,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,31,68,0,3,56,41,0,4,38,58,0,3,40,57,0,3,8,89,0,0,21,79,0,1,42,57,58,0,25,6,8,3,0,0,0,1,36,63,0,0,100,0,0,3,13,84,0,1,92,4,1,0,0,2,0,0,21,29,34,16,0,0,36,55,7,2,0,0,31,66,3,0,2,43,51,4,69,1,30,0,44,1,53,2,62,2,35,1,60,1,29,10,92,1,5,2,79,0,21,0,0,0,1,0,6,18,75,0,1,1,0,10,16,72,0,0,48,37,9,6,0,0,11,26,23,40,0,0,22,35,23,20,43,2,47,8,43,10,20,27,43,8,32,17,0,0,52,48,52,0,18,30,82,1,2,0,3,3,0,0,9,30,1,5,6,3,14,1,2,4,2,0,4,2,5,1,4,16,0,0,51,49,0,0,0,0,0,0,0,100,0,0,0,2,2,50,25,21,2,0,8,20,50,15,5,3.027027027027027,1.8631885227940495,2.1538461538461537,1.3445044840729643,11.590309278350515,6.049747318002947,3.3333333333333335,1.3815831244715466
CR,CRI,Costa Rica,5,2020-12-28,2020-12-26,100,1,1434.44695436036,1,1434.44695436036,27,99,489258.946560547,99,1,1,98,1,9,90,2,2,96,1,9,90,1,11,88,1,13,86,0,6,94,1,2,97,1,3,96,1,3,96,1,4,95,1,9,90,1,2,97,1,10,89,99,0,1,0,91,0,7,2,98,0,1,1,91,0,6,3,89,0,5,6,87,0,4,9,94,0,6,0,98,0,2,0,97,0,1,2,97,0,2,1,96,0,1,3,91,0,5,4,98,0,1,1,90,0,6,4,0,1,11,88,89,0,3,8,0,1,14,85,86,0,4,10,96,0,4,0,96,2,2,98,0,2,0,5,3,9,83,100,0,0,0,0,0,0,61,24,10,5,0,9,54,24,13,0,10,65,17,8,0,13,54,22,11,0,11,58,22,9,0,14,18,18,50,91,2,1,6,91,2,2,5,91,1,3,5,91,2,0,7,91,2,0,7,91,2,1,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,25,74,0,1,65,34,0,1,29,70,0,2,45,53,0,2,9,89,0,1,21,78,0,0,46,54,54,1,33,11,1,0,0,1,0,5,27,67,0,1,99,0,0,2,14,84,0,0,88,5,0,0,1,6,0,0,29,34,26,11,0,0,39,50,4,7,0,0,40,57,3,0,6,46,45,3,75,0,25,0,35,1,64,0,71,1,28,0,55,1,34,10,91,1,7,1,79,2,19,0,0,0,0,1,9,16,74,0,0,1,2,11,16,70,0,1,29,50,8,12,0,0,9,17,25,49,0,0,20,24,20,36,56,4,34,6,56,18,9,17,56,16,14,14,0,0,45,55,45,0,20,35,80,1,2,2,2,0,0,1,12,35,0,2,5,4,8,0,4,2,2,0,6,4,5,3,2,18,0,2,36,62,0,0,0,0,0,0,0,0,100,0,0,0,4,60,19,17,0,3,22,27,35,11,2,3.1818181818181817,2.0070897067418514,2.4545454545454546,1.0357254813546264,12.770833333333334,5.567724975563069,2.795698924731183,1.4858692360464518
CR,CRI,Costa Rica,6,2020-12-28,2020-12-23,100,0,0,0,0,27,100,938643.9635856112,94,2,1,97,2,6,92,1,0,99,2,6,92,2,15,83,1,8,91,3,5,92,1,0,99,2,1,97,2,1,97,2,2,96,1,12,87,1,1,98,1,10,89,99,0,1,0,94,0,2,4,100,0,0,0,94,0,1,5,85,0,7,8,92,1,1,6,95,0,2,3,100,0,0,0,99,0,1,0,99,0,1,0,98,0,1,1,88,1,3,8,99,0,1,0,90,1,6,3,0,0,12,88,88,0,3,9,0,4,9,87,91,2,2,5,98,0,2,0,98,1,1,99,0,1,0,8,1,4,87,100,0,0,0,0,0,0,66,15,14,5,0,16,47,30,7,0,15,64,16,5,0,15,58,17,10,0,10,67,16,7,0,18,21,21,40,96,1,1,2,96,2,0,2,96,1,2,1,96,2,0,2,96,1,2,1,96,2,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,6,10,84,0,2,69,29,0,3,29,68,0,1,54,45,0,1,7,92,0,1,15,84,0,0,53,47,47,0,39,10,3,1,0,1,1,0,38,60,0,1,99,0,0,4,20,76,0,0,87,7,2,1,0,3,0,0,25,36,31,8,0,2,39,48,7,4,0,0,46,52,2,0,1,54,42,3,90,0,8,2,31,1,66,2,71,1,26,2,46,0,37,17,93,0,7,0,85,1,14,0,0,2,0,1,11,16,70,0,0,1,1,6,17,75,0,0,25,38,17,20,0,0,7,8,20,65,0,0,12,21,16,51,67,3,26,4,67,14,8,11,67,10,12,11,0,0,22,78,22,2,12,64,88,1,2,1,0,1,1,0,6,66,0,0,2,0,1,0,1,3,2,0,2,6,0,2,2,13,0,1,61,38,0,0,0,0,0,0,0,0,0,100,0,5,0,47,23,25,5,0,24,27,29,10,5,2.72,2.227105745132009,2.6666666666666665,2,13.622340425531915,5.010572784103611,2.3956043956043955,1.373390944415568
CR,CRI,Costa Rica,-99,2020-12-30,2020-12-30,146,3,11289.82878781257,2,7589.429873846931,51,116,947236.9452152293,0,6,3,137,5,20,121,6,8,132,5,25,116,5,31,110,6,18,122,5,24,117,7,5,134,6,8,132,6,7,133,5,12,129,4,34,108,7,11,128,6,25,115,143,2,1,0,126,4,7,9,138,2,4,2,121,3,9,13,115,3,9,19,128,2,7,9,122,3,10,11,141,2,2,1,138,1,5,2,139,3,4,0,134,2,6,4,112,2,17,15,135,2,3,6,121,3,14,8,29,1,23,93,127,0,7,12,34,2,17,93,129,1,4,12,142,2,2,0,142,0,4,146,0,0,0,42,2,10,92,146,0,0,0,0,38,1,63,27,9,8,54,6,53,18,15,54,7,65,10,10,54,7,56,15,14,54,10,54,15,13,54,11,21,20,40,136,3,3,4,136,5,1,4,136,2,6,2,136,5,3,2,136,5,3,2,136,5,3,2,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,67,7,18,54,67,2,49,28,67,9,27,43,67,6,37,36,67,9,4,66,67,3,19,57,74,1,28,43,118,1,19,5,1,2,76,1,2,6,22,39,76,3,65,2,77,1,15,53,77,1,56,5,0,0,1,6,77,0,21,18,23,7,81,3,24,29,6,3,88,0,14,39,5,101,3,15,17,10,128,0,17,1,100,0,44,2,120,0,24,2,112,0,23,11,143,0,2,1,129,0,17,0,106,0,0,0,0,8,32,106,0,0,2,3,7,28,114,0,12,10,5,5,114,1,4,4,6,17,114,0,4,11,7,10,131,1,13,1,131,6,4,5,131,5,4,6,117,0,4,25,121,0,16,9,140,0,1,0,1,3,1,0,0,136,0,1,2,0,0,0,0,2,0,0,2,1,0,0,0,2,146,0,0,0,0,0,146,0,0,0,0,0,0,0,0,146,0,0,0,0,146,0,0,0,0,0,0,3.4444444444444446,2.4822602928815023,2.588235294117647,1.5024489812224808,0,0,0,0
CR,CRI,Costa Rica,1,2020-12-30,2020-12-27,100,0,0,0,0,20,100,567751.674623641,95,1,3,96,0,12,88,1,7,92,1,18,81,1,35,64,1,17,82,1,16,83,1,3,96,1,11,88,2,2,96,1,12,87,0,21,79,1,6,93,1,22,77,97,0,1,2,88,0,8,4,93,0,2,5,82,0,7,11,65,0,8,27,83,1,7,9,84,0,9,7,97,0,2,1,89,0,4,7,98,0,1,1,88,0,3,9,79,0,3,18,94,0,3,3,78,1,9,12,0,0,13,87,87,0,4,9,0,1,11,88,89,0,1,10,99,1,0,0,99,0,1,100,0,0,0,2,0,7,91,100,0,0,0,0,0,0,53,32,14,1,0,2,57,31,10,0,3,73,19,5,0,2,64,26,8,0,2,60,28,10,0,2,20,32,46,93,3,2,2,93,3,2,2,93,3,2,2,93,4,0,3,93,3,1,3,93,3,3,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,15,84,0,1,59,40,0,1,34,65,0,0,62,38,0,1,13,86,0,0,31,69,0,1,58,41,42,0,41,12,1,4,0,0,1,9,53,37,0,1,99,0,0,0,11,89,0,0,89,8,0,0,0,3,0,0,17,37,36,10,0,0,18,65,14,3,0,0,15,69,16,0,1,29,46,24,85,0,12,3,41,0,59,0,66,0,32,2,38,0,36,26,87,0,13,0,69,0,31,0,0,1,3,6,10,30,50,0,0,4,8,14,31,43,0,1,49,39,8,3,0,0,13,18,28,41,0,0,26,29,27,18,45,0,44,11,45,11,11,33,45,9,19,27,0,1,38,61,39,0,15,46,85,0,2,0,1,2,2,0,8,47,1,5,0,0,5,0,6,1,1,0,1,3,1,4,0,25,0,3,37,57,0,3,0,0,100,0,0,0,0,0,0,3,2,45,33,17,3,1,13,21,35,22,5,2.6142857142857143,1.6706577472626203,1.5,1.087114613009218,10.614457831325302,4.891085283579597,3.4456521739130435,1.756395725234378
CR,CRI,Costa Rica,2,2020-12-30,2020-12-27,100,0,0,0,0,41,100,585684.9156025595,96,0,1,99,0,11,89,0,6,94,0,18,82,0,24,76,0,11,89,0,16,84,0,6,94,0,6,94,0,0,100,0,9,91,0,22,78,0,3,97,0,16,84,99,0,1,0,89,0,10,1,94,1,3,2,82,1,6,11,76,0,9,15,89,1,4,6,84,0,11,5,94,0,5,1,94,0,5,1,100,0,0,0,91,0,4,5,78,1,10,11,97,0,3,0,84,0,9,7,0,0,18,82,82,0,6,12,0,3,14,83,86,1,3,10,97,0,3,0,97,0,3,100,0,0,0,7,0,15,78,100,0,0,0,0,0,0,61,26,6,7,0,1,47,37,15,0,3,65,20,12,0,2,58,21,19,0,4,66,15,15,0,4,22,23,51,85,6,4,5,85,6,4,5,85,6,5,4,85,5,6,4,85,7,2,6,85,5,4,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,23,76,0,0,67,33,0,0,41,59,0,0,60,40,0,0,16,84,0,0,14,86,0,0,54,46,46,0,31,12,6,5,0,1,0,5,37,57,0,2,98,0,0,2,13,85,0,0,75,21,2,0,1,1,0,1,11,27,47,14,0,0,30,53,14,3,0,0,18,72,10,0,2,30,52,16,77,0,23,0,33,1,64,2,59,0,41,0,40,1,35,24,84,0,11,5,86,0,14,0,0,1,3,5,14,26,51,0,0,3,6,21,27,43,0,0,51,38,6,5,0,0,17,23,31,29,0,0,28,30,26,16,42,1,49,8,42,18,12,28,42,14,23,21,0,0,42,58,42,0,29,29,71,0,7,1,6,7,2,1,5,29,1,4,2,3,5,2,7,6,1,0,7,8,0,3,2,20,0,0,49,48,0,3,0,0,0,100,0,0,0,0,0,2,1,48,31,18,2,0,21,30,36,8,3,2.8727272727272726,1.5992422448071328,2.2941176470588234,1.6110829386763792,11.612903225806452,5.5600130162197425,3.2604166666666665,1.705994333714701
CR,CRI,Costa Rica,3,2020-12-30,2020-12-27,100,0,0,0,0,35,100,491248.9859533884,99,0,1,99,0,14,86,1,1,98,1,20,79,0,19,81,0,15,85,1,9,90,1,3,96,0,7,93,0,3,97,1,6,93,1,30,69,1,3,96,1,15,84,99,0,0,1,86,0,8,6,99,0,1,0,80,1,7,12,81,1,9,9,85,1,4,10,91,0,6,3,97,0,1,2,93,1,3,3,97,0,3,0,94,0,2,4,70,1,11,18,97,0,0,3,85,0,10,5,0,0,13,87,87,0,5,8,0,1,16,83,84,0,5,11,95,2,3,0,95,3,2,97,2,1,0,6,0,7,87,100,0,0,0,0,0,0,60,27,10,3,0,2,47,36,15,0,4,72,15,9,0,2,68,18,12,0,2,66,22,10,0,2,19,30,49,93,3,1,3,93,3,0,4,93,2,3,2,93,1,2,4,93,3,0,4,93,3,0,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,27,71,0,0,71,29,0,1,35,64,0,1,56,43,0,1,12,87,0,1,24,75,0,0,51,49,49,0,35,9,4,3,0,0,0,5,28,67,0,0,100,0,0,0,16,84,0,0,85,10,0,1,0,4,0,1,20,28,44,7,0,0,31,59,9,1,0,0,28,67,5,0,1,35,54,10,73,0,25,2,29,1,70,0,65,0,35,0,44,0,40,16,88,0,12,0,76,0,23,1,0,0,1,2,16,16,65,0,0,1,3,16,17,63,0,3,42,33,14,8,0,0,13,23,31,33,0,0,29,27,24,20,44,1,47,8,44,12,14,30,44,11,21,24,0,0,55,45,55,0,22,23,78,0,5,0,5,1,0,0,11,23,1,4,5,3,8,2,1,9,3,0,5,6,2,3,1,24,0,0,38,61,0,1,0,0,0,0,100,0,0,0,0,0,2,51,27,20,0,1,17,37,38,4,3,2.830188679245283,1.7067270641223913,2.6923076923076925,1.2506408613597126,11.979166666666666,5.591307476632421,3.1145833333333335,1.450007561988751
