ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GT,GTM,Guatemala,1,2021-01-01,2020-12-30,100,1,18503.6289097046,0,0,51,100,2267691.3019713,94,1,1,98,1,17,82,1,4,95,1,14,85,1,25,74,1,11,88,1,17,82,1,5,94,1,5,94,1,5,94,1,11,88,1,18,81,1,8,91,1,20,79,99,0,0,1,83,1,9,7,96,0,2,2,86,1,7,6,75,1,11,13,89,0,5,6,83,1,9,7,95,0,2,3,95,0,1,4,95,0,2,3,89,1,5,5,82,1,9,8,92,1,5,2,80,1,7,12,0,0,14,86,86,0,4,10,0,0,21,79,79,1,3,17,97,0,3,0,97,0,3,0,100,0,0,0,4,2,14,80,100,0,0,0,0,0,1,49,36,9,5,0,2,54,33,11,0,4,51,31,14,0,2,64,23,11,0,3,48,31,18,0,3,12,27,58,86,5,4,5,86,4,7,3,86,5,5,4,86,7,3,4,86,8,2,4,86,7,3,4,72,1,0,27,72,1,1,26,72,1,1,26,72,1,0,27,72,0,7,21,72,1,16,11,72,1,3,24,82,1,2,15,82,1,2,15,82,1,3,14,82,1,2,15,82,1,6,11,0,0,24,76,0,0,74,26,0,0,43,57,0,1,59,40,0,0,16,84,0,0,17,83,0,0,60,40,40,0,47,9,1,3,0,0,0,10,45,45,0,0,100,0,0,0,5,95,0,0,84,10,1,0,0,5,0,0,17,33,31,19,0,1,36,42,19,2,0,0,7,73,20,0,1,17,66,16,76,0,24,0,26,2,72,0,57,0,42,1,41,0,42,17,84,0,14,2,83,0,16,1,0,0,3,3,11,23,60,0,1,4,12,16,24,43,0,0,49,36,8,7,0,1,14,29,27,29,0,0,26,30,25,19,44,2,47,7,44,13,22,21,44,12,23,21,0,1,45,54,46,0,15,39,85,0,1,1,1,7,0,1,4,40,0,5,8,2,5,1,1,2,4,0,3,3,1,1,3,21,0,0,60,40,0,0,0,0,100,0,0,0,0,0,0,4,2,47,35,12,4,0,13,30,23,22,8,2.90625,1.8916588000675534,3.642857142857143,2.8718030481306944,11.964705882352941,5.323906234245341,2.8152173913043477,1.67022633082398
GT,GTM,Guatemala,2,2021-01-01,2020-12-30,100,1,50902.214771874,0,0,40,100,2576079.6233238056,98,1,2,97,1,8,91,1,2,97,1,8,91,1,15,84,1,13,86,1,11,88,1,3,96,1,5,94,0,2,98,1,7,92,1,14,85,1,3,96,1,14,85,98,0,2,0,92,1,2,5,98,0,1,1,92,0,6,2,85,1,5,9,87,1,5,7,89,0,5,6,97,0,3,0,95,0,3,2,98,0,2,0,93,1,2,4,86,0,7,7,97,0,1,2,86,0,9,5,0,0,15,85,85,0,4,11,0,0,37,63,63,0,12,25,88,3,9,0,88,7,5,0,93,0,3,4,12,1,5,82,100,0,0,0,0,0,0,44,31,14,11,0,4,54,28,14,0,1,58,24,17,0,1,58,24,17,0,2,43,31,24,0,3,8,21,68,95,2,0,3,95,2,1,2,95,1,1,3,95,2,0,3,95,2,0,3,95,1,1,3,55,1,0,44,55,1,1,43,55,1,3,41,55,2,3,40,55,1,8,36,55,0,12,33,55,1,6,38,86,3,0,11,86,1,5,8,86,2,3,9,86,1,6,7,86,3,5,6,0,2,38,60,0,1,77,22,0,3,38,59,0,1,50,49,0,2,22,76,0,2,19,79,0,0,55,45,45,0,31,12,6,6,0,1,0,3,49,47,0,0,100,0,0,0,10,90,0,0,83,10,0,2,1,4,0,0,32,22,21,25,0,1,26,52,13,8,0,2,11,69,18,0,1,14,66,19,62,1,34,3,23,1,74,2,62,1,34,3,50,0,35,15,78,0,17,5,81,0,17,2,0,1,2,1,16,22,58,0,0,2,5,16,23,54,0,0,36,34,10,20,0,0,13,30,29,28,0,0,28,36,19,17,36,4,51,9,36,13,28,23,36,9,36,19,0,0,60,40,60,0,15,25,85,1,7,1,1,1,2,0,2,25,1,6,7,5,7,1,4,3,3,0,4,6,2,2,4,20,0,0,65,35,0,0,0,0,0,100,0,0,0,0,0,2,0,57,29,12,2,1,22,17,24,15,19,2.813953488372093,1.9427007949598265,2.7857142857142856,2.607048771446997,13.69047619047619,6.055916534407936,3.354838709677419,1.760960467239661
GT,GTM,Guatemala,3,2021-01-01,2020-12-31,100,1,99627.3900618897,0,0,22,100,1887046.0848883542,99,2,1,97,2,12,86,2,1,97,3,9,88,2,22,76,1,8,91,3,16,81,3,0,97,3,8,89,3,1,96,3,10,87,1,22,77,2,3,95,1,16,83,99,0,1,0,88,0,5,7,99,0,0,1,91,0,4,5,78,0,7,15,92,0,4,4,84,2,8,6,100,0,0,0,92,0,4,4,99,0,0,1,90,0,4,6,78,0,6,16,97,0,1,2,84,1,8,7,0,0,12,88,88,0,8,4,0,3,26,71,74,0,6,20,94,0,6,0,94,3,3,0,97,0,2,1,9,4,4,83,100,0,0,0,0,0,0,52,28,13,7,0,3,57,27,13,0,11,49,28,12,0,9,54,22,15,0,9,45,26,20,0,10,4,23,63,96,1,1,2,96,1,3,0,96,1,1,2,96,0,2,2,96,1,1,2,96,1,1,2,47,1,1,51,47,0,1,52,47,2,1,50,47,0,3,50,47,1,10,42,47,1,16,36,47,0,7,46,81,3,3,13,81,4,3,12,81,2,6,11,81,2,9,8,81,2,3,14,0,1,37,62,0,0,75,25,0,2,41,57,0,1,53,46,0,1,20,79,0,0,17,83,0,0,63,37,37,0,29,19,9,6,0,0,1,3,30,66,0,0,100,0,0,1,11,88,0,0,92,6,0,0,0,2,0,0,23,26,23,28,0,2,35,46,10,7,0,0,20,72,8,0,1,21,68,10,63,1,36,0,25,1,73,1,59,1,38,2,47,1,40,12,80,1,17,2,83,2,15,0,0,0,1,2,14,24,59,0,0,1,3,8,23,65,0,0,43,34,13,10,0,0,12,21,28,39,0,0,22,30,23,25,48,3,39,10,48,7,32,13,48,9,32,11,0,0,62,38,62,0,14,24,86,1,4,0,1,3,0,0,5,24,0,0,5,6,13,0,2,8,4,1,2,5,9,0,3,18,0,1,59,40,0,0,0,0,0,0,100,0,0,0,0,1,1,68,19,11,1,1,15,25,36,13,9,2.404255319148936,1.6239990156894253,1.9090909090909092,1.044465935734187,13.347368421052632,5.4553671036111195,3.09375,1.5153816611492197
GT,GTM,Guatemala,4,2021-01-01,2020-12-27,100,0,0,0,0,29,100,3039875.634708785,98,1,0,99,0,4,96,0,1,99,0,7,93,0,14,86,0,11,89,0,9,91,0,1,99,0,0,100,0,1,99,0,3,97,0,14,86,0,3,97,0,16,84,100,0,0,0,96,0,2,2,99,0,0,1,93,0,1,6,86,0,8,6,89,1,2,8,91,0,6,3,99,0,1,0,100,0,0,0,99,0,1,0,97,0,2,1,86,0,7,7,97,0,2,1,84,0,5,11,0,0,15,85,85,0,3,12,0,0,19,81,81,0,7,12,93,0,7,0,93,4,3,0,96,0,2,2,7,1,3,89,100,0,0,0,0,0,0,58,22,13,7,0,7,57,24,12,0,12,56,18,14,0,9,61,13,17,0,7,57,20,16,0,8,5,15,72,97,3,0,0,97,3,0,0,97,2,1,0,97,2,0,1,97,3,0,0,97,3,0,0,72,0,0,28,72,0,0,28,72,0,2,26,72,0,0,28,72,0,2,26,72,0,5,23,72,1,2,25,93,1,0,6,93,1,2,4,93,1,1,5,93,1,3,3,93,1,1,5,0,2,28,70,0,2,72,26,0,3,41,56,0,5,48,47,0,3,12,85,0,4,7,89,0,0,61,39,39,0,32,17,7,5,0,0,2,5,26,67,0,0,99,1,0,2,12,86,0,0,89,6,0,0,0,5,0,0,19,34,32,15,0,2,40,49,4,5,0,2,19,75,4,0,4,17,72,7,72,1,27,0,28,1,71,0,59,0,40,1,52,0,42,6,88,0,12,0,93,0,7,0,0,2,1,2,7,19,69,0,0,2,3,8,12,75,0,2,32,38,15,13,0,0,11,22,23,44,0,0,20,34,24,22,46,6,45,3,46,19,24,11,46,15,29,10,0,1,57,42,58,0,19,23,81,0,3,0,3,2,1,0,10,24,0,4,8,6,11,1,3,9,7,0,3,7,4,1,3,9,0,1,60,39,0,0,0,0,0,0,0,100,0,0,0,1,3,68,22,6,1,1,12,18,41,21,6,2.6666666666666665,1.6437014284732223,2,0.8770580193070292,14.406593406593407,4.7421936367466575,3.098901098901099,1.660354346751487
GT,GTM,Guatemala,5,2021-01-01,2020-12-25,100,0,0,0,0,28,100,2455128.348814881,91,1,1,98,1,7,92,1,0,99,1,2,97,1,11,88,1,11,88,1,7,92,1,2,97,1,1,98,1,2,97,1,2,97,1,11,88,1,3,96,1,8,91,99,0,1,0,93,0,3,4,100,0,0,0,98,0,1,1,89,0,7,4,89,0,3,8,93,0,5,2,98,0,1,1,99,0,1,0,98,1,1,0,98,0,1,1,89,0,6,5,97,0,2,1,92,1,4,3,0,0,15,85,85,0,2,13,0,1,27,72,73,1,7,19,93,1,6,0,93,2,5,0,98,0,0,2,9,1,10,80,100,0,0,0,0,0,0,62,22,10,6,0,13,41,28,18,0,12,59,16,13,0,8,69,9,14,0,10,54,24,12,0,13,4,5,78,90,4,1,5,90,3,3,4,90,1,4,5,90,4,0,6,90,4,2,4,90,5,1,4,86,0,0,14,86,1,0,13,86,1,1,12,86,1,1,12,86,1,3,10,86,1,8,5,86,1,3,10,90,1,1,8,90,1,1,8,90,1,1,8,90,1,3,6,90,1,3,6,0,2,27,71,0,3,69,28,0,7,46,47,0,4,50,46,0,5,11,84,0,4,13,83,0,1,63,36,37,0,34,21,5,3,0,1,0,0,20,79,0,1,98,1,0,0,12,88,0,0,90,7,0,0,0,3,0,0,25,25,27,23,0,4,44,46,6,0,0,1,22,76,1,0,4,27,67,2,73,1,25,1,31,2,65,2,54,0,44,2,50,0,36,14,89,0,8,3,87,0,13,0,0,0,2,3,6,24,65,0,0,1,4,9,12,74,0,2,38,37,17,6,0,1,12,15,32,40,0,0,22,31,23,24,47,6,37,10,47,16,27,10,47,13,32,8,0,0,53,47,53,1,23,23,77,4,2,2,1,4,2,0,8,24,0,5,7,1,7,2,1,9,5,1,7,8,6,3,3,11,0,1,69,30,0,0,0,0,0,0,0,0,100,0,0,6,4,55,28,7,6,1,12,16,36,21,8,2.4545454545454546,1.96994462312569,2,1.5275252316519468,15.882978723404257,4.841257241353923,2.784090909090909,1.7317114226714156
GT,GTM,Guatemala,-99,2021-01-02,2021-01-01,100,1,12801.2137994518,0,0,38,80,2816161.481446109,0,6,2,92,4,8,88,5,3,92,6,9,85,4,17,79,5,8,87,4,10,86,4,1,95,4,7,89,4,5,91,6,5,89,3,20,77,5,2,93,4,20,76,98,0,1,1,92,1,3,4,97,1,1,1,91,3,2,4,83,2,3,12,92,1,5,2,90,1,1,8,99,0,1,0,93,3,3,1,95,2,3,0,95,0,4,1,80,2,8,10,98,1,1,0,80,3,10,7,20,0,10,70,92,0,4,4,22,5,17,56,83,0,6,11,94,1,5,0,94,3,3,0,97,0,3,0,34,0,10,56,100,0,0,0,0,26,1,38,22,9,4,32,7,40,12,9,32,11,35,14,8,32,8,39,13,8,32,6,39,12,11,32,9,13,7,39,91,2,3,4,91,3,5,1,91,2,6,1,91,3,2,4,91,3,3,3,91,5,3,1,43,5,0,52,43,4,1,52,43,5,5,47,43,6,2,49,43,8,6,43,43,5,22,30,43,5,5,47,77,4,3,16,77,3,4,16,77,1,5,17,77,2,8,13,77,3,2,18,55,3,14,28,55,2,30,13,55,2,17,26,55,2,20,23,55,2,7,36,55,2,6,37,59,1,23,17,77,0,11,6,4,2,61,1,1,2,11,24,61,0,39,0,62,1,6,31,62,1,34,2,0,0,0,1,62,1,13,11,4,9,64,2,15,12,4,3,68,2,4,23,3,75,1,4,17,3,88,1,9,2,72,1,27,0,85,1,14,0,82,1,12,5,93,0,6,1,95,0,4,1,77,1,0,0,4,2,16,77,1,0,0,1,8,13,85,0,6,6,2,1,85,0,3,4,0,8,85,0,2,7,2,4,92,2,5,1,92,2,3,3,92,3,0,5,89,1,6,4,96,0,3,1,99,0,0,0,0,1,0,0,0,94,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,1.9393939393939394,1.1439895634192303,5,3.651483716701107,0,0,0,0
GT,GTM,Guatemala,1,2021-01-02,2020-12-30,100,1,18503.6289097046,0,0,60,100,2277323.962935752,94,1,1,98,1,18,81,1,4,95,1,15,84,1,26,73,1,12,87,1,17,82,1,5,94,1,5,94,1,5,94,1,12,87,1,19,80,1,8,91,1,21,78,99,0,0,1,82,1,9,8,96,0,2,2,85,1,7,7,74,1,11,14,88,0,5,7,83,1,9,7,95,0,2,3,95,0,1,4,95,0,2,3,88,1,5,6,81,1,9,9,92,1,5,2,79,1,7,13,0,0,15,85,85,0,5,10,0,0,22,78,78,1,4,17,96,1,3,0,96,0,4,0,100,0,0,0,5,2,14,79,100,0,0,0,0,0,1,49,37,8,5,0,2,55,32,11,0,4,51,32,13,0,2,65,23,10,0,3,49,31,17,0,3,12,27,58,86,5,4,5,86,4,7,3,86,5,5,4,86,7,3,4,86,8,2,4,86,7,3,4,72,1,0,27,72,1,1,26,72,1,1,26,72,1,0,27,72,0,7,21,72,1,16,11,72,1,3,24,82,1,2,15,82,1,2,15,82,1,3,14,82,1,2,15,82,1,6,11,0,0,24,76,0,0,73,27,0,0,43,57,0,1,58,41,0,0,16,84,0,0,17,83,0,0,59,41,41,0,46,9,1,3,0,0,0,10,44,46,0,0,100,0,0,0,5,95,0,0,84,10,1,0,0,5,0,0,18,33,30,19,0,1,37,41,19,2,0,0,7,73,20,0,1,17,67,15,76,0,24,0,27,2,71,0,57,0,42,1,42,0,42,16,84,0,14,2,83,0,16,1,0,0,3,3,11,23,60,0,1,4,12,16,25,42,0,1,49,35,8,7,0,1,14,28,27,30,0,0,26,29,25,20,45,2,47,6,45,13,22,20,45,12,23,20,0,1,45,54,46,0,15,39,85,0,1,1,1,7,0,1,4,40,0,5,8,2,5,1,1,2,4,0,3,3,1,1,3,21,0,0,60,40,0,0,0,0,100,0,0,0,0,0,0,4,2,48,35,11,4,0,12,30,23,23,8,2.9846153846153847,1.9803117470198008,4,3.093772546815388,11.94047619047619,5.351165148377445,2.8152173913043477,1.67022633082398
GT,GTM,Guatemala,2,2021-01-02,2020-12-30,100,1,50902.214771874,0,0,40,100,2576079.6233238056,98,1,2,97,1,8,91,1,2,97,1,8,91,1,15,84,1,13,86,1,11,88,1,3,96,1,5,94,0,2,98,1,7,92,1,14,85,1,3,96,1,14,85,98,0,2,0,92,1,2,5,98,0,1,1,92,0,6,2,85,1,5,9,87,1,5,7,89,0,5,6,97,0,3,0,95,0,3,2,98,0,2,0,93,1,2,4,86,0,7,7,97,0,1,2,86,0,9,5,0,0,15,85,85,0,4,11,0,0,37,63,63,0,12,25,88,3,9,0,88,7,5,0,93,0,3,4,12,1,5,82,100,0,0,0,0,0,0,44,31,14,11,0,4,54,28,14,0,1,58,24,17,0,1,58,24,17,0,2,43,31,24,0,3,8,21,68,95,2,0,3,95,2,1,2,95,1,1,3,95,2,0,3,95,2,0,3,95,1,1,3,55,1,0,44,55,1,1,43,55,1,3,41,55,2,3,40,55,1,8,36,55,0,12,33,55,1,6,38,86,3,0,11,86,1,5,8,86,2,3,9,86,1,6,7,86,3,5,6,0,2,38,60,0,1,77,22,0,3,38,59,0,1,50,49,0,2,22,76,0,2,19,79,0,0,55,45,45,0,31,12,6,6,0,1,0,3,49,47,0,0,100,0,0,0,10,90,0,0,83,10,0,2,1,4,0,0,32,22,21,25,0,1,26,52,13,8,0,2,11,69,18,0,1,14,66,19,62,1,34,3,23,1,74,2,62,1,34,3,50,0,35,15,78,0,17,5,81,0,17,2,0,1,2,1,16,22,58,0,0,2,5,16,23,54,0,0,36,34,10,20,0,0,13,30,29,28,0,0,28,36,19,17,36,4,51,9,36,13,28,23,36,9,36,19,0,0,60,40,60,0,15,25,85,1,7,1,1,1,2,0,2,25,1,6,7,5,7,1,4,3,3,0,4,6,2,2,4,20,0,0,65,35,0,0,0,0,0,100,0,0,0,0,0,2,0,57,29,12,2,1,22,17,24,15,19,2.813953488372093,1.9427007949598265,2.7857142857142856,2.607048771446997,13.69047619047619,6.055916534407936,3.354838709677419,1.760960467239661
GT,GTM,Guatemala,3,2021-01-02,2020-12-31,100,1,99627.3900618897,0,0,22,100,1887046.0848883542,99,2,1,97,2,12,86,2,1,97,3,9,88,2,22,76,1,8,91,3,16,81,3,0,97,3,8,89,3,1,96,3,10,87,1,22,77,2,3,95,1,16,83,99,0,1,0,88,0,5,7,99,0,0,1,91,0,4,5,78,0,7,15,92,0,4,4,84,2,8,6,100,0,0,0,92,0,4,4,99,0,0,1,90,0,4,6,78,0,6,16,97,0,1,2,84,1,8,7,0,0,12,88,88,0,8,4,0,3,26,71,74,0,6,20,94,0,6,0,94,3,3,0,97,0,2,1,9,4,4,83,100,0,0,0,0,0,0,52,28,13,7,0,3,57,27,13,0,11,49,28,12,0,9,54,22,15,0,9,45,26,20,0,10,4,23,63,96,1,1,2,96,1,3,0,96,1,1,2,96,0,2,2,96,1,1,2,96,1,1,2,47,1,1,51,47,0,1,52,47,2,1,50,47,0,3,50,47,1,10,42,47,1,16,36,47,0,7,46,81,3,3,13,81,4,3,12,81,2,6,11,81,2,9,8,81,2,3,14,0,1,37,62,0,0,75,25,0,2,41,57,0,1,53,46,0,1,20,79,0,0,17,83,0,0,63,37,37,0,29,19,9,6,0,0,1,3,30,66,0,0,100,0,0,1,11,88,0,0,92,6,0,0,0,2,0,0,23,26,23,28,0,2,35,46,10,7,0,0,20,72,8,0,1,21,68,10,63,1,36,0,25,1,73,1,59,1,38,2,47,1,40,12,80,1,17,2,83,2,15,0,0,0,1,2,14,24,59,0,0,1,3,8,23,65,0,0,43,34,13,10,0,0,12,21,28,39,0,0,22,30,23,25,48,3,39,10,48,7,32,13,48,9,32,11,0,0,62,38,62,0,14,24,86,1,4,0,1,3,0,0,5,24,0,0,5,6,13,0,2,8,4,1,2,5,9,0,3,18,0,1,59,40,0,0,0,0,0,0,100,0,0,0,0,1,1,68,19,11,1,1,15,25,36,13,9,2.404255319148936,1.6239990156894253,1.9090909090909092,1.044465935734187,13.347368421052632,5.4553671036111195,3.09375,1.5153816611492197
GT,GTM,Guatemala,4,2021-01-02,2020-12-27,100,0,0,0,0,29,100,3039875.634708785,98,1,0,99,0,4,96,0,1,99,0,7,93,0,14,86,0,11,89,0,9,91,0,1,99,0,0,100,0,1,99,0,3,97,0,14,86,0,3,97,0,16,84,100,0,0,0,96,0,2,2,99,0,0,1,93,0,1,6,86,0,8,6,89,1,2,8,91,0,6,3,99,0,1,0,100,0,0,0,99,0,1,0,97,0,2,1,86,0,7,7,97,0,2,1,84,0,5,11,0,0,15,85,85,0,3,12,0,0,19,81,81,0,7,12,93,0,7,0,93,4,3,0,96,0,2,2,7,1,3,89,100,0,0,0,0,0,0,58,22,13,7,0,7,57,24,12,0,12,56,18,14,0,9,61,13,17,0,7,57,20,16,0,8,5,15,72,97,3,0,0,97,3,0,0,97,2,1,0,97,2,0,1,97,3,0,0,97,3,0,0,72,0,0,28,72,0,0,28,72,0,2,26,72,0,0,28,72,0,2,26,72,0,5,23,72,1,2,25,93,1,0,6,93,1,2,4,93,1,1,5,93,1,3,3,93,1,1,5,0,2,28,70,0,2,72,26,0,3,41,56,0,5,48,47,0,3,12,85,0,4,7,89,0,0,61,39,39,0,32,17,7,5,0,0,2,5,26,67,0,0,99,1,0,2,12,86,0,0,89,6,0,0,0,5,0,0,19,34,32,15,0,2,40,49,4,5,0,2,19,75,4,0,4,17,72,7,72,1,27,0,28,1,71,0,59,0,40,1,52,0,42,6,88,0,12,0,93,0,7,0,0,2,1,2,7,19,69,0,0,2,3,8,12,75,0,2,32,38,15,13,0,0,11,22,23,44,0,0,20,34,24,22,46,6,45,3,46,19,24,11,46,15,29,10,0,1,57,42,58,0,19,23,81,0,3,0,3,2,1,0,10,24,0,4,8,6,11,1,3,9,7,0,3,7,4,1,3,9,0,1,60,39,0,0,0,0,0,0,0,100,0,0,0,1,3,68,22,6,1,1,12,18,41,21,6,2.6666666666666665,1.6437014284732223,2,0.8770580193070292,14.406593406593407,4.7421936367466575,3.098901098901099,1.660354346751487
