"date","countrycode","cum_cases","cum_deaths","population","cases","deaths","cases_daily","cases_infected","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active","p_cases_active_smooth","p_cases_active_smooth_slope","p_cases_active_smooth_slope2"
2020-04-18,"RK",510,12,1873000,30,0,30,510,365,450,0.000272290443139349,1.60170848905499e-05,0.000194874532835024,0.000240256273358249,0.000159427305998403,1.56657013323947e-06,-1.7594304989093e-07
2020-04-19,"RK",510,12,1873000,0,0,0,510,340,0,0.000272290443139349,0,0.000181526962092899,0,0.000160342172885549,1.3812622976099e-06,-1.79574604273468e-07
2020-04-20,"RK",510,12,1873000,0,0,0,510,326,0,0.000272290443139349,0,0.000174052322477309,0,0.000161071978782518,1.1956966015692e-06,-1.82080955105839e-07
2020-04-21,"RK",510,12,1873000,0,0,0,510,326,0,0.000272290443139349,0,0.000174052322477309,0,0.000161594898733353,1.00633817933088e-06,-1.8426667608748e-07
2020-04-22,"RK",510,12,1873000,0,0,0,510,260,0,0.000272290443139349,0,0.000138814735718099,0,0.000161907116059861,8.12313079990847e-07,-1.86688433920593e-07
2020-04-23,"RK",510,12,1873000,0,0,0,510,227,0,0.000272290443139349,0,0.000121195942338494,0,0.000161995841390531,6.12076298739945e-07,-1.89701188662946e-07
2020-04-24,"RK",510,12,1873000,0,0,0,510,227,0,0.000272290443139349,0,0.000121195942338494,0,0.000161845980007537,4.03112334855636e-07,-1.93909633063973e-07
2020-04-25,"RK",510,12,1873000,0,0,0,510,227,0,0.000272290443139349,0,0.000121195942338494,0,0.000161454690747821,1.85419643712099e-07,-1.99307108982967e-07
2020-04-26,"RK",510,12,1873000,0,0,0,510,123,0,0.000272290443139349,0,6.56700480512547e-05,0,0.000160782709549653,-4.82115388106938e-08,-2.07318023396649e-07
2020-04-27,"RK",510,12,1873000,0,0,0,510,123,0,0.000272290443139349,0,6.56700480512547e-05,0,0.000159827471188028,-2.94571257554149e-07,-2.16818239480838e-07
2020-04-28,"RK",510,12,1873000,0,0,0,510,61,0,0.000272290443139349,0,3.25680726107848e-05,0,0.000158571607505747,-5.5591809235218e-07,-2.28038528723838e-07
2020-04-29,"RK",510,12,1873000,0,0,0,510,30,0,0.000272290443139349,0,1.60170848905499e-05,0,0.000157003745252053,-8.32016023079731e-07,-2.40682053636613e-07
2020-04-30,"RK",799,22,1873000,289,10,289,799,289,4335,0.000426588360918313,0.000154297917778964,0.000154297917778964,0.00231446876668446,0.000155130985013274,-1.1191658323772e-06,-2.5371302787214e-07
2020-05-01,"RK",806,22,1873000,7,0,7,806,296,105,0.000430325680726108,3.73731980779498e-06,0.000158035237586759,5.60597971169247e-05,0.00015293367103256,-1.42016995254358e-06,-2.67598266042613e-07
2020-05-02,"RK",823,22,1873000,17,0,17,823,313,255,0.000439402028830753,9.07634810464496e-06,0.000167111585691404,0.000136145221569674,0.00015043410808147,-1.72476691136393e-06,-2.79425895425539e-07
2020-05-03,"RK",851,22,1873000,28,0,28,851,341,420,0.000454351308061933,1.49492792311799e-05,0.000182060864922584,0.000224239188467699,0.000147638980158484,-2.03141517159057e-06,-2.89473985672737e-07
2020-05-04,"RK",855,26,1873000,4,4,4,855,345,60,0.000456486919380673,2.13561131873999e-06,0.000184196476241324,3.20341697810998e-05,0.000144575965769352,-2.33260695606589e-06,-2.96114810618952e-07
2020-05-05,"RK",856,26,1873000,1,0,1,856,346,15,0.000457020822210358,5.33902829684997e-07,0.000184730379071009,8.00854244527496e-06,0.000141276813398078,-2.62115530899581e-06,-2.98189880986013e-07
2020-05-06,"RK",856,26,1873000,0,0,0,856,346,0,0.000457020822210358,0,0.000184730379071009,0,0.00013777942980829,-2.89192586749728e-06,-2.95460005853346e-07
2020-05-07,"RK",861,27,1873000,5,1,5,861,351,75,0.000459690336358783,2.66951414842499e-06,0.000187399893219434,4.00427122263748e-05,0.000134131687015147,-3.13366400290204e-06,-2.8558234172641e-07
2020-05-08,"RK",861,27,1873000,0,0,0,861,351,0,0.000459690336358783,0,0.000187399893219434,0,0.000130385094968529,-3.3415021854901e-06,-2.69455879021029e-07
2020-05-09,"RK",862,28,1873000,1,1,1,862,352,15,0.000460224239188468,5.33902829684997e-07,0.000187933796049119,8.00854244527496e-06,0.000126673655400792,-3.49422079294865e-06,-2.43800936893012e-07
2020-05-10,"RK",870,28,1873000,8,0,8,870,360,120,0.000464495461825948,4.27122263747998e-06,0.000192205018686599,6.40683395621997e-05,0.000122928566083332,-3.60789994767005e-06,-2.12548831934026e-07
2020-05-11,"RK",884,28,1873000,14,0,14,884,374,210,0.000471970101441538,7.47463961558996e-06,0.000199679658302189,0.000112119594233849,0.000119277602870363,-3.66653508795256e-06,-1.74229963159459e-07
2020-05-12,"RK",919,29,1873000,35,1,35,919,120,525,0.000490656700480513,1.86865990389749e-05,6.40683395621997e-05,0.000280298985584624,0.000115779796925416,-3.66660548047906e-06,-1.29113268830296e-07
2020-05-13,"RK",919,29,1873000,0,0,0,919,113,0,0.000490656700480513,0,6.03310197544047e-05,0,0.000112498194352247,-3.60558211048332e-06,-7.86530179302126e-08
2020-05-14,"RK",944,29,1873000,25,0,25,944,121,375,0.000504004271222638,1.33475707421249e-05,6.46022423918847e-05,0.000200213561131874,0.000109495271263442,-3.48163728418118e-06,-2.33558497818474e-08
2020-05-15,"RK",944,29,1873000,0,0,0,944,93,0,0.000504004271222638,0,4.96529631607048e-05,0,0.000106829254887512,-3.3074000855467e-06,3.11367845669922e-08
2020-05-16,"RK",944,29,1873000,0,0,0,944,89,0,0.000504004271222638,0,4.75173518419648e-05,0,0.000104617320983998,-3.05187418322232e-06,9.26709607412888e-08
2020-05-17,"RK",955,29,1873000,11,0,11,955,99,165,0.000509877202349172,5.87293112653497e-06,5.28563801388147e-05,8.80939668980246e-05,0.000102844181560883,-2.73890355157994e-06,1.54605256062104e-07
2020-05-18,"RK",955,29,1873000,0,0,0,955,99,0,0.000509877202349172,0,5.28563801388147e-05,0,0.000101576877293038,-2.36715327206298e-06,2.16575368069346e-07
2020-05-19,"RK",989,29,1873000,34,0,34,989,128,510,0.000528029898558462,1.81526962092899e-05,6.83395621996797e-05,0.000272290443139349,0.000100867582872662,-1.93843524659765e-06,2.77857810647611e-07
2020-05-20,"RK",989,29,1873000,0,0,0,989,128,0,0.000528029898558462,0,6.83395621996797e-05,0,0.000100758762859577,-1.45608473397744e-06,3.37592091700623e-07
2020-05-21,"RK",1003,29,1873000,14,0,14,1003,141,210,0.000535504538174052,7.47463961558996e-06,7.52802989855846e-05,0.000112119594233849,0.00010130022492721,-9.21504993383644e-07,3.97649182027175e-07
2020-05-22,"RK",1004,29,1873000,1,0,1,1004,134,15,0.000536038441003737,5.33902829684997e-07,7.15429791777896e-05,8.00854244527496e-06,0.000102562645855965,-3.42445854672122e-07,4.51571388091699e-07
2020-05-23,"RK",1025,29,1873000,21,0,21,1025,141,315,0.000547250400427122,1.12119594233849e-05,7.52802989855846e-05,0.000168179391350774,0.000104552049624143,2.84644677209946e-07,5.03924704798314e-07
2020-05-24,"RK",1032,29,1873000,7,0,7,1032,113,105,0.000550987720234917,3.73731980779498e-06,6.03310197544047e-05,5.60597971169247e-05,0.000107323310553529,9.57738876748554e-07,5.54148691468589e-07
2020-05-25,"RK",1038,30,1873000,6,1,6,1038,119,90,0.000554191137213027,3.20341697810998e-06,6.35344367325147e-05,4.80512546716498e-05,0.000110903370991601,1.67263135315658e-06,6.01844433292371e-07
2020-05-26,"RK",1038,30,1873000,0,0,0,1038,94,0,0.000554191137213027,0,5.01868659903897e-05,0,0.000115344199328773,2.43090607819919e-06,6.47831802029439e-07
2020-05-27,"RK",1047,30,1873000,9,0,9,1047,103,135,0.000558996262680192,4.80512546716498e-06,5.49919914575547e-05,7.20768820074746e-05,0.000120679413835943,3.22986481812204e-06,6.9189496858428e-07
2020-05-28,"RK",1048,30,1873000,1,0,1,1048,104,15,0.000559530165509877,5.33902829684997e-07,5.55258942872397e-05,8.00854244527496e-06,0.000126967378574609,4.06745545310732e-06,7.34983551296574e-07
2020-05-29,"RK",1048,30,1873000,0,0,0,1048,93,0,0.000559530165509877,0,4.96529631607048e-05,0,0.000134203600192952,4.94192509480146e-06,7.76213402931918e-07
2020-05-30,"RK",1064,30,1873000,16,0,16,1064,109,240,0.000568072610784837,8.54244527495996e-06,5.81954084356647e-05,0.000128136679124399,0.000142460081489382,5.85612848930879e-06,8.16398268760039e-07
2020-05-31,"RK",1064,30,1873000,0,0,0,1064,75,0,0.000568072610784837,0,4.00427122263748e-05,0,0.000151742784017233,6.8065688376053e-06,8.55656247408121e-07
2020-06-01,"RK",1064,30,1873000,0,0,0,1064,75,0,0.000568072610784837,0,4.00427122263748e-05,0,0.000162129539165486,7.79755663945221e-06,8.94441760208836e-07
2020-06-02,"RK",1064,30,1873000,0,0,0,1064,61,0,0.000568072610784837,0,3.25680726107848e-05,0,0.000173635688414135,8.82604576303208e-06,9.32696824151674e-07
2020-06-03,"RK",1142,30,1873000,78,0,78,1142,138,1170,0.000609717031500267,4.16444207154298e-05,7.36785904965296e-05,0.000624666310731447,0.000186340410763634,9.89550536483743e-06,9.71341651955018e-07
2020-06-04,"RK",1142,30,1873000,0,0,0,1142,117,0,0.000609717031500267,0,6.24666310731447e-05,0,0.000200254373648628,1.10084622426127e-05,1.0110895246352e-06
2020-06-05,"RK",1142,30,1873000,0,0,0,1142,110,0,0.000609717031500267,0,5.87293112653497e-05,0,0.000215422839735233,1.21604597076419e-05,1.05072186972219e-06
2020-06-06,"RK",1142,30,1873000,0,0,0,1142,104,0,0.000609717031500267,0,5.55258942872397e-05,0,0.000231889522235164,1.33577897029884e-05,1.09187014423052e-06
2020-06-07,"RK",1142,30,1873000,0,0,0,1142,104,0,0.000609717031500267,0,5.55258942872397e-05,0,0.000249691387038411,1.45936413121541e-05,1.13268077878365e-06
2020-06-08,"RK",1263,31,1873000,121,1,121,1263,216,1815,0.000674319273892152,6.46022423918847e-05,0.000115323011211959,0.00096903363587827,0.000268866501672366,1.58718022097051e-05,1.17429274111217e-06
2020-06-09,"RK",1263,31,1873000,0,0,0,1263,215,0,0.000674319273892152,0,0.000114789108382274,0,0.000289429130500918,1.71814532895474e-05,1.21432465411833e-06
2020-06-10,"RK",1298,31,1873000,35,0,35,1298,250,525,0.000693005872931126,1.86865990389749e-05,0.000133475707421249,0.000280298985584624,0.000311406784079236,1.85254017384348e-05,1.25282324930368e-06
2020-06-11,"RK",1326,31,1873000,28,0,28,1326,262,420,0.000707955152162306,1.49492792311799e-05,0.000139882541377469,0.000224239188467699,0.000334810241269359,1.98979002556876e-05,1.28957342467427e-06
2020-06-12,"RK",1326,31,1873000,0,0,0,1326,262,0,0.000707955152162306,0,0.000139882541377469,0,0.000359636172647622,2.12911084020764e-05,1.32221978318133e-06
2020-06-13,"RK",1437,32,1873000,111,1,111,1437,373,1665,0.000767218366257341,5.92632140950347e-05,0.000199145755472504,0.000888948211425521,0.000385880845635047,2.26982430994395e-05,1.35076696454756e-06
2020-06-14,"RK",1437,32,1873000,0,0,0,1437,373,0,0.000767218366257341,0,0.000199145755472504,0,0.000413488538252581,2.41036727633693e-05,1.3719784256107e-06
2020-06-15,"RK",1486,33,1873000,49,1,49,1486,344,735,0.000793379604911906,2.61612386545649e-05,0.000183662573411639,0.000392418579818473,0.00044247113563652,2.55070008559336e-05,1.38759126106437e-06
2020-06-16,"RK",1486,33,1873000,0,0,0,1486,344,0,0.000793379604911906,0,0.000183662573411639,0,0.000472752885315973,2.68910168727894e-05,1.3942691890591e-06
2020-06-17,"RK",1486,33,1873000,0,0,0,1486,344,0,0.000793379604911906,0,0.000183662573411639,0,0.000504256374935148,2.82410222776315e-05,1.39052033699066e-06
2020-06-18,"RK",1486,33,1873000,0,0,0,1486,344,0,0.000793379604911906,0,0.000183662573411639,0,0.000536901712546864,2.95442566498737e-05,1.37552470796621e-06
2020-06-19,"RK",1486,33,1873000,0,0,0,1486,344,0,0.000793379604911906,0,0.000183662573411639,0,0.000570587988871537,3.07845238727482e-05,1.34771346221812e-06
2020-06-20,"RK",1486,33,1873000,0,0,0,1486,223,0,0.000793379604911906,0,0.000119060331019754,0,0.000605197963692496,3.19515709066525e-05,1.30798302388054e-06
2020-06-21,"RK",1486,33,1873000,0,0,0,1486,223,0,0.000793379604911906,0,0.000119060331019754,0,0.000640598019740314,3.30211473506323e-05,1.25235774911645e-06
2020-06-22,"RK",2169,37,1873000,683,4,683,2169,871,10245,0.00115803523758676,0.000364655632674853,0.000465029364655633,0.0054698344901228,0.000676647594732701,3.39824515694547e-05,1.18190578277755e-06
2020-06-23,"RK",2169,37,1873000,0,0,0,2169,843,0,0.00115803523758676,0,0.000450080085424453,0,0.00071319067983569,3.48223841500903e-05,1.0968936454098e-06
2020-06-24,"RK",2169,37,1873000,0,0,0,2169,843,0,0.00115803523758676,0,0.000450080085424453,0,0.000750064828581111,3.55271860057078e-05,9.97154892639024e-07
2020-06-25,"RK",2169,37,1873000,0,0,0,2169,732,0,0.00115803523758676,0,0.000390816871329418,0,0.000787104546812707,3.60860929901951e-05,8.83594852907815e-07
2020-06-26,"RK",2169,37,1873000,0,0,0,2169,732,0,0.00115803523758676,0,0.000390816871329418,0,0.000824137149711022,3.64898643364209e-05,7.56382238294736e-07
2020-06-27,"RK",2169,37,1873000,0,0,0,2169,683,0,0.00115803523758676,0,0.000364655632674853,0,0.000860995720926824,3.67329501977517e-05,6.18633807853225e-07
2020-06-28,"RK",2169,37,1873000,0,0,0,2169,683,0,0.00115803523758676,0,0.000364655632674853,0,0.000897509164631934,3.68102616498722e-05,4.71301680069596e-07
2020-06-29,"RK",2677,49,1873000,508,12,508,2677,1191,7620,0.00142925787506674,0.000271222637479979,0.000635878270154832,0.00406833956219968,0.000933527203991971,3.67227540260468e-05,3.16728312659403e-07
2020-06-30,"RK",2878,51,1873000,201,2,201,2878,1392,3015,0.00153657234383342,0.000107314468766684,0.000743192738921516,0.00160971703150027,0.000968895545818472,3.64717862062269e-05,1.57433366753184e-07
2020-07-01,"RK",2991,54,1873000,113,3,113,2991,1505,1695,0.00159690336358783,6.03310197544047e-05,0.000803523758675921,0.000904965296316071,0.00100347545046971,3.60618172761677e-05,-4.04595233789992e-09
2020-07-02,"RK",3064,55,1873000,73,1,73,3064,1578,1095,0.00163587827015483,3.89749065670048e-05,0.000842498665242926,0.000584623598505072,0.00103715732331341,3.55033622670649e-05,-1.6441701155933e-07
2020-07-03,"RK",3064,55,1873000,0,0,0,3064,1578,0,0.00163587827015483,0,0.000842498665242926,0,0.00106984067345586,3.48074920881723e-05,-3.20909684929898e-07
2020-07-04,"RK",3064,55,1873000,0,0,0,3064,895,0,0.00163587827015483,0,0.000477843032568073,0,0.00110145705463771,3.39913150009619e-05,-4.69824441485064e-07
2020-07-05,"RK",3356,66,1873000,292,11,292,3356,1187,4380,0.00179177789642285,0.000155899626268019,0.000633742658836092,0.00233849439402029,0.00113195359352903,3.3071064922843e-05,-6.08614850533963e-07
2020-07-06,"RK",3508,75,1873000,152,9,152,3508,1339,2280,0.00187293112653497,8.11532301121196e-05,0.000714895888948211,0.00121729845168179,0.00116130807534582,3.20687549212251e-05,-7.33838547500297e-07
2020-07-07,"RK",3703,79,1873000,195,4,195,3703,1534,2925,0.00197704217832355,0.000104111051788574,0.000819006940736786,0.00156166577682862,0.00118951279613589,3.10062242776967e-05,-8.42598833078496e-07
2020-07-08,"RK",3886,82,1873000,183,3,183,3886,1717,2745,0.0020747463961559,9.77042178323545e-05,0.00091671115856914,0.00146556326748532,0.0012165910201191,2.99056161342814e-05,-9.32957688797257e-07
2020-07-09,"RK",4100,86,1873000,214,4,214,4100,1931,3210,0.00218900160170849,0.000114255205552589,0.00103096636412173,0.00171382808328884,0.00124258018614066,2.87899187807999e-05,-1.00292888456206e-06
2020-07-10,"RK",4307,94,1873000,207,8,207,4307,2138,3105,0.00229951948745328,0.000110517885744794,0.00114148424986652,0.00165776828617192,0.00126752754837818,2.76784156234129e-05,-1.05214989625815e-06
2020-07-11,"RK",4715,101,1873000,408,7,408,4715,2038,6120,0.00251735184196476,0.000217832354511479,0.00108809396689802,0.00326748531767218,0.00129149928560802,2.65909486798325e-05,-1.08001937383508e-06
2020-07-12,"RK",4931,102,1873000,216,1,216,4931,2053,3240,0.00263267485317672,0.000115323011211959,0.0010961025093433,0.00172984516817939,0.00131457177038743,2.55439491736011e-05,-1.08746762460401e-06
2020-07-13,"RK",5118,108,1873000,187,6,187,5118,2127,2805,0.00273251468232782,9.98398291510945e-05,0.00113561131873999,0.00149759743726642,0.00133681335472027,2.45500930973958e-05,-1.07602186338349e-06
2020-07-14,"RK",5118,108,1873000,0,0,0,5118,2054,0,0.00273251468232782,0,0.00109663641217298,0,0.00135828299471274,2.36153290989407e-05,-1.04838117255678e-06
2020-07-15,"RK",5237,112,1873000,119,4,119,5237,2173,1785,0.00279604911906033,6.35344367325147e-05,0.0011601708489055,0.00095301655098772,0.00137903417091397,2.27423307955529e-05,-1.0079313308745e-06
2020-07-16,"RK",5237,112,1873000,0,0,0,5237,2173,0,0.00279604911906033,0,0.0011601708489055,0,0.00139910066158972,2.19288522019237e-05,-9.58260570248208e-07
2020-07-17,"RK",5472,124,1873000,235,12,235,5472,2116,3525,0.00292151628403631,0.000125467164975974,0.00112973838761345,0.00188200747463962,0.00141849569298747,2.11660678965747e-05,-9.04146797209642e-07
2020-07-18,"RK",5617,130,1873000,145,6,145,5617,2109,2175,0.00299893219434063,7.74159103043246e-05,0.00112600106780566,0.00116123865456487,0.00143720009592233,2.0438054255816e-05,-8.50982486297504e-07
2020-07-19,"RK",5735,135,1873000,118,5,118,5735,2032,1770,0.00306193272824346,6.30005339028297e-05,0.00108489054991991,0.000945008008542445,0.00145519119033258,1.97296392687194e-05,-8.0340897144607e-07
2020-07-20,"RK",5877,139,1873000,142,4,142,5877,1991,2130,0.00313774693005873,7.58142018152696e-05,0.00106300053390283,0.00113721302722904,0.00147238648424619,1.90172482555739e-05,-7.66346807227801e-07
2020-07-21,"RK",6045,144,1873000,168,5,168,6045,1945,2520,0.00322744260544581,8.96956753870796e-05,0.00103844100373732,0.00134543513080619,0.0014886900700076,1.82759831822709e-05,-7.44391268880322e-07
2020-07-22,"RK",6286,150,1873000,241,6,241,6286,1979,3615,0.00335611318739989,0.000128670581954084,0.00105659369994661,0.00193005872931127,0.00150398952816805,1.74814777630541e-05,-7.41229073144935e-07
2020-07-23,"RK",6467,158,1873000,181,8,181,6467,1752,2715,0.00345274959957288,9.66364121729845e-05,0.000935397757608115,0.00144954618259477,0.00151813167112995,1.66059963570795e-05,-7.60011923249188e-07
2020-07-24,"RK",6680,164,1873000,213,6,213,6680,1749,3195,0.00356647090229578,0.000113721302722904,0.00093379604911906,0.00170581954084357,0.00153098059616317,1.56300833734737e-05,-8.0132848039039e-07
2020-07-25,"RK",6917,169,1873000,237,5,237,6917,1799,3555,0.00369300587293113,0.000126534970635344,0.00096049119060331,0.00189802455953017,0.00154235609742886,1.45274845160466e-05,-8.67025792112119e-07
2020-07-26,"RK",7137,177,1873000,220,8,220,7137,2019,3300,0.00381046449546183,0.000117458622530699,0.00107794981313401,0.00176187933796049,0.00155209681209394,1.32850546412929e-05,-9.55365602380168e-07
2020-07-27,"RK",7413,185,1873000,276,8,276,7413,2176,4140,0.00395782167645489,0.000147357180993059,0.00116177255739455,0.00221035771489589,0.00156003773766477,1.18912779428613e-05,-1.06411753990161e-06
2020-07-28,"RK",7652,192,1873000,239,7,239,7652,2415,3585,0.0040854244527496,0.000127602776294714,0.00128937533368927,0.00191404164442072,0.00156601620823673,1.03377800114463e-05,-1.19061629193463e-06
2020-07-29,"RK",7846,196,1873000,194,4,194,7846,2374,2910,0.00418900160170849,0.000103577148958889,0.00126748531767218,0.00155365723438334,0.0015699175208111,8.6309749468591e-06,-1.32917023503674e-06
2020-07-30,"RK",8104,212,1873000,258,16,258,8104,2487,3870,0.00432674853176722,0.000137746930058729,0.00132781633742659,0.00206620395088094,0.00157161925515588,6.77310983211836e-06,-1.47616225689255e-06
2020-07-31,"RK",8330,227,1873000,226,15,226,8330,2595,3390,0.00444741057127603,0.000120662039508809,0.00138547784303257,0.00180993059263214,0.00157104812552155,4.78200468211459e-06,-1.62424663898868e-06
2020-08-01,"RK",8554,236,1873000,224,9,224,8554,2677,3360,0.00456700480512547,0.000119594233849439,0.00142925787506674,0.00179391350774159,0.00156814811017786,2.67521634731887e-06,-1.768306382329e-06
2020-08-02,"RK",8799,249,1873000,245,13,245,8799,2754,3675,0.00469781099839829,0.000130806193272824,0.00147036839295248,0.00196209289909237,0.001562907932116,4.78365741872705e-07,-1.9021520334981e-06
2020-08-03,"RK",9049,256,1873000,250,7,250,9049,2763,3750,0.00483128670581954,0.000133475707421249,0.00147517351841965,0.00200213561131874,0.00155534775137613,-1.77807614343302e-06,-2.01930935914655e-06
2020-08-04,"RK",9274,269,1873000,225,13,225,9274,2807,3375,0.00495141484249866,0.000120128136679124,0.00149866524292579,0.00180192205018687,0.00154551875399377,-4.06646113622265e-06,-2.11623934718029e-06
2020-08-05,"RK",9492,284,1873000,218,15,218,9492,2812,3270,0.00506780565936999,0.000116390816871329,0.00150133475707421,0.00174586225306994,0.00153351253919075,-6.35111932752182e-06,-2.1873715266067e-06
2020-08-06,"RK",9688,300,1873000,196,16,196,9688,2771,2940,0.00517245061398825,0.000104644954618259,0.00147944474105713,0.00156967431927389,0.00151939085618757,-8.60954488899651e-06,-2.23192492851852e-06
2020-08-07,"RK",9869,303,1873000,181,3,181,9869,2732,2715,0.00526908702616124,9.66364121729845e-05,0.00145862253069941,0.00144954618259477,0.00150342057525761,-1.07879224867075e-05,-2.24385647233773e-06
2020-08-08,"RK",10059,316,1873000,190,13,190,10059,2646,2850,0.00537052856380139,0.000101441537640149,0.0014127068873465,0.00152162306460224,0.00148568955794962,-1.28697290277309e-05,-2.22468246160061e-06
2020-08-09,"RK",10247,328,1873000,188,12,188,10247,2595,2820,0.00547090229578217,0.000100373731980779,0.00138547784303257,0.00150560597971169,0.00146637314667094,-1.48291007841979e-05,-2.17517077346082e-06
2020-08-10,"RK",10419,341,1873000,172,13,172,10419,2573,2580,0.00556273358248799,9.18312867058195e-05,0.0013737319807795,0.00137746930058729,0.00144565886327825,-1.66433151192533e-05,-2.09614233050512e-06
2020-08-11,"RK",10590,354,1873000,171,13,171,10590,2486,2565,0.00565403096636412,9.12973838761345e-05,0.0013272824345969,0.00136946075814202,0.00142373736831371,-1.82958618128399e-05,-1.99079041421968e-06
2020-08-12,"RK",10795,365,1873000,205,11,205,10795,2465,3075,0.00576348104644955,0.000109450080085424,0.00131607047517352,0.00164175120128137,0.00140079498609013,-1.97659783495742e-05,-1.85940557676295e-06
2020-08-13,"RK",10988,373,1873000,193,8,193,10988,2434,2895,0.00586652429257875,0.000103043246129204,0.00129951948745328,0.00154564869193807,0.00137697400515002,-2.10744283512659e-05,-1.71441764409307e-06
2020-08-14,"RK",11130,381,1873000,142,8,142,11130,2331,2130,0.00594233849439402,7.58142018152696e-05,0.00124452749599573,0.00113721302722904,0.00135252268675269,-2.21944785328214e-05,-1.55412491751508e-06
2020-08-15,"RK",11275,390,1873000,145,9,145,11275,2226,2175,0.00601975440469834,7.74159103043246e-05,0.0011884676988788,0.00116123865456487,0.00132756875932691,-2.31340645573379e-05,-1.38416062885667e-06
2020-08-16,"RK",11416,401,1873000,141,11,141,11416,2142,2115,0.00609503470368393,7.52802989855846e-05,0.00114361986118526,0.00112920448478377,0.00130224604633028,-2.39021361579948e-05,-1.2098035064569e-06
2020-08-17,"RK",11545,410,1873000,129,9,129,11545,2053,1935,0.00616390816871329,6.88734650293647e-05,0.0010961025093433,0.00103310197544047,0.00127667642426278,-2.45101573418214e-05,-1.03571592149691e-06
2020-08-18,"RK",11686,416,1873000,141,6,141,11686,1998,2115,0.00623918846769888,7.52802989855846e-05,0.00106673785371062,0.00112920448478377,0.00125095507560878,-2.49733184135575e-05,-8.67890010663875e-07
2020-08-19,"RK",11848,425,1873000,162,9,162,11848,1979,2430,0.00632568072610785,8.64922584089696e-05,0.00105659369994661,0.00129738387613454,0.0012251424774864,-2.5305254610603e-05,-7.0513770988951e-07
2020-08-20,"RK",12006,438,1873000,158,13,158,12006,1947,2370,0.00641003737319808,8.43566470902296e-05,0.00103950880939669,0.00126534970635344,0.00120095633689065,-2.526105831034e-05,-5.11096629586432e-07
2020-08-21,"RK",12168,448,1873000,162,10,162,12168,1921,2430,0.00649652963160705,8.64922584089696e-05,0.00102562733582488,0.00129738387613454,0.00117750511704377,-2.501060704719e-05,-3.1275708164201e-07
2020-08-22,"RK",12337,457,1873000,169,9,169,12337,1918,2535,0.00658675920982381,9.02295782167646e-05,0.00102402562733582,0.00135344367325147,0.00115345600497785,-2.47983402254048e-05,-1.49367344568341e-07
2020-08-23,"RK",12448,467,1873000,111,10,111,12448,1858,1665,0.00664602242391885,5.92632140950347e-05,0.000991991457554725,0.000888948211425521,0.00113011377834435,-2.44271076530715e-05,1.38416147916442e-08
2020-08-24,"RK",12547,480,1873000,99,13,99,12547,1752,1485,0.00669887880405766,5.28563801388147e-05,0.000935397757608115,0.000792845702082221,0.00110769783999356,-2.38762059358705e-05,1.82852079614487e-07
2020-08-25,"RK",12683,488,1873000,136,8,136,12683,1695,2040,0.00677148958889482,7.26107848371596e-05,0.000904965296316071,0.00108916177255739,0.00108645227323303,-2.31150340422282e-05,3.65036761395806e-07
2020-08-26,"RK",12840,492,1873000,157,4,157,12840,1710,2355,0.00685531233315537,8.38227442605446e-05,0.000912973838761345,0.00125734116390817,0.00106674969514215,-2.23677736247496e-05,4.8221411426506e-07
2020-08-27,"RK",12981,498,1873000,141,6,141,12981,1706,2115,0.00693059263214095,7.52802989855846e-05,0.000910838227442605,0.00112920448478377,0.00104898049401453,-2.14207705048733e-05,5.98306090386124e-07
2020-08-28,"RK",13100,499,1873000,119,1,119,13100,1684,1785,0.00699412706887347,6.35344367325147e-05,0.000899092365189536,0.00095301655098772,0.00103366716864284,-1.99648060558348e-05,8.0558902826166e-07
2020-08-29,"RK",13215,508,1873000,115,9,115,13215,1670,1725,0.00705552589428724,6.13988254137747e-05,0.000891617725573946,0.00092098238120662,0.00102141845022832,-1.81158880193382e-05,1.05186993895555e-06
2020-08-30,"RK",13334,516,1873000,119,8,119,13334,1648,1785,0.00711906033101975,6.35344367325147e-05,0.000879871863320876,0.00095301655098772,0.00101303013322562,-1.57779511279902e-05,1.34970913464672e-06
2020-08-31,"RK",13454,525,1873000,120,9,120,13454,1606,1800,0.00718312867058195,6.40683395621997e-05,0.000857447944474106,0.000961025093432995,0.00100939244062791,-1.2843305434187e-05,1.71195476800685e-06
2020-09-01,"RK",13601,533,1873000,147,8,147,13601,1595,2205,0.00726161238654565,7.84837159636946e-05,0.000851575013347571,0.00117725573945542,0.00101163483100037,-9.18581069029711e-06,2.19699382240875e-06
2020-09-02,"RK",13713,539,1873000,112,6,112,13713,1545,1680,0.00732140950347037,5.97971169247197e-05,0.000824879871863321,0.000896956753870796,0.00102103020205274,-4.65838199363212e-06,2.79373141854019e-06
2020-09-03,"RK",13791,548,1873000,78,9,78,13791,1454,1170,0.0073630539241858,4.16444207154298e-05,0.000776294714361986,0.000624666310731447,0.00103904409257733,8.96153989081916e-07,3.47682667415279e-06
2020-09-04,"RK",13910,551,1873000,119,3,119,13910,1462,1785,0.00742658836091831,6.35344367325147e-05,0.000780565936999466,0.00095301655098772,0.00106733033035684,7.65198002141942e-06,4.2946446734596e-06
