"ISO2","ISO_3","country_agg","age","date","count","cli","cli_weight","cliWHO","cliWHO_weight","cli_local","count_local","weight","count_7days","cli_7days","cli_weight_7days","cliWHO_7days","cliWHO_weight_7days","cli_local_7days","count_local_7days","weight_7days","p_cli","p_cli_weight","p_cliWHO","p_cliWHO_weight","p_cli_local","p_cli_7days","p_cliWHO_7days","p_cli_local_7days","p_cli_smooth","p_cli_weight_smooth","p_cliWHO_smooth","p_cliWHO_weight_smooth","p_cli_local_smooth","slope_cli_smooth_7days","slope_cliWHO_smooth_7days","slope_cli_weight_smooth_7days","slope_cliWHO_weight_smooth_7days","slope_cli_local_smooth_7days"
"IN","IND","India",6,2021-01-02,100,0,0,0,0,22,100,12880902.1462489,700,3,351384.430063119,2,226626.703672638,183,693,89792835.4906684,0,0,0,0,0.00309859154929577,0.00428571428571429,0.00285714285714286,0.00371928540942625,0.00283369598257926,0.00233834793620628,0.00130650952668974,0.00117354010537756,0.00266183283483356,-7.21816878741676e-05,-3.14852467262439e-05,-9.12109419585266e-05,-2.83909364624348e-05,-2.64302714947443e-05
"IN","IND","India",7,2021-01-02,100,0,0,0,0,13,99,13758771.9961646,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00184948072272016,NA,NA,NA,0,0,0,0,0.00199582462707487,NA,NA,NA,NA,NA
"IN","IND","India",1,2021-01-03,495,0,0,0,0,84,495,38031175.50492,2315,10,1427882.18742351,2,272357.135297184,368,2311,194959958.45511,0,0,0,0,0.00239009816474605,0.00431965442764579,0.000863930885529158,0.00224279471724331,0.00497315757673414,0.00670219877571561,0.000880217722597399,0.0014414889848917,0.00230944070788887,2.4451192875698e-05,8.07371092504939e-06,-0.000110482571843111,7.86682363720131e-06,-8.90818556241218e-06
"IN","IND","India",2,2021-01-03,901,2,134487.380465129,0,0,192,901,62082365.6270965,4456,18,1180377.27990324,4,307459.846281583,790,4455,355508602.098429,0.00221975582685905,0.00216627345151342,0,0,0.00300135999124603,0.0040394973070018,0.000897666068222621,0.00249758935204945,0.00415515159605274,0.00385590927101736,0.0014352296399395,0.00141430866829948,0.00227974456207586,-0.000129942842396925,-6.1081216340242e-05,-0.000119735815614236,-5.82318523306259e-05,-2.58670316270809e-06
"IN","IND","India",3,2021-01-03,518,1,25395.476668262,1,25395.476668262,122,517,33365643.3306708,2478,2,82843.0442616058,2,82843.0442616058,463,2476,171141367.051878,0.00193050193050193,0.000761126540153285,0.00193050193050193,0.000761126540153285,0.00332361674884899,0.000807102502017756,0.000807102502017756,0.00263373455596259,0.00157565102493545,0.00155163819359084,0.000279860539496253,0.000167984692643609,0.00260704250957279,2.51852468935865e-05,2.33512158594369e-06,3.05927993057411e-05,-6.97103199988769e-07,-2.6014936124788e-05
"IN","IND","India",4,2021-01-03,194,0,0,0,0,33,194,18632293.3241706,1057,2,233449.850636182,1,53025.8500753615,235,1055,117723151.655974,0,0,0,0,0.00239581820821838,0.00189214758751183,0.000946073793755913,0.00313730725585742,0.00128472043520113,0.00150106358796001,0.000449065882544755,0.000304196859063804,0.00294609006767902,-8.12348954659977e-05,-3.61450462990521e-05,-8.80410990660947e-05,-2.04059861131074e-05,-2.10417767351762e-05
"IN","IND","India",5,2021-01-03,100,0,0,0,0,13,100,11138653.4980936,705,0,0,0,0,99,705,83305416.9594403,0,0,0,0,0.00183098591549296,0,0,0.00197782439316752,0.00211285008323674,0.00187951233684972,0.000792875974590496,0.000826391647645057,0.00250007272923416,0.000101555502449291,5.95239492059549e-05,3.87766809521704e-05,6.1411804072682e-05,-2.24891289190035e-05
"IN","IND","India",6,2021-01-03,100,0,0,0,0,11,100,11977679.6085568,700,2,226626.703672638,2,226626.703672638,166,694,88260389.611468,0,0,0,0,0.00154929577464789,0.00285714285714286,0.00285714285714286,0.00336891667004911,0.00276365593719359,0.00224308295878708,0.00125535166679845,0.00112751276406146,0.00263130889160001,-7.36898585865603e-05,-3.80335813560911e-05,-9.49126942900809e-05,-3.4266568373728e-05,-2.84057412137552e-05
"IN","IND","India",7,2021-01-03,100,0,0,0,0,12,99,13278438.2951271,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00170721297481861,NA,NA,NA,0,0,0,0,0.0020188891112176,NA,NA,NA,NA,NA
"IN","IND","India",1,2021-01-04,100,0,0,0,0,9,100,7798286.29809609,1973,8,1167679.55580826,2,272357.135297184,336,1969,167052715.028186,0,0,0,0,0.00126760563380282,0.00405473897617841,0.0010136847440446,0.00240345066845972,0.00498232816500347,0.006556192693824,0.000869552052564797,0.00141687952763418,0.00230230045916264,1.98722851746177e-05,2.44758597769721e-06,-0.000120453533347439,-1.81710850460242e-06,-8.18363335375946e-06
"IN","IND","India",2,2021-01-04,100,0,0,0,0,19,100,6673693.61209133,3630,11,710711.177036013,2,153729.923140792,625,3629,293528269.666411,0,0,0,0,0.00267605633802817,0.00303030303030303,0.000550964187327824,0.00242568666338067,0.00402391482873457,0.00374073009025385,0.0013686608429158,0.00134938984308237,0.00227691449845565,-0.000130232511179918,-6.26109925839592e-05,-0.000118334910441554,-6.01419467286254e-05,-2.57858109066261e-06
"IN","IND","India",3,2021-01-04,100,0,0,0,0,18,100,6273069.42892283,2092,1,25395.476668262,1,25395.476668262,393,2091,144871410.782154,0,0,0,0,0.00253521126760563,0.000478011472275335,0.000478011472275335,0.0026471598601653,0.00161091450914469,0.00159946677997318,0.000281467594882561,0.000167260799439363,0.00258698902099406,2.7885361790478e-05,2.01614716810861e-06,3.50502758860265e-05,-7.57114155410501e-07,-2.3974829555293e-05
"IN","IND","India",4,2021-01-04,100,0,0,0,0,5,100,9204502.95138273,980,1,180424.000560821,0,0,197,978,110631970.108565,0,0,0,0,0.000704225352112676,0.00102040816326531,0,0.00283706327947233,0.00121630907934218,0.00142585020737991,0.000419489148618744,0.000290507619643482,0.00292837636149822,-7.72735880229426e-05,-3.40668422743459e-05,-8.42016390496801e-05,-1.84168869161639e-05,-1.98668090660931e-05
"IN","IND","India",5,2021-01-04,100,0,0,0,0,13,100,11186255.5389139,705,0,0,0,0,87,705,83172023.8915967,0,0,0,0,0.00183098591549296,0,0,0.0017380881030866,0.00220704652812358,0.00191519575918852,0.000843076482130233,0.000876704952820946,0.0024851158879418,9.91446144866752e-05,5.67947081777244e-05,3.79564423309804e-05,5.82290150800835e-05,-1.99071609073083e-05
"IN","IND","India",6,2021-01-04,100,0,0,0,0,11,100,11977679.6085568,700,2,226626.703672638,2,226626.703672638,144,696,87508437.8966059,0,0,0,0,0.00154929577464789,0.00285714285714286,0.00285714285714286,0.00291403593977659,0.00269227415611579,0.00214408394228003,0.00119814893373012,0.00107606270183877,0.00259907659625852,-7.25501107808048e-05,-4.35846474475219e-05,-9.54525432669871e-05,-3.92418910915901e-05,-2.94209948311019e-05
"IN","IND","India",7,2021-01-04,100,0,0,0,0,12,99,13114848.2732661,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00170721297481861,NA,NA,NA,0,0,0,0,0.0020445567154417,NA,NA,NA,NA,NA
"IN","IND","India",1,2021-01-13,307,6,600722.237003881,1,126982.427402136,75,307,31917021.8647797,2180,13,1531233.40398676,3,399339.56269932,400,2176,191319917.618747,0.0195439739413681,0.0188213749875823,0.00325732899022801,0.00397851741744929,0.00344084048263522,0.00596330275229358,0.00137614678899083,0.0025890637945319,0.00491038862568108,0.00501277073285007,0.000608838872048302,0.000902676750498977,0.00222036861418725,5.85704386005203e-06,-2.99112487664446e-05,-0.000274921767722878,-6.36295190274029e-05,-1.52504073136818e-05
"IN","IND","India",2,2021-01-13,653,2,188331.817516556,1,123957.337025862,105,652,63147100.7569563,4183,9,632625.448441339,1,123957.337025862,723,4181,349100574.78044,0.00306278713629403,0.00298243015528799,0.00153139356814701,0.00196299332099117,0.00226821048993347,0.00215156586182166,0.00023906287353574,0.00243556531728039,0.0030472581950642,0.00295274131100062,0.000800806154576229,0.000785306624078499,0.00223888720493133,-0.000215361533072676,-0.000115091603434336,-0.000183817002421137,-0.000112860886934462,-6.27807162625503e-06
"IN","IND","India",3,2021-01-13,313,1,38952.8183524538,0,0,54,312,26117811.7694588,2305,2,64348.2950207158,1,25395.476668262,432,2303,164301979.989672,0.00319488817891374,0.00149142733305107,0,0,0.00243770314192849,0.000867678958785249,0.000433839479392625,0.00264199176823861,0.00204278992049988,0.00227901293806579,0.000318116769843384,0.000180418975257509,0.00246006001935326,7.19614673193293e-05,5.43558159286187e-06,0.000105945985812324,7.39486315329488e-07,-3.25411622130945e-05
"IN","IND","India",4,2021-01-13,113,0,0,0,0,31,113,15277034.5202653,993,1,180424.000560821,0,0,205,991,116604215.294593,0,0,0,0,0.00386389131247663,0.00100704934541793,0,0.0029135458563693,0.000882712279873392,0.00109343693461878,0.00026411945176222,0.000292025557799268,0.00279247155953941,-9.85037451698022e-05,-4.41043351236543e-05,-0.000104303925663486,-1.4034229663122e-05,-3.06179696826778e-05
"IN","IND","India",5,2021-01-13,100,2,176816.999039561,1,134440.689871513,17,100,12549721.4521841,705,2,176816.999039561,1,134440.689871513,79,705,84444455.2298331,0.02,0.0140893166205525,0.01,0.0107126433350531,0.0023943661971831,0.00283687943262411,0.00141843971631206,0.00157826390969933,0.0029094348549857,0.00213984825984484,0.00110629144821613,0.00108257493067382,0.00238390303177659,0.00015769666265774,7.44154943218454e-05,5.56619596395046e-05,6.91385658895831e-05,-2.59576564624875e-05
"IN","IND","India",6,2021-01-13,100,0,0,0,0,9,100,12761918.449954,700,2,226626.703672638,2,226626.703672638,120,698,87713322.8433368,0,0,0,0,0.00126760563380282,0.00285714285714286,0.00285714285714286,0.00242140522216393,0.00207911375656768,0.00124809467812753,0.000549626484276262,0.000493322573977297,0.00229613495325948,-0.000126540963897137,-0.000110513942898328,-0.000177558285723159,-9.93613596506157e-05,-5.8184204665944e-05
"IN","IND","India",7,2021-01-13,100,0,0,0,0,17,99,13254947.6820341,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00241855171432636,NA,NA,NA,0,0,0,0,0.00239869520166106,NA,NA,NA,NA,NA
"IN","IND","India",1,2021-01-14,395,5,253305.163239991,0,0,58,395,38908930.2344358,2105,17,1579148.25210744,3,399339.56269932,373,2102,187704127.13244,0.0126582278481013,0.00651020631288925,0,0,0.00206810483152077,0.00807600950118765,0.00142517814726841,0.00249929644470055,0.00489457269605563,0.00486015586535229,0.000573954906869784,0.00083379882202527,0.00220748376168889,-4.88227289005987e-06,-5.36664993319172e-05,-0.000384825623672606,-0.000109221051124606,-2.11475914538485e-05
"IN","IND","India",2,2021-01-14,682,0,0,0,0,116,680,67176916.7805141,3929,7,616108.88571984,1,123957.337025862,681,3925,341204419.235203,0,0,0,0,0.0024026512013256,0.00178162382285569,0.000254517688979384,0.00244370682694895,0.00298867839921516,0.00291290899103862,0.000756044900166356,0.000739760519876392,0.00223346982157122,-0.000271242447933382,-0.000151032043904476,-0.00022572734974565,-0.000149059702872767,-9.20061500712057e-06
"IN","IND","India",3,2021-01-14,395,1,120203.54173304,0,0,72,394,32693140.1345775,2197,3,184551.836753756,1,25395.476668262,414,2194,161872510.194204,0.00253164556962025,0.00367672059760047,0,0,0.00257381854579252,0.00136549840691853,0.000455166135639508,0.00265769640633225,0.00209604554548539,0.00237219406339955,0.000326920771310103,0.000185651384467969,0.00245255683755602,0.000104784928239925,8.66277024888906e-06,0.000160071617187309,2.36605286511098e-06,-3.84081010001653e-05
"IN","IND","India",4,2021-01-14,228,0,0,0,0,44,227,30281376.2083437,1041,0,0,0,0,182,1038,124661246.067074,0,0,0,0,0.00273003660730905,0,0,0.00246953784363212,0.00089385065291292,0.00111584343772441,0.000265497058427918,0.000309869049932657,0.00278039486233075,-0.000108474181935387,-4.94400453792538e-05,-0.000111872891595683,-8.79181266771322e-06,-3.83825048499153e-05
"IN","IND","India",5,2021-01-14,100,2,176816.999039561,1,134440.689871513,17,100,13019740.8558318,705,4,353633.998079122,2,268881.379743026,84,705,85034540.2741704,0.02,0.0135806849765647,0.01,0.0103259113495561,0.0023943661971831,0.00567375886524823,0.00283687943262411,0.00167815403056638,0.00297041487595853,0.00215331811039379,0.0011114084383392,0.00107124592607512,0.00237356406332598,0.000198634081975408,8.4431485929446e-05,6.70712967649162e-05,7.29591368897697e-05,-3.08484074069721e-05
"IN","IND","India",6,2021-01-14,100,0,0,0,0,9,100,13033874.2769451,700,1,113313.351836319,1,113313.351836319,110,699,88354761.1319156,0,0,0,0,0.00126760563380282,0.00142857142857143,0.00142857142857143,0.00221644602953918,0.00201973454223076,0.00116569678191182,0.000482844854808497,0.000433352903069095,0.00226819648386543,-0.000165373423976231,-0.00015828700590348,-0.000235889688043194,-0.000142270194997347,-7.84705775559603e-05
"IN","IND","India",7,2021-01-14,100,0,0,0,0,17,99,13254947.6820341,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00241855171432636,NA,NA,NA,0,0,0,0,0.00244794914316369,NA,NA,NA,NA,NA
"IN","IND","India",1,2021-01-15,281,0,0,0,0,43,281,28813316.5340219,2006,13,1126384.53554106,3,399339.56269932,338,2005,179960255.735689,0,0,0,0,0.00215528043707082,0.00648055832502493,0.00149551345962114,0.0023743458255769,0.00488032075182785,0.00471900654295053,0.000540866269465199,0.000767435287116939,0.00219367598779074,-1.37644442977823e-05,-6.90887566816739e-05,-0.000441151864454849,-0.00013854302804329,-2.49156822897824e-05
"IN","IND","India",2,2021-01-15,542,0,0,0,0,80,541,53799711.8838865,3656,4,322819.197981685,1,123957.337025862,631,3651,319927384.406927,0,0,0,0,0.00208273671604488,0.00109409190371991,0.000273522975929978,0.00243421636364338,0.00294211197674566,0.00288321077751884,0.000716589542313941,0.000699375677277995,0.00222793994106924,-0.000289134323517756,-0.000166067257286427,-0.000236239034527969,-0.000164581058933797,-1.10335205279033e-05
"IN","IND","India",3,2021-01-15,336,0,0,0,0,50,336,31092318.9247538,2149,3,184551.836753756,1,25395.476668262,380,2146,162039878.018943,0,0,0,0,0.00209590878604963,0.00139599813866915,0.000465332712889716,0.00249399472323222,0.00214912460555837,0.00246618386896734,0.000337046269817757,0.000191883126565496,0.00244618352173613,0.000123950285194024,1.13188343958814e-05,0.000193809781166318,4.04032297806671e-06,-3.95365797251701e-05
"IN","IND","India",4,2021-01-15,128,0,0,0,0,36,127,15255876.6243999,1010,0,0,0,0,196,1006,118713495.854933,0,0,0,0,0.00399245868914273,0,0,0.00274409878755635,0.000915931946190409,0.00115163045721072,0.000271142362822126,0.000331282884277161,0.00276877400891729,-0.000102007757116611,-4.76088369657359e-05,-0.000101673102031936,-1.60918156556085e-06,-4.14705429073191e-05
"IN","IND","India",5,2021-01-15,100,0,0,0,0,26,99,14798888.0471497,705,4,353633.998079122,2,268881.379743026,99,704,86529077.0189329,0,0,0,0,0.00369896144544032,0.00567375886524823,0.00283687943262411,0.0019806338028169,0.00303150810118302,0.00216599971997546,0.00111365917587651,0.00105435938047592,0.0023628493728201,0.000214919095358301,8.32230505263965e-05,6.98351262614465e-05,6.62076136117751e-05,-3.25938451520147e-05
"IN","IND","India",1,2021-01-16,319,0,0,0,0,65,318,33134995.8949199,1997,12,990205.967892464,2,263160.995050728,341,1996,186452034.629196,0,0,0,0,0.00287890867215874,0.00600901352028042,0.00100150225338007,0.0024062208924892,0.00486876834874965,0.00459059681774368,0.00051026353471726,0.000704669936076837,0.00217893696575955,-1.95695932996174e-05,-7.5064091079136e-05,-0.000442784618114929,-0.000149636362858965,-2.64020431868889e-05
"IN","IND","India",2,2021-01-16,623,1,33782.1966739405,0,0,96,623,64125447.8343451,3601,5,356601.394655625,1,123957.337025862,620,3597,324712051.282202,0.00160513643659711,0.000526814202704827,0,0,0.00217032532272285,0.00138850319355735,0.000277700638711469,0.00242768817520077,0.00290734465131253,0.00286306436177409,0.000682509526694737,0.000664207746140899,0.00222232968279891,-0.000271091797562368,-0.000160706693566113,-0.000217676069330503,-0.000159851801907693,-1.1680736427408e-05
"IN","IND","India",3,2021-01-16,291,1,53331.14197131,0,0,36,290,26364762.1803238,2053,4,237882.978725066,1,25395.476668262,357,2049,161883609.317028,0.00343642611683849,0.00202281900388661,0,0,0.00174842156386595,0.00194836824159766,0.000487092060399416,0.00245396242756687,0.00220195639758164,0.00256026665107733,0.000348594962156996,0.000199160418701264,0.00244081413724562,0.000128784783377005,1.32462393295609e-05,0.000205439923383023,5.62084445072922e-06,-3.63335147637086e-05
"IN","IND","India",4,2021-01-16,153,0,0,0,0,20,153,18703258.3385643,1016,0,0,0,0,188,1013,119228769.593209,0,0,0,0,0.00184111203166713,0,0,0.00261390653893747,0.000948695607986122,0.00120034548177869,0.000280997237404124,0.000356066929871912,0.00275755811649886,-8.141467053389e-05,-3.95081337561853e-05,-7.65330339663257e-05,6.54864787731794e-06,-4.00771746285228e-05
"IN","IND","India",5,2021-01-16,100,0,0,0,0,29,100,14485821.6445182,700,4,353633.998079122,2,268881.379743026,122,699,88848046.8586164,0,0,0,0,0.00408450704225352,0.00571428571428571,0.00285714285714286,0.00245824014185255,0.0030947537335879,0.0021791397136069,0.00111418328497936,0.00103289724612083,0.00235176386557576,0.000208183732533846,7.24916922069267e-05,6.49412453961379e-05,5.09917602061881e-05,-3.13954992015194e-05
"IN","IND","India",1,2021-01-17,304,2,95337.0948586117,0,0,51,304,31545088.8688188,2201,13,949364.495102484,1,126982.427402136,385,2200,210148815.199992,0.00657894736842105,0.00302224841575415,0,0,0.00236286137879911,0.00590640617900954,0.000454338936846888,0.00246478873239437,0.00486089133910993,0.00447562403367651,0.000482785586332507,0.000646427467047966,0.00216332415123905,-2.12137935440527e-05,-7.06730731097447e-05,-0.000389452863149196,-0.000140887328572426,-2.54203315411483e-05
"IN","IND","India",2,2021-01-17,615,0,0,0,0,138,615,59241187.5537533,4116,5,356601.394655625,1,123957.337025862,746,4112,376246424.048643,0,0,0,0,0.00316042597045689,0.00121477162293489,0.000242954324586978,0.00255521455581739,0.00288348671120932,0.00285133037220966,0.000653603280671007,0.000634098099444631,0.00221667365870779,-0.000219760043846175,-0.000135764225803925,-0.000172807095959443,-0.000135604530258856,-1.10474859028494e-05
"IN","IND","India",3,2021-01-17,324,2,144269.358621046,0,0,39,322,27179945.6791472,2277,6,382152.337346112,1,25395.476668262,391,2271,183086691.447855,0.00617283950617284,0.00530793403063095,0,0,0.00170588749890648,0.00263504611330698,0.00043917435221783,0.00242494154712511,0.00225431653528947,0.00265373342256087,0.000361518787247845,0.000207481873747001,0.00243634937375152,0.000118729106892659,1.42199634920721e-05,0.000193394870000712,6.91981904078438e-06,-2.92252025920641e-05
"IN","IND","India",4,2021-01-17,153,0,0,0,0,31,153,20480089.1940464,1069,0,0,0,0,200,1067,127834431.161173,0,0,0,0,0.00285372364908405,0,0,0.00264002006415249,0.000991727033754684,0.00126129846013252,0.000294955139256547,0.000383970504404715,0.00274663973446191,-4.9320981454801e-05,-2.61533264726414e-05,-3.97182611461775e-05,1.46320315341959e-05,-3.44173228668638e-05
"IN","IND","India",5,2021-01-17,100,0,0,0,0,25,100,14273675.0783044,700,4,353633.998079122,2,268881.379743026,140,699,91452756.1149957,0,0,0,0,0.00352112676056338,0.00571428571428571,0.00285714285714286,0.00282093131032259,0.00316214203456022,0.00219375736538523,0.00111421396521461,0.00100794721151661,0.00234030421638733,0.00018019155396773,5.40569751868204e-05,5.34562305204978e-05,2.96012760005905e-05,-2.7395115793894e-05
"IN","IND","India",6,2021-01-17,100,0,0,0,0,22,99,13501158.590516,700,0,0,0,0,106,699,89014114.8270266,0,0,0,0,0.00312989045383412,0,0,0.00213584799210139,0.00184880378995588,0.000951813162094317,0.000311535371523427,0.000279546349301682,0.00219689699068072,-0.000195413247999112,-0.000195441879851397,-0.000277588727949831,-0.000175625323444334,-9.29626996166086e-05
"IN","IND","India",1,2021-01-18,303,1,71337.2015471761,0,0,56,303,30200576.3796089,2009,14,1020701.69664966,1,126982.427402136,357,2008,202318216.074681,0.0033003300330033,0.00236211390969817,0,0,0.00260307720912936,0.00696864111498258,0.000497760079641613,0.00250406823410583,0.00485741839074472,0.0043745301641654,0.000458842004987495,0.000593410939220224,0.00214690019837015,-1.78402944008758e-05,-5.52831459398578e-05,-0.000281744286961839,-0.000111144043503297,-2.17441608644007e-05
"IN","IND","India",2,2021-01-18,639,1,117835.254030362,0,0,80,639,62742782.5267558,3854,4,339949.268220858,1,123957.337025862,634,3850,376906840.948303,0.00156494522691706,0.00187806866837812,0,0,0.00176331856554035,0.00103788271925272,0.000259470679813181,0.002319370770075,0.00286986461145086,0.00284715721487601,0.000629690545728328,0.000608914667065981,0.0022109951978453,-0.000138250977409412,-9.23161433158739e-05,-0.000104763754749284,-9.28355482518711e-05,-9.04732618037321e-06
