ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AR,ARG,Argentina,2,2020-12-25,2020-12-25,294,0,0,0,0,114,294,3956138.2746409895,280,1,1,292,1,23,270,1,2,291,1,39,254,1,53,240,1,24,269,1,27,266,0,2,292,1,10,283,1,1,292,1,18,275,0,49,245,1,5,288,1,45,248,293,0,0,1,271,0,13,10,292,0,2,0,255,0,6,33,241,1,11,41,270,0,10,14,267,0,15,12,292,0,2,0,284,0,7,3,293,0,1,0,276,0,10,8,245,1,16,32,289,0,3,2,249,1,24,20,0,0,43,251,251,0,15,28,0,2,60,232,234,0,12,48,282,4,7,1,282,0,3,9,0,291,0,0,3,0,14,0,17,263,294,0,0,0,0,0,0,0,89,110,72,23,0,6,100,131,57,0,5,166,83,40,0,5,141,88,60,0,4,106,102,82,0,7,36,81,170,0,277,4,8,5,277,6,6,5,277,5,9,3,277,10,0,7,277,8,4,5,277,10,2,5,294,0,0,0,294,0,0,0,294,0,0,0,294,0,0,0,294,0,0,0,294,0,0,0,294,0,0,0,294,0,0,0,294,0,0,0,294,0,0,0,294,0,0,0,294,0,0,0,0,4,75,215,0,1,226,67,0,5,77,212,0,3,202,89,0,6,53,235,0,4,67,223,0,0,203,91,91,0,99,65,26,13,0,1,4,40,107,142,0,1,292,1,0,5,47,242,0,1,243,28,3,6,2,11,0,0,45,90,106,53,0,2,58,139,80,15,294,294,219,1,67,7,68,2,223,1,217,0,73,4,92,2,106,94,241,2,26,25,227,1,66,0,0,0,4,15,39,77,159,0,0,5,15,50,69,155,0,4,110,110,43,27,0,1,47,86,86,74,0,0,103,101,54,36,90,4,167,33,90,37,39,128,90,32,63,109,0,1,161,132,162,0,49,83,245,1,8,0,10,3,2,7,18,84,0,6,21,13,16,3,4,17,12,0,7,9,12,3,0,87,0,2,108,180,2,2,0,0,0,294,0,0,0,0,0,8,3,219,48,16,8,0,84,105,66,22,9,2.387596899224806,1.6924006503308577,2.731707317073171,2.133358739686113,10.754789272030651,6.548137290455484,3.1258992805755397,1.583527029335104
AR,ARG,Argentina,3,2020-12-25,2020-12-25,371,0,0,0,0,181,369,3736786.1101627047,356,2,0,369,2,28,341,2,3,366,2,36,333,2,44,325,2,37,332,1,24,346,2,10,359,2,7,362,2,2,367,2,13,356,2,52,317,2,2,367,2,40,329,371,0,0,0,343,0,12,16,368,1,0,2,335,0,20,16,327,0,19,25,334,0,17,20,347,0,9,15,361,0,3,7,364,0,2,5,369,0,1,1,358,0,9,4,319,0,18,34,369,0,2,0,331,0,22,18,0,2,57,312,314,0,9,48,0,4,88,279,283,0,23,65,348,5,17,1,348,0,3,20,0,368,0,2,1,0,27,5,23,316,371,0,0,0,0,0,0,0,144,127,67,33,0,10,149,141,71,0,16,222,105,28,0,10,202,91,68,0,11,152,98,110,0,13,50,80,228,0,348,12,5,6,348,13,6,4,348,7,13,3,348,12,6,5,348,14,1,8,348,11,4,8,371,0,0,0,371,0,0,0,371,0,0,0,371,0,0,0,371,0,0,0,371,0,0,0,371,0,0,0,371,0,0,0,371,0,0,0,371,0,0,0,371,0,0,0,371,0,0,0,0,5,106,260,0,4,280,87,0,8,82,281,0,6,255,110,0,7,58,306,0,7,60,304,0,0,253,118,118,0,133,81,27,12,0,2,2,31,120,216,0,3,368,0,0,1,60,310,0,0,317,36,5,2,1,10,0,0,60,102,137,72,0,0,99,178,75,19,371,371,265,1,102,3,91,2,274,4,289,0,77,5,116,1,142,112,313,0,39,19,311,0,56,4,0,1,2,19,45,74,230,0,0,4,11,42,64,250,0,2,146,159,39,25,0,1,52,71,85,162,0,0,106,118,77,70,147,12,175,37,147,44,58,122,147,44,80,100,0,1,209,161,210,0,71,90,300,3,17,2,5,8,2,4,30,91,0,9,18,8,33,9,8,36,18,2,13,15,17,8,5,81,0,2,154,211,0,4,0,0,0,0,371,0,0,0,0,11,2,284,63,11,11,1,65,173,100,16,5,2.9398496240601504,2.5368776994692217,3.431372549019607,2.900033806429051,11.620830860534127,6.395291740841333,3.182386363636364,1.4153521256110224
AR,ARG,Argentina,4,2020-12-25,2020-12-25,293,1,15188.0283529864,0,0,135,293,3148590.8318558657,286,3,2,288,1,11,281,3,3,287,2,30,261,2,19,272,1,19,273,2,14,277,3,2,288,3,4,286,2,2,289,4,9,280,3,35,255,3,3,287,4,21,268,291,0,2,0,282,0,7,4,290,0,1,2,263,0,12,18,274,0,7,12,274,0,8,11,279,0,5,9,291,0,1,1,289,0,2,2,291,0,1,1,284,0,4,5,258,0,8,27,290,0,2,1,272,0,9,12,0,0,44,249,249,0,7,37,0,6,65,222,228,1,13,51,280,5,8,0,280,0,3,10,0,290,0,0,3,0,20,4,14,255,293,0,0,0,0,0,0,0,114,95,42,42,0,14,99,104,76,0,17,174,70,32,0,17,143,85,48,0,16,113,83,81,0,17,41,56,179,0,279,3,5,6,279,5,4,5,279,2,5,7,279,4,1,9,279,4,2,8,279,3,3,8,293,0,0,0,293,0,0,0,293,0,0,0,293,0,0,0,293,0,0,0,293,0,0,0,293,0,0,0,293,0,0,0,293,0,0,0,293,0,0,0,293,0,0,0,293,0,0,0,0,5,107,181,0,2,235,56,0,5,73,215,0,3,168,122,0,5,34,254,0,4,63,226,0,0,173,120,120,0,87,52,19,15,0,1,1,13,81,197,0,3,289,1,0,1,49,243,0,0,255,18,4,1,4,11,0,2,51,75,94,71,0,3,84,135,50,21,293,293,186,4,98,5,58,3,230,2,220,1,68,4,125,3,111,54,259,1,26,7,230,2,55,6,0,0,6,8,34,46,199,0,0,4,8,33,51,197,0,2,110,123,32,26,0,0,30,64,73,126,0,0,81,97,55,60,115,21,122,35,115,47,48,83,115,32,77,69,0,3,172,118,175,1,43,74,250,5,8,1,4,0,2,2,21,78,2,4,18,6,28,3,2,24,8,0,17,11,20,2,9,61,0,3,115,173,2,0,0,0,0,0,0,293,0,0,0,5,6,226,44,12,5,4,40,124,95,20,5,2.8137254901960786,2.752965609423872,3.6,2.54604653162044,12.748161764705882,6.255919434722254,3.0839416058394162,1.4589239637859017
AR,ARG,Argentina,5,2020-12-25,2020-12-25,240,0,0,0,0,128,239,2079101.6908711076,234,0,0,240,0,5,235,1,2,237,0,18,222,0,25,215,0,18,222,1,6,233,0,4,236,1,5,234,1,2,237,0,7,233,0,18,222,1,2,237,1,18,221,240,0,0,0,235,0,1,4,238,0,0,2,222,0,7,11,215,2,8,15,222,1,5,12,234,0,2,4,236,1,0,3,235,0,2,3,238,1,1,0,233,1,2,4,222,1,4,13,238,0,1,1,222,0,10,8,0,1,46,193,194,0,2,44,0,3,47,190,193,2,9,36,231,0,9,0,231,0,2,7,0,238,0,1,1,0,14,1,6,219,240,0,0,0,0,0,0,3,86,69,47,35,0,29,73,66,72,0,28,128,52,32,0,17,118,60,45,0,22,79,53,86,0,24,27,42,147,0,234,0,4,2,234,2,2,2,234,2,3,1,234,2,2,2,234,2,2,2,234,2,1,3,240,0,0,0,240,0,0,0,240,0,0,0,240,0,0,0,240,0,0,0,240,0,0,0,240,0,0,0,240,0,0,0,240,0,0,0,240,0,0,0,240,0,0,0,240,0,0,0,0,8,74,158,0,2,190,48,0,8,52,180,0,5,130,105,0,6,20,214,0,4,38,198,0,1,151,88,89,0,83,50,12,6,0,2,0,12,75,151,0,3,235,2,0,0,42,198,0,0,216,14,2,1,2,5,0,0,50,57,71,62,0,0,81,110,35,14,240,240,166,0,72,2,50,2,184,4,188,1,50,1,110,1,89,40,220,0,17,3,202,0,33,5,0,2,1,5,41,41,150,0,0,0,1,28,58,153,0,5,87,99,31,18,0,0,8,40,65,127,0,0,37,80,61,62,123,13,82,22,123,43,25,49,123,34,51,32,0,0,135,105,135,0,45,60,195,3,2,1,3,4,2,1,29,60,0,8,19,7,15,6,2,12,11,1,13,10,15,6,11,44,0,3,108,127,0,2,0,0,0,0,0,0,240,0,0,6,6,192,32,4,6,2,47,98,68,13,6,3.142857142857143,2.519966351907609,3.53125,2.1400086674530536,13.119469026548673,5.8900195571390785,2.663677130044843,1.4453650443751695
AR,ARG,Argentina,6,2020-12-25,2020-12-25,135,0,0,0,0,82,135,1706092.7850833149,130,0,0,135,0,8,127,0,2,133,0,9,126,0,15,120,0,10,125,0,5,130,1,3,131,0,1,134,0,0,135,0,8,127,0,8,127,0,2,133,0,10,125,135,0,0,0,127,0,1,7,133,0,1,1,126,0,2,7,120,0,5,10,125,0,3,7,130,0,2,3,132,0,3,0,134,0,1,0,135,0,0,0,127,0,2,6,127,0,2,6,133,0,1,1,125,0,7,3,0,0,25,110,110,0,3,22,0,6,22,107,113,1,7,14,128,2,5,0,128,0,1,6,0,134,0,0,1,0,14,1,5,115,135,0,0,0,0,0,0,0,55,48,17,15,0,22,39,38,36,0,22,71,20,22,0,20,68,21,26,0,17,47,25,46,0,27,11,21,76,0,130,2,1,2,130,3,1,1,130,3,2,0,130,3,0,2,130,3,1,1,130,2,1,2,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,0,2,23,110,0,0,107,28,0,4,27,104,0,3,69,63,0,3,10,122,0,2,13,120,0,0,76,59,59,0,40,28,7,1,0,0,0,5,44,86,0,0,135,0,0,2,26,107,0,0,119,6,1,0,1,8,0,0,33,38,40,24,0,2,49,60,19,5,135,135,112,0,19,4,28,1,105,1,108,0,25,2,66,3,45,21,125,0,8,2,122,1,11,1,0,1,0,2,18,27,87,0,0,0,5,10,31,89,0,3,60,41,15,16,0,0,4,22,40,69,0,0,14,37,39,45,84,9,30,12,84,20,7,24,84,15,18,18,0,1,45,89,46,0,19,70,116,0,2,0,1,1,1,0,14,71,0,4,6,0,6,2,0,8,3,0,3,12,4,0,3,13,0,0,69,66,0,0,0,0,0,0,0,0,0,135,0,4,3,110,16,2,4,2,43,46,32,6,2,2.6470588235294117,1.9982166737425688,3.5454545454545454,2.840645009370947,12.488,5.952250861865673,2.3884297520661155,1.46839992750866
AR,ARG,Argentina,7,2020-12-25,2020-12-23,100,0,0,0,0,40,99,1318101.543867264,87,0,1,99,0,2,98,0,1,99,0,7,93,0,10,90,0,10,90,0,0,100,0,0,100,0,1,99,0,0,100,1,2,97,0,3,97,1,1,98,1,10,89,99,0,1,0,98,0,0,2,99,0,1,0,93,0,7,0,90,0,4,6,90,0,4,6,100,0,0,0,100,0,0,0,99,0,0,1,100,0,0,0,98,0,2,0,97,0,2,1,99,0,1,0,90,0,5,5,0,1,13,86,87,0,4,9,0,4,13,83,87,0,3,10,97,1,2,0,97,0,1,2,0,99,0,0,1,0,7,2,3,88,100,0,0,0,0,0,0,0,41,32,13,14,0,21,33,23,23,0,16,46,20,18,0,14,54,15,17,0,18,36,19,27,0,25,4,10,61,0,97,1,0,2,97,1,0,2,97,0,2,1,97,1,0,2,97,1,1,1,97,1,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,7,9,84,0,1,75,24,0,8,22,70,0,4,54,42,0,8,9,83,0,7,13,80,0,1,56,43,44,0,36,17,2,1,0,1,2,8,33,56,0,0,100,0,0,2,15,83,0,0,85,7,0,1,0,7,0,0,20,28,36,16,0,1,28,56,9,6,100,100,91,0,9,0,25,3,71,1,78,1,19,2,46,0,38,16,91,0,8,1,87,0,12,1,0,2,1,2,8,22,65,0,1,0,3,13,24,59,0,2,31,37,20,10,0,0,4,10,21,65,0,0,11,26,20,43,63,7,19,11,63,12,6,19,63,5,21,11,0,0,14,86,14,0,8,78,92,0,3,0,1,0,0,0,4,78,0,0,1,2,2,0,1,1,2,0,2,3,1,2,0,5,0,3,46,49,0,2,0,0,0,0,0,0,0,0,100,12,3,69,14,2,12,2,27,39,15,4,1,4.238095238095238,3.562369462938423,4,3.24037034920393,12.436781609195402,6.00135866288527,1.9870129870129871,1.0820728948777518
AR,ARG,Argentina,-99,2020-12-26,2020-12-26,718,7,97138.20701174511,4,53853.458938243464,192,573,7921787.366923554,0,18,13,687,19,60,639,15,17,686,20,103,595,20,115,583,17,107,594,21,51,646,19,15,684,22,30,666,17,13,688,15,53,650,19,96,603,20,25,673,21,111,586,705,4,4,5,658,4,28,28,701,2,7,8,615,10,43,50,603,6,42,67,611,11,44,52,667,3,18,30,703,3,8,4,688,3,12,15,705,2,6,5,665,5,22,26,622,7,38,51,693,6,11,8,607,9,54,48,141,4,100,473,646,0,22,50,196,16,119,387,601,3,21,93,697,9,12,0,697,0,5,16,0,713,0,1,4,0,248,11,32,427,718,0,0,0,0,0,230,5,160,163,82,78,299,44,173,115,87,299,65,213,75,66,299,64,191,90,74,299,60,152,96,111,299,72,55,66,226,0,689,12,12,5,689,19,4,6,689,16,10,3,689,17,5,7,689,20,5,4,689,19,4,6,718,0,0,0,718,0,0,0,718,0,0,0,718,0,0,0,718,0,0,0,718,0,0,0,718,0,0,0,718,0,0,0,718,0,0,0,718,0,0,0,718,0,0,0,718,0,0,0,333,20,90,275,333,12,250,123,333,22,65,298,333,14,209,162,333,21,55,309,333,14,63,308,372,7,194,145,524,0,120,36,26,12,401,4,10,36,94,173,401,4,309,4,442,5,40,231,442,0,218,23,7,3,2,23,442,0,80,92,68,36,455,5,73,126,34,25,718,718,634,7,71,6,477,10,222,9,656,5,49,8,518,6,109,85,667,3,30,18,657,2,55,4,485,3,4,8,23,60,135,485,2,5,12,30,44,140,509,3,87,69,25,25,509,3,37,56,48,65,509,0,65,66,37,41,611,12,77,18,611,36,33,38,611,28,46,33,552,2,46,118,600,0,61,57,683,5,6,2,0,1,4,4,13,644,2,3,3,2,5,3,1,7,3,2,7,2,4,0,3,27,718,0,0,0,0,0,718,0,0,0,0,0,0,0,0,718,0,0,0,0,718,0,0,0,0,0,0,2.7875,2.1263369677742894,2.642857142857143,1.8822478962286404,0,0,0,0
AR,ARG,Argentina,1,2020-12-26,2020-12-26,212,0,0,0,0,80,212,3066353.7316748174,195,1,1,210,0,17,195,1,7,204,1,37,174,2,43,167,1,29,182,1,22,189,0,7,205,1,7,204,1,2,209,1,16,195,0,49,163,1,6,205,1,41,170,211,0,1,0,195,0,6,11,205,0,4,3,175,1,8,28,169,0,12,31,183,0,11,18,190,0,9,13,205,0,4,3,205,0,4,3,210,0,1,1,196,0,4,12,163,0,13,36,206,0,2,4,171,1,15,25,0,0,34,178,178,0,9,25,0,2,38,172,174,0,9,29,203,2,7,0,203,0,0,9,0,212,0,0,0,0,11,1,10,190,212,0,0,0,0,0,0,0,57,83,52,20,0,2,75,101,34,0,4,99,75,34,0,3,99,71,39,0,3,74,66,69,0,3,21,47,141,0,202,3,2,5,202,2,2,6,202,0,5,5,202,3,2,5,202,3,1,6,202,3,2,5,212,0,0,0,212,0,0,0,212,0,0,0,212,0,0,0,212,0,0,0,212,0,0,0,212,0,0,0,212,0,0,0,212,0,0,0,212,0,0,0,212,0,0,0,212,0,0,0,0,1,40,171,0,1,134,77,0,2,52,158,0,0,150,62,0,0,68,144,0,1,46,165,0,0,146,66,66,0,72,38,24,12,0,1,3,28,95,85,0,1,211,0,0,3,21,188,0,0,146,41,8,6,2,9,0,0,32,71,86,23,0,1,40,108,47,16,212,212,172,1,33,6,78,1,129,4,160,0,47,5,62,3,61,86,144,0,25,43,166,1,44,1,0,1,2,17,32,57,103,0,0,7,29,49,57,70,0,3,79,83,28,19,0,0,33,56,53,70,0,0,84,60,42,26,68,4,122,18,68,20,29,95,68,16,54,74,0,0,88,124,88,0,44,80,168,0,10,0,11,5,1,1,16,80,0,5,20,6,7,0,1,8,2,0,14,8,6,3,2,50,0,4,80,123,1,4,0,0,212,0,0,0,0,0,0,14,2,152,35,9,14,1,28,64,74,21,10,2.727272727272727,2.1330729007701543,2.40625,1.583368703623039,9.94478527607362,6.1566500568689815,3.511979166666667,1.6179012452415864
AR,ARG,Argentina,2,2020-12-26,2020-12-26,372,0,0,0,0,190,372,3559619.5918937903,353,1,3,368,1,27,344,1,6,365,1,50,321,1,54,317,1,28,343,1,31,340,1,4,367,3,8,361,2,8,362,0,31,341,2,63,307,1,4,367,1,43,328,369,0,2,1,345,1,14,12,366,0,4,2,322,0,18,32,318,0,18,36,344,0,15,13,341,0,18,13,368,0,3,1,364,0,2,6,364,0,8,0,341,0,9,22,309,1,15,47,368,0,4,0,329,1,18,24,0,0,67,305,305,0,20,47,0,1,96,275,276,1,24,71,348,2,21,1,348,0,5,19,0,367,0,2,3,0,26,3,19,324,372,0,0,0,0,0,0,1,115,143,70,43,0,13,125,154,80,0,13,203,107,49,0,5,182,109,76,0,8,140,121,103,0,10,50,94,218,0,353,4,8,7,353,8,2,9,353,5,10,4,353,8,2,9,353,8,2,9,353,9,2,8,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,0,3,99,270,0,2,268,102,0,5,87,280,0,1,261,110,0,3,69,300,0,2,64,306,0,0,258,114,114,0,136,78,25,19,0,2,5,47,153,165,0,4,366,2,0,1,63,308,0,0,292,59,2,8,2,9,0,0,59,101,153,59,0,0,71,209,76,16,372,372,273,0,95,4,104,1,264,3,285,2,80,5,111,0,134,127,303,0,36,33,308,1,60,3,0,0,6,13,61,84,208,0,0,5,28,54,78,207,0,2,143,153,49,25,0,1,53,94,108,116,0,0,138,134,57,43,100,9,209,54,100,45,56,171,100,36,101,135,0,0,222,150,222,0,57,93,315,3,14,2,11,0,3,2,22,93,1,12,15,11,20,2,4,25,7,0,19,12,14,8,5,124,0,3,136,229,1,3,0,0,0,372,0,0,0,0,0,12,1,268,78,13,12,2,110,145,85,14,4,2.928104575163398,2.3594841518171505,3.05,2.4730753516452455,10.859872611464969,6.870745130032643,3.0112994350282483,1.3817454190271494
AR,ARG,Argentina,3,2020-12-26,2020-12-26,435,1,4919.41113669015,0,0,192,435,3817258.9954757257,424,4,3,428,4,23,408,3,5,427,4,39,392,4,47,384,4,33,398,4,22,409,4,8,423,5,8,422,4,4,427,4,11,420,3,70,362,5,5,425,4,50,381,432,0,3,0,412,0,10,13,430,0,4,1,396,2,17,20,388,0,18,29,402,2,13,18,413,1,11,10,427,0,6,2,427,1,5,2,431,2,1,1,424,0,5,6,365,0,26,44,430,0,5,0,385,3,21,26,0,0,66,369,369,1,17,48,0,3,125,307,310,0,27,98,408,4,21,2,408,0,8,19,0,427,0,5,3,0,30,4,20,381,435,0,0,0,0,0,0,1,159,157,76,42,0,19,157,170,89,0,23,240,121,51,0,20,211,127,77,0,21,174,117,123,0,27,57,91,260,0,415,5,8,7,415,11,1,8,415,8,8,4,415,9,3,8,415,11,0,9,415,11,3,6,435,0,0,0,435,0,0,0,435,0,0,0,435,0,0,0,435,0,0,0,435,0,0,0,435,0,0,0,435,0,0,0,435,0,0,0,435,0,0,0,435,0,0,0,435,0,0,0,0,6,106,323,0,4,305,126,0,12,76,347,0,7,239,189,0,9,58,368,0,9,56,370,0,1,261,173,174,0,149,72,30,10,0,0,7,32,134,262,0,2,433,0,0,2,72,361,0,0,376,38,1,2,3,15,0,1,83,131,145,75,0,1,131,216,66,21,435,435,329,1,101,4,130,1,301,3,359,1,73,2,196,1,129,109,377,2,38,18,379,1,52,3,0,0,2,25,57,90,261,0,0,3,16,56,101,259,0,6,163,181,53,32,0,0,57,105,110,163,0,0,147,135,89,64,153,13,231,38,153,72,60,150,153,61,92,129,0,0,257,178,257,0,83,95,352,7,16,2,10,5,2,3,38,95,2,4,28,18,29,7,11,31,9,0,22,25,21,11,6,116,0,3,152,274,1,5,0,0,0,0,435,0,0,0,0,7,6,346,68,8,7,1,84,193,116,28,6,2.5574324324324325,1.8703956151863514,3.1551724137931036,2.3381033259320305,11.508997429305913,6.257617730603597,3.321116504854369,1.5265742434287837
AR,ARG,Argentina,4,2020-12-26,2020-12-26,380,0,0,0,0,174,380,3277508.841883822,368,2,1,377,1,14,365,2,5,373,0,38,342,1,28,351,1,28,351,0,15,365,1,6,373,1,8,371,0,2,378,1,9,370,1,44,335,2,2,376,2,37,341,379,0,0,1,366,0,7,7,375,0,1,4,342,1,19,18,352,0,14,14,352,0,7,21,365,1,5,9,374,0,5,1,372,0,4,4,378,0,2,0,371,0,4,5,336,0,10,34,378,0,1,1,343,0,14,23,0,0,63,317,317,0,13,50,0,3,99,278,281,0,24,75,356,6,18,0,356,0,8,16,0,372,0,3,5,0,27,2,18,333,380,0,0,0,0,0,0,0,151,121,62,46,0,24,148,120,88,0,27,231,76,46,0,22,188,100,70,0,21,153,92,114,0,33,57,53,237,0,362,2,12,4,362,9,4,5,362,7,6,5,362,10,1,7,362,9,1,8,362,9,2,7,380,0,0,0,380,0,0,0,380,0,0,0,380,0,0,0,380,0,0,0,380,0,0,0,380,0,0,0,380,0,0,0,380,0,0,0,380,0,0,0,380,0,0,0,380,0,0,0,0,8,94,278,0,3,274,103,0,7,77,296,0,7,213,160,0,10,44,326,0,6,49,325,0,1,218,161,162,0,131,52,21,14,0,2,1,24,131,222,0,3,376,1,0,3,53,324,0,0,333,28,3,1,3,12,0,2,76,123,112,67,0,0,133,177,54,16,380,380,286,0,92,2,106,3,267,4,303,1,71,5,167,3,116,94,336,1,30,13,331,1,46,2,0,0,3,14,41,87,235,0,0,2,13,47,84,234,0,3,155,145,50,27,0,1,44,63,109,163,0,0,102,124,78,76,154,11,162,53,154,47,71,108,154,39,96,91,0,2,230,148,232,1,55,92,325,2,8,2,5,3,5,0,30,95,0,10,17,6,49,5,8,30,16,2,14,18,26,3,5,76,0,1,148,228,0,3,0,0,0,0,0,380,0,0,0,9,1,302,53,15,9,2,62,150,127,24,6,2.8421052631578947,2.1924203595728167,2.9642857142857144,2.123156190154697,11.95156695156695,6.225334560872243,3.1249307479224377,1.565935665689915
