ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
NZ,NZL,New Zealand,2,2020-12-28,2020-12-26,100,0,0,0,0,13,100,692295.5590407373,98,0,0,100,0,11,89,0,1,99,0,25,75,0,21,79,0,17,83,0,8,92,0,2,98,0,8,92,0,2,98,0,3,97,0,24,76,0,1,99,0,12,88,100,0,0,0,89,0,2,9,99,0,0,1,75,0,3,22,79,0,6,15,83,0,2,15,92,0,2,6,98,0,0,2,92,0,2,6,98,0,2,0,97,0,1,2,76,0,4,20,99,0,1,0,88,0,2,10,0,0,7,93,93,5,2,0,1,25,74,75,0,2,23,98,0,2,0,98,0,2,0,100,0,0,3,1,1,95,100,0,0,0,0,0,0,0,43,32,14,11,0,0,29,63,8,0,0,45,49,6,0,0,46,42,12,0,0,42,47,11,0,0,17,61,22,0,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,42,58,0,0,79,21,0,0,70,30,0,0,84,16,0,0,53,47,0,0,15,85,0,1,79,20,21,0,31,24,12,12,0,0,0,5,42,53,0,1,98,1,0,3,17,80,0,0,1,2,7,8,81,1,0,0,8,16,32,44,0,1,4,13,35,47,100,100,58,0,4,38,21,0,8,71,30,0,4,66,16,0,6,78,47,1,4,48,85,0,8,7,0,0,1,3,9,16,71,0,0,3,3,10,21,63,0,0,11,24,36,29,0,0,2,5,16,77,0,0,6,16,35,43,78,0,16,6,78,1,2,19,78,0,10,12,0,0,78,22,78,0,13,9,87,0,3,0,0,1,0,0,9,9,0,3,5,5,8,1,5,10,4,0,4,11,5,6,0,24,0,1,40,58,0,1,0,0,0,100,0,0,0,0,0,1,2,54,24,19,1,0,15,31,30,20,3,5.788461538461538,8.242254922906595,1.8571428571428572,1.0690449676496976,12.28888888888889,5.79469816655261,3.09375,1.4873368995058176
NZ,NZL,New Zealand,3,2020-12-28,2020-12-26,100,0,0,0,0,6,100,635547.2908039368,100,0,0,100,0,10,90,0,1,99,0,15,85,0,26,74,0,9,91,0,9,91,0,1,99,0,4,96,0,1,99,0,3,97,0,15,85,0,2,98,0,10,90,100,0,0,0,90,0,6,4,99,0,0,1,85,0,2,13,74,0,8,18,91,0,3,6,91,0,4,5,99,0,0,1,96,0,2,2,99,0,1,0,97,0,0,3,85,0,6,9,98,0,0,2,90,0,1,9,0,0,4,96,96,4,0,0,1,35,64,65,0,3,32,97,0,3,0,97,0,3,0,100,0,0,4,0,0,96,100,0,0,0,0,0,0,0,46,30,21,3,0,0,31,62,7,0,1,48,50,1,0,0,42,50,8,0,1,47,48,4,0,0,17,57,26,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,25,75,0,0,75,25,0,0,63,37,0,0,73,27,0,0,30,70,0,0,10,90,0,0,76,24,24,0,30,19,16,11,0,0,0,4,33,63,0,0,100,0,0,2,17,81,0,0,2,2,4,5,85,2,0,0,7,16,45,32,0,1,5,12,23,59,100,100,75,0,3,22,25,0,7,68,37,0,4,59,27,0,3,70,70,0,2,28,90,0,5,5,0,0,0,0,4,14,82,0,0,0,1,6,19,74,0,2,11,18,38,31,0,0,3,5,12,80,0,0,3,15,30,52,82,2,9,7,82,2,2,14,82,1,5,12,0,0,73,27,73,0,17,10,83,1,2,0,1,0,0,0,13,10,0,5,6,6,13,1,4,11,6,0,1,13,2,3,2,17,0,3,44,51,0,2,0,0,0,0,100,0,0,0,0,0,3,53,30,14,0,2,17,22,30,19,10,4.7555555555555555,4.401216544400771,1.5,0.5773502691896257,13.026315789473685,5.718748757029341,3.5894736842105264,1.6143949320536588
NZ,NZL,New Zealand,4,2020-12-28,2020-12-26,100,1,4896.1640944315,1,4896.1640944315,8,99,586057.6380039005,99,0,2,98,0,14,86,0,2,98,0,19,81,0,19,81,0,13,87,0,5,95,0,2,98,0,4,96,0,1,99,0,3,97,0,17,83,0,2,98,0,7,93,98,0,1,1,86,0,8,6,98,0,1,1,81,0,2,17,81,0,8,11,87,0,1,12,95,0,4,1,98,0,2,0,96,0,2,2,99,0,1,0,97,0,2,1,83,0,2,15,98,0,1,1,93,0,3,4,0,1,3,96,97,2,1,0,2,41,57,59,1,1,39,99,0,1,0,99,0,1,0,100,0,0,4,1,3,92,100,0,0,0,0,0,0,0,44,32,14,10,0,0,29,62,9,0,0,53,36,11,0,0,50,37,13,0,1,52,38,9,0,1,15,51,33,0,97,0,1,2,97,1,1,1,97,1,0,2,97,1,1,1,97,1,0,2,97,1,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,31,69,0,0,80,20,0,1,62,37,0,0,74,26,0,0,29,71,0,0,8,92,0,0,70,30,30,0,31,20,10,9,0,0,0,1,32,67,0,1,99,0,0,0,24,76,0,0,2,2,4,4,85,3,0,0,7,18,47,28,0,1,7,13,34,45,100,100,69,1,3,27,20,2,7,71,38,1,4,57,26,1,4,69,71,1,3,25,92,1,4,3,0,0,1,3,4,3,89,0,0,0,5,6,8,81,0,0,8,23,38,31,0,0,1,7,15,77,0,0,6,19,23,52,75,0,20,5,75,4,2,19,75,4,9,12,0,1,72,27,73,0,12,15,88,0,1,0,0,0,1,1,9,16,0,3,6,5,8,1,7,8,6,0,2,8,6,1,5,18,0,0,31,67,0,2,0,0,0,0,0,100,0,0,0,0,2,56,26,16,0,1,14,14,41,20,10,5.523255813953488,7.002511019331441,2.3333333333333335,2.516611478423583,12.282608695652174,5.5930217254202095,3.336734693877551,1.5660303584305746
NZ,NZL,New Zealand,5,2020-12-28,2020-12-26,100,0,0,0,0,1,100,484468.0739021615,97,1,0,99,1,14,85,1,0,99,1,16,83,1,14,85,1,13,86,1,4,95,1,3,96,1,2,97,1,1,98,1,0,99,1,8,91,1,0,99,1,6,93,100,0,0,0,86,0,5,9,100,0,0,0,84,0,6,10,86,0,3,11,87,0,6,7,96,0,2,2,97,0,1,2,98,0,1,1,99,0,0,1,100,0,0,0,92,0,3,5,100,0,0,0,94,0,2,4,0,0,1,99,99,0,1,0,1,29,70,71,1,1,27,99,0,1,0,99,0,1,0,100,0,0,3,2,1,94,100,0,0,0,0,0,0,0,43,41,11,5,0,1,26,62,11,0,0,49,46,5,0,3,46,44,7,0,4,50,39,7,0,4,13,51,32,0,99,0,0,1,99,0,0,1,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,16,83,0,1,65,34,0,1,56,43,0,0,70,30,0,2,27,71,0,2,11,87,0,0,66,34,34,0,24,21,8,13,0,0,0,6,31,63,0,0,100,0,0,2,19,79,0,0,1,2,4,9,77,7,0,0,12,23,38,27,0,1,3,22,27,47,100,100,84,0,0,16,35,1,6,58,44,1,3,52,30,1,6,63,73,0,4,23,89,0,2,9,0,0,0,1,3,10,86,0,0,0,1,2,10,87,0,1,6,24,36,33,0,0,0,4,11,85,0,0,7,5,20,68,88,1,10,1,88,3,1,8,88,1,5,6,0,0,60,40,60,0,25,15,75,1,4,0,2,1,0,0,17,15,0,5,7,3,15,2,4,16,6,0,3,3,5,2,1,13,0,3,32,65,0,0,0,0,0,0,0,0,100,0,0,2,5,48,26,19,2,2,13,24,33,25,1,5.527777777777778,5.968900885236559,0,0,12.212765957446809,5.465182739373188,2.8404255319148937,1.4759956835423793
NZ,NZL,New Zealand,6,2020-12-28,2020-12-26,100,0,0,0,0,1,99,574544.1284267987,96,1,0,99,1,12,87,1,3,96,1,9,90,1,14,85,1,13,86,1,5,94,1,1,98,0,1,99,0,0,100,1,3,96,1,10,89,1,0,99,1,2,97,100,0,0,0,88,0,5,7,97,0,2,1,91,0,4,5,86,0,3,11,87,0,4,9,95,0,3,2,99,0,1,0,99,0,0,1,100,0,0,0,97,0,3,0,90,0,1,9,100,0,0,0,98,0,1,1,0,1,1,98,99,1,0,0,0,19,81,81,0,2,17,98,0,2,0,98,0,2,0,100,0,0,2,2,0,96,100,0,0,0,0,0,0,0,50,30,15,5,0,5,27,55,13,0,3,49,36,12,0,3,42,41,14,0,2,49,37,12,0,4,16,48,32,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,24,75,0,0,67,33,0,1,49,50,0,1,65,34,0,3,28,69,0,1,8,91,0,0,71,29,29,0,29,14,16,12,0,0,0,6,39,55,0,0,100,0,0,1,13,86,0,0,2,2,3,7,79,7,0,0,12,28,42,18,0,4,9,11,25,51,100,100,76,1,1,22,33,0,3,64,51,1,3,45,35,1,1,63,72,0,1,27,92,0,2,6,0,0,1,0,2,6,91,0,0,0,2,4,13,81,0,1,6,23,27,43,0,1,0,3,6,90,0,0,2,7,16,75,91,0,6,3,91,2,2,5,91,1,6,2,0,1,27,72,28,0,19,53,81,0,0,1,4,1,0,1,12,54,0,5,1,2,5,0,1,4,3,0,4,5,3,1,2,10,0,2,44,54,0,0,0,0,0,0,0,0,0,100,0,4,2,41,24,29,4,2,18,26,29,16,5,10.181818181818182,10.091625691181232,0,0,12.452631578947368,4.6739850896361554,2.172043010752688,1.1574302111929433
NZ,NZL,New Zealand,7,2020-12-28,2020-12-22,100,0,0,0,0,3,99,582898.668988361,97,1,0,99,1,7,92,2,3,95,2,19,79,2,13,85,2,13,85,2,4,94,2,2,96,2,1,97,2,3,95,2,3,95,2,7,91,2,4,94,2,3,95,100,0,0,0,93,0,2,5,97,0,1,2,81,3,4,12,87,2,3,8,87,2,4,7,96,0,2,2,98,0,2,0,99,1,0,0,97,1,0,2,97,1,2,0,93,1,1,5,96,1,0,3,97,2,0,1,0,1,3,96,97,3,0,0,1,22,77,78,2,2,18,98,0,2,0,98,0,2,0,100,0,0,5,0,2,93,100,0,0,0,0,0,0,0,52,28,14,6,0,8,23,60,9,0,2,52,38,8,0,7,44,36,13,0,5,49,34,12,0,7,13,51,29,0,98,0,0,2,98,0,1,1,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,13,86,0,0,68,32,0,1,48,51,0,0,67,33,0,1,27,72,0,1,8,91,0,0,75,25,25,0,34,19,9,13,0,1,1,5,38,55,0,1,99,0,0,2,22,76,0,0,2,2,6,7,79,4,0,0,16,24,37,23,0,3,5,15,30,47,100,100,87,0,0,13,32,0,7,61,52,0,1,47,33,0,12,55,73,0,4,23,92,0,3,5,0,0,0,1,0,9,90,0,0,0,1,7,10,82,0,1,2,23,39,35,0,0,1,1,8,90,0,0,0,4,19,77,96,1,2,1,96,1,2,1,96,0,3,1,0,2,15,83,17,0,9,74,91,1,1,0,1,0,0,0,6,76,0,1,0,1,4,0,0,2,0,0,3,2,1,0,4,6,0,3,39,58,0,0,0,0,0,0,0,0,0,0,100,2,7,43,31,17,2,5,25,29,23,14,2,8.4,10.162812534957517,1,0,11.484848484848484,5.247669329824075,2.1123595505617976,1.2195211639222754
NZ,NZL,New Zealand,-99,2020-12-30,2020-12-30,102,1,5352.0693604682,1,5352.0693604682,4,85,694119.6013093718,0,1,1,100,1,13,88,1,4,97,1,17,84,1,19,82,0,15,87,1,4,97,1,1,100,1,2,99,1,4,97,1,4,97,1,15,86,1,1,100,1,6,95,101,0,1,0,89,2,3,8,98,1,0,3,85,0,3,14,83,2,3,14,87,2,2,11,98,1,2,1,101,0,0,1,100,0,0,2,98,3,0,1,98,1,2,1,87,2,4,9,101,0,0,1,96,1,1,4,17,0,4,81,100,2,0,22,0,17,63,85,0,2,15,100,0,2,0,100,0,2,0,102,0,0,26,2,1,73,102,0,0,0,0,0,31,2,31,21,10,7,42,2,20,35,3,42,3,30,21,6,42,2,32,21,5,42,2,30,22,6,42,3,14,29,14,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,48,0,16,38,48,3,37,14,48,1,35,18,48,2,36,16,48,2,23,29,48,2,8,44,51,0,33,18,69,0,19,7,3,4,53,0,1,6,14,28,53,1,48,0,67,0,5,30,67,0,2,0,2,3,27,1,67,1,6,10,7,11,73,1,3,6,5,14,102,102,86,1,2,13,66,1,4,31,68,1,4,29,67,1,5,29,80,1,3,18,94,0,3,5,74,0,0,0,2,0,26,74,0,0,0,1,2,25,78,0,4,6,8,6,78,0,3,0,3,18,78,0,5,1,5,13,97,0,2,3,97,0,0,5,97,0,1,4,81,0,3,18,84,1,12,5,100,0,0,0,0,0,0,0,2,99,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,102,0,0,0,0,0,102,0,0,0,0,0,0,0,0,102,0,0,0,0,102,0,0,0,0,0,0,3.185185185185185,5.519455359398014,1,0,0,0,0,0
NZ,NZL,New Zealand,1,2020-12-30,2020-12-26,100,0,0,0,0,8,100,632152.2213299986,98,0,1,99,0,11,89,0,2,98,0,23,77,0,23,77,0,22,78,0,9,91,0,5,95,0,3,97,0,0,100,0,7,93,0,18,82,0,5,95,0,16,84,99,0,0,1,89,0,2,9,98,0,0,2,77,0,1,22,77,0,5,18,78,0,5,17,91,0,3,6,95,0,1,4,97,0,1,2,100,0,0,0,93,0,3,4,82,0,4,14,95,0,1,4,84,0,7,9,0,0,6,94,94,5,1,0,1,38,61,62,0,2,36,98,0,2,0,98,0,2,0,100,0,0,3,1,0,96,100,0,0,0,0,0,0,0,40,33,23,4,0,0,44,48,8,0,1,64,29,6,0,0,53,35,12,0,0,55,36,9,0,0,21,53,26,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,49,51,0,0,75,25,0,0,70,30,0,0,83,17,0,0,50,50,0,1,24,75,0,0,80,20,20,0,25,19,16,20,0,0,3,6,41,50,0,0,100,0,0,1,10,89,0,0,2,3,5,12,71,7,0,0,7,15,37,41,0,0,3,13,33,51,100,100,51,1,1,47,25,1,3,71,30,1,2,67,17,2,4,77,50,1,1,48,76,1,3,20,0,0,0,3,7,12,78,0,0,0,3,15,16,66,0,1,5,13,38,43,0,0,0,5,16,79,0,0,5,20,26,49,75,0,11,14,75,0,0,25,75,0,3,22,0,0,63,37,63,0,13,24,87,0,1,0,2,1,0,0,9,24,0,5,10,2,8,1,0,4,4,0,2,3,2,0,3,32,0,3,36,59,2,0,0,0,100,0,0,0,0,0,0,0,3,41,37,19,0,0,8,17,39,28,8,5,7.198484689028783,1.3333333333333333,0.5163977794943222,12.193548387096774,5.152580747455229,3.78125,1.557346765292952
NZ,NZL,New Zealand,2,2020-12-30,2020-12-26,100,1,16562.7714082933,0,0,9,100,786318.9162062822,99,0,1,99,0,11,89,0,1,99,0,17,83,0,25,75,0,19,81,0,10,90,0,1,99,0,6,94,0,1,99,0,4,96,0,22,78,0,1,99,0,10,90,99,0,0,1,89,0,4,7,99,0,0,1,83,0,3,14,75,0,5,20,81,0,0,19,90,0,3,7,99,0,0,1,94,0,2,4,99,0,1,0,96,0,1,3,78,0,3,19,99,0,1,0,90,0,4,6,0,0,4,96,96,3,1,0,0,29,71,71,0,4,25,96,0,4,0,96,0,4,0,100,0,0,4,1,2,93,100,0,0,0,0,0,0,0,44,33,13,10,0,1,28,61,10,0,0,45,49,6,0,0,43,46,11,0,0,39,50,11,0,0,15,63,22,0,98,0,2,0,98,0,0,2,98,0,0,2,98,0,1,1,98,0,0,2,98,0,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,44,56,0,0,79,21,0,0,70,30,0,0,79,21,0,0,44,56,0,0,20,80,0,1,73,26,27,0,28,25,9,11,0,0,0,6,35,59,0,0,99,1,0,1,12,87,0,0,2,1,9,7,80,1,0,0,7,18,36,39,0,0,9,15,31,45,100,100,56,0,3,41,21,0,8,71,30,0,4,66,21,0,9,70,56,0,4,40,80,0,11,9,0,0,1,0,11,10,78,0,0,2,4,11,18,65,0,0,9,23,33,35,0,0,3,4,16,77,0,0,9,12,31,48,79,0,15,6,79,2,0,19,79,1,11,9,0,0,75,25,75,0,16,9,84,0,1,0,1,2,0,1,11,9,0,4,6,6,10,0,4,10,5,0,3,10,6,2,2,23,0,1,38,60,0,1,0,0,0,100,0,0,0,0,0,0,2,58,25,15,0,0,19,27,28,21,5,5.480769230769231,7.21243584160239,2.25,1.5,12.395604395604396,6.2073059478848895,3.0412371134020617,1.3222260725540018
NZ,NZL,New Zealand,3,2020-12-30,2020-12-27,100,0,0,0,0,8,100,675520.9050156304,99,0,0,100,0,5,95,0,1,99,0,9,91,0,13,87,0,8,92,0,3,97,0,1,99,0,3,97,0,0,100,0,2,98,0,10,90,0,3,97,0,8,92,100,0,0,0,95,0,2,3,99,0,0,1,91,0,1,8,87,0,7,6,92,0,4,4,97,0,1,2,99,0,0,1,97,0,2,1,100,0,0,0,98,0,0,2,90,0,3,7,97,0,1,2,92,0,3,5,0,0,5,95,95,4,1,0,0,34,66,66,0,3,31,97,0,3,0,97,0,3,0,100,0,0,3,2,0,95,100,0,0,0,0,0,0,0,44,33,20,3,0,0,32,65,3,0,0,48,51,1,0,0,45,48,7,0,0,50,50,0,0,0,14,67,19,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,34,66,0,1,76,23,0,0,64,36,0,0,71,29,0,0,38,62,0,0,12,88,0,0,71,29,29,0,27,24,8,12,0,0,0,4,27,69,0,0,100,0,0,3,18,79,0,0,0,4,6,7,82,1,0,0,8,19,49,24,0,0,5,13,26,56,100,100,66,0,3,31,24,0,6,70,36,0,2,62,29,0,5,66,62,0,2,36,88,0,4,8,0,0,1,1,4,12,82,0,0,1,1,5,22,71,0,0,9,15,42,34,0,0,6,5,7,82,0,0,6,9,29,56,85,1,9,5,85,3,3,9,85,3,4,8,0,1,60,39,61,0,25,14,75,1,2,0,1,0,0,0,21,15,0,3,5,3,12,1,4,15,3,0,2,11,2,0,3,21,0,1,46,52,0,1,0,0,0,0,100,0,0,0,0,1,4,53,30,12,1,1,11,30,36,14,7,6.151515151515151,8.25424592301294,1.6,0.5477225575051661,13.048387096774194,5.516804622227589,3.5978260869565215,1.5623297805035452
NZ,NZL,New Zealand,4,2020-12-30,2020-12-27,100,0,0,0,0,7,100,483260.322371478,98,0,1,99,0,10,90,0,2,98,0,16,84,0,19,81,0,14,86,0,6,94,0,0,100,0,4,96,0,0,100,0,4,96,0,11,89,0,1,99,0,8,92,99,0,0,1,90,0,4,6,98,0,0,2,84,0,3,13,81,0,8,11,86,0,2,12,94,0,3,3,100,0,0,0,96,0,1,3,100,0,0,0,96,0,2,2,89,0,1,10,99,0,0,1,92,0,3,5,0,0,2,98,98,1,1,0,1,35,64,65,0,1,34,99,0,1,0,99,0,1,0,100,0,0,2,2,4,92,100,0,0,0,0,0,0,1,50,24,15,10,0,1,27,64,8,0,1,44,47,8,0,1,38,52,9,0,0,48,42,10,0,0,13,57,30,0,96,2,1,1,96,2,0,2,96,1,1,2,96,1,2,1,96,2,1,1,96,1,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,27,73,0,0,84,16,0,1,67,32,0,0,66,34,0,0,29,71,0,0,8,92,0,0,67,33,33,0,36,12,7,12,0,1,0,3,34,62,0,0,99,1,0,1,16,83,0,0,2,1,8,10,76,3,0,0,13,21,38,28,0,1,8,14,28,49,100,100,73,0,4,23,16,0,9,75,33,1,6,60,34,1,3,62,71,1,1,27,92,0,6,2,0,0,1,1,4,8,86,0,0,0,1,5,14,80,0,0,7,19,40,34,0,0,2,4,12,82,0,0,2,16,29,53,82,1,14,3,82,2,2,14,82,2,5,11,0,0,73,27,73,0,17,10,83,1,2,0,0,0,1,0,13,10,0,1,3,6,18,1,3,19,2,0,3,7,10,1,5,11,0,2,26,71,0,1,0,0,0,0,0,100,0,0,0,1,2,50,30,17,1,1,11,28,35,19,5,5.404761904761905,6.977523230325562,3.5000000000000004,2.1213203435596424,13.070707070707071,5.073445323853719,3.03125,1.379955186152606
