ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
DK,DNK,Denmark,2,2020-12-26,2020-12-26,104,1,3397.617021642651,0,0,35,104,468492.02134961786,104,1,1,102,1,17,86,1,3,100,1,24,79,1,30,73,0,12,92,1,11,92,1,1,102,1,4,99,1,2,101,1,2,101,1,25,78,1,5,98,1,14,89,103,0,1,0,87,0,5,12,101,0,1,2,80,0,3,21,74,0,8,22,92,0,4,8,93,0,4,7,103,0,0,1,100,0,1,3,102,0,2,0,102,0,2,0,79,0,7,18,99,0,2,3,90,0,6,8,0,0,13,91,91,0,2,11,0,3,87,14,17,0,52,35,52,0,3,47,2,52,0,2,50,102,0,2,0,55,0,10,39,104,0,0,0,0,0,0,0,53,33,14,4,0,1,28,65,10,0,1,57,38,8,0,1,49,46,8,0,1,57,40,6,0,1,13,68,22,0,94,1,3,6,94,1,0,9,94,1,0,9,94,1,5,4,94,1,1,8,94,1,0,9,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,0,0,11,93,0,0,40,64,0,1,2,101,0,0,82,22,0,0,0,104,0,0,6,98,0,0,72,32,32,0,41,28,2,1,0,0,2,3,31,68,0,0,104,0,0,0,17,87,0,0,15,41,32,11,3,2,0,0,4,17,70,13,0,0,18,53,28,5,0,0,12,91,1,0,0,8,95,1,93,1,7,3,64,0,39,1,102,0,2,0,22,1,14,67,104,0,0,0,98,0,6,0,0,1,0,2,10,19,72,0,0,1,3,10,31,59,0,1,15,53,29,6,0,0,0,2,12,90,0,0,4,7,26,67,93,0,7,4,93,2,1,8,93,2,1,8,0,1,40,63,41,0,24,39,80,1,3,0,2,2,1,0,15,40,0,0,3,5,8,1,4,12,3,0,0,11,3,1,0,13,0,1,32,71,0,0,0,0,0,104,0,0,0,0,0,0,2,52,29,21,0,1,27,31,29,8,8,6.34375,8.83574764849792,2.8333333333333335,1.1934162828797101,10.409090909090908,6.297214980613205,3.2475247524752477,1.344663084895688
DK,DNK,Denmark,3,2020-12-26,2020-12-26,121,0,0,0,0,61,121,421647.90300936304,117,0,0,121,0,20,101,1,1,119,0,17,104,0,27,94,0,15,106,1,6,114,0,2,119,0,6,115,0,0,121,0,4,117,0,25,96,0,0,121,0,13,108,121,0,0,0,101,0,8,12,120,0,0,1,104,1,4,12,94,1,6,20,106,1,5,9,115,0,2,4,119,0,2,0,115,0,5,1,121,0,0,0,117,1,3,0,96,0,8,17,121,0,0,0,108,0,4,9,0,0,22,99,99,0,6,16,0,0,100,21,21,0,50,50,71,0,1,49,0,71,0,1,49,120,0,1,0,50,2,8,61,121,0,0,0,0,0,0,0,73,30,14,4,0,1,28,81,11,0,2,62,53,4,0,1,56,58,6,0,1,66,49,5,0,1,18,82,20,0,113,1,4,3,113,3,1,4,113,3,0,5,113,1,6,1,113,3,2,3,113,3,1,4,121,0,0,0,121,0,0,0,121,0,0,0,121,0,0,0,121,0,0,0,121,0,0,0,121,0,0,0,121,0,0,0,121,0,0,0,121,0,0,0,121,0,0,0,121,0,0,0,0,0,13,108,0,0,51,70,0,1,2,118,0,0,84,37,0,0,2,119,0,0,13,108,0,0,77,44,44,0,56,19,1,1,0,0,0,1,30,90,0,0,121,0,0,0,23,98,0,0,22,33,45,18,0,3,0,0,5,27,72,17,0,0,24,61,33,3,0,0,18,103,0,0,0,17,103,1,108,1,7,5,70,1,48,2,119,1,1,0,37,1,9,74,119,0,1,1,108,0,11,2,0,2,0,1,5,15,98,0,0,0,2,7,22,90,0,1,18,53,41,8,0,0,0,3,7,111,0,0,2,12,31,76,107,0,9,5,107,3,2,9,107,2,3,9,0,0,58,63,58,0,14,49,107,0,3,0,4,0,2,2,3,49,0,0,10,1,10,2,4,12,3,0,0,8,4,1,3,14,0,2,48,71,0,0,0,0,0,0,121,0,0,0,0,0,1,54,37,29,0,0,24,31,39,20,7,5.878787878787879,6.529259945141979,2.857142857142857,1.5259657363687524,9.986956521739131,6.422432202275856,3.1260504201680672,1.5544066492827955
DK,DNK,Denmark,4,2020-12-26,2020-12-26,224,0,0,0,0,79,224,526586.2029351579,221,0,1,223,1,20,203,1,3,220,0,19,205,1,39,184,0,29,195,1,15,208,0,4,220,0,8,216,1,4,219,1,6,217,1,49,174,1,6,217,1,22,201,223,0,1,0,204,3,7,10,221,1,2,0,205,3,5,11,185,2,13,24,195,2,7,20,209,2,6,7,220,1,3,0,216,1,4,3,220,1,2,1,218,0,5,1,175,1,9,39,218,1,5,0,202,3,6,13,0,0,31,193,193,0,7,24,0,2,185,37,39,1,94,90,130,0,3,89,2,130,0,1,93,223,0,1,0,97,1,14,112,224,0,0,0,0,0,0,1,111,77,25,10,0,2,46,158,18,0,4,100,114,6,0,4,92,118,10,0,4,118,95,7,0,4,28,164,28,0,210,3,8,3,210,7,2,5,210,8,1,5,210,7,2,5,210,7,1,6,210,7,1,6,224,0,0,0,224,0,0,0,224,0,0,0,224,0,0,0,224,0,0,0,224,0,0,0,224,0,0,0,224,0,0,0,224,0,0,0,224,0,0,0,224,0,0,0,224,0,0,0,0,1,32,191,0,2,92,130,0,2,5,217,0,2,151,71,0,1,4,219,0,2,13,209,0,0,134,90,90,0,77,48,7,2,0,2,1,2,47,172,0,2,221,1,0,3,36,185,0,0,28,62,86,40,4,4,0,0,16,54,126,28,0,1,24,126,67,6,0,0,52,172,0,0,0,31,190,3,192,0,20,12,132,2,88,2,219,0,5,0,73,1,37,113,220,0,3,1,211,0,13,0,0,2,1,1,10,26,184,0,0,0,1,16,39,168,0,2,36,98,72,16,0,0,1,2,24,197,0,0,6,13,39,166,205,0,12,7,205,3,0,16,205,2,3,14,0,1,122,101,123,2,18,81,206,1,5,0,0,0,0,1,11,84,0,3,12,10,13,3,5,20,11,0,3,9,14,4,5,28,0,4,71,148,0,1,0,0,0,0,0,224,0,0,0,1,5,95,51,72,1,3,46,58,68,29,19,6.980392156862745,9.436583951641268,2.6551724137931036,1.4946538555074387,9.126940639269407,6.602234487687111,2.785321100917431,1.4236207287646412
DK,DNK,Denmark,5,2020-12-26,2020-12-26,267,0,0,0,0,75,267,489650.83011533594,265,1,0,266,1,39,227,1,8,258,1,19,247,1,47,219,1,35,231,1,21,245,1,9,257,1,8,258,1,4,262,1,6,260,1,34,232,1,5,261,1,19,247,267,0,0,0,228,1,7,31,259,0,2,6,248,0,5,14,220,0,12,35,232,0,9,26,246,1,10,10,258,0,2,7,259,0,4,4,263,0,3,1,261,0,3,3,233,0,7,27,262,1,2,2,248,0,5,14,0,0,36,231,231,0,14,22,0,2,192,73,75,1,92,99,175,0,1,90,1,175,0,3,89,264,0,3,0,95,4,18,150,267,0,0,0,0,0,0,0,174,69,18,6,0,7,62,178,20,0,10,101,141,15,0,14,97,137,19,0,9,129,117,12,0,14,43,165,45,0,249,5,5,8,249,7,0,11,249,6,1,11,249,6,3,9,249,5,2,11,249,6,1,11,267,0,0,0,267,0,0,0,267,0,0,0,267,0,0,0,267,0,0,0,267,0,0,0,267,0,0,0,267,0,0,0,267,0,0,0,267,0,0,0,267,0,0,0,267,0,0,0,0,1,31,235,0,0,101,166,0,0,4,263,0,0,190,77,0,0,1,266,0,0,11,256,0,0,166,101,101,0,109,47,7,3,0,0,1,9,63,194,0,3,263,1,0,0,42,225,0,0,32,69,116,43,5,2,0,0,16,65,144,42,0,6,38,126,83,14,0,1,97,169,0,0,0,65,201,1,236,2,15,14,166,2,94,5,263,0,3,1,77,2,41,147,266,1,0,0,256,1,9,1,0,0,1,0,10,23,233,0,0,0,2,12,42,211,0,0,45,113,92,17,0,0,0,1,22,244,0,0,4,10,45,208,253,1,12,1,253,6,0,8,253,5,1,8,0,2,115,150,117,0,25,125,242,1,6,1,4,2,3,0,8,127,0,1,14,7,12,3,8,20,13,0,2,15,9,3,4,29,0,2,107,158,0,0,0,0,0,0,0,0,267,0,0,1,6,94,77,89,1,4,100,77,51,26,8,9.313725490196079,9.563731398389017,2.2580645161290325,1.4368424162141993,8.217898832684824,6.034502900434318,2.3215686274509806,1.2944937485958055
DK,DNK,Denmark,6,2020-12-26,2020-12-26,229,1,2698.50234368718,1,2698.50234368718,39,227,584751.2755497162,221,1,1,227,0,29,200,0,10,219,1,19,209,0,36,193,1,20,208,0,10,219,1,3,225,0,9,220,0,1,228,0,7,222,0,23,206,0,3,226,0,10,219,228,0,0,1,200,3,0,26,219,0,0,10,210,1,4,14,193,2,6,28,209,0,5,15,219,2,1,7,226,0,1,2,220,0,4,5,228,0,0,1,222,0,3,4,206,0,5,18,226,0,2,1,219,1,3,6,0,2,23,204,206,0,6,17,0,4,126,99,103,3,44,79,185,0,1,41,2,185,0,0,44,229,0,0,0,51,4,20,154,229,0,0,0,0,0,0,0,177,43,7,2,0,16,58,139,16,0,19,84,122,4,0,25,81,118,5,0,13,109,104,3,0,24,36,134,35,0,209,6,5,9,209,8,2,10,209,10,1,9,209,8,3,9,209,9,3,8,209,10,1,9,229,0,0,0,229,0,0,0,229,0,0,0,229,0,0,0,229,0,0,0,229,0,0,0,229,0,0,0,229,0,0,0,229,0,0,0,229,0,0,0,229,0,0,0,229,0,0,0,0,1,10,218,0,0,74,155,0,1,4,224,0,0,142,87,0,1,3,225,0,1,12,216,0,0,123,106,106,0,70,51,2,0,0,3,0,4,57,165,0,0,229,0,0,1,23,205,0,0,34,57,89,38,6,5,0,0,30,66,115,18,0,3,46,115,55,10,0,0,182,47,0,0,3,108,110,8,219,0,7,3,155,0,72,2,225,0,3,1,87,1,32,109,226,0,2,1,217,0,11,1,0,0,2,2,4,29,192,0,0,0,0,10,33,186,0,2,45,101,68,13,0,0,0,0,25,204,0,0,1,5,32,191,223,0,3,3,223,0,0,6,223,0,1,5,0,2,27,200,29,3,26,171,203,1,3,1,1,1,1,0,18,176,1,3,4,5,8,1,2,8,2,0,2,4,5,0,1,7,0,5,86,138,0,0,0,0,0,0,0,0,0,229,0,5,12,74,69,69,5,4,132,50,23,8,7,8,9.627263916934853,1.9411764705882355,1.3449251017851382,7.923809523809524,5.028055714664002,1.8262910798122065,1.0060495551043773
DK,DNK,Denmark,7,2020-12-26,2020-12-25,100,0,0,0,0,10,100,326646.20364089066,97,1,0,99,2,4,94,1,2,97,1,5,94,1,8,91,1,7,92,1,4,95,1,0,99,1,2,97,1,2,97,2,0,98,1,5,94,1,2,97,1,2,97,100,0,0,0,96,0,1,3,98,0,1,1,95,1,1,3,92,0,0,8,93,1,0,6,96,0,3,1,100,0,0,0,98,0,1,1,98,1,0,1,100,0,0,0,95,1,2,2,98,1,0,1,98,0,0,2,0,0,4,96,96,0,0,4,0,3,49,48,51,1,18,30,82,0,1,17,0,82,0,0,18,100,0,0,0,22,2,3,73,100,0,0,0,0,0,0,0,81,14,4,1,0,14,24,56,6,0,20,31,47,2,0,22,33,42,3,0,17,44,38,1,0,27,15,49,9,0,97,1,1,1,97,1,0,2,97,0,1,2,97,1,0,2,97,1,0,2,97,1,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,4,3,93,0,1,29,70,0,1,7,92,0,0,66,34,0,1,3,96,0,1,4,95,0,0,54,46,46,1,30,23,0,0,0,1,0,2,27,70,0,1,99,0,0,1,14,85,0,1,16,22,39,19,2,1,0,0,19,32,47,2,0,0,26,46,23,5,0,0,85,15,0,0,3,63,32,2,97,0,2,1,71,2,27,0,93,1,4,2,34,4,22,40,97,1,0,2,96,2,1,1,0,1,0,0,1,14,84,0,1,0,0,2,18,79,0,0,20,43,30,7,0,0,1,0,6,93,0,0,1,0,11,88,99,0,1,0,99,0,0,1,99,0,0,1,0,1,4,95,5,2,10,83,90,0,1,0,1,1,0,0,7,86,1,1,0,0,1,1,0,1,0,0,1,3,0,0,1,4,0,2,58,40,0,0,0,0,0,0,0,0,0,0,100,2,6,40,29,23,2,4,59,20,10,4,1,9.944444444444445,12.845105372325435,3,1.7320508075688772,8.285714285714286,5.186061906228858,1.7934782608695652,1.1534758125212976
DK,DNK,Denmark,-99,2020-12-27,2020-12-27,217,0,0,0,0,61,187,643210.5249818477,0,5,1,211,4,32,181,4,12,201,5,35,177,4,49,164,2,24,191,4,19,194,5,6,206,4,7,206,5,3,209,4,10,203,3,32,182,5,7,205,4,25,188,216,0,1,0,185,0,8,24,205,1,3,8,182,0,15,20,168,1,15,33,193,0,10,14,198,0,6,13,211,2,2,2,210,0,3,4,214,0,2,1,207,1,5,4,185,0,7,25,210,1,4,2,192,1,11,13,28,2,33,154,189,1,4,23,41,3,130,43,89,4,62,62,155,0,4,58,0,155,0,2,60,215,0,2,0,114,5,11,87,217,0,0,0,0,0,53,0,115,37,6,6,81,12,43,71,10,81,12,64,53,7,81,12,58,54,12,81,10,77,42,7,81,15,30,67,24,0,206,2,3,6,206,5,0,6,206,6,0,5,206,5,2,4,206,4,1,6,206,5,1,5,217,0,0,0,217,0,0,0,217,0,0,0,217,0,0,0,217,0,0,0,217,0,0,0,217,0,0,0,217,0,0,0,217,0,0,0,217,0,0,0,217,0,0,0,217,0,0,0,96,1,15,105,96,0,51,70,96,0,6,115,96,0,75,46,96,0,5,116,96,0,8,113,105,1,59,52,158,0,41,15,2,1,108,1,1,6,31,70,108,4,105,0,125,1,7,84,125,0,18,22,31,18,0,3,125,0,12,24,47,9,128,1,13,53,19,3,134,0,30,52,1,148,0,21,47,1,203,2,7,5,168,1,45,3,211,1,4,1,145,3,15,54,213,1,1,2,209,0,7,1,155,1,0,0,1,10,50,155,0,1,1,1,13,46,160,0,12,18,24,3,160,0,2,1,11,43,160,0,3,4,12,38,212,1,1,3,212,1,2,2,212,1,2,2,169,0,5,43,174,1,33,9,215,0,0,0,0,0,0,0,2,212,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,217,0,0,0,0,0,217,0,0,0,0,0,0,0,0,217,0,0,0,0,217,0,0,0,0,0,0,6.32051282051282,7.930695896069738,2.1904761904761907,1.806074406525036,0,0,0,0
DK,DNK,Denmark,1,2020-12-27,2020-12-26,100,0,0,0,0,45,100,566610.4385317207,99,0,0,100,0,14,86,0,2,98,0,19,81,0,29,71,0,9,91,0,8,92,0,1,99,0,6,94,0,2,98,0,4,96,0,28,72,0,4,96,0,20,80,100,0,0,0,86,0,4,10,98,0,2,0,81,0,2,17,71,0,6,23,91,0,3,6,92,0,3,5,99,0,0,1,94,0,3,3,98,0,2,0,96,0,1,3,72,0,3,25,96,0,0,4,80,0,5,15,0,0,19,81,81,0,5,14,0,0,90,10,10,0,64,26,36,0,3,60,1,36,0,1,63,99,0,1,0,64,0,9,27,100,0,0,0,0,0,0,0,53,30,13,4,0,0,46,47,7,0,0,60,33,7,0,0,60,31,9,0,0,68,27,5,0,0,18,54,28,0,91,0,3,6,91,1,0,8,91,1,0,8,91,1,4,4,91,1,1,7,91,1,1,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,12,88,0,0,35,65,0,0,4,96,0,0,73,27,0,0,0,100,0,0,6,94,0,0,73,27,27,0,52,16,5,0,0,0,0,8,38,54,0,0,100,0,0,0,8,92,0,0,15,41,33,8,1,2,0,0,8,17,61,14,0,0,10,64,26,0,0,0,6,92,2,0,0,1,94,5,88,0,10,2,65,0,35,0,96,0,4,0,27,0,4,69,100,0,0,0,94,0,6,0,0,1,0,2,8,16,73,0,0,0,4,15,25,56,0,1,17,44,35,3,0,0,0,2,4,94,0,0,3,5,24,68,92,0,4,4,92,2,0,6,92,2,1,5,0,2,34,64,36,0,23,41,77,1,9,1,1,2,0,0,9,43,1,2,13,0,11,0,5,4,3,0,3,3,0,1,3,8,0,1,33,63,2,1,0,0,100,0,0,0,0,0,0,1,4,50,28,17,1,0,27,29,28,13,2,8.416666666666666,9.997104100462304,2.3684210526315788,1.2565617248750864,9.398936170212766,5.747640837785798,2.817204301075269,1.413800279228476
DK,DNK,Denmark,2,2020-12-27,2020-12-27,112,0,0,0,0,47,112,492865.750192498,112,0,1,111,0,14,98,0,1,111,0,24,88,0,35,77,0,13,99,0,11,101,0,3,109,0,7,105,0,1,111,0,3,109,0,21,91,0,3,109,0,13,99,111,0,0,1,98,0,4,10,111,0,1,0,88,0,5,19,77,0,9,26,99,0,2,11,101,0,4,7,109,0,1,2,105,0,1,6,111,0,1,0,109,0,2,1,91,0,8,13,109,0,0,3,99,0,3,10,0,0,23,89,89,0,8,15,0,0,92,20,20,0,55,37,57,0,3,52,0,57,0,3,52,109,0,3,0,55,1,12,44,112,0,0,0,0,0,0,0,60,27,15,10,0,0,23,74,15,0,1,48,54,9,0,0,44,54,14,0,0,50,51,11,0,0,16,69,27,0,100,3,2,7,100,3,0,9,100,3,0,9,100,2,3,7,100,2,2,8,100,3,1,8,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,0,0,9,103,0,0,60,52,0,0,5,107,0,1,74,37,0,0,4,108,0,0,12,100,0,0,69,43,43,0,42,19,7,1,0,0,1,6,37,68,0,0,112,0,0,1,16,95,0,0,20,39,32,19,1,1,0,1,15,14,63,19,0,0,19,60,27,6,0,0,14,97,1,0,0,13,96,3,103,0,4,5,52,0,60,0,107,0,5,0,38,0,11,63,108,0,0,4,100,0,12,0,0,1,0,1,6,15,89,0,0,0,6,11,20,75,0,2,17,44,42,7,0,0,2,3,10,97,0,0,1,13,29,69,98,1,9,4,98,5,1,8,98,4,1,9,0,0,50,62,50,1,16,45,96,0,3,1,2,1,1,0,8,46,0,2,11,4,5,3,3,9,2,0,1,5,6,1,3,11,0,0,45,67,0,0,0,0,0,112,0,0,0,0,0,0,1,66,23,22,0,0,49,32,23,8,0,6.645161290322581,7.86587727996026,2.090909090909091,1.019294382875251,9.89622641509434,6.370212294112144,2.6036036036036037,1.2597205987424303
DK,DNK,Denmark,3,2020-12-27,2020-12-27,133,2,8730.25440442143,2,8730.25440442143,41,132,452872.0593232548,132,0,4,129,0,21,112,0,1,132,0,21,112,0,35,98,0,10,123,0,6,127,0,1,132,0,8,125,0,4,129,0,1,132,0,25,108,0,8,125,0,20,113,129,0,2,2,112,1,12,8,132,0,1,0,112,0,9,12,98,0,11,24,123,0,4,6,127,1,1,4,132,0,1,0,125,0,4,4,129,0,3,1,132,0,1,0,108,0,4,21,125,0,4,4,113,0,7,13,0,1,19,113,114,0,8,11,0,0,111,22,22,1,63,47,70,0,3,58,2,70,0,4,59,129,3,1,0,64,0,10,59,133,0,0,0,0,0,0,0,73,40,12,8,0,1,29,94,9,0,0,53,73,7,0,1,51,69,12,0,0,64,63,6,0,2,17,86,28,0,123,2,2,6,123,2,0,8,123,2,0,8,123,1,1,8,123,1,1,8,123,2,2,6,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,0,0,10,123,0,0,58,75,0,0,1,132,0,0,93,40,0,0,4,129,0,0,8,125,0,0,79,54,54,0,56,21,1,1,0,0,1,2,45,85,0,0,132,1,0,1,18,114,0,0,22,39,51,20,1,0,0,0,11,19,87,16,0,0,20,73,38,2,0,0,19,113,1,0,0,17,114,2,123,0,7,3,75,1,56,1,132,0,1,0,40,1,13,79,129,0,3,1,125,0,8,0,0,2,0,1,7,17,106,0,0,0,2,8,24,99,0,2,20,65,39,7,0,1,1,1,22,108,0,0,4,14,31,84,115,0,12,6,115,3,0,15,115,3,2,13,0,0,66,67,66,0,24,43,109,1,6,0,3,2,2,0,10,43,1,1,10,5,10,1,2,15,5,0,0,7,5,1,6,21,0,3,46,84,0,0,0,0,0,0,133,0,0,0,0,1,1,60,37,34,1,0,30,27,48,21,6,6.983870967741935,7.655474705508751,2.2222222222222223,1.5167905573187228,9.55241935483871,6.666814596444255,3.0384615384615383,1.4648535982823387
