ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AU,AUS,Australia,6,2020-12-31,2020-12-31,150,0,0,0,0,3,149,1923511.5609068838,145,0,0,150,1,10,139,0,1,149,1,12,137,1,11,138,1,10,139,1,1,148,0,2,148,1,1,148,1,2,147,1,2,147,1,10,139,1,1,148,1,5,144,150,0,0,0,140,0,2,8,149,0,0,1,138,0,3,9,139,0,2,9,140,0,1,9,149,0,1,0,148,0,1,1,149,0,0,1,148,0,1,1,148,0,0,2,140,0,4,6,149,0,0,1,145,0,4,1,0,1,3,146,147,0,2,1,0,5,44,101,106,0,7,37,143,0,7,0,143,0,7,0,150,0,0,0,12,5,3,130,150,0,0,0,0,0,0,0,90,41,8,11,0,3,48,87,12,0,5,79,57,9,0,9,72,51,18,0,8,78,51,13,0,8,29,77,36,0,147,2,1,0,147,2,1,0,147,2,1,0,147,3,0,0,147,3,0,0,147,3,0,0,145,0,0,5,145,0,0,5,145,0,0,5,145,0,0,5,145,0,0,5,145,0,0,5,145,0,0,5,150,0,0,0,150,0,0,0,150,0,0,0,150,0,0,0,150,0,0,0,0,2,20,128,0,0,106,44,0,1,73,76,0,0,89,61,0,1,34,115,0,1,11,138,0,0,94,56,56,0,57,15,15,7,0,0,1,7,48,94,0,0,149,1,0,1,18,131,0,1,17,17,16,10,82,7,0,2,29,41,54,24,0,5,9,51,46,39,150,150,130,1,3,16,44,0,37,69,77,0,19,54,61,0,14,75,116,1,6,27,139,1,1,9,0,1,0,1,3,11,134,0,0,0,2,5,12,131,0,3,17,46,47,37,0,0,1,1,14,134,0,0,3,10,22,115,137,4,4,5,137,4,4,5,137,1,8,4,0,1,33,116,34,0,20,96,130,1,2,0,0,2,0,0,15,97,0,6,4,3,2,1,4,4,2,1,1,1,4,2,5,13,0,2,70,78,0,0,0,0,0,0,0,0,0,150,0,2,3,55,41,49,2,3,29,37,56,18,5,10.46875,12.919064120203736,0.6666666666666666,0.5773502691896257,13.03448275862069,3.7976853204423677,2.191780821917808,1.0847854928154081
AU,AUS,Australia,7,2020-12-31,2020-12-30,100,0,0,0,0,0,100,1207105.8634651431,93,0,0,100,0,8,92,0,4,96,0,7,93,0,11,89,0,7,93,0,1,99,0,3,97,0,0,100,0,1,99,0,4,96,0,6,94,0,0,100,0,2,98,100,0,0,0,92,0,2,6,96,0,3,1,93,0,2,5,89,0,4,7,93,0,0,7,99,0,0,1,97,0,0,3,100,0,0,0,99,0,0,1,96,0,2,2,94,0,1,5,100,0,0,0,98,1,1,0,0,0,0,100,100,0,0,0,0,3,28,69,72,0,5,23,95,0,5,0,95,0,5,0,100,0,0,0,8,4,2,86,100,0,0,0,0,0,0,0,63,24,10,3,0,16,35,38,11,0,12,57,23,8,0,12,50,24,14,0,12,52,25,11,0,20,12,36,32,0,98,1,0,1,98,1,0,1,98,1,0,1,98,0,1,1,98,1,0,1,98,1,0,1,96,0,0,4,96,0,0,4,96,0,0,4,96,0,0,4,96,1,0,3,96,0,0,4,96,0,0,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,6,9,85,0,4,63,33,0,1,47,52,0,2,51,47,0,4,6,90,0,4,9,87,0,0,50,50,50,0,34,11,4,1,0,0,2,7,32,59,0,0,99,1,0,2,12,86,0,1,18,8,14,8,41,10,0,1,28,31,29,11,0,3,17,36,26,18,100,100,91,0,2,7,37,0,27,36,53,0,10,37,49,0,13,38,94,0,2,4,91,1,4,4,0,1,0,0,1,9,89,0,1,0,1,1,14,83,0,1,10,31,35,23,0,3,0,2,7,88,0,1,0,8,18,73,92,5,1,2,92,4,4,0,92,3,3,2,0,3,6,91,9,1,4,86,96,0,1,0,1,0,0,0,2,90,0,1,0,0,0,0,0,1,0,0,0,2,0,2,0,4,0,3,36,61,0,0,0,0,0,0,0,0,0,0,100,6,4,39,32,19,6,1,26,37,19,8,3,6.130434782608695,9.343468052972462,0,0,12.795454545454547,3.874938904699211,1.9444444444444444,1.2926856558127617
AU,AUS,Australia,-99,2021-01-01,2021-01-01,381,0,0,0,0,13,327,3854965.171572637,0,3,4,374,1,39,341,2,9,370,3,63,315,2,63,316,2,49,330,2,22,357,3,6,372,3,17,361,2,11,368,3,19,359,2,56,323,2,4,375,3,26,352,377,0,1,3,342,2,12,25,372,1,4,4,318,1,10,52,318,2,20,41,332,3,12,34,359,0,10,12,375,0,2,4,364,0,5,12,370,2,5,4,362,1,5,13,325,0,7,49,377,0,3,1,355,0,10,16,53,1,8,319,375,0,5,1,63,3,103,212,281,1,11,88,370,1,9,1,370,0,11,0,381,0,0,0,84,9,11,277,381,0,0,0,0,0,91,2,124,95,43,26,145,10,81,117,28,145,9,123,80,24,145,14,100,96,26,145,8,106,89,33,145,16,49,89,82,0,374,3,2,2,374,4,0,3,374,4,0,3,374,2,2,3,374,4,0,3,374,3,1,3,199,9,2,171,199,8,1,173,199,9,6,167,199,10,0,172,199,10,17,155,199,10,12,160,199,11,10,161,358,0,0,23,358,0,1,22,358,0,2,21,358,0,1,22,358,0,0,23,222,1,39,119,222,0,114,45,222,1,107,51,222,0,105,54,222,0,46,113,222,0,25,134,240,0,79,62,302,0,42,19,11,7,243,1,1,11,37,88,243,1,136,1,260,0,10,111,260,0,17,13,13,9,64,5,260,0,23,40,44,14,269,4,19,36,32,21,381,381,343,0,12,26,268,0,48,65,275,0,41,65,277,0,26,78,336,1,10,34,357,0,12,12,284,0,2,1,10,8,76,284,0,2,2,10,13,70,306,0,8,24,24,19,306,0,1,2,14,58,306,0,4,16,20,35,365,1,12,3,365,2,3,11,365,1,6,9,326,0,12,43,338,0,34,9,377,1,1,1,0,0,0,0,1,370,1,1,0,0,1,0,0,2,0,0,1,2,0,0,1,2,381,0,0,0,0,0,381,0,0,0,0,0,0,0,0,381,0,0,0,0,381,0,0,0,0,0,0,5.361344537815126,7.487538905065135,1.8333333333333333,0.40824829046386296,0,0,0,0
AU,AUS,Australia,1,2021-01-01,2021-01-01,114,0,0,0,0,6,114,1035993.6816551194,110,0,0,114,0,3,111,0,1,113,0,14,100,0,12,102,0,12,102,0,6,108,0,0,114,0,10,104,0,0,114,0,2,112,0,19,95,0,0,114,0,9,105,114,0,0,0,111,0,1,2,113,0,0,1,100,0,2,12,102,0,3,9,102,0,1,11,108,0,1,5,114,0,0,0,104,0,2,8,114,0,0,0,112,0,0,2,95,0,1,18,114,0,0,0,105,0,3,6,0,0,6,108,108,0,4,2,0,0,38,76,76,0,6,32,108,0,5,1,108,0,6,0,114,0,0,0,6,0,4,104,114,0,0,0,0,0,0,0,56,38,16,4,0,0,40,65,9,0,1,73,32,8,0,0,77,23,14,0,0,71,34,9,0,0,23,59,32,0,110,0,3,1,110,0,0,4,110,0,0,4,110,0,3,1,110,0,1,3,110,0,0,4,8,0,0,106,8,1,0,105,8,0,3,103,8,0,2,104,8,0,3,103,8,0,7,99,8,0,1,105,104,0,0,10,104,0,1,9,104,0,2,8,104,0,1,9,104,0,1,9,0,0,50,64,0,0,90,24,0,0,87,27,0,0,94,20,0,0,58,56,0,0,31,83,0,0,85,29,29,0,34,13,15,23,0,0,2,12,48,52,0,0,114,0,0,2,12,100,0,0,10,17,18,12,53,4,0,0,8,18,57,31,0,0,10,29,49,26,114,114,64,0,14,36,24,0,33,57,27,0,28,59,20,0,8,86,56,0,9,49,83,0,15,16,0,0,3,5,20,22,64,0,0,6,3,23,30,52,0,1,7,39,40,27,0,0,0,5,21,88,0,0,5,20,39,50,89,2,14,9,89,0,6,19,89,2,7,16,0,0,71,43,71,0,29,14,85,1,4,2,0,3,0,0,19,14,0,4,12,3,20,1,1,13,0,2,3,7,3,0,2,29,0,0,43,71,0,0,0,0,114,0,0,0,0,0,0,3,5,57,37,12,3,0,14,29,35,24,9,4.619565217391305,8.885184161543364,1,0,13,4.149584029640516,3.2788461538461537,1.4645104604347925
AU,AUS,Australia,2,2021-01-01,2021-01-01,232,0,0,0,0,6,232,1926755.433431981,228,0,1,231,0,9,223,0,2,230,0,32,200,0,26,206,0,22,210,0,11,221,0,3,229,0,9,223,0,1,231,0,5,227,0,37,195,0,3,229,0,17,215,231,0,1,0,223,0,1,8,230,0,0,2,200,0,3,29,206,0,4,22,210,0,4,18,221,0,4,7,229,0,1,2,223,0,6,3,231,0,1,0,227,0,3,2,195,0,7,30,229,0,1,2,215,0,4,13,0,0,4,228,228,0,3,1,0,1,99,132,133,0,14,85,218,0,14,0,218,0,14,0,232,0,0,0,15,0,2,215,232,0,0,0,0,0,0,0,102,72,40,18,0,2,58,153,19,0,4,116,97,15,0,3,121,80,28,0,2,107,102,21,0,4,30,122,76,0,230,1,0,1,230,1,0,1,230,1,0,1,230,1,1,0,230,1,0,1,230,1,0,1,7,2,0,223,7,2,0,223,7,3,8,214,7,2,2,221,7,2,13,210,7,2,9,214,7,2,6,217,210,0,0,22,210,0,2,20,210,0,2,20,210,0,2,20,210,0,5,17,0,0,64,168,0,0,173,59,0,1,154,77,0,0,172,60,0,0,68,164,0,1,24,207,0,0,169,63,63,0,96,31,24,18,0,0,2,15,72,143,0,0,231,1,0,0,37,195,0,0,27,37,22,26,111,9,0,1,24,44,105,58,0,2,25,75,84,46,232,232,168,0,22,42,59,1,65,107,78,1,52,101,60,0,22,150,164,0,8,60,208,1,12,11,0,1,2,4,32,41,152,0,1,5,5,31,48,142,0,4,37,74,71,46,0,1,2,11,37,181,0,1,12,37,66,116,183,1,34,14,183,5,4,40,183,3,15,31,0,1,143,88,144,0,49,39,183,1,4,2,3,0,0,6,33,40,0,3,8,7,24,4,12,36,3,2,9,25,8,6,4,41,0,1,77,154,0,0,0,0,0,232,0,0,0,0,0,3,2,126,82,19,3,1,76,57,51,35,9,5.122340425531915,8.233711900947869,1.25,1.2583057392117916,14.5,4.225498634442735,2.9911894273127753,1.5255673235386191
AU,AUS,Australia,3,2021-01-01,2021-01-01,217,0,0,0,0,4,217,2003753.5930001815,214,0,0,217,0,11,206,0,0,217,0,33,184,0,23,194,0,23,194,0,5,212,0,0,217,0,6,211,0,0,217,0,1,216,0,30,187,0,1,216,0,12,205,217,0,0,0,206,0,6,5,217,0,0,0,184,0,5,28,194,0,3,20,194,0,6,17,212,0,3,2,217,0,0,0,211,0,5,1,217,0,0,0,216,0,0,1,187,0,10,20,216,0,0,1,205,0,5,7,0,0,3,214,214,0,3,0,0,4,86,127,131,0,13,73,204,1,12,0,204,0,13,0,217,0,0,0,17,2,6,192,217,0,0,0,0,0,0,1,102,61,33,20,0,1,71,123,22,0,0,120,81,16,0,1,95,98,23,0,0,98,98,21,0,0,33,122,62,0,211,3,0,3,211,2,1,3,211,3,0,3,211,3,0,3,211,3,1,2,211,3,0,3,7,2,1,207,7,3,1,206,7,3,6,201,7,3,1,206,7,3,14,193,7,3,12,195,7,3,12,195,187,0,1,29,187,0,2,28,187,0,2,28,187,0,1,29,187,0,3,27,0,1,57,159,0,0,158,59,0,1,147,69,0,0,150,67,0,0,56,161,0,1,20,196,0,0,126,91,91,0,70,38,6,12,0,0,3,18,54,142,0,1,215,1,0,0,32,185,0,0,31,29,25,13,112,7,0,0,33,56,84,44,0,1,27,91,58,40,217,217,160,0,18,39,59,0,56,102,70,2,42,103,67,1,20,129,161,1,6,49,197,0,6,14,0,0,0,2,15,35,165,0,0,1,3,18,42,153,0,2,29,72,71,43,0,0,2,7,39,169,0,0,13,33,66,105,171,0,33,13,171,5,5,36,171,4,15,27,0,1,132,84,133,0,49,35,168,0,5,2,4,2,4,3,29,36,0,4,5,14,18,3,12,21,6,4,3,26,16,10,4,35,0,2,87,126,0,2,0,0,0,0,217,0,0,0,0,2,8,112,68,27,2,3,34,56,69,39,14,4.616438356164384,7.807813282194924,1.3333333333333333,0.5773502691896257,14.225961538461537,4.225743400105799,3.2439024390243905,1.5589791752510906
AU,AUS,Australia,4,2021-01-01,2021-01-01,240,0,0,0,0,9,240,2182790.9232879137,237,0,1,239,0,16,224,0,0,240,1,26,213,1,18,221,0,23,217,0,6,234,0,2,238,1,0,239,0,1,239,1,1,238,0,23,217,0,0,240,0,14,226,239,0,0,1,224,0,5,11,240,0,0,0,214,0,3,23,222,0,3,15,217,0,3,20,234,0,1,5,238,0,1,1,240,0,0,0,239,0,0,1,239,0,1,0,217,0,5,18,240,0,0,0,226,0,5,9,0,0,5,235,235,0,5,0,0,3,92,145,148,1,13,78,227,0,13,0,227,0,13,0,240,0,0,0,17,1,5,217,240,0,0,0,0,0,0,0,115,68,39,18,0,1,56,158,25,0,3,103,114,20,0,1,100,111,28,0,3,100,113,24,0,2,32,133,73,0,235,1,1,3,235,1,2,2,235,2,0,3,235,2,2,1,235,2,1,2,235,2,0,3,9,14,1,216,9,14,0,217,9,14,5,212,9,15,2,214,9,14,21,196,9,13,16,202,9,14,13,204,206,0,1,33,206,1,0,33,206,1,0,33,206,1,0,33,206,1,2,31,0,4,56,180,0,1,186,53,0,1,156,83,0,2,165,73,0,2,59,179,0,3,24,213,0,0,146,94,94,0,77,42,16,11,0,2,0,15,72,151,0,1,238,1,0,2,28,210,0,0,30,25,27,20,133,5,0,0,40,52,102,46,0,2,27,87,77,47,240,240,184,0,14,42,54,1,63,122,84,0,48,108,75,1,22,142,181,1,14,44,216,0,10,14,0,0,1,3,15,32,189,0,0,3,3,25,28,181,0,0,31,84,76,49,0,1,2,9,34,194,0,0,14,46,61,119,180,4,43,13,180,6,12,42,180,7,16,37,0,0,132,108,132,0,63,45,177,2,7,6,7,2,0,0,39,45,2,4,10,11,27,3,8,21,9,4,5,20,15,5,10,41,0,5,95,136,0,4,0,0,0,0,0,240,0,0,0,1,3,138,61,37,1,1,36,59,78,53,12,5.271604938271605,7.351891500965945,1.8,1.0954451150103321,13.818965517241379,4.021800199822294,3.2489270386266096,1.5446825247967018
AU,AUS,Australia,5,2021-01-01,2021-01-01,259,0,0,0,0,12,259,2003467.0150130347,255,0,0,259,0,13,246,0,0,259,0,20,239,0,9,250,0,17,242,0,3,256,0,1,258,0,5,254,0,1,258,0,5,254,0,20,239,0,0,259,0,7,252,259,0,0,0,246,0,2,11,259,0,0,0,239,0,7,13,250,0,1,8,242,0,6,11,256,0,1,2,258,0,0,1,254,0,2,3,258,0,0,1,254,0,2,3,239,0,3,17,259,0,0,0,252,0,2,5,0,0,8,251,251,0,6,2,0,3,79,177,180,0,3,76,256,0,3,0,256,0,3,0,259,0,0,0,6,1,3,249,259,0,0,0,0,0,0,0,122,89,30,18,0,6,75,150,28,0,11,131,98,19,0,10,112,114,23,0,8,120,112,19,0,14,42,140,63,0,256,1,0,2,256,0,1,2,256,1,1,1,256,1,0,2,256,1,0,2,256,1,1,1,15,17,1,226,15,17,3,224,15,16,3,225,15,16,3,225,15,18,24,202,15,16,15,213,15,16,19,209,220,1,0,38,220,1,2,36,220,2,0,37,220,1,1,37,220,0,1,38,0,1,67,191,0,1,186,72,0,1,156,102,0,0,158,101,0,1,47,211,0,1,16,242,0,0,149,110,110,0,82,31,17,19,0,0,3,9,69,178,0,1,258,0,0,4,33,222,0,0,40,32,35,16,131,5,0,0,55,67,93,44,0,2,35,96,74,52,259,259,192,1,12,54,73,1,69,116,103,1,46,109,101,1,29,128,212,0,9,38,243,0,6,10,0,1,3,0,11,20,224,0,0,2,3,15,39,200,0,5,25,87,91,51,0,0,3,7,26,223,0,0,10,36,63,150,213,4,32,10,213,7,9,30,213,6,17,23,0,1,115,143,116,1,81,61,178,6,13,5,4,3,2,2,46,63,0,8,7,13,20,3,6,35,11,1,6,7,18,6,12,43,0,3,100,153,0,3,0,0,0,0,0,0,259,0,0,3,9,122,77,48,3,3,55,63,84,40,11,4.932203389830509,8.364259776757999,1.5714285714285714,0.5345224838248488,13.616465863453815,3.71278441397784,2.4176706827309236,1.2835218827004482
AU,AUS,Australia,6,2021-01-01,2021-01-01,156,0,0,0,0,1,156,1569840.7183622913,153,1,0,155,0,8,148,0,1,155,0,10,146,0,11,145,0,18,138,0,2,154,0,4,152,1,0,155,0,1,155,1,4,151,0,8,148,0,0,156,0,5,151,156,0,0,0,148,0,2,6,155,0,0,1,146,1,3,6,145,1,3,7,138,1,1,16,154,0,1,1,152,1,2,1,156,0,0,0,155,0,1,0,152,0,2,2,148,0,4,4,156,0,0,0,151,0,1,4,0,0,1,155,155,0,1,0,0,1,45,110,111,1,6,38,150,0,6,0,150,0,6,0,156,0,0,0,8,6,0,142,156,0,0,0,0,0,0,0,88,44,16,8,0,6,47,88,15,0,9,82,57,8,0,6,78,53,19,0,8,74,59,15,0,11,26,71,48,0,156,0,0,0,156,0,0,0,156,0,0,0,156,0,0,0,156,0,0,0,156,0,0,0,6,15,1,134,6,15,1,134,6,14,1,135,6,14,3,133,6,14,13,123,6,14,10,126,6,12,13,125,133,2,1,20,133,1,0,22,133,1,0,22,133,1,0,22,133,2,0,21,0,0,32,124,0,0,109,47,0,0,90,66,0,0,96,60,0,0,34,122,0,0,17,139,0,0,84,72,72,0,52,19,5,8,0,0,1,7,48,100,0,0,155,1,0,0,28,128,0,0,22,24,15,9,81,5,0,0,42,39,47,28,0,1,16,49,53,37,156,156,124,0,10,22,47,0,49,60,66,0,32,58,60,0,18,78,122,0,12,22,139,0,8,9,0,1,0,1,9,11,134,0,0,1,3,10,19,123,0,0,16,46,53,41,0,1,1,4,12,138,0,0,5,16,34,101,135,3,14,4,135,5,4,12,135,3,7,11,0,2,36,118,38,1,26,91,130,0,2,0,0,1,1,0,22,94,0,2,4,5,7,3,0,10,6,2,1,7,0,1,5,9,0,0,71,84,0,1,0,0,0,0,0,0,0,156,0,3,3,63,51,36,3,2,38,55,37,18,3,6.916666666666667,9.0059504138732,1,0,12.993333333333332,3.3105417684866714,2.2066666666666666,1.3020204570948615
AU,AUS,Australia,7,2021-01-01,2020-12-31,100,0,0,0,0,0,100,1085741.6600426033,93,0,0,100,0,7,93,0,2,98,0,10,90,0,7,93,0,9,91,0,1,99,0,2,98,0,0,100,0,0,100,0,5,95,0,6,94,0,0,100,0,1,99,100,0,0,0,93,0,2,5,98,0,0,2,90,0,1,9,93,0,1,6,91,0,1,8,99,0,0,1,98,0,0,2,100,0,0,0,100,0,0,0,95,0,1,4,94,0,0,6,100,0,0,0,99,0,0,1,0,0,0,100,100,0,0,0,0,5,29,66,71,0,2,27,98,0,2,0,98,0,2,0,100,0,0,0,7,4,1,88,100,0,0,0,0,0,0,0,65,29,6,0,0,13,39,40,8,0,9,59,29,3,0,12,50,31,7,0,7,60,29,4,0,16,15,40,29,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,43,7,0,50,43,7,0,50,43,7,0,50,43,7,1,49,43,7,8,42,43,7,4,46,43,6,6,45,90,1,0,9,90,1,0,9,90,1,0,9,90,1,0,9,90,1,1,8,0,4,6,90,0,0,62,38,0,0,53,47,0,0,52,48,0,1,8,91,0,1,8,91,0,0,54,46,46,0,32,16,3,3,0,1,1,4,30,64,0,1,99,0,0,2,10,88,0,1,17,15,12,9,39,7,0,1,22,37,26,14,0,3,16,37,28,16,100,100,94,0,1,5,38,1,28,33,47,1,18,34,48,1,11,40,92,0,1,7,92,1,4,3,0,0,1,0,0,6,93,0,1,0,0,0,17,82,0,0,13,32,30,25,0,2,0,2,4,92,0,1,0,8,13,78,92,3,1,4,92,4,2,2,92,2,4,2,0,4,7,89,11,1,4,84,96,0,0,0,0,0,0,0,4,89,0,0,1,0,1,1,0,1,0,0,0,1,0,1,3,2,0,4,38,58,0,0,0,0,0,0,0,0,0,0,100,5,4,39,33,19,5,1,31,30,25,7,1,6.36,10.539133424211563,0,0,12.630434782608695,3.862235847660355,2.0555555555555554,1.4091284349970032
AU,AUS,Australia,-99,2021-01-02,2021-01-01,100,0,0,0,0,6,88,946101.9546509371,0,0,0,100,0,14,86,0,2,98,0,23,77,0,16,84,0,14,86,0,5,95,0,1,99,1,4,95,0,2,98,0,5,95,0,17,83,0,2,98,0,12,88,100,0,0,0,86,0,5,9,98,0,2,0,77,0,1,22,84,0,5,11,86,0,4,10,95,1,1,3,99,0,0,1,96,0,1,3,98,0,0,2,95,0,1,4,83,0,5,12,98,0,1,1,88,0,7,5,12,0,4,84,97,0,1,2,16,2,21,61,79,1,1,19,99,1,0,0,99,0,1,0,100,0,0,0,20,1,2,77,100,0,0,0,0,0,21,0,34,24,15,6,34,2,26,29,9,34,2,40,16,8,34,2,31,26,7,34,1,31,24,10,34,2,18,26,20,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,52,2,1,45,52,3,0,45,52,2,3,43,52,2,0,46,52,2,5,41,52,3,7,38,52,3,4,41,93,0,0,7,93,0,0,7,93,0,0,7,93,0,0,7,93,0,0,7,57,0,11,32,57,0,31,12,57,1,25,17,57,0,26,17,57,0,9,34,57,0,6,37,61,1,20,18,80,0,11,5,1,3,64,0,0,3,8,25,64,1,35,0,68,0,1,31,68,0,3,5,2,0,19,3,68,0,8,10,10,4,68,0,5,10,12,5,100,100,91,0,2,7,71,0,13,16,77,0,9,14,76,0,4,20,91,0,3,6,94,0,2,4,68,0,1,0,3,1,27,68,0,1,2,4,3,22,74,0,3,10,4,9,74,0,0,2,3,21,74,0,0,3,9,14,97,0,1,2,97,0,0,3,97,0,0,3,77,0,4,19,81,1,12,6,99,0,0,0,0,0,0,0,1,97,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,5.8,7.51390867188388,1.6666666666666667,0.5773502691896257,0,0,0,0
