ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BG,BGR,Bulgaria,1,2020-12-27,2020-12-23,100,0,0,0,0,47,99,1053253.4617385226,97,2,0,98,1,8,91,2,1,97,3,12,85,2,25,73,2,12,86,2,5,93,3,2,95,3,2,95,2,1,97,2,7,91,2,14,84,3,4,93,2,19,79,100,0,0,0,92,0,1,7,99,0,1,0,88,1,0,11,75,0,5,20,88,1,1,10,95,0,0,5,98,1,0,1,98,0,0,2,99,0,1,0,93,0,1,6,86,1,3,10,96,0,2,2,81,1,6,12,0,1,20,79,80,0,5,15,0,0,34,66,66,0,8,26,92,1,7,0,92,5,3,0,95,0,0,4,1,8,1,6,85,100,0,0,0,0,0,0,0,17,16,27,40,0,3,20,39,38,0,2,29,29,40,0,3,22,30,45,0,3,18,31,48,0,4,4,18,74,0,94,3,0,3,94,3,0,3,94,1,4,1,94,3,3,0,94,3,1,2,94,2,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,15,84,0,1,76,23,0,1,8,91,0,1,62,37,0,2,10,88,0,2,26,72,0,0,64,36,36,0,48,13,2,1,0,0,2,14,37,47,0,0,99,1,0,0,7,93,0,0,40,28,15,9,1,7,0,0,25,24,31,20,0,0,14,38,27,21,0,1,3,82,14,0,0,9,71,20,85,0,12,3,24,0,75,1,92,0,6,2,38,0,18,44,90,0,3,7,74,0,26,0,0,1,1,8,13,33,44,0,2,0,14,15,23,46,0,2,19,40,24,15,0,1,8,8,20,63,0,1,17,24,29,29,59,1,33,7,59,6,6,29,59,5,11,25,0,2,34,64,36,0,30,34,70,1,12,2,2,8,1,0,4,36,0,1,8,3,7,1,4,0,2,0,2,3,0,2,3,28,0,0,45,52,0,3,0,0,100,0,0,0,0,0,0,3,3,67,16,11,3,3,14,44,26,5,5,8.8125,12.093001756774937,2.4444444444444446,2.064325049137546,11.13953488372093,4.949540182321573,2.651685393258427,1.1391895404140453
BG,BGR,Bulgaria,2,2020-12-27,2020-12-25,100,0,0,0,0,55,100,1067279.5616404223,98,1,0,99,1,12,87,0,4,96,1,14,85,1,23,76,1,8,91,1,6,93,1,2,97,1,3,96,1,0,99,1,8,91,1,16,83,1,3,96,2,17,81,100,0,0,0,88,0,7,5,96,0,2,2,86,0,3,11,77,0,4,19,92,0,2,6,94,0,1,5,98,0,2,0,97,0,2,1,100,0,0,0,92,0,4,4,84,0,6,10,97,0,2,1,83,0,6,11,0,0,18,82,82,0,2,16,0,1,41,58,59,1,14,26,86,1,13,0,86,10,4,0,90,0,2,8,0,16,0,4,80,100,0,0,0,0,0,0,0,18,26,23,33,0,1,23,46,30,0,1,35,32,32,0,3,35,23,39,0,2,27,31,40,0,3,10,22,65,0,96,1,0,3,96,1,0,3,96,0,1,3,96,1,1,2,96,1,1,2,96,1,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,11,88,0,0,70,30,0,1,11,88,0,1,42,57,0,1,10,89,0,1,10,89,0,0,50,50,50,0,33,11,2,4,0,0,0,3,37,60,0,1,99,0,0,1,12,87,0,0,46,28,12,5,3,6,0,0,34,30,28,8,0,0,17,36,29,18,0,0,4,92,4,0,0,5,90,5,89,0,7,4,30,0,67,3,89,0,8,3,58,0,14,28,90,0,5,5,90,0,8,2,0,0,1,8,18,18,55,0,0,3,7,11,20,59,0,0,30,39,21,10,0,0,3,10,22,65,0,0,11,26,30,33,63,3,28,6,63,11,12,14,63,8,19,10,0,1,55,44,56,0,19,25,81,0,9,0,1,1,1,2,5,26,0,2,6,3,5,0,3,6,9,0,1,11,2,4,4,18,0,1,48,50,0,1,0,0,0,100,0,0,0,0,0,2,1,68,16,13,2,2,24,37,24,11,0,6.2857142857142865,10.501983939554787,2.9444444444444446,1.9545489090602202,13.241379310344827,4.84639764860501,2.3191489361702127,1.059648612456307
BG,BGR,Bulgaria,3,2020-12-27,2020-12-26,100,2,23757.53688360861,1,9816.28442056191,71,100,1027199.3314242922,99,1,2,97,2,10,88,1,1,98,2,16,82,1,15,84,1,10,89,1,4,95,2,1,97,3,2,95,1,2,97,2,5,93,2,9,89,1,2,97,1,16,83,98,0,2,0,90,0,5,5,99,0,1,0,84,0,4,12,85,0,5,10,90,0,3,7,96,0,3,1,99,0,0,1,98,0,2,0,98,0,2,0,95,0,5,0,91,0,4,5,98,1,1,0,84,1,4,11,0,0,26,74,74,0,9,17,0,2,38,60,62,0,6,32,94,1,5,0,94,4,2,0,96,0,1,3,0,8,1,5,86,100,0,0,0,0,0,0,1,19,24,22,34,0,3,24,32,41,0,3,30,31,36,0,4,32,25,39,0,4,27,27,42,0,6,7,19,68,0,95,3,0,2,95,3,0,2,95,1,1,3,95,2,3,0,95,2,1,2,95,3,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,3,17,80,0,2,78,20,0,3,6,91,0,3,44,53,0,3,9,88,0,2,14,84,0,1,49,50,51,0,37,7,4,1,0,0,0,3,32,65,0,0,100,0,0,3,7,90,0,0,54,26,8,8,2,2,0,1,36,15,36,12,0,1,26,41,19,13,0,1,3,90,6,0,1,2,93,4,83,1,11,5,22,1,74,3,94,0,3,3,56,0,16,28,91,0,5,4,86,0,13,1,0,3,1,2,7,30,57,0,1,3,2,9,20,65,0,2,22,50,14,12,0,1,5,13,24,57,0,1,15,32,21,31,53,5,34,8,53,12,16,19,53,10,20,17,0,2,51,47,53,0,19,28,81,0,4,0,1,1,1,1,11,30,0,3,8,3,4,2,5,3,6,0,2,10,3,1,7,13,0,2,48,49,0,1,0,0,0,0,100,0,0,0,0,0,2,72,14,12,0,1,21,38,33,6,1,11.5,14.93162711736712,3.0454545454545454,1.9390049664042275,13.483870967741938,5.858128695177041,2.5157894736842104,1.245102387439349
BG,BGR,Bulgaria,4,2020-12-27,2020-12-26,100,0,0,0,0,28,100,922177.3329723696,96,3,0,97,2,10,88,2,0,98,2,16,82,2,12,86,1,9,90,3,6,91,2,3,95,1,2,97,1,4,95,3,3,94,1,11,88,2,1,97,2,11,87,100,0,0,0,90,0,3,7,100,0,0,0,84,1,5,10,88,0,2,10,91,0,4,5,94,0,1,5,97,0,2,1,98,0,1,1,96,0,4,0,97,1,1,1,89,0,2,9,99,0,1,0,89,1,3,7,0,0,19,81,81,1,4,14,0,3,39,58,61,0,11,28,89,1,10,0,89,10,1,0,90,0,6,3,1,14,1,4,81,100,0,0,0,0,0,0,0,22,34,18,26,0,5,28,40,27,0,6,36,35,23,0,7,26,34,33,0,7,27,35,31,0,8,10,23,59,0,96,3,0,1,96,3,0,1,96,1,2,1,96,2,1,1,96,3,0,1,96,2,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,19,81,0,0,78,22,0,0,9,91,0,0,47,53,0,1,5,94,0,0,18,82,0,0,44,56,56,0,30,10,3,1,0,0,0,3,32,65,0,0,100,0,0,1,15,84,0,0,61,18,10,7,1,3,0,0,29,27,27,17,0,0,22,47,22,9,0,1,7,88,4,0,1,7,88,4,81,0,17,2,22,1,77,0,91,0,8,1,53,2,16,29,95,0,3,2,82,0,18,0,0,2,2,5,15,30,46,0,1,1,6,11,26,55,0,1,26,48,15,10,0,0,3,17,31,49,0,0,14,35,30,21,51,5,36,8,51,20,16,13,51,17,20,12,0,2,56,42,58,0,16,26,84,2,6,0,1,0,2,1,4,28,0,2,7,5,4,4,1,7,11,0,1,5,6,5,2,12,0,3,35,60,0,2,0,0,0,0,0,100,0,0,0,3,5,69,17,6,3,5,17,35,23,9,8,13.656410256410256,13.870601149492876,1.8181818181818181,0.873862897505303,13.606741573033707,5.350484212429431,2.4705882352941178,1.0303517117275751
BG,BGR,Bulgaria,5,2020-12-27,2020-12-25,100,0,0,0,0,44,98,934400.5535156336,97,4,0,96,4,7,89,4,3,93,3,13,84,4,10,86,0,5,95,4,2,94,4,3,93,3,1,96,4,1,95,3,2,95,4,8,88,4,0,96,4,6,90,100,0,0,0,93,0,2,5,97,0,1,2,87,0,3,10,90,0,3,7,95,0,1,4,98,0,2,0,97,0,2,1,99,0,1,0,99,0,1,0,98,0,0,2,92,0,2,6,100,0,0,0,94,0,4,2,0,2,16,82,84,0,2,14,0,2,37,61,63,0,10,27,90,2,8,0,90,3,7,0,97,0,1,2,0,12,2,2,84,100,0,0,0,0,0,0,0,38,24,12,26,0,11,33,33,23,0,14,41,27,18,0,17,36,16,31,0,16,39,18,27,0,19,15,18,48,0,98,2,0,0,98,2,0,0,98,1,1,0,98,1,1,0,98,2,0,0,98,2,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,3,20,77,0,1,67,32,0,3,6,91,0,3,36,61,0,3,4,93,0,3,7,90,0,0,43,57,57,0,32,8,0,3,0,0,0,4,33,63,0,0,100,0,0,0,12,88,0,0,63,17,8,3,2,7,0,0,43,21,26,10,0,2,31,42,16,9,0,0,12,87,1,0,1,11,88,0,80,0,18,2,33,1,65,1,94,0,5,1,64,0,16,20,96,0,2,2,93,1,6,0,0,0,1,3,9,31,56,0,0,0,2,8,23,67,0,2,31,46,13,8,0,0,6,12,27,55,0,0,11,36,25,28,53,8,32,7,53,21,16,10,53,17,21,9,0,2,37,61,39,0,22,39,78,4,3,4,0,1,2,1,7,41,0,1,5,5,6,1,5,3,8,0,2,1,5,1,4,12,0,4,40,56,0,0,0,0,0,0,0,0,100,0,0,2,4,58,19,17,2,2,21,40,24,9,2,9.957575757575757,13.6385260911652,3.3333333333333335,1.6696942198734437,14.325842696629213,3.8898915645638987,2.161290322580645,0.8633897122571108
BG,BGR,Bulgaria,6,2020-12-27,2020-12-24,100,0,0,0,0,32,100,1805431.933777604,95,2,0,98,3,3,94,3,3,94,4,13,83,3,11,86,3,8,89,3,2,95,4,0,96,3,2,95,2,1,97,4,2,94,3,6,91,4,0,96,4,11,85,100,0,0,0,97,0,2,1,97,0,1,2,87,1,2,10,89,0,4,7,92,1,2,5,98,0,1,1,100,0,0,0,98,0,2,0,99,0,0,1,98,1,0,1,94,0,2,4,100,0,0,0,89,1,8,2,0,0,11,89,89,0,0,11,0,2,24,74,76,0,7,17,93,3,4,0,93,4,3,0,96,0,1,3,0,9,2,4,85,100,0,0,0,0,0,0,0,32,24,19,25,0,22,21,22,35,0,18,40,19,23,0,18,33,18,31,0,19,32,17,32,0,23,9,12,56,0,96,1,0,3,96,1,1,2,96,0,3,1,96,1,1,2,96,1,1,2,96,1,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,6,13,81,0,2,62,36,0,4,5,91,0,3,32,65,0,4,2,94,0,5,13,82,0,0,34,66,66,0,27,6,1,0,0,2,0,3,29,66,0,1,99,0,0,0,14,86,0,0,73,16,2,3,0,6,0,0,54,30,11,5,0,3,38,47,5,7,0,0,25,74,1,0,1,16,83,0,87,0,11,2,38,0,61,1,95,0,4,1,68,0,16,16,98,0,1,1,87,0,12,1,0,1,0,4,8,27,60,0,0,0,3,6,23,68,0,0,35,43,12,10,0,1,1,8,22,68,0,0,5,24,26,45,71,15,9,5,71,14,11,4,71,8,20,1,0,3,22,75,25,0,20,55,80,0,1,2,0,3,1,3,10,58,0,3,4,2,5,0,1,6,0,0,0,3,3,2,0,13,0,1,36,62,1,0,0,0,0,0,0,0,0,100,0,1,10,60,12,17,1,9,25,40,16,8,1,14.75,17.889151436846713,3.3333333333333335,2.23606797749979,13.531914893617019,4.928962305803713,1.6908045977011497,0.8232991182542042
BG,BGR,Bulgaria,-99,2020-12-28,2020-12-26,100,1,10605.462463289101,1,10605.462463289101,42,85,1352599.674196042,0,5,1,94,3,14,83,5,1,94,5,19,76,4,16,80,4,17,79,5,6,89,5,4,91,3,3,94,4,5,91,5,7,88,3,17,80,4,2,94,3,17,80,99,1,0,0,86,1,7,6,99,0,0,1,81,3,3,13,84,1,7,8,83,2,8,7,94,0,3,3,96,1,2,1,97,1,0,2,95,0,3,2,93,1,2,4,83,1,9,7,98,1,1,0,83,1,9,7,15,0,19,66,82,0,4,14,16,2,25,57,76,0,9,15,91,1,8,0,91,6,3,0,94,0,4,2,0,29,5,6,60,100,0,0,0,0,0,20,2,16,18,14,30,33,7,20,17,23,33,8,21,17,21,33,10,17,14,26,33,12,19,15,21,33,12,6,12,37,0,94,2,2,2,94,2,2,2,94,2,4,0,94,3,2,1,94,2,3,1,94,3,2,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,40,4,7,49,40,4,36,20,40,5,5,50,40,4,26,30,40,6,5,49,40,5,6,49,46,0,21,33,79,0,16,2,1,2,49,5,0,2,14,30,49,2,49,0,60,0,4,36,60,0,23,6,3,3,1,4,60,0,17,9,11,3,62,1,11,17,4,5,64,0,4,30,2,74,1,2,20,3,93,0,7,0,66,1,31,2,95,0,5,0,76,0,10,14,95,1,1,3,94,0,5,1,76,0,0,1,3,4,16,76,0,0,0,1,4,19,80,0,4,8,5,3,80,0,0,2,7,11,80,0,2,6,5,7,93,0,6,1,93,4,1,2,93,4,1,2,84,1,4,11,89,1,7,3,99,0,0,0,0,0,0,1,0,97,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,12.77777777777778,15.89226549501683,3.4444444444444446,2.5055493963954847,0,0,0,0
BG,BGR,Bulgaria,1,2020-12-28,2020-12-23,100,0,0,0,0,47,99,1053253.4617385226,97,2,0,98,1,8,91,2,1,97,3,12,85,2,25,73,2,12,86,2,5,93,3,2,95,3,2,95,2,1,97,2,7,91,2,14,84,3,4,93,2,19,79,100,0,0,0,92,0,1,7,99,0,1,0,88,1,0,11,75,0,5,20,88,1,1,10,95,0,0,5,98,1,0,1,98,0,0,2,99,0,1,0,93,0,1,6,86,1,3,10,96,0,2,2,81,1,6,12,0,1,20,79,80,0,5,15,0,0,34,66,66,0,8,26,92,1,7,0,92,5,3,0,95,0,0,4,1,8,1,6,85,100,0,0,0,0,0,0,0,17,16,27,40,0,3,20,39,38,0,2,29,29,40,0,3,22,30,45,0,3,18,31,48,0,4,4,18,74,0,94,3,0,3,94,3,0,3,94,1,4,1,94,3,3,0,94,3,1,2,94,2,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,15,84,0,1,76,23,0,1,8,91,0,1,62,37,0,2,10,88,0,2,26,72,0,0,64,36,36,0,48,13,2,1,0,0,2,14,37,47,0,0,99,1,0,0,7,93,0,0,40,28,15,9,1,7,0,0,25,24,31,20,0,0,14,38,27,21,0,1,3,82,14,0,0,9,71,20,85,0,12,3,24,0,75,1,92,0,6,2,38,0,18,44,90,0,3,7,74,0,26,0,0,1,1,8,13,33,44,0,2,0,14,15,23,46,0,2,19,40,24,15,0,1,8,8,20,63,0,1,17,24,29,29,59,1,33,7,59,6,6,29,59,5,11,25,0,2,34,64,36,0,30,34,70,1,12,2,2,8,1,0,4,36,0,1,8,3,7,1,4,0,2,0,2,3,0,2,3,28,0,0,45,52,0,3,0,0,100,0,0,0,0,0,0,3,3,67,16,11,3,3,14,44,26,5,5,8.8125,12.093001756774937,2.4444444444444446,2.064325049137546,11.13953488372093,4.949540182321573,2.651685393258427,1.1391895404140453
BG,BGR,Bulgaria,2,2020-12-28,2020-12-25,100,0,0,0,0,55,100,1067279.5616404223,98,1,0,99,1,12,87,0,4,96,1,14,85,1,23,76,1,8,91,1,6,93,1,2,97,1,3,96,1,0,99,1,8,91,1,16,83,1,3,96,2,17,81,100,0,0,0,88,0,7,5,96,0,2,2,86,0,3,11,77,0,4,19,92,0,2,6,94,0,1,5,98,0,2,0,97,0,2,1,100,0,0,0,92,0,4,4,84,0,6,10,97,0,2,1,83,0,6,11,0,0,18,82,82,0,2,16,0,1,41,58,59,1,14,26,86,1,13,0,86,10,4,0,90,0,2,8,0,16,0,4,80,100,0,0,0,0,0,0,0,18,26,23,33,0,1,23,46,30,0,1,35,32,32,0,3,35,23,39,0,2,27,31,40,0,3,10,22,65,0,96,1,0,3,96,1,0,3,96,0,1,3,96,1,1,2,96,1,1,2,96,1,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,11,88,0,0,70,30,0,1,11,88,0,1,42,57,0,1,10,89,0,1,10,89,0,0,50,50,50,0,33,11,2,4,0,0,0,3,37,60,0,1,99,0,0,1,12,87,0,0,46,28,12,5,3,6,0,0,34,30,28,8,0,0,17,36,29,18,0,0,4,92,4,0,0,5,90,5,89,0,7,4,30,0,67,3,89,0,8,3,58,0,14,28,90,0,5,5,90,0,8,2,0,0,1,8,18,18,55,0,0,3,7,11,20,59,0,0,30,39,21,10,0,0,3,10,22,65,0,0,11,26,30,33,63,3,28,6,63,11,12,14,63,8,19,10,0,1,55,44,56,0,19,25,81,0,9,0,1,1,1,2,5,26,0,2,6,3,5,0,3,6,9,0,1,11,2,4,4,18,0,1,48,50,0,1,0,0,0,100,0,0,0,0,0,2,1,68,16,13,2,2,24,37,24,11,0,6.2857142857142865,10.501983939554787,2.9444444444444446,1.9545489090602202,13.241379310344827,4.84639764860501,2.3191489361702127,1.059648612456307
BG,BGR,Bulgaria,3,2020-12-28,2020-12-26,100,2,23757.53688360861,1,9816.28442056191,71,100,1022383.9351895417,98,1,2,97,2,10,88,1,1,98,2,15,83,1,15,84,1,10,89,1,4,95,2,1,97,3,2,95,1,2,97,2,5,93,2,9,89,1,2,97,1,16,83,98,0,2,0,90,0,5,5,99,0,1,0,85,0,4,11,85,0,5,10,90,0,3,7,96,0,3,1,99,0,0,1,98,0,2,0,98,0,2,0,95,0,5,0,91,0,4,5,98,1,1,0,84,1,4,11,0,0,26,74,74,0,9,17,0,2,38,60,62,0,6,32,94,1,5,0,94,4,2,0,96,0,1,3,0,8,1,5,86,100,0,0,0,0,0,0,1,19,25,22,33,0,3,25,31,41,0,3,30,30,37,0,4,32,25,39,0,4,27,27,42,0,6,7,18,69,0,95,3,0,2,95,3,0,2,95,1,1,3,95,2,3,0,95,2,1,2,95,3,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,3,18,79,0,2,79,19,0,3,6,91,0,3,45,52,0,3,9,88,0,2,14,84,0,1,51,48,49,0,38,8,4,1,0,0,0,3,32,65,0,0,100,0,0,3,7,90,0,0,54,27,8,8,1,2,0,1,35,15,37,12,0,1,26,40,21,12,0,1,3,90,6,0,1,2,93,4,82,1,12,5,21,1,75,3,94,0,3,3,55,0,17,28,91,0,5,4,86,0,13,1,0,3,1,2,6,30,58,0,1,3,2,8,20,66,0,2,22,52,13,11,0,1,5,13,24,57,0,1,15,32,22,30,53,5,34,8,53,12,16,19,53,11,19,17,0,2,51,47,53,0,19,28,81,0,5,0,1,1,1,1,10,30,0,3,9,3,4,2,5,3,5,0,2,10,3,2,7,12,0,2,48,49,0,1,0,0,0,0,100,0,0,0,0,1,2,71,15,11,1,1,21,37,32,7,1,11.674418604651162,15.062917143376215,3.0454545454545454,1.9390049664042275,13.53763440860215,5.874704691532692,2.521276595744681,1.2506232717463113
