ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BO,BOL,Bolivia,2,2021-01-02,2020-12-31,100,1,13975.9981476178,1,13975.9981476178,79,99,1112172.683533379,92,2,5,93,2,15,83,2,4,94,2,16,82,2,21,77,2,10,88,2,19,79,2,8,90,2,9,89,2,14,84,2,19,79,2,31,67,2,5,93,2,22,76,95,0,2,3,85,1,10,4,96,0,3,1,84,0,11,5,79,0,12,9,90,0,5,5,81,0,14,5,92,0,7,1,91,0,7,2,86,0,12,2,81,0,13,6,69,0,19,12,95,0,4,1,78,0,13,9,0,1,30,69,70,0,18,12,0,1,43,56,57,0,22,21,78,3,16,3,78,0,10,12,0,90,0,8,2,0,23,0,16,61,100,0,0,0,0,0,0,33,49,11,7,0,1,48,33,18,0,5,53,24,18,0,4,53,24,19,0,4,33,38,25,0,3,13,18,66,84,7,5,4,84,8,3,5,84,3,11,2,84,9,0,7,84,9,1,6,84,8,3,5,15,1,3,81,15,1,2,82,15,1,10,74,15,1,5,79,15,0,22,63,15,1,31,53,15,2,6,77,58,3,4,35,58,2,8,32,58,3,3,36,58,2,23,17,58,3,14,25,0,0,40,60,0,1,78,21,0,1,40,59,0,1,44,55,0,2,22,76,0,1,43,56,0,0,68,32,32,3,43,14,4,4,0,2,3,13,39,43,0,2,98,0,0,1,17,82,0,1,76,18,2,0,2,1,0,0,12,29,41,18,0,0,21,57,18,4,100,100,60,0,39,1,22,0,75,3,60,0,38,2,56,0,29,15,78,0,15,7,57,0,43,0,0,1,1,4,21,29,44,0,0,0,9,16,34,41,0,1,51,35,8,5,0,0,21,38,25,16,0,0,41,36,15,8,23,6,63,8,23,8,46,23,23,11,42,24,0,0,53,47,53,0,23,24,77,0,7,0,4,4,3,1,4,24,0,3,6,5,9,2,6,4,2,2,3,5,3,1,1,24,0,0,47,53,0,0,0,0,0,100,0,0,0,0,0,4,0,85,6,5,4,1,19,24,24,18,10,3.177419354838709,1.7322797785273194,3.0416666666666665,1.8292114401439827,13.191011235955056,6.641598254552313,3.3157894736842106,1.6260064503204659
BO,BOL,Bolivia,3,2021-01-02,2020-12-31,100,2,18472.83379309771,1,11182.2726645707,82,100,968374.622567213,97,2,5,93,1,9,90,1,2,97,1,16,83,0,23,77,1,21,78,1,24,75,1,8,91,1,4,95,1,3,96,1,11,88,1,30,69,1,7,92,1,20,79,95,0,5,0,91,0,5,4,98,0,0,2,84,0,8,8,77,0,13,10,79,0,10,11,76,0,15,9,92,0,6,2,96,0,1,3,97,0,3,0,89,0,7,4,70,0,15,15,93,0,5,2,80,0,12,8,0,0,31,69,69,0,13,18,0,1,46,53,54,0,20,26,80,9,11,0,80,0,11,9,0,89,0,5,6,0,21,0,11,68,100,0,0,0,0,0,0,28,43,19,10,0,5,41,31,23,0,9,51,21,19,0,8,48,16,28,0,8,29,30,33,0,7,4,15,74,89,1,8,2,89,5,5,1,89,4,3,4,89,6,4,1,89,6,1,4,89,6,1,4,31,4,2,63,31,4,2,63,31,3,7,59,31,4,10,55,31,5,21,43,31,3,27,39,31,4,6,59,62,3,9,26,62,3,11,24,62,3,3,32,62,3,18,17,62,2,17,19,0,4,46,50,0,2,86,12,0,3,38,59,0,3,49,48,0,3,14,83,0,1,47,52,0,0,54,46,46,0,34,10,7,3,0,1,0,7,35,57,0,0,100,0,0,1,21,78,0,0,82,10,1,1,3,3,0,0,23,24,31,22,0,0,20,65,14,1,100,100,54,1,44,1,14,1,82,3,62,0,36,2,51,1,32,16,86,0,9,5,53,1,42,4,0,1,0,6,14,29,50,0,0,1,1,18,27,53,0,1,49,35,9,6,0,0,21,28,24,27,0,0,33,35,19,13,32,7,51,10,32,10,39,19,32,7,43,18,0,1,74,25,75,0,17,8,83,0,1,1,1,1,1,3,9,9,0,0,11,9,8,5,5,3,6,1,6,4,8,0,3,22,0,1,56,43,0,0,0,0,0,0,100,0,0,0,0,3,0,87,7,3,3,0,13,34,30,13,7,3.1333333333333333,1.8546018501551405,2.7857142857142856,1.7713176275208626,12.378947368421052,6.63514008793802,3.288659793814433,1.695329140158568
BO,BOL,Bolivia,4,2021-01-02,2020-12-31,100,2,26349.550298843867,1,16730.6751999647,93,100,984828.5878540305,97,2,5,93,2,13,85,2,6,92,2,27,71,2,20,78,2,20,78,2,18,80,2,9,89,2,9,89,2,6,92,2,12,86,2,30,68,2,8,90,2,26,72,95,0,5,0,87,0,10,3,94,0,4,2,73,0,18,9,80,0,12,8,80,0,13,7,82,0,13,5,91,0,7,2,91,0,7,2,94,0,6,0,88,0,11,1,70,0,17,13,92,0,5,3,74,0,16,10,0,0,35,65,65,0,15,20,0,0,40,60,60,1,17,22,83,5,10,2,83,0,10,7,0,90,0,5,5,0,18,0,16,66,100,0,0,0,0,0,0,52,33,5,10,0,5,47,29,19,0,7,53,22,18,0,5,49,22,24,0,8,40,26,26,0,10,11,14,65,84,11,3,2,84,7,5,4,84,7,6,3,84,9,5,2,84,10,1,5,84,11,2,3,53,2,3,42,53,2,1,44,53,2,5,40,53,2,3,42,53,3,13,31,53,1,18,28,53,3,4,40,78,2,2,18,78,1,5,16,78,1,4,17,78,0,10,12,78,1,5,16,0,3,51,46,0,2,82,16,0,4,43,53,0,5,43,52,0,5,21,74,0,2,37,61,0,1,61,38,39,0,29,18,8,6,0,0,1,10,26,63,0,0,99,1,0,2,21,77,0,0,84,8,3,1,0,4,0,0,20,24,31,25,0,1,33,50,14,2,100,100,49,0,50,1,18,0,82,0,57,0,43,0,57,0,37,6,79,0,19,2,63,0,36,1,0,0,0,4,18,26,52,0,0,0,3,15,27,55,0,0,50,35,10,5,0,0,14,31,29,26,0,0,30,43,19,8,27,5,55,13,27,14,52,7,27,14,38,21,0,0,58,42,58,0,25,17,75,3,4,0,1,3,3,0,11,17,1,1,10,10,8,4,2,10,4,0,2,12,1,1,2,15,0,1,57,42,0,0,0,0,0,0,0,100,0,0,0,2,2,90,3,3,2,1,14,20,39,16,8,2.9107142857142856,1.8218550557483555,2.8125,1.5747503642410816,12.305263157894737,6.354883671048935,3.3297872340425534,1.718891227221221
BO,BOL,Bolivia,5,2021-01-02,2020-12-30,100,3,27400.405154227512,2,23122.90709521991,66,99,1085738.1299623789,96,1,6,93,1,9,90,2,3,95,1,15,84,1,18,81,2,17,81,1,12,87,1,4,95,1,3,96,1,2,97,1,8,91,2,15,83,1,6,93,1,15,84,94,0,5,1,91,0,6,3,97,0,1,2,85,0,11,4,82,0,10,8,83,0,7,10,88,0,5,7,96,0,2,2,97,0,1,2,98,0,2,0,92,0,6,2,85,0,7,8,94,0,6,0,85,0,8,7,0,1,25,74,75,0,4,21,0,0,41,59,59,2,11,28,89,4,7,0,89,0,9,2,0,91,0,5,4,0,13,3,15,69,100,0,0,0,0,0,1,42,26,16,15,0,17,40,20,23,0,14,48,21,17,0,15,37,19,29,0,14,44,17,25,0,19,7,10,64,85,7,5,3,85,8,1,6,85,7,3,5,85,7,2,6,85,9,2,4,85,9,3,3,74,2,2,22,74,1,2,23,74,0,3,23,74,2,4,20,74,1,8,17,74,2,12,12,74,3,1,22,86,2,0,12,86,3,0,11,86,2,2,10,86,1,4,9,86,3,2,9,0,6,33,61,0,5,79,16,0,9,32,59,0,9,41,50,0,8,18,74,0,6,34,60,0,0,58,42,42,1,38,13,2,4,0,0,0,11,38,51,0,0,99,1,0,0,16,84,0,0,92,4,0,1,1,2,0,1,23,27,34,15,0,0,33,49,16,2,100,100,67,2,31,0,21,1,76,2,68,0,28,4,59,1,29,11,82,1,17,0,66,0,34,0,0,0,0,3,12,37,48,0,0,0,2,13,36,49,0,2,36,41,13,8,0,0,6,23,35,36,0,0,20,36,22,22,44,10,33,13,44,8,33,15,44,12,28,16,0,0,48,52,48,0,19,33,81,1,4,0,3,3,0,2,6,33,0,4,2,6,15,1,4,3,1,1,4,8,3,0,2,13,0,0,59,39,0,2,0,0,0,0,0,0,100,0,0,3,7,83,4,3,3,1,15,23,27,21,10,2.9444444444444446,2.1049507381558583,3.3529411764705883,2.289682741958704,12.826086956521737,6.652453394664231,2.752808988764045,1.5468508983533176
BO,BOL,Bolivia,6,2021-01-02,2020-12-23,100,4,54324.66027268057,2,35496.61471156258,40,100,1808207.3595296927,93,0,4,96,1,8,91,2,2,96,1,11,88,2,9,89,1,16,83,2,11,87,2,2,96,2,3,95,2,0,98,2,8,90,3,19,78,2,5,93,2,15,83,96,1,3,0,92,2,5,1,98,0,0,2,89,1,7,3,91,1,6,2,84,2,6,8,89,1,6,4,98,0,1,1,97,1,1,1,100,0,0,0,92,1,3,4,81,1,7,11,95,1,4,0,85,2,8,5,0,0,21,79,79,0,5,16,0,2,21,77,79,0,9,12,91,0,8,1,91,0,8,1,0,92,0,4,4,0,11,5,12,72,100,0,0,0,0,0,0,42,15,24,19,0,16,39,21,24,0,15,49,18,18,0,16,42,18,24,0,14,36,23,27,0,21,10,14,55,88,4,4,4,88,5,3,4,88,4,3,5,88,5,1,6,88,6,0,6,88,4,2,6,85,0,1,14,85,0,1,14,85,0,5,10,85,0,2,13,85,0,6,9,85,0,5,10,85,0,2,13,91,1,3,5,91,1,3,5,91,1,2,6,91,1,5,3,91,2,3,4,0,4,24,72,0,2,65,33,0,4,23,73,0,3,34,63,0,5,8,87,0,4,32,64,0,0,49,51,51,0,34,12,2,1,0,2,2,6,46,44,0,3,96,1,0,1,24,75,0,0,74,13,1,1,0,11,0,0,35,27,31,7,0,1,41,40,11,7,100,100,76,1,22,1,35,3,62,0,77,0,20,3,66,2,21,11,92,1,5,2,68,1,29,2,0,0,1,1,16,24,58,0,0,1,2,6,31,60,0,0,34,39,16,11,0,0,8,19,36,37,0,0,16,34,26,24,50,8,35,7,50,15,26,9,50,15,24,11,0,0,36,64,36,0,24,40,76,1,4,2,1,7,1,0,8,40,0,4,4,2,12,0,2,5,0,3,4,7,3,1,2,11,0,2,68,28,1,1,0,0,0,0,0,0,0,100,0,6,2,81,3,8,6,2,15,22,30,18,7,2.5714285714285716,1.7704388669232847,2.2666666666666666,1.0997835284835873,14.74736842105263,5.827244195673752,2.5775280898876405,1.6850784179883658
BO,BOL,Bolivia,-99,2021-01-03,2021-01-03,220,15,127945.51412822017,10,59447.28899836909,106,157,2036557.2012114506,0,14,18,188,15,43,162,15,24,181,13,49,158,14,64,142,9,50,161,15,47,158,15,20,185,19,23,178,18,23,179,16,37,167,14,59,147,16,22,182,16,65,139,202,2,14,2,177,6,25,12,196,4,14,6,171,6,30,13,156,6,35,23,170,8,25,17,173,4,28,15,200,3,12,5,197,1,12,10,197,4,15,4,183,1,19,17,161,6,29,24,198,2,14,6,155,4,43,18,62,1,52,105,177,1,17,25,72,3,60,85,162,2,17,39,203,6,10,1,203,0,10,7,0,210,0,6,4,0,97,4,28,91,220,0,0,0,0,92,2,34,41,24,27,110,12,46,25,27,110,13,49,25,23,110,14,48,24,24,110,20,34,25,31,110,20,18,16,56,194,10,8,8,194,13,6,7,194,8,15,3,194,15,5,6,194,14,4,8,194,13,5,8,220,0,0,0,220,0,0,0,220,0,0,0,220,0,0,0,220,0,0,0,220,0,0,0,220,0,0,0,220,0,0,0,220,0,0,0,220,0,0,0,220,0,0,0,220,0,0,0,124,11,28,57,124,8,65,23,124,13,38,45,124,7,45,44,124,11,22,63,124,5,35,56,129,1,43,47,177,1,29,9,1,3,134,2,2,13,38,31,134,7,77,2,151,1,10,58,151,1,39,18,4,1,3,3,151,1,16,23,17,12,156,3,25,24,10,2,220,220,192,1,22,5,158,1,56,5,184,1,28,7,177,2,24,17,201,1,12,6,186,1,30,3,168,1,1,3,8,15,24,168,1,0,4,8,15,24,176,2,20,18,1,3,176,2,7,17,10,8,176,2,20,15,2,5,192,3,20,5,192,6,14,8,192,7,11,10,190,0,8,22,198,0,15,7,214,1,1,0,1,0,1,0,2,208,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,5,220,0,0,0,0,0,220,0,0,0,0,0,0,0,0,220,0,0,0,0,220,0,0,0,0,0,0,2.8,1.6676187756655838,2.4444444444444446,1.6638070706226633,0,0,0,0
BO,BOL,Bolivia,1,2021-01-03,2021-01-03,109,6,32423.490153603132,0,0,74,109,877576.4928679048,103,2,11,96,4,20,85,3,16,90,3,28,78,3,37,69,3,35,71,3,27,79,3,9,97,2,22,85,3,7,99,3,24,82,2,46,61,3,11,95,2,38,69,98,1,5,5,89,1,16,3,93,2,9,5,81,1,18,9,72,1,21,15,74,1,16,18,82,0,19,8,100,0,6,3,87,1,15,6,102,1,6,0,85,2,16,6,63,2,21,23,98,0,7,4,71,3,21,14,0,0,32,77,77,0,21,11,0,0,33,76,76,0,11,22,98,2,8,1,98,0,5,6,0,104,0,3,2,0,11,0,26,72,109,0,0,0,0,0,2,33,49,17,8,0,2,45,47,15,0,4,41,46,18,0,1,60,28,20,0,3,34,39,33,0,4,7,21,77,83,9,7,10,83,9,8,9,83,4,17,5,83,9,7,10,83,10,6,10,83,9,7,10,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,0,4,27,78,0,3,71,35,0,3,39,67,0,3,61,45,0,4,28,77,0,2,52,55,0,0,64,45,45,1,44,10,7,2,0,0,1,30,48,30,0,0,108,1,0,0,16,93,0,0,67,29,4,3,2,4,0,0,23,26,41,19,0,1,19,51,34,4,109,109,82,0,25,2,38,0,67,4,70,1,33,5,48,1,36,24,81,1,19,8,57,0,48,4,0,0,0,7,15,32,55,0,0,4,14,18,37,36,0,2,56,36,8,7,0,0,18,34,36,21,0,0,38,44,18,9,27,4,70,8,27,16,45,21,27,16,45,21,0,0,44,65,44,0,11,54,98,0,3,0,2,2,0,0,4,54,1,2,3,2,2,1,3,1,2,1,1,3,0,0,1,32,0,0,33,72,0,4,0,0,109,0,0,0,0,0,0,4,2,83,12,8,4,1,13,14,33,29,15,2.9285714285714284,1.9560577164330333,2.4,1.2484473115254693,10.988372093023257,5.9478007523226335,3.217821782178218,1.7064815287370652
BO,BOL,Bolivia,2,2021-01-03,2021-01-03,160,3,15788.48202134158,2,8345.055176404461,133,159,1056904.082053313,157,1,9,150,3,26,131,3,16,141,1,35,124,1,45,114,1,29,130,2,37,121,1,16,143,1,15,144,2,12,146,1,34,125,2,51,107,2,9,149,2,48,110,151,0,9,0,134,0,15,11,144,1,12,3,125,1,20,14,115,2,26,17,131,2,15,12,123,3,20,14,144,1,10,5,145,2,9,4,148,0,11,1,126,1,22,11,109,2,34,15,151,1,8,0,112,2,30,16,0,1,53,106,107,1,30,22,0,0,49,111,111,0,21,28,139,4,14,3,139,0,9,12,0,151,0,6,3,0,21,2,32,105,160,0,0,0,0,0,2,36,68,32,22,0,5,68,59,28,0,9,73,53,25,0,8,67,49,36,0,8,49,63,40,0,8,15,36,101,128,11,16,5,128,15,8,9,128,2,25,5,128,16,2,14,128,15,2,15,128,14,6,12,160,0,0,0,160,0,0,0,160,0,0,0,160,0,0,0,160,0,0,0,160,0,0,0,160,0,0,0,160,0,0,0,160,0,0,0,160,0,0,0,160,0,0,0,160,0,0,0,0,1,63,96,0,1,122,37,0,2,70,88,0,2,93,65,0,1,45,114,0,1,78,81,0,0,102,58,58,0,67,24,8,3,0,1,1,33,84,41,0,0,159,1,0,2,28,130,0,0,118,33,3,3,0,3,0,0,20,49,69,22,0,1,25,95,33,6,160,160,97,0,59,4,38,0,117,5,90,1,61,8,67,0,65,28,115,0,32,13,82,0,74,4,0,0,0,8,26,47,79,0,0,1,14,30,46,69,0,0,85,52,15,8,0,0,40,67,34,19,0,0,72,57,22,9,31,6,108,15,31,16,88,25,31,18,81,30,0,0,89,71,89,0,30,41,130,0,8,0,4,6,1,5,6,41,1,6,9,7,11,0,6,11,6,0,10,6,4,2,6,34,0,1,78,79,0,2,0,0,0,160,0,0,0,0,0,2,4,129,17,8,2,0,37,41,38,28,14,3.1904761904761907,1.7601094704549909,2.6458333333333335,1.6820653886312522,11.666666666666664,6.653393111990031,3.175324675324675,1.7192988268443785
BO,BOL,Bolivia,3,2021-01-03,2021-01-03,134,3,18626.17190282956,1,7100.94167078667,91,134,1041275.7424508436,131,6,5,123,7,19,108,7,6,121,6,20,108,6,28,100,5,31,98,6,27,101,7,7,120,8,7,119,8,3,123,4,23,107,5,34,95,8,11,115,2,40,92,129,0,4,1,115,0,14,5,128,0,5,1,114,0,13,7,106,1,16,11,103,1,19,11,107,1,15,11,127,0,6,1,127,0,5,2,131,0,3,0,111,0,18,5,100,1,18,15,123,0,8,3,94,1,24,15,0,0,38,96,96,0,21,17,0,2,63,69,71,0,21,42,113,3,17,1,113,0,9,12,0,125,0,3,6,0,23,1,25,85,134,0,0,0,0,0,1,54,47,19,13,0,8,68,41,17,0,13,72,39,10,0,9,68,34,23,0,9,60,29,36,0,15,14,22,83,109,8,16,1,109,9,6,10,109,5,16,4,109,10,5,10,109,11,1,13,109,9,9,7,134,0,0,0,134,0,0,0,134,0,0,0,134,0,0,0,134,0,0,0,134,0,0,0,134,0,0,0,134,0,0,0,134,0,0,0,134,0,0,0,134,0,0,0,134,0,0,0,0,3,59,72,0,1,98,35,0,4,41,89,0,4,64,66,0,4,27,103,0,1,49,84,0,0,68,66,66,1,42,16,3,6,0,0,0,12,67,55,0,1,132,1,0,1,30,103,0,0,104,20,4,1,0,5,0,0,28,46,46,14,0,0,38,71,20,5,134,134,75,0,56,3,36,1,93,4,93,0,37,4,70,0,40,24,107,2,18,7,85,1,48,0,0,1,2,6,24,36,65,0,1,1,6,28,35,63,0,2,61,46,18,7,0,0,24,37,48,25,0,0,40,53,29,12,41,2,76,15,41,11,62,20,41,11,53,29,0,0,73,61,73,0,29,32,105,1,5,1,2,4,4,2,10,32,0,1,9,7,11,4,10,8,4,2,2,10,8,1,8,17,0,3,70,61,0,0,0,0,0,0,134,0,0,0,0,2,1,112,10,9,2,2,16,44,45,17,8,2.91025641025641,1.5134539274595677,2.606060606060606,1.4987368418812295,12.36,6.587377959939507,3.253968253968254,1.5385006100044702
BO,BOL,Bolivia,4,2021-01-03,2021-01-03,102,1,2552.87190161968,1,2552.87190161968,97,102,761300.8651168521,100,5,3,94,4,14,84,6,6,90,3,21,78,6,20,76,4,20,78,5,26,71,4,7,91,5,5,92,5,5,92,4,13,85,3,29,70,4,3,95,3,24,75,99,1,1,1,88,0,8,6,96,1,2,3,81,4,9,8,82,2,6,12,82,3,13,4,76,3,13,10,95,1,6,0,97,2,3,0,97,0,4,1,89,2,8,3,73,4,13,12,99,0,3,0,78,1,13,10,0,0,42,60,60,0,14,28,0,1,52,49,50,1,19,32,83,6,12,1,83,0,11,8,0,91,0,7,4,0,21,0,25,56,102,0,0,0,0,0,0,39,32,17,14,0,12,47,16,27,0,10,47,23,22,0,5,49,22,26,0,9,38,24,31,0,8,11,12,71,77,13,3,9,77,13,6,6,77,6,15,4,77,11,5,9,77,14,0,11,77,12,5,8,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,0,6,35,61,0,3,75,24,0,9,21,72,0,5,37,60,0,9,10,83,0,7,27,68,0,0,49,53,53,0,31,11,3,4,0,1,1,7,33,60,0,0,102,0,0,1,26,75,0,0,88,10,1,1,0,2,0,0,27,20,31,24,0,2,34,54,10,2,102,102,67,0,32,3,27,0,74,1,81,0,20,1,65,0,25,12,92,0,9,1,75,0,27,0,0,0,2,5,16,27,52,0,0,3,1,15,33,50,0,3,45,38,11,5,0,2,13,28,32,27,0,0,31,28,29,14,43,11,41,7,43,12,39,8,43,14,35,10,0,0,62,40,62,0,23,17,79,5,4,0,3,1,2,0,8,17,0,3,8,4,13,2,2,11,2,0,2,7,5,2,3,21,0,0,58,44,0,0,0,0,0,0,0,102,0,0,0,2,2,90,6,2,2,2,10,21,41,18,8,3.310344827586207,2.129219415091915,2.8,1.4715696522350923,12.414432989690722,6.447366867093911,3.4329896907216493,1.6826765415975262
