ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BE,BEL,Belgium,2,2020-12-24,2020-12-23,100,1,19115.018288072,1,19115.018288072,16,99,1122674.487575596,97,0,1,99,0,7,93,0,2,98,0,40,60,0,27,73,0,12,88,0,11,89,0,4,96,0,4,96,0,2,98,0,2,98,0,18,82,0,4,96,0,21,79,99,0,1,0,93,0,1,6,98,0,1,1,60,0,10,30,73,0,8,19,88,0,2,10,89,0,6,5,96,0,4,0,96,0,2,2,98,0,2,0,98,0,1,1,82,0,5,13,96,0,0,4,79,0,5,16,0,1,10,89,90,0,5,5,0,0,52,48,48,0,10,42,90,1,9,0,90,0,0,8,2,100,0,0,0,0,10,0,9,81,100,0,0,0,0,0,0,1,27,31,25,16,0,1,16,66,17,0,1,33,56,10,0,1,33,49,17,0,1,27,51,21,0,1,8,38,53,0,91,0,0,9,91,0,2,7,91,0,0,9,91,0,1,8,91,0,2,7,91,0,1,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,37,63,0,0,60,40,0,0,16,84,0,0,47,53,0,0,1,99,0,0,13,87,0,0,45,55,55,0,41,3,1,0,0,1,1,13,32,53,0,0,100,0,0,0,14,86,0,0,72,21,3,1,0,3,0,1,23,32,32,12,0,0,30,55,12,3,0,0,7,91,2,0,0,14,84,2,63,0,33,4,40,0,60,0,84,0,15,1,53,0,21,26,99,0,1,0,87,0,13,0,0,1,0,6,22,20,51,0,0,3,7,24,26,40,0,1,26,45,23,5,0,0,3,19,21,57,0,0,11,24,27,38,65,0,30,5,65,6,4,25,65,4,9,22,0,0,63,37,63,0,19,18,81,0,4,0,4,1,0,1,9,18,0,2,7,4,6,0,2,19,5,3,7,2,2,1,22,0,0,39,58,0,3,0,0,0,100,0,0,0,0,0,2,1,35,26,36,2,2,40,26,22,4,4,8.89655172413793,12.798971525529415,1.6666666666666667,1.3228756555322954,8.76875,6.174643816919547,2.5473684210526315,1.3027664594731978
BE,BEL,Belgium,3,2020-12-24,2020-12-23,100,0,0,0,0,2,100,1003753.7890537196,99,0,0,100,0,12,88,0,2,98,0,27,73,0,19,81,0,10,90,0,7,93,0,1,99,0,5,95,0,0,100,0,5,95,0,21,79,0,1,99,0,13,87,100,0,0,0,88,0,5,7,98,0,0,2,73,0,5,22,81,0,4,15,90,0,0,10,93,0,4,3,99,0,1,0,95,0,0,5,100,0,0,0,95,0,3,2,79,0,3,18,99,0,0,1,87,0,4,9,0,0,2,98,98,0,0,2,0,1,53,46,47,0,12,41,88,0,10,2,88,0,3,8,1,97,0,1,2,0,13,1,5,81,100,0,0,0,0,0,0,0,37,25,22,16,0,0,25,64,11,0,2,41,45,12,0,1,28,46,25,0,0,29,45,26,0,1,7,45,47,0,95,1,0,4,95,1,1,3,95,1,0,4,95,0,1,4,95,1,0,4,95,1,0,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,37,63,0,0,70,30,0,0,18,82,0,0,44,56,0,0,3,97,0,0,12,88,0,1,31,68,69,0,23,3,2,3,0,1,0,12,37,50,0,0,99,1,0,2,13,85,0,0,78,13,1,5,0,3,0,0,39,31,17,13,0,0,35,54,7,4,0,0,16,83,1,0,0,21,78,1,63,0,32,5,30,0,70,0,82,0,18,0,56,0,21,23,97,0,2,1,88,0,11,1,0,1,1,4,28,24,42,0,0,1,5,24,21,49,0,0,27,43,21,9,0,0,3,7,26,64,0,0,11,26,22,41,63,2,26,9,63,5,9,23,63,4,13,20,0,1,76,23,77,0,7,16,93,0,3,0,1,0,1,0,2,17,0,0,7,4,8,2,3,8,7,4,11,8,2,4,15,0,1,43,55,0,1,0,0,0,0,100,0,0,0,0,1,5,28,28,38,1,3,15,30,36,12,3,8.9,11.925363127145678,1,0,9.095238095238095,6.346650853092628,3.1595744680851063,1.4316183149747768
BE,BEL,Belgium,4,2020-12-24,2020-12-24,101,0,0,0,0,21,101,1144562.3895550843,100,1,0,100,1,16,84,1,3,97,1,26,74,1,28,72,1,17,83,1,12,88,1,1,99,1,3,97,1,3,97,1,4,96,0,16,85,1,2,98,0,19,82,101,0,0,0,85,1,8,7,98,0,3,0,75,1,9,16,73,0,11,17,84,1,4,12,89,1,7,4,100,0,0,1,98,0,1,2,98,0,1,2,97,1,2,1,85,1,6,9,99,0,1,1,82,1,9,9,0,0,11,90,90,0,2,9,0,0,44,57,57,0,9,35,92,2,7,0,92,0,2,7,0,99,0,0,2,0,9,1,4,87,101,0,0,0,0,0,0,0,36,35,16,14,0,3,11,73,14,0,4,40,45,12,0,5,29,51,16,0,5,28,49,19,0,5,9,47,40,0,97,2,1,1,97,1,3,0,97,3,0,1,97,3,0,1,97,3,0,1,97,3,0,1,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,0,1,35,65,0,0,71,30,0,1,14,86,0,1,38,62,0,1,1,99,0,1,6,94,0,1,29,71,72,0,24,1,1,3,0,0,1,10,33,57,0,0,101,0,0,0,21,80,0,0,75,13,8,2,1,2,0,0,33,27,26,15,0,0,39,47,7,8,0,0,17,84,0,0,0,20,79,2,66,0,29,6,30,1,68,2,87,1,11,2,63,0,21,17,100,0,0,1,95,0,6,0,0,0,2,3,24,18,54,0,0,3,6,20,20,52,0,1,31,42,16,11,0,0,6,9,19,67,0,0,15,15,24,47,71,1,24,5,71,6,9,15,71,4,18,8,0,0,59,42,59,0,14,28,87,0,3,0,1,0,1,0,9,28,0,0,2,4,7,1,7,11,9,4,6,4,0,6,12,0,1,49,51,0,0,0,0,0,0,0,101,0,0,0,1,0,23,32,45,1,0,19,17,39,18,7,11.19811320754717,14.118434356515785,2.4285714285714284,1.2724180205607036,8.99375,6.4092959338049456,3.09,1.6149240842775856
BE,BEL,Belgium,5,2020-12-24,2020-12-23,100,0,0,0,0,14,100,954826.2159095426,97,0,0,100,0,7,93,0,5,95,0,11,89,0,19,81,0,8,92,0,5,95,0,4,96,0,1,99,0,1,99,0,4,96,0,10,90,0,0,100,0,9,91,100,0,0,0,93,0,3,4,95,0,1,4,89,0,7,4,81,0,5,14,92,0,3,5,95,0,1,4,96,0,3,1,99,0,0,1,99,0,1,0,96,0,2,2,90,0,4,6,100,0,0,0,91,0,3,6,0,0,6,94,94,0,4,2,0,1,29,70,71,0,4,25,96,0,4,0,96,0,0,4,0,100,0,0,0,0,5,0,6,89,100,0,0,0,0,0,0,0,42,28,15,15,0,4,14,64,18,0,2,41,42,15,0,2,31,51,16,0,3,31,50,16,0,4,12,40,44,0,94,2,1,3,94,2,1,3,94,1,1,4,94,1,1,4,94,2,0,4,94,2,0,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,24,75,0,1,71,28,0,1,14,85,0,1,40,59,0,1,2,97,0,0,18,82,0,0,31,69,69,0,22,5,1,3,0,0,1,10,35,54,0,1,99,0,0,1,17,82,0,0,78,12,4,1,2,3,0,1,45,27,17,10,0,0,42,43,7,8,0,0,34,66,0,0,3,25,71,1,76,0,22,2,29,0,68,3,86,0,12,2,60,0,25,15,98,0,0,2,82,0,17,1,0,0,2,3,17,18,60,0,0,1,9,14,21,55,0,0,37,37,17,9,0,1,3,5,21,70,0,1,13,10,28,48,77,3,11,9,77,5,5,13,77,1,12,10,0,0,39,61,39,0,12,49,88,3,4,1,0,0,0,0,4,49,0,0,2,1,7,0,1,6,5,3,2,13,3,1,7,0,0,50,49,0,1,0,0,0,0,0,0,100,0,0,1,3,19,35,42,1,2,40,32,18,5,2,11.90857142857143,14.551275897738345,2.6,1.3416407864998738,8.675675675675675,6.4001457776807404,2,1.0462967275611939
BE,BEL,Belgium,6,2020-12-24,2020-12-23,100,0,0,0,0,5,100,1364125.8753156299,95,0,1,99,0,6,94,0,3,97,0,19,81,0,20,80,0,7,93,0,3,97,0,2,98,0,3,97,0,1,99,0,1,99,0,18,82,0,1,99,0,6,94,99,0,1,0,94,0,1,5,97,0,0,3,81,0,4,15,80,0,2,18,93,0,1,6,97,0,0,3,98,0,2,0,97,0,1,2,99,0,0,1,99,0,0,1,82,0,7,11,99,1,0,0,94,0,4,2,0,0,5,95,95,0,3,2,0,1,28,71,72,1,7,20,93,0,7,0,93,0,0,6,1,100,0,0,0,0,9,1,7,83,100,0,0,0,0,0,0,0,64,20,10,6,0,8,15,67,10,0,4,45,43,8,0,8,38,41,13,0,8,35,45,12,0,9,9,55,27,0,93,2,1,4,93,2,2,3,93,2,0,5,93,2,1,4,93,2,0,5,93,2,0,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,3,12,85,0,0,74,26,0,1,14,85,0,1,33,66,0,1,2,97,0,1,6,93,0,0,31,69,69,0,28,0,1,2,0,2,1,11,42,44,0,2,98,0,0,0,16,84,0,0,76,17,4,1,0,2,0,0,54,24,19,3,0,1,45,48,2,4,0,0,63,37,0,0,0,50,49,1,88,0,9,3,26,0,74,0,86,0,14,0,67,0,24,9,98,0,2,0,94,0,6,0,0,0,0,3,19,23,55,0,0,2,3,14,26,55,0,0,44,33,14,9,0,0,2,7,11,80,0,0,4,11,24,61,85,2,5,8,85,4,7,4,85,1,10,4,0,2,12,86,14,1,10,75,90,0,1,0,0,1,0,0,8,78,0,1,2,2,1,1,0,5,1,0,1,1,1,0,6,0,2,53,44,0,1,0,0,0,0,0,0,0,100,0,4,1,25,25,45,4,0,35,36,16,5,4,13.055555555555557,16.850509859932504,1,0,9.17142857142857,6.121881468324531,1.7173913043478262,0.8028258738106406
BE,BEL,Belgium,-99,2020-12-25,2020-12-25,138,0,0,0,0,15,112,1857243.1329046416,0,2,0,136,2,16,120,3,4,131,2,41,95,2,29,107,2,23,113,3,7,128,1,7,130,2,1,135,2,1,135,4,3,131,4,16,118,3,5,130,3,30,105,138,0,0,0,122,1,3,12,134,0,1,3,97,1,12,28,109,2,8,19,115,1,7,15,131,0,4,3,131,0,1,6,137,0,1,0,137,0,0,1,135,0,0,3,122,0,5,11,133,0,2,3,108,1,15,14,26,0,11,101,130,0,3,5,31,2,54,51,85,3,13,37,125,0,13,0,125,0,2,10,1,136,0,1,0,1,51,5,4,78,138,0,0,0,0,0,43,1,41,20,17,16,50,7,23,48,10,50,4,45,30,9,50,5,34,38,11,50,3,36,37,12,50,6,11,42,29,0,135,1,0,2,135,1,0,2,135,1,0,2,135,1,0,2,135,1,0,2,135,1,0,2,138,0,0,0,138,0,0,0,138,0,0,0,138,0,0,0,138,0,0,0,138,0,0,0,138,0,0,0,138,0,0,0,138,0,0,0,138,0,0,0,138,0,0,0,138,0,0,0,60,0,19,59,60,0,44,34,60,1,10,67,60,1,35,42,60,1,3,74,60,0,11,67,64,0,21,53,117,0,16,4,1,0,67,0,1,7,25,38,67,0,71,0,73,0,7,58,73,0,49,11,3,0,0,2,73,0,31,22,11,1,76,0,18,33,6,5,79,1,17,41,0,83,0,14,39,2,119,1,14,4,94,0,44,0,128,1,7,2,103,0,18,17,135,1,2,0,127,1,10,0,88,1,1,3,7,18,20,88,1,1,6,13,9,20,95,0,16,20,5,2,95,0,7,5,7,24,95,0,8,10,12,13,124,4,6,4,124,4,3,7,124,3,5,6,103,1,11,23,115,0,8,15,133,0,1,0,0,0,0,0,4,123,0,0,1,1,0,0,1,3,1,0,0,3,0,0,5,138,0,0,0,0,0,138,0,0,0,0,0,0,0,0,138,0,0,0,0,138,0,0,0,0,0,0,8.936170212765957,11.886060991070224,2,0.816496580927726,0,0,0,0
BE,BEL,Belgium,1,2020-12-25,2020-12-23,100,0,0,0,0,3,100,1309477.421068652,98,0,1,99,0,9,91,0,2,98,0,48,52,0,32,68,0,20,80,0,6,94,0,4,96,0,7,93,0,1,99,0,8,92,0,20,80,0,6,94,0,17,83,99,0,0,1,91,0,5,4,98,0,0,2,52,0,10,38,68,0,9,23,80,0,8,12,94,0,3,3,96,0,3,1,93,0,0,7,99,0,0,1,92,0,4,4,80,0,4,16,94,0,3,3,83,0,11,6,0,0,2,98,98,0,2,0,0,0,54,46,46,0,5,49,95,0,5,0,95,0,0,5,0,100,0,0,0,0,5,1,7,87,100,0,0,0,0,0,0,1,33,36,16,14,0,0,25,63,12,0,1,46,44,9,0,1,45,37,17,0,1,28,52,19,0,1,6,53,40,0,93,0,2,5,93,0,0,7,93,0,0,7,93,0,2,5,93,0,2,5,93,0,1,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,24,76,0,0,35,65,0,0,11,89,0,0,56,44,0,0,1,99,0,0,19,81,0,0,58,42,42,0,54,4,0,0,0,0,4,28,37,31,0,0,100,0,0,0,12,88,0,0,64,23,4,4,0,5,0,0,15,40,33,12,0,2,26,51,14,7,0,0,9,87,4,0,0,16,78,6,76,0,19,5,65,0,35,0,89,0,11,0,44,0,14,42,99,0,1,0,81,0,19,0,0,2,2,14,23,23,36,0,0,6,20,32,24,18,0,0,30,50,14,6,0,0,8,11,20,61,0,0,15,25,23,37,60,0,31,9,60,2,4,34,60,2,16,22,0,0,38,62,38,0,22,40,78,0,5,3,2,3,1,0,8,40,0,1,14,3,6,1,3,6,4,1,4,2,1,0,14,0,1,51,45,1,2,0,0,100,0,0,0,0,0,0,1,2,33,26,38,1,2,18,21,32,15,11,9.507246376811594,15.236009193013187,1.5,0.7071067811865476,6.120689655172414,4.827227475501913,3.391752577319587,1.597893802732521
BE,BEL,Belgium,2,2020-12-25,2020-12-24,100,0,0,0,0,12,100,1160026.21058319,100,0,0,100,0,13,87,0,4,96,0,38,62,0,33,67,0,10,90,0,12,88,0,4,96,0,7,93,0,1,99,0,7,93,0,18,82,0,3,97,0,13,87,100,0,0,0,87,0,4,9,96,0,2,2,62,0,5,33,67,0,10,23,90,0,2,8,88,0,7,5,96,0,2,2,93,0,1,6,99,0,0,1,93,0,2,5,82,0,2,16,97,0,1,2,87,0,2,11,0,0,8,92,92,0,3,5,0,1,58,41,42,0,10,48,90,0,10,0,90,0,0,8,2,100,0,0,0,0,11,0,9,80,100,0,0,0,0,0,0,0,36,26,24,14,0,0,30,58,12,0,0,39,50,11,0,0,36,49,15,0,1,27,51,21,0,0,11,40,49,0,91,1,1,7,91,0,2,7,91,1,0,8,91,1,2,6,91,1,1,7,91,0,1,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,41,59,0,0,60,40,0,1,18,81,0,0,74,26,0,0,1,99,0,0,10,90,0,0,63,37,37,0,52,6,2,3,0,0,3,20,31,46,0,0,100,0,0,0,16,84,0,0,65,25,6,2,0,2,0,2,13,38,35,12,0,0,18,61,14,7,0,0,11,87,2,0,0,20,77,3,59,0,36,5,40,0,57,3,82,0,16,2,26,0,24,50,99,0,1,0,90,0,10,0,0,0,2,7,21,20,50,0,0,1,9,25,26,39,0,0,25,48,23,4,0,0,4,14,17,65,0,0,14,18,26,42,68,0,27,5,68,2,7,23,68,1,15,16,0,1,62,37,63,0,22,15,78,0,8,0,4,0,2,1,7,16,1,2,8,3,6,3,5,23,6,2,8,2,1,2,12,0,0,37,60,0,3,0,0,0,100,0,0,0,0,0,0,2,31,26,41,0,3,35,30,24,5,3,6.630769230769232,10.500847035431878,1.5,0.5345224838248488,8.410714285714286,6.3246318595114825,2.577319587628866,1.368051012895046
BE,BEL,Belgium,3,2020-12-25,2020-12-24,100,0,0,0,0,14,100,1046675.1720414881,98,0,0,100,0,7,93,0,3,97,0,32,68,0,27,73,0,16,84,0,4,96,0,2,98,0,3,97,0,0,100,0,7,93,0,23,77,0,3,97,0,20,80,100,0,0,0,93,0,3,4,97,0,1,2,68,0,6,26,73,0,8,19,84,0,6,10,96,0,2,2,98,0,1,1,97,0,0,3,100,0,0,0,93,0,2,5,77,0,5,18,97,0,0,3,80,0,6,14,0,0,5,95,95,0,4,1,0,2,50,48,50,0,8,42,92,0,6,2,92,0,0,7,1,100,0,0,0,0,10,0,6,84,100,0,0,0,0,0,0,0,37,30,23,10,0,2,25,62,11,0,3,39,51,7,0,3,30,55,12,0,2,37,48,13,0,3,8,49,40,0,94,1,1,4,94,1,2,3,94,1,0,5,94,0,1,5,94,1,0,5,94,1,0,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,32,67,0,0,55,45,0,1,10,89,0,2,46,52,0,1,3,96,0,1,9,90,0,1,33,66,67,0,28,4,0,1,0,0,2,14,35,49,0,0,99,1,0,0,16,84,0,0,81,11,5,3,0,0,0,0,37,29,23,11,0,0,37,55,4,4,0,0,15,84,1,0,1,17,81,1,68,0,32,0,45,0,55,0,90,0,10,0,54,0,22,24,97,0,3,0,91,0,9,0,0,0,2,4,16,21,57,0,0,3,5,17,20,55,0,2,28,42,24,4,0,1,5,9,18,67,0,1,13,17,31,38,70,0,21,9,70,3,8,19,70,4,10,16,0,1,73,26,74,0,8,18,92,0,0,0,0,0,1,0,7,19,0,0,10,5,7,1,2,13,7,2,8,7,0,2,17,0,0,42,58,0,0,0,0,0,0,100,0,0,0,0,1,4,36,23,36,1,1,20,25,45,4,4,8.929824561403509,12.82834424390382,3.25,2.6299556396765835,9.00759493670886,6.389851171010664,3,1.3377121081198773
BE,BEL,Belgium,4,2020-12-25,2020-12-24,100,0,0,0,0,13,100,1050083.5802879722,97,1,1,98,1,7,92,1,3,96,1,21,78,1,19,80,1,8,91,0,7,93,1,3,96,1,2,97,1,0,99,1,1,98,1,12,87,1,1,98,0,19,81,99,0,1,0,93,0,2,5,97,0,2,1,79,0,7,14,81,0,8,11,92,0,1,7,93,0,3,4,97,0,1,2,98,0,2,0,100,0,0,0,99,0,0,1,88,0,2,10,99,0,1,0,81,0,8,11,0,0,6,94,94,0,2,4,0,1,49,50,51,0,7,42,93,1,6,0,93,0,1,6,0,99,0,0,1,0,8,1,5,86,100,0,0,0,0,0,0,0,46,28,18,8,0,1,20,71,8,0,1,47,47,5,0,0,31,57,12,0,1,28,59,12,0,0,14,49,37,0,95,3,0,2,95,2,1,2,95,3,0,2,95,2,1,2,95,3,0,2,95,2,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,29,71,0,0,69,31,0,0,10,90,0,0,42,58,0,0,0,100,0,0,11,89,0,1,38,61,62,0,34,2,1,1,0,0,1,9,29,61,0,0,99,1,0,0,13,87,0,0,77,16,3,2,0,2,0,0,23,33,26,18,0,1,31,63,3,2,0,0,22,77,1,0,0,21,78,1,71,0,28,1,31,0,69,0,90,0,10,0,58,0,23,19,100,0,0,0,89,0,9,2,0,0,0,6,24,24,46,0,0,2,4,25,23,46,0,1,40,42,14,3,0,0,4,11,16,69,0,0,11,22,22,45,67,1,23,9,67,6,5,22,67,4,16,13,0,1,70,29,71,0,11,18,89,1,1,0,1,0,2,0,6,19,1,0,6,5,6,0,3,7,11,1,5,13,1,5,17,0,1,39,59,0,1,0,0,0,0,0,100,0,0,0,3,4,28,27,38,3,3,13,29,31,15,6,7.780487804878049,7.881980065700342,2.4,1.51657508881031,9.331325301204819,6.968691792246781,2.967741935483871,1.5635217556864724
