ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
DZ,DZA,Algeria,5,2021-01-02,2020-12-26,100,0,0,0,0,63,100,3518133.492171734,95,1,2,97,3,8,89,1,1,98,2,6,92,2,15,83,3,8,89,1,7,92,1,6,93,2,0,98,1,2,97,1,3,96,0,11,89,3,3,94,1,23,76,98,0,1,1,92,0,2,6,99,0,0,1,94,0,4,2,85,0,5,10,92,0,3,5,93,0,3,4,94,0,4,2,100,0,0,0,98,0,0,2,97,1,1,1,89,0,5,6,97,0,1,2,77,0,7,16,0,0,27,73,73,0,9,18,0,1,20,79,80,0,4,16,96,0,1,3,0,96,0,3,1,0,97,0,1,2,0,5,3,7,85,100,0,0,0,24,25,19,32,0,23,19,27,31,0,24,37,16,23,0,26,32,19,23,0,25,32,18,25,0,35,11,17,37,0,93,2,0,5,93,0,2,5,93,2,2,3,93,1,3,3,93,2,3,2,93,2,1,4,83,4,0,13,83,4,0,13,83,4,2,11,83,4,0,13,83,3,4,10,83,4,1,12,83,4,1,12,94,2,0,4,94,1,1,4,94,2,0,4,94,2,0,4,94,2,1,3,0,3,46,51,0,1,85,14,0,3,36,61,0,3,39,58,0,4,16,80,0,4,16,80,0,0,48,52,52,0,21,16,3,8,0,1,0,13,36,50,0,1,98,1,0,0,20,80,0,0,51,35,10,2,2,0,0,0,43,26,13,18,0,0,32,53,13,2,0,0,17,80,3,0,1,21,77,1,54,1,45,0,15,2,82,1,64,1,34,1,61,2,27,10,84,1,15,0,84,0,15,1,0,1,1,3,25,39,31,0,0,0,3,24,30,43,0,2,51,25,11,11,0,0,12,14,21,53,0,0,21,18,18,43,61,7,21,11,61,17,7,15,61,9,16,14,0,1,46,53,47,0,9,44,91,1,0,0,0,0,0,0,8,45,0,2,4,5,13,0,0,11,1,1,3,3,3,0,1,8,0,2,79,15,0,4,0,0,0,0,0,0,100,0,0,4,1,58,21,16,4,0,7,23,39,17,10,7.4324324324324325,8.555506805367914,2.7142857142857144,2.5523098781859765,9.860759493670885,7.632142182085511,3.869565217391304,2.108159925248848
DZ,DZA,Algeria,6,2021-01-02,2020-12-22,100,1,17867.394254773102,1,17867.394254773102,31,100,4770534.727486851,95,3,1,96,3,8,89,3,2,95,3,13,84,3,11,86,1,15,84,2,6,92,3,3,94,4,1,95,4,1,95,3,5,92,3,4,93,3,4,93,3,13,84,99,0,1,0,92,1,2,5,98,0,2,0,87,0,4,9,89,1,3,7,85,0,9,6,94,0,4,2,97,0,3,0,99,0,1,0,99,0,0,1,95,0,3,2,96,0,3,1,96,1,2,1,87,1,5,7,0,0,19,81,81,0,10,9,0,1,22,77,78,0,8,14,92,0,5,3,0,92,0,4,4,0,96,0,1,3,0,9,0,16,75,100,0,0,0,36,25,19,20,0,21,24,18,37,0,27,32,18,23,0,22,42,14,22,0,24,35,18,23,0,34,11,14,41,0,84,4,2,10,84,5,6,5,84,3,9,4,84,5,1,10,84,4,3,9,84,4,5,7,88,1,0,11,88,1,0,11,88,1,3,8,88,1,0,11,88,0,2,10,88,1,1,10,88,1,1,10,96,1,0,3,96,1,0,3,96,1,0,3,96,1,1,2,96,0,1,3,0,4,32,64,0,1,85,14,0,4,27,69,0,2,36,62,0,4,2,94,0,2,17,81,0,0,45,55,55,0,35,7,2,1,0,0,2,5,42,51,0,2,98,0,0,0,10,90,0,0,60,25,10,2,0,3,0,1,62,14,15,8,0,2,31,51,12,4,0,0,33,66,1,0,1,37,59,3,68,0,30,2,15,1,78,6,73,0,26,1,64,1,29,6,98,0,2,0,83,1,15,1,0,0,0,5,18,34,43,0,1,0,3,22,21,53,0,0,51,29,11,9,0,2,9,12,21,56,0,0,14,18,27,41,68,6,18,8,68,15,6,11,68,11,12,9,0,0,20,80,20,1,15,64,85,1,0,1,0,1,0,0,12,65,0,2,5,3,3,0,1,5,2,0,0,6,5,1,0,2,0,3,88,8,0,1,0,0,0,0,0,0,0,100,0,4,7,51,24,14,4,4,13,23,34,12,10,12.34375,11.099576786468468,1.7333333333333332,1.0327955589886444,8.864197530864198,7.381993440832485,3.045977011494253,1.9523870063901771
DZ,DZA,Algeria,-99,2021-01-03,2021-01-03,213,6,148134.23048421775,4,97820.98682686,73,157,10351270.849466268,0,10,12,191,9,20,184,13,10,190,10,46,157,9,34,170,12,33,168,10,30,173,12,15,186,9,14,190,11,18,184,12,15,186,11,35,167,13,17,183,11,58,144,201,3,7,2,193,4,7,9,203,2,5,3,167,4,15,27,179,3,10,21,180,5,14,14,183,5,12,13,198,3,6,6,199,3,8,3,195,3,8,7,198,3,9,3,178,3,12,20,196,2,7,8,155,3,30,25,56,0,37,120,180,0,9,24,64,8,35,106,179,1,9,24,204,0,2,7,0,204,0,5,4,0,209,1,2,1,0,86,3,15,109,213,0,78,0,34,25,29,47,103,13,25,32,40,103,17,28,25,40,103,23,26,26,35,103,27,27,28,28,103,30,16,23,41,0,199,4,4,6,199,5,2,7,199,3,9,2,199,5,4,5,199,6,2,6,199,6,3,5,213,0,0,0,213,0,0,0,213,0,0,0,213,0,0,0,213,0,0,0,213,0,0,0,213,0,0,0,213,0,0,0,213,0,0,0,213,0,0,0,213,0,0,0,213,0,0,0,113,4,54,42,113,5,66,29,113,4,31,65,113,4,42,54,113,5,12,83,113,4,16,80,123,0,41,49,172,0,25,8,2,6,126,1,3,4,40,39,126,0,86,1,133,1,13,66,133,0,36,24,8,3,6,3,133,2,35,21,12,10,134,4,18,37,14,6,139,0,8,65,1,152,3,10,46,2,162,2,42,7,150,2,57,4,184,1,22,6,173,3,24,13,202,1,5,5,198,2,11,2,155,1,0,3,13,25,16,155,1,0,5,14,15,23,166,1,16,21,5,4,166,2,2,4,13,26,166,1,4,9,15,18,202,1,8,2,202,4,4,3,202,2,7,2,169,3,20,21,192,1,8,12,207,0,1,0,1,0,0,0,4,187,0,1,4,3,2,1,0,3,1,0,1,1,1,0,1,7,213,0,0,0,0,0,213,0,0,0,0,0,0,0,0,213,0,0,0,0,213,0,0,0,0,0,0,6.725806451612904,8.343387201533426,2.4583333333333335,2.166527308784762,0,0,0,0
DZ,DZA,Algeria,1,2021-01-03,2020-12-26,100,0,0,0,0,41,100,7123054.672992716,97,5,0,95,6,10,84,6,2,92,5,29,66,5,26,69,5,18,77,4,9,87,6,5,89,6,6,88,6,3,91,5,10,85,4,24,72,5,11,84,4,27,69,100,0,0,0,90,0,4,6,98,0,1,1,71,1,10,18,74,0,10,16,82,0,4,14,91,0,5,4,95,0,2,3,94,0,2,4,97,0,2,1,90,1,4,5,76,1,6,17,89,0,4,7,73,1,13,13,0,0,15,85,85,0,7,8,0,3,17,80,83,1,6,10,94,1,0,5,0,94,0,1,4,1,99,0,1,0,0,10,1,9,80,100,0,0,0,12,24,27,37,0,5,24,35,36,0,9,28,32,31,0,8,29,30,33,0,10,18,26,46,0,10,9,17,64,0,91,3,2,4,91,5,1,3,91,2,7,0,91,5,2,2,91,5,2,2,91,4,2,3,88,0,0,12,88,0,0,12,88,0,1,11,88,0,0,12,88,0,3,9,88,0,5,7,88,0,2,10,95,0,0,5,95,0,1,4,95,0,1,4,95,0,2,3,95,0,2,3,0,4,39,57,0,4,61,35,0,6,34,60,0,5,56,39,0,7,22,71,0,5,34,61,0,0,59,41,41,0,37,13,7,2,0,0,5,16,44,35,0,1,96,3,0,1,16,83,0,1,43,30,6,7,4,9,0,2,26,27,29,16,0,2,23,46,24,5,0,1,11,81,7,0,4,9,79,8,61,3,32,4,39,4,49,8,66,3,25,6,44,3,26,27,78,1,14,7,66,2,29,3,0,1,3,11,20,27,38,0,2,7,15,22,25,29,0,1,40,31,13,15,0,2,5,17,27,49,0,2,13,31,26,28,56,5,30,9,56,13,13,18,56,12,19,13,0,1,20,79,21,0,21,58,79,0,8,0,2,5,0,1,5,59,0,2,10,3,6,1,0,1,2,0,2,1,1,0,1,11,0,0,49,49,0,2,0,0,100,0,0,0,0,0,0,3,2,48,29,18,3,1,7,21,32,19,17,7.000000000000001,9.13970713837935,2.6,2.585674822114004,12.841573033707865,4.791299145059341,3.3076923076923075,2.416113995159756
DZ,DZA,Algeria,2,2021-01-03,2021-01-01,100,2,55886.2802637384,0,0,42,100,4923662.744226269,96,3,3,94,3,10,87,2,6,92,3,19,78,3,20,77,4,11,85,3,11,86,4,3,93,3,2,95,2,5,93,4,4,92,4,23,73,4,3,93,4,15,81,97,1,0,2,90,2,3,5,94,1,4,1,81,2,8,9,80,1,9,10,89,0,6,5,89,1,3,7,97,0,1,2,98,0,1,1,95,1,4,0,96,0,0,4,77,0,11,12,97,1,1,1,85,0,9,6,0,0,18,82,82,0,10,8,0,0,32,68,68,0,5,27,95,0,0,5,0,95,0,3,2,0,97,0,3,0,0,5,0,9,86,100,0,0,0,9,15,28,48,0,8,14,29,49,0,12,29,20,39,0,11,28,17,44,0,10,27,22,41,0,12,15,11,62,0,91,2,2,5,91,2,3,4,91,1,4,4,91,1,4,4,91,2,1,6,91,2,1,6,73,5,1,21,73,5,1,21,73,4,5,18,73,5,1,21,73,4,4,19,73,5,7,15,73,5,4,18,91,1,0,8,91,1,2,6,91,1,1,7,91,1,2,6,91,1,1,7,0,4,45,51,0,4,63,33,0,5,45,50,0,4,48,48,0,5,23,72,0,4,31,65,0,0,60,40,40,0,27,19,6,8,0,2,3,23,44,28,0,3,94,3,0,2,25,73,0,0,39,31,12,10,6,2,0,0,36,15,24,25,0,1,15,49,21,14,0,0,2,89,9,0,1,9,82,8,55,0,39,6,37,0,55,8,55,0,33,12,52,1,26,21,77,0,17,6,69,0,29,2,0,1,2,15,20,21,41,0,0,3,12,25,23,37,0,0,26,33,22,19,0,1,8,8,20,63,0,0,16,21,24,39,63,3,27,7,63,10,10,17,63,8,13,16,0,2,60,38,62,1,15,22,85,0,4,0,1,2,0,2,6,25,0,3,13,7,4,5,0,9,4,2,0,3,3,3,3,16,0,0,75,25,0,0,0,0,0,100,0,0,0,0,0,3,2,49,28,18,3,1,18,24,26,17,11,7.30188679245283,8.743315921012456,2.7142857142857144,1.6837947722821909,13.566265060240964,5.4732002746071196,3.2134831460674156,2.1871105373422774
DZ,DZA,Algeria,3,2021-01-03,2021-01-01,100,1,10086.9945753462,1,10086.9945753462,59,100,4724879.957635495,96,5,1,94,4,7,89,5,0,95,5,20,75,5,18,77,5,11,84,5,14,81,5,3,92,5,3,92,5,1,94,5,5,90,3,21,76,5,2,93,2,22,76,99,0,0,1,93,0,2,5,100,0,0,0,80,2,11,7,82,1,5,12,89,1,5,5,86,1,4,9,97,0,3,0,97,0,2,1,99,0,0,1,95,0,2,3,79,3,9,9,98,0,0,2,78,1,11,10,0,0,23,77,77,0,7,16,0,1,30,69,70,0,9,21,91,0,3,6,0,91,0,3,5,1,97,0,2,1,0,10,2,13,75,100,0,0,1,13,15,33,38,0,10,19,30,41,0,13,36,23,28,0,13,36,24,27,0,17,30,22,31,0,16,21,17,46,0,87,6,3,4,87,8,2,3,87,3,9,1,87,8,2,3,87,5,4,4,87,7,3,3,75,0,2,23,75,0,2,23,75,0,7,18,75,0,3,22,75,1,4,20,75,0,6,19,75,0,5,20,89,1,1,9,89,0,4,7,89,1,1,9,89,1,2,8,89,1,2,8,0,0,50,50,0,0,74,26,0,3,40,57,0,1,49,50,0,2,21,77,0,2,24,74,0,0,49,51,51,0,28,12,3,6,0,0,3,11,35,51,0,1,98,1,0,2,18,80,0,0,39,37,14,7,2,1,0,0,42,19,18,21,0,1,24,52,18,5,0,1,8,87,4,0,1,10,83,6,50,1,41,8,26,2,63,9,60,0,33,7,51,1,33,15,79,0,13,8,76,0,21,3,0,0,3,5,22,27,43,0,0,3,7,20,28,42,0,0,45,25,14,16,0,1,12,13,21,53,0,0,24,19,23,34,57,6,29,8,57,18,10,15,57,17,13,13,0,2,58,40,60,1,14,25,86,0,4,0,2,0,1,1,6,28,0,1,4,9,9,7,1,6,10,0,1,1,9,0,2,12,0,1,72,23,0,4,0,0,0,0,100,0,0,0,0,3,5,50,25,17,3,1,16,29,33,10,8,6.04,7.076722405181653,3.571428571428572,3.0054894830904053,11.181818181818182,5.784532396574674,3.2674418604651168,2.0661098348154687
DZ,DZA,Algeria,4,2021-01-03,2020-12-31,100,1,6048.3000220301,0,0,47,100,4894911.511141642,96,1,5,94,1,5,94,2,2,96,2,21,77,1,10,89,2,8,90,1,4,95,1,3,96,2,0,98,2,3,95,0,4,96,1,16,83,1,4,95,1,10,89,95,0,2,3,95,0,2,3,98,0,1,1,79,0,9,12,90,0,6,4,92,1,3,4,96,0,2,2,97,0,1,2,100,0,0,0,97,0,0,3,96,0,1,3,84,0,8,8,96,0,4,0,90,0,3,7,0,0,27,73,73,0,14,13,0,1,25,74,75,1,7,17,93,0,3,2,2,93,0,4,3,0,96,0,3,1,0,9,1,3,87,100,0,0,0,17,16,26,41,0,17,16,22,45,0,14,24,28,34,0,16,23,27,34,0,13,21,33,33,0,18,14,26,42,0,97,0,0,3,97,0,0,3,97,0,1,2,97,0,1,2,97,0,0,3,97,0,1,2,75,3,1,21,75,4,1,20,75,4,3,18,75,4,1,20,75,3,7,15,75,3,4,18,75,4,2,19,90,2,0,8,90,2,0,8,90,2,1,7,90,2,2,6,90,3,1,6,0,3,55,42,0,2,84,14,0,5,29,66,0,5,44,51,0,5,17,78,0,5,18,77,0,1,48,51,52,1,21,20,1,5,0,2,4,10,39,45,0,3,93,4,0,1,20,79,0,2,49,33,10,2,2,2,0,2,38,22,20,18,0,0,27,54,15,4,0,1,9,85,5,0,2,9,87,2,45,1,49,5,16,1,74,9,71,2,23,4,56,1,30,13,83,0,12,5,82,0,17,1,0,0,2,2,23,32,41,0,2,3,3,21,22,49,0,1,36,37,13,13,0,3,4,15,19,59,0,1,17,19,27,36,64,9,21,6,64,16,9,11,64,13,12,11,0,0,51,49,51,1,14,34,86,1,1,1,1,0,0,2,8,35,0,6,6,4,7,1,3,6,5,0,1,4,9,1,2,10,0,1,73,20,0,6,0,0,0,0,0,100,0,0,0,4,3,59,20,14,4,3,7,25,34,19,8,6.147058823529412,7.785504607694669,1.9047619047619047,1.1791845447071423,10.630952380952381,6.815608878394305,3.6363636363636362,2.2395700438234174
DZ,DZA,Algeria,5,2021-01-03,2020-12-27,100,0,0,0,0,43,100,3577599.148571537,96,1,1,98,3,11,86,1,3,96,2,9,89,2,18,80,3,10,87,1,8,91,1,5,94,2,1,97,1,3,96,1,5,94,0,14,86,3,4,93,1,22,77,99,0,1,0,89,0,3,8,97,0,0,3,91,0,5,4,82,0,7,11,90,0,4,6,92,0,4,4,95,0,3,2,99,0,1,0,97,0,0,3,95,1,2,2,86,0,8,6,96,0,1,3,78,0,6,16,0,0,21,79,79,0,7,14,0,1,20,79,80,0,3,17,97,0,2,1,0,97,0,3,0,0,97,0,1,2,0,4,3,8,85,100,0,0,0,24,26,20,30,0,18,19,27,36,0,21,35,17,27,0,23,29,22,26,0,23,33,19,25,0,28,13,13,46,0,92,4,1,3,92,2,2,4,92,3,3,2,92,2,4,2,92,4,1,3,92,4,0,4,83,4,0,13,83,4,0,13,83,4,2,11,83,4,0,13,83,3,4,10,83,4,1,12,83,4,1,12,94,2,0,4,94,1,1,4,94,2,0,4,94,2,0,4,94,2,1,3,0,3,50,47,0,1,84,15,0,3,37,60,0,2,37,61,0,4,14,82,0,4,17,79,0,0,51,49,49,0,24,18,3,6,0,1,0,17,39,43,0,1,98,1,0,0,17,83,0,0,50,37,9,2,2,0,0,0,44,29,13,14,0,2,27,55,14,2,0,1,18,80,1,0,0,22,78,0,50,1,49,0,16,2,80,2,63,1,35,1,63,2,26,9,86,1,12,1,83,0,17,0,0,2,1,4,25,42,26,0,0,0,3,25,32,40,0,2,50,26,11,11,0,0,10,17,23,50,0,0,20,21,21,38,59,10,21,10,59,17,7,17,59,9,17,15,0,1,42,57,43,0,11,46,89,0,1,0,0,0,0,0,10,47,0,2,3,2,14,0,0,9,4,1,3,2,5,0,1,7,0,1,77,17,0,5,0,0,0,0,0,0,100,0,0,4,2,56,22,16,4,1,9,20,39,19,8,8.377777777777778,9.429858017076514,2.2941176470588234,2.201269687088367,9.25925925925926,7.716504677925391,3.5806451612903225,2.0920272082628855
DZ,DZA,Algeria,6,2021-01-03,2020-12-23,100,1,17867.394254773102,1,17867.394254773102,38,100,4836362.899185627,95,3,1,96,3,9,88,3,3,94,3,13,84,3,14,83,1,14,85,2,8,90,3,3,94,4,1,95,4,1,95,3,5,92,3,7,90,3,6,91,3,16,81,99,0,1,0,91,1,3,5,97,0,3,0,87,0,4,9,86,2,5,7,86,0,9,5,92,0,6,2,97,0,3,0,99,0,1,0,99,0,0,1,95,0,3,2,93,0,4,3,94,1,3,2,84,2,7,7,0,0,21,79,79,0,11,10,0,1,22,77,78,0,6,16,94,0,5,1,0,94,0,3,3,0,97,0,1,2,0,7,0,17,76,100,0,0,0,32,25,21,22,0,20,18,22,40,0,25,31,19,25,0,22,37,15,26,0,23,31,21,25,0,33,10,14,43,0,83,4,2,11,83,5,6,6,83,3,10,4,83,5,1,11,83,4,3,10,83,4,5,8,88,1,0,11,88,1,0,11,88,1,3,8,88,1,0,11,88,0,2,10,88,1,1,10,88,1,1,10,96,1,0,3,96,1,0,3,96,1,0,3,96,1,1,2,96,0,1,3,0,4,34,62,0,1,84,15,0,6,26,68,0,2,41,57,0,5,4,91,0,3,19,78,0,0,46,54,54,0,38,5,2,1,0,0,3,3,42,52,0,2,97,1,0,0,9,91,0,0,57,30,10,1,0,2,0,1,61,16,15,7,0,2,27,55,13,3,0,0,28,71,1,0,1,33,63,3,66,0,32,2,16,1,77,6,74,0,25,1,59,1,34,6,96,0,4,0,81,1,17,1,0,0,0,5,20,36,39,0,1,0,4,25,23,47,0,1,56,27,10,6,0,2,11,11,22,54,0,0,16,21,27,36,63,8,21,8,63,19,8,10,63,14,15,8,0,0,21,79,21,1,13,65,87,1,0,1,0,1,0,0,10,66,0,2,4,2,2,1,1,6,2,0,0,6,4,2,0,2,0,3,86,8,0,3,0,0,0,0,0,0,0,100,0,4,7,49,28,12,4,3,13,23,35,13,9,12.236842105263158,11.431190641744584,2,1.3165611772087666,9.048780487804878,7.4979872838812005,2.943820224719101,1.7796804524318768
DZ,DZA,Algeria,-99,2021-01-04,2021-01-03,100,3,76942.73856724215,2,68248.08225208591,28,72,4578244.659815734,0,6,4,90,8,4,88,8,2,90,7,24,69,5,13,82,8,18,74,7,15,78,7,6,87,5,8,87,5,11,84,8,10,82,7,21,72,8,6,86,7,24,69,96,2,2,0,96,1,2,1,98,0,2,0,76,3,10,11,87,1,2,10,82,4,7,7,85,2,6,7,94,2,3,1,92,3,4,1,89,2,6,3,90,2,6,2,79,3,6,12,94,1,3,2,76,2,13,9,28,0,17,55,84,0,5,11,30,4,16,50,84,1,3,12,97,0,1,2,0,97,0,2,1,0,98,1,1,0,0,39,3,8,50,100,0,38,0,19,12,16,15,48,3,15,12,22,48,5,14,13,20,48,11,14,11,16,48,14,12,13,13,48,15,7,7,23,0,93,2,1,4,93,1,3,3,93,1,5,1,93,1,2,4,93,2,1,4,93,2,2,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,52,4,23,21,52,4,31,13,52,3,17,28,52,3,23,22,52,4,9,35,52,3,10,35,59,0,15,26,85,0,10,1,2,2,62,1,1,2,18,16,62,0,38,0,66,1,5,28,66,0,14,9,5,1,4,1,66,1,16,9,4,4,66,2,9,15,6,2,69,0,2,29,0,73,3,3,20,1,80,2,16,2,72,2,25,1,85,2,10,3,79,3,13,5,92,2,4,2,91,2,6,1,73,0,0,2,9,8,8,73,0,0,2,8,8,9,76,0,10,9,3,2,76,1,0,5,8,10,76,0,4,5,10,5,92,1,6,1,92,2,4,2,92,1,5,2,78,2,9,11,89,0,3,8,98,0,0,0,0,0,0,0,2,89,0,0,2,2,1,1,0,1,0,0,1,0,0,0,0,3,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,6.354838709677418,7.838147685504844,1.8333333333333333,1.2673044646258476,0,0,0,0
