ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BA,BIH,Bosnia and Herzegovina,1,2021-01-03,2020-12-23,100,1,12214.0986991014,1,12214.0986991014,49,100,1437325.9340438205,96,1,1,98,0,25,75,1,1,98,1,21,78,1,29,70,1,9,90,0,10,90,0,5,95,1,6,93,1,2,97,1,12,87,0,23,77,1,3,96,1,22,77,99,0,1,0,75,2,7,16,99,0,0,1,79,0,7,14,71,1,8,20,91,1,4,4,90,1,6,3,95,1,3,1,94,1,3,2,98,0,2,0,88,0,7,5,77,1,8,14,97,0,2,1,78,1,11,10,0,0,21,79,79,0,8,13,0,0,28,72,72,0,7,21,93,1,6,0,93,4,3,96,2,2,0,7,0,8,85,100,0,1,19,29,24,27,0,0,33,44,23,0,1,34,34,31,0,1,35,33,31,0,2,23,29,46,0,2,9,17,72,92,0,1,7,92,0,2,6,92,0,4,4,92,0,4,4,92,0,0,8,92,0,3,5,91,0,0,9,91,0,0,9,91,0,0,9,91,0,0,9,91,0,1,8,91,0,2,7,91,0,1,8,97,0,0,3,97,0,1,2,97,0,0,3,97,0,0,3,97,0,0,3,0,1,27,72,0,0,71,29,0,0,64,36,0,0,72,28,0,1,31,68,0,0,25,75,0,0,71,29,29,0,43,14,8,6,0,0,3,12,37,48,0,1,99,0,0,0,15,85,0,0,30,25,15,16,13,1,0,0,13,24,24,39,0,0,8,28,27,37,0,0,1,90,9,0,1,4,86,9,73,0,18,9,29,0,59,12,36,0,34,30,28,1,19,52,69,1,14,16,75,0,20,5,0,1,3,5,12,32,47,0,0,3,8,9,28,52,0,1,22,35,25,17,0,0,5,13,23,59,0,0,25,19,20,36,56,0,32,12,56,9,10,25,56,10,13,21,0,1,36,63,37,1,22,40,78,0,3,1,1,5,0,1,11,42,0,1,12,2,3,3,2,5,4,1,2,4,0,1,2,16,0,0,38,59,3,0,0,100,0,0,0,0,0,0,4,0,55,18,23,4,0,22,25,32,9,8,3.274193548387097,3.0470052744051457,2.4210526315789473,1.538967528127731,12.416666666666666,4.184348447467606,2.3958333333333335,1.475977226087796
BA,BIH,Bosnia and Herzegovina,2,2021-01-03,2020-12-26,100,1,9072.94148426359,0,0,69,100,1223435.5979043553,99,4,2,94,4,15,81,4,4,92,4,20,76,5,14,81,3,12,85,4,11,85,3,1,96,4,4,92,4,3,93,5,8,87,3,18,79,4,2,94,3,16,81,98,0,1,1,85,0,5,10,96,1,2,1,80,1,7,12,86,0,7,7,88,0,5,7,89,0,6,5,99,0,0,1,96,0,2,2,97,0,3,0,92,0,5,3,82,0,7,11,98,0,1,1,84,1,5,10,0,0,31,69,69,0,10,21,0,0,47,53,53,0,7,40,93,3,4,0,93,4,3,96,0,3,1,7,1,12,80,100,0,0,23,25,27,25,0,3,27,42,28,0,5,32,35,28,0,6,33,22,39,0,5,16,35,44,0,5,4,18,73,88,4,2,6,88,3,1,8,88,2,6,4,88,4,1,7,88,3,2,7,88,3,3,6,86,0,0,14,86,0,0,14,86,0,2,12,86,0,1,13,86,0,1,13,86,0,2,12,86,0,0,14,96,1,0,3,96,1,0,3,96,1,1,2,96,1,0,3,96,1,1,2,0,3,27,70,0,1,74,25,0,4,59,37,0,3,74,23,0,3,23,74,0,3,7,90,0,1,70,29,30,0,43,14,4,9,0,3,1,6,30,60,0,0,100,0,0,1,19,80,0,0,39,33,8,8,10,2,0,1,17,23,32,27,0,0,8,48,22,22,0,0,4,90,6,0,1,5,90,4,73,0,21,6,26,1,61,12,41,0,39,20,26,0,33,41,77,0,12,11,93,0,6,1,0,1,2,6,14,33,44,0,1,3,7,10,24,55,0,0,22,44,18,16,0,0,4,8,23,65,0,0,12,22,33,33,66,1,28,5,66,7,5,22,66,7,9,18,0,0,68,32,68,1,18,13,82,0,4,0,3,3,1,1,6,14,0,3,10,3,7,2,2,6,10,0,6,6,4,5,5,17,0,1,54,45,0,0,0,0,100,0,0,0,0,0,0,4,44,33,19,0,2,27,32,30,6,3,2.5294117647058822,2.043065747120935,2.52,1.3266499161421599,13.273684210526316,4.106150304695146,2.5851063829787235,1.4173242582687628
BA,BIH,Bosnia and Herzegovina,3,2021-01-03,2020-12-27,100,2,18291.7030236509,0,0,48,100,1245827.3525568554,95,3,3,94,3,11,86,3,5,92,3,20,77,2,17,81,2,11,87,2,6,92,3,4,93,3,3,94,2,4,94,3,2,95,3,17,80,2,2,96,2,9,89,97,0,1,2,89,0,2,9,95,0,1,4,80,1,4,15,83,1,4,12,89,1,3,7,94,0,2,4,96,0,3,1,97,0,1,2,96,1,3,0,98,0,0,2,83,3,3,11,98,0,1,1,91,0,2,7,0,0,25,75,75,0,5,20,0,2,33,65,67,0,7,26,93,1,6,0,93,4,3,96,2,2,0,9,1,8,82,100,0,0,17,36,25,22,0,2,23,50,25,0,6,25,42,27,0,4,30,37,29,0,5,20,36,39,0,6,7,21,66,92,4,1,3,92,3,2,3,92,0,7,1,92,3,3,2,92,4,1,3,92,3,2,3,73,0,1,26,73,0,2,25,73,0,1,26,73,0,2,25,73,0,1,26,73,0,2,25,73,0,1,26,95,0,3,2,95,0,2,3,95,0,1,4,95,0,2,3,95,0,3,2,0,3,26,71,0,0,72,28,0,4,53,43,0,2,58,40,0,3,27,70,0,2,7,91,0,0,60,40,40,0,33,17,3,7,0,0,3,5,31,61,0,1,98,1,0,0,9,91,0,0,30,34,15,13,5,3,0,0,27,23,26,24,0,3,7,45,28,17,0,0,3,96,1,0,2,4,93,1,74,1,17,8,28,0,63,9,47,0,33,20,42,0,27,31,73,0,14,13,93,0,6,1,0,1,2,2,8,32,55,0,1,2,5,7,21,64,0,0,27,39,25,9,0,0,5,18,31,46,0,0,15,31,27,27,54,8,34,4,54,20,11,15,54,20,17,9,0,1,73,26,74,1,9,16,91,1,1,0,1,0,1,0,5,18,1,2,9,7,8,5,3,7,6,1,3,7,4,5,0,14,0,2,46,49,3,0,0,0,0,100,0,0,0,0,3,4,50,28,15,3,2,29,28,30,5,3,3.659090909090909,3.169206355189876,2.9166666666666665,1.4433756729740645,12.958333333333332,3.9892399135323138,2.7333333333333334,1.3222384833083527
BA,BIH,Bosnia and Herzegovina,4,2021-01-03,2020-12-25,100,2,41398.962403222795,1,23482.121158872997,61,99,2194193.8293376807,98,1,3,96,1,8,91,2,6,92,2,17,81,2,11,87,0,6,94,1,7,92,2,3,95,0,2,98,2,5,93,2,5,93,2,12,86,2,3,95,2,8,90,97,0,1,2,92,0,5,3,94,0,3,3,83,1,7,9,89,0,4,7,94,0,3,3,93,0,4,3,97,0,2,1,98,0,1,1,95,0,4,1,95,0,2,3,88,1,1,10,97,0,1,2,92,0,2,6,0,1,33,66,67,0,9,24,0,0,33,67,67,1,8,24,92,5,3,0,92,4,4,96,3,0,1,9,2,6,83,100,0,1,21,35,32,11,0,4,34,43,19,0,12,30,34,24,0,13,24,38,25,0,13,19,35,33,0,14,7,22,57,94,2,0,4,94,2,1,3,94,0,4,2,94,2,0,4,94,2,1,3,94,2,1,3,77,3,0,20,77,3,0,20,77,3,0,20,77,3,1,19,77,2,6,15,77,2,8,13,77,3,1,19,90,1,2,7,90,2,1,7,90,1,1,8,90,0,1,9,90,2,3,5,0,4,19,77,0,3,64,33,0,2,45,53,0,2,56,42,0,4,15,81,0,4,5,91,0,1,48,51,52,0,31,8,2,7,0,1,1,5,31,62,0,0,98,2,0,0,25,75,0,0,34,33,11,9,7,6,0,0,31,22,23,24,0,1,11,46,22,20,0,1,5,93,1,0,4,1,93,2,81,0,15,4,36,1,58,5,55,1,37,7,44,3,34,19,85,0,9,6,95,0,4,1,0,1,1,4,10,24,60,0,1,0,3,9,29,58,0,2,29,40,18,11,0,1,5,11,27,56,0,0,10,32,28,30,58,7,31,4,58,16,13,13,58,16,17,9,0,2,66,32,68,0,20,12,80,2,5,0,0,3,3,2,5,14,0,4,0,9,6,2,4,7,10,1,8,5,7,3,5,15,0,0,60,40,0,0,0,0,0,0,100,0,0,0,0,3,56,25,16,0,4,19,39,23,8,7,3.8,3.0967204296408224,2.6470588235294117,1.4116115112960539,13.427083333333334,3.395801716567917,2.2736842105263158,1.4691299007145597
BA,BIH,Bosnia and Herzegovina,5,2021-01-03,2020-12-23,100,0,0,0,0,54,99,2126090.101427674,94,6,1,93,4,11,85,6,2,92,4,12,84,7,9,84,4,9,87,5,3,92,6,0,94,5,1,94,6,1,93,5,2,93,4,9,87,6,1,93,5,8,87,99,0,1,0,89,0,4,7,98,0,1,1,88,1,8,3,91,0,4,5,91,0,6,3,97,1,2,0,100,0,0,0,99,0,0,1,99,0,1,0,98,1,0,1,91,0,1,8,99,0,1,0,92,0,6,2,0,1,29,70,71,0,9,20,0,1,38,61,62,0,5,33,95,1,4,0,95,2,3,98,1,1,0,6,3,12,79,100,0,0,31,36,22,11,0,14,26,37,23,0,16,25,36,23,0,14,34,27,25,0,18,17,25,40,0,17,3,19,61,88,7,1,4,88,8,1,3,88,4,6,2,88,8,1,3,88,7,2,3,88,8,1,3,89,0,1,10,89,1,0,10,89,1,2,8,89,1,1,9,89,1,3,7,89,1,3,7,89,1,1,9,94,0,1,5,94,0,1,5,94,0,1,5,94,1,1,4,94,0,1,5,0,6,18,76,0,3,65,32,0,5,43,52,0,5,47,48,0,5,16,79,0,5,7,88,0,1,39,60,61,0,29,6,3,1,0,3,0,4,28,65,0,4,96,0,0,0,15,85,0,1,38,37,9,6,4,5,0,1,35,21,29,14,0,5,19,52,13,11,0,1,6,90,3,0,4,7,88,1,82,0,16,2,35,1,63,1,57,1,37,5,53,1,37,9,84,0,14,2,93,0,7,0,0,1,2,2,9,26,60,0,0,1,3,5,35,56,0,2,32,31,20,15,0,1,7,11,27,54,0,0,13,24,32,31,63,8,21,8,63,16,10,11,63,12,14,11,0,3,55,42,58,0,16,26,84,2,2,0,1,3,0,2,6,29,1,1,5,4,7,1,7,6,2,2,4,2,7,2,2,18,0,3,61,35,1,0,0,0,0,0,0,100,0,0,4,12,46,23,15,4,8,26,35,20,4,3,3.1379310344827585,2.247604088341858,2.388888888888889,1.4608172124206968,14.422680412371133,3.2237240742992403,1.6296296296296295,1.1229920351948677
BA,BIH,Bosnia and Herzegovina,-99,2021-01-04,2020-12-30,100,2,28522.8306436997,1,10852.7360042002,47,78,2040949.9472719,0,1,4,95,1,16,83,2,9,89,2,24,74,3,22,75,2,17,81,3,14,83,3,11,86,2,3,95,2,8,90,3,8,89,1,18,81,3,3,94,3,14,83,96,1,2,1,84,3,5,8,91,1,7,1,76,3,10,11,78,4,8,10,83,3,6,8,86,3,5,6,89,1,3,7,97,0,2,1,92,1,4,3,92,1,5,2,82,2,4,12,97,1,2,0,86,2,6,6,21,1,18,60,85,0,4,11,25,2,30,43,70,0,8,22,92,4,4,0,92,3,5,97,1,2,0,36,0,5,59,100,29,1,16,14,22,18,42,8,10,21,19,42,15,14,16,13,42,10,14,18,16,42,12,10,18,18,42,12,2,9,35,95,4,1,0,95,4,1,0,95,4,1,0,95,4,1,0,95,5,0,0,95,5,0,0,85,3,1,11,85,4,0,11,85,4,1,10,85,3,3,9,85,3,5,7,85,4,1,10,85,4,0,11,94,1,0,5,94,1,0,5,94,1,0,5,94,1,1,4,94,1,2,3,47,3,11,39,47,2,34,17,47,4,26,23,47,3,28,22,47,4,9,40,47,3,8,42,53,0,20,27,80,0,15,3,1,1,58,0,1,2,10,29,58,0,42,0,64,0,5,31,64,0,14,12,2,3,3,2,64,0,9,11,11,5,67,2,1,15,8,7,69,1,0,27,3,75,2,0,20,3,89,0,7,4,68,0,28,4,75,0,17,8,73,0,12,15,92,0,4,4,92,0,6,2,82,1,0,0,5,7,5,82,1,0,2,2,7,6,85,0,5,5,0,5,85,0,5,1,1,8,85,0,4,2,1,8,94,1,4,1,94,3,2,1,94,4,1,1,86,0,6,8,92,0,8,0,98,0,0,0,0,0,0,0,2,93,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,100,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2.6666666666666665,2.2314046398326473,3.4166666666666665,1.9752253419585197,0,0,0,0
BA,BIH,Bosnia and Herzegovina,1,2021-01-04,2020-12-23,100,1,12214.0986991014,1,12214.0986991014,49,100,1437325.9340438205,96,1,1,98,0,25,75,1,1,98,1,21,78,1,29,70,1,9,90,0,10,90,0,5,95,1,6,93,1,2,97,1,12,87,0,23,77,1,3,96,1,22,77,99,0,1,0,75,2,7,16,99,0,0,1,79,0,7,14,71,1,8,20,91,1,4,4,90,1,6,3,95,1,3,1,94,1,3,2,98,0,2,0,88,0,7,5,77,1,8,14,97,0,2,1,78,1,11,10,0,0,21,79,79,0,8,13,0,0,28,72,72,0,7,21,93,1,6,0,93,4,3,96,2,2,0,7,0,8,85,100,0,1,19,29,24,27,0,0,33,44,23,0,1,34,34,31,0,1,35,33,31,0,2,23,29,46,0,2,9,17,72,92,0,1,7,92,0,2,6,92,0,4,4,92,0,4,4,92,0,0,8,92,0,3,5,91,0,0,9,91,0,0,9,91,0,0,9,91,0,0,9,91,0,1,8,91,0,2,7,91,0,1,8,97,0,0,3,97,0,1,2,97,0,0,3,97,0,0,3,97,0,0,3,0,1,27,72,0,0,71,29,0,0,64,36,0,0,72,28,0,1,31,68,0,0,25,75,0,0,71,29,29,0,43,14,8,6,0,0,3,12,37,48,0,1,99,0,0,0,15,85,0,0,30,25,15,16,13,1,0,0,13,24,24,39,0,0,8,28,27,37,0,0,1,90,9,0,1,4,86,9,73,0,18,9,29,0,59,12,36,0,34,30,28,1,19,52,69,1,14,16,75,0,20,5,0,1,3,5,12,32,47,0,0,3,8,9,28,52,0,1,22,35,25,17,0,0,5,13,23,59,0,0,25,19,20,36,56,0,32,12,56,9,10,25,56,10,13,21,0,1,36,63,37,1,22,40,78,0,3,1,1,5,0,1,11,42,0,1,12,2,3,3,2,5,4,1,2,4,0,1,2,16,0,0,38,59,3,0,0,100,0,0,0,0,0,0,4,0,55,18,23,4,0,22,25,32,9,8,3.274193548387097,3.0470052744051457,2.4210526315789473,1.538967528127731,12.416666666666666,4.184348447467606,2.3958333333333335,1.475977226087796
BA,BIH,Bosnia and Herzegovina,2,2021-01-04,2020-12-26,100,1,9072.94148426359,0,0,68,100,1222038.5633004627,99,4,2,94,4,15,81,4,4,92,4,20,76,5,14,81,3,12,85,4,10,86,3,1,96,4,4,92,4,3,93,5,8,87,3,18,79,4,2,94,3,16,81,98,0,1,1,85,0,5,10,96,1,2,1,80,1,7,12,86,0,7,7,88,0,5,7,90,0,6,4,99,0,0,1,96,0,2,2,97,0,3,0,92,0,5,3,82,0,7,11,98,0,1,1,84,1,5,10,0,0,30,70,70,0,9,21,0,0,48,52,52,0,8,40,92,4,4,0,92,4,4,96,0,3,1,8,1,11,80,100,0,0,23,25,27,25,0,3,26,43,28,0,5,32,35,28,0,6,34,22,38,0,5,16,35,44,0,5,4,18,73,89,4,2,5,89,3,1,7,89,2,6,3,89,4,1,6,89,3,2,6,89,3,2,6,86,0,0,14,86,0,0,14,86,0,2,12,86,0,1,13,86,0,1,13,86,0,2,12,86,0,0,14,96,1,0,3,96,1,0,3,96,1,1,2,96,1,0,3,96,1,1,2,0,3,26,71,0,1,74,25,0,4,59,37,0,3,74,23,0,3,23,74,0,3,7,90,0,1,70,29,30,0,43,14,4,9,0,3,1,6,30,60,0,0,100,0,0,1,20,79,0,0,39,33,8,8,10,2,0,1,17,24,31,27,0,0,7,48,23,22,0,0,4,90,6,0,1,5,90,4,74,0,20,6,26,1,61,12,41,0,39,20,26,0,33,41,77,0,12,11,93,0,6,1,0,1,2,6,13,34,44,0,1,3,7,10,23,56,0,0,21,45,18,16,0,0,4,8,23,65,0,0,12,22,33,33,66,1,28,5,66,7,5,22,66,7,9,18,0,0,67,33,67,1,19,13,81,0,4,0,3,3,1,1,7,14,0,3,10,3,8,2,2,6,10,0,5,6,4,5,5,17,0,1,54,45,0,0,0,0,100,0,0,0,0,0,0,4,45,32,19,0,2,28,32,29,6,3,2.52,2.0626909311748625,2.5833333333333335,1.316010660280157,13.263157894736842,4.097769310962717,2.595744680851064,1.40902733885403
BA,BIH,Bosnia and Herzegovina,3,2021-01-04,2020-12-27,100,2,18291.7030236509,0,0,48,100,1245827.3525568554,95,3,3,94,3,11,86,3,5,92,3,20,77,2,17,81,2,11,87,2,6,92,3,4,93,3,3,94,2,4,94,3,2,95,3,17,80,2,2,96,2,9,89,97,0,1,2,89,0,2,9,95,0,1,4,80,1,4,15,83,1,4,12,89,1,3,7,94,0,2,4,96,0,3,1,97,0,1,2,96,1,3,0,98,0,0,2,83,3,3,11,98,0,1,1,91,0,2,7,0,0,25,75,75,0,5,20,0,2,33,65,67,0,7,26,93,1,6,0,93,4,3,96,2,2,0,9,1,8,82,100,0,0,17,36,25,22,0,2,23,50,25,0,6,25,42,27,0,4,30,37,29,0,5,20,36,39,0,6,7,21,66,92,4,1,3,92,3,2,3,92,0,7,1,92,3,3,2,92,4,1,3,92,3,2,3,73,0,1,26,73,0,2,25,73,0,1,26,73,0,2,25,73,0,1,26,73,0,2,25,73,0,1,26,95,0,3,2,95,0,2,3,95,0,1,4,95,0,2,3,95,0,3,2,0,3,26,71,0,0,72,28,0,4,53,43,0,2,58,40,0,3,27,70,0,2,7,91,0,0,60,40,40,0,33,17,3,7,0,0,3,5,31,61,0,1,98,1,0,0,9,91,0,0,30,34,15,13,5,3,0,0,27,23,26,24,0,3,7,45,28,17,0,0,3,96,1,0,2,4,93,1,74,1,17,8,28,0,63,9,47,0,33,20,42,0,27,31,73,0,14,13,93,0,6,1,0,1,2,2,8,32,55,0,1,2,5,7,21,64,0,0,27,39,25,9,0,0,5,18,31,46,0,0,15,31,27,27,54,8,34,4,54,20,11,15,54,20,17,9,0,1,73,26,74,1,9,16,91,1,1,0,1,0,1,0,5,18,1,2,9,7,8,5,3,7,6,1,3,7,4,5,0,14,0,2,46,49,3,0,0,0,0,100,0,0,0,0,3,4,50,28,15,3,2,29,28,30,5,3,3.659090909090909,3.169206355189876,2.9166666666666665,1.4433756729740645,12.958333333333332,3.9892399135323138,2.7333333333333334,1.3222384833083527
BA,BIH,Bosnia and Herzegovina,4,2021-01-04,2020-12-25,100,2,41398.962403222795,1,23482.121158872997,61,99,2194193.8293376807,98,1,3,96,1,8,91,2,6,92,2,17,81,2,11,87,0,6,94,1,7,92,2,3,95,0,2,98,2,5,93,2,5,93,2,12,86,2,3,95,2,8,90,97,0,1,2,92,0,5,3,94,0,3,3,83,1,7,9,89,0,4,7,94,0,3,3,93,0,4,3,97,0,2,1,98,0,1,1,95,0,4,1,95,0,2,3,88,1,1,10,97,0,1,2,92,0,2,6,0,1,33,66,67,0,9,24,0,0,33,67,67,1,8,24,92,5,3,0,92,4,4,96,3,0,1,9,2,6,83,100,0,1,21,35,32,11,0,4,34,43,19,0,12,30,34,24,0,13,24,38,25,0,13,19,35,33,0,14,7,22,57,94,2,0,4,94,2,1,3,94,0,4,2,94,2,0,4,94,2,1,3,94,2,1,3,77,3,0,20,77,3,0,20,77,3,0,20,77,3,1,19,77,2,6,15,77,2,8,13,77,3,1,19,90,1,2,7,90,2,1,7,90,1,1,8,90,0,1,9,90,2,3,5,0,4,19,77,0,3,64,33,0,2,45,53,0,2,56,42,0,4,15,81,0,4,5,91,0,1,48,51,52,0,31,8,2,7,0,1,1,5,31,62,0,0,98,2,0,0,25,75,0,0,34,33,11,9,7,6,0,0,31,22,23,24,0,1,11,46,22,20,0,1,5,93,1,0,4,1,93,2,81,0,15,4,36,1,58,5,55,1,37,7,44,3,34,19,85,0,9,6,95,0,4,1,0,1,1,4,10,24,60,0,1,0,3,9,29,58,0,2,29,40,18,11,0,1,5,11,27,56,0,0,10,32,28,30,58,7,31,4,58,16,13,13,58,16,17,9,0,2,66,32,68,0,20,12,80,2,5,0,0,3,3,2,5,14,0,4,0,9,6,2,4,7,10,1,8,5,7,3,5,15,0,0,60,40,0,0,0,0,0,0,100,0,0,0,0,3,56,25,16,0,4,19,39,23,8,7,3.8,3.0967204296408224,2.6470588235294117,1.4116115112960539,13.427083333333334,3.395801716567917,2.2736842105263158,1.4691299007145597
