"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_active","p_cum_cases","p_cum_deaths","p_cases_infected","p_cases_daily","p_cases_active"
"2021/07/04","RK",1873000,9,0,107795,2262,164347.826086957,0,217.39130434781,0.0575520555258943,0.00120768820074746,0.0877457694004039,0,0.000116065832540208
"2021/07/05","RK",1873000,3,3,107798,2265,164347.826086957,0,144.927536231873,0.0575536572343833,0.00120928990923652,0.0877457694004039,0,7.7377221693472e-05
"2021/07/06","RK",1873000,10,0,107808,2265,164347.826086957,0,0,0.0575589962626802,0.00120928990923652,0.0877457694004039,0,0
"2021/07/07","RK",1873000,9,0,107817,2265,164347.826086957,0,0,0.0575638013881474,0.00120928990923652,0.0877457694004039,0,0
"2021/07/08","RK",1873000,8,1,107825,2266,164420.289855072,72.4637681159656,72.4637681159656,0.0575680726107848,0.0012098238120662,0.0877844580112507,3.86886108467516e-05,3.86886108467516e-05
"2021/07/09","RK",1873000,8,2,107833,2268,164420.289855072,0,72.4637681159656,0.0575723438334223,0.00121089161772557,0.0877844580112507,0,3.86886108467516e-05
"2021/07/10","RK",1873000,7,0,107840,2268,164420.289855072,0,72.4637681159656,0.0575760811532301,0.00121089161772557,0.0877844580112507,0,3.86886108467516e-05
"2021/07/11","RK",1873000,12,0,107852,2268,164420.289855072,0,72.4637681159656,0.0575824879871863,0.00121089161772557,0.0877844580112507,0,3.86886108467516e-05
"2021/07/12","RK",1873000,5,0,107857,2268,164420.289855072,0,72.4637681159656,0.0575851575013348,0.00121089161772557,0.0877844580112507,0,3.86886108467516e-05
"2021/07/13","RK",1873000,8,0,107865,2268,164420.289855072,0,72.4637681159656,0.0575894287239722,0.00121089161772557,0.0877844580112507,0,3.86886108467516e-05
"2021/07/14","RK",1873000,12,0,107877,2268,164420.289855072,0,72.4637681159656,0.0575958355579285,0.00121089161772557,0.0877844580112507,0,3.86886108467516e-05
"2021/07/15","RK",1873000,4,0,107881,2268,164420.289855072,0,72.4637681159656,0.0575979711692472,0.00121089161772557,0.0877844580112507,0,3.86886108467516e-05
"2021/07/16","RK",1873000,11,0,107892,2268,164420.289855072,0,72.4637681159656,0.0576038441003737,0.00121089161772557,0.0877844580112507,0,3.86886108467516e-05
"2021/07/17","RK",1873000,2,0,107894,2268,164420.289855072,0,72.4637681159656,0.0576049119060331,0.00121089161772557,0.0877844580112507,0,3.86886108467516e-05
"2021/07/18","RK",1873000,7,0,107901,2268,164420.289855072,0,0,0.0576086492258409,0.00121089161772557,0.0877844580112507,0,0
"2021/07/19","RK",1873000,3,0,107904,2268,164420.289855072,0,0,0.0576102509343299,0.00121089161772557,0.0877844580112507,0,0
"2021/07/20","RK",1873000,15,0,107919,2268,164420.289855072,0,0,0.0576182594767752,0.00121089161772557,0.0877844580112507,0,0
"2021/07/21","RK",1873000,5,1,107924,2269,164420.289855072,0,0,0.0576209289909237,0.00121142552055526,0.0877844580112507,0,0
"2021/07/22","RK",1873000,28,0,107952,2269,164420.289855072,0,0,0.0576358782701548,0.00121142552055526,0.0877844580112507,0,0
"2021/07/23","RK",1873000,19,0,107971,2269,164492.753623188,72.4637681159365,72.4637681159365,0.0576460224239188,0.00121142552055526,0.0878231466220974,3.8688610846736e-05,3.8688610846736e-05
"2021/07/24","RK",1873000,19,0,107990,2269,164492.753623188,0,72.4637681159365,0.0576561665776829,0.00121142552055526,0.0878231466220974,0,3.8688610846736e-05
"2021/07/25","RK",1873000,25,0,108015,2269,164565.217391304,72.4637681159365,144.927536231873,0.057669514148425,0.00121142552055526,0.0878618352329441,3.8688610846736e-05,7.7377221693472e-05
"2021/07/26","RK",1873000,14,0,108029,2269,164565.217391304,0,144.927536231873,0.0576769887880406,0.00121142552055526,0.0878618352329441,0,7.7377221693472e-05
"2021/07/27","RK",1873000,42,0,108071,2269,164565.217391304,0,144.927536231873,0.0576994127068873,0.00121142552055526,0.0878618352329441,0,7.7377221693472e-05
"2021/07/28","RK",1873000,58,0,108129,2269,164710.144927536,144.927536231873,289.855072463746,0.0577303790710091,0.00121142552055526,0.0879392124546376,7.7377221693472e-05,0.000154754443386944
"2021/07/29","RK",1873000,72,0,108201,2269,164782.608695652,72.4637681159656,362.318840579712,0.0577688200747464,0.00121142552055526,0.0879779010654844,3.86886108467516e-05,0.000193443054233696
"2021/07/30","RK",1873000,70,0,108271,2269,164927.536231884,144.927536231873,507.246376811585,0.0578061932728243,0.00121142552055526,0.0880552782871778,7.7377221693472e-05,0.000270820275927168
"2021/07/31","RK",1873000,92,0,108363,2269,165144.927536232,217.39130434781,724.637681159395,0.0578553123331554,0.00121142552055526,0.088171344119718,0.000116065832540208,0.000386886108467376
"2021/08/01","RK",1873000,100,0,108463,2269,165217.391304348,72.4637681159656,797.10144927536,0.0579087026161239,0.00121142552055526,0.0882100327305648,3.86886108467516e-05,0.000425574719314127
"2021/08/02","RK",1873000,48,0,108511,2269,165507.246376812,289.855072463746,1014.49275362317,0.0579343299519487,0.00121142552055526,0.0883647871739517,0.000154754443386944,0.000541640551854335
"2021/08/03","RK",1873000,110,0,108621,2269,165652.173913043,144.927536231902,1159.42028985507,0.0579930592632141,0.00121142552055526,0.0884421643956452,7.73772216934876e-05,0.000619017773547823
"2021/08/04","RK",1873000,221,0,108842,2269,166014.492753623,362.318840579712,1449.27536231885,0.0581110517885745,0.00121142552055526,0.0886356074498789,0.000193443054233696,0.000773772216934782
"2021/08/05","RK",1873000,195,1,109037,2270,166304.347826087,289.855072463746,1739.13043478259,0.0582151628403631,0.00121195942338494,0.0887903618932658,0.000154754443386944,0.000928526660321726
"2021/08/06","RK",1873000,271,0,109308,2270,166884.057971014,579.710144927551,2318.84057971014,0.0583598505072077,0.00121195942338494,0.0890998707800398,0.000309508886773919,0.00123803554709565
"2021/08/07","RK",1873000,352,1,109660,2271,167173.913043478,289.855072463775,2463.76811594205,0.0585477843032568,0.00121249332621463,0.0892546252234267,0.00015475444338696,0.00131541276878913
"2021/08/08","RK",1873000,269,0,109929,2271,167753.623188406,579.710144927521,2971.0144927536,0.0586914041644421,0.00121249332621463,0.0895641341102006,0.000309508886773904,0.00158623304471629
"2021/08/09","RK",1873000,263,0,110192,2271,168550.724637681,797.10144927536,3623.18840579709,0.0588318206086492,0.00121249332621463,0.0899897088295148,0.000425574719314127,0.00193443054233694
"2021/08/10","RK",1873000,562,2,110754,2273,169782.608695652,1231.88405797104,4637.68115942032,0.0591318739989322,0.001213561131874,0.0906474152139093,0.000657706384394574,0.00247607109419131
"2021/08/11","RK",1873000,888,1,111642,2274,170724.637681159,942.028985507233,5507.24637681158,0.0596059797116925,0.00121409503470368,0.0911503671549169,0.000502951941007599,0.00294033442435215
"2021/08/12","RK",1873000,1009,2,112651,2276,171739.130434783,1014.4927536232,6231.88405797104,0.0601446876668446,0.00121516284036305,0.0916920077067713,0.000541640551854351,0.00332722053281956
"2021/08/13","RK",1873000,1128,3,113779,2279,172971.014492754,1231.88405797101,7318.84057971014,0.0607469300587293,0.00121676454885211,0.0923497140911659,0.000657706384394559,0.00390754969552063
"2021/08/14","RK",1873000,1370,1,115149,2280,174130.434782609,1159.42028985507,8115.9420289855,0.0614783769353978,0.00121729845168179,0.0929687318647137,0.000619017773547823,0.00433312441483476
"2021/08/15","RK",1873000,1096,4,116245,2284,175434.782608696,1304.34782608695,9130.4347826087,0.0620635344367325,0.00121943406300053,0.093665126859955,0.000696394995241295,0.00487476496668911
"2021/08/16","RK",1873000,740,2,116985,2286,178043.47826087,2608.69565217392,11159.4202898551,0.0624586225306994,0.0012205018686599,0.0950579168504376,0.00139278999048261,0.0059580460703978
"2021/08/17","RK",1873000,1765,5,118750,2291,179492.753623188,1449.27536231885,12318.8405797101,0.0634009610250934,0.00122317138280833,0.0958316890673724,0.000773772216934782,0.00657706384394562
"2021/08/18","RK",1873000,2110,4,120860,2295,181376.811594203,1884.0579710145,13623.1884057971,0.0645274959957288,0.00122530699412707,0.0968375929493876,0.00100590388201521,0.00727345883918693
"2021/08/19","RK",1873000,2236,8,123096,2303,182971.014492754,1594.20289855072,14420.2898550725,0.0657213027229044,0.00122957821676455,0.0976887423880158,0.000851149438628254,0.00769903355850106
"2021/08/20","RK",1873000,2250,4,125346,2307,185289.855072464,2318.84057971014,15507.2463768116,0.0669225840896957,0.00123171382808329,0.0989267779351115,0.00123803554709565,0.00827936272120213
"2021/08/21","RK",1873000,2279,8,127625,2315,187246.376811594,1956.52173913043,16521.7391304348,0.0681393486385478,0.00123598505072077,0.0999713704279734,0.00104459249286195,0.00882100327305648
"2021/08/22","RK",1873000,1682,11,129307,2326,188768.115942029,1521.73913043478,17028.9855072464,0.069037373198078,0.0012418579818473,0.100783831255755,0.000812460827781518,0.00909182354898365
"2021/08/23","RK",1873000,1067,17,130374,2343,190507.246376812,1739.13043478259,17536.231884058,0.0696070475173518,0.00125093432995195,0.101712357916077,0.000928526660321726,0.00936264382491081
"2021/08/24","RK",1873000,1901,13,132275,2356,192536.231884058,2028.9855072464,18405.7971014493,0.070621996796583,0.00125787506673785,0.102795639019785,0.0010832811037087,0.00982690715507169
"2021/08/25","RK",1873000,2541,14,134816,2370,194565.217391304,2028.98550724637,19130.4347826087,0.0719786438868126,0.00126534970635344,0.103878920123494,0.00108328110370869,0.0102137932635391
"2021/08/26","RK",1873000,2234,17,137050,2387,196304.347826087,1739.13043478262,18260.8695652174,0.0731713828083289,0.00127442605445809,0.104807446783816,0.000928526660321742,0.00974952993337822
"2021/08/27","RK",1873000,2098,16,139148,2403,197681.15942029,1376.81159420288,18188.4057971014,0.074291510945008,0.00128296849973305,0.105542530389904,0.000735083606088031,0.00971084132253147
"2021/08/28","RK",1873000,1891,18,141039,2421,199855.072463768,2173.91304347827,18478.2608695652,0.0753011211959423,0.00129257875066738,0.106703188715306,0.00116065832540217,0.00986559576591843
"2021/08/29","RK",1873000,1630,36,142669,2457,200869.565217391,1014.49275362317,17898.5507246377,0.0761713828083289,0.00131179925253604,0.10724482926716,0.000541640551854335,0.00955608687914451
"2021/08/30","RK",1873000,932,20,143601,2477,202536.231884058,1666.66666666669,17246.3768115942,0.0766689802455953,0.00132247730912974,0.108134667316635,0.000889838049475006,0.00920788938152387
"2021/08/31","RK",1873000,1383,26,144984,2503,203550.724637681,1014.49275362317,16304.3478260869,0.0774073678590497,0.00133635878270155,0.10867630786849,0.000541640551854335,0.00870493744051625
"2021/09/01","RK",1873000,1894,22,146878,2525,205289.855072464,1739.13043478262,16521.7391304348,0.078418579818473,0.00134810464495462,0.109604834528811,0.000928526660321742,0.00882100327305648
"2021/09/02","RK",1873000,1612,32,148490,2557,206159.420289855,869.565217391297,15652.1739130435,0.0792792311799252,0.00136518953550454,0.110069097858972,0.000464263330160863,0.00835673994289562
"2021/09/03","RK",1873000,1509,27,149999,2584,207173.913043478,1014.4927536232,14637.6811594203,0.0800848905499199,0.00137960491190603,0.110610738410827,0.000541640551854351,0.00781509939104126
"2021/09/04","RK",1873000,1278,21,151277,2605,208550.724637681,1376.81159420288,13985.5072463768,0.0807672183662573,0.00139081687132942,0.111345822016915,0.000735083606088031,0.00746690189342061
"2021/09/05","RK",1873000,890,24,152167,2629,209347.826086957,797.10144927536,13043.4782608695,0.081242391884677,0.00140363053924186,0.111771396736229,0.000425574719314127,0.00696394995241299
"2021/09/06","RK",1873000,489,28,152656,2657,210072.463768116,724.637681159424,12391.3043478261,0.0815034703683929,0.00141857981847304,0.112158282844696,0.000386886108467391,0.00661575245479235
"2021/09/07","RK",1873000,920,28,153576,2685,210507.246376812,434.782608695648,10652.1739130435,0.0819946609717031,0.00143352909770422,0.112390414509777,0.000232131665080432,0.00568722579447061
"2021/09/08","RK",1873000,1029,24,154605,2709,211014.492753623,507.246376811614,10144.9275362319,0.082544046983449,0.00144634276561666,0.112661234785704,0.000270820275927183,0.00541640551854346
"2021/09/09","RK",1873000,703,19,155308,2728,211376.811594203,362.318840579712,8840.57971014493,0.0829193806727176,0.00145648691938067,0.112854677839937,0.000193443054233696,0.00472001052330215
"2021/09/10","RK",1873000,685,30,155993,2758,211521.739130435,144.927536231873,7971.01449275363,0.0832851041110518,0.00147250400427122,0.112932055061631,7.7377221693472e-05,0.00425574719314129
"2021/09/11","RK",1873000,583,14,156576,2772,211811.594202899,289.855072463775,6521.73913043478,0.0835963694607581,0.00147997864388681,0.113086809505018,0.00015475444338696,0.00348197497620651
"2021/09/12","RK",1873000,424,23,157000,2795,212391.304347826,579.710144927521,6231.88405797101,0.0838227442605446,0.00149225840896957,0.113396318391792,0.000309508886773904,0.00332722053281955
"2021/09/13","RK",1873000,259,14,157259,2809,212753.623188406,362.318840579712,5579.71014492752,0.083961025093433,0.00149973304858516,0.113589761446026,0.000193443054233696,0.00297902303519889
"2021/09/14","RK",1873000,357,24,157616,2833,212971.014492754,217.391304347839,4420.28985507248,0.0841516284036305,0.0015125467164976,0.113705827278566,0.000116065832540224,0.00236000526165108
"2021/09/15","RK",1873000,410,12,158026,2845,213550.724637681,579.710144927521,4202.89855072464,0.0843705285638014,0.00151895355045382,0.11401533616534,0.000309508886773904,0.00224393942911086
"2021/09/16","RK",1873000,368,14,158394,2859,213695.652173913,144.927536231902,3623.18840579712,0.0845670048051255,0.00152642819006941,0.114092713387033,7.73772216934876e-05,0.00193443054233696
"2021/09/17","RK",1873000,279,19,158673,2878,213985.507246377,289.855072463746,3478.26086956522,0.0847159636946076,0.00153657234383342,0.11424746783042,0.000154754443386944,0.00185705332064347
"2021/09/18","RK",1873000,259,11,158932,2889,214130.434782609,144.927536231902,3115.9420289855,0.084854244527496,0.00154244527495996,0.114324845052114,7.73772216934876e-05,0.00166361026640977
"2021/09/19","RK",1873000,173,10,159105,2899,214420.289855072,289.855072463775,3043.47826086957,0.0849466097170315,0.00154778430325681,0.114479599495501,0.00015475444338696,0.00162492165556304
"2021/09/20","RK",1873000,48,6,159153,2905,214565.217391304,144.927536231873,3043.47826086957,0.0849722370528564,0.00155098772023492,0.114556976717194,7.7377221693472e-05,0.00162492165556304
"2021/09/21","RK",1873000,173,7,159326,2912,214637.68115942,72.4637681159365,2826.08695652173,0.0850646022423919,0.00155472504004271,0.114595665328041,3.8688610846736e-05,0.00150885582302281
"2021/09/22","RK",1873000,160,5,159486,2917,214782.608695652,144.927536231902,2391.30434782611,0.0851500266951415,0.00155739455419114,0.114673042549734,7.73772216934876e-05,0.0012767241579424
"2021/09/23","RK",1873000,133,2,159619,2919,214855.072463768,72.4637681159365,2101.44927536233,0.0852210357714896,0.00155846235985051,0.114711731160581,3.8688610846736e-05,0.00112196971455544
"2021/09/24","RK",1873000,84,4,159703,2923,214855.072463768,0,1884.0579710145,0.0852658836091831,0.00156059797116925,0.114711731160581,0,0.00100590388201521
"2021/09/25","RK",1873000,88,8,159791,2931,214927.536231884,72.4637681159365,1376.81159420291,0.0853128670581954,0.00156486919380673,0.114750419771428,3.8688610846736e-05,0.000735083606088046
"2021/09/26","RK",1873000,77,5,159868,2936,214927.536231884,0,1231.88405797101,0.0853539775760812,0.00156753870795515,0.114750419771428,0,0.000657706384394559
"2021/09/27","RK",1873000,23,3,159891,2939,215217.391304348,289.855072463775,1231.88405797104,0.0853662573411639,0.00156914041644421,0.114905174214815,0.00015475444338696,0.000657706384394574
"2021/09/28","RK",1873000,68,8,159959,2947,215362.31884058,144.927536231873,1231.88405797101,0.0854025627335825,0.00157341163908169,0.114982551436508,7.7377221693472e-05,0.000657706384394559
"2021/09/29","RK",1873000,66,2,160025,2949,215362.31884058,0,942.028985507233,0.0854378003203417,0.00157447944474106,0.114982551436508,0,0.000502951941007599
"2021/09/30","RK",1873000,45,4,160070,2953,215434.782608696,72.4637681159365,869.565217391297,0.0854618259476775,0.0015766150560598,0.115021240047355,3.8688610846736e-05,0.000464263330160863
"2021/10/01","RK",1873000,42,2,160112,2955,215434.782608696,0,797.10144927536,0.0854842498665243,0.00157768286171917,0.115021240047355,0,0.000425574719314127
"2021/10/02","RK",1873000,56,4,160168,2959,215434.782608696,0,652.173913043458,0.0855141484249867,0.00157981847303791,0.115021240047355,0,0.00034819749762064
"2021/10/03","RK",1873000,23,2,160191,2961,215434.782608696,0,579.710144927521,0.0855264281900694,0.00158088627869728,0.115021240047355,0,0.000309508886773904
"2021/10/04","RK",1873000,7,1,160198,2962,215434.782608696,0,579.710144927521,0.0855301655098772,0.00158142018152696,0.115021240047355,0,0.000309508886773904
"2021/10/05","RK",1873000,38,2,160236,2964,215434.782608696,0,507.246376811585,0.0855504538174052,0.00158248798718633,0.115021240047355,0,0.000270820275927168
"2021/10/06","RK",1873000,41,1,160277,2965,215507.246376812,72.4637681159365,579.710144927521,0.0855723438334223,0.00158302189001602,0.115059928658202,3.8688610846736e-05,0.000309508886773904
"2021/10/07","RK",1873000,30,0,160307,2965,215507.246376812,0,289.855072463746,0.0855883609183129,0.00158302189001602,0.115059928658202,0,0.000154754443386944
"2021/10/08","RK",1873000,25,1,160332,2966,215507.246376812,0,144.927536231873,0.085601708489055,0.0015835557928457,0.115059928658202,0,7.7377221693472e-05
"2021/10/09","RK",1873000,40,0,160372,2966,215507.246376812,0,144.927536231873,0.0856230646022424,0.0015835557928457,0.115059928658202,0,7.7377221693472e-05
"2021/10/10","RK",1873000,12,4,160384,2970,215507.246376812,0,72.4637681159365,0.0856294714361986,0.00158569140416444,0.115059928658202,0,3.8688610846736e-05
"2021/10/11","RK",1873000,14,2,160398,2972,215507.246376812,0,72.4637681159365,0.0856369460758142,0.00158675920982381,0.115059928658202,0,3.8688610846736e-05
"2021/10/12","RK",1873000,35,0,160433,2972,215579.710144928,72.4637681159656,144.927536231902,0.0856556326748532,0.00158675920982381,0.115098617269048,3.86886108467516e-05,7.73772216934876e-05
"2021/10/13","RK",1873000,29,1,160462,2973,215579.710144928,0,144.927536231902,0.085671115856914,0.0015872931126535,0.115098617269048,0,7.73772216934876e-05
"2021/10/14","RK",1873000,31,0,160493,2973,215652.173913043,72.4637681159365,217.391304347839,0.0856876668446343,0.0015872931126535,0.115137305879895,3.8688610846736e-05,0.000116065832540224
"2021/10/15","RK",1873000,20,0,160513,2973,215652.173913043,0,217.391304347839,0.085698344901228,0.0015872931126535,0.115137305879895,0,0.000116065832540224
"2021/10/16","RK",1873000,15,0,160528,2973,215652.173913043,0,144.927536231902,0.0857063534436732,0.0015872931126535,0.115137305879895,0,7.73772216934876e-05
"2021/10/17","RK",1873000,10,0,160538,2973,215652.173913043,0,144.927536231902,0.0857116924719701,0.0015872931126535,0.115137305879895,0,7.73772216934876e-05
"2021/10/18","RK",1873000,1,0,160539,2973,215724.637681159,72.4637681159365,217.391304347839,0.0857122263747998,0.0015872931126535,0.115175994490742,3.8688610846736e-05,0.000116065832540224
"2021/10/19","RK",1873000,17,1,160556,2974,215724.637681159,0,217.391304347839,0.0857213027229044,0.00158782701548318,0.115175994490742,0,0.000116065832540224
"2021/10/20","RK",1873000,14,0,160570,2974,215724.637681159,0,217.391304347839,0.08572877736252,0.00158782701548318,0.115175994490742,0,0.000116065832540224
"2021/10/21","RK",1873000,18,0,160588,2974,215797.101449275,72.4637681159365,289.855072463775,0.0857383876134544,0.00158782701548318,0.115214683101589,3.8688610846736e-05,0.00015475444338696
"2021/10/22","RK",1873000,16,0,160604,2974,215797.101449275,0,217.39130434781,0.0857469300587293,0.00158782701548318,0.115214683101589,0,0.000116065832540208
"2021/10/23","RK",1873000,16,0,160620,2974,215797.101449275,0,217.39130434781,0.0857554725040043,0.00158782701548318,0.115214683101589,0,0.000116065832540208
"2021/10/24","RK",1873000,13,0,160633,2974,215797.101449275,0,144.927536231873,0.0857624132407902,0.00158782701548318,0.115214683101589,0,7.7377221693472e-05
"2021/10/25","RK",1873000,3,1,160636,2975,215797.101449275,0,144.927536231873,0.0857640149492792,0.00158836091831287,0.115214683101589,0,7.7377221693472e-05
"2021/10/26","RK",1873000,20,0,160656,2975,215797.101449275,0,144.927536231873,0.0857746930058729,0.00158836091831287,0.115214683101589,0,7.7377221693472e-05
"2021/10/27","RK",1873000,22,1,160678,2976,215797.101449275,0,144.927536231873,0.085786438868126,0.00158889482114255,0.115214683101589,0,7.7377221693472e-05
"2021/10/28","RK",1873000,16,0,160694,2976,215797.101449275,0,72.4637681159365,0.085794981313401,0.00158889482114255,0.115214683101589,0,3.8688610846736e-05
"2021/10/29","RK",1873000,28,0,160722,2976,215797.101449275,0,72.4637681159365,0.0858099305926321,0.00158889482114255,0.115214683101589,0,3.8688610846736e-05
"2021/10/30","RK",1873000,25,0,160747,2976,215869.565217391,72.4637681159365,144.927536231873,0.0858232781633743,0.00158889482114255,0.115253371712435,3.8688610846736e-05,7.7377221693472e-05
"2021/10/31","RK",1873000,13,1,160760,2977,215942.028985507,72.4637681159656,144.927536231902,0.0858302189001602,0.00158942872397224,0.115292060323282,3.86886108467516e-05,7.73772216934876e-05
"2021/11/01","RK",1873000,5,0,160765,2977,215942.028985507,0,144.927536231902,0.0858328884143086,0.00158942872397224,0.115292060323282,0,7.73772216934876e-05
"2021/11/02","RK",1873000,21,0,160786,2977,215942.028985507,0,144.927536231902,0.085844100373732,0.00158942872397224,0.115292060323282,0,7.73772216934876e-05
"2021/11/03","RK",1873000,21,1,160807,2978,215942.028985507,0,144.927536231902,0.0858553123331554,0.00158996262680192,0.115292060323282,0,7.73772216934876e-05
"2021/11/04","RK",1873000,14,0,160821,2978,215942.028985507,0,144.927536231902,0.085862786972771,0.00158996262680192,0.115292060323282,0,7.73772216934876e-05
"2021/11/05","RK",1873000,14,0,160835,2978,215942.028985507,0,144.927536231902,0.0858702616123865,0.00158996262680192,0.115292060323282,0,7.73772216934876e-05
"2021/11/06","RK",1873000,16,0,160851,2978,216014.492753623,72.4637681159365,217.391304347839,0.0858788040576615,0.00158996262680192,0.115330748934129,3.8688610846736e-05,0.000116065832540224
"2021/11/07","RK",1873000,19,0,160870,2978,216086.956521739,72.4637681159365,289.855072463775,0.0858889482114255,0.00158996262680192,0.115369437544976,3.8688610846736e-05,0.00015475444338696
"2021/11/08","RK",1873000,8,0,160878,2978,216086.956521739,0,289.855072463775,0.085893219434063,0.00158996262680192,0.115369437544976,0,0.00015475444338696
"2021/11/09","RK",1873000,11,0,160889,2978,216086.956521739,0,217.391304347839,0.0858990923651895,0.00158996262680192,0.115369437544976,0,0.000116065832540224
"2021/11/10","RK",1873000,14,0,160903,2978,216086.956521739,0,144.927536231873,0.0859065670048051,0.00158996262680192,0.115369437544976,0,7.7377221693472e-05
"2021/11/11","RK",1873000,6,0,160909,2978,216159.420289855,72.4637681159365,217.39130434781,0.0859097704217832,0.00158996262680192,0.115408126155822,3.8688610846736e-05,0.000116065832540208
"2021/11/12","RK",1873000,16,1,160925,2979,216159.420289855,0,217.39130434781,0.0859183128670582,0.00159049652963161,0.115408126155822,0,0.000116065832540208
"2021/11/13","RK",1873000,7,1,160932,2980,216159.420289855,0,217.39130434781,0.085922050186866,0.00159103043246129,0.115408126155822,0,0.000116065832540208
"2021/11/14","RK",1873000,14,0,160946,2980,216159.420289855,0,217.39130434781,0.0859295248264816,0.00159103043246129,0.115408126155822,0,0.000116065832540208
"2021/11/15","RK",1873000,4,0,160950,2980,216159.420289855,0,217.39130434781,0.0859316604378003,0.00159103043246129,0.115408126155822,0,0.000116065832540208
"2021/11/16","RK",1873000,5,0,160955,2980,216159.420289855,0,144.927536231873,0.0859343299519487,0.00159103043246129,0.115408126155822,0,7.7377221693472e-05
"2021/11/17","RK",1873000,17,0,160972,2980,216231.884057971,72.4637681159365,144.927536231873,0.0859434063000534,0.00159103043246129,0.115446814766669,3.8688610846736e-05,7.7377221693472e-05
"2021/11/18","RK",1873000,11,0,160983,2980,216231.884057971,0,144.927536231873,0.0859492792311799,0.00159103043246129,0.115446814766669,0,7.7377221693472e-05
"2021/11/19","RK",1873000,7,1,160990,2981,216231.884057971,0,144.927536231873,0.0859530165509877,0.00159156433529098,0.115446814766669,0,7.7377221693472e-05
"2021/11/20","RK",1873000,7,1,160997,2982,216231.884057971,0,144.927536231873,0.0859567538707955,0.00159209823812066,0.115446814766669,0,7.7377221693472e-05
"2021/11/21","RK",1873000,7,0,161004,2982,216231.884057971,0,72.4637681159365,0.0859604911906033,0.00159209823812066,0.115446814766669,0,3.8688610846736e-05
"2021/11/22","RK",1873000,10,0,161014,2982,216304.347826087,72.4637681159656,144.927536231902,0.0859658302189002,0.00159209823812066,0.115485503377516,3.86886108467516e-05,7.73772216934876e-05
"2021/11/23","RK",1873000,15,0,161029,2982,216304.347826087,0,144.927536231902,0.0859738387613454,0.00159209823812066,0.115485503377516,0,7.73772216934876e-05
"2021/11/24","RK",1873000,6,1,161035,2983,216304.347826087,0,144.927536231902,0.0859770421783235,0.00159263214095035,0.115485503377516,0,7.73772216934876e-05
"2021/11/25","RK",1873000,12,0,161047,2983,216304.347826087,0,144.927536231902,0.0859834490122798,0.00159263214095035,0.115485503377516,0,7.73772216934876e-05
"2021/11/26","RK",1873000,17,0,161064,2983,216376.811594203,72.4637681159365,217.391304347839,0.0859925253603844,0.00159263214095035,0.115524191988362,3.8688610846736e-05,0.000116065832540224
"2021/11/27","RK",1873000,9,0,161073,2983,216449.275362319,72.4637681159365,217.391304347839,0.0859973304858516,0.00159263214095035,0.115562880599209,3.8688610846736e-05,0.000116065832540224
"2021/11/28","RK",1873000,6,0,161079,2983,216449.275362319,0,217.391304347839,0.0860005339028297,0.00159263214095035,0.115562880599209,0,0.000116065832540224
"2021/11/29","RK",1873000,2,0,161081,2983,216449.275362319,0,217.391304347839,0.0860016017084891,0.00159263214095035,0.115562880599209,0,0.000116065832540224
"2021/11/30","RK",1873000,8,1,161089,2984,216449.275362319,0,217.391304347839,0.0860058729311265,0.00159316604378003,0.115562880599209,0,0.000116065832540224
"2021/12/01","RK",1873000,8,0,161097,2984,216521.739130435,72.4637681159365,289.855072463775,0.086010144153764,0.00159316604378003,0.115601569210056,3.8688610846736e-05,0.00015475444338696
"2021/12/02","RK",1873000,16,0,161113,2984,216521.739130435,0,217.39130434781,0.086018686599039,0.00159316604378003,0.115601569210056,0,0.000116065832540208
"2021/12/03","RK",1873000,13,0,161126,2984,216521.739130435,0,217.39130434781,0.0860256273358249,0.00159316604378003,0.115601569210056,0,0.000116065832540208
"2021/12/04","RK",1873000,4,0,161130,2984,216521.739130435,0,217.39130434781,0.0860277629471436,0.00159316604378003,0.115601569210056,0,0.000116065832540208
"2021/12/05","RK",1873000,3,1,161133,2985,216594.202898551,72.4637681159365,289.855072463746,0.0860293646556327,0.00159369994660972,0.115640257820903,3.8688610846736e-05,0.000154754443386944
"2021/12/06","RK",1873000,4,0,161137,2985,216594.202898551,0,217.39130434781,0.0860315002669514,0.00159369994660972,0.115640257820903,0,0.000116065832540208
"2021/12/07","RK",1873000,8,0,161145,2985,216594.202898551,0,144.927536231873,0.0860357714895889,0.00159369994660972,0.115640257820903,0,7.7377221693472e-05
"2021/12/08","RK",1873000,10,0,161155,2985,216594.202898551,0,144.927536231873,0.0860411105178857,0.00159369994660972,0.115640257820903,0,7.7377221693472e-05
"2021/12/09","RK",1873000,19,1,161174,2986,216594.202898551,0,144.927536231873,0.0860512546716498,0.0015942338494394,0.115640257820903,0,7.7377221693472e-05
"2021/12/10","RK",1873000,7,1,161181,2987,216594.202898551,0,144.927536231873,0.0860549919914576,0.00159476775226909,0.115640257820903,0,7.7377221693472e-05
"2021/12/11","RK",1873000,10,0,161191,2987,216594.202898551,0,72.4637681159365,0.0860603310197544,0.00159476775226909,0.115640257820903,0,3.8688610846736e-05
"2021/12/12","RK",1873000,7,0,161198,2987,216594.202898551,0,72.4637681159365,0.0860640683395622,0.00159476775226909,0.115640257820903,0,3.8688610846736e-05
