"","date","ccaa","reg_code","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"279",2020-10-05,"Castilla y León","ESCL",2399548,1073,14,56977,3213,279085.894370254,278400.665471429,279772.809826268,2296.8379967779,9333.14511028858,12876.72566936,0.11630769393663,0.11602212811389,0.116593962623906,0.000957196103923699,0.0038895429932173,0.00536631301785168
"280",2020-10-06,"Castilla y León","ESCL",2399548,1155,18,58132,3231,282058.732083894,281366.986946324,282752.177887702,2972.83771363983,11210.9015160229,14175.3928112508,0.117546609646439,0.117258328212782,0.11783559982451,0.00123891570980861,0.00467208887508102,0.00590752625546595
"281",2020-10-07,"Castilla y León","ESCL",2399548,1027,23,59159,3254,284715.63773372,284018.419893714,285414.567127211,2656.90564982628,12571.7045757748,16549.2166021364,0.118653862199764,0.118363300043889,0.11894513763726,0.00110725255332516,0.00523919695533275,0.00689680581598553
"282",2020-10-08,"Castilla y León","ESCL",2399548,923,15,60082,3269,286017.42293221,285317.630127176,286718.932104963,1301.78519848984,13873.4897742646,17745.2082802149,0.119196374872355,0.118904739612284,0.119488725420355,0.000542512672590773,0.00578170962792352,0.00739522955165509
"283",2020-10-09,"Castilla y León","ESCL",2399548,904,19,60986,3288,287445.416244864,286742.946564611,288149.606852022,1427.99331265403,15301.4830869187,18977.2744578987,0.119791484164878,0.119498733330032,0.120084952187671,0.000595109292522603,0.00637681892044612,0.00790868716020632
"284",2020-10-10,"Castilla y León","ESCL",2399548,966,17,61952,3305,288891.735383083,288186.438983638,289598.75789779,1446.31913821871,16747.8022251374,20206.7072049872,0.120394230656391,0.120100301800022,0.120688878862932,0.000602746491513696,0.00697956541195982,0.00842104729931939
"285",2020-10-11,"Castilla y León","ESCL",2399548,676,10,62628,3315,288314.605468998,287611.059895019,289019.872035122,0,16747.8022251374,19138.9861231173,0.120153714561658,0.119860515353316,0.120447630985136,0,0.00697956541195982,0.00797607971297814
"286",2020-10-12,"Castilla y León","ESCL",2399548,1008,17,63636,3332,289847.688697013,289141.104259411,290555.999840227,378.823399846151,17126.6256249835,18422.7282150579,0.120792619567107,0.120498153927077,0.121087804803333,0.000157872815982906,0.00713743822794273,0.00767758270101616
"287",2020-10-13,"Castilla y León","ESCL",2399548,1183,18,64819,3350,292238.852316025,291527.193410393,292952.248481197,2968.29353309615,20094.9191580797,20094.9191580797,0.121789125416964,0.121492545016975,0.122086429811447,0.00123702194458963,0.00837446017253235,0.00837446017253235
"288",2020-10-14,"Castilla y León","ESCL",2399548,1236,15,66055,3365,294534.606537162,293817.958438226,295253.002604468,2295.75422113744,22169.9770069806,22390.6733792171,0.122745869862642,0.122447210240523,0.123045257942107,0.000956744445677869,0.00923923047464799,0.00933120461821022
