"","date","ccaa","reg_code","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"231",2020-08-18,"Canarias","ESCN",2153389,233,0,4882,170,18071.0550141313,17840.6850271184,18304.3996812551,313.960789084431,4487.79838688037,3942.09847140923,0.00839191386885104,0.00828493366833322,0.00850027546404998,0.000145798454939832,0.00208406302199945,0.00183064855973966
"232",2020-08-19,"Canarias","ESCN",2153389,194,0,5076,170,18173.1785401406,17941.1596879967,18408.1979089004,102.123526009367,4300.81644588407,3802.34354568772,0.00843933842893256,0.00833159252136827,0.00854847772924464,4.74245600815121e-05,0.00199723154798509,0.00176574856920311
"233",2020-08-20,"Canarias","ESCN",2153389,229,2,5305,172,18555.9011779418,18321.0947978198,18793.7168780173,382.722637801118,4426.94463521971,3745.98497246848,0.00861706880546978,0.00850802841373285,0.00872750667808618,0.000177730376537225,0.0020558034963584,0.00173957653376537
"234",2020-08-21,"Canarias","ESCN",2153389,247,0,5552,172,18730.4393797285,18493.0636253509,18970.8620737538,174.538201786745,4359.60438527558,3455.35939439197,0.00869812160261268,0.00858788803386239,0.00880977012223697,8.10527971428966e-05,0.00202453174288323,0.00160461458398458
"235",2020-08-22,"Canarias","ESCN",2153389,268,0,5820,172,18918.6293013755,18678.5066728585,19161.8388403044,188.189921647019,4108.71309590225,3110.88571879298,0.00878551404385159,0.00867400486993225,0.00889845673043949,8.73924412389119e-05,0.00190802177214718,0.00144464642421457
"236",2020-08-23,"Canarias","ESCN",2153389,211,1,6031,173,18981.0122588122,18740.9738680953,19224.1251124372,62.3829574366828,3705.93227347567,2853.52908351823,0.00881448370861568,0.00870301365340646,0.00892738149606838,2.89696647640918e-05,0.00172097668998758,0.00132513404847811
"237",2020-08-24,"Canarias","ESCN",2153389,290,0,6321,173,19136.0238758364,18893.6704249512,19381.4860501107,155.011617024189,3328.28029325385,2457.96891724705,0.00888646866675571,0.00877392353399743,0.00900045744178628,7.19849581400244e-05,0.00154560104711868,0.00114144212552727
"238",2020-08-25,"Canarias","ESCN",2153389,298,1,6619,174,19378.2560415063,19133.7315413156,19625.9055061643,242.232165669913,3250.77286621233,2265.63876286042,0.00899895747656662,0.0088854041426401,0.00911396199486684,0.000112488809810914,0.00150960781642905,0.00105212702528917
"239",2020-08-26,"Canarias","ESCN",2153389,304,2,6923,176,19701.2507567854,19454.7950452107,19950.8285993116,322.994715279041,3023.195798196,2360.14233813195,0.00914895114481655,0.00903450098668223,0.00926485117148441,0.000149993668249926,0.00140392460358811,0.00109601300003481
"240",2020-08-27,"Canarias","ESCN",2153389,307,1,7230,177,19872.5236569565,19624.8216767294,20123.3520997839,171.272900171149,2759.90637831061,2115.42943190966,0.00922848758722019,0.00911345868151522,0.00934496837300825,7.95364424036478e-05,0.00128165713594274,0.000982372173308982
"241",2020-08-28,"Canarias","ESCN",2153389,281,1,7511,178,19929.2967140076,19681.7798204379,20179.9263653238,56.7730570510867,2588.18829535419,1858.24169987631,0.00925485210243369,0.00913990914806286,0.00937124057256901,2.63645152135014e-05,0.00120191395765196,0.000862938233582651
