Timestamp,Country,ISO-3166-1-a2,Region,ISO-3166-2,Language,Reach,Cases,Recovered,Fatalities,RecentCases,RecentHospital,RecentCasesNursing,StillSick,Tested,Positive,Hospital,Severe,ICU,Surveyfirst,Surveyknown,Surveyforward,Dataset,Cookie,Campaign
2020/08/30,Spain,ES,,ESMRO,en,3,0,,,0,0,,,,,,,,,,,limesurvey-5643,yk1uf0ugoekdfucxp6,
2020/08/30,Spain,ES,,ESMRC,en,20,2,,,0,0,,,,,,,,,,,limesurvey-5641,cgaguydbfokdef3k01,
2020/08/30,Spain,ES,,ESMRO,en,13,0,,,0,0,,,,,,,,,,,limesurvey-5647,fjiqzco90ckdgz53z0,
2020/08/30,Spain,ES,,ESMRO,en,8,2,,,0,0,,,,,,,,,,,limesurvey-5650,grbekj1wlvkdg5h9o9,
2020/08/30,Spain,ES,,ESMRO,en,20,6,,,0,0,,,,,,,,,,,limesurvey-5633,rvnb3qt84kdbx4p6w,
2020/08/30,Spain,ES,,ESMRO,en,10,2,,,0,0,,,,,,,,,,,limesurvey-5624,i6ngl43neukdc2z6e9,
2020/08/30,Spain,ES,,ESMRO,en,9,3,,,0,0,,,,,,,,,,,limesurvey-5651,y513ycl4cke2m7x3o,
2020/08/30,Spain,ES,,ESMAR,en,50,6,,,0,0,,,,,,,,,,,limesurvey-5648,psdwq2hxq4kd8yh21a,
2020/08/30,Spain,ES,,ESMAR,en,10,1,,,0,0,,,,,,,,,,,limesurvey-5629,l78zpuieeukdbp5msh,
2020/08/30,Spain,ES,,ESMRO,en,20,6,,,0,0,,,,,,,,,,,limesurvey-5632,rvnb3qt84kdbx4p6w,
2020/08/30,Spain,ES,,ESMRC,en,5,0,,,0,0,,,,,,,,,,,limesurvey-5652,r7vkr19b1ukdklsm74,
2020/08/30,Spain,ES,,ESMRO,en,20,6,,,0,0,,,,,,,,,,,limesurvey-5631,rvnb3qt84kdbx4p6w,
2020/08/30,Spain,ES,,ESMRO,en,15,0,,,0,0,,,,,,,,,,,limesurvey-5626,p17vfqw14pkeh45nw2,
2020/08/30,Spain,ES,,ESMRC,en,50,0,,,0,0,,,,,,,,,,,limesurvey-5639,sjoqrv7l6xkehdr8vs,
2020/08/31,Spain,ES,,ESMRO,en,10,2,,,0,0,,,,,,,,,,,limesurvey-5658,i6ngl43neukdc2z6e9,
2020/08/31,Spain,ES,,ESMAR,en,100,8,,,3,0,,,,,,,,,,,limesurvey-5665,pbuxyc6jdskd9dqidc,
2020/08/31,Spain,ES,,ESMAR,en,50,2,,,0,0,,,,,,,,,,,limesurvey-5667,svm21x4y9tkdgc2n6e,
2020/08/31,Spain,ES,,ESMRO,en,14,0,,,0,0,,,,,,,,,,,limesurvey-5664,tsuzy2hcaskd9efy0l,
2020/08/31,Spain,ES,,ESMRO,en,8,2,,,1,0,,,,,,,,,,,limesurvey-5668,grbekj1wlvkdg5h9o9,
2020/08/31,Spain,ES,,ESMRC,en,5,0,,,0,0,,,,,,,,,,,limesurvey-5669,r7vkr19b1ukdklsm74,
2020/08/31,Spain,ES,,ESMRC,en,24,5,,,1,0,,,,,,,,,,,limesurvey-5663,y2xqg7350qkd9xaszn,
2020/08/31,Spain,ES,,ESMAR,en,46,5,,,0,0,,,,,,,,,,,limesurvey-5656,n0gdz29n17ke8k5pky,
2020/08/31,Spain,ES,,ESMRE,en,6,0,,,1,0,,,,,,,,,,,limesurvey-5657,ukozo3eu1ykdvg4boi,
2020/08/31,Spain,ES,,ESMRC,en,24,5,,,1,0,,,,,,,,,,,limesurvey-5662,y2xqg7350qkd9xaszn,
2020/08/31,Spain,ES,,ESMRC,en,20,2,,,0,0,,,,,,,,,,,limesurvey-5659,hlpgw68sddkd9267wh,
2020/09/01,Spain,ES,,ESMRE,en,50,1,,,0,0,,,,,,,,,,,limesurvey-5688,szn0bu0tonkeb23s4l,
2020/09/01,Spain,ES,,ESMRE,en,20,6,,,0,0,,,,,,,,,,,limesurvey-5671,dbzikkd5qikda2rajt,
2020/09/01,Spain,ES,,ESMRO,en,20,2,,,0,0,,,,,,,,,,,limesurvey-5683,7weijxuq8jkek13tev,
2020/09/01,Spain,ES,,ESMRC,en,20,0,,,0,0,,,,,,,,,,,limesurvey-5670,ueva0f0puhkejkm6ey,
2020/09/01,Spain,ES,,ESMAR,en,12,5,,,0,0,,,,,,,,,,,limesurvey-5679,94awrrqcngkdn9kak0,
2020/09/01,Spain,ES,,ESMRC,en,20,2,,,0,0,,,,,,,,,,,limesurvey-5691,hlpgw68sddkd9267wh,
2020/09/01,Spain,ES,,ESMRO,en,14,0,,,0,0,,,,,,,,,,,limesurvey-5677,tsuzy2hcaskd9efy0l,
2020/09/01,Spain,ES,,ESMRE,en,50,1,,,0,0,,,,,,,,,,,limesurvey-5687,szn0bu0tonkeb23s4l,
2020/09/01,Spain,ES,,ESMAR,en,4,3,,,0,0,,,,,,,,,,,limesurvey-5698,7ms9qioeq1kd8xs556,
2020/09/01,Spain,ES,,ESMRO,en,51,7,,,0,0,,,,,,,,,,,limesurvey-5690,9a0lln9uuekek3577s,
2020/09/01,Spain,ES,,ESMRO,en,20,4,,,0,0,,,,,,,,,,,limesurvey-5701,7ynoadapskpp6wsghq,
2020/09/01,Spain,ES,,ESMRO,en,3,0,,,0,0,,,,,,,,,,,limesurvey-5684,yk1uf0ugoekdfucxp6,
2020/09/01,Spain,ES,,ESMRC,en,5,0,,,0,0,,,,,,,,,,,limesurvey-5674,r7vkr19b1ukdklsm74,
2020/09/01,Spain,ES,,ESMRC,en,24,5,,,1,0,,,,,,,,,,,limesurvey-5693,y2xqg7350qkd9xaszn,
2020/09/01,Spain,ES,,ESMRO,en,3,0,,,0,0,,,,,,,,,,,limesurvey-5685,yk1uf0ugoekdfucxp6,
2020/09/01,Spain,ES,,ESMRE,en,6,0,,,0,0,,,,,,,,,,,limesurvey-5689,ukozo3eu1ykdvg4boi,
2020/09/01,Spain,ES,,ESMRC,en,32,2,,,0,0,,,,,,,,,,,limesurvey-5682,81gaxrwwxzkdio0wgu,
2020/09/01,Spain,ES,,ESMAR,en,50,0,,,0,0,,,,,,,,,,,limesurvey-5697,df32xmvjufkd9z00sr,
2020/09/01,Spain,ES,,ESMAR,en,5,0,,,0,0,,,,,,,,,,,limesurvey-5676,cupy9zrjrakd9z4sf3,
2020/09/01,Spain,ES,,ESMRO,en,9,1,,,0,0,,,,,,,,,,,limesurvey-5695,au56453zb2kd9wssc1,
2020/09/01,Spain,ES,,ESMRO,en,8,2,,,1,0,,,,,,,,,,,limesurvey-5686,grbekj1wlvkdg5h9o9,
2020/09/01,Spain,ES,,ESMAR,en,100,6,,,2,0,,,,,,,,,,,limesurvey-5699,oxsxy7lz3lkdh390no,
2020/09/01,Spain,ES,,ESMRO,en,10,2,,,0,0,,,,,,,,,,,limesurvey-5692,i6ngl43neukdc2z6e9,
2020/09/01,Spain,ES,,ESMAR,en,12,5,,,0,0,,,,,,,,,,,limesurvey-5680,94awrrqcngkdn9kak0,
2020/09/01,Spain,ES,,ESMRE,en,20,6,,,0,0,,,,,,,,,,,limesurvey-5672,dbzikkd5qikda2rajt,
2020/09/01,Spain,ES,,ESMRC,en,24,5,,,1,0,,,,,,,,,,,limesurvey-5694,y2xqg7350qkd9xaszn,
2020/09/01,Spain,ES,,ESMRO,en,13,0,,,0,0,,,,,,,,,,,limesurvey-5702,fjiqzco90ckdgz53z0,
2020/09/01,Spain,ES,,ESMRE,en,7,0,,,0,0,,,,,,,,,,,limesurvey-5678,pigjn88cmskdg8jo38,
2020/09/01,Spain,ES,,ESMRO,en,20,0,,,0,0,,,,,,,,,,,limesurvey-5681,go3f957fvpkdk7s06d,
2020/09/02,Spain,ES,,ESMRC,en,5,0,,,0,0,,,,,,,,,,,limesurvey-5706,r7vkr19b1ukdklsm74,
2020/09/02,Spain,ES,,ESMRC,en,6,0,,,0,0,,,,,,,,,,,limesurvey-5713,ukozo3eu1ykdvg4boi,
2020/09/02,Spain,ES,,ESMRE,en,20,6,,,0,0,,,,,,,,,,,limesurvey-5709,dbzikkd5qikda2rajt,
2020/09/02,Spain,ES,,ESMAR,en,50,2,,,0,0,,,,,,,,,,,limesurvey-5705,svm21x4y9tkdgc2n6e,
2020/09/02,Spain,ES,,ESMAR,en,10,1,,,0,0,,,,,,,,,,,limesurvey-5708,l78zpuieeukdbp5msh,
2020/09/02,Spain,ES,,ESMRO,en,10,2,,,0,0,,,,,,,,,,,limesurvey-5707,i6ngl43neukdc2z6e9,
2020/09/02,Spain,ES,,ESMRC,en,3,3,,,0,0,,,,,,,,,,,limesurvey-5712,5y9dw79m3qkdhlz8ma,
2020/09/03,Spain,ES,,ESMRE,en,20,6,,,0,0,,,,,,,,,,,limesurvey-5724,dbzikkd5qikda2rajt,
2020/09/03,Spain,ES,,ESMRO,en,10,2,,,0,0,,,,,,,,,,,limesurvey-5717,i6ngl43neukdc2z6e9,
2020/09/03,Spain,ES,,ESMRO,en,100,6,,,6,0,,,,,,,,,,,limesurvey-5716,3ue3vq8bbrkdoi60u8,
2020/09/03,Spain,ES,,ESMAR,en,50,2,,,0,0,,,,,,,,,,,limesurvey-5715,svm21x4y9tkdgc2n6e,
2020/09/03,Spain,ES,,ESMRC,en,5,0,,,0,0,,,,,,,,,,,limesurvey-5720,r7vkr19b1ukdklsm74,
2020/09/03,Spain,ES,,ESMRO,en,14,0,,,0,0,,,,,,,,,,,limesurvey-5721,tsuzy2hcaskd9efy0l,
2020/09/03,Spain,ES,,ESMRC,en,100,4,,,0,0,,,,,,,,,,,limesurvey-5725,ji4fdw878xke89ney0,
2020/09/03,Spain,ES,,ESMRO,en,20,0,,,0,0,,,,,,,,,,,limesurvey-5723,da5r4puzrxkdfui85k,
2020/09/03,Spain,ES,,ESMRC,en,24,5,,,1,0,,,,,,,,,,,limesurvey-5714,y2xqg7350qkd9xaszn,
2020/09/04,Spain,ES,,ESMRO,en,200,20,,,2,0,,,,,,,,,,,limesurvey-5727,mzfqmayml6kenx27vd,
2020/09/04,Spain,ES,,ESMRO,en,14,0,,,0,0,,,,,,,,,,,limesurvey-5726,mcgzb55pu8kenvq61v,
2020/09/04,Spain,ES,,ESMRO,en,9,1,,,0,0,,,,,,,,,,,limesurvey-5734,au56453zb2kd9wssc1,
2020/09/04,Spain,ES,,ESMRO,en,5,1,,,1,1,,,,,,,,,,,limesurvey-5737,xdgn00xlqlkeomfjj0,
2020/09/04,Spain,ES,,ESMRO,en,3,0,,,0,0,,,,,,,,,,,limesurvey-5732,yk1uf0ugoekdfucxp6,
2020/09/04,Spain,ES,,ESMRC,en,6,1,,,1,1,,,,,,,,,,,limesurvey-5735,sln3lbu5jakeol5llh,
2020/09/04,Spain,ES,,ESMAR,en,50,2,,,0,0,,,,,,,,,,,limesurvey-5728,svm21x4y9tkdgc2n6e,
2020/09/04,Spain,ES,,ESMRO,en,10,2,,,0,0,,,,,,,,,,,limesurvey-5731,i6ngl43neukdc2z6e9,
2020/09/04,Spain,ES,,ESMRO,en,9,1,,,0,0,,,,,,,,,,,limesurvey-5733,au56453zb2kd9wssc1,
2020/09/04,Spain,ES,,ESMRC,en,150,5,,,0,0,,,,,,,,,,,limesurvey-5729,xz601bwsenkenzr30b,
2020/09/04,Spain,ES,,ESMRO,en,5,1,,,1,1,,,,,,,,,,,limesurvey-5736,xdgn00xlqlkeomfjj0,
2020/09/05,Spain,ES,,ESMAR,en,100,8,,,3,0,,,,,,,,,,,limesurvey-5748,pbuxyc6jdskd9dqidc,
2020/09/05,Spain,ES,,ESMRE,en,20,6,,,0,0,,,,,,,,,,,limesurvey-5749,dbzikkd5qikda2rajt,
2020/09/05,Spain,ES,,ESMRC,en,5,0,,,0,0,,,,,,,,,,,limesurvey-5747,r7vkr19b1ukdklsm74,
2020/09/05,Spain,ES,,ESMRO,en,200,64,,,8,5,,,,,,,,,,,limesurvey-5743,jmjsgkpxw2kd8rai20,
2020/09/05,Spain,ES,,ESMRO,en,10,2,,,0,0,,,,,,,,,,,limesurvey-5744,i6ngl43neukdc2z6e9,
2020/09/05,Spain,ES,,ESMAR,en,50,2,,,0,0,,,,,,,,,,,limesurvey-5741,svm21x4y9tkdgc2n6e,
2020/09/05,Spain,ES,,ESMRC,en,24,4,,,1,0,,,,,,,,,,,limesurvey-5745,y2xqg7350qkd9xaszn,
2020/09/05,Spain,ES,,ESMRO,en,25,0,,,0,,,,,,,,,,,,limesurvey-5751,auqcxslckukeq87lyv,
2020/09/05,Spain,ES,,ESMRE,en,20,6,,,0,0,,,,,,,,,,,limesurvey-5750,dbzikkd5qikda2rajt,
2020/09/05,Spain,ES,,ESMRO,en,14,0,,,0,0,,,,,,,,,,,limesurvey-5742,tsuzy2hcaskd9efy0l,
2020/09/06,Spain,ES,,ESMRO,en,14,0,,,0,0,,,,,,,,,,,limesurvey-5761,tsuzy2hcaskd9efy0l,
2020/09/06,Spain,ES,,ESMRE,en,50,0,,,0,0,,,,,,,,,,,limesurvey-5770,sjoqrv7l6xkehdr8vs,
2020/09/06,Spain,ES,,ESMRE,en,50,1,,,0,0,,,,,,,,,,,limesurvey-5762,qc44kdzjaikera5xzn,
2020/09/06,Spain,ES,,ESMRO,en,9,1,,,0,0,,,,,,,,,,,limesurvey-5764,au56453zb2kd9wssc1,
2020/09/06,Spain,ES,,ESMRO,en,40,4,,,1,0,,,,,,,,,,,limesurvey-5768,8ob9ii1a9ekdahgw3a,
2020/09/06,Spain,ES,,ESMRC,en,5,0,,,0,0,,,,,,,,,,,limesurvey-5757,r7vkr19b1ukdklsm74,
2020/09/06,Spain,ES,,ESMRE,en,50,1,,,0,0,,,,,,,,,,,limesurvey-5763,qc44kdzjaikera5xzn,
2020/09/06,Spain,ES,,ESMRE,en,10,1,,,0,0,,,,,,,,,,,limesurvey-5771,8zrkn71dh6kdjancp0,
2020/09/06,Spain,ES,,ESMRO,en,25,2,,,1,1,,,,,,,,,,,limesurvey-5776,izwqn269rpkercyp72,
2020/09/06,Spain,ES,,ESMRC,en,20,2,,,0,0,,,,,,,,,,,limesurvey-5781,hlpgw68sddkd9267wh,
2020/09/06,Spain,ES,,ESMRO,en,51,9,,,2,0,,,,,,,,,,,limesurvey-5782,9a0lln9uuekek3577s,
2020/09/06,Spain,ES,,ESMRO,en,20,0,,,0,0,,,,,,,,,,,limesurvey-5758,go3f957fvpkdk7s06d,
2020/09/06,Spain,ES,,ESMRC,en,20,0,,,0,0,,,,,,,,,,,limesurvey-5775,12au5u9mbekdcvqxpq,
2020/09/06,Spain,ES,,ESMRC,en,32,2,,,0,0,,,,,,,,,,,limesurvey-5766,juzs1q15hnkd8z0thm,
2020/09/06,Spain,ES,,ESMRE,en,20,6,,,0,0,,,,,,,,,,,limesurvey-5753,dbzikkd5qikda2rajt,
2020/09/06,Spain,ES,,ESMRO,en,62,16,,,0,0,,,,,,,,,,,limesurvey-5780,8pe4llysy7kere3d8p,
2020/09/06,Spain,ES,,ESMRE,en,25,2,,,0,0,,,,,,,,,,,limesurvey-5778,gbd1jp1wt9kerd68r9,
2020/09/06,Spain,ES,,ESMAR,en,10,1,,,0,0,,,,,,,,,,,limesurvey-5756,l78zpuieeukdbp5msh,
2020/09/06,Spain,ES,,ESMAR,en,50,2,,,0,0,,,,,,,,,,,limesurvey-5784,svm21x4y9tkdgc2n6e,
2020/09/06,Spain,ES,,ESMRO,en,8,0,,,0,0,,,,,,,,,,,limesurvey-5774,yc5m1v4fllkercy3v6,
2020/09/06,Spain,ES,,ESMRC,en,24,5,,,0,0,,,,,,,,,,,limesurvey-5759,y2xqg7350qkd9xaszn,
2020/09/06,Spain,ES,,ESMAR,en,100,9,,,3,0,,,,,,,,,,,limesurvey-5779,pbuxyc6jdskd9dqidc,
2020/09/06,Spain,ES,,ESMRE,en,3,0,,,0,0,,,,,,,,,,,limesurvey-5772,i3ci4c0r4lkercxcq2,
2020/09/06,Spain,ES,,ESMRE,en,6,1,,,1,0,,,,,,,,,,,limesurvey-5767,ukozo3eu1ykdvg4boi,
2020/09/06,Spain,ES,,ESMRO,en,3,0,,,0,0,,,,,,,,,,,limesurvey-5783,yk1uf0ugoekdfucxp6,
2020/09/06,Spain,ES,,ESMRC,en,150,5,,,0,0,,,,,,,,,,,limesurvey-5777,xz601bwsenkenzr30b,
2020/09/06,Spain,ES,,ESMRO,en,20,6,,,6,2,,,,,,,,,,,limesurvey-5765,3ue3vq8bbrkdoi60u8,
2020/09/06,Spain,ES,,ESMRE,en,20,6,,,0,0,,,,,,,,,,,limesurvey-5752,dbzikkd5qikda2rajt,
2020/09/06,Spain,ES,,ESMRO,en,100,50,,,0,0,,,,,,,,,,,limesurvey-5773,fuxprrdhafkercxwxg,
2020/09/06,Spain,ES,,ESMRC,en,50,0,,,0,0,,,,,,,,,,,limesurvey-5769,sjoqrv7l6xkehdr8vs,
2020/09/06,Spain,ES,,ESMRO,en,10,2,,,0,0,,,,,,,,,,,limesurvey-5755,i6ngl43neukdc2z6e9,
2020/09/06,Spain,ES,,ESMRE,en,20,1,,,1,3,,,,,,,,,,,limesurvey-5760,4ctpj0occrkdfsdb9m,
2020/09/06,Spain,ES,,ESMRO,en,3,0,,,0,0,,,,,,,,,,,limesurvey-5785,dmkq2rfagskerigmu0,
2020/09/07,Spain,ES,,ESMRO,en,10,2,,,0,0,,,,,,,,,,,limesurvey-5787,i6ngl43neukdc2z6e9,
2020/09/07,Spain,ES,,ESMAR,en,50,2,,,0,0,,,,,,,,,,,limesurvey-5786,svm21x4y9tkdgc2n6e,
2020/09/07,Spain,ES,,ESMRE,en,6,1,,,1,0,,,,,,,,,,,limesurvey-5788,ukozo3eu1ykdvg4boi,
2020/09/07,Spain,ES,,ESMRC,en,5,0,,,0,0,,,,,,,,,,,limesurvey-5791,r7vkr19b1ukdklsm74,
2020/09/08,Spain,ES,,ESMRO,en,20,0,,,0,0,,,,,,,,,,,limesurvey-5799,da5r4puzrxkdfui85k,
2020/09/08,Spain,ES,,ESMRO,en,30,1,,,0,0,,,,,,,,,,,limesurvey-5800,4ijjmujns0kdan8hn2,
2020/09/08,Spain,ES,,ESMAR,en,50,2,,,0,0,,,,,,,,,,,limesurvey-5793,svm21x4y9tkdgc2n6e,
2020/09/08,Spain,ES,,ESMRO,en,10,2,,,0,0,,,,,,,,,,,limesurvey-5795,i6ngl43neukdc2z6e9,
2020/09/08,Spain,ES,,ESMAR,en,100,8,,,0,0,,,,,,,,,,,limesurvey-5794,n57c9z45uqkdfyl13m,
2020/09/08,Spain,ES,,ESMRE,en,6,1,,,1,0,,,,,,,,,,,limesurvey-5792,ukozo3eu1ykdvg4boi,
2020/09/08,Spain,ES,,ESMRO,en,9,1,,,0,0,,,,,,,,,,,limesurvey-5797,au56453zb2kd9wssc1,
2020/09/08,Spain,ES,,ESMRO,en,9,1,,,0,0,,,,,,,,,,,limesurvey-5796,au56453zb2kd9wssc1,
2020/09/09,Spain,ES,,ESMAR,en,50,2,,,0,0,,,,,,,,,,,limesurvey-5803,svm21x4y9tkdgc2n6e,
2020/09/09,Spain,ES,,ESMRO,en,13,0,,,0,0,,,,,,,,,,,limesurvey-5809,fjiqzco90ckdgz53z0,
2020/09/09,Spain,ES,,ESMRO,en,9,1,,,0,0,,,,,,,,,,,limesurvey-5810,au56453zb2kd9wssc1,
2020/09/09,Spain,ES,,ESMRC,en,5,0,,,0,0,,,,,,,,,,,limesurvey-5806,r7vkr19b1ukdklsm74,
2020/09/09,Spain,ES,,ESMRE,en,20,6,,,0,0,,,,,,,,,,,limesurvey-5808,dbzikkd5qikda2rajt,
2020/09/09,Spain,ES,,ESMRC,en,6,1,,,1,0,,,,,,,,,,,limesurvey-5802,ukozo3eu1ykdvg4boi,
2020/09/09,Spain,ES,,ESMRO,en,14,0,,,0,0,,,,,,,,,,,limesurvey-5804,tsuzy2hcaskd9efy0l,
2020/09/09,Spain,ES,,ESMRC,en,20,2,,,0,0,,,,,,,,,,,limesurvey-5811,hlpgw68sddkd9267wh,
2020/09/09,Spain,ES,,ESMRO,en,10,2,,,0,0,,,,,,,,,,,limesurvey-5805,i6ngl43neukdc2z6e9,
2020/09/09,Spain,ES,,ESMRE,en,20,6,,,0,0,,,,,,,,,,,limesurvey-5807,dbzikkd5qikda2rajt,
2020/09/10,Spain,ES,,ESMRC,en,5,0,,,0,0,,,,,,,,,,,limesurvey-5822,r7vkr19b1ukdklsm74,
2020/09/10,Spain,ES,,ESMRE,en,20,6,,,0,0,,,,,,,,,,,limesurvey-5820,dbzikkd5qikda2rajt,
2020/09/10,Spain,ES,,ESMAR,en,100,8,,,0,0,,,,,,,,,,,limesurvey-5816,pbuxyc6jdskd9dqidc,
2020/09/10,Spain,ES,,ESMRE,en,20,6,,,0,0,,,,,,,,,,,limesurvey-5815,dbzikkd5qikda2rajt,
2020/09/10,Spain,ES,,ESMRE,en,6,1,,,1,0,,,,,,,,,,,limesurvey-5813,ukozo3eu1ykdvg4boi,
2020/09/10,Spain,ES,,ESMRO,en,14,0,,,0,0,,,,,,,,,,,limesurvey-5818,tsuzy2hcaskd9efy0l,
2020/09/10,Spain,ES,,ESMRE,en,20,6,,,0,0,,,,,,,,,,,limesurvey-5819,dbzikkd5qikda2rajt,
2020/09/10,Spain,ES,,ESMRC,en,3,3,,,0,0,,,,,,,,,,,limesurvey-5817,5y9dw79m3qkdhlz8ma,
2020/09/10,Spain,ES,,ESMAR,en,50,2,,,0,0,,,,,,,,,,,limesurvey-5814,svm21x4y9tkdgc2n6e,
2020/09/11,Spain,ES,,ESMRO,en,10,2,,,0,0,,,,,,,,,,,limesurvey-5824,i6ngl43neukdc2z6e9,
2020/09/11,Spain,ES,,ESMRO,en,14,0,,,0,0,,,,,,,,,,,limesurvey-5825,tsuzy2hcaskd9efy0l,
2020/09/12,Spain,ES,,ESMAR,en,20,2,,,0,0,,,,,,,,,,,limesurvey-5846,g4fqfq2o0gkd8jprr1,
2020/09/12,Spain,ES,,ESMRE,en,20,6,,,0,0,,,,,,,,,,,limesurvey-5833,dbzikkd5qikda2rajt,
2020/09/12,Spain,ES,,ESMRO,en,30,3,,,1,0,,,,,,,,,,,limesurvey-5838,7573tj2lelkdar9m9t,
2020/09/12,Spain,ES,,ESMRC,en,20,2,,,0,0,,,,,,,,,,,limesurvey-5850,cgaguydbfokdef3k01,
2020/09/12,Spain,ES,,ESMRC,en,8,0,,,0,0,,,,,,,,,,,limesurvey-5830,j5jvqp64sekd8zoznl,
2020/09/12,Spain,ES,,ESMRO,en,14,0,,,0,0,,,,,,,,,,,limesurvey-5834,tsuzy2hcaskd9efy0l,
2020/09/12,Spain,ES,,ESMAR,en,100,6,,,1,0,,,,,,,,,,,limesurvey-5835,oxsxy7lz3lkdh390no,
2020/09/12,Spain,ES,,ESMRO,en,3,1,,,1,0,,,,,,,,,,,limesurvey-5840,yk1uf0ugoekdfucxp6,
2020/09/12,Spain,ES,,ESMAR,en,4,0,,,0,0,,,,,,,,,,,limesurvey-5843,cupy9zrjrakd9z4sf3,
2020/09/12,Spain,ES,,ESMRC,en,5,0,,,0,0,,,,,,,,,,,limesurvey-5829,r7vkr19b1ukdklsm74,
2020/09/12,Spain,ES,,ESMRO,en,9,1,,,0,0,,,,,,,,,,,limesurvey-5831,au56453zb2kd9wssc1,
2020/09/12,Spain,ES,,ESMRE,en,6,1,,,1,0,,,,,,,,,,,limesurvey-5826,ukozo3eu1ykdvg4boi,
2020/09/12,Spain,ES,,ESMRE,en,50,1,,,0,0,,,,,,,,,,,limesurvey-5837,qc44kdzjaikera5xzn,
2020/09/12,Spain,ES,,ESMRO,en,51,8,,,1,0,,,,,,,,,,,limesurvey-5827,kj2eu9w772kezddd75,
2020/09/12,Spain,ES,,ESMAR,en,12,5,,,0,0,,,,,,,,,,,limesurvey-5844,91e7sk29hhkdhvegk4,
2020/09/12,Spain,ES,,ESMRE,en,50,1,,,0,0,,,,,,,,,,,limesurvey-5836,qc44kdzjaikera5xzn,
2020/09/12,Spain,ES,,ESMRO,en,13,0,,,0,0,,,,,,,,,,,limesurvey-5839,fjiqzco90ckdgz53z0,
2020/09/12,Spain,ES,,ESMRO,en,60,1,,,1,0,,,,,,,,,,,limesurvey-5853,3bo3y1yioukf073mly,
2020/09/12,Spain,ES,,ESMRO,en,8,2,,,0,0,,,,,,,,,,,limesurvey-5842,grbekj1wlvkdg5h9o9,
2020/09/12,Spain,ES,,ESMAR,en,50,2,,,0,0,,,,,,,,,,,limesurvey-5849,svm21x4y9tkdgc2n6e,
2020/09/12,Spain,ES,,ESMRC,en,20,2,,,0,0,,,,,,,,,,,limesurvey-5841,hlpgw68sddkd9267wh,
2020/09/12,Spain,ES,,ESMRE,en,20,6,,,0,0,,,,,,,,,,,limesurvey-5832,dbzikkd5qikda2rajt,
2020/09/12,Spain,ES,,ESMRO,en,6,0,,,0,0,,,,,,,,,,,limesurvey-5847,0z3y3j6lpvkezvhnog,
2020/09/12,Spain,ES,,ESMRO,en,60,1,,,1,0,,,,,,,,,,,limesurvey-5852,3bo3y1yioukf073mly,
2020/09/12,Spain,ES,,ESMRO,en,6,0,,,0,0,,,,,,,,,,,limesurvey-5848,0z3y3j6lpvkezvhnog,
2020/09/13,Spain,ES,,ESMAR,en,10,1,,,0,0,,,,,,,,,,,limesurvey-5863,l78zpuieeukdbp5msh,
2020/09/13,Spain,ES,,ESMRO,en,10,2,,,0,0,,,,,,,,,,,limesurvey-5860,vap6x7tfwbke8najc5,
2020/09/13,Spain,ES,,ESMRE,en,6,1,,,0,0,,,,,,,,,,,limesurvey-5854,ukozo3eu1ykdvg4boi,
2020/09/13,Spain,ES,,ESMRO,en,20,0,,,0,0,,,,,,,,,,,limesurvey-5861,da5r4puzrxkdfui85k,
2020/09/13,Spain,ES,,ESMRC,en,20,1,,,0,0,,,,,,,,,,,limesurvey-5856,0d1k8j5kg6kdbxhbxx,
2020/09/13,Spain,ES,,ESMAR,en,100,9,,,1,0,,,,,,,,,,,limesurvey-5859,prmkdrlo6vkf169k26,
2020/09/13,Spain,ES,,ESMRC,en,20,1,,,0,0,,,,,,,,,,,limesurvey-5855,0d1k8j5kg6kdbxhbxx,
2020/09/13,Spain,ES,,ESMRC,en,5,0,,,0,0,,,,,,,,,,,limesurvey-5864,r7vkr19b1ukdklsm74,
2020/09/14,Spain,ES,,ESMRC,en,24,7,,,0,0,,,,,,,,,,,limesurvey-5870,y2xqg7350qkd9xaszn,
2020/09/14,Spain,ES,,ESMRC,en,3,3,,,0,0,,,,,,,,,,,limesurvey-5871,5y9dw79m3qkdhlz8ma,
2020/09/14,Spain,ES,,ESMAR,en,50,7,,,1,0,,,,,,,,,,,limesurvey-5869,psdwq2hxq4kd8yh21a,
2020/09/14,Spain,ES,,ESMAR,en,50,2,,,0,0,,,,,,,,,,,limesurvey-5865,svm21x4y9tkdgc2n6e,
2020/09/14,Spain,ES,,ESMRO,en,9,1,,,0,0,,,,,,,,,,,limesurvey-5866,au56453zb2kd9wssc1,
2020/09/14,Spain,ES,,ESMAR,en,100,9,,,1,1,,,,,,,,,,,limesurvey-5867,prmkdrlo6vkf169k26,
2020/09/14,Spain,ES,,ESMAR,en,50,7,,,1,0,,,,,,,,,,,limesurvey-5868,psdwq2hxq4kd8yh21a,
2020/09/15,Spain,ES,,ESMRE,en,50,0,,,0,0,,,,,,,,,,,limesurvey-5881,jnprxsy5zckf4fqxkm,
2020/09/15,Spain,ES,,ESMAR,en,50,2,,,0,0,,,,,,,,,,,limesurvey-5874,svm21x4y9tkdgc2n6e,
2020/09/15,Spain,ES,,ESMAR,en,100,9,,,1,0,,,,,,,,,,,limesurvey-5878,prmkdrlo6vkf169k26,
