ISO2,ISO_3,country,region,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
HR,HRV,Croatia,Bjelovarska-Bilogorska,2020-05-21,2020-05-11,110,10,11,0,0,0,0,0,0,0,0,0.00374061669868157,0.00202957841569123,0,0,,,0.00110774273768678,,,0.00110774273768678
HR,HRV,Croatia,Bjelovarska-Bilogorska,2020-05-22,2020-05-12,109,10,11,0,0,0,0,0,0,0,0,0.00348484803552386,0.00196826362169816,0,0,,,0.00115424950856334,,,0.00115424950856334
HR,HRV,Croatia,Bjelovarska-Bilogorska,2020-05-23,2020-05-13,104,13,11,0,0,0,0,0,0,0,0,0.00331730726458521,0.00195711302219674,0,0,,,0.00121598071009142,,,0.00121598071009142
HR,HRV,Croatia,Bjelovarska-Bilogorska,2020-05-24,2020-05-14,102,9,11,0,0,0,0,0,0,0,0,0.00338235250506728,0.00199542267177915,0,0,,,0.00129363351200049,,,0.00129363351200049
HR,HRV,Croatia,Bjelovarska-Bilogorska,2020-05-25,2020-05-15,105,8,11,0,0,0,0,0,0,0,0,0.00298701260187759,0.00184856852288478,0,0,,,0.0013874553893253,,,0.0013874553893253
HR,HRV,Croatia,Bjelovarska-Bilogorska,2020-05-26,2020-05-16,104,8,11,0,0,0,0,0,0,0,0,0.00301573387689565,0.00186631633785076,0,0,,,0.00149751929275646,,,0.00149751929275646
HR,HRV,Croatia,Bjelovarska-Bilogorska,2020-05-27,2020-05-17,107,12,11,0,0,0,0,0,0,0,0,0.00293118059062755,0.00181406663129511,0,0,,,0.00162362309936341,,,0.00162362309936341
HR,HRV,Croatia,Bjelovarska-Bilogorska,2020-05-28,2020-05-18,101,6,11,0,0,0,0,0,0,0,0,0.00310531013066483,0.00192166514265622,0,0,,,0.00176519211291525,,,0.00176519211291525
HR,HRV,Croatia,Bjelovarska-Bilogorska,2020-05-29,2020-05-19,106,12,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0.00192129148247425,,,0.00192129148247425
HR,HRV,Croatia,Bjelovarska-Bilogorska,2020-05-30,2020-05-20,105,7,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0.00209059648728981,,,0.00209059648728981
HR,HRV,Croatia,Bjelovarska-Bilogorska,2020-05-31,2020-05-21,102,7,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0.00227136383155391,,,0.00227136383155391
HR,HRV,Croatia,Bjelovarska-Bilogorska,2020-06-01,2020-05-22,101,9,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0.00246144411380947,,,0.00246144411380947
HR,HRV,Croatia,Bjelovarska-Bilogorska,2020-06-02,2020-05-23,104,13,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0.00265832586221169,,,0.00265832586221169
HR,HRV,Croatia,Bjelovarska-Bilogorska,2020-06-03,2020-05-23,111,7,12,0,0,0,0,0,0,0,0,0,0,0,0,,,0.00285919255335037,,,0.00285919255335037
HR,HRV,Croatia,Bjelovarska-Bilogorska,2020-06-04,2020-05-25,100,11,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0.00306092340100607,,,0.00306092340100607
HR,HRV,Croatia,Bjelovarska-Bilogorska,2020-06-05,2020-05-26,103,11,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0.00326010155218324,,,0.00326010155218324
HR,HRV,Croatia,Bjelovarska-Bilogorska,2020-06-06,2020-05-27,102,7,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0.00345343678672037,,,0.00345343678672037
HR,HRV,Croatia,Bjelovarska-Bilogorska,2020-06-07,2020-05-27,108,6,12,0,0,0,0,0,0,0,0,0,0,0,0,,,0.00363756018024487,,,0.00363756018024487
HR,HRV,Croatia,Bjelovarska-Bilogorska,2020-06-08,2020-05-28,104,8,12,0.00961538461538462,0.0187549838461375,0.0071525653269996,0.000157469590494419,0.00961538461538462,0.0187549838461375,0.0071525653269996,0.000157469590494419,0,0,0,0,,,0.00380923541249317,,,0.00380923541249317
