"date","ISO2","country","ISO3","population","p_cli_local","p_cli_local_low","p_cli_local_high","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high","p_cases_active"
2021-04-05,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-06,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-07,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-08,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-09,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-10,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-11,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-12,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-13,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-14,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-15,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-16,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-17,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-18,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-19,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-20,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-22,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-23,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-24,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-25,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-26,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-27,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-28,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-29,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-30,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-01,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-02,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-03,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-04,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-05,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-06,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-07,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-08,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-09,"MP","Northern Mariana Islands","MNP",56801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-10,"MP","Northern Mariana Islands","MNP",56801,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
