ISO2,ISO_3,country_agg,date,first_date,day_count,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B2,B4,E5,B0.NA,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,B0.1,B0.2,D1.-88,D2.-88,D4.-88,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope,p_cli_smooth_slope2,p_cliWHO_smooth_slope2,p_cases_infected,p_cases_infected_smooth,p_cases_active
GY,GUY,Guyana,2020-09-01,2020-04-27,2,100,4,118459.187696762,4,118459.187696762,49,83,9,1,3037896.79311606,57,285,49,214,100,5,88,7,11,82,7,5,89,6,12,82,6,10,84,6,9,84,7,10,84,6,6,87,7,3,91,6,7,86,7,7,88,5,14,80,6,20,78,2,7,8,85,27,62,11,12,10,78,2,9,3,86,31,54,15,45,39,16,17,64,19,27,56,17,10,73,17,15,68,17,25,59,16,9,5,4,6,76,14,86,0,47,10,3,2,3,12,23,35,19,10,14,22,3,3,3,9,50,32,2,3,4,13,47,31,18,19,14,16,33,12,12,11,33,32,35,25,1,2,37,9,13,5,9,13,7,3,41,35,9,16,40,78,0.04,0.0384072934108425,0.0389938157099981,0.000217682011519047,0.04,0.0384072934108425,0.0389938157099981,0.000217682011519047,0.0083149499406075,0.00231844380071742,,,,,,0.04,0.0384072934108425,0.0387349089164274,0.000216265328637744,0.04,0.0384072934108425,0.0387349089164274,0.000216265328637744,0.00832388623724423,0.00232110930293694,,,,,,,,,,0.04
GY,GUY,Guyana,2020-09-03,2020-04-29,1,100,4,118459.187696762,4,118459.187696762,49,83,9,1,3081779.44826185,58,285,49,218,100,5,88,7,11,82,7,5,89,6,13,81,6,9,85,6,9,84,7,10,84,6,6,87,7,3,91,6,7,86,7,7,88,5,13,81,6,20,78,2,7,8,85,27,62,11,12,10,78,2,9,3,86,31,54,15,44,40,16,17,64,19,27,56,17,10,73,17,14,69,17,25,59,16,9,5,4,6,76,14,86,0,48,10,3,2,3,12,22,36,19,10,14,21,3,3,4,9,50,31,2,3,5,13,47,30,18,20,14,16,32,12,12,12,33,31,35,26,1,2,36,9,14,5,9,13,7,3,40,35,10,16,39,78,0.04,0.0384072934108425,0.0384385676150751,0.000214644334280127,0.04,0.0384072934108425,0.0384385676150751,0.000214644334280127,0.0083149499406075,0.00231844380071742,,,,,,0.04,0.0384072934108425,0.0387622643126636,0.000216414715390217,0.04,0.0384072934108425,0.0387622643126636,0.000216414715390217,0.00832593431318658,0.00232196956983874,,,,,,,,,,0.04
GY,GUY,Guyana,2020-09-09,2020-05-05,1,100,4,118459.187696762,4,118459.187696762,49,83,9,1,3072668.12791105,59,285,49,223,100,5,88,7,11,82,7,5,89,6,13,81,6,9,85,6,9,84,7,10,84,6,6,87,7,3,91,6,7,86,7,7,88,5,13,81,6,20,78,2,7,8,85,28,61,11,12,11,77,2,9,3,86,32,53,15,44,40,16,17,64,19,27,56,17,10,73,17,14,69,17,25,59,16,9,5,4,6,76,14,86,0,47,10,3,3,3,12,22,36,19,10,14,21,3,3,4,9,50,31,2,3,5,13,47,30,19,20,14,15,32,12,12,12,33,31,34,27,1,2,36,9,14,6,9,13,7,3,39,35,10,16,39,78,0.04,0.0384072934108425,0.0385525487183988,0.000215268054957525,0.04,0.0384072934108425,0.0385525487183988,0.000215268054957525,0.0083149499406075,0.00231844380071742,,,,,,0.0399999253362558,0.0384072231986526,0.0391611012650377,0.000218594319142229,0.0399999253362558,0.0384072231986526,0.0391611012650377,0.000218594319142229,0.00830401293008918,0.00232011104376128,,,,,,,,,,0.0399999253362558
GY,GUY,Guyana,2020-09-10,2020-05-07,1,100,4,118459.187696762,4,118459.187696762,49,82,10,1,3077603.99369886,59,285,49,226,100,5,88,7,11,82,7,5,89,6,13,81,6,9,85,6,9,84,7,10,84,6,6,87,7,3,91,6,7,86,7,7,88,5,13,81,6,21,77,2,8,8,84,29,60,11,13,11,76,2,10,3,85,32,53,15,44,40,16,16,65,19,27,56,17,11,72,17,13,70,17,25,59,16,9,5,4,6,76,15,85,0,47,11,3,2,3,12,22,36,19,10,14,21,3,3,4,9,50,31,2,3,5,13,47,30,19,20,13,16,32,12,11,12,34,31,34,27,1,2,36,9,14,6,9,13,7,3,39,34,10,17,39,78,0.04,0.0384072934108425,0.0384907180843596,0.000214929718462049,0.04,0.0384072934108425,0.0384907180843596,0.000214929718462049,0.0084163517691515,0.00234659752420012,,,,,,0.0399998584786449,0.0384071603271836,0.0392798580748587,0.000219243344938363,0.0399998584786449,0.0384071603271836,0.0392798580748587,0.000219243344938363,0.00829171208078516,0.00231834689583496,,,,,,,,,,0.0399998584786449
GY,GUY,Guyana,2020-09-14,2020-05-11,2,100,4,118459.187696762,4,118459.187696762,49,83,10,1,2960923.95437995,60,269,49,230,100,5,88,7,11,82,7,5,89,6,12,83,5,9,85,6,8,85,7,9,85,6,6,87,7,3,91,6,7,86,7,6,89,5,12,81,7,20,78,2,7,8,85,28,60,12,13,11,76,1,10,3,86,31,53,16,45,39,16,16,65,19,27,57,16,11,72,17,13,70,17,24,60,16,9,5,4,6,76,15,85,0,48,11,3,2,3,11,22,37,18,10,13,22,3,3,4,9,51,30,2,3,6,12,47,30,20,19,14,16,31,13,10,12,34,31,34,28,1,2,35,8,14,7,9,13,8,3,38,33,11,18,38,77,0.04,0.0384072934108425,0.0400075076300191,0.000223223097877642,0.04,0.0384072934108425,0.0400075076300191,0.000223223097877642,0.0083149499406075,0.00231844380071742,,,,,,0.0399985715056105,0.0384059500852365,0.0398341154893103,0.000222272323946592,0.0399985715056105,0.0384059500852365,0.0398341154893103,0.000222272323946592,0.00820502352642298,0.00230528729682064,,,,,,,,,,0.0399985715056105
GY,GUY,Guyana,2020-09-16,2020-05-12,1,100,4,118459.187696762,4,118459.187696762,49,83,10,1,2904388.65575886,59,260,49,218,100,5,87,8,11,81,8,5,88,7,13,82,5,9,84,7,8,84,8,8,85,7,5,87,8,3,90,7,6,86,8,6,88,6,11,81,8,20,78,2,7,8,85,27,61,12,12,11,77,1,10,2,87,32,52,16,46,38,16,17,64,19,27,57,16,11,71,18,12,70,18,24,60,16,10,5,4,5,76,14,86,0,47,11,4,2,3,11,22,37,18,10,13,22,2,3,4,9,51,31,1,3,6,12,47,31,20,18,14,16,32,12,10,12,34,32,34,27,1,2,36,7,14,7,9,13,8,3,39,33,11,17,39,77,0.04,0.0384072934108425,0.0407862726849176,0.00022747591836124,0.04,0.0384072934108425,0.0407862726849176,0.00022747591836124,0.0083149499406075,0.00231844380071742,,,,,,0.0399960654485045,0.0384035934426728,0.0401160685537208,0.000223813057407269,0.0399960654485045,0.0384035934426728,0.0401160685537208,0.000223813057407269,0.00813690467122348,0.0022949864322047,,,,,,,,,,0.0399960654485045
GY,GUY,Guyana,2020-09-19,2020-05-16,2,100,4,118459.187696762,4,118459.187696762,45,83,10,1,2876862.53406949,57,230,45,210,100,5,87,8,10,82,8,5,88,7,12,83,5,8,85,7,7,85,8,7,86,7,5,87,8,3,90,7,6,87,7,5,89,6,11,81,8,19,79,2,6,8,86,26,62,12,12,11,77,1,9,2,88,31,53,16,47,37,16,18,63,19,27,57,16,10,72,18,13,69,18,23,61,16,10,5,4,4,77,13,87,0,47,10,4,2,3,11,23,37,18,10,12,23,2,3,4,9,50,32,1,3,6,12,46,32,21,18,12,16,33,13,10,12,32,33,32,27,1,2,38,7,14,7,8,12,8,3,41,32,11,16,41,76,0.04,0.0384072934108425,0.0411765200088287,0.000229605710998326,0.04,0.0384072934108425,0.0411765200088287,0.000229605710998326,0.00763617851688444,0.00222255935656281,,,,,,0.0399851554940361,0.0383933339545679,0.0404819487932298,0.000225812276154951,0.0399851554940361,0.0383933339545679,0.0404819487932298,0.000225812276154951,0.00800410358887765,0.00227501644969696,-2.4740843273148e-06,0.000291173312800394,-2.4740843273148e-06,0.000291173312800394,-5.32971080610973e-05,,,,,0.0399851554940361
GY,GUY,Guyana,2020-09-25,2020-05-17,1,100,4,118459.187696762,4,118459.187696762,45,83,10,1,2886929.44122655,57,228,45,212,100,5,87,8,10,82,8,5,88,7,11,84,5,8,85,7,7,85,8,7,86,7,5,87,8,3,90,7,6,87,7,5,89,6,11,81,8,19,79,2,6,8,86,26,62,12,12,11,77,1,9,2,88,32,52,16,48,36,16,19,62,19,28,56,16,11,71,18,14,68,18,24,60,16,11,5,4,4,76,12,88,0,47,10,4,2,3,11,23,36,19,10,12,23,2,3,4,9,50,32,1,3,6,13,45,32,21,18,11,17,33,13,11,12,31,33,32,27,1,2,38,6,14,7,9,12,8,3,41,33,11,15,41,76,0.04,0.0384072934108425,0.0410329348563619,0.000228822192531554,0.04,0.0384072934108425,0.0410329348563619,0.000228822192531554,0.00763617851688444,0.00222255935656281,,,,,,0.0399144638373336,0.0383268570308415,0.0407867020169826,0.000227477762863019,0.0399144638373336,0.0383268570308415,0.0407867020169826,0.000227477762863019,0.00771611399251465,0.00223112405815255,-1.42560271110641e-05,0.000337406284053178,-1.42560271110641e-05,0.000337406284053178,-0.000101636720111989,,,,,0.0399144638373336
GY,GUY,Guyana,2020-09-30,2020-05-17,1,101,4,118459.187696762,4,118459.187696762,45,84,10,1,2926136.9767466,57,228,45,212,101,5,88,8,10,83,8,5,89,7,11,85,5,8,86,7,7,86,8,7,87,7,5,88,8,3,91,7,6,88,7,5,90,6,11,82,8,19,80,2,6,8,87,26,63,12,12,11,78,1,9,2,89,33,52,16,49,36,16,19,63,19,28,57,16,11,72,18,14,69,18,24,61,16,11,5,4,4,77,12,89,0,47,10,4,2,3,12,23,37,19,10,12,23,2,3,4,9,51,32,1,3,6,13,46,32,21,18,12,17,33,13,11,13,31,33,33,27,1,2,38,6,14,7,9,12,9,3,41,33,11,15,42,77,0.0396039603960396,0.0380348662281565,0.0404831313906807,0.000225820893279403,0.0396039603960396,0.0380348662281565,0.0404831313906807,0.000225820893279403,0.00754527162977867,0.0021962009027332,,,,,,0.0398658572750852,0.03828114845812,0.0406524266971343,0.000226744910937246,0.0398658572750852,0.03828114845812,0.0406524266971343,0.000226744910937246,0.00762915413211475,0.00221780822188957,-2.23446768617697e-05,0.00024855423868277,-2.23446768617697e-05,0.00024855423868277,-0.000112476466329071,,,,,0.0398658572750852
GY,GUY,Guyana,2020-10-03,2020-05-18,1,100,4,118459.187696762,4,118459.187696762,45,83,10,1,2907741.0623749,56,231,45,208,100,5,87,8,11,81,8,5,88,7,11,84,5,9,84,7,7,85,8,7,86,7,5,87,8,3,90,7,6,87,7,5,89,6,11,81,8,19,79,2,6,8,86,26,62,12,12,11,77,1,9,2,88,33,51,16,50,34,16,20,61,19,29,55,16,11,71,18,14,68,18,25,59,16,12,5,4,4,75,12,88,0,47,11,4,2,3,10,23,35,19,11,12,23,2,3,4,9,50,32,1,3,6,14,44,32,22,18,12,15,33,13,11,14,29,33,33,26,1,2,38,6,15,7,9,10,9,3,41,32,10,16,42,77,0.04,0.0384072934108425,0.0407392491819785,0.000227219225022127,0.04,0.0384072934108425,0.0407392491819785,0.000227219225022127,0.00763617851688444,0.00222255935656281,,,,,,0.039859334338996,0.0382744730598972,0.0404999019630983,0.000225911517418062,0.0398582717185208,0.0382740151627825,0.0404997579251554,0.000225911134648526,0.00763969988051214,0.00222038895298136,-2.3420689941474e-05,0.000203340648039941,-2.35977933540088e-05,0.000203316641716112,-0.000108668700045504,,,,,0.039859334338996
GY,GUY,Guyana,2020-10-07,2020-05-19,1,100,4,118459.187696762,4,118459.187696762,45,83,10,1,2919091.55851921,56,230,45,207,100,4,88,8,11,81,8,5,88,7,11,84,5,9,84,7,6,86,8,7,86,7,5,87,8,3,90,7,6,87,7,5,89,6,11,81,8,19,79,2,6,8,86,27,61,12,12,12,76,1,9,2,88,33,51,16,50,34,16,21,60,19,29,55,16,11,71,18,14,68,18,26,58,16,13,5,4,4,74,13,87,0,47,11,4,2,3,10,23,36,18,11,12,23,2,3,4,9,50,32,1,3,6,14,44,32,21,18,12,16,33,12,11,14,30,33,33,26,1,2,38,6,14,7,9,10,10,3,41,33,10,15,42,77,0.04,0.0384072934108425,0.0405808400737021,0.0002263544009198,0.04,0.0384072934108425,0.0405808400737021,0.0002263544009198,0.00763617851688444,0.00222255935656281,,,,,,0.0398495466459357,0.0382588259352697,0.0401961555329691,0.000224247211558488,0.0398358374633441,0.0382529184684934,0.0401942969397209,0.000224242272545832,0.00768518024789026,0.00222864135781006,-2.48374766124599e-05,6.03400072764678e-05,-2.71223403777351e-05,6.00302417351044e-05,-8.66405464221197e-05,,,,,0.0398495466459357
GY,GUY,Guyana,2020-10-12,2020-05-19,1,101,4,118459.187696762,4,118459.187696762,45,83,10,1,2967799.26933331,56,230,45,207,101,4,88,9,11,82,8,5,88,8,11,84,6,9,84,8,6,86,9,7,86,8,5,87,9,3,90,8,6,87,8,5,89,7,11,81,9,20,79,2,6,8,87,27,61,13,12,12,77,1,9,2,89,33,51,17,50,34,17,21,60,20,29,55,17,11,71,19,14,68,19,26,58,17,13,5,4,4,75,13,88,0,47,11,4,2,3,10,24,36,18,11,12,24,2,3,4,9,50,33,1,3,6,14,44,33,21,18,12,16,34,12,11,14,30,34,33,26,1,2,39,6,14,7,9,10,10,3,42,33,10,15,43,78,0.0396039603960396,0.0380348662281565,0.0399148247392664,0.000222716721250459,0.0396039603960396,0.0380348662281565,0.0399148247392664,0.000222716721250459,0.00763617851688444,0.00222255935656281,,,,,,0.0399525674389127,0.0382861566280864,0.0397326836130197,0.000221661714818602,0.0398023436134232,0.0382214215675809,0.0397123130545164,0.000221607581798302,0.00773180818002736,0.00223450317423839,-7.24966826529463e-06,-6.38974901168432e-05,-3.22869725135529e-05,-6.72925832007343e-05,-6.751608186602e-05,,,,,0.0399525674389127
GY,GUY,Guyana,2020-10-13,2020-05-21,1,100,4,118459.187696762,4,118459.187696762,46,82,10,1,2982484.54380655,56,161,46,208,100,4,87,9,10,82,8,5,87,8,11,83,6,8,84,8,6,85,9,7,85,8,5,86,9,3,89,8,6,86,8,5,88,7,11,80,9,21,77,2,7,8,85,28,59,13,12,13,75,1,9,2,88,33,50,17,50,33,17,22,58,20,29,54,17,11,70,19,14,67,19,27,56,17,14,5,4,4,73,13,87,0,47,11,4,2,3,9,24,34,18,11,13,24,2,3,4,9,50,32,1,3,6,14,44,32,21,19,11,16,33,13,11,14,29,33,33,26,1,2,38,7,13,7,9,10,10,3,41,33,10,15,42,78,0.04,0.0384072934108425,0.0397182905583719,0.000221642782119903,0.04,0.0384072934108425,0.0397182905583719,0.000221642782119903,0.00790106492614222,0.00227421907307926,,,,,,0.0400266582152125,0.0383178302764629,0.0396375072983025,0.000221112805687705,0.0398018444695495,0.0382209521833457,0.0396070210740054,0.000221031791033523,0.00773606434531837,0.00223449008626414,6.91712019605661e-06,-0.000140740249154547,-3.05518374144389e-05,-0.000145821286537399,-4.46732072598798e-05,1.56520075389524e-06,-4.67962551452068e-06,,,0.0400266582152125
GY,GUY,Guyana,2020-10-14,2020-05-21,1,101,4,118459.187696762,4,118459.187696762,46,83,10,1,2994212.55710277,57,161,46,258,101,4,88,9,10,83,8,5,88,8,11,84,6,8,85,8,6,86,9,7,86,8,5,87,9,3,90,8,6,87,8,5,89,7,11,81,9,21,78,2,7,8,86,28,60,13,12,13,76,1,9,2,89,34,50,17,51,33,17,23,58,20,30,54,17,12,70,19,15,67,19,28,56,17,14,5,4,5,73,14,87,0,47,11,4,2,4,9,24,34,18,11,14,24,2,3,4,9,51,32,1,3,6,14,45,32,21,19,11,17,33,13,11,14,30,33,33,26,1,3,38,7,13,7,9,11,10,3,41,34,10,15,42,79,0.0396039603960396,0.0380348662281565,0.0395627182231125,0.000220792513620161,0.0396039603960396,0.0380348662281565,0.0395627182231125,0.000220792513620161,0.00780587137281521,0.00224692663371181,,,,,,0.0401356506347593,0.0383659826299926,0.0395410915266826,0.000220544685384917,0.0398049041127254,0.038223486816993,0.0394962385864222,0.00022042549948926,0.00773868559630728,0.00223412735510189,3.68644662376074e-05,-0.000207601748383334,-1.82599541013647e-05,-0.000215077238426732,3.76193396543854e-06,8.52008222477858e-06,-6.673211650501e-07,,,0.0401356506347593
GY,GUY,Guyana,2020-10-16,2020-05-23,2,101,4,118459.187696762,4,118459.187696762,46,84,10,1,2920530.57425943,58,161,46,262,101,4,89,8,10,84,7,5,89,7,11,85,5,8,86,7,6,87,8,7,87,7,5,88,8,3,91,7,6,88,7,5,90,6,11,82,8,20,79,2,7,7,87,28,60,13,12,13,76,1,9,2,89,35,49,17,53,32,16,24,57,20,31,53,17,12,70,19,16,66,19,29,55,17,15,5,3,5,73,14,87,0,49,11,4,2,4,8,23,34,18,11,15,23,2,3,4,10,51,31,1,4,6,14,45,31,22,19,12,16,32,14,11,14,30,32,33,28,1,2,37,7,13,8,9,11,10,3,40,35,10,15,41,79,0.0396039603960396,0.0380348662281565,0.0405608449166124,0.0002262452281959,0.0396039603960396,0.0380348662281565,0.0405608449166124,0.0002262452281959,0.00771294433266264,0.00222028147351522,,,,,,0.0404971290144541,0.0385283485338406,0.0393441411731548,0.000219334077721153,0.0398199461146113,0.0382366519078425,0.0392523000074824,0.000219090043972829,0.00773970732025156,0.00223252780009534,0.000105211956561485,-0.000218047587329928,-7.65186007897767e-06,-0.000233354448275322,1.8425531356135e-05,2.12594389038758e-05,2.44880279713201e-06,,,0.0404971290144541
GY,GUY,Guyana,2020-10-19,2020-05-24,1,100,4,118459.187696762,4,118459.187696762,46,84,10,1,3087170.20042383,57,159,46,262,100,4,88,8,10,83,7,5,88,7,11,84,5,8,85,7,6,86,8,7,86,7,5,87,8,3,90,7,6,87,7,4,90,6,11,81,8,19,79,2,7,7,86,28,60,12,12,13,75,1,9,2,88,35,49,16,54,31,15,25,56,19,31,53,16,13,69,18,16,66,18,29,55,16,15,5,3,5,72,14,86,0,49,11,4,2,4,8,22,34,18,11,15,22,2,3,4,10,51,30,1,4,6,14,45,30,22,19,12,15,32,14,11,14,29,32,32,28,1,2,37,7,13,8,9,11,10,2,40,35,10,14,41,79,0.04,0.0384072934108425,0.0383714469906774,0.000214277005105268,0.04,0.0384072934108425,0.0383714469906774,0.000214277005105268,0.00771294433266264,0.00222028147351522,,,,,,0.0416063751414347,0.0390239163497921,0.0390565311020364,0.000217347809969308,0.0398696876804204,0.0382762948940549,0.0388209691344301,0.00021672199220382,0.00773328726960551,0.00222857235771638,0.000291173467073109,-0.000240561810176991,1.90266031659114e-06,-0.000279798131787534,1.55978981822287e-05,5.24323595024305e-05,4.25007561176666e-06,,,0.0416063751414347
GY,GUY,Guyana,2020-10-20,2020-05-27,2,100,4,118459.187696762,4,118459.187696762,46,84,10,1,3181800.71862532,59,250,46,266,100,4,88,8,10,83,7,5,88,7,13,82,5,9,84,7,7,85,8,8,85,7,5,87,8,3,90,7,6,87,7,5,89,6,11,81,8,19,79,2,7,7,86,28,61,11,12,14,74,1,9,2,88,35,50,15,55,31,14,26,56,18,31,54,15,13,70,17,17,66,17,29,57,14,15,5,3,5,72,14,86,0,51,11,4,2,4,8,20,36,18,11,15,20,2,3,5,10,52,28,2,4,6,15,45,28,22,19,13,16,30,14,11,14,31,30,32,30,1,2,35,7,14,8,10,11,10,2,38,37,10,14,39,78,0.04,0.0384072934108425,0.0372302347545957,0.000208027481931927,0.04,0.0384072934108425,0.0372302347545957,0.000208027481931927,0.00771294433266264,0.00222028147351522,,,,,,0.0421803957133514,0.0392777534392989,0.0389737032402629,0.000216677917506107,0.0398961789632923,0.0382947720117813,0.0386638649153359,0.000215854845667574,0.00772966736200228,0.0022269995104069,0.000388474844569288,-0.000203742048784369,1.00569166580448e-05,-0.00025507200406416,7.41451901866934e-06,6.88853868636247e-05,6.19654283929664e-06,,,0.0421803957133514
GY,GUY,Guyana,2020-10-25,2020-05-29,2,100,5,122729.999421078,4,118459.187696762,46,84,10,1,3150733.68182556,59,254,46,265,100,5,87,8,10,82,8,6,87,7,13,81,6,10,83,7,7,85,8,9,84,7,5,87,8,3,90,7,7,86,7,5,89,6,12,80,8,18,79,3,7,6,87,28,60,12,12,14,74,1,9,2,88,36,48,16,54,31,15,25,56,19,31,53,16,13,69,18,16,66,18,29,57,14,15,5,3,5,72,14,86,0,51,11,4,2,4,8,20,36,18,11,15,20,2,3,5,10,52,28,2,4,6,15,45,28,22,19,14,15,30,14,11,15,30,30,31,31,1,2,35,6,15,8,10,11,10,2,38,37,10,14,39,77,0.05,0.042716424707947,0.0389528318845303,0.000213640759443951,0.04,0.0384072934108425,0.0375973343542402,0.000210038631074154,0.00771294433266264,0.00222028147351522,,,,,,0.0463951264337701,0.0411044410599336,0.0388203791643955,0.000214181139389615,0.0402231205678255,0.0384593044127478,0.0379831741438405,0.000211959577203307,0.00770767246572198,0.00221913245620668,0.00107375983247623,-0.000152050741437367,7.01294924003876e-05,-0.000288189818445989,-4.02261905089656e-06,0.000180168250123587,1.70694108189901e-05,,,0.0463951264337701
GY,GUY,Guyana,2020-10-28,2020-05-31,2,100,5,122729.999421078,4,118459.187696762,46,84,11,1,3146635.60478279,58,254,46,262,100,5,87,8,11,81,8,6,87,7,13,81,6,11,82,7,7,85,8,9,83,8,5,87,8,3,90,7,7,86,7,5,89,6,12,80,8,18,79,3,7,6,87,29,59,12,13,14,73,1,10,2,87,37,46,17,55,29,16,25,55,20,31,52,17,13,68,19,16,65,19,29,56,15,15,5,3,5,72,14,86,0,50,11,4,2,4,8,21,35,18,10,16,21,2,3,5,10,51,29,2,4,6,15,44,29,22,18,14,15,31,13,11,15,30,31,30,31,1,2,36,6,14,8,11,10,10,2,39,36,9,14,41,76,0.05,0.042716424707947,0.0390035628003866,0.000213913352141354,0.04,0.0384072934108425,0.0376462999136943,0.000210306828386944,0.00771294433266264,0.00222028147351522,,,,,,0.0489747926486005,0.0421901600485641,0.0389589060404155,0.00021382669535576,0.0407523708872186,0.0386866655125905,0.0378437751988624,0.000210872254162254,0.00769718382566274,0.00221585036842179,0.001491355738898,-0.000113100209647829,0.000158421069611521,-0.000293874312523826,-6.48008660927166e-06,0.000247406436450325,3.14954845043267e-05,,,0.0489747926486005
GY,GUY,Guyana,2020-10-31,2020-05-31,1,101,5,122729.999421078,4,118459.187696762,46,85,11,1,3165678.29906048,59,254,46,263,101,5,88,8,11,82,8,6,88,7,13,82,6,11,83,7,7,86,8,9,84,8,5,88,8,3,91,7,7,87,7,5,90,6,12,81,8,18,80,3,7,6,88,29,60,12,13,14,74,1,10,2,88,37,47,17,56,29,16,25,56,20,31,53,17,13,69,19,16,66,19,29,57,15,15,5,3,5,73,14,87,0,50,12,4,2,4,8,21,36,18,10,16,21,2,3,5,10,52,29,2,4,6,15,45,29,22,18,14,16,31,13,11,15,31,31,31,31,1,2,36,6,14,8,11,10,11,2,39,37,9,14,41,77,0.0495049504950495,0.042304508043671,0.0387689423329915,0.000212652540394896,0.0396039603960396,0.0380348662281565,0.0374198438710335,0.000209066350986109,0.00762220381110191,0.00219426083613358,,,,,,0.0510559814897267,0.043038499477027,0.0392092370426096,0.000214167934447215,0.0417135017742767,0.0390984971382658,0.0379426029876066,0.000210821399340372,0.00769160907012356,0.00221417928887025,0.00182005514249458,-5.53090806788432e-05,0.000318099610258536,-0.000258939266469268,-7.84608769728709e-06,0.000297198446042828,5.60599273933168e-05,,,0.0510559814897267
GY,GUY,Guyana,2020-11-02,2020-06-01,1,100,5,122729.999421078,4,118459.187696762,46,84,11,1,3164949.42118734,58,254,46,262,100,5,86,9,11,81,8,6,87,7,13,81,6,11,82,7,7,85,8,9,83,8,5,86,9,3,90,7,7,86,7,5,89,6,13,79,8,18,79,3,7,6,87,30,58,12,13,15,72,1,10,2,87,38,45,17,56,28,16,25,55,20,30,53,17,13,68,19,17,64,19,29,56,15,14,6,3,5,72,14,86,0,50,12,4,2,4,7,21,35,18,10,16,21,2,3,5,10,51,29,2,4,6,15,44,29,22,18,14,15,31,13,11,15,29,32,31,30,1,2,36,6,14,9,11,9,11,2,38,37,8,14,41,77,0.05,0.042716424707947,0.0387778706981787,0.000212700525766455,0.04,0.0384072934108425,0.0374284615430984,0.000209113562237907,0.00771294433266264,0.00222028147351522,,,,,,0.0523716398112072,0.0435612696888393,0.0394391387658522,0.000214691217540636,0.0426760972456439,0.0395152985148154,0.0381241483023109,0.000211226927632765,0.00769022313524756,0.00221377051482733,0.00197908513279217,1.58329321162456e-05,0.000476025188505423,-0.000188025284195246,-8.2473641673346e-06,0.000312312196038448,8.06128414307335e-05,,,0.0523716398112072
GY,GUY,Guyana,2020-11-05,2020-06-03,1,100,6,129557.997867715,5,125287.186143398,46,84,11,1,3159836.5871241,57,252,46,262,100,6,85,9,12,80,8,6,87,7,14,80,6,11,82,7,7,85,8,10,82,8,5,86,9,3,90,7,7,86,7,6,88,6,13,79,8,18,79,3,7,6,87,30,58,12,13,15,72,1,10,2,87,38,44,18,55,28,17,25,54,21,29,53,18,13,67,20,17,63,20,29,55,16,14,6,3,5,72,14,86,0,50,12,3,2,4,7,22,35,17,10,16,22,1,3,5,10,51,30,1,4,6,15,44,30,21,18,14,15,32,13,10,15,29,33,30,30,1,2,37,6,14,9,10,9,11,2,39,36,8,14,42,77,0.06,0.046546565661405,0.0410014867210682,0.000218637447529321,0.05,0.042716424707947,0.0396498941286794,0.000215155072576709,0.00771294433266264,0.00222028147351522,,,,,,0.0546381873568116,0.0444499348672264,0.0399077656921529,0.00021589446020115,0.0447006799407979,0.0403976731109539,0.0385545432728216,0.000212352269591882,0.0076901614998222,0.00221374827513152,0.00217196870256282,0.000141872431686087,0.000805165376729586,-4.44043102680961e-05,-7.18762829721902e-06,0.000313465872581618,0.000133877119402166,,,0.0546381873568116
