"Date","CountryName","RegionName","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","PrescriptionIndex"
2021-03-28,"United States","Massachusetts",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-29,"United States","Massachusetts",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-30,"United States","Massachusetts",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-31,"United States","Massachusetts",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-04-01,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-02,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-03,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-04,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-05,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-06,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-07,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-08,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-09,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-10,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-11,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-12,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-13,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-14,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-15,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-16,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-17,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-18,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-19,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-20,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-21,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-22,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-23,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-24,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-25,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-26,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-27,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-28,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-29,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-30,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-01,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-02,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-03,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-04,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-05,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-06,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-07,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-08,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-09,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-10,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-11,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-12,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-13,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-14,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-15,"United States","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-02-15,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-16,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-17,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-18,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-19,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-20,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-21,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-22,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-23,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-24,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-25,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-26,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-27,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-28,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-01,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-02,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-03,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-04,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-05,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-06,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-07,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-08,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-09,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-10,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-11,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-12,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-13,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-14,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-15,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-16,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-17,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-18,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-19,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-20,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-21,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-22,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-23,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-24,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-25,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-26,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-27,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-28,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-29,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-30,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-31,"United States","Michigan",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-04-01,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-02,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-03,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-04,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-05,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-06,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-07,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-08,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-09,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-10,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-11,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-12,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-13,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-14,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-15,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-16,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-17,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-18,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-19,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-20,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-21,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-22,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-23,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-24,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-25,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-26,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-27,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-28,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-29,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-30,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-01,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-02,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-03,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-04,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-05,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-06,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-07,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-08,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-09,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-10,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-11,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-12,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-13,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-14,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-15,"United States","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-02-15,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-16,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-17,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-18,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-19,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-20,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-21,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-22,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-23,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-24,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-25,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-26,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-27,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-28,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-01,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-02,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-03,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-04,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-05,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-06,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-07,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-08,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-09,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-10,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-11,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-12,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-13,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-14,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-15,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-16,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-17,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-18,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-19,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-20,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-21,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-22,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-23,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-24,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-25,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-26,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-27,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-28,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-29,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-30,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-31,"United States","Minnesota",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-04-01,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-02,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-03,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-04,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-05,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-06,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-07,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-08,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-09,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-10,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-11,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-12,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-13,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-14,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-15,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-16,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-17,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-18,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-19,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-20,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-21,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-22,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-23,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-24,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-25,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-26,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-27,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-28,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-29,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-30,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-01,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-02,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-03,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-04,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-05,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-06,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-07,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-08,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-09,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-10,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-11,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-12,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-13,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-14,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-15,"United States","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-02-15,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-16,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-17,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-18,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-19,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-20,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-21,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-22,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-23,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-24,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-25,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-26,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-27,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-28,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-01,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-02,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-03,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-04,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-05,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-06,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-07,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-08,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-09,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-10,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-11,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-12,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-13,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-14,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-15,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-16,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-17,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-18,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-19,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-20,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-21,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-22,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-23,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-24,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-25,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-26,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-27,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-28,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-29,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-30,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-03-31,"United States","Mississippi",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-04-01,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-02,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-03,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-04,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-05,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-06,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-07,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-08,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-09,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-10,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-11,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-12,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-13,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-14,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-15,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-16,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-17,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-18,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-19,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-20,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-21,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-22,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-23,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-24,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-25,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-26,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-27,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-28,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-29,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-30,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-01,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-02,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-03,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-04,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-05,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-06,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-07,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-08,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-09,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-10,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-11,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-12,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-13,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-14,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-05-15,"United States","Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,3
2021-02-15,"United States","Missouri",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-16,"United States","Missouri",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-17,"United States","Missouri",3,3,2,4,2,3,2,4,2,3,2,4,3
2021-02-18,"United States","Missouri",3,3,2,4,2,3,2,4,2,3,2,4,3
