ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,first_date,day_count,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
JP,JPN,Japan,2021-11-30,102697277.931963,3573,7325,84,6845,0,6,4076,1200,430,3531,3724,281,35,3650,17,444765.027198416,14,2,0,14,12,263770.361386837,89,4035,42488.6841851691,7,3,3,0,3,95,76,15,1,75,102,80,17,2,78,131,121,0,0,0,2,1,1,0,1,2,3,2,0,3,6,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,3,3,2,1,1,0,5,0,1,0,0,1,1,2,0,0,0,0,2,0,0,2021-11-30,4076,1,0.0014720314033366,0.0011769815575683,0.00417075564278705,0.00197847612738765,0.00433083559910001,1.27002421771021e-05,0.00294406280667321,0.00166327592227001,0.00256842602548418,9.78912133694601e-06,0.00209467536373052,0.000434724866224259
JP,JPN,Japan,2021-12-01,99886405.6066091,3362,6827.3,86,6523,0,7,3878,1138,447,3334,3561,263,30,3494,12,431237.145535542,6,3,0,6,7,240789.279042339,92,3837,40403.737600618,12,9,2,0,9,93,74,14,0,72,98,81,14,1,78,156,141,0,0,0,5,4,1,1,3,4,6,1,1,5,6,1,3,1,1,2,1,3,0,0,1,1,0,0,2,0,0,2,0,2,0,0,0,0,0,1,4,2,2,3,2,4,1,1,3,2,0,0,3,1,1,3,1,3,1,1,2,1,0,2021-12-01,3878,1,0.00180505415162455,0.00133597087260397,0.00309437854564208,0.00174806642641924,0.0043172756384279,1.28576107230233e-05,0.00180505415162455,0.00133597087260397,0.00241063113223494,9.61692402239502e-06,0.00227701706484186,0.000464756477026199
JP,JPN,Japan,2021-12-02,101019617.927086,3272,6499.6,88,6686,0,7,3740,1078,411,3228,3418,270,27,3356,13,287949.831090143,10,2,0,10,11,259747.530370944,92,3706,39024.3032441726,11,11,0,0,11,71,64,6,0,62,80,71,7,0,68,125,114,0,0,0,1,1,0,0,1,1,7,0,0,7,7,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,3,2,3,4,4,3,3,3,3,7,4,3,3,2,3,4,4,3,3,3,3,7,4,3,2021-12-02,3740,1,0.0018716577540107,0.00138521983848751,0.00347593582887701,0.00188621876127771,0.00285043476701704,1.03963510461195e-05,0.00294117647058824,0.00173553438298553,0.00257125829320029,9.87549838351355e-06,0.00235750525574696,0.00048116531867265
JP,JPN,Japan,2021-12-03,98889031.3863272,3115,6317,96,6024,0,5,3561,1059,378,3093,3242,268,35,3173,15,448613.194680542,11,4,2,9,9,329665.707137966,102,3521,37076.2470919406,18,14,3,0,13,98,87,8,3,82,100,90,5,2,86,122,111,0,0,0,2,1,1,0,1,1,3,2,0,3,4,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,3,1,2,2,3,3,3,1,1,1,2,2,2,1,1,1,2,2,2,2021-12-03,3561,1,0.001404099971918,0.00122986094043784,0.004212299915754,0.00212718433285938,0.00453653138666064,1.3244899063314e-05,0.0025273799494524,0.00164910331152138,0.00333369335826609,1.13608739878325e-05,0.00275108750211593,0.000533155869580445
JP,JPN,Japan,2021-12-04,103137391.878104,3516,6120.3,78,7192,0,6,3967,1114,385,3469,3660,256,38,3587,16,634348.958822678,12,3,0,12,9,269827.789434492,87,3930,41383.0306933617,14,12,2,0,11,77,61,13,1,60,90,74,14,1,70,139,125,0,0,0,1,0,1,0,0,0,4,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,3,1,1,0,5,1,2,1,2,2,2,1,2,1,1,0,4,1,1,2021-12-04,3967,1,0.00151247794303,0.00120929661356019,0.00403327451474666,0.00197227875439595,0.006150523561546,1.50888578977582e-05,0.002268716914545,0.00148051884575892,0.00261619752565973,9.85840008881608e-06,0.00210231098453492,0.000441294416588867
JP,JPN,Japan,2021-12-05,100864952.45983,3362,6364.8,71,6832,0,7,3838,1112,402,3327,3515,260,38,3430,8,370964.024070093,7,1,1,6,5,274828.577439342,78,3794,39950.9461706398,7,6,1,0,6,84,73,11,4,69,91,80,10,4,76,125,113,0,0,0,4,4,0,1,3,1,7,0,1,6,4,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,2,1,3,2,1,2,1,1,3,2,1,1,2,1,3,2,1,2,1,1,3,2,1,2021-12-05,3838,1,0.00182386659718603,0.00134988176731398,0.00208441896821261,0.00144289595494488,0.00367782877028402,1.1813364308717e-05,0.00130276185513288,0.00114115607665041,0.00272471825680772,1.01729351320203e-05,0.0019523943104337,0.000432856508097201
JP,JPN,Japan,2021-12-06,100989079.407566,3388,5998.25,80.7,6696.1,0,3,3886,1130,422,3352,3560,256,29,3498,8,165614.904613045,8,0,0,8,4,79009.3127227899,88,3841,40445.8577336393,10,8,2,1,7,81,75,5,3,72,82,75,5,3,72,123,113,0,0,0,2,2,0,0,2,1,3,0,0,3,2,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,2,0,2,0,1,1,1,1,0,0,0,1,2,0,2,2021-12-06,3886,1,0.000772002058672157,0.000873249245870424,0.00205867215645908,0.00142509164032974,0.0016399288476001,7.89163497307299e-06,0.00102933607822954,0.00100821152547862,0.000782355014881644,5.45309253003912e-06,0.00217574814656012,0.000454090488085068
JP,JPN,Japan,2021-12-07,100170685.732948,3516,6854.6,179,7119,0,4,3963,1163,411,3454,3627,274,20,3580,12,192270.43059236,7,2,0,7,8,135367.251772135,183,3911,41182.9600615108,4,2,2,0,2,92,76,8,0,76,104,88,9,0,88,123,111,0,0,0,2,2,0,1,1,2,3,1,1,2,4,0,1,1,1,2,1,0,1,0,0,0,0,0,1,1,1,2,1,0,1,0,0,0,0,1,2,1,2,3,2,1,1,0,2,0,0,0,1,1,1,2,1,1,1,0,1,0,0,2021-12-07,3963,1,0.00100933636134242,0.000988632149060897,0.00302800908402725,0.00171063014269783,0.00191942811597544,8.57129602758732e-06,0.00201867272268483,0.00139743050674881,0.00135136592888083,7.19400286346932e-06,0.00444358539858892,0.000642375567944377
JP,JPN,Japan,2021-12-08,102778765.86416,3201,6384,77,6388,0,8,3658,1040,394,3150,3342,248,26,3288,13,444895.077653858,9,4,0,9,7,264949.53936324,80,3617,38087.1302844502,11,9,2,0,9,74,65,8,2,63,87,78,8,3,75,126,119,0,0,0,3,1,1,0,1,2,5,2,0,5,7,1,0,0,2,1,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,4,2,3,0,2,0,6,1,1,0,3,1,1,1,0,0,0,0,4,0,0,2021-12-08,3658,1,0.00218698742482231,0.00151381904619148,0.00355385456533625,0.00192842601582971,0.00432866724865975,1.26920418207863e-05,0.00191361399671952,0.00141624202000642,0.00257786262693033,9.80315294532041e-06,0.00210044703821284,0.000459788650682249
JP,JPN,Japan,2021-12-09,100926403.572283,2852,5873.5,70,5887,0,4,3334,977,335,2910,3016,253,28,2958,13,578860.37768272,10,0,0,10,10,479443.508992462,76,3292,34664.869476475,8,7,0,0,7,69,59,5,2,57,70,59,5,2,57,118,104,0,0,0,0,0,0,0,0,0,3,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,2,2,4,1,1,0,2,1,2,3,1,2,2,2,3,1,1,2021-12-09,3334,1,0.0011997600479904,0.00117503772551519,0.00389922015596881,0.00211546484088551,0.00573547017622741,1.47326604024237e-05,0.00299940011997601,0.00185622323821118,0.0047504269648238,1.34146088807391e-05,0.0021924213518697,0.000492366750057865
JP,JPN,Japan,2021-12-10,99562752.1837647,3138,6741.4,92,6202,0,2,3561,973,373,3077,3294,219,24,3235,14,473564.668253693,11,3,0,11,7,171036.911854251,94,3531,37181.5474244937,6,4,2,0,4,80,71,6,1,69,89,81,5,1,79,143,137,0,0,0,1,1,0,0,0,1,2,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2021-12-10,3561,1,0.0005616399887672,0.000778160393251367,0.0039314799213704,0.00205534505555552,0.00475644413062856,1.35146726727164e-05,0.0019657399606852,0.00145478181025274,0.00171788051357364,8.13434835723595e-06,0.00252813576925195,0.000510428463882021
JP,JPN,Japan,2021-12-11,102084535.05831,3381,6483.92,115,6593,0,4,3920,1169,455,3344,3582,273,26,3509,8,179662.702626627,8,0,0,8,5,116847.663193357,119,3874,40793.3488310644,11,8,2,1,7,82,71,9,2,68,95,82,10,3,77,135,126,0,0,0,1,1,0,0,1,1,3,1,0,3,4,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,3,3,1,4,3,4,4,2,2,3,4,3,3,2,1,3,2,3,3,1,2,2,3,3,2021-12-11,3920,1,0.00102040816326531,0.000999471299840663,0.00204081632653061,0.00141274379031872,0.00175994045056879,8.13082468816144e-06,0.00127551020408163,0.00111730019832373,0.0011446166956299,6.5591786366802e-06,0.00291714221582565,0.000523356759170285
JP,JPN,Japan,2021-12-12,101432491.524619,3408,5998.8,89,6925,0,6,3906,1071,414,3380,3566,277,23,3510,13,791780.805417784,11,2,0,10,10,430953.844119534,95,3865,40698.5785317667,12,11,1,0,11,83,69,11,1,66,88,73,12,1,69,131,122,0,0,0,3,2,1,0,2,1,5,1,0,5,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,1,2,0,0,0,0,3,0,1,1,2,1,1,2,0,0,0,0,3,0,1,2021-12-12,3906,1,0.00153609831029186,0.00122816767103994,0.00332821300563236,0.00180619073668786,0.0078059879385454,1.71266247836748e-05,0.00256016385048643,0.00158474433034869,0.00424867651027715,1.26579047501451e-05,0.00233423385845894,0.000468838413552455
JP,JPN,Japan,2021-12-13,100666667.715892,3057,5594.3,73,6417,0,9,3510,979,362,3033,3209,248,29,3146,14,708923.900831516,10,3,1,9,11,609328.061361068,78,3472,36560.2754624305,15,12,2,1,11,75,62,10,1,59,74,64,7,2,60,115,111,0,0,0,2,2,0,0,2,2,7,1,0,7,9,2,1,0,2,0,1,0,1,0,2,0,0,2,1,0,2,0,1,0,1,0,2,0,0,3,4,0,6,2,5,4,1,1,9,1,2,3,3,0,6,2,4,4,1,1,7,1,2,2021-12-13,3510,1,0.00256410256410256,0.0016730338439143,0.00398860398860399,0.00208514924979959,0.00704229033221095,1.63353176344706e-05,0.00313390313390313,0.00184908012317574,0.00605292769877667,1.51519879834361e-05,0.00213346313761102,0.000472957549908973
JP,JPN,Japan,2021-12-14,101671022.76552,3080,6004,89,6214,0,5,3565,1023,360,3105,3257,243,26,3183,11,467757.706830197,9,2,0,9,6,276530.308703013,100,3516,37023.596925664,8,5,2,0,5,82,68,9,0,68,83,71,8,1,70,108,99,0,0,0,1,1,0,0,1,0,3,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,2,0,4,2,1,0,0,0,0,1,1,0,0,0,2,0,0,2021-12-14,3565,1,0.00140252454417952,0.00122848198136572,0.00308555399719495,0.00182059708925601,0.00460069835147592,1.31540667197574e-05,0.00168302945301543,0.00134554556442394,0.00271985371230862,1.01235038996385e-05,0.00270098013979517,0.000528666970645646
JP,JPN,Japan,2021-12-15,101723595.195189,3017,6160.301,137,6048,0,4,3491,984,324,3077,3174,253,22,3115,14,639059.893344683,9,3,0,9,10,532522.541277521,142,3453,36360.2048305796,11,8,2,0,7,76,64,9,2,61,79,66,12,2,63,106,96,0,0,0,2,2,0,0,2,0,4,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,2,1,1,2,1,1,0,2,0,1,2,2,2,1,1,2,1,1,2021-12-15,3491,1,0.00114580349470066,0.00112222331476253,0.00401031223145231,0.00209647496656918,0.00628231721576929,1.53542525730657e-05,0.00286450873675165,0.00177286362515281,0.00523499528556484,1.40234747643066e-05,0.00390536853853407,0.000641085924630356
JP,JPN,Japan,2021-12-16,101226955.816835,2143,4197.8,120,4392,0,2,2478,683,224,2178,2263,162,13,2223,6,445397.832895474,6,0,0,6,4,140036.568368521,125,2443,25724.8712427182,7,5,1,0,5,55,46,7,0,46,57,46,7,0,45,73,67,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,2,1,1,0,1,0,0,1,0,1,1,0,1,0,1,2021-12-16,2478,1,0.000807102502017756,0.00111811495418265,0.00242130750605327,0.00193506695401305,0.00439999236667157,1.28934283115719e-05,0.00161420500403551,0.00158061457127852,0.00138339207416165,7.24055799646758e-06,0.00485911081227989,0.000849751956971075
JP,JPN,Japan,2021-12-17,90814347.8936679,204,670,3,512,0,0,264,76,23,229,244,13,2,237,1,127687.477952181,1,0,0,1,0,0,4,259,2727.27861312485,0,0,0,0,0,5,4,1,0,4,5,4,1,0,4,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-17,264,1,0,0,0.00378787878787879,0.00741003185478766,0.00140602758169543,7.70658986310861e-06,0,0,0,0,0.00146666350139302,0.00143624941280117
JP,JPN,Japan,2021-12-18,96997432.956996,2759,4541.4,76,5603,0,7,3073,898,321,2644,2785,226,30,2734,12,660031.687185743,10,2,2,7,9,586476.772780504,78,3037,31979.7109963714,8,5,3,0,5,71,58,13,2,55,80,66,13,3,63,107,97,0,0,0,1,1,0,0,1,1,6,1,0,6,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3,1,3,4,3,2,1,6,2,3,1,2,2,1,2,3,3,2,1,5,1,2,2021-12-18,3073,1,0.00227790432801822,0.00168554109666018,0.00390497884803124,0.00220509111048288,0.00680463046355432,1.63601614899999e-05,0.00292873413602343,0.00191060049459694,0.00604631230849706,1.54275276429077e-05,0.00243904643193462,0.00054061809585775
JP,JPN,Japan,2021-12-19,103413964.526785,3055,5809,62,6644,0,3,3505,1025,18,102,3205,240,18,3142,16,618815.862555964,12,4,0,11,10,440722.766682857,73,3451,36339.144764069,7,5,2,1,4,75,67,8,0,65,72,65,7,1,61,120,109,0,0,0,3,2,1,0,2,2,2,1,0,2,2,0,2,0,1,2,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,2,0,1,2,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,2021-12-19,3505,1,0.000855920114122682,0.000968132402492113,0.00456490727532097,0.00223165231454376,0.00598387137934052,1.48643642020219e-05,0.00285306704707561,0.00176579241760692,0.00426173359371313,1.2555217622426e-05,0.00200885300064024,0.000460360616957945
JP,JPN,Japan,2021-12-20,103987727.839182,3899,6892.7,101,9057,0,7,4461,1220,0,0,4075,297,25,3994,15,288176.537193661,11,4,1,10,9,152399.949242107,114,4389,46216.3159575482,10,6,2,0,6,91,73,10,2,68,100,84,8,3,78,150,135,0,0,0,3,1,2,1,0,3,3,2,1,2,7,2,2,1,3,1,1,1,3,1,2,2,1,1,1,0,1,0,1,0,1,0,0,1,1,2,3,1,5,3,3,2,3,1,6,3,2,1,1,0,2,1,2,1,1,0,2,2,2,2021-12-20,4461,1,0.00156915489800493,0.00116151248542163,0.00336247478143914,0.00169875252342473,0.00277125525465205,1.01039852972609e-05,0.00201748486886348,0.00131673563382647,0.00146555706532789,7.35258304200927e-06,0.0024666613432519,0.000452239927358131
JP,JPN,Japan,2021-12-21,102933128.077618,3943,6776.8,124,9120,0,3,4528,1260,0,0,4166,282,27,4079,13,306814.365172474,12,0,0,12,10,207300.467154218,129,4467,47037.6585514623,12,9,1,1,8,101,89,9,2,86,111,99,9,2,95,153,142,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,2,2,2,1,3,2,1,1,0,0,1,1,1,1,1,0,2,1,0,2021-12-21,4528,1,0.000662544169611308,0.000749477126236448,0.00287102473498233,0.00155843616269686,0.00298071544994841,1.0531313572537e-05,0.00220848056537103,0.00136729295797827,0.00201393342479499,8.66074595049003e-06,0.00274248344778611,0.00047260782732114
JP,JPN,Japan,2021-12-22,103524358.307504,3555,6035.8,101,8473.1,0,3,4072,1129,0,0,3722,288,29,3651,11,264058.45417643,8,2,0,8,9,214315.558198145,106,4029,42425.5039856372,7,6,1,0,6,107,90,14,0,89,110,95,12,0,94,131,126,0,0,0,1,1,0,0,1,1,2,1,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,2,1,1,1,1,2,1,0,0,0,0,1,1,1,0,0,0,1,0,0,2021-12-22,4072,1,0.000736738703339882,0.000833375846588044,0.00270137524557957,0.00159422374850588,0.00255068911793766,9.71630187459288e-06,0.00221021611001965,0.00144238468645301,0.00207019450979403,8.75552899669061e-06,0.00249849713125118,0.000475040670077954
JP,JPN,Japan,2021-12-23,103062761.113287,3203,6091.5,172,7324,0,9,3693,1061,0,0,3388,240,17,3323,13,478700.240138745,10,2,0,10,7,294853.28288453,177,3638,38308.2609828117,8,4,3,0,4,57,46,9,1,45,69,55,10,1,54,134,119,0,0,0,2,2,0,0,2,1,6,1,0,5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,3,2,1,1,1,7,1,1,0,0,1,1,1,0,0,0,1,4,1,0,2021-12-23,3693,1,0.0024370430544273,0.00159023092557637,0.00352017330083943,0.00191018185363696,0.00464474495897267,1.31270517469922e-05,0.00189547793122123,0.00140283248768234,0.00286090999017993,1.03116264644628e-05,0.00462041333798517,0.000679104567901275
JP,JPN,Japan,2021-12-24,103819507.801926,3351,6432.4,122,7709,0,3,3806,1082,0,0,3506,244,12,3455,11,278474.638374285,9,2,0,8,10,263251.902734092,131,3765,39645.5752062358,7,5,2,0,5,76,65,8,1,62,80,69,7,1,66,113,105,0,0,0,0,0,0,0,0,0,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,2,2,1,2,3,2,2,0,1,1,2,2,1,1,1,1,2,1,1,2021-12-24,3806,1,0.000788229111928534,0.000891597218930553,0.00289017341040462,0.00170548203005028,0.00268229588321281,9.94898357859672e-06,0.00262743037309511,0.00162632754235002,0.00253566895381881,9.67394406742347e-06,0.00330427795078113,0.000564898358393036
JP,JPN,Japan,2021-12-25,102182243.424416,3433,6816.6,74,7995,0,6,3932,1089,0,0,3632,243,25,3565,10,307316.149299546,8,2,0,8,7,175415.771152071,80,3883,40888.1191303622,15,14,1,0,13,63,53,9,0,52,71,60,10,0,57,123,110,0,0,0,0,0,0,0,0,0,5,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,3,2,3,1,0,6,1,2,1,3,1,3,2,2,3,1,0,5,1,2,2021-12-25,3932,1,0.00152594099694812,0.00122005272735259,0.00254323499491353,0.00157427870892854,0.00300752987016641,1.06172315298689e-05,0.00178026449643947,0.00131763971922257,0.00171669524247455,8.02664175738965e-06,0.00195655857255108,0.000428322287997238
JP,JPN,Japan,2021-12-26,102621492.809486,3074,6192.5,56,7241,0,6,3530,997,0,0,3239,239,18,3172,14,544049.899884913,12,1,0,12,9,434829.822372811,62,3485,36697.1658947495,3,3,0,0,3,74,63,9,2,59,78,67,8,2,63,120,110,0,0,0,0,0,0,0,0,0,5,1,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,1,4,0,0,6,0,1,0,1,2,1,4,1,4,0,0,5,0,1,2021-12-26,3530,1,0.00169971671388102,0.00135887531054386,0.00396600566572238,0.0020733588936629,0.00530152003240617,1.40499525516711e-05,0.00254957507082153,0.00166356701328354,0.0042372198110591,1.25674558635749e-05,0.00168950376652576,0.000420188564890199
JP,JPN,Japan,2021-12-27,103346816.759783,2959,5540.8,57,6959.1,0,4,3386,937,0,0,3056,262,19,3000,13,759654.654727573,9,3,0,9,7,276964.295354385,60,3333,35096.6008399426,9,6,2,0,6,68,54,10,1,53,63,50,9,1,49,120,107,0,0,0,1,1,0,0,1,0,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,3,1,0,1,0,0,0,1,0,0,0,0,1,1,0,2021-12-27,3386,1,0.00118133490844654,0.0011570029270507,0.00383933845245127,0.00208303950814451,0.00735053752544015,1.64686137671511e-05,0.00206733608978145,0.00152989200916201,0.00267994993980467,9.96736024057684e-06,0.00170956726760033,0.000432202340421733
JP,JPN,Japan,2021-12-28,102259006.976467,3233,7117.1,166,7605,0,2,3686,1109,0,0,3375,244,18,3319,10,501862.709369842,6,4,0,6,6,108113.482302617,171,3631,38234.5507500245,7,6,1,0,6,78,67,8,2,64,92,81,8,3,76,131,119,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2021-12-28,3686,1,0.000542593597395551,0.000751778503560702,0.00271296798697775,0.0016792016257803,0.0049077604429049,1.35447393821375e-05,0.00162778079218665,0.0013014114674579,0.0010572514392546,6.29878445982066e-06,0.00447239464425747,0.000668831637475803
JP,JPN,Japan,2021-12-29,102350328.948749,3316,5709.55,167,8005,0,7,3790,1058,0,0,3481,243,23,3404,8,323711.781220474,7,0,0,7,6,239762.411545781,170,3745,39434.9745411297,11,9,1,0,9,70,64,4,2,61,70,65,3,2,62,131,122,0,0,0,2,2,0,0,2,1,5,1,0,5,6,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,4,1,2,4,2,1,0,2,5,4,1,1,4,1,2,4,2,1,0,2,3,3,1,2021-12-29,3790,1,0.00184696569920844,0.00136696207831752,0.00211081794195251,0.00146115077185641,0.00316278203055477,1.08780292732793e-05,0.00158311345646438,0.0012657282261715,0.00234256610612204,9.36569733291081e-06,0.00431089412325332,0.000646625555680267
JP,JPN,Japan,2021-12-30,103292788.352232,3498,7619.2,215,8383.1,0,6,3978,1177,0,0,3684,237,21,3613,12,371641.513761352,9,2,0,9,6,190249.648415769,224,3942,41509.3910924254,13,10,1,0,10,72,60,9,2,57,82,68,11,2,65,175,164,0,0,0,2,2,0,0,2,1,6,0,0,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,0,0,3,1,1,1,2,1,1,1,1,1,0,0,3,1,1,2021-12-30,3978,1,0.00150829562594269,0.00120595518176247,0.00301659125188537,0.00170418956133379,0.00359794250586053,1.1546690041991e-05,0.00150829562594269,0.00120595518176247,0.00184184831729986,8.2687469280078e-06,0.00539636920959015,0.000704775433921975
JP,JPN,Japan,2021-12-31,104029755.030533,3667,6057.5,218,9253,0,4,4220,1170,0,0,3880,268,25,3814,7,166959.634684997,7,0,1,6,4,92089.3542456849,224,4163,43836.5284418485,10,4,4,0,4,74,65,6,2,60,86,71,9,1,66,166,156,0,0,0,1,0,1,0,0,1,2,2,0,2,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,1,2,1,3,1,1,0,1,1,1,1,0,1,1,1,2,1,1,2021-12-31,4220,1,0.000947867298578199,0.000928452545703889,0.00165876777251185,0.00122779020438288,0.0016049219248473,7.69214520392922e-06,0.000947867298578199,0.000928452545703889,0.000885221292875834,5.71482479726292e-06,0.00510989368825471,0.000667457323450873
