ISO2,ISO_3,country_agg,region_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
ZA,ZAF,South Africa,Free State,2021-09-02,2021-08-31,38,4405856.21337255,85,608,71,254,0,10,111,66,25,83,71,39,45,26,8,326872.010873875,3,5,3,0,4,136528.628283966,71,109,2553.28239593909,6,1,5,1,0,12,4,8,4,0,9,5,4,4,1,10,4,0,0,0,5,1,4,1,0,5,4,6,4,0,10,2,4,3,3,4,3,2,2,3,3,4,0,0,1,0,0,1,0,0,0,1,0,1,0,4,7,5,7,8,4,3,3,7,7,7,3,2,3,1,2,4,1,1,0,3,2,3,1,3,0.0900900900900901,0.0532628388008675,0.0720720720720721,0.0481090995862818,0.0741903491724855,0.000244718887986301,0.036036036036036,0.0346725279840166,0.0309879900005763,0.000161805848283847,0.0278073432507596,0.00637756043345426
ZA,ZAF,South Africa,Free State,2021-09-03,2021-09-01,37,4509785.71705512,92,622,124,249,0,14,115,64,27,84,72,41,44,28,10,406523.202323492,4,5,4,0,6,201526.019641956,124,112,2623.55622335025,7,2,5,2,0,13,5,7,5,0,11,6,4,5,1,13,4,0,0,0,9,3,6,3,0,9,6,7,6,0,14,4,6,2,5,8,5,1,3,5,6,5,2,1,2,0,0,3,1,0,0,1,2,2,0,7,10,3,9,13,7,2,5,9,9,9,5,3,4,1,2,6,2,1,0,3,4,4,1,3,0.121739130434783,0.0597621255025887,0.0869565217391304,0.0514986660736635,0.0901424652586267,0.000264314842322395,0.0521739130434783,0.0406434162092685,0.044686384738819,0.000190691235027952,0.0472640909679661,0.00811997748591995
ZA,ZAF,South Africa,Free State,2021-09-04,2021-09-02,37,4319987.92854872,88,706,106,239,0,13,112,60,27,79,76,31,49,26,10,394038.676492904,4,5,4,0,6,215963.785288205,107,108,2529.85778680203,7,3,4,3,0,13,5,7,5,0,11,6,4,5,1,16,8,0,0,0,8,3,5,3,0,8,6,6,6,0,13,4,6,2,5,7,5,1,3,3,6,4,3,2,2,1,1,3,2,1,1,0,3,2,1,7,10,3,9,11,8,4,5,7,9,8,6,3,4,2,3,5,3,3,1,2,5,4,2,3,0.116071428571429,0.0593212550113247,0.0892857142857143,0.0528106050106023,0.0912129114734075,0.00027149763930788,0.0535714285714286,0.0417013020087397,0.0499917566576989,0.000205503730539071,0.0422948675448108,0.00784259483143182
ZA,ZAF,South Africa,Free State,2021-09-05,2021-09-03,33,4708406.61024842,84,463,96,275,0,13,107,56,26,75,70,32,47,22,9,558233.504657826,3,5,3,0,5,342873.648780736,97,103,2412.73474111675,7,2,5,2,0,13,5,7,5,0,13,6,6,5,1,18,11,0,0,0,7,4,3,4,0,7,5,7,5,0,13,3,4,1,4,5,4,1,2,2,4,4,3,2,2,1,1,3,2,1,1,0,3,3,1,7,9,1,9,8,7,5,5,4,8,9,5,2,3,1,2,3,2,2,1,0,3,4,1,3,0.121495327102804,0.0619024769968409,0.0841121495327103,0.0525904294269945,0.118561023052419,0.000291996876086543,0.0467289719626168,0.0399905624684511,0.0728215885251775,0.000234705269494816,0.0402033420197294,0.00783815770229068
ZA,ZAF,South Africa,Free State,2021-09-06,2021-09-04,35,4700751.03520792,80,511,144,362,0,10,105,60,29,71,70,31,46,23,6,431447.573773835,2,4,2,0,3,277876.257422746,145,102,2389.3101319797,7,1,6,1,0,13,5,8,5,0,13,6,7,5,1,12,10,0,0,0,4,3,1,3,0,3,4,6,4,0,9,1,1,1,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,0,1,2,1,4,6,1,6,4,4,5,4,2,7,7,3,1,2,1,2,1,1,2,1,0,1,3,1,3,0.0952380952380952,0.0561469209698953,0.0571428571428571,0.0443973823343272,0.0917826897324189,0.000260999541116992,0.0285714285714286,0.0318658021730655,0.0591131619908169,0.000213194137330753,0.0606869732226257,0.00957336770386088
ZA,ZAF,South Africa,Free State,2021-09-07,2021-09-04,31,6415052.37131649,102,673,164,430,0,12,136,75,34,96,90,41,59,30,8,564313.466840272,3,5,3,0,5,410742.150489183,165,133,3115.47301522843,8,2,6,2,0,17,6,11,6,0,15,6,9,5,1,17,15,0,0,0,5,4,1,4,0,4,6,6,5,1,11,2,2,2,3,1,2,2,2,2,3,3,3,2,2,2,2,1,1,2,1,1,2,3,2,5,7,2,7,4,4,6,5,3,9,8,4,2,3,2,3,1,1,3,2,1,3,4,2,4,0.0882352941176471,0.0476695655708149,0.0588235294117647,0.0395448294445757,0.0879670864985416,0.000219186270822064,0.0367647058823529,0.0316271733126348,0.0640278717482848,0.00018943663875037,0.0529614601678398,0.00786411572358767
ZA,ZAF,South Africa,Free State,2021-09-08,2021-09-05,33,6392470.88478051,100,509,165,424,0,11,132,68,30,98,82,46,49,33,4,399522.534384305,1,3,1,0,3,323226.840460843,165,130,3045.19918781726,6,1,5,1,0,14,5,9,5,0,12,4,8,4,0,20,16,0,0,0,6,4,2,4,0,5,5,6,4,1,10,1,1,1,2,1,3,2,1,3,2,3,2,1,1,1,1,1,1,2,0,2,1,3,1,3,4,1,4,3,4,4,3,3,7,6,2,1,1,1,1,1,1,2,1,2,2,3,1,4,0.0833333333333333,0.0471494055865071,0.0303030303030303,0.0292430168633732,0.0624989212442886,0.000187644509061545,0.0227272727272727,0.0254239295670254,0.0505636781593165,0.000169850160639428,0.0541836477101746,0.00804040207504604
ZA,ZAF,South Africa,Free State,2021-09-09,2021-09-06,33,6431471.95259157,103,519,163,383,0,12,132,71,32,98,79,49,49,30,4,284976.793546885,1,3,1,0,3,244412.706579487,163,130,3045.19918781726,5,1,3,1,0,16,4,11,4,0,14,4,10,4,0,23,17,0,0,0,7,3,4,3,0,6,5,6,4,1,11,1,2,1,4,3,5,4,2,5,3,4,4,1,1,1,1,1,1,2,0,2,1,2,1,2,5,1,6,5,6,4,3,6,7,8,5,1,1,1,1,1,1,2,1,2,3,3,1,4,0.0909090909090909,0.0490420301802564,0.0303030303030303,0.0292430168633732,0.0443097312166701,0.000159038049499625,0.0227272727272727,0.0254239295670254,0.0380026078603982,0.000147770093636593,0.0535268762227785,0.00799429795917439
ZA,ZAF,South Africa,Free State,2021-09-10,2021-09-07,27,6254757.44978621,96,434,72,384,0,12,124,64,23,98,75,44,43,32,5,343538.883875779,2,3,1,1,4,302974.796908382,72,122,2857.80231472081,6,4,1,4,0,17,6,10,5,1,15,6,9,5,1,25,18,0,0,0,7,3,4,3,0,7,6,5,5,1,12,1,4,2,4,5,6,5,2,4,3,5,3,1,2,1,2,2,2,3,1,2,2,3,1,2,7,3,7,7,8,6,4,6,7,8,4,1,3,2,3,3,3,4,3,3,5,4,1,4,0.0967741935483871,0.05203735306889,0.0403225806451613,0.0346237454439829,0.0549244133979202,0.000178549583061012,0.032258064516129,0.0310982665709861,0.048439096054594,0.000168251585165348,0.0251941849263405,0.00574567704278048
ZA,ZAF,South Africa,Free State,2021-09-11,2021-09-08,25,5642018.98967749,92,323,65,382,0,14,118,60,28,87,72,39,41,30,3,210672.990809342,1,2,0,1,2,170108.903841945,65,116,2717.25465989848,6,3,2,3,0,14,5,8,4,1,14,7,7,6,1,23,14,0,0,0,8,3,5,3,0,8,6,7,6,0,14,0,4,2,3,5,7,4,4,3,3,6,2,0,1,0,1,2,3,2,2,1,1,3,0,2,7,3,8,8,11,5,6,6,6,11,4,1,2,1,3,4,5,3,4,3,3,5,1,4,0.11864406779661,0.0583452852635695,0.0254237288135593,0.0284010651185517,0.0373400003074759,0.000156442389615791,0.0169491525423729,0.0232899776895759,0.0301503600312534,0.000141100734652694,0.0239212028814511,0.00574535497473546
ZA,ZAF,South Africa,Free State,2021-09-12,2021-09-09,40,5562565.73815242,96,462,67,409,0,17,125,71,33,89,77,42,41,33,4,231779.765497062,2,2,0,2,2,170108.903841945,67,124,2904.65153299492,8,4,3,4,0,16,7,8,4,3,17,9,8,7,2,23,13,0,0,0,7,3,4,3,0,7,8,8,6,2,17,0,4,2,4,5,6,4,5,2,4,6,2,0,1,0,2,2,3,2,3,0,2,3,0,3,9,5,10,11,11,5,8,5,9,14,5,2,4,2,5,6,6,3,6,2,4,7,2,4,0.136,0.0600923806995091,0.032,0.0308535934282957,0.041667780015135,0.000166061416825061,0.016,0.0219963501832478,0.0305810145622559,0.000143084377355839,0.0230664502226598,0.00545913666198715
ZA,ZAF,South Africa,Free State,2021-09-13,2021-09-10,24,5350428.66285064,88,380,71,404,0,13,116,61,33,80,72,39,36,33,3,154720.531798249,2,1,0,2,2,133613.757110529,71,116,2717.25465989848,7,4,3,4,0,11,7,4,4,3,12,8,4,6,2,17,10,0,0,0,5,3,2,3,0,5,7,6,5,2,13,0,3,2,2,3,4,2,4,0,3,4,0,0,1,0,2,2,3,2,3,0,2,3,0,3,7,5,7,9,9,4,8,3,7,10,3,2,4,2,5,6,6,3,6,2,3,6,2,4,0.112068965517241,0.0574052213231845,0.0258620689655172,0.0288842407567345,0.0289174085942893,0.000141991246602658,0.0172413793103448,0.0236880074342301,0.02497253314267,0.000132218895874941,0.026129313916662,0.00599787720210547
ZA,ZAF,South Africa,Free State,2021-09-14,2021-09-12,48,4621963.19523132,87,366,43,277,0,11,112,60,33,77,63,48,32,29,5,176229.43241101,2,3,1,1,1,75051.6667816344,43,111,2600.1316142132,6,1,5,1,0,10,3,7,1,2,10,3,7,2,1,13,10,0,0,0,1,1,0,1,0,1,3,8,1,2,11,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,3,7,4,8,9,8,5,5,2,7,8,3,1,2,1,2,3,2,1,2,0,1,3,1,3,0.0982142857142857,0.0551160501316948,0.0446428571428571,0.0382470503905451,0.0381286966094481,0.000174589979289182,0.00892857142857143,0.0174213797031353,0.0162380494200102,0.000115225019309079,0.0165376243898376,0.00490191596689236
ZA,ZAF,South Africa,Free State,2021-09-15,2021-09-13,43,4733680.03111449,87,271,56,278,0,9,115,56,32,78,71,42,43,27,7,276483.098054369,2,5,2,0,2,133531.536040854,56,113,2646.98083248731,6,1,5,1,0,13,2,10,2,0,10,1,8,1,0,11,10,0,0,0,2,1,0,1,0,2,1,7,1,0,9,0,2,1,1,1,2,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,3,8,4,8,7,8,6,4,2,6,6,3,0,1,1,1,1,1,1,0,0,1,1,0,3,0.0782608695652174,0.0490880203349805,0.0608695652173913,0.0436980672032989,0.0584076439972803,0.000211258867762807,0.0173913043478261,0.023892167460625,0.028208821712315,0.000149151488108175,0.0211561788860322,0.0054821133373668
ZA,ZAF,South Africa,Free State,2021-09-16,2021-09-14,35,4960343.03632228,96,286,74,301,0,12,126,60,36,86,79,45,47,31,7,252222.843020117,2,5,2,0,1,58479.86925922,74,123,2881.22692385787,8,1,7,1,0,13,2,10,2,0,12,1,10,1,0,12,10,0,0,0,3,1,1,1,0,3,2,9,1,1,12,0,2,1,2,1,3,1,1,1,2,1,0,0,1,1,1,1,1,1,0,0,1,1,0,3,8,5,8,8,10,6,5,2,9,6,3,0,1,1,1,1,1,1,0,0,2,1,0,3,0.0952380952380952,0.0512548919161192,0.0555555555555556,0.0399958355513315,0.0508478629750416,0.000193328776650158,0.00793650793650794,0.015493419494625,0.0117894808546504,9.49870308006978e-05,0.0256835028810978,0.00577612408705463
ZA,ZAF,South Africa,Free State,2021-09-17,2021-09-15,30,4458670.6062506,77,302,83,254,0,10,108,51,28,76,74,31,47,26,4,172151.852078461,1,3,1,0,1,58479.86925922,83,105,2459.58395939086,7,1,5,1,0,10,3,5,3,0,9,2,5,2,0,13,8,0,0,0,5,2,2,2,0,5,3,5,2,1,10,0,4,2,4,3,4,1,2,2,3,3,2,0,2,2,2,2,2,1,1,0,1,2,1,2,7,5,6,7,7,4,5,3,8,6,5,0,2,2,2,2,2,1,1,0,2,2,1,3,0.0925925925925926,0.0546670319948865,0.037037037037037,0.0356171465392445,0.038610578641338,0.0001788332302035,0.00925925925925926,0.0180636016201853,0.0131159877962811,0.000105603656328541,0.033745544519064,0.00713626945348359
ZA,ZAF,South Africa,Free State,2021-09-18,2021-09-15,34,6718319.26797156,102,424,126,337,0,15,142,66,38,99,97,41,58,38,5,252608.662203492,1,4,1,0,1,58479.86925922,126,138,3232.59606091371,9,2,6,1,1,15,5,7,4,1,13,4,6,3,1,16,10,0,0,0,6,2,3,2,0,5,5,8,3,2,14,0,4,2,4,3,4,1,2,2,3,3,2,0,2,2,2,2,2,1,1,0,1,2,1,3,11,6,7,10,8,4,6,3,10,7,5,0,4,3,3,4,2,1,1,0,3,2,1,4,0.105633802816901,0.0505548777407779,0.0352112676056338,0.0303152294862249,0.0375999788232394,0.000143843215849567,0.00704225352112676,0.0137538768295014,0.00870453857976247,7.02412461666581e-05,0.0389779600128528,0.00667188570890782
ZA,ZAF,South Africa,Free State,2021-09-19,2021-09-16,33,6684735.55694713,98,624,143,332,0,13,132,62,39,90,89,40,51,38,2,131248.221872413,0,2,0,0,0,0,143,129,3021.7745786802,8,2,5,1,1,11,5,4,4,1,10,4,4,3,1,17,9,0,0,0,5,2,3,2,0,4,5,7,3,2,12,0,3,2,4,3,2,1,3,2,3,3,2,0,2,2,2,2,1,1,2,0,1,2,1,2,9,5,6,9,6,3,6,3,9,6,4,0,4,3,3,4,1,1,2,0,3,2,1,4,0.0984848484848485,0.0508314327536725,0.0151515151515152,0.0208388557396111,0.0196340185418423,0.000105173103642875,0,0,0,0,0.0473231858553979,0.00757053975337047
ZA,ZAF,South Africa,Free State,2021-09-20,2021-09-17,28,6431779.3750688,87,594,132,292,0,10,125,54,34,87,84,36,47,37,2,112133.208204452,0,2,0,0,0,0,132,123,2881.22692385787,6,2,3,1,1,11,5,4,4,1,8,4,2,3,1,21,10,0,0,0,5,2,3,2,0,4,4,5,3,1,9,1,4,2,3,4,2,1,3,2,3,4,3,0,2,2,2,2,1,1,2,0,1,2,1,2,9,4,5,8,4,2,5,3,6,6,4,0,4,3,3,4,1,1,2,0,2,2,1,4,0.08,0.0475589208627015,0.016,0.0219963501832478,0.0174342435686007,0.00010114976739871,0,0,0,0,0.0458138159500663,0.00763438669939751
ZA,ZAF,South Africa,Free State,2021-09-21,2021-09-19,40,4532633.34377308,74,463,77,244,0,6,101,44,29,69,67,29,35,32,3,100602.817956643,2,1,2,0,0,0,77,101,2365.88552284264,4,2,1,2,0,6,5,1,5,0,6,4,1,4,0,20,12,0,0,0,5,3,2,2,1,4,3,2,2,1,5,2,3,1,1,4,2,2,2,1,3,3,2,1,2,1,1,3,1,2,1,0,2,2,1,3,3,1,1,5,3,2,2,2,4,4,3,1,2,1,1,3,1,2,1,0,2,2,1,3,0.0594059405940594,0.0461002688546413,0.0297029702970297,0.0331085145091172,0.0221952252314542,0.000135621533726131,0,0,0,0,0.0325459534100718,0.00715014583144295
ZA,ZAF,South Africa,Free State,2021-09-22,2021-09-20,33,4838280.7091335,71,276,41,215,0,7,101,53,28,70,61,34,30,31,4,124366.877105613,2,2,2,0,0,0,41,100,2342.46091370558,4,1,2,1,0,7,4,3,4,0,8,4,3,4,0,19,11,0,0,0,6,3,3,2,1,5,3,3,2,1,6,2,2,0,1,4,2,1,1,1,3,3,2,1,1,0,1,2,1,1,0,0,1,2,1,3,2,0,1,5,3,1,1,2,4,4,3,1,1,0,1,2,1,1,0,0,1,2,1,3,0.0693069306930693,0.0495312145212828,0.0396039603960396,0.0380348662281565,0.0257047667513045,0.000141011548797636,0,0,0,0,0.0175029601391049,0.00531047405872041
ZA,ZAF,South Africa,Free State,2021-09-23,2021-09-20,21,6468645.42592402,85,471,49,264,0,9,122,66,32,86,72,43,38,33,4,124366.877105613,2,2,2,0,0,0,49,120,2810.9530964467,6,1,4,1,0,10,5,5,4,0,10,5,4,4,0,23,13,0,0,0,6,3,3,2,1,5,3,5,2,1,8,2,2,0,1,4,2,1,1,1,3,3,2,1,1,0,1,2,1,1,0,0,1,2,1,3,4,0,2,6,4,1,3,2,6,5,4,1,1,0,1,2,1,1,0,0,1,2,1,4,0.0737704918032787,0.0463840665873488,0.0327868852459016,0.0315994369537229,0.0192261082370035,0.000105820925996741,0,0,0,0,0.017431809894637,0.00483808932075152
ZA,ZAF,South Africa,Free State,2021-09-24,2021-09-21,26,6551175.062629,89,522,33,282,0,9,120,73,33,83,72,42,40,31,3,92690.4790261917,2,1,2,0,0,0,33,118,2764.10387817259,5,1,3,1,0,10,6,4,5,0,10,6,3,5,0,21,13,0,0,0,6,3,3,2,1,5,3,5,2,1,8,1,1,0,1,4,1,1,0,0,2,3,1,1,1,0,1,2,1,1,0,0,1,2,1,2,3,0,2,6,3,1,2,1,5,5,3,1,1,0,1,2,1,1,0,0,1,2,1,4,0.075,0.0471258249870895,0.025,0.0279337846156495,0.0141486799146831,9.04382521806519e-05,0,0,0,0,0.0119387698344452,0.00404895201607099
ZA,ZAF,South Africa,Free State,2021-09-25,2021-09-22,27,6661853.53129544,80,538,23,247,0,7,107,64,27,75,64,37,38,25,1,23764.0591489699,0,1,0,0,0,0,23,104,2436.15935025381,3,0,3,0,0,9,4,4,2,1,8,4,3,2,1,17,9,0,0,0,4,1,3,1,0,3,2,5,2,0,6,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,2,3,1,0,2,1,4,4,1,0,0,0,1,0,0,0,0,1,1,2,0,4,0.0654205607476636,0.0468512782712209,0.00934579439252336,0.0182316240644272,0.00356718427346583,4.52727978121927e-05,0,0,0,0,0.00944109013131829,0.00384013481290594
ZA,ZAF,South Africa,Free State,2021-09-26,2021-09-22,24,8349077.88943591,101,755,36,312,0,8,131,80,36,90,78,46,43,34,2,106321.283556818,1,1,1,0,0,0,36,128,2998.34996954315,3,0,3,0,0,12,6,5,4,1,11,6,4,4,1,19,10,0,0,0,5,1,4,1,0,3,2,6,2,0,6,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,2,3,1,0,2,1,4,4,1,0,0,0,1,0,0,0,0,1,1,2,0,5,0.0610687022900763,0.0410051775543756,0.0152671755725191,0.0209966979415278,0.0127344941519046,7.60565577168268e-05,0,0,0,0,0.0120066037539591,0.00389846859180537
ZA,ZAF,South Africa,Free State,2021-09-27,2021-09-24,25,6730431.4438475,82,514,35,253,0,6,102,52,25,73,62,35,32,30,2,217447.452716659,1,1,1,0,1,134890.228308811,35,101,2365.88552284264,2,0,2,0,0,8,4,3,3,1,7,4,2,3,1,12,6,0,0,0,3,0,3,0,0,1,1,5,1,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,1,2,1,1,3,3,2,0,0,0,0,0,0,0,0,1,1,1,0,4,0.0588235294117647,0.0456624358497672,0.0196078431372549,0.0269068483623884,0.0323081000870211,0.000133582910392749,0.00980392156862745,0.0191209083686488,0.0200418397296236,0.000105876407755454,0.0147936151863963,0.00486465443578016
ZA,ZAF,South Africa,Free State,2021-09-28,2021-09-24,19,8340662.22305911,98,569,38,335,0,7,121,61,29,88,77,39,39,38,3,271524.815104728,1,2,1,0,2,188967.59069688,38,120,2810.9530964467,3,0,3,0,0,11,6,4,4,2,10,6,3,4,2,13,6,0,0,0,4,0,4,0,0,2,1,6,1,0,5,1,1,1,1,1,1,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,2,2,2,2,4,4,3,0,0,0,0,0,0,0,0,1,1,1,0,5,0.0578512396694215,0.0415979071518058,0.0247933884297521,0.0277058619900296,0.0325543473459522,0.000120438575269378,0.0165289256198347,0.0227173941974505,0.0226561855213904,0.000100986868335792,0.0135185464489021,0.00426904519565072
ZA,ZAF,South Africa,Free State,2021-09-29,2021-09-26,37,6752726.94470102,84,372,44,295,0,6,105,47,23,79,68,34,33,35,4,292970.090519762,2,2,2,0,3,210412.866111914,45,105,2459.58395939086,3,0,3,0,0,10,5,5,4,1,9,5,4,4,1,9,4,0,0,0,3,0,3,0,0,1,1,5,1,0,4,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,2,2,2,2,2,3,3,3,0,0,0,1,0,0,0,0,1,0,1,0,4,0.0571428571428571,0.0443973823343272,0.0380952380952381,0.0366146447649092,0.0433854490073318,0.00015365582761426,0.0285714285714286,0.0318658021730655,0.0311596882022644,0.000131048226711565,0.0182957771488901,0.00529642742184528
ZA,ZAF,South Africa,Free State,2021-09-30,2021-09-27,27,6254504.89753103,81,254,40,385,0,6,108,45,20,84,69,36,37,32,4,261911.499313569,1,3,1,0,3,210412.866111914,42,107,2506.43317766497,4,0,4,0,0,9,4,5,3,1,7,4,3,3,1,8,4,0,0,0,2,0,2,0,0,1,1,5,1,0,5,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,2,2,2,2,4,3,3,0,0,0,1,0,0,0,0,1,0,1,0,4,0.0555555555555556,0.0432004398707236,0.037037037037037,0.0356171465392445,0.0418756566034442,0.00015697965660639,0.0277777777777778,0.0309932939083888,0.0336418101127356,0.000141305922929458,0.0167568800055255,0.00502512724886554
ZA,ZAF,South Africa,Gauteng,2021-07-01,2021-07-01,324,9958670.16447248,239,1433,732,899,0,40,324,223,68,239,46,260,44,1,25,766531.625445919,1,22,1,0,12,331033.915577547,733,308,7214.7796142132,25,1,23,1,0,46,2,42,2,0,39,3,36,3,0,66,9,0,0,0,20,4,16,4,0,16,7,32,7,0,35,7,13,3,13,12,10,7,8,7,9,10,7,0,0,0,1,0,0,0,0,0,0,0,0,16,30,11,23,23,20,17,17,11,23,26,11,1,2,0,3,2,2,1,0,0,1,2,0,1,0.123456790123457,0.0358195183187168,0.0771604938271605,0.0290560232402515,0.076971283593719,0.000165546265286845,0.037037037037037,0.0205635691421992,0.033240775134667,0.000111337675620338,0.101597004925276,0.00697128125158396
ZA,ZAF,South Africa,Gauteng,2021-07-02,2021-07-02,364,10090526.9895612,269,1914,659,904,0,68,364,255,83,267,58,290,53,4,35,1027914.665642,2,30,2,0,20,562382.036441962,661,353,8268.88702538071,31,2,26,2,0,65,8,52,8,0,58,8,48,8,0,94,16,0,0,0,36,6,30,6,0,33,7,56,7,0,65,8,22,10,21,28,23,11,11,10,16,23,9,0,3,1,2,4,2,0,1,0,0,3,0,18,43,17,38,47,35,22,21,16,37,42,18,0,4,1,2,5,3,1,1,0,1,4,0,1,0.186813186813187,0.0400402082353291,0.0961538461538462,0.0302850285000289,0.101869274687576,0.000186630470451716,0.054945054945055,0.0234093974185966,0.0557336635662099,0.000141545874604172,0.0799382066741402,0.00584534650394101
ZA,ZAF,South Africa,Gauteng,2021-07-03,2021-07-03,347,10267770.2545683,253,1721,739,813,0,52,347,225,96,237,47,282,40,4,17,571942.626883402,1,14,1,0,11,293688.84706304,739,336,7870.66867005076,28,4,22,4,0,58,5,50,5,0,46,4,40,4,0,65,9,0,0,0,33,6,26,6,0,32,8,39,8,0,51,5,26,12,26,26,18,12,14,6,22,26,9,0,4,0,4,4,4,1,0,2,4,4,3,9,38,18,38,44,30,19,22,11,30,37,11,0,4,0,5,6,6,1,1,3,4,5,3,1,0.14985590778098,0.0375548955680811,0.0489913544668588,0.0227109504343344,0.0557027098097499,0.000140282195099124,0.031700288184438,0.0184340117555517,0.0286029819309963,0.00010195629813888,0.0938929118960402,0.00644389482951375
ZA,ZAF,South Africa,Gauteng,2021-07-04,2021-07-04,359,10378552.2645411,263,1537,585,887,0,72,359,226,75,272,60,286,48,8,31,1048992.19210829,2,29,2,0,22,612268.484941362,586,347,8128.33937055838,44,2,41,2,0,69,6,62,5,0,63,5,57,4,0,85,12,0,0,0,35,4,30,4,0,33,5,65,5,0,70,12,21,12,21,27,19,11,10,11,21,19,11,1,3,1,1,3,1,0,0,0,1,2,0,26,51,22,46,56,47,24,27,26,44,46,27,2,4,1,2,4,2,0,1,0,2,3,1,1,0.200557103064067,0.0414203357315455,0.0863509749303621,0.0290552212545578,0.1010730750658,0.000183383237881385,0.0612813370473538,0.0248103396075657,0.0589936312247724,0.000143343679619316,0.0720934465559531,0.00562272951823318
