ISO2,ISO_3,country_agg,region_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
ZA,ZAF,South Africa,Western Cape,2021-04-07,2021-04-07,214,4245272.25026127,160,701,85,516,1927,3,214,104,0,0,11,192,10,1,3,57456.0121127951,0,3,0,0,2,45441.4584223276,85,208,2887.66479015369,4,0,4,0,0,8,0,7,0,0,9,0,8,0,0,14,2,0,2,0,0,2,0,3,0,0,3,1,2,0,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,3,2,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.014018691588785,0.0157517672505386,0.014018691588785,0.0157517672505386,0.0135341171839472,0.000109913571172755,0.00934579439252336,0.0128917050080003,0.0107040151357857,9.78885280519329e-05,0.0294355495450273,0.00616485642217765
ZA,ZAF,South Africa,Western Cape,2021-04-08,2021-04-08,226,4659275.5442499,163,776,51,516.2,1938,1,226,104,0,0,13,201,10,1,5,94065.6164638252,0,5,0,0,4,69559.8477303905,51,213,2957.07980914777,6,0,5,0,0,16,0,15,0,0,12,0,12,0,0,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00442477876106195,0.00865319899870604,0.0221238938053097,0.0191763775361347,0.0201888932239505,0.000127707477937995,0.0176991150442478,0.0171906348386623,0.0149293269028134,0.000110114041381862,0.0172467445221569,0.00469237139572562
ZA,ZAF,South Africa,Western Cape,2021-04-09,2021-04-09,188,4025033.99879426,136,712,71,438,1606,1,188,93,0,0,9,165,8,1,5,115067.811550523,0,4,0,0,3,72096.7983355437,71,178,2471.17467618922,5,0,3,0,0,15,0,12,0,0,13,0,10,0,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00531914893617021,0.0103975764049423,0.0265957446808511,0.0229996837357238,0.0285880346811958,0.0001628010452391,0.0159574468085106,0.0179125662100079,0.0179120967318887,0.000129572162878993,0.0287312753259064,0.00658633054739059
ZA,ZAF,South Africa,Western Cape,2021-04-10,2021-04-10,197,4545260.99130196,141,627,42,438,1756,5,197,93,0,0,8,167,6,0,8,194325.569385078,0,4,0,0,6,154107.09238177,43,185,2568.35570278093,6,1,3,1,0,13,1,7,1,0,7,0,5,0,0,7,1,0,1,0,0,1,0,3,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,2,3,2,3,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0253807106598985,0.0219626311699254,0.0406091370558376,0.0275628833660818,0.0427534457882505,0.000185979958137136,0.0304568527918782,0.0239961219614337,0.033905004063942,0.000166383591601555,0.0167422292610954,0.00496204663480136
ZA,ZAF,South Africa,Western Cape,2021-04-11,2021-04-11,107,4411740.66435698,68,305,32,215,816.5,1,107,54,0,0,5,100,4,1,5,292290.567000883,0,5,0,0,1,70551.4976085255,32,106,1471.59840267448,3,0,3,0,0,9,0,9,0,0,7,0,7,0,0,6,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00934579439252336,0.0182316240644272,0.0467289719626168,0.0399905624684511,0.0662528895595193,0.000232091989304144,0.00934579439252336,0.0182316240644272,0.0159917599369609,0.00011705517047348,0.0217450630157272,0.0074517760864842
ZA,ZAF,South Africa,Western Cape,2021-04-12,2021-04-12,121,4588849.60581246,86,226,19,251,965.5,1,121,51,0,0,4,106,3,0,1,77736.6960125506,1,0,0,0,0,0,19,114,1582.662433065,1,0,1,0,0,2,1,1,0,0,3,0,3,0,0,5,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00826446280991736,0.0161309765023335,0.00826446280991736,0.0161309765023335,0.016940345117017,0.000118072087643902,0,0,0,0,0.0120050868732661,0.00536554636342692
ZA,ZAF,South Africa,Western Cape,2021-04-13,2021-04-13,115,4204337.14059119,71,188,24,224,912,4,115,51,0,0,8,98,7,1,3,133415.461459038,0,3,0,0,2,74611.8989507934,24,105,1457.71539887566,4,0,3,0,0,11,0,10,0,0,11,0,10,0,0,6,1,0,1,0,0,1,0,3,0,0,4,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,4,1,3,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0347826086956522,0.0334882779444762,0.0260869565217391,0.0291320448021993,0.0317328170880886,0.000167552628183072,0.0173913043478261,0.023892167460625,0.0177464119683565,0.00012620205169005,0.0164641191404792,0.00653244970154623
ZA,ZAF,South Africa,Western Cape,2021-04-14,2021-04-14,106,4379472.05350568,81,400,26,221,1075,3,106,57,0,0,4,93,2,2,4,235528.260480162,0,4,0,0,4,235528.260480162,26,99,1374.41737608277,3,0,2,0,0,9,0,8,0,0,9,0,8,0,0,6,1,0,1,0,0,1,0,3,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0283018867924528,0.0315695602813257,0.0377358490566038,0.0362759984499167,0.0537800578705889,0.000211272948035183,0.0377358490566038,0.0362759984499167,0.0537800578705889,0.000211272948035183,0.0189171065881768,0.00720226305597587
ZA,ZAF,South Africa,Western Cape,2021-04-15,2021-04-15,103,4317556.13524981,68,211,9,200,764,1,103,61,0,0,4,93,4,0,2,127537.64066531,0,2,0,0,1,92167.1762359379,9,95,1318.8853608875,0,0,0,0,0,7,0,6,0,0,7,0,5,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00970873786407767,0.018936178546626,0.0194174757281553,0.0266482036524112,0.0295393126736801,0.000159704907321877,0.00970873786407767,0.018936178546626,0.0213470707383415,0.000136336640860986,0.00682394411743544,0.00444299084479038
ZA,ZAF,South Africa,Western Cape,2021-04-16,2021-04-15,99,8582923.25614744,138,513,29,455,1595,2,202,108,0,0,7,183,6,0,4,197785.522110816,0,4,0,0,2,124979.673837409,29,186,2582.23870657974,1,0,1,0,0,12,0,10,0,0,12,0,8,0,0,5,1,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0099009900990099,0.0136537212602196,0.0198019801980198,0.0192124888137511,0.0230440744031066,0.000100380093632463,0.0099009900990099,0.0136537212602196,0.0145614343863431,8.01396299048862e-05,0.011230565139507,0.00406441663048825
ZA,ZAF,South Africa,Western Cape,2021-04-17,2021-04-16,83,8227437.94440518,126,577,27,437,1527,1,182,92,0,0,8,162,5,0,4,153054.291835557,0,4,0,0,2,80117.0559757952,28,167,2318.46163440224,1,0,1,0,0,9,0,7,0,0,8,0,5,0,0,4,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0054945054945055,0.0107394068758001,0.021978021978022,0.0213000687819962,0.0186029105135502,9.23269767239377e-05,0.010989010989011,0.0151458014560121,0.00973778915346015,6.7099775935634e-05,0.0120769736210102,0.00444619746845219
ZA,ZAF,South Africa,Western Cape,2021-04-18,2021-04-18,105,4458333.96259796,73,522,8,218,879,0,105,57,0,0,5,91,4,1,4,192746.37811991,0,4,0,0,1,60026.9515132752,8,98,1360.53437228395,5,0,4,0,0,10,0,9,0,0,10,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0380952380952381,0.0366146447649092,0.0432328263734629,0.00018878684992967,0.00952380952380953,0.0185772237565978,0.0134639872241191,0.000106980619769469,0.00588004255017113,0.00406258969537258
ZA,ZAF,South Africa,Western Cape,2021-04-19,2021-04-19,121,4538466.46657959,83,270,18,238,930,2,121,68,0,0,5,105,5,0,2,74394.1398212886,0,2,0,0,0,0,18,114,1582.662433065,4,0,4,0,0,8,1,6,1,0,11,1,9,1,0,4,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0165289256198347,0.0227173941974505,0.0165289256198347,0.0227173941974505,0.0163919113139015,0.000116820582968759,0,0,0,0,0.0113732401957257,0.00522410900862795
ZA,ZAF,South Africa,Western Cape,2021-04-20,2021-04-20,115,4499021.07612652,84,327,21,295,946,3,115,55,0,0,8,103,7,0,9,386637.112494599,0,9,0,0,6,231851.742136722,22,114,1582.662433065,1,0,1,0,0,16,0,16,0,0,11,0,11,0,0,6,2,1,1,1,0,1,1,2,1,0,2,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,2,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0260869565217391,0.0291320448021993,0.0782608695652174,0.0490880203349805,0.0859380531792213,0.000258982039919818,0.0521739130434783,0.0406434162092685,0.0515338199607496,0.000204289558539187,0.013900626905887,0.00576808270648169
ZA,ZAF,South Africa,Western Cape,2021-04-21,2021-04-21,109,4299040.84055988,78,636.25,22,229,956,3,109,59,0,0,11,90,11,0,3,119284.571552701,0,1,0,0,2,59176.9350230538,22,103,1429.94939127803,2,0,0,0,0,6,1,2,1,0,8,1,4,1,0,5,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,2,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0275229357798165,0.0307129762630489,0.0275229357798165,0.0307129762630489,0.0277467872431671,0.000155259560008899,0.018348623853211,0.0251950503612202,0.0137651483709438,0.000110139455931509,0.0153851598764186,0.00637928423262575
ZA,ZAF,South Africa,Western Cape,2021-04-22,2021-04-21,97,8680222.99182859,149,877.25,36,464,1832,4,206,112,0,0,17,170,17,0,3,119284.571552701,0,1,0,0,2,59176.9350230538,36,190,2637.77072177501,2,0,0,0,0,10,1,6,1,0,14,1,10,1,0,10,1,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,2,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0194174757281553,0.0188431255090601,0.0145631067961165,0.0163589681470886,0.0137421091215046,7.74469986240819e-05,0.00970873786407767,0.0133899002600785,0.00681744410008383,5.47404022305883e-05,0.0136478882348709,0.00442770101805716
ZA,ZAF,South Africa,Western Cape,2021-04-23,2021-04-23,112,4783493.4527952,78,273,33,261,945,1,112,46,0,0,3,102,3,0,1,60825.66585286,0,0,0,0,1,60825.66585286,33,107,1485.48140647329,3,0,3,0,0,10,0,9,0,0,8,0,7,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00892857142857143,0.0174213797031353,0.00892857142857143,0.0174213797031353,0.0127157414247775,0.000100407799501323,0.00892857142857143,0.0174213797031353,0.0127157414247775,0.000100407799501323,0.0222150205692213,0.00749479091174111
ZA,ZAF,South Africa,Western Cape,2021-04-24,2021-04-23,85,8895620.59635922,140,537,53,461,1637,2,197,90,0,0,7,178,6,0,4,206328.503630256,0,3,0,0,2,94096.1116774749,53,187,2596.12171037856,5,0,5,0,0,20,0,18,0,0,15,0,13,0,0,8,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0101522842639594,0.0139984856131613,0.0203045685279188,0.0196950642511743,0.0231943911495845,9.8913490094108e-05,0.0101522842639594,0.0139984856131613,0.0105778018136235,6.72277386296705e-05,0.0204150675171048,0.00543978863036234
ZA,ZAF,South Africa,Western Cape,2021-04-25,2021-04-25,101,4176748.22801863,69,396,19,226,887,1,101,54,0,0,5,90,5,0,2,159292.562090241,0,2,0,0,1,52009.8416232314,19,97,1346.65136848514,0,0,0,0,0,4,0,4,0,0,2,0,2,0,0,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0099009900990099,0.0193092777830645,0.0198019801980198,0.0271705622473482,0.0381379373124931,0.000183680875478179,0.0099009900990099,0.0193092777830645,0.0124522328816319,0.000106348560381775,0.0141090711706426,0.0062991819076953
ZA,ZAF,South Africa,Western Cape,2021-04-26,2021-04-26,111,4230793.74069782,73,303,7,235,885,1,111,57,0,0,3,105,3,0,3,141296.521651914,0,2,0,0,3,141296.521651914,7,108,1499.36441027211,2,0,1,0,0,9,0,8,0,0,10,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00900900900900901,0.0175776157070447,0.027027027027027,0.0301672781726452,0.0333971661848513,0.000171204827053125,0.027027027027027,0.0301672781726452,0.0333971661848513,0.000171204827053125,0.00466864489515902,0.0034504342476718
ZA,ZAF,South Africa,Western Cape,2021-04-27,2021-04-26,90,8418135.2971196,136,508,20,421,1651,1,201,95,0,0,6,188,5,0,6,299138.686351407,0,4,0,0,4,201538.289189954,20,195,2707.18574076909,3,0,2,0,0,14,1,11,0,0,16,1,13,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00497512437810945,0.00972677797519114,0.0298507462686567,0.0235259373289393,0.0355350295277105,0.000125058066517712,0.0199004975124378,0.0193071030071302,0.0239409657930912,0.000103264017212173,0.00738774576816372,0.00322578078942492
ZA,ZAF,South Africa,Western Cape,2021-04-28,2021-04-28,133,4273698.84460874,91,563,43,314,1165,1,133,70,0,0,7,118,6,0,2,78639.4288079724,0,2,0,0,1,51492.8447852443,43,127,1763.14148244961,3,0,3,0,0,10,0,10,0,0,10,0,10,0,0,6,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0075187969924812,0.0146810661384107,0.0150375939849624,0.0206833687719074,0.0184007885598153,0.000127418195767118,0.0075187969924812,0.0146810661384107,0.012048777103282,0.00010343925167107,0.0243882867189184,0.00720001926192819
ZA,ZAF,South Africa,Western Cape,2021-04-29,2021-04-29,106,4513925.8612299,73,408,19,257,876,1,106,54,0,0,3,93,2,1,3,143162.917682275,0,3,0,0,1,43814.8408589355,19,102,1416.06638747921,2,0,2,0,0,4,0,4,0,0,4,0,4,0,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00943396226415094,0.0184028015418055,0.0283018867924528,0.0315695602813257,0.031715832754787,0.000161662896211241,0.00943396226415094,0.0184028015418055,0.00970659293172293,9.04453476532625e-05,0.0134174500348268,0.00599249930139548
ZA,ZAF,South Africa,Western Cape,2021-04-30,2021-04-29,97,8487347.23205972,144,941,39,493,1693,2,203,110,0,0,5,182,4,1,6,244890.284239888,0,5,0,0,2,67094.9127371281,39,197,2734.95174836672,5,0,5,0,0,7,0,6,0,0,8,0,8,0,0,9,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00985221674876847,0.0135867961873671,0.0295566502463054,0.0232976851823996,0.0288535719753341,0.000112617078557604,0.00985221674876847,0.0135867961873671,0.0079052866464196,5.95795864823284e-05,0.0142598493824582,0.00444336458306129
ZA,ZAF,South Africa,Western Cape,2021-05-01,2021-05-01,102,4415535.81421307,57,299,16,172,632,1,102,49,0,0,9,78,9,0,2,83392.413131771,0,1,0,0,0,0,16,93,1291.11935328987,1,0,0,0,0,6,0,5,0,0,7,1,5,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00980392156862745,0.0191209083686488,0.0196078431372549,0.0269068483623884,0.0188861367318868,0.000126966063906541,0,0,0,0,0.0123923477401456,0.00603439749539926
ZA,ZAF,South Africa,Western Cape,2021-05-02,2021-05-01,95,8546555.94271566,123,587,34,410,1388,3,197,101,0,0,15,155,15,0,4,238526.748246562,0,3,0,0,1,84171.1090109164,34,178,2471.17467618922,2,0,0,0,0,15,1,10,1,0,16,2,10,2,0,6,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,2,3,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0152284263959391,0.0171005565126729,0.0203045685279188,0.0196950642511743,0.027909107463324,0.000110427930248992,0.0050761421319797,0.00992377222200197,0.00984854128084851,6.6204771624557e-05,0.0137586388884622,0.00459278072032749
ZA,ZAF,South Africa,Western Cape,2021-05-03,2021-05-02,99,8584135.0457024,138,594,28,475,1605,2,194,108,0,0,9,160,9,0,6,337151.782703497,0,5,0,0,2,106328.840564367,28,174,2415.64266099395,4,0,2,0,0,20,1,15,1,0,17,1,12,1,0,4,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0103092783505155,0.014213829718938,0.0309278350515464,0.0243612767754885,0.0392761508187468,0.00012994619454894,0.0103092783505155,0.014213829718938,0.0123866691283708,7.39895797374724e-05,0.0115911183603948,0.00426837665078191
ZA,ZAF,South Africa,Western Cape,2021-05-04,2021-05-03,91,8269641.09640374,138,651,41,458,1600,2,190,108,0,0,6,163,5,1,6,307984.597985785,0,5,0,0,1,22157.7315534511,41,174,2415.64266099395,3,0,2,0,0,17,0,15,0,0,15,0,13,0,0,5,2,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0105263157894737,0.0145114768068806,0.0315789473684211,0.024865787980162,0.0372428010351889,0.000129057817377917,0.00526315789473684,0.0102884177899129,0.00267940667498701,3.52323386008084e-05,0.016972709027721,0.00515098299427371
ZA,ZAF,South Africa,Western Cape,2021-05-05,2021-05-05,109,4461088.60165007,70,276,15,298,890,1,109,47,0,0,6,90,6,0,5,222900.844137706,1,3,1,0,2,65972.0833836037,15,97,1346.65136848514,3,0,3,0,0,7,1,5,1,0,4,0,3,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0091743119266055,0.0178986477811282,0.0458715596330275,0.0392744413219453,0.0499655720927082,0.000202177476086275,0.018348623853211,0.0251950503612202,0.0147883373935236,0.000112008792115828,0.0111387403978757,0.00560539504480899
ZA,ZAF,South Africa,Western Cape,2021-05-06,2021-05-05,99,8973840.93484649,136,783,44,500,1708.5,5,208,99,0,0,10,173,10,0,8,473785.362831397,1,6,1,0,3,108637.847852082,44,188,2610.00471417738,5,0,4,0,0,16,2,12,2,0,13,1,9,1,0,9,1,0,1,0,0,1,0,5,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,4,3,3,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0240384615384615,0.0208154646451114,0.0384615384615385,0.0261344328562199,0.0527962737774449,0.000146312773368483,0.0144230769230769,0.0162028214584009,0.0121060590042585,7.15509594071202e-05,0.0168582070986289,0.00493902491051924
ZA,ZAF,South Africa,Western Cape,2021-05-07,2021-05-07,109,4450461.66507236,79,380,29,270,983,4,109,51,0,0,9,92,8,0,3,125792.409051817,0,1,0,0,2,65169.5643590046,30,104,1443.83239507685,5,0,3,0,0,9,0,7,0,0,8,0,7,0,0,5,1,0,1,0,0,1,0,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2,2,1,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.036697247706422,0.0352966094275844,0.0275229357798165,0.0307129762630489,0.0282650247364331,0.000153972854384949,0.018348623853211,0.0251950503612202,0.0146433267520225,0.000111599478848932,0.0207780349729605,0.00735753793364814
ZA,ZAF,South Africa,Western Cape,2021-05-08,2021-05-08,105,4433455.53650576,76,233,30,238,861.5,3,105,50,0,0,9,87,7,1,2,58485.7894752923,0,2,0,0,2,58485.7894752923,30,97,1346.65136848514,2,0,2,0,0,11,1,7,1,0,10,1,6,1,0,6,1,0,1,0,0,1,0,3,0,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,3,2,2,2,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0285714285714286,0.0318658021730655,0.0190476190476191,0.0261455482229834,0.0131919197099669,0.000106205561798602,0.0190476190476191,0.0261455482229834,0.0131919197099669,0.000106205561798602,0.0222774807957514,0.007882452287992
ZA,ZAF,South Africa,Western Cape,2021-05-09,2021-05-09,187,4285021.54689994,144,890,55,503,1699,2,187,93,0,0,15,164,14,1,7,248701.998092929,0,7,0,0,3,82140.7942574818,55,175,2429.52566479277,2,0,2,0,0,13,1,12,1,0,12,1,11,1,0,9,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0106951871657754,0.0147430230063315,0.0374331550802139,0.0272063921582915,0.0580398477279201,0.000221386423234998,0.0160427807486631,0.0180075744953152,0.0191692838317015,0.000129828954233812,0.0226381638181588,0.0059147396499896
