Timestamp,Country,ISO_3166_1_a2,Region,ISO_3166_2,Language,Reach,Cases,Recovered,Fatalities,RecentCases,RecentHospital,RecentCasesNursing,StillSick,Tested,Positive,Hospital,Severe,ICU,Surveyfirst,Surveyknown,Surveyforward,Dataset,Cookie,Campaign
2020/07/30,Spain,ES,,ESMRE,es,8000,2,2,0,0,,0,0,0,1,1,1,1,,Y,N,limesurvey-5218,g5yf3ja5rlkd8i4jij,
2020/07/30,Spain,ES,,ESMRO,en,50,3,2,1,0,,0,0,7,3,3,3,3,,N,Y,limesurvey-5452,pwf3p0wqobkd8lc7h3,
2020/07/30,Spain,ES,,ESMRC,es,252,2,2,0,311,,1,0,2,2,1,1,1,,Y,Y,limesurvey-5957,257gwy4qtgkd9ci68q,
2020/07/30,Spain,ES,,ESMRE,es,50,8,8,0,0,,0,0,8,3,0,0,0,,Y,Y,limesurvey-5269,tplcwkyx8tkd8imx1y,
2020/07/30,Spain,ES,,ESMRE,es,1,0,0,1,0,,0,0,1,1,1,0,1,,Y,Y,limesurvey-5458,hh79lplv2kkd8ljo48,
2020/07/30,Spain,ES,,ESMRO,es,10,0,,0,,,,,,,0,,0,,N,N,limesurvey-5682,2ebnq783mtkd8u7wun,
2020/07/30,Spain,ES,,ESMAR,en,20,1,1,0,0,,0,0,6,0,0,0,0,,N,N,limesurvey-5398,nk5v12z623kd8k1oz6,
2020/07/30,Spain,ES,,ESMRC,es,20,1,1,0,0,,0,0,4,0,0,0,0,,N,Y,limesurvey-5943,bcgf2hd7mokd9b53fm,
2020/07/30,Spain,ES,,ESMAR,en,40,5,5,0,0,,0,0,0,,0,0,0,,N,Y,limesurvey-5543,smrcpfnqe8kd8nq8rx,
2020/07/30,Spain,ES,,ESMRC,en,20,0,0,0,0,,0,0,0,0,0,0,0,,N,N,limesurvey-5292,rdfh2nnrxskd8is4h4,
2020/07/30,Spain,ES,,ESMRO,en,20,2,2,0,0,,0,0,0,0,2,1,1,,Y,Y,limesurvey-5741,tw4w9uluwmkd8w7ahr,
2020/07/30,Spain,ES,,ESMRO,es,50,4,4,0,0,,0,0,3,0,0,0,0,,Y,N,limesurvey-5960,qcwcw1nijgkd9cr6dy,
2020/07/30,Spain,ES,,ESMRC,es,100,40,38,1,20,,0,2,20,20,11,10,8,,N,N,limesurvey-5803,3b9wenrtnkkd8yk7b7,
2020/07/30,Spain,ES,,ESMRC,en,20,5,5,0,0,,0,0,6,5,1,1,1,,Y,N,limesurvey-5898,ovjr1f2bqykd96tnhj,
2020/07/30,Spain,ES,,ESMRC,en,20,2,2,0,0,,0,0,2,0,0,0,0,,N,Y,limesurvey-5852,hlpgw68sddkd9267wh,
2020/07/30,Spain,ES,,ESMRO,es,1,0,,,,,,,,,,,,,N,N,limesurvey-5590,viohqqjcldkd8peidi,
2020/07/30,Spain,ES,,ESMRO,es,20,1,1,0,0,,0,0,1,1,0,0,0,,N,N,limesurvey-5650,8o9phsnxwikd8tnh7n,
2020/07/30,Spain,ES,,ESMAR,en,4,3,3,0,0,,0,0,1,0,1,0,0,,N,N,limesurvey-5779,7ms9qioeq1kd8xs556,
2020/07/30,Spain,ES,,ESMRC,es,3,0,0,0,0,,0,0,1,0,0,0,0,,N,N,limesurvey-5949,cwecg5fe2wkd9b7zhg,
2020/07/30,Spain,ES,,ESMRC,en,19,0,,0,0,,0,,2,0,0,0,0,,N,N,limesurvey-5823,1wxehfzjbkkd8z38lr,
2020/07/30,Spain,ES,,ESMRC,en,42,3,3,0,0,,0,0,4,3,1,0,0,,Y,N,limesurvey-5789,sdaxg0h29ykd8y4q0b,
2020/07/30,Spain,ES,,ESMRC,es,10,2,2,0,0,,0,0,3,1,0,0,0,,N,N,limesurvey-5976,srujruuh5zkd9f02mv,
2020/07/30,Spain,ES,,ESMRO,en,25,12,8,2,0,,2,0,7,0,0,0,0,,Y,N,limesurvey-5620,jmjsgkpxw2kd8rai20,
2020/07/30,Spain,ES,,ESMRO,es,12,0,0,0,0,,0,0,1,0,0,0,0,,N,Y,limesurvey-5263,tmvu3loy4ukd8iozps,
2020/07/30,Spain,ES,,ESMRC,en,30,1,1,0,0,,0,0,0,0,0,0,0,,N,N,limesurvey-5968,x74vz0xpr1kd9dpokt,
2020/07/30,Spain,ES,,ESMRE,es,15,1,1,0,0,,0,0,1,0,0,0,0,,N,N,limesurvey-5354,9slkkdz5opkd8jisi2,
2020/07/30,Spain,ES,,ESMRC,es,15,0,,,,,,,0,,,,,,N,N,limesurvey-5793,7z89uj3q61kd8yita1,
2020/07/30,Spain,ES,,ESMRC,en,10,4,4,0,0,,0,0,4,4,0,0,0,,Y,N,limesurvey-5344,x0i9xz722hkd8jazsx,
2020/07/30,Spain,ES,,ESMRE,en,10,3,2,0,0,,0,1,1,1,1,1,1,,N,N,limesurvey-5860,yotuxo07shkd92hmvp,
2020/07/30,Spain,ES,,ESMAR,en,4,1,1,0,0,,0,0,2,1,0,0,0,,N,N,limesurvey-5794,qfx0u6js15kd8yayvm,
2020/07/30,Spain,ES,,ESMAR,es,20,2,1,1,0,,0,0,5,3,2,2,2,,Y,Y,limesurvey-5906,v3qdvq3h7jkd97thba,
2020/07/30,Spain,ES,,ESMRE,es,6,0,0,0,0,,0,0,2,0,0,0,0,,Y,N,limesurvey-5783,27um0t9dgskd8y0dgp,
2020/07/30,Spain,ES,,ESMRC,es,40,0,0,0,0,,0,0,3,0,0,0,0,,Y,Y,limesurvey-5675,d4kpp2uytrkd8u4k9b,
2020/07/30,Spain,ES,,ESMRC,es,3,0,0,0,0,,0,0,1,0,0,0,0,,N,N,limesurvey-5720,w9nxp2efkekd8vnpau,
2020/07/30,Spain,ES,,ESMRC,en,10,3,3,0,0,,0,0,6,0,0,0,0,,Y,Y,limesurvey-5746,ekq255m0b3kd8wazj8,
2020/07/30,Spain,ES,,ESMRO,en,7,3,3,0,0,,0,0,1,0,0,0,0,,N,N,limesurvey-5730,8w433s079skd8vs5cs,
2020/07/30,Spain,ES,,ESMRE,en,2,0,0,0,0,,0,0,1,0,0,0,0,,Y,N,limesurvey-5643,,
2020/07/30,Spain,ES,,ESMRO,en,6,0,0,0,0,,0,0,1,0,0,0,0,,N,N,limesurvey-5607,a8u4wc72lxkd8q9lkf,
2020/07/30,Spain,ES,,ESMRE,es,50,7,7,0,0,,,0,2,2,1,1,0,,N,Y,limesurvey-5317,xupg3b53j6kd8j453z,
2020/07/30,Spain,ES,,ESMRC,en,50,12,11,1,12,,0,0,30,6,0,0,0,,Y,Y,limesurvey-5954,qcay8tbmobkd9bw79w,
2020/07/30,Spain,ES,,ESMRO,es,100,2,2,0,0,,0,0,10,0,1,0,0,,Y,Y,limesurvey-5276,0s5btebwankd8ist6n,
2020/07/30,Spain,ES,,ESMRC,en,120,1,0,0,1,,0,1,5,1,,,,,Y,N,limesurvey-5723,g06rj7ss11kd8vpl0q,
2020/07/30,Spain,ES,,ESMRO,en,8,0,,,,,,,2,0,0,,,,,N,limesurvey-5738,72pjb62bgokd8w1c1h,
2020/07/30,Spain,ES,,ESMRE,es,6,0,0,0,0,,0,0,0,0,0,0,0,,N,N,limesurvey-5577,2cyukmvqkukd8ovsdk,
2020/07/30,Spain,ES,,ESMRE,es,4,4,4,,0,,0,0,12,5,2,1,0,,N,Y,limesurvey-5476,yyqh2baeuzkd8m0bio,
2020/07/30,Spain,ES,,ESMRE,es,30,0,,,,,,,4,0,,,,,N,Y,limesurvey-5801,3wblycnbzjkd8yljuv,
2020/07/30,Spain,ES,,ESMRC,en,3,1,1,0,0,,0,0,0,,0,0,0,,N,N,limesurvey-5647,7ppqaev1pmkd8ti51d,
2020/07/30,Spain,ES,,ESMRO,es,4,0,0,,0,,0,0,1,0,,,,,N,N,limesurvey-5426,1xe0nhmz20kd8kurlp,
2020/07/30,Spain,ES,,ESMRE,en,14,4,4,0,0,,0,0,1,0,0,0,0,,N,N,limesurvey-5830,9fadcfn50pkd8zivo1,
2020/07/30,Spain,ES,,ESMRO,en,8,0,0,0,0,,0,0,1,0,0,0,0,,N,N,limesurvey-5550,2etejs580ukd8nwduq,
2020/07/30,Spain,ES,,ESMRC,es,50,0,0,0,0,,0,0,0,0,0,0,0,,Y,N,limesurvey-5236,pcirx87jlwkd8ic7lq,
2020/07/30,Spain,ES,,ESMRO,es,15,4,4,0,0,,0,0,1,1,0,,,,N,Y,limesurvey-5672,twd141ynuskd8u09hw,
2020/07/30,Spain,ES,,ESMRO,en,15,2,2,0,0,,0,0,5,0,0,0,0,,Y,Y,limesurvey-5717,6siw0ho538kd8vgofl,
2020/07/30,Spain,ES,,ESMRC,en,21,0,0,0,0,,0,0,1,0,0,0,0,,N,N,limesurvey-5853,c61gxr6yhhkd926nfv,
2020/07/30,Spain,ES,,ESMRE,es,30,4,4,0,0,,0,0,2,0,0,0,0,,Y,Y,limesurvey-5486,d9lgsuy69rkd8me19v,
2020/07/30,Spain,ES,,ESMRE,en,25,0,,,,,,,20,0,,,,,N,N,limesurvey-5695,j55to5t0xhkd8uhov2,
2020/07/30,Spain,ES,,ESMRC,en,10,2,2,0,0,,0,0,3,1,0,0,0,,N,N,limesurvey-5977,srujruuh5zkd9f02mv,
2020/07/30,Spain,ES,,ESMRO,en,20,3,30,0,0,,0,0,3,3,1,0,0,,N,,limesurvey-5599,u3pvfwfrpxkd8pph1z,
2020/07/30,Spain,ES,,ESMRC,es,30,4,4,0,0,,0,0,2,2,2,2,0,,N,N,limesurvey-5428,4utvegnm3pkd8kxrgv,
2020/07/30,Spain,ES,,ESMRO,en,9,0,0,0,0,,0,0,2,0,0,0,0,,Y,Y,limesurvey-5874,z8mknksp34kd94gyo1,
2020/07/30,Spain,ES,,ESMRO,es,20,0,0,0,0,,0,0,3,0,0,0,0,,N,N,limesurvey-5306,3izzlwkt6lkd8izypb,
2020/07/30,Spain,ES,,ESMRC,es,50,6,6,0,1,,0,0,,,,,,,N,N,limesurvey-5676,wwia2pf550kd8u59ee,
2020/07/30,Spain,ES,,ESMRC,en,10,3,3,0,0,,0,0,2,0,0,0,0,,Y,Y,limesurvey-5584,x5trs2j6thkd8p7bpf,
2020/07/30,Spain,ES,,ESMRO,es,4,4,4,0,0,,0,0,0,0,0,0,0,,Y,N,limesurvey-5491,1nhth2qt3gkd8mfv4i,
2020/07/30,Spain,ES,,ESMRO,es,10,0,0,0,0,,0,0,1,0,0,0,0,,Y,Y,limesurvey-5499,bvol8tvnmmkd8mqe5p,
2020/07/30,Spain,ES,,ESMRC,en,14,0,,,,,,,1,,,,,,N,N,limesurvey-5363,7i4thh7kf6kd8jizzk,
2020/07/30,Spain,ES,,ESMRO,es,80,1,1,0,0,,0,0,7,1,0,0,0,,N,N,limesurvey-5259,o8sav7hn63kd8ikom4,
2020/07/30,Spain,ES,,ESMRO,en,70,5,3,2,0,,0,0,8,3,3,2,2,,Y,N,limesurvey-5892,eiv8t5fayc8c1p0w55,
2020/07/30,Spain,ES,,ESMRC,es,20,4,4,0,,,,0,,,,,,,Y,Y,limesurvey-5296,2h38vhnh1rkd8iytg1,
2020/07/30,Spain,ES,,ESMRC,es,50,11,14,0,0,,0,0,6,6,0,0,0,,Y,Y,limesurvey-5722,xnnt4q7pg5kd8vw757,
2020/07/30,Spain,ES,,ESMRC,en,3,1,1,0,0,,0,0,0,0,0,0,0,,N,N,limesurvey-5880,id2t60lf9skd9574yb,
2020/07/30,Spain,ES,,ESMRO,es,50,1,1,0,0,,0,0,3,1,1,0,0,,N,N,limesurvey-5282,2s95ff28iqkd8iqdhm,
2020/07/30,Spain,ES,,ESMRE,en,100,2,2,0,0,,0,0,0,0,0,0,0,,N,Y,limesurvey-5756,zj4ro69mu1kd8wo6sh,
2020/07/30,Spain,ES,,ESMRC,es,20,2,2,0,0,,,0,1,0,0,0,0,,Y,N,limesurvey-5592,p7o25lq380kd8phq4u,
2020/07/30,Spain,ES,,ESMRO,es,40,0,,,,,,,1,0,,,,,Y,Y,limesurvey-5762,99l7fvc99vkd8x0dx7,
2020/07/30,Spain,ES,,ESMRO,es,40,3,2,1,0,,0,0,3,1,1,1,0,,Y,Y,limesurvey-5698,0sjc43iwm5kd8uv5r6,
2020/07/30,Spain,ES,,ESMRE,en,40,0,0,0,0,,0,0,0,0,0,0,0,,,N,limesurvey-5391,l8n5zzjqpmkd8jxva7,
2020/07/30,Spain,ES,,ESMRC,es,34,0,0,0,0,,0,0,0,0,0,0,,,Y,Y,limesurvey-5626,lurf3nym91kd8rln37,
2020/07/30,Spain,ES,,ESMRO,en,10,0,,,,,,,,,,,,,Y,Y,limesurvey-5748,mjj0ufak2xkd8wbvv6,
2020/07/30,Spain,ES,,ESMRC,en,6,0,,,,,,,,,,,,,N,N,limesurvey-5477,7bijisloffkd8lrc4i,
2020/07/30,Spain,ES,,ESMRC,es,50,4,4,0,0,,0,0,4,4,2,0,0,,N,Y,limesurvey-5734,00sm2q8cnvkd8vy4c7,
2020/07/30,Spain,ES,,ESMRC,en,40,0,0,0,0,,0,0,3,0,0,0,0,,Y,Y,limesurvey-5679,d4kpp2uytrkd8u4k9b,
2020/07/30,Spain,ES,,ESMRO,en,4,0,0,0,0,,0,0,0,0,0,0,0,,Y,Y,limesurvey-5649,9b9to65c4skd8tj9li,
2020/07/30,Spain,ES,,ESMRO,es,50,5,4,1,0,,0,0,2,1,1,1,0,,Y,N,limesurvey-5371,8a2yrwc9l2kd8k029d,
2020/07/30,Spain,ES,,ESMRC,en,50,4,3,0,0,,0,1,4,4,2,1,1,,Y,Y,limesurvey-5858,bqteeeg24lkd92e8j7,
2020/07/30,Spain,ES,,ESMRO,es,100,0,,,,,,,1,,,,,,N,N,limesurvey-5287,28wcud6d5hkd8itiqe,
2020/07/30,Spain,ES,,ESMRC,es,10,0,,,,,,,0,,,,,,N,N,limesurvey-5336,5vffn74gt9kd8j9sx6,
2020/07/30,Spain,ES,,ESMRE,es,15,0,,,0,,0,0,,,,,,,Y,N,limesurvey-5524,k2xx5e9ry7kd8n7rvk,
2020/07/30,Spain,ES,,ESMRC,es,14,0,,,,,,,2,0,,,,,N,N,limesurvey-5937,18s70aror8kd9aiah6,
2020/07/30,Spain,ES,,ESMRE,es,10,0,0,0,0,,0,0,3,0,0,0,0,,N,N,limesurvey-5605,via5iffifqkd8q4kon,
2020/07/30,Spain,ES,,ESMRO,en,18,0,0,0,0,,0,0,,,,,,,N,N,limesurvey-5479,8p57j15tcukd8lxv1n,
2020/07/30,Spain,ES,,ESMRO,en,10,6,5,0,0,,0,1,5,4,3,2,0,,N,N,limesurvey-5503,9oh6k523s8kd8moxqh,
2020/07/30,Spain,ES,,ESMAR,es,1000,7,1,0,6,,0,6,,7,,,,,N,N,limesurvey-5646,8gbk39x2ggkd8tklar,
2020/07/30,Spain,ES,,ESMRE,es,15,4,4,0,0,,0,0,0,0,0,0,0,,Y,Y,limesurvey-5272,cqob65gc08kd8j93no,
2020/07/30,Spain,ES,,ESMRC,en,14,1,1,0,0,,0,0,0,0,0,0,0,,Y,Y,limesurvey-5201,q2qj98u6xykd8ht759,
2020/07/30,Spain,ES,,ESMRO,es,3,0,,,,,,,,,,,,,N,Y,limesurvey-5485,u90exhwoplkd8m5c52,
2020/07/30,Spain,ES,,ESMRO,es,13,7,7,0,0,,0,0,2,0,0,0,0,,N,Y,limesurvey-5796,gnyif4tyrekd8yfulf,
2020/07/30,Spain,ES,,ESMRC,es,15,1,1,0,0,,0,0,0,0,0,0,0,,Y,Y,limesurvey-5699,uoigcs4vdykd8uyfor,
2020/07/30,Spain,ES,,ESMRE,es,15,0,0,0,0,,0,0,2,0,0,0,0,,Y,N,limesurvey-5392,soyjel3dvdkd8k2zeh,
2020/07/31,Spain,ES,,ESMRE,en,100,2,2,0,0,,0,0,0,,0,0,0,,N,Y,limesurvey-6116,zj4ro69mu1kd8wo6sh,
2020/07/31,Spain,ES,,ESMRO,en,14,0,0,0,0,,0,0,0,0,0,0,0,,Y,Y,limesurvey-6144,2t0qt7519lkdaf6sd3,
2020/07/31,Spain,ES,,ESMRO,en,12,3,3,0,0,,0,0,4,0,0,0,0,,Y,Y,limesurvey-6182,x5trs2j6thkd8p7bpf,
2020/07/31,Spain,ES,,ESMRO,en,5,0,,0,,,,,1,0,0,0,0,,N,N,limesurvey-6006,0173iiutwykd9sr4ev,
2020/07/31,Spain,ES,,ESMRO,en,10,1,1,0,0,,0,0,1,0,0,0,0,,Y,N,limesurvey-6115,uxmuf01925kda6zetv,
2020/07/31,Spain,ES,,ESMAR,en,6,3,3,0,0,,0,0,2,0,0,0,0,,N,N,limesurvey-6170,jyhqbgxnqrkdak6a7p,
2020/07/31,Spain,ES,,ESMRO,en,30,2,2,0,0,,0,0,0,0,0,0,0,,N,N,limesurvey-5990,1ktse4fy5kkd9h8bx2,
2020/07/31,Spain,ES,,ESMRC,en,6,1,1,0,0,,0,0,2,1,0,0,0,,Y,Y,limesurvey-6183,4ijjmujns0kdan8hn2,
2020/07/31,Spain,ES,,ESMRC,en,20,6,6,0,0,,0,0,4,4,3,0,0,,Y,Y,limesurvey-6179,h74lsqgsztkdalklfy,
2020/07/31,Spain,ES,,ESMRC,en,8,0,0,0,0,,0,0,0,0,0,0,0,,N,N,limesurvey-6022,j5jvqp64sekd8zoznl,
2020/07/31,Spain,ES,,ESMRE,en,3,0,0,0,0,,0,0,0,0,0,0,0,,Y,N,limesurvey-6140,5zr3ghmg4zkdaeei0a,
2020/07/31,Spain,ES,,ESMRO,en,40,2,2,0,0,,0,0,4,2,,,,,N,Y,limesurvey-6154,8ob9ii1a9ekdahgw3a,
2020/07/31,Spain,ES,,ESMRO,en,50,4,4,0,0,,0,0,3,0,0,0,0,,N,N,limesurvey-5985,gxeg2nlpvwkd9gt5i2,
2020/07/31,Spain,ES,,ESMRO,en,10,0,,,,,,,2,0,,,,,N,Y,limesurvey-6135,72pjb62bgokd8w1c1h,
2020/07/31,Spain,ES,,ESMRC,es,150,0,,,,,,,,,,,,,N,N,limesurvey-6010,shsyrmm84dkd9ta2of,
2020/07/31,Spain,ES,,ESMRO,es,150,4,4,0,0,,0,0,4,2,0,0,0,,Y,Y,limesurvey-6007,xwa64ofgc8kd9swpor,
2020/07/31,Spain,ES,,ESMRE,es,20,5,5,,0,,0,0,,,,,,,N,N,limesurvey-6043,4etep9zh4wkd9yje1m,
2020/07/31,Spain,ES,,ESMAR,en,4,3,2,1,,,,1,3,3,1,1,1,,N,N,limesurvey-6133,d4v4m6y82skdace43k,
2020/07/31,Spain,ES,,ESMRE,en,20,4,4,0,0,,0,0,1,1,0,0,0,,N,N,limesurvey-6094,dbzikkd5qikda2rajt,
2020/07/31,Spain,ES,,ESMRE,es,40,2,2,0,0,,0,0,2,1,0,0,0,,Y,Y,limesurvey-6048,lpe8zgklh4kd9z7er5,
2020/07/31,Spain,ES,,ESMRO,en,15,2,2,0,0,,0,2,6,2,2,0,0,,N,N,limesurvey-6032,8ry9actsp7kd9wnh9d,
2020/07/31,Spain,ES,,ESMAR,en,10,5,5,0,0,,0,0,3,1,0,0,0,,N,N,limesurvey-5995,9oowr86lx2kd9l0yo5,
2020/07/31,Spain,ES,,ESMRC,es,10,4,3,11,0,,0,0,3,2,1,1,3,,Y,Y,limesurvey-6081,miyo5i4bhskda1wanx,
2020/07/31,Spain,ES,,ESMRC,en,20,2,2,0,0,,0,0,4,1,0,0,0,,N,Y,limesurvey-6147,hlpgw68sddkd9267wh,
2020/07/31,Spain,ES,,ESMRO,en,40,7,6,1,0,,0,0,5,3,2,1,1,,Y,Y,limesurvey-6172,a6ve72b8xdkd8muuoj,
2020/07/31,Spain,ES,,ESMRO,es,6,2,2,0,0,,0,0,1,0,0,0,,,N,N,limesurvey-6000,t19s2vhl7hkd9rqt87,
2020/07/31,Spain,ES,,ESMRO,en,50,3,3,0,0,,0,0,10,0,1,1,1,,Y,N,limesurvey-6097,yw2vgkfk3nkda2zm4q,
2020/07/31,Spain,ES,,ESMRO,en,10,0,0,0,0,,0,0,1,0,0,0,0,,N,N,limesurvey-6062,v6y11l7e8akda0lvkf,
2020/07/31,Spain,ES,,ESMRC,es,26,0,0,0,0,,0,0,4,0,0,0,0,,Y,N,limesurvey-6020,ygf9nvqq7skd9ujpvp,
2020/07/31,Spain,ES,,ESMRO,en,3,0,0,0,0,,0,0,0,0,0,0,0,,N,N,limesurvey-6017,min8xkbi64kd9u40r6,
2020/07/31,Spain,ES,,ESMRO,en,30,33,3,0,0,,0,0,3,1,0,0,0,,Y,Y,limesurvey-6098,xkk4jhb18pkda59wsh,
2020/07/31,Spain,ES,,ESMRC,en,27,5,5,0,,,0,5,0,0,0,0,0,,Y,Y,limesurvey-6039,y2xqg7350qkd9xaszn,
2020/07/31,Spain,ES,,ESMRC,en,42,3,3,0,0,,0,0,4,3,1,0,0,,Y,N,limesurvey-6093,r9vb2bgalqkda2ka32,
2020/07/31,Spain,ES,,ESMRC,en,32,2,2,0,0,,0,0,2,0,0,0,,,Y,Y,limesurvey-6129,juzs1q15hnkd8z0thm,
2020/07/31,Spain,ES,,ESMRO,es,734,10000,20000,60000,40000,,50000,30000,91000,99000,70000,80000,90000,,Y,N,limesurvey-6016,rvg8nuqvnjkd9u58gx,
2020/07/31,Spain,ES,,ESMRO,es,11,6,6,0,0,,0,0,1,0,0,0,0,,N,N,limesurvey-6198,5rfy73ughjkd8izalt,
2020/07/31,Spain,ES,,ESMRO,en,40,2,2,0,0,,0,0,4,2,,,,,N,Y,limesurvey-6153,8ob9ii1a9ekdahgw3a,
2020/07/31,Spain,ES,,ESMRC,es,30,3,3,0,0,,0,0,0,0,0,0,0,,Y,Y,limesurvey-6045,c8wys1dqsekd9ypxjd,
2020/07/31,Spain,ES,,ESMRC,es,20,9,9,0,0,,0,0,9,9,0,0,0,,Y,Y,limesurvey-6158,m4yvo5dfrikdairs4w,
2020/07/31,Spain,ES,,ESMRO,en,10,0,,,,,,,2,0,,,,,N,Y,limesurvey-6136,72pjb62bgokd8w1c1h,
2020/07/31,Spain,ES,,ESMRO,en,50,4,4,0,0,,0,0,4,0,0,0,0,,N,N,limesurvey-6165,tlw2tqkoohkdajs4g9,
2020/07/31,Spain,ES,,ESMRO,en,10,1,1,0,0,,0,0,0,0,0,0,0,,N,Y,limesurvey-6096,l3yljfh78vkda2wai2,
2020/07/31,Spain,ES,,ESMRO,en,25,0,0,0,0,,0,0,0,0,0,0,0,,Y,Y,limesurvey-6019,hkorulki6kd9ucwdc,
2020/07/31,Spain,ES,,ESMRE,en,20,5,5,0,0,,0,0,6,3,2,0,0,,Y,Y,limesurvey-6152,oe7htbkasukdah8kiy,
2020/07/31,Spain,ES,,ESMAR,en,30,6,6,0,0,,0,0,3,1,0,0,0,,Y,N,limesurvey-6138,ie48azc0eikdadxjea,
2020/07/31,Spain,ES,,ESMRC,en,3,2,2,0,0,,0,0,0,0,0,0,0,,N,,limesurvey-6208,um4grgnx3ykdatahap,
2020/07/31,Spain,ES,,ESMAR,en,4,3,3,0,1,,0,0,2,0,1,0,0,,N,Y,limesurvey-6184,125wejpdebkdanjff9,
2020/07/31,Spain,ES,,ESMRO,en,20,4,4,0,0,,0,0,4,2,2,1,1,,Y,Y,limesurvey-6161,tw4w9uluwmkd8w7ahr,
2020/07/31,Spain,ES,,ESMRC,es,75,0,75,0,0,,0,0,2,0,0,0,0,,N,N,limesurvey-5987,5lqvj6x5g9kd9h18kz,
2020/07/31,Spain,ES,,ESMRO,es,20,8,8,0,0,,0,0,5,1,1,1,0,,Y,Y,limesurvey-6084,bwkjdpzlwckda1xk3q,
2020/07/31,Spain,ES,,ESMRC,en,5,0,0,0,0,,0,0,0,0,0,0,0,,N,N,limesurvey-6049,0tm2zlbqzqkd9ywk90,
2020/07/31,Spain,ES,,ESMRO,en,15,3,3,0,0,,0,0,4,0,0,0,0,,Y,N,limesurvey-6181,gljm884ma6kdamw1ng,
2020/07/31,Spain,ES,,ESMRC,es,16,1,1,0,0,,0,0,1,1,0,9,0,,Y,N,limesurvey-6196,ohvs6t5mcrkdare2ox,
2020/07/31,Spain,ES,,ESMRO,en,40,5,3,2,0,,0,0,4,4,1,1,1,,N,N,limesurvey-5989,0knczk94xxkd9h3gzw,
2020/07/31,Spain,ES,,ESMRO,en,10,4,3,0,0,,0,1,5,4,2,2,0,,N,N,limesurvey-6025,rhiq8mosqqkd9v0te5,
2020/07/31,Spain,ES,,ESMAR,en,20,0,0,0,0,,0,0,3,0,0,0,0,,N,Y,limesurvey-6050,df32xmvjufkd9z00sr,
2020/07/31,Spain,ES,,ESMRE,en,20,7,7,0,0,,,0,4,4,0,,,,Y,Y,limesurvey-6059,o3h31oowpgkd9zxxbd,
2020/07/31,Spain,ES,,ESMRC,en,3,2,2,0,0,,0,0,0,0,0,0,0,,N,,limesurvey-6207,um4grgnx3ykdatahap,
2020/07/31,Spain,ES,,ESMRC,es,100,3,3,0,0,,0,0,0,0,0,0,0,,Y,N,limesurvey-6193,8br3y7vk9pkdar8353,
2020/07/31,Spain,ES,,ESMRC,en,8,0,0,0,0,,0,0,2,0,0,0,0,,N,N,limesurvey-6145,x4gv9f2oqvkdafqco3,
2020/07/31,Spain,ES,,ESMRO,en,40,4,4,0,0,,0,0,1,0,0,0,0,,Y,Y,limesurvey-6155,mcx7qbgv5wkd9aofhk,
2020/07/31,Spain,ES,,ESMRO,en,4,1,1,0,0,,0,0,0,0,0,0,0,,N,Y,limesurvey-6034,au56453zb2kd9wssc1,
2020/07/31,Spain,ES,,ESMAR,en,3,1,1,0,0,,0,0,0,0,1,0,0,,Y,Y,limesurvey-6127,yvwu773m7jkdab5qvz,
2020/07/31,Spain,ES,,ESMRO,en,80,6,6,0,0,,0,0,1,1,0,0,0,,N,N,limesurvey-6072,vuqb9u04dakda11ll7,
2020/07/31,Spain,ES,,ESMRC,en,20,5,5,0,0,,0,0,7,6,1,1,1,,Y,Y,limesurvey-6037,ovjr1f2bqykd96tnhj,
2020/07/31,Spain,ES,,ESMRC,en,50,1,1,0,0,,0,0,1,1,0,0,0,,N,N,limesurvey-6209,tqcdp1suc5kdau18e9,
2020/07/31,Spain,ES,,ESMRO,en,40,5,5,0,0,,0,0,6,5,0,0,0,,N,Y,limesurvey-6164,8ob9ii1a9ekdahgw3a,
2020/07/31,Spain,ES,,ESMRC,es,15,0,0,0,0,,0,0,0,0,0,0,0,,Y,N,limesurvey-6067,0gncsbs3jvkda0ycrc,
2020/07/31,Spain,ES,,ESMRC,en,60,0,,,,,,,0,,,,,,Y,Y,limesurvey-6163,cgsb4rd2h8kdajlh8i,
2020/07/31,Spain,ES,,ESMAR,en,100,1,1,0,0,,0,0,3,1,0,0,0,,N,N,limesurvey-6001,uca6xdhhlqkd9rq8xo,
2020/07/31,Spain,ES,,ESMRC,es,10,1,1,0,0,,0,0,1,1,0,0,0,,Y,Y,limesurvey-6012,rbshf101d4kd9tx9dv,
2020/07/31,Spain,ES,,ESMRC,en,35,1,1,0,0,,,,2,1,0,0,0,,Y,N,limesurvey-6052,76hjnfjc3zkd9z5dvr,
2020/07/31,Spain,ES,,ESMRC,en,3,2,2,0,0,,0,0,0,0,0,0,0,,N,,limesurvey-6206,um4grgnx3ykdatahap,
2020/07/31,Spain,ES,,ESMAR,en,36,4,4,0,0,,0,0,1,1,0,0,0,,Y,N,limesurvey-6005,rki1pyjqodkd8vfgdy,
2020/07/31,Spain,ES,,ESMRE,es,45,0,,,,,,,,,0,,,,N,N,limesurvey-6069,lnla7h874lkda0xn7n,
2020/07/31,Spain,ES,,ESMRO,en,20,0,,,,,,,,,,,,,Y,Y,limesurvey-6074,7cbjva8dx0kda167l9,
2020/07/31,Spain,ES,,ESMRO,en,25,0,0,0,0,,0,0,1,0,0,0,0,,Y,Y,limesurvey-6199,66vxt39rh6kdarv90z,
