ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,E7,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,C0_1.0,C0_1.1,C0_1.2,C0_1.NA,C0_2.0,C0_2.1,C0_2.2,C0_2.NA,C0_3.0,C0_3.1,C0_3.2,C0_3.NA,C0_4.0,C0_4.1,C0_4.2,C0_4.NA,C0_5.0,C0_5.1,C0_5.2,C0_5.NA,C0_6.0,C0_6.1,C0_6.2,C0_6.NA,C0a_7.0,C0a_7.1,C0a_7.NA,I6_1.1,I6_1.2,I6_1.3,I6_1.NA,I6_2.1,I6_2.2,I6_2.3,I6_2.NA,I6_3.1,I6_3.2,I6_3.3,I6_3.NA,I6_4.1,I6_4.2,I6_4.3,I6_4.NA,I6_5.1,I6_5.2,I6_5.3,I6_5.NA,I6_6.1,I6_6.2,I6_6.3,I6_6.NA,I6_7.1,I6_7.2,I6_7.3,I6_7.NA,I6_8.1,I6_8.2,I6_8.3,I6_8.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D10.1,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,D5.1,D5.2,D5.3,D5.4,D5.NA,first_date,day_count,days_aggregated,p_infected,p_infected_CI,p_rf,p_rf_CI,p_rf_symp,p_rf_symp_CI,p_XGB,p_XGB_CI,p_XGB_symp,p_XGB_symp_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
JP,JPN,Japan,2021-08-14,101569651.194106,7165,8055.5,700,14369.2,0,17293.6,47,36,36,37,8198,2137,982,6956,5905,2140,1492,4355,53,976272.475588139,24,26,9,15,33,542814.329306517,708,8062,108110.684383959,510,348,0,0,0,46,16,27,8,7,33,16,27,8,6,37,13,24,3,20,15,16,14,9,3,10,19,9,3,6,1,7,6,5,5,2,0,4,7,2,14,26,3,22,18,18,16,9,3,13,21,10,4,7,1,8,7,6,6,2,0,5,8,3,5002,1819,0,1377,1691,5130,0,1377,5174,1647,0,1377,4815,2006,0,1377,6587,234,0,1377,5275,1546,0,1377,6282,539,1377,205,2425,953,4615,194,2364,1003,4637,866,2081,601,4650,404,2438,697,4659,2600,872,65,4661,1638,1768,133,4659,839,2354,342,4663,3106,365,33,4694,73,106,498,785,2332,4404,79,235,788,275,65,287,952,545,352,509,90,291,492,811,6,2421,68,108,490,775,2346,4411,52,332,1311,2062,4441,267,728,1279,1491,4433,2021-08-14,8198,1,0.123708742756362,0.00724297489223968,0.00573310563552086,0.00163433317174013,0.00439131495486704,0.00143131678957315,0.00439131495486704,0.00143131678957315,0.00451329592583557,0.00145097112883964,0.00646499146133203,0.00173488103360199,0.00961185220300128,1.8974588660037e-05,0.00402537204196145,0.00137063331762214,0.00534425709771479,1.41790188247777e-05,0.00654884393743648,0.000480805429162681
JP,JPN,Japan,2021-08-15,101251948.210194,7012,8350.8,594,14282.1,0,17064,39,33,37,35,8070,2074,977,6863,5701,2244,1422,4220,55,806906.503422193,28,24,8,19,42,652649.670015803,601,7941,106488.085424587,499,351,0,0,0,33,13,20,6,7,26,12,26,6,6,32,15,23,7,22,20,18,15,9,6,9,16,11,6,8,2,8,10,7,5,2,0,5,5,3,19,28,9,28,23,24,17,13,9,13,22,16,6,8,2,8,9,7,5,2,0,5,5,3,5144,1633,0,1293,1678,5099,0,1293,5096,1681,0,1293,4853,1924,0,1293,6496,281,0,1293,5219,1558,0,1293,6254,523,1293,210,2305,972,4583,218,2268,1000,4584,916,1933,607,4614,444,2307,707,4612,2541,839,63,4627,1614,1703,125,4628,797,2317,334,4622,2966,412,43,4649,65,99,572,769,2278,4287,77,264,834,293,62,305,944,589,345,479,93,265,445,716,9,2350,56,111,530,782,2305,4286,44,336,1277,2094,4319,252,742,1284,1476,4316,2021-08-15,8070,1,0.124617346938776,0.00731102515696705,0.00483271375464684,0.00151305566320138,0.00408921933085502,0.00139232859650887,0.00458488228004957,0.00147393229420071,0.00433705080545229,0.00143372134721429,0.00681536555142503,0.00179502663462821,0.00796929360556197,1.73188427167729e-05,0.00520446096654275,0.00156987876875434,0.0064457986394586,1.55876464265786e-05,0.00564382388512016,0.000449940716928165
JP,JPN,Japan,2021-08-16,100410818.573828,6618,8171,751,13309,0,15795,35,33,37,32,7604,1999,959,6426,5421,2031,1324,4042,44,537181.679000162,21,20,7,14,36,454299.552371539,757,7481,100319.527397221,455,342,0,0,0,30,13,16,10,3,23,12,20,9,3,30,11,21,6,12,9,12,9,8,3,14,9,6,3,7,1,3,3,3,4,1,1,4,2,0,14,27,8,15,14,15,12,9,4,21,12,8,4,7,1,4,3,4,5,1,1,5,3,0,4387,2066,0,1151,1751,4702,0,1151,4887,1566,0,1151,4623,1830,0,1151,6223,230,0,1151,4694,1759,0,1151,5988,465,1151,187,2226,817,4374,201,2117,903,4383,850,1806,545,4403,400,2227,579,4398,2330,800,59,4415,1465,1616,120,4403,770,2140,278,4416,2785,349,32,4438,63,79,576,749,2144,3993,79,248,755,236,51,258,902,562,313,468,81,239,422,618,3,2369,51,105,501,728,2226,3993,47,329,1193,2002,4033,257,720,1206,1396,4025,2021-08-16,7604,1,0.129857819905213,0.00766658589409313,0.00460284061020516,0.00152138175430429,0.00433982114676486,0.0014774694912629,0.00486586007364545,0.00156403928653879,0.00420831141504471,0.00145500746176781,0.00578642819568648,0.00170479500690765,0.00534983865912012,1.42680084643773e-05,0.0047343503419253,0.00154286078543552,0.0045244084135965,1.31266542367313e-05,0.00754588881786306,0.000535507762768149
JP,JPN,Japan,2021-08-17,101425190.717925,6624,9280.2,685.3,12648,0,16143,44,37,41,38,7644,2048,968,6464,5510,2001,1254,4194,55,862898.407136446,32,21,11,21,43,639185.374298552,691.3,7527,100936.383199958,507,350,0,0,0,43,17,26,7,10,33,12,31,7,5,37,14,27,6,20,14,17,12,9,2,14,18,8,4,9,2,5,4,4,4,2,0,2,5,3,18,32,9,24,17,21,16,12,3,19,20,11,4,9,2,5,4,3,4,2,0,2,4,3,3936,2501,0,1207,1924,4513,0,1207,5050,1387,0,1207,4497,1940,0,1207,6205,232,0,1207,4638,1799,0,1207,5978,459,1207,189,2220,893,4342,186,2170,924,4364,824,1887,546,4387,371,2239,644,4390,2344,824,73,4403,1476,1629,138,4401,726,2190,336,4392,2797,361,58,4428,79,95,551,701,2129,4089,69,262,730,232,69,269,928,524,336,452,78,245,380,625,6,2439,58,117,478,719,2179,4093,62,346,1157,1960,4119,273,743,1165,1352,4111,2021-08-17,7644,1,0.130247578040904,0.0076520516377167,0.00575614861329147,0.00169589987367233,0.00484039769754055,0.00155587478880956,0.00536368393511251,0.00163738759966797,0.00497121925693354,0.00157665630650664,0.00719518576661434,0.00189470104481903,0.00850773265525585,1.78742059397293e-05,0.00562532705389848,0.00167662781785656,0.00630203768683262,1.54007855004926e-05,0.00684886834740763,0.000508793203721352
JP,JPN,Japan,2021-08-18,101302324.99242,6787,9987.4,896,13467,0,15991.9,47,41,42,37,7786,2114,957,6617,5658,1993,1283,4316,48,591141.946071339,24,21,5,17,32,351377.177109637,906,7658,102693.081246882,529,382,0,0,0,43,12,31,8,4,35,11,35,8,3,40,15,26,4,22,12,17,11,6,3,12,14,6,2,5,0,4,2,3,1,0,0,3,3,0,17,29,4,24,15,18,14,7,4,16,16,7,2,5,0,4,2,3,1,0,0,3,3,0,4074,2562,0,1150,1946,4690,0,1150,5199,1437,0,1150,4694,1942,0,1150,6407,229,0,1150,4771,1865,0,1150,6171,465,1150,190,2315,890,4391,210,2170,995,4411,856,1945,560,4425,433,2292,631,4430,2441,839,60,4446,1491,1730,123,4442,786,2228,331,4441,2909,361,38,4478,83,98,589,787,2081,4148,85,249,811,223,66,272,891,603,330,456,66,223,443,625,6,2437,57,132,520,733,2193,4151,56,358,1253,1930,4189,269,750,1236,1350,4181,2021-08-18,7786,1,0.126353313968841,0.00748249914786489,0.00603647572566144,0.00172055216428674,0.00526586180323658,0.0016076041970475,0.00539429745697406,0.00162698597523659,0.00475211918828667,0.00152756670693235,0.00616491137939892,0.00173864723142622,0.00583542328486116,1.48321363369122e-05,0.00410994091959928,0.00142106642757001,0.00346859933506886,1.14488257818531e-05,0.00882240545321559,0.000571935090680702
JP,JPN,Japan,2021-08-19,100644394.631154,6482,8785,701,12641,0,15778,53,50,50,46,7471,2070,915,6308,5450,1879,1246,4149,56,1079437.7101144,26,27,8,18,39,681417.642011105,708,7340,98428.7302627463,516,363,0,0,0,44,12,31,10,2,39,12,39,10,2,49,16,33,9,23,15,17,11,15,3,18,21,9,4,9,2,4,5,4,2,4,0,6,5,2,19,40,10,29,20,21,13,16,4,27,27,11,4,10,2,4,6,4,3,4,0,7,5,2,3808,2543,0,1120,1826,4525,0,1120,5018,1333,0,1120,4554,1797,0,1120,6102,249,0,1120,4513,1838,0,1120,5854,497,1120,193,2178,879,4221,191,2096,953,4231,864,1819,522,4266,442,2144,634,4251,2375,776,51,4269,1445,1644,113,4269,723,2153,324,4271,2759,355,42,4315,96,86,603,669,2016,4001,58,247,756,222,55,245,899,547,304,461,79,236,401,574,3,2384,80,99,489,692,2108,4003,57,354,1165,1852,4043,286,745,1098,1308,4034,2021-08-19,7471,1,0.126678665374498,0.00767057742734847,0.00709409717574622,0.00190309880127071,0.00669254450542096,0.00184882669978308,0.00669254450542096,0.00184882669978308,0.00615714094498728,0.00177381013193401,0.00749564984607148,0.00195582312867442,0.0107252640752658,2.01240668436778e-05,0.00522018471422835,0.00163404924416083,0.00677054737631829,1.60210132802274e-05,0.00719302177433418,0.000527928669992729
JP,JPN,Japan,2021-08-20,99854113.5590536,6860,9418.02,1129,13578,0,16798,49,45,46,43,7946,2177,1030,6670,5812,1984,1321,4422,57,902271.638829419,22,31,8,14,42,716082.185573226,1146,7799,104583.878381357,542,382,0,0,0,40,7,33,2,5,37,7,39,3,4,47,23,32,11,27,17,25,25,8,8,18,24,16,5,5,1,3,4,4,5,1,1,4,5,2,29,40,13,32,21,31,29,10,9,26,29,20,6,6,1,3,4,5,5,1,1,4,5,2,3961,2833,0,1152,1892,4902,0,1152,5340,1454,0,1152,4741,2053,0,1152,6546,248,0,1152,4910,1884,0,1152,6359,435,1152,235,2237,942,4532,227,2179,995,4545,915,1893,572,4566,487,2228,660,4571,2473,814,76,4583,1500,1716,149,4581,704,2305,355,4582,2929,349,42,4626,78,101,604,729,2187,4247,86,222,786,247,71,294,894,513,329,470,86,277,455,742,7,2467,78,114,493,741,2273,4247,61,341,1237,2017,4290,272,752,1247,1394,4281,2021-08-20,7946,1,0.133766233766234,0.00760314954395606,0.00616662471683866,0.0017212912416486,0.0056632267807702,0.00164995666429803,0.00578907626478731,0.00166808321158125,0.00541152781273597,0.00161307837364705,0.00717342058897559,0.00185555424857242,0.00903589853908038,1.85600757592622e-05,0.00528567832871885,0.00159431216883391,0.00717128378641843,1.65501041152807e-05,0.0109577118169323,0.000630932773475007
JP,JPN,Japan,2021-08-21,100726826.118509,7518,9259.6,1058,14926,0,18093.3,42,36,42,35,8618,2307,1117,7239,6411,2063,1405,4928,52,847085.707483071,22,28,8,14,39,610723.312868916,1069,8468,113555.107338547,601,441,0,0,0,44,14,30,8,6,33,10,32,7,3,35,21,25,4,17,17,23,19,9,7,20,23,12,3,6,1,3,4,4,4,2,0,4,2,0,23,27,6,19,18,25,20,10,7,22,25,13,3,6,1,3,4,4,4,2,0,4,2,0,4761,2608,0,1249,1841,5528,0,1249,5680,1689,0,1249,5276,2093,0,1249,7058,311,0,1249,5450,1919,0,1249,6841,528,1249,206,2528,1007,4877,213,2420,1090,4895,993,2113,592,4920,484,2493,725,4916,2630,994,66,4928,1642,1907,146,4923,827,2490,376,4925,3236,382,39,4961,98,129,670,825,2312,4584,71,257,868,315,66,327,1003,550,328,564,100,316,488,861,6,2498,82,136,563,845,2403,4589,63,401,1362,2170,4622,271,829,1354,1554,4610,2021-08-21,8618,1,0.133676400191479,0.00729652910114058,0.00487352053840798,0.00147029807207465,0.00417730331863541,0.00136170760159272,0.00487352053840798,0.00147029807207465,0.00406126711533999,0.00134274002522771,0.00603388257136226,0.00163504256546807,0.00840973293933078,1.78333423179873e-05,0.0045254119285217,0.00141706246231177,0.00606316446574397,1.51601878816502e-05,0.00941393148273763,0.00056166372949917
JP,JPN,Japan,2021-08-22,100935262.974368,7182,9417.15,772,14764,0,17447,39,35,41,38,8299,2261,1040,7028,6148,1987,1298,4786,61,919351.733456089,38,19,11,27,38,591743.455672983,783,8150,109290.756354412,542,375,0,0,0,38,12,25,5,7,32,12,26,6,6,36,9,26,4,16,13,8,11,5,3,14,11,6,1,5,3,1,4,1,2,2,2,3,2,1,13,30,6,21,16,13,14,7,4,18,15,9,4,7,4,4,5,4,3,3,3,5,4,3,4897,2107,0,1295,1813,5191,0,1295,5317,1687,0,1295,5166,1838,0,1295,6684,320,0,1295,5361,1643,0,1295,6466,538,1295,227,2451,938,4683,233,2381,989,4696,963,2028,589,4719,444,2432,698,4725,2570,933,68,4728,1610,1834,131,4724,821,2387,364,4727,3087,409,44,4759,92,103,606,806,2192,4500,64,256,850,250,68,300,941,589,351,466,76,282,423,807,5,2571,87,106,551,798,2257,4500,60,362,1301,2040,4536,262,811,1268,1424,4534,2021-08-22,8299,1,0.128904313336639,0.00731192625723788,0.00469936136883962,0.00147140345445354,0.00421737558742017,0.00139424347461898,0.00494035425954934,0.00150847741321998,0.00457886492348476,0.00145250472400817,0.00735028316664658,0.00183774502381346,0.00910833049188721,1.8533571184987e-05,0.00457886492348476,0.00145250472400817,0.00586260379410964,1.48934430600368e-05,0.00716437534260318,0.000500016362643126
JP,JPN,Japan,2021-08-23,100633742.275021,6698,8683.8,613,12831,0,15809,46,42,47,38,7724,2108,971,6516,5727,1846,1204,4474,58,847237.378622392,26,29,6,20,44,611484.014975568,620,7570,101513.009276429,526,372,0,0,0,39,13,26,9,4,32,13,31,9,4,39,19,26,9,21,12,16,15,10,4,19,17,14,6,8,3,6,3,5,6,3,1,5,6,5,24,33,9,27,18,20,20,11,6,24,22,17,6,8,3,6,3,5,6,3,1,5,6,5,3989,2539,0,1196,1915,4613,0,1196,5130,1398,0,1196,4684,1844,0,1196,6285,243,0,1196,4734,1794,0,1196,6036,492,1196,197,2215,869,4443,198,2108,962,4456,886,1838,526,4474,419,2198,627,4480,2349,826,56,4493,1371,1730,139,4484,694,2196,347,4487,2833,333,40,4518,85,96,580,771,2112,4080,74,274,769,256,64,276,856,550,327,423,62,262,382,673,3,2473,68,91,534,762,2186,4083,55,350,1277,1913,4129,263,750,1227,1363,4121,2021-08-23,7724,1,0.129691465206358,0.00761003219499558,0.00595546349041947,0.00171588296671235,0.00543759709994821,0.00164000997657177,0.00608493008803729,0.00173432064001504,0.00491973070947696,0.00156036672993295,0.00750906266183325,0.0019252321150972,0.00841901890428545,1.78513520928054e-05,0.00569653029518384,0.00167838520139183,0.00607633186595057,1.51835574968843e-05,0.00610759157293509,0.000479282884307837
JP,JPN,Japan,2021-08-24,100965284.042277,6871,8475.4,891,13736,0,15996,54,47,49,45,7914,2176,1024,6676,5944,1853,1262,4620,49,749909.375279634,31,14,9,22,36,572630.324041067,901,7784,104382.72975003,542,382,0,0,0,49,13,34,6,7,42,12,39,6,6,49,14,28,8,21,17,10,12,10,2,24,15,6,4,9,3,7,4,3,5,4,0,6,4,3,18,32,9,27,21,13,15,11,6,29,20,11,4,9,3,7,4,3,5,4,0,6,4,3,3976,2759,0,1179,1908,4827,0,1179,5298,1437,0,1179,4771,1964,0,1179,6511,224,0,1179,4872,1863,0,1179,6246,489,1179,214,2235,902,4563,201,2134,995,4584,903,1828,569,4614,416,2222,665,4611,2381,859,57,4617,1439,1733,132,4610,707,2232,356,4619,2897,331,45,4641,86,98,615,819,2134,4162,71,278,730,242,65,280,961,586,323,417,83,282,439,651,7,2499,59,114,527,810,2241,4163,46,407,1241,2030,4190,278,797,1245,1415,4179,2021-08-24,7914,1,0.132987012987013,0.00758438106990036,0.00682335102350265,0.00181368631070753,0.00593884255749305,0.00169280731162665,0.00619155926206722,0.00172822954604255,0.00568612585291888,0.00165660913430826,0.00619155926206722,0.00172822954604255,0.00742739826261103,1.67479460303367e-05,0.0045489006823351,0.00148256335303613,0.00567155660951038,1.46479929537516e-05,0.00863169608763507,0.000561176338628868
JP,JPN,Japan,2021-08-25,100877978.621022,6754,8708.5,821,13075,0,16080,47,40,49,42,7808,2103,1034,6537,5921,1748,1206,4664,54,848510.297022467,25,22,7,18,39,511139.270080012,831,7665,102786.950608168,552,396,0,0,0,37,14,23,9,5,28,13,30,10,3,40,12,24,2,17,16,10,13,5,2,9,12,8,5,9,0,7,8,1,5,2,2,4,4,2,16,34,5,27,25,16,18,8,6,20,15,11,5,10,0,7,9,1,6,2,2,5,4,2,3996,2589,0,1223,1895,4690,0,1223,5255,1330,0,1223,4654,1931,0,1223,6356,229,0,1223,4770,1815,0,1223,6100,485,1223,199,2274,855,4480,199,2150,962,4497,868,1858,571,4511,439,2232,628,4509,2398,829,66,4515,1458,1699,131,4520,725,2210,344,4529,2848,369,42,4549,77,101,582,779,2141,4128,88,247,773,218,52,269,902,567,312,416,78,272,402,626,3,2583,60,108,536,737,2234,4133,44,362,1239,1995,4168,282,769,1200,1399,4158,2021-08-25,7808,1,0.136573768326509,0.00773513207611052,0.00601946721311475,0.00171571897635865,0.00512295081967213,0.00158351794072539,0.00627561475409836,0.00175161759883199,0.00537909836065574,0.00162241413855473,0.00691598360655738,0.00183822285841165,0.00841125395870735,1.7821574596339e-05,0.00499487704918033,0.0015636993234722,0.00506690634633212,1.38553749258977e-05,0.00808468385415811,0.00054745436018849
JP,JPN,Japan,2021-08-26,101750228.53665,6520,9223.7627,927,13243,0,15691,44,39,45,36,7570,2145,1025,6333,5786,1645,1163,4571,56,933784.397702255,32,22,10,22,41,679590.840337045,939,7435,99702.6715944849,549,392,0,0,0,44,8,35,4,4,35,7,36,4,3,39,11,23,4,18,10,17,12,7,2,9,13,6,1,2,0,1,1,1,0,1,0,1,2,1,12,25,4,20,12,19,14,8,2,13,14,6,1,2,0,1,1,1,0,1,0,2,2,1,3818,2543,0,1209,1831,4530,0,1209,5092,1269,0,1209,4624,1737,0,1209,6148,213,0,1209,4598,1763,0,1209,5880,481,1209,187,2225,831,4327,151,2117,960,4342,838,1829,537,4366,387,2203,609,4371,2335,797,64,4374,1400,1658,132,4380,727,2159,308,4376,2799,335,39,4397,77,89,574,745,2028,4057,54,258,798,223,69,266,834,521,276,434,91,248,387,634,3,2474,63,102,515,709,2123,4058,66,321,1168,1930,4085,262,764,1165,1304,4075,2021-08-26,7570,1,0.139304158738788,0.00791179621362063,0.00581241743725231,0.00171242956384971,0.00515191545574637,0.00161273458356922,0.0059445178335535,0.00173166460768929,0.0047556142668428,0.00154977385537375,0.00739762219286658,0.00193034031349463,0.00917722162526555,1.85282326517379e-05,0.00541611624834875,0.00165335018647799,0.00667901045639677,1.58263680881494e-05,0.00941800239635646,0.000599541578508987
JP,JPN,Japan,2021-08-27,100907339.912471,6708,10097.4,1141,12974,0,16407,56,51,53,50,7759,2150,1066,6461,5936,1663,1170,4696,60,1000794.60350767,28,28,5,23,44,763350.39233678,1149,7615,102116.455170411,543,396,0,0,0,43,12,31,7,5,37,13,40,7,6,51,20,26,6,22,18,20,17,7,4,16,23,11,5,5,0,4,5,5,5,1,2,3,7,3,26,36,7,32,28,27,20,9,6,28,33,14,5,7,0,5,6,6,5,1,3,5,8,3,3787,2796,0,1176,1879,4704,0,1176,5232,1351,0,1176,4673,1910,0,1176,6370,213,0,1176,4776,1807,0,1176,6102,481,1176,180,2192,921,4466,191,2076,1010,4482,897,1758,593,4511,394,2194,667,4504,2300,871,71,4517,1445,1659,144,4511,704,2223,322,4510,2840,329,47,4543,74,85,570,772,2159,4099,67,254,799,250,70,278,856,575,306,425,75,251,409,689,5,2450,48,118,502,743,2246,4102,45,339,1179,2068,4128,246,762,1193,1432,4126,2021-08-27,7759,1,0.141623488773748,0.0078766888464503,0.00721742492589251,0.00188349046362678,0.00657301198608068,0.00179802366823667,0.00683077716200541,0.00183270219650613,0.00644412939811832,0.00178042419805138,0.00773295527774198,0.00194909159288278,0.0099179564576351,1.93345203645517e-05,0.00567083387034412,0.00167083577922348,0.00756486488494224,1.69059027183776e-05,0.0112518594391331,0.000646926907115865
JP,JPN,Japan,2021-08-28,100119755.350798,6906,9959.3,860,14024.2,0,16275,51,44,47,44,8002,2168,1132,6636,6196,1644,1254,4873,44,586577.774964967,23,19,4,19,34,477278.784583342,867,7848,105240.963910359,591,431,0,0,0,50,14,35,8,6,38,12,37,7,5,41,15,31,10,20,18,16,13,12,7,19,15,11,4,6,1,3,4,2,3,1,1,2,3,3,16,34,10,22,18,17,14,12,7,21,15,11,4,6,1,3,4,2,3,1,1,2,3,3,4399,2438,0,1165,1754,5083,0,1165,5249,1588,0,1165,4979,1858,0,1165,6573,264,0,1165,5129,1708,0,1165,6349,488,1165,184,2291,904,4623,188,2172,1000,4642,834,1936,573,4659,392,2272,673,4665,2339,913,76,4674,1393,1792,146,4671,716,2284,333,4669,2878,358,56,4710,81,114,608,779,2183,4237,50,254,813,273,57,257,890,558,325,531,93,270,426,762,7,2436,67,135,508,805,2253,4234,54,347,1228,2092,4281,286,745,1238,1465,4268,2021-08-28,8002,1,0.14572605561277,0.00784622337184567,0.00637340664833792,0.00174359749030948,0.00549862534366408,0.00162023711391488,0.00587353161709573,0.00167424608247431,0.00549862534366408,0.00162023711391488,0.00549862534366408,0.00162023711391488,0.00585876156918011,1.49491038153236e-05,0.00424893776555861,0.0014251625175705,0.00476707901363784,1.34920127546625e-05,0.00823823697337556,0.000546105439931295
JP,JPN,Japan,2021-08-29,100761459.176914,6840,9142.7,920,13424,0,15906.3,53,49,56,44,7899,2300,1044,6621,6109,1644,1202,4843,61,1129632.19616478,29,27,7,22,47,921926.102745259,929,7751,103940.20276111,583,446,0,0,0,48,20,28,10,10,35,15,35,10,5,46,17,28,4,21,17,11,16,9,6,23,21,11,5,7,1,5,6,2,4,3,1,6,6,2,21,37,7,26,21,15,18,12,6,31,25,11,6,8,1,6,6,3,4,3,1,6,7,2,4721,1950,0,1228,1653,5018,0,1228,5066,1605,0,1228,4901,1770,0,1228,6385,286,0,1228,5025,1646,0,1228,6118,553,1228,193,2296,864,4546,185,2204,946,4564,830,1962,525,4582,404,2295,614,4586,2351,888,66,4594,1450,1735,117,4597,751,2244,305,4599,2861,363,44,4631,81,109,612,730,2199,4168,71,268,750,266,55,297,889,564,312,466,80,258,425,666,3,2529,67,123,548,742,2249,4170,58,364,1215,2053,4209,303,752,1259,1391,4194,2021-08-29,7899,1,0.136203522504892,0.00767877417312632,0.0067097100898848,0.00180032953786129,0.00620331687555387,0.00173150116730435,0.00708950500063299,0.00185022711523727,0.00557032535764021,0.00164130522939148,0.00772249651854665,0.00193044515395892,0.0112109551151041,2.05576750460057e-05,0.0059501202683884,0.00169601228884998,0.00914959062995075,1.85911281802556e-05,0.00893783132341159,0.000572167041434014
JP,JPN,Japan,2021-08-30,99839317.0294166,6203,8614.8,817,12497,0,14644,40,33,37,28,7168,1931,1015,5954,5593,1435,1061,4481,44,689809.023071436,21,20,7,13,30,483460.717722912,823,7044,94459.3972712241,523,402,0,0,0,34,11,23,7,4,28,12,28,9,3,35,14,18,2,16,14,14,11,5,2,11,13,13,3,5,0,4,3,2,3,2,0,1,4,2,17,23,3,23,17,19,15,7,4,17,19,15,4,7,0,6,3,4,4,2,0,3,6,2,3799,2273,0,1096,1673,4399,0,1096,4794,1278,0,1096,4426,1646,0,1096,5855,217,0,1096,4426,1646,0,1096,5580,492,1096,214,2126,783,4045,196,2039,863,4070,849,1731,494,4094,433,2111,531,4093,2230,780,60,4098,1376,1591,106,4095,699,2058,304,4107,2668,319,45,4136,75,93,486,743,1915,3856,75,262,695,212,65,228,826,506,312,404,74,233,352,616,2,2306,58,97,446,702,2007,3858,50,314,1118,1800,3886,248,697,1137,1204,3882,2021-08-30,7168,1,0.145644999282537,0.00828189710561548,0.00558035714285714,0.00172450690331916,0.00460379464285714,0.00156713010895113,0.00516183035714286,0.00165892662067992,0.00390625,0.00144403998075866,0.00613839285714286,0.0018081705422782,0.00690919212586551,1.62482056053297e-05,0.00418526785714286,0.00149451402587837,0.00484238807022754,1.36167360914435e-05,0.00871273821107386,0.000592655885016243
