ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.-77,B1_1.-99,B1_1.1,B1_1.2,B1_2.-77,B1_2.-99,B1_2.1,B1_2.2,B1_3.-77,B1_3.-99,B1_3.1,B1_3.2,B1_4.-77,B1_4.-99,B1_4.1,B1_4.2,B1_5.-77,B1_5.-99,B1_5.1,B1_5.2,B1_6.-77,B1_6.-99,B1_6.1,B1_6.2,B1_7.-77,B1_7.-99,B1_7.1,B1_7.2,B1_8.-77,B1_8.-99,B1_8.1,B1_8.2,B1_9.-77,B1_9.-99,B1_9.1,B1_9.2,B1_10.-77,B1_10.-99,B1_10.1,B1_10.2,B1_11.-77,B1_11.-99,B1_11.1,B1_11.2,B1_12.-77,B1_12.-99,B1_12.1,B1_12.2,B3.-77,B3.-99,B3.1,B3.2,B5.-77,B5.-99,B5.1,B5.2,B6.-77,B6.-99,B6.1,B6.2,B7.-77,B7.-99,B7.1,B7.2,B8.-77,B8.-99,B8.1,B8.2,B8.3,C0_1.-77,C0_1.-99,C0_1.1,C0_1.2,C0_2.-77,C0_2.-99,C0_2.1,C0_2.2,C0_3.-77,C0_3.-99,C0_3.1,C0_3.2,C0_4.-77,C0_4.-99,C0_4.1,C0_4.2,C0_5.-77,C0_5.-99,C0_5.1,C0_5.2,C0_6.-77,C0_6.-99,C0_6.1,C0_6.2,C1_m.-77,C1_m.-99,C1_m.1,C1_m.2,C2.-77,C2.-99,C2.1,C2.2,C2.3,C2.4,C3.-77,C3.-99,C3.1,C3.2,C5.-77,C5.-99,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6.-77,C6.-99,C6.1,C6.2,C6.3,C6.4,D1.-77,D1.-99,D1.1,D1.2,D1.3,D1.4,D1.5,D2.-77,D2.-99,D2.1,D2.2,D2.3,D2.4,D2.5,D3.-77,D3.-99,D3.1,D3.2,D3.3,D3.4,D4.-77,D4.-99,D4.1,D4.2,D4.3,D4.4,E3.-77,E3.-99,E3.1,E3.2,E3.3,E3.4,E4.-77,E4.-99,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2.-77,E2.-99,E2.1,E2.2,E2.3,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd
PT,PRT,Portugal,Braga,2021-04-11,2021-04-10,100,0,0,0,0,0,94,9,0,814184.0260054865,57,0,0,1,99,0,0,3,97,0,0,2,98,0,0,7,93,0,0,9,91,0,0,7,93,0,0,4,96,0,0,2,98,0,0,4,96,0,0,1,99,0,0,3,97,0,0,8,92,0,6,0,94,0,100,0,0,2,6,49,43,0,51,9,40,0,91,0,9,0,6,14,31,49,5,14,56,25,9,14,20,57,6,14,43,37,9,14,1,76,8,14,2,76,0,16,37,47,0,63,25,4,2,6,2,19,16,63,0,19,70,6,2,1,0,2,0,19,20,19,20,22,0,24,2,5,10,24,35,0,24,1,2,15,17,41,0,24,35,27,8,6,0,24,7,13,14,42,1,41,25,31,1,1,1,41,9,12,16,7,7,6,1,1,43,33,9,14,2.935483870967742,1.9137308043185828,0,0,2.314814814814815,1.0785048013656837
PT,PRT,Portugal,Bragança,2021-04-11,2021-04-02,100,0,0,0,0,14,97,7,0,815998.8009303729,67,0,0,0,100,0,0,4,96,0,0,0,100,0,0,8,92,1,0,9,90,0,0,5,95,1,0,2,97,0,0,0,100,0,0,3,97,0,0,2,98,1,0,3,96,0,0,11,89,0,3,5,92,0,95,1,4,1,5,51,43,2,49,7,42,0,93,0,7,0,7,9,18,66,4,9,62,25,5,9,23,63,3,9,33,55,7,9,2,82,7,9,1,83,0,11,36,53,0,64,28,5,0,3,2,16,16,66,1,16,72,7,1,2,0,1,1,16,22,20,24,17,1,17,2,5,8,22,45,1,17,2,4,7,24,45,0,17,35,30,12,6,1,17,5,11,29,37,2,31,33,34,0,0,2,31,3,10,19,11,12,9,3,3,32,37,11,17,3.1428571428571432,2.3208281681855265,3.25,2.0615528128088303,2.1587301587301586,1.0807158500697165
PT,PRT,Portugal,Castelo Branco,2021-04-11,2021-04-06,100,0,0,0,0,5,97,7,1,822284.5317544157,73,0,0,0,100,0,0,6,94,0,0,2,98,0,0,14,86,0,0,11,89,0,0,8,92,0,0,3,97,0,0,3,97,0,0,1,99,0,0,1,99,0,0,2,98,0,0,13,87,2,1,5,92,0,95,1,4,1,1,58,40,0,42,7,51,0,93,1,6,0,5,3,22,70,5,3,57,35,7,3,24,66,4,3,43,50,6,3,0,91,5,3,7,85,0,4,49,47,0,51,33,9,4,3,0,4,13,83,0,4,81,11,1,0,0,3,0,4,20,22,32,22,0,9,0,3,17,26,45,0,9,1,3,15,27,45,0,11,39,38,9,3,0,11,13,17,26,33,0,24,34,41,0,1,0,24,9,10,14,21,14,8,0,3,25,34,16,22,3.1379310344827585,2.682271664240626,1,0,2.2714285714285714,1.048413965306693
PT,PRT,Portugal,Coimbra,2021-04-11,2021-04-10,100,0,0,0,0,3,95,14,0,584974.3256884047,49,0,0,0,100,0,0,3,97,0,0,3,97,0,0,9,91,0,0,6,94,0,0,5,95,0,0,3,97,0,0,1,99,0,0,1,99,0,0,1,99,0,0,5,95,0,0,8,92,1,4,3,92,0,97,1,2,0,5,53,42,0,47,14,39,0,86,0,13,1,6,15,32,47,4,15,66,15,5,15,26,54,5,15,41,39,7,15,5,73,7,15,6,72,0,16,38,46,0,62,32,1,3,2,0,17,13,70,0,17,73,10,0,0,0,0,0,17,13,17,22,31,1,19,2,1,12,16,49,0,19,0,2,9,25,45,1,21,39,33,4,2,0,21,9,11,20,39,1,47,22,30,0,0,0,47,4,8,8,9,13,10,1,2,48,23,11,16,2.608695652173913,2.3882121581327245,1,0,2.5306122448979593,1.1199337929896893
PT,PRT,Portugal,Faro,2021-04-11,2021-04-10,100,0,0,0,0,12,97,10,0,585478.2020847545,62,0,0,0,100,1,0,6,93,1,0,0,99,0,0,16,84,0,0,10,90,0,0,12,88,0,0,5,95,0,0,1,99,1,0,2,97,0,0,0,100,0,0,4,96,0,0,21,79,0,3,5,92,0,95,2,3,1,5,49,45,0,51,10,39,0,90,0,10,0,5,12,13,70,1,12,65,22,5,12,26,57,5,12,45,38,6,12,3,79,6,12,0,82,0,14,39,47,0,61,29,8,2,0,0,15,20,65,1,15,71,12,0,0,0,1,0,15,16,22,20,27,0,16,2,1,16,24,41,0,16,2,0,18,25,39,0,18,30,36,11,5,1,18,8,16,13,44,2,35,26,37,0,0,1,35,5,11,7,12,17,7,5,3,37,32,15,13,3.0714285714285716,2.4031773392826863,2.75,2.8722813232690143,2.2033898305084745,0.9243760433665353
PT,PRT,Portugal,Guarda,2021-04-11,2021-04-02,100,0,0,0,0,0,96,6,0,815065.4255254063,68,0,0,0,100,1,0,9,90,1,0,0,99,1,0,15,84,0,0,19,81,0,0,9,91,1,0,4,95,0,0,0,100,0,0,1,99,1,0,1,98,0,0,6,94,0,0,11,89,0,4,0,96,0,100,0,0,1,5,56,38,0,44,6,50,0,94,0,6,0,0,7,26,67,0,7,64,29,0,7,24,69,0,7,49,44,0,7,3,90,0,7,1,92,0,7,38,55,0,62,25,7,4,2,0,7,16,77,0,7,86,5,0,0,0,2,1,7,22,22,25,23,0,11,2,3,10,26,48,0,11,1,2,18,23,45,1,11,42,34,10,2,2,11,9,15,28,35,2,31,38,29,0,0,1,31,7,8,12,20,10,10,1,1,32,33,11,23,2.3513513513513513,1.3987338762096442,0,0,2.106060606060606,1.1913636385870265
PT,PRT,Portugal,Leiria,2021-04-11,2021-04-10,100,0,0,0,0,16,98,12,0,691819.0964619515,74,1,0,0,99,1,0,4,95,0,0,2,98,0,0,5,95,0,0,10,90,0,0,5,95,1,0,2,97,0,0,4,96,1,0,0,99,0,0,0,100,0,0,1,99,1,0,11,88,0,2,8,90,0,93,3,4,0,3,48,49,0,52,12,36,0,88,0,12,0,3,9,28,60,2,9,57,32,5,9,17,69,4,9,36,51,5,9,1,85,5,9,4,82,0,9,38,53,0,62,27,5,4,2,0,10,15,75,0,10,75,6,3,1,0,5,0,10,25,15,23,27,0,14,0,2,11,21,52,0,14,1,4,8,15,58,0,14,34,34,12,6,0,14,6,10,24,46,2,25,35,37,1,0,0,25,4,9,17,17,14,11,3,5,25,28,16,26,2.909090909090909,2.1136538192269017,2.142857142857143,1.4638501094227998,2.4927536231884058,1.0930689177696127
PT,PRT,Portugal,Lisboa,2021-04-11,2021-04-11,220,0,0,0,0,13,211,25,0,1478934.9068386597,159,0,0,1,219,0,0,8,212,0,0,3,217,0,0,23,197,0,0,16,204,0,0,13,207,0,0,9,211,0,0,3,217,0,0,3,217,0,0,3,217,0,0,8,212,0,0,24,196,0,9,6,205,0,214,2,4,0,9,123,88,0,97,25,98,0,195,0,25,0,8,16,64,132,5,16,147,52,9,16,53,142,6,16,85,113,11,16,3,190,8,16,32,164,0,16,98,106,0,122,76,13,4,5,0,20,54,146,0,20,176,18,1,3,0,2,0,20,34,54,47,65,0,24,1,3,38,45,109,0,24,3,4,26,55,108,4,25,66,94,23,8,0,25,11,26,47,111,3,58,64,95,0,0,0,58,9,27,42,47,16,17,4,2,61,113,30,14,2.8852459016393444,2.402071055400164,2.1666666666666665,1.1690451944500122,2.375,1.0086546019129963
PT,PRT,Portugal,Madeira,2021-04-11,2021-04-08,100,0,0,0,0,12,99,19,1,710560.1038913648,66,0,0,0,100,0,0,2,98,0,0,3,97,0,0,8,92,0,0,10,90,0,0,5,95,0,0,2,98,0,0,3,97,0,0,2,98,0,0,1,99,0,0,5,95,0,0,14,86,0,1,7,92,0,93,2,5,0,1,67,32,1,33,19,47,0,81,1,18,0,1,11,33,55,1,11,61,27,2,11,43,44,2,11,46,41,2,11,4,83,2,11,11,76,1,12,38,49,0,62,27,7,0,4,1,14,23,62,0,14,72,12,0,1,0,1,0,14,20,15,22,29,0,17,0,1,12,21,49,0,17,1,2,10,23,47,0,17,33,41,7,2,0,17,12,10,24,37,0,33,27,40,0,0,0,33,6,8,17,21,10,5,0,4,34,46,11,5,2.9310344827586206,2.617673919488154,2,1.7320508075688772,2.0952380952380953,1.0733469768527295
PT,PRT,Portugal,Portalegre,2021-04-11,2021-03-31,100,0,0,0,0,4,95,22,0,721514.1740605648,51,0,0,1,99,0,0,4,96,0,0,2,98,0,0,15,85,0,0,10,90,0,0,8,92,0,0,5,95,0,0,2,98,0,0,3,97,0,0,1,99,0,0,6,94,0,0,13,87,1,4,3,92,0,97,1,2,1,5,58,36,2,42,22,34,0,78,0,21,1,4,13,19,64,3,13,54,30,6,13,16,65,5,13,36,46,5,13,4,78,5,13,1,81,0,14,41,45,0,59,29,7,1,4,1,16,31,52,0,16,70,9,2,1,0,2,0,16,15,19,26,24,0,21,1,3,9,20,46,0,21,1,2,10,20,46,1,23,28,33,10,5,0,23,6,16,18,37,2,49,24,25,0,0,1,49,2,7,12,8,12,6,3,2,49,18,14,17,2.71875,2.019811153740417,1.5,0.7071067811865476,2.4693877551020407,1.062662552591495
PT,PRT,Portugal,Porto,2021-04-11,2021-04-11,198,0,0,0,0,9,192,20,0,1242333.4340257777,131,0,0,0,198,0,0,9,189,1,0,0,197,0,0,21,177,0,0,16,182,0,0,19,179,0,0,6,192,0,0,3,195,0,0,2,196,0,0,1,197,1,0,6,191,0,0,22,176,1,5,6,186,0,192,1,5,4,6,101,87,3,97,20,78,0,178,0,20,0,8,12,59,119,2,12,141,43,9,12,41,136,6,12,80,100,9,12,6,171,8,12,18,160,1,14,84,99,1,114,58,11,6,8,1,17,47,133,0,17,158,18,1,1,0,3,0,17,19,42,39,81,1,26,3,4,30,44,90,0,26,3,8,24,50,87,1,28,70,76,19,4,0,28,26,30,45,69,4,63,58,72,0,1,1,63,5,24,31,36,16,20,2,4,66,93,23,12,2.7547169811320753,1.8177084091425761,1.5,1.2909944487358056,2.336,1.0391063157751814
PT,PRT,Portugal,Santarém,2021-04-11,2021-04-09,100,0,0,0,0,12,95,10,0,741244.5625397505,65,0,0,1,99,0,0,3,97,0,0,2,98,0,0,7,93,0,0,10,90,0,0,8,92,0,0,2,98,0,0,1,99,0,0,1,99,0,0,0,100,0,0,4,96,0,0,8,92,0,5,5,90,0,96,2,2,0,6,47,47,2,54,10,34,0,90,0,10,0,2,11,30,57,2,11,50,37,1,11,23,65,1,11,32,56,2,11,2,85,2,11,2,85,0,12,36,52,0,64,24,6,2,4,0,12,13,75,0,12,84,1,0,2,0,1,0,12,16,25,17,30,0,15,2,0,7,24,52,0,15,0,2,13,23,47,0,15,34,37,9,5,0,15,5,17,18,45,0,31,30,39,0,0,0,31,6,6,8,19,11,14,5,2,35,20,20,23,3.259259259259259,2.6398221471646472,2.75,0.5,2.274193548387097,0.977942886774969
PT,PRT,Portugal,Setúbal,2021-04-11,2021-04-10,100,0,0,0,0,2,98,9,0,587774.78036394,72,0,0,0,100,0,0,7,93,0,0,1,99,0,0,6,94,0,0,10,90,0,0,7,93,0,0,2,98,0,0,1,99,0,0,1,99,0,0,1,99,0,0,2,98,0,0,7,93,0,2,2,96,0,98,2,0,3,2,48,47,0,53,9,38,0,91,0,9,0,3,5,22,70,2,5,63,30,6,5,18,71,3,5,42,50,4,5,4,87,4,5,10,81,0,5,44,51,0,56,35,4,2,3,2,5,9,84,0,5,84,7,2,1,0,1,1,5,22,19,22,31,0,8,1,4,11,24,52,1,8,1,1,12,29,48,2,9,43,31,10,5,0,9,10,13,27,41,0,27,27,45,0,1,0,27,0,9,21,20,12,9,2,2,28,43,21,6,3.3333333333333335,3.043742403044639,1,0,2.3970588235294117,1.1081745899727542
PT,PRT,Portugal,Viana do Castelo,2021-04-11,2021-04-07,100,0,0,0,0,1,93,2,0,1103514.0836983563,72,0,0,0,100,0,0,4,96,0,0,3,97,0,0,11,89,0,0,10,90,0,0,8,92,0,0,1,99,0,0,4,96,0,0,5,95,0,0,1,99,0,0,4,96,0,0,14,86,0,7,1,92,0,99,1,0,1,7,34,58,0,66,2,32,0,98,0,2,0,3,10,27,60,1,10,61,28,4,10,21,65,3,10,38,49,5,10,2,83,4,10,5,81,0,10,41,49,0,59,29,7,1,4,0,10,19,71,0,10,79,9,2,0,0,0,0,10,18,22,22,28,0,14,2,1,15,17,51,0,14,1,0,15,17,53,1,14,35,38,7,5,1,14,7,22,19,37,2,25,39,34,0,0,2,25,8,11,16,7,15,12,4,3,28,19,20,30,3,2.4748737341529163,1,0,2.1142857142857143,1.0569693775177935
PT,PRT,Portugal,Vila Real,2021-04-11,2021-04-05,100,0,0,0,0,4,98,12,0,900183.5169386572,69,0,0,1,99,0,0,5,95,0,0,1,99,0,0,9,91,0,0,8,92,0,0,3,97,0,0,4,96,0,0,1,99,0,0,1,99,0,0,2,98,0,0,4,96,0,0,12,88,0,2,4,94,0,96,1,3,1,3,45,51,1,55,12,32,0,88,0,12,0,5,9,19,67,2,9,56,33,5,9,16,70,4,9,35,52,5,9,1,85,5,9,0,86,0,10,38,52,0,62,24,5,7,2,2,13,22,63,0,13,75,10,1,0,0,1,0,13,19,21,25,22,0,18,0,3,13,22,44,0,18,2,4,14,16,46,1,21,34,33,6,5,0,21,7,14,21,37,0,30,31,39,0,0,0,30,6,13,14,20,12,2,3,3,31,29,9,28,3.5151515151515147,3.5277578938435896,1,0,2.5757575757575757,1.0962959462958906
PT,PRT,Portugal,Viseu,2021-04-11,2021-04-08,100,0,0,0,0,3,95,12,0,899909.3496358045,61,0,0,0,100,1,0,4,95,0,0,1,99,1,0,7,92,1,0,9,90,0,0,8,92,0,0,0,100,0,0,0,100,0,0,4,96,0,0,1,99,0,0,4,96,0,0,11,89,1,4,3,92,0,97,1,2,0,5,57,38,1,43,12,44,0,88,0,12,0,4,12,30,54,3,12,57,28,6,12,20,62,3,12,32,53,5,12,2,81,6,12,3,79,0,15,30,55,0,70,22,3,0,5,1,15,19,65,0,15,75,9,0,0,0,1,0,15,17,13,26,29,0,18,0,2,12,21,47,0,18,0,3,10,20,49,0,18,33,40,7,2,0,18,7,17,22,36,0,38,28,34,0,0,0,38,3,16,13,21,3,6,0,2,39,28,10,21,2.814814814814815,2.270835783735838,1,0,2.491228070175439,1.1199937343183133
PT,PRT,Portugal,-99,2021-04-12,2021-01-20,100,0,0,0,0,5,87,6,1,503753.08730694425,36,0,0,2,98,0,0,6,94,0,0,2,98,1,0,6,93,0,0,8,92,0,0,5,95,0,0,2,98,0,0,4,96,0,0,2,98,0,0,3,97,0,0,4,96,0,0,9,91,2,11,5,82,0,95,2,3,4,14,24,58,2,76,6,16,0,94,1,5,0,5,21,17,57,5,21,44,30,7,21,10,62,5,21,17,57,7,21,3,69,7,21,8,64,1,23,23,53,0,77,17,3,1,2,2,24,8,66,0,24,58,9,0,0,0,9,0,24,38,15,10,13,3,29,1,2,10,19,36,0,29,1,1,12,17,40,1,31,45,19,1,3,0,31,16,14,23,16,1,62,13,24,0,0,0,62,3,5,4,6,10,7,3,0,63,18,8,11,3.2777777777777772,2.2701530281551134,1,0,1.6571428571428575,1.0555973258234952
PT,PRT,Portugal,Évora,2021-04-12,2021-04-06,100,0,0,0,0,1,97,9,0,732510.2786371561,64,0,0,0,100,0,0,4,96,0,0,1,99,0,0,11,89,0,0,8,92,0,0,5,95,0,0,2,98,0,0,2,98,0,0,1,99,1,0,0,99,1,0,2,97,0,0,11,89,0,3,1,96,0,99,0,1,2,5,48,45,2,52,9,37,0,91,0,9,0,2,9,20,69,2,9,66,23,2,9,23,66,3,9,41,47,3,9,3,85,3,9,2,86,0,9,37,54,0,63,21,4,8,4,0,10,23,67,0,10,75,12,0,0,0,3,0,10,15,19,26,30,0,13,0,3,17,20,47,0,13,0,4,14,29,40,0,14,37,39,7,3,1,14,7,17,19,42,1,35,21,42,0,1,0,35,10,7,8,16,10,10,4,0,36,40,10,14,3.214285714285715,2.60138343332846,0,0,2.2419354838709675,1.0509243998166995
PT,PRT,Portugal,Aveiro,2021-04-12,2021-04-11,100,0,0,0,0,0,98,10,0,728526.1077003464,65,0,0,0,100,0,0,4,96,0,0,0,100,0,0,16,84,0,0,9,91,0,0,6,94,0,0,4,96,0,0,0,100,0,0,2,98,0,0,0,100,0,0,5,95,0,0,9,91,0,2,0,98,0,100,0,0,2,2,55,41,0,45,10,45,0,90,0,9,1,2,8,32,58,1,8,57,34,5,8,17,70,3,8,48,41,3,8,4,85,4,8,5,83,0,9,37,54,0,63,26,8,0,3,1,12,24,63,1,12,80,6,0,0,0,1,2,12,9,24,23,30,0,16,0,3,9,30,42,0,16,1,0,16,21,46,1,17,42,34,4,2,0,17,7,12,31,33,0,33,30,37,0,0,0,33,6,9,20,15,8,7,2,0,35,35,21,9,2.764705882352941,2.5591052357890907,0,0,2.40625,1.2308050017695542
PT,PRT,Portugal,Azores,2021-04-12,2021-04-10,100,0,0,0,0,15,100,15,1,501549.71955124504,63,0,0,0,100,0,0,2,98,0,0,1,99,0,0,12,88,0,0,7,93,0,0,5,95,0,0,2,98,0,0,1,99,0,0,1,99,0,0,0,100,0,0,6,94,0,0,15,85,0,0,9,91,0,91,4,5,1,0,60,39,1,41,15,43,0,85,1,14,0,3,8,20,69,4,8,56,32,4,8,26,62,4,8,39,49,5,8,7,80,5,8,3,84,0,8,39,53,0,61,21,11,5,2,1,8,20,71,0,8,68,15,4,3,0,2,0,8,17,19,27,29,0,13,1,2,10,28,46,0,13,1,3,13,28,42,2,14,37,27,13,7,0,14,8,13,21,44,2,35,28,35,0,0,0,35,4,9,16,16,17,2,1,3,36,25,19,17,2.6785714285714284,1.8669359216239145,1.625,1.1877349391654208,2.2903225806451615,1.046259485323453
PT,PRT,Portugal,Beja,2021-04-12,2021-04-04,100,0,0,0,0,5,99,14,0,780226.2490091522,73,1,0,0,99,0,0,4,96,0,0,0,100,0,0,11,89,1,0,9,90,0,0,6,94,0,0,1,99,0,0,1,99,1,0,3,96,1,0,3,96,0,0,6,94,0,0,12,88,0,1,3,96,0,97,1,2,2,2,42,54,0,58,14,28,0,86,0,13,1,3,13,18,66,1,13,58,28,2,13,17,68,3,13,31,53,4,13,1,82,4,13,2,81,0,14,33,53,0,67,19,6,4,4,0,18,14,68,0,18,67,9,1,1,0,4,0,18,22,14,20,26,0,21,2,2,13,19,43,0,21,0,4,13,21,41,1,21,31,30,12,5,1,21,5,12,24,37,0,26,35,39,0,0,0,26,4,10,16,15,17,10,2,0,27,21,25,27,3.8857142857142852,3.6923723329829765,2,0,2.2205882352941178,1.1570109228872567
PT,PRT,Portugal,Braga,2021-04-12,2021-04-11,100,0,0,0,0,2,92,5,0,987986.7460613338,60,0,0,1,99,0,0,4,96,0,0,3,97,0,0,8,92,0,0,11,89,0,0,8,92,0,0,3,97,0,0,1,99,0,0,3,97,0,0,1,99,0,0,3,97,0,0,11,89,0,8,1,91,0,99,0,1,0,8,48,44,0,53,5,42,0,95,0,5,0,6,17,29,48,5,17,50,28,12,17,22,49,7,17,44,32,10,17,2,71,9,17,1,73,0,18,39,43,0,61,29,4,3,3,0,18,14,68,0,18,71,6,2,1,0,2,0,18,17,16,22,27,0,21,3,4,11,20,41,0,21,2,3,11,18,45,0,22,32,32,9,5,0,22,8,11,18,41,2,36,28,33,1,0,1,36,8,13,23,6,7,4,2,2,40,29,12,17,2.962962962962963,2.3118670690005825,2,0,2.2545454545454544,1.1257619940911434
PT,PRT,Portugal,Bragança,2021-04-12,2021-04-03,100,0,0,0,0,13,97,6,0,832821.7905166537,67,0,0,0,100,0,0,3,97,0,0,0,100,0,0,9,91,1,0,9,90,0,0,6,94,1,0,2,97,0,0,0,100,0,0,3,97,0,0,2,98,1,0,3,96,0,0,13,87,0,3,4,93,0,96,1,3,1,6,49,44,2,51,6,41,0,94,0,6,0,7,9,19,65,4,9,62,25,5,9,24,62,3,9,34,54,7,9,1,83,7,9,1,83,0,11,34,55,0,66,27,4,0,3,1,15,18,66,0,15,73,8,1,2,0,1,0,15,23,19,23,20,0,16,2,4,11,22,45,0,16,2,4,8,25,45,0,17,35,30,12,6,0,17,7,11,30,35,2,32,31,35,0,0,1,32,3,10,19,13,12,9,1,2,32,36,11,19,2.892857142857143,2.346617513915243,4,1.7320508075688772,2.125,1.0312575156051293
PT,PRT,Portugal,Castelo Branco,2021-04-12,2021-04-06,100,0,0,0,0,6,99,10,1,864090.5594892349,70,0,0,0,100,0,0,6,94,0,0,4,96,0,0,18,82,0,0,14,86,0,0,9,91,0,0,4,96,0,0,4,96,0,0,2,98,0,0,1,99,0,0,2,98,0,0,15,85,1,0,6,93,0,94,2,4,1,0,58,41,0,42,10,48,0,90,1,9,0,4,4,20,72,4,4,58,34,6,4,22,68,4,4,41,51,5,4,1,90,5,4,5,86,0,5,47,48,0,53,36,6,2,3,0,6,16,78,0,6,79,10,2,0,0,3,0,6,19,23,31,21,0,12,0,2,17,24,45,0,12,0,3,15,25,45,0,13,42,33,9,3,0,13,11,14,27,35,0,28,35,37,0,0,0,28,6,13,12,18,14,9,0,4,28,32,15,21,3.1142857142857143,2.5755802152870624,1,0,2.303030303030303,1.0223607216738353
PT,PRT,Portugal,Coimbra,2021-04-12,2021-04-10,100,0,0,0,0,0,98,9,0,628973.6663453621,64,0,0,0,100,0,0,4,96,0,0,2,98,0,0,6,94,0,0,7,93,0,0,4,96,0,0,2,98,0,0,1,99,0,0,2,98,0,0,1,99,0,0,4,96,0,0,6,94,1,1,0,98,0,100,0,0,0,2,52,46,1,48,9,42,0,91,0,9,0,5,9,25,61,3,9,65,23,1,9,23,67,2,9,40,49,4,9,3,84,4,9,4,83,0,9,37,54,0,63,32,3,2,0,1,9,11,79,0,9,81,8,1,0,0,1,1,9,16,19,31,24,0,11,1,1,13,19,55,0,11,0,4,9,24,52,0,13,40,38,7,2,0,13,7,15,26,39,2,33,29,35,1,0,0,33,5,11,10,15,13,11,2,3,35,29,11,22,2.8260869565217392,2.6739853455953155,0,0,2.433333333333333,1.1404231546892638
PT,PRT,Portugal,Faro,2021-04-12,2021-04-11,100,0,0,0,0,13,98,10,0,623796.5702811357,60,0,0,1,99,0,0,6,94,0,0,0,100,0,0,13,87,0,0,10,90,0,0,11,89,0,0,3,97,0,0,1,99,0,0,0,100,0,0,0,100,0,0,3,97,0,0,18,82,0,2,6,92,0,94,1,5,0,4,52,44,0,48,10,42,0,90,0,10,0,6,14,18,62,3,14,53,30,5,14,23,58,5,14,38,43,6,14,3,77,5,14,2,79,0,14,39,47,0,61,27,7,3,2,1,15,14,70,0,15,71,13,0,0,0,1,0,15,17,22,24,22,0,17,2,1,18,18,44,0,17,1,1,17,23,41,0,17,34,33,9,7,1,17,5,17,14,46,4,35,27,34,0,0,2,35,5,6,6,18,16,8,4,4,38,33,14,11,3.05,2.3637215333409065,3.3333333333333335,3.214550253664319,2.290909090909091,0.95593133320585
PT,PRT,Portugal,Guarda,2021-04-12,2021-04-02,100,0,0,0,0,0,95,9,0,849353.6775079157,68,0,0,0,100,1,0,9,90,1,0,0,99,1,0,17,82,0,0,19,81,0,0,10,90,1,0,4,95,0,0,1,99,0,0,1,99,1,0,0,99,0,0,5,95,0,0,12,88,0,5,0,95,0,100,0,0,1,6,58,35,0,42,9,49,0,91,0,9,0,0,8,26,66,0,8,63,29,0,8,22,70,0,8,47,45,0,8,2,90,0,8,0,92,0,8,38,54,0,62,24,7,4,3,0,8,15,77,0,8,87,3,0,0,0,2,0,8,23,18,28,23,0,12,2,2,13,24,47,0,12,0,2,20,21,45,1,12,43,35,7,2,2,12,7,16,29,34,2,31,36,31,0,0,1,31,5,9,11,21,9,12,1,1,32,32,12,23,2.6216216216216215,1.8310796959315705,0,0,2.121212121212121,1.2217912639947515
PT,PRT,Portugal,Leiria,2021-04-12,2021-04-11,100,0,0,0,0,11,97,6,0,694254.4246143965,74,0,0,0,100,0,0,7,93,0,0,2,98,0,0,7,93,0,0,11,89,0,0,7,93,0,0,2,98,0,0,4,96,0,0,0,100,0,0,0,100,0,0,2,98,0,0,10,90,0,3,5,92,0,95,2,3,0,3,37,60,0,63,6,31,0,94,0,6,0,3,9,23,65,1,9,64,26,3,9,24,64,2,9,39,50,4,9,1,86,4,9,3,84,0,10,40,50,0,60,29,4,6,1,0,10,17,73,0,10,76,6,2,1,0,5,0,10,18,21,27,24,0,15,0,1,12,18,54,0,15,0,3,8,12,62,0,15,34,34,9,8,0,15,3,15,22,45,3,25,35,37,0,0,1,25,7,15,17,17,8,8,2,2,26,33,13,26,2.4074074074074074,2.4060701962274065,2.2,1.6431676725154984,2.464788732394366,1.106228934139932
PT,PRT,Portugal,Lisboa,2021-04-12,2021-04-12,255,0,0,0,0,34,253,22,0,1518940.8933225402,174,2,0,1,252,2,0,20,233,2,0,3,250,1,0,32,222,1,0,31,223,2,0,14,239,1,0,8,246,1,0,3,251,2,0,4,249,1,0,0,254,2,0,12,241,1,0,21,233,0,2,16,237,0,240,6,9,1,7,131,116,2,126,22,105,0,233,0,20,2,6,29,66,154,5,29,134,87,6,29,54,166,4,29,100,122,6,29,9,211,7,29,29,190,2,30,96,127,0,159,67,10,7,12,0,33,37,185,0,33,176,33,3,4,0,6,0,33,40,64,68,50,0,39,3,5,26,57,125,0,39,1,9,33,50,123,2,42,82,93,31,5,1,42,15,28,58,111,3,75,77,99,0,1,1,75,19,31,36,42,31,12,8,4,80,117,33,21,2.9347826086956523,2.261985648296826,2.5,1.6787441193290353,2.4107142857142856,0.9434955844509971
