ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
GP,GLP,Guadeloupe,Basse-Terre,2021-05-17,2021-01-27,100,1,55527.5832462616,1,55527.5832462616,6,90,16,0,1646584.43553771,71,2,98,0,10,90,0,3,96,1,20,79,1,21,78,1,8,91,1,6,92,2,4,95,1,4,95,1,2,98,0,6,93,1,13,87,0,5,85,10,1,4,95,66,23,11,16,50,34,0,16,84,25,57,18,58,25,17,40,43,17,48,35,17,13,70,17,7,75,18,43,39,18,24,7,8,4,57,15,65,20,51,21,3,6,0,1,18,33,16,19,14,18,0,1,8,12,56,23,1,3,7,16,50,23,15,31,21,7,26,6,2,17,51,24,27,43,1,0,29,5,8,13,6,20,16,4,28,9,31,26,34,44.6372819100092,63.1738460947063,24,8.94427190999916,3.53535353535354,2.26039128155556,0.01,0.0195013954179879,0.0337228884518931,0.000275720664994567,0.01,0.0195013954179879,0.0337228884518931,0.000275720664994567,0.000938967136150235,0.000750963567741297
GP,GLP,Guadeloupe,Pointe-à-Pitre,2021-05-17,2021-02-20,100,1,3933.8387483749,1,3933.8387483749,3,95,13,1,1425702.85349367,68,3,97,0,5,95,0,2,98,0,22,78,0,13,87,0,8,92,0,1,99,0,3,97,0,6,94,0,2,98,0,5,95,0,9,91,0,3,93,4,0,3,97,79,13,8,13,65,22,1,12,87,33,50,17,53,31,16,39,45,16,47,38,15,9,74,17,15,69,16,46,38,16,27,9,6,4,54,12,66,22,41,29,5,3,0,1,21,27,23,17,11,22,1,0,7,16,53,23,0,1,10,17,49,23,19,27,21,8,25,3,6,9,57,25,30,41,1,0,28,1,15,8,13,11,19,6,27,16,32,19,33,34.375,55.8735160732444,75,35.3553390593274,3.54671280276817,1.93892861639335,0.01,0.0195013954179879,0.00275922766005207,8.61047999959859e-05,0.01,0.0195013954179879,0.00275922766005207,8.61047999959859e-05,0.00044477390659748,0.000503187867835873
GP,GLP,Guadeloupe,Basse-Terre,2021-05-19,2021-01-29,100,1,55527.5832462616,1,55527.5832462616,6,90,16,0,1625129.34448946,71,2,98,0,10,90,0,3,96,1,21,78,1,21,78,1,8,91,1,6,92,2,5,94,1,4,95,1,2,98,0,6,93,1,14,86,0,5,85,10,1,4,95,67,22,11,16,51,33,0,16,84,26,56,18,58,25,17,38,45,17,49,34,17,14,69,17,6,76,18,43,39,18,23,7,9,4,57,15,65,20,51,22,3,5,0,1,18,32,17,19,14,18,0,1,10,12,54,23,1,3,9,16,48,23,15,33,21,5,26,5,2,17,52,24,28,42,1,0,29,5,8,12,6,21,16,4,28,8,30,28,34,42.2231833910035,60.7201025562628,24,8.94427190999916,3.39761248852158,2.02514053434294,0.01,0.0195013954179879,0.0341681007942822,0.00027929638668202,0.01,0.0195013954179879,0.0341681007942822,0.00027929638668202,0.000938967136150235,0.000750963567741297
GP,GLP,Guadeloupe,Pointe-à-Pitre,2021-05-19,2021-02-22,100,1,3933.8387483749,1,3933.8387483749,3,95,13,1,1418840.00931286,67,3,97,0,5,95,0,2,98,0,22,78,0,13,87,0,8,92,0,1,99,0,3,97,0,6,94,0,2,98,0,5,95,0,9,91,0,3,93,4,0,3,97,79,13,8,13,65,22,1,12,87,33,50,17,52,32,16,38,46,16,47,38,15,9,74,17,15,69,16,46,38,16,26,9,6,5,54,12,66,22,41,29,5,3,0,1,21,27,23,16,12,22,1,0,7,15,54,23,0,1,10,16,50,23,19,26,21,9,25,3,6,9,57,25,29,41,1,0,29,1,14,8,13,11,19,6,28,16,31,19,34,34.375,55.8735160732444,75,35.3553390593274,3.63109824014257,1.96542682990768,0.01,0.0195013954179879,0.00277257387905212,8.65207047931466e-05,0.01,0.0195013954179879,0.00277257387905212,8.65207047931466e-05,0.00044477390659748,0.000503187867835873
GP,GLP,Guadeloupe,Basse-Terre,2021-05-20,2021-01-31,100,1,55527.5832462616,1,55527.5832462616,6,91,15,0,1657111.92966374,71,2,98,0,10,90,0,3,97,0,21,79,0,21,79,0,7,92,1,6,93,1,5,95,0,4,96,0,2,98,0,6,92,2,14,86,0,5,86,9,1,4,95,65,22,13,15,52,33,0,15,85,24,56,20,56,25,19,36,45,19,47,34,19,12,69,19,5,76,19,42,38,20,23,7,9,3,58,14,64,22,52,21,3,4,0,2,18,32,17,19,12,20,0,1,10,12,54,23,1,3,9,16,48,23,15,32,21,5,27,5,1,17,52,25,28,42,1,0,29,5,8,12,6,21,16,4,28,9,29,28,34,44.6372819100092,63.1738460947063,24,8.94427190999916,3.4792899408284,2.05826597102141,0.01,0.0195013954179879,0.0335086497491629,0.000273999404485221,0.01,0.0195013954179879,0.0335086497491629,0.000273999404485221,0.00092864881597276,0.00074271505620051
GP,GLP,Guadeloupe,Pointe-à-Pitre,2021-05-20,2021-02-22,100,1,3933.8387483749,1,3933.8387483749,3,95,13,1,1413971.95665439,68,3,97,0,5,95,0,2,98,0,22,78,0,14,86,0,9,91,0,1,99,0,3,97,0,6,94,0,2,98,0,5,94,1,9,91,0,3,93,4,0,3,97,78,13,9,13,65,22,1,11,88,33,49,18,51,32,17,37,46,17,46,38,16,9,73,18,15,68,17,46,37,17,26,9,6,5,54,12,65,23,41,29,5,3,0,1,21,27,23,15,12,23,1,0,7,14,54,24,0,1,9,16,50,24,19,25,21,9,26,3,6,9,56,26,30,41,1,0,28,1,14,8,13,11,20,6,27,16,31,20,33,34.375,55.8735160732444,75,35.3553390593274,3.56833910034602,1.9235668736869,0.01,0.0195013954179879,0.00278211935524011,8.68181645962934e-05,0.01,0.0195013954179879,0.00278211935524011,8.68181645962934e-05,0.00044477390659748,0.000503187867835873
GP,GLP,Guadeloupe,Basse-Terre,2021-05-22,2021-02-02,100,2,96744.4851711022,2,96744.4851711022,7,91,15,0,1677394.62026006,72,4,96,0,11,89,0,4,96,0,22,78,0,22,78,0,8,91,1,7,92,1,6,94,0,5,95,0,3,97,0,7,89,4,14,86,0,6,85,9,1,4,95,64,21,15,15,53,32,0,15,85,24,54,22,54,25,21,34,45,21,44,35,21,11,68,21,5,74,21,39,39,22,21,7,8,3,61,15,61,24,54,18,3,4,0,2,19,31,15,20,12,22,0,1,10,10,54,25,1,3,9,15,47,25,15,31,20,5,29,5,1,15,52,27,29,41,1,0,29,5,8,12,5,22,16,4,28,9,30,28,33,42.3096885813149,60.6688339683816,16.6666666666667,10.5409255338946,3.4435261707989,2.05087264018122,0.02,0.0274394957835608,0.0576754473888221,0.000352798075667155,0.02,0.0274394957835608,0.0576754473888221,0.000352798075667155,0.00108342361863489,0.000802161806533655
GP,GLP,Guadeloupe,Pointe-à-Pitre,2021-05-22,2021-02-24,100,1,3933.8387483749,1,3933.8387483749,3,95,13,1,1426003.28955352,69,3,97,0,5,95,0,2,98,0,21,79,0,14,86,0,10,90,0,1,99,0,3,97,0,6,94,0,2,98,0,5,92,3,8,92,0,3,93,4,0,3,97,77,12,11,13,66,21,1,11,88,31,49,20,49,32,19,35,46,19,45,37,18,9,71,20,15,66,19,45,37,18,26,8,6,5,55,12,64,24,42,29,5,3,0,1,20,27,23,15,11,24,1,0,7,13,55,24,0,1,8,16,51,24,18,25,21,9,27,3,6,8,57,26,31,41,1,0,27,1,14,7,14,11,20,7,26,17,30,21,32,34.5473465140479,58.3814144944069,75,35.3553390593274,3.48666246586852,1.86525538943004,0.01,0.0195013954179879,0.00275864633496503,8.60866841847391e-05,0.01,0.0195013954179879,0.00275864633496503,8.60866841847391e-05,0.00044477390659748,0.000503187867835873
GP,GLP,Guadeloupe,Basse-Terre,2021-05-24,2021-02-02,100,2,96744.4851711022,2,96744.4851711022,7,91,14,0,1652212.9315365,72,4,96,0,11,89,0,4,96,0,23,77,0,21,79,0,9,90,1,8,91,1,6,94,0,5,95,0,3,97,0,7,87,6,15,85,0,6,85,9,1,4,95,62,21,17,14,54,32,0,14,86,23,53,24,53,24,23,33,44,23,42,35,23,10,67,23,5,72,23,39,37,24,21,7,8,3,61,15,59,26,53,19,3,4,0,2,19,30,15,19,12,24,0,1,10,9,53,27,1,3,9,15,45,27,15,29,20,5,31,5,1,15,50,29,29,41,1,0,29,5,8,13,5,22,15,4,28,9,30,28,33,41.7906574394464,60.9351974561236,16.6666666666667,10.5409255338946,3.48943985307622,2.07525468139031,0.02,0.0274394957835608,0.0585544897540133,0.00035800803778994,0.02,0.0274394957835608,0.0585544897540133,0.00035800803778994,0.00108342361863489,0.000802161806533655
GP,GLP,Guadeloupe,Pointe-à-Pitre,2021-05-24,2021-02-24,100,1,3933.8387483749,1,3933.8387483749,3,94,12,1,1419458.15893639,68,3,97,0,5,95,0,2,98,0,21,79,0,14,86,0,10,90,0,1,99,0,3,97,0,6,94,0,2,98,0,5,90,5,9,91,0,3,92,5,0,3,97,75,12,13,12,67,21,1,10,89,30,48,22,47,32,21,34,45,21,44,36,20,9,69,22,14,65,21,44,36,20,25,8,6,5,56,10,64,26,42,29,5,3,0,1,20,27,22,15,10,26,1,0,7,13,54,25,0,1,9,15,50,25,18,24,20,9,29,3,6,8,56,27,31,41,1,0,27,1,15,7,14,11,20,6,26,16,30,21,33,32.6171875,55.8449659258024,75,35.3553390593274,3.50346020761246,1.9187488379216,0.01,0.0195013954179879,0.00277136647079654,8.64830788690592e-05,0.01,0.0195013954179879,0.00277136647079654,8.64830788690592e-05,0.000449505543901708,0.000508539726607264
GP,GLP,Guadeloupe,Basse-Terre,2021-05-25,2021-02-02,100,2,96744.4851711022,2,96744.4851711022,7,91,13,0,1680200.37722029,71,4,96,0,10,90,0,4,96,0,23,77,0,20,80,0,9,90,1,8,91,1,6,94,0,5,95,0,3,97,0,7,86,7,15,85,0,6,85,9,1,4,95,61,21,18,13,55,32,0,13,87,23,52,25,52,24,24,32,44,24,41,35,24,10,66,24,5,71,24,38,37,25,20,7,8,3,62,15,58,27,54,18,3,4,0,2,19,30,15,18,12,25,0,1,9,9,53,28,1,3,9,14,45,28,14,29,20,5,32,5,1,14,50,30,29,40,1,0,30,5,8,12,5,22,15,4,29,9,30,27,34,43.9026629935721,63.5582022505574,16.6666666666667,10.5409255338946,3.50295857988166,2.09796485471851,0.02,0.0274394957835608,0.0575791354904678,0.000352226938786538,0.02,0.0274394957835608,0.0575791354904678,0.000352226938786538,0.00108342361863489,0.000802161806533655
GP,GLP,Guadeloupe,Pointe-à-Pitre,2021-05-25,2021-02-24,100,1,3933.8387483749,1,3933.8387483749,3,94,12,1,1429559.9431352,68,3,97,0,6,94,0,2,98,0,22,78,0,15,85,0,10,90,0,1,99,0,3,97,0,6,94,0,2,98,0,6,89,5,10,90,0,3,92,5,0,3,97,75,12,13,12,67,21,1,10,89,30,48,22,47,32,21,33,46,21,44,36,20,9,69,22,14,65,21,45,35,20,26,8,6,5,55,10,64,26,41,29,6,3,0,1,20,28,21,15,10,26,1,0,7,13,54,25,0,1,9,15,50,25,18,25,19,9,29,3,6,8,56,27,32,40,1,0,27,1,16,7,14,10,20,6,26,15,31,21,33,30.7621671258035,53.5318340926072,75,35.3553390593274,3.4818339100346,1.9334124498349,0.01,0.0195013954179879,0.00275178299956245,8.58728015285299e-05,0.01,0.0195013954179879,0.00275178299956245,8.58728015285299e-05,0.000449505543901708,0.000508539726607264
GP,GLP,Guadeloupe,Basse-Terre,2021-05-27,2021-02-02,100,2,96744.4851711022,2,96744.4851711022,7,91,13,0,1680200.37722029,71,4,96,0,10,90,0,4,96,0,23,77,0,20,80,0,9,90,1,8,91,1,6,94,0,5,95,0,3,97,0,7,86,7,15,85,0,6,85,9,1,4,95,61,21,18,13,55,32,0,13,87,23,52,25,52,24,24,32,44,24,41,35,24,10,66,24,5,71,24,38,37,25,20,7,8,3,62,15,58,27,54,18,3,4,0,2,19,30,15,18,12,25,0,1,9,9,53,28,1,3,9,14,45,28,14,29,20,5,32,5,1,14,50,30,29,40,1,0,30,5,8,12,5,22,15,4,29,9,30,27,34,43.9026629935721,63.5582022505574,16.6666666666667,10.5409255338946,3.50295857988166,2.09796485471851,0.02,0.0274394957835608,0.0575791354904678,0.000352226938786538,0.02,0.0274394957835608,0.0575791354904678,0.000352226938786538,0.00108342361863489,0.000802161806533655
GP,GLP,Guadeloupe,Pointe-à-Pitre,2021-05-27,2021-02-26,100,1,3933.8387483749,1,3933.8387483749,3,94,12,1,1427598.56381295,68,3,97,0,7,93,0,3,97,0,22,78,0,15,85,0,10,90,0,1,99,0,2,98,0,5,95,0,2,98,0,6,88,6,10,90,0,3,92,5,0,3,97,75,11,14,12,68,20,1,10,89,29,48,23,46,32,22,33,45,22,43,36,21,9,68,23,13,65,22,44,35,21,25,8,6,5,56,10,63,27,40,29,6,4,0,1,20,28,21,14,10,27,1,0,7,13,54,25,0,1,8,15,51,25,17,25,19,9,30,3,5,8,57,27,33,39,1,0,27,0,16,7,14,11,20,6,26,15,31,21,33,29.9357208448118,53.5084374528798,75,35.3553390593274,3.4818339100346,1.9334124498349,0.01,0.0195013954179879,0.00275556367741648,8.59906192697079e-05,0.01,0.0195013954179879,0.00275556367741648,8.59906192697079e-05,0.000449505543901708,0.000508539726607264
GP,GLP,Guadeloupe,Basse-Terre,2021-05-28,2021-02-03,100,2,96744.4851711022,2,96744.4851711022,7,90,13,0,1680302.68410935,71,4,96,0,11,89,0,4,96,0,23,77,0,21,79,0,9,90,1,9,90,1,6,94,0,5,95,0,3,97,0,7,86,7,15,85,0,6,84,10,1,4,95,60,21,19,13,54,33,0,13,87,23,51,26,51,24,25,31,44,25,40,35,25,10,65,25,5,70,25,38,37,25,20,7,8,3,62,15,58,27,54,18,3,4,0,2,19,30,15,18,12,25,0,1,9,9,53,28,1,3,9,14,45,28,14,29,20,5,32,5,1,14,50,30,29,40,1,0,30,5,8,12,5,22,15,4,29,9,30,27,34,43.9026629935721,63.5582022505574,16.6666666666667,10.5409255338946,3.50295857988166,2.09796485471851,0.02,0.0274394957835608,0.0575756297279152,0.00035220614819493,0.02,0.0274394957835608,0.0575756297279152,0.00035220614819493,0.00109546165884194,0.000811069828310522
GP,GLP,Guadeloupe,Pointe-à-Pitre,2021-05-28,2021-02-26,100,1,3933.8387483749,1,3933.8387483749,3,94,12,1,1427598.56381295,68,3,97,0,7,93,0,3,97,0,22,78,0,15,85,0,10,90,0,1,99,0,2,98,0,5,95,0,2,98,0,6,88,6,10,90,0,3,92,5,0,3,97,75,11,14,12,68,20,1,10,89,29,48,23,46,32,22,33,45,22,43,36,21,9,68,23,13,65,22,44,35,21,25,8,6,5,56,10,63,27,40,29,6,4,0,1,20,28,21,14,10,27,1,0,7,13,54,25,0,1,8,15,51,25,17,25,19,9,30,3,5,8,57,27,33,39,1,0,27,0,16,7,14,11,20,6,26,15,31,21,33,29.9357208448118,53.5084374528798,75,35.3553390593274,3.4818339100346,1.9334124498349,0.01,0.0195013954179879,0.00275556367741648,8.59906192697079e-05,0.01,0.0195013954179879,0.00275556367741648,8.59906192697079e-05,0.000449505543901708,0.000508539726607264
GP,GLP,Guadeloupe,Basse-Terre,2021-05-29,2021-02-03,100,2,96744.4851711022,2,96744.4851711022,7,90,13,0,1680302.68410935,71,4,96,0,11,89,0,4,96,0,23,77,0,21,79,0,9,90,1,9,90,1,6,94,0,5,95,0,3,97,0,7,86,7,15,85,0,6,84,10,1,4,95,60,21,19,13,54,33,0,13,87,23,51,26,51,24,25,31,44,25,40,35,25,10,65,25,5,70,25,38,37,25,20,7,8,3,62,15,58,27,54,18,3,4,0,2,19,30,15,18,12,25,0,1,9,9,53,28,1,3,9,14,45,28,14,29,20,5,32,5,1,14,50,30,29,40,1,0,30,5,8,12,5,22,15,4,29,9,30,27,34,43.9026629935721,63.5582022505574,16.6666666666667,10.5409255338946,3.50295857988166,2.09796485471851,0.02,0.0274394957835608,0.0575756297279152,0.00035220614819493,0.02,0.0274394957835608,0.0575756297279152,0.00035220614819493,0.00109546165884194,0.000811069828310522
GP,GLP,Guadeloupe,Pointe-à-Pitre,2021-05-29,2021-02-27,100,1,3933.8387483749,1,3933.8387483749,3,94,12,1,1424088.35936594,68,3,97,0,7,93,0,3,97,0,21,79,0,15,85,0,10,90,0,1,99,0,2,98,0,5,95,0,2,98,0,6,87,7,10,90,0,3,92,5,0,3,97,75,10,15,12,69,19,1,10,89,29,47,24,46,31,23,33,44,23,41,37,22,9,67,24,12,65,23,42,36,22,24,7,6,5,58,9,63,28,40,29,6,4,0,1,20,29,19,14,10,28,1,0,6,13,54,26,0,1,7,15,51,26,17,25,18,9,31,3,5,7,57,28,32,39,2,0,27,1,16,6,14,11,20,6,26,14,31,22,33,29.9357208448118,53.5084374528798,75,35.3553390593274,3.41695501730104,1.94235299153884,0.01,0.0195013954179879,0.00276235580643773,8.62022821193679e-05,0.01,0.0195013954179879,0.00276235580643773,8.62022821193679e-05,0.000449505543901708,0.000508539726607264
