"","date","p_cases_infected","p_cases_recent","p_cases_active","p_cases_daily","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high"
"256",2020-12-16,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.00785755149930441
"257",2020-12-17,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.00785755149930441
"258",2020-12-18,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.00785755149930441
"259",2020-12-19,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.00785755149930441
"260",2020-12-20,0.006475580821201,0,0,0,0.00763401797214252,0.00741048444498063,0.00785755149930441
"261",2020-12-21,0.006475580821201,0,0,0,0.00763401797214252,0.00741048444498063,0.00785755149930441
"262",2020-12-22,0.006475580821201,0,0,0,0.00763401797214252,0.00741048444498063,0.00785755149930441
"263",2020-12-23,0.006475580821201,0,0,0,0.00763401797214252,0.00741048444498063,0.00785755149930441
"264",2020-12-24,0.006475580821201,0,0,0,0.00763401797214252,0.00741048444498063,0.00785755149930441
"265",2020-12-25,0.006475580821201,0,0,0,0.00763401797214252,0.00741048444498063,0.00785755149930441
"266",2020-12-26,0.006475580821201,0,0,0,0.00763401797214253,0.00741048444498064,0.00785755149930442
"267",2020-12-27,0.006475580821201,0,0,0,0.00763401797214253,0.00741048444498064,0.00785755149930442
"268",2020-12-28,0.006475580821201,0,0,0,0.00763401797214253,0.00741048444498064,0.00785755149930442
"269",2020-12-29,0.006475580821201,0,0,0,0.00763401797214253,0.00741048444498064,0.00785755149930442
"270",2020-12-30,0.006475580821201,0,0,0,0.00763401797214253,0.00741048444498064,0.00785755149930442
"271",2020-12-31,0.006475580821201,0,0,0,0.00763401797214253,0.00741048444498064,0.00785755149930442
"272",2021-01-01,0.006475580821201,0,0,0,0.00763401797214253,0.00741048444498064,0.00785755149930442
"273",2021-01-02,0.006475580821201,0,0,0,0.00763401797214253,0.00741048444498064,0.00785755149930442
"274",2021-01-03,0.006475580821201,0,0,0,0.00763401797214253,0.00741048444498064,0.00785755149930442
"275",2021-01-04,0.006475580821201,0,0,0,0.00763401797214253,0.00741048444498064,0.00785755149930442
"276",2021-01-05,0.006475580821201,0,0,0,0.00763401797214253,0.00741048444498064,0.00785755149930442
"277",2021-01-06,0.006475580821201,0,0,0,0.00763401797214253,0.00741048444498064,0.00785755149930442
"278",2021-01-07,0.006475580821201,0,0,0,0.00763401797214253,0.00741048444498064,0.00785755149930442
"279",2021-01-08,0.006475580821201,0,0,0,0.00763401797214253,0.00741048444498064,0.00785755149930442
"280",2021-01-09,0.006475580821201,0,0,0,0.00763401797214253,0.00741048444498064,0.00785755149930442
