ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GR,GRC,Greece,Ipeiros,2020-12-27,2020-12-21,100,0,0,0,0,14,97,1284082.594804911,85,1,1,98,2,3,95,3,2,95,4,12,84,4,9,87,1,9,90,4,2,94,4,2,94,3,1,96,3,0,97,2,3,95,2,11,87,3,2,95,3,7,90,99,1,0,0,97,0,0,3,98,0,0,2,88,1,4,7,91,1,1,7,92,1,2,5,98,0,1,1,98,0,1,1,99,0,0,1,100,0,0,0,98,0,0,2,90,1,2,7,98,0,0,2,93,0,4,3,2,1,7,90,93,0,7,2,2,36,60,64,0,17,19,83,0,0,17,0,83,0,5,12,0,95,0,3,2,0,21,0,6,73,100,0,0,0,0,0,2,0,41,31,19,7,6,6,26,40,22,6,6,51,27,10,6,5,49,34,6,6,10,30,32,22,6,10,14,25,45,0,94,3,1,2,94,4,0,2,94,4,0,2,94,4,2,0,94,2,2,2,94,4,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,3,2,20,75,3,1,74,22,3,1,10,86,3,1,43,53,3,1,4,92,3,1,1,95,6,0,40,54,60,0,34,3,2,1,8,2,0,5,38,47,8,1,91,0,8,0,12,80,8,0,84,2,1,1,0,4,8,0,47,18,21,6,9,1,40,37,13,0,9,0,38,52,1,11,0,28,61,0,81,0,18,1,27,0,69,4,90,0,8,2,58,0,30,12,96,0,3,1,99,0,1,0,12,0,1,5,14,24,44,12,0,3,3,10,30,42,12,0,39,35,11,3,12,0,3,10,16,59,12,0,21,20,23,24,59,1,36,4,59,20,7,14,59,18,9,14,12,0,42,46,54,0,17,29,83,1,5,0,0,6,0,0,5,42,0,7,7,1,7,0,3,5,0,0,1,7,5,6,1,8,15,2,48,35,0,0,15,0,9,15,16,20,18,6,1,15,0,56,14,15,15,0,17,26,33,7,2,8.172413793103448,9.479560589263473,3.3333333333333335,2.309401076758503,14.331168831168831,4.59949252750721,2.841463414634146,1.4779825438345184
GR,GRC,Greece,Kentriki Makedonia,2020-12-27,2020-12-27,157,0,0,0,0,78,156,1206313.132625295,134,1,0,156,1,9,147,1,2,154,1,15,141,1,11,145,1,5,151,1,4,152,1,3,153,1,0,156,1,0,156,1,1,155,0,11,146,1,2,154,1,15,141,157,0,0,0,148,0,1,8,155,0,1,1,142,1,1,13,146,0,1,10,152,0,1,4,153,0,1,3,154,0,0,3,157,0,0,0,157,0,0,0,156,0,1,0,146,0,4,7,155,0,1,1,142,2,3,10,1,0,29,127,129,3,25,3,1,58,95,100,0,20,37,137,0,2,18,0,137,0,14,6,0,143,0,3,11,0,25,1,15,116,157,0,0,0,0,0,6,1,72,50,19,9,10,13,48,61,25,10,15,80,37,15,10,7,87,35,18,10,16,50,50,31,10,18,16,45,68,0,142,5,1,9,142,5,2,8,142,3,5,7,142,5,4,6,142,4,4,7,142,4,3,8,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,10,0,19,128,10,0,87,60,10,0,7,140,10,0,63,84,10,0,0,147,10,0,6,141,11,0,54,92,103,0,46,6,1,1,11,0,0,11,58,77,11,1,145,0,11,1,11,134,11,0,133,8,0,0,0,5,11,0,54,45,34,13,12,0,57,74,12,2,13,0,56,84,4,15,0,35,106,1,138,0,19,0,70,3,83,1,150,0,7,0,94,1,43,19,157,0,0,0,151,0,5,1,16,1,3,7,20,33,77,16,0,3,12,22,36,68,16,3,79,48,8,3,16,1,5,13,27,95,16,0,24,39,48,30,94,3,57,3,94,17,12,34,94,12,31,20,16,0,57,84,73,1,44,39,113,1,8,2,4,6,1,1,21,56,1,4,7,4,12,1,2,15,3,0,5,13,4,8,1,21,17,5,79,56,0,0,17,0,8,16,38,38,28,8,4,21,4,94,17,21,21,2,21,54,51,8,0,6.880952380952381,9.069386676099104,2.92,2.019075696121041,14.82442748091603,4.529358786390671,2.546153846153846,1.3589299168034905
GR,GRC,Greece,Kriti,2020-12-27,2020-12-26,100,0,0,0,0,4,99,810827.4559650783,87,1,0,99,0,2,98,0,4,96,0,9,91,0,9,91,0,7,93,0,3,97,0,3,97,0,0,100,1,0,99,0,1,99,0,13,87,0,1,99,0,7,93,100,0,0,0,98,0,1,1,96,0,1,3,91,0,1,8,91,0,0,9,93,0,1,6,97,0,1,2,97,0,2,1,100,0,0,0,100,0,0,0,99,0,0,1,87,0,4,9,99,0,1,0,93,0,1,6,1,0,4,95,96,1,3,1,1,19,79,82,0,8,10,92,0,0,8,0,92,0,1,7,0,99,0,0,1,0,11,2,11,76,100,0,0,0,0,0,2,2,41,31,19,5,3,6,27,49,15,3,6,43,38,10,3,3,52,32,10,3,8,33,33,23,3,8,15,30,44,0,89,4,1,6,89,3,5,3,89,2,5,4,89,5,0,6,89,5,1,5,89,4,1,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,4,0,20,76,4,0,68,28,4,1,10,85,4,0,59,37,4,0,5,91,4,0,3,93,4,1,55,40,45,0,39,14,1,1,4,1,1,8,38,48,4,1,95,0,4,4,9,83,4,0,82,10,0,0,0,4,4,1,27,37,25,6,4,2,27,49,15,3,5,0,40,53,2,5,1,31,60,3,80,0,19,1,32,1,64,3,90,1,8,1,41,1,37,21,95,0,5,0,97,0,2,1,5,0,0,4,13,19,59,5,0,0,6,16,24,49,6,0,33,41,15,5,6,0,2,7,15,70,6,0,14,28,27,25,58,2,38,2,58,15,7,20,58,10,17,15,7,1,36,56,44,0,20,36,81,0,6,0,1,7,0,0,5,45,0,5,4,1,4,0,0,6,5,0,4,4,6,9,0,7,9,4,46,41,0,0,9,0,6,15,17,20,18,14,1,11,1,44,19,25,11,0,22,35,26,3,3,7.037037037037037,9.440019073813364,0.6666666666666666,0.5773502691896257,14.367816091954023,4.813051400072311,2.4942528735632186,1.4696429183323538
GR,GRC,Greece,Notio Aigaio,2020-12-27,2020-12-23,100,0,0,0,0,7,99,779233.6258870611,90,2,0,98,2,6,92,2,1,97,2,10,88,2,11,87,2,6,92,2,2,96,2,1,97,2,3,95,2,0,98,2,5,93,1,10,89,2,0,98,2,8,90,100,0,0,0,94,1,0,5,99,0,0,1,90,0,3,7,89,0,4,7,94,0,1,5,98,0,0,2,99,0,0,1,97,0,3,0,100,0,0,0,95,0,3,2,90,0,1,9,100,0,0,0,92,0,5,3,1,0,5,94,96,0,4,2,2,37,59,63,1,16,20,84,0,0,15,1,84,0,4,12,0,96,0,1,3,0,21,1,10,68,100,0,0,0,0,0,3,0,33,35,14,15,4,7,27,35,27,4,4,44,31,17,4,3,48,26,19,4,6,26,35,29,4,9,11,26,50,0,91,2,1,6,91,2,0,7,91,1,5,3,91,2,0,7,91,1,4,4,91,2,0,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,5,1,19,75,5,1,71,23,5,1,5,89,5,2,51,42,5,2,8,85,5,1,6,88,5,0,47,48,53,0,35,10,1,1,6,1,0,8,34,51,6,1,93,0,6,1,4,89,6,0,76,10,1,3,1,3,6,0,34,27,18,15,6,0,28,44,16,6,7,0,27,65,1,8,1,28,62,1,81,0,16,3,29,1,67,3,95,0,3,2,49,0,27,24,92,1,3,4,94,0,4,2,8,0,0,4,10,24,54,8,0,0,9,10,29,44,8,0,50,21,16,5,8,0,3,7,25,57,8,0,29,33,16,14,38,8,48,6,38,27,11,24,38,20,25,17,8,0,32,60,40,0,28,32,72,0,9,0,1,9,0,2,7,40,0,2,4,3,1,0,4,3,1,0,2,4,3,21,2,10,8,1,49,41,1,0,8,0,3,14,21,33,14,7,0,9,1,23,25,42,9,1,21,42,22,4,1,6.857142857142856,8.84313621975022,1.6666666666666667,0.5773502691896257,14.400000000000002,4.381237050792629,2.539325842696629,1.4464390426090057
GR,GRC,Greece,Peloponnisos,2020-12-27,2020-12-25,100,0,0,0,0,18,96,1372462.6518010094,83,0,1,99,0,5,95,0,1,99,1,7,92,0,8,92,0,7,93,0,2,98,0,1,99,0,1,99,1,1,98,0,3,97,1,12,87,1,0,99,1,6,93,99,0,1,0,95,0,0,5,99,0,1,0,93,0,3,4,92,0,1,7,93,0,2,5,98,0,0,2,99,0,0,1,99,0,0,1,99,0,1,0,97,0,1,2,88,0,1,11,100,0,0,0,94,0,0,6,4,0,9,87,91,3,6,4,1,25,70,75,0,10,15,90,0,0,10,0,90,0,2,8,0,98,0,0,2,0,15,0,5,80,100,0,0,0,0,0,4,0,31,26,22,17,6,7,25,32,30,6,10,38,28,18,6,7,42,27,18,6,10,29,26,29,6,12,12,23,47,0,95,2,2,1,95,4,0,1,95,3,1,1,95,4,1,0,95,4,1,0,95,4,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,6,2,17,75,6,0,70,24,6,2,3,89,6,1,50,43,6,1,9,84,6,2,4,88,7,0,47,46,53,0,32,11,1,3,7,1,2,9,30,51,7,0,93,0,9,1,5,85,9,0,72,12,1,3,1,2,9,0,30,27,24,10,9,0,31,40,12,8,10,0,44,46,0,12,1,27,59,1,83,0,14,3,31,0,67,2,97,0,3,0,51,0,29,20,91,0,7,2,96,0,2,2,13,1,1,7,15,15,48,13,0,2,13,14,21,37,13,1,34,35,11,6,13,0,7,4,25,51,13,0,24,24,26,13,53,1,42,4,53,17,7,23,53,16,14,17,14,0,29,57,43,0,18,39,83,0,5,1,0,4,1,1,5,54,2,5,1,2,5,0,1,0,2,0,4,6,6,3,1,8,15,1,44,39,0,1,15,0,9,9,13,24,18,11,1,16,2,44,21,17,16,1,12,34,29,7,1,7.44,9.473999507423814,2.2857142857142856,1.1126972805283737,14.349397590361445,4.492361362166539,2.675324675324675,1.3902059525722537
GR,GRC,Greece,Sterea Ellada,2020-12-27,2020-12-23,100,0,0,0,0,14,97,1505555.3288959158,87,1,1,98,1,7,92,1,2,97,2,9,89,1,12,87,2,9,89,1,4,95,1,1,98,1,1,98,1,0,99,1,5,94,1,13,86,1,2,97,1,8,91,99,0,0,1,93,0,0,7,98,0,1,1,91,1,1,7,88,0,3,9,91,1,3,5,96,0,0,4,99,0,1,0,99,0,0,1,100,0,0,0,95,1,2,2,87,1,3,9,98,0,0,2,92,0,2,6,3,0,6,91,94,2,4,3,2,27,68,73,0,16,11,84,0,0,16,0,84,0,6,10,0,94,0,5,1,0,22,0,6,72,100,0,0,0,0,0,6,0,34,30,20,10,7,9,20,35,29,7,9,35,31,18,7,7,46,21,19,7,10,20,35,28,7,13,6,19,55,0,94,1,1,4,94,1,0,5,94,0,2,4,94,1,1,4,94,1,1,4,94,1,0,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,7,1,20,72,7,0,74,19,7,2,5,86,7,0,46,47,7,1,2,90,7,1,5,87,7,1,47,45,53,0,34,8,2,3,8,1,3,2,33,53,8,0,91,1,8,0,2,90,8,0,76,10,0,0,0,6,8,0,33,20,30,9,8,0,29,41,14,8,9,0,36,53,2,9,0,30,59,2,80,0,20,0,26,0,74,0,95,0,5,0,54,0,23,23,98,0,0,2,95,0,5,0,9,0,3,5,10,22,51,9,1,3,5,12,27,43,9,1,46,27,12,5,9,1,8,9,15,58,9,0,24,25,16,26,51,1,43,5,51,24,3,22,51,17,17,15,9,0,43,48,52,0,16,32,84,0,3,0,3,1,0,2,7,41,1,7,4,5,6,1,0,6,6,1,2,2,7,3,0,8,9,2,50,39,0,0,9,1,6,10,23,23,17,9,2,12,1,44,24,19,12,1,12,28,37,8,2,6.911764705882353,8.457980441871465,2.3333333333333335,1.3662601021279464,14.52873563218391,4.51055372370325,2.5348837209302326,1.3168382313316165
GR,GRC,Greece,Thessalia,2020-12-27,2020-12-26,100,0,0,0,0,33,97,1061247.9651126694,85,3,1,96,2,4,94,2,5,93,0,9,91,2,10,88,1,11,88,3,2,95,2,0,98,2,2,96,2,0,98,2,3,95,2,18,80,3,1,96,2,5,93,99,0,0,1,96,0,2,2,95,0,2,3,91,0,2,7,90,0,3,7,89,0,1,10,98,0,1,1,100,0,0,0,98,0,0,2,100,0,0,0,97,0,0,3,82,0,3,15,99,0,0,1,95,0,2,3,3,0,13,84,87,2,11,3,1,37,59,63,0,17,20,83,0,0,17,0,83,0,5,12,0,95,0,0,5,0,22,1,7,70,100,0,0,0,0,0,6,1,27,30,19,17,7,7,19,35,32,7,8,43,27,15,7,6,48,27,12,7,10,26,29,28,7,11,10,26,46,0,93,2,0,5,93,1,2,4,93,2,1,4,93,2,1,4,93,1,1,5,93,2,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,2,15,75,8,1,59,32,8,2,8,82,8,1,46,45,8,2,6,84,8,2,3,87,9,0,49,42,51,0,41,8,0,0,9,1,0,5,34,51,9,2,89,0,11,0,8,81,11,0,81,4,0,0,0,4,11,0,25,28,22,14,11,1,32,44,10,2,11,0,31,57,1,12,0,20,66,2,85,0,14,1,42,0,58,0,92,0,8,0,54,0,34,12,94,0,5,1,97,0,3,0,12,0,1,6,7,25,49,12,0,3,3,15,26,41,12,2,37,39,5,5,12,1,3,2,19,63,12,0,18,20,19,31,62,2,34,2,62,15,3,20,62,15,4,19,12,0,41,47,53,0,20,27,80,1,4,0,2,5,0,0,8,41,0,4,3,2,5,0,2,6,3,0,2,9,2,4,2,15,14,0,39,45,0,2,14,0,4,13,26,30,7,4,2,14,1,57,15,13,14,2,12,31,35,6,0,4.40625,6.194999934911088,3.2222222222222223,1.6414763002993507,14.538461538461538,4.520350255629141,3.037037037037037,1.435657031157202
GR,GRC,Greece,-99,2020-12-28,2020-12-22,100,0,0,0,0,9,93,1459728.2776151388,75,2,0,98,2,1,97,2,1,97,2,3,95,3,5,92,3,5,92,1,3,96,2,1,97,3,1,96,3,2,95,3,2,95,2,10,88,3,0,97,3,9,88,100,0,0,0,99,0,0,1,99,0,0,1,97,0,1,2,95,0,2,3,95,0,1,4,97,0,0,3,99,0,0,1,99,0,0,1,98,0,2,0,98,0,0,2,90,0,1,9,100,0,0,0,91,0,2,7,6,1,5,88,97,1,2,8,3,43,46,58,3,13,26,87,0,2,11,0,87,0,5,8,0,95,0,5,0,0,28,2,3,67,100,0,0,0,0,0,9,2,32,28,19,10,11,8,22,32,27,11,15,34,27,13,11,15,31,29,14,11,17,19,27,26,11,19,14,18,38,0,97,1,1,1,97,1,1,1,97,0,2,1,97,1,1,1,97,1,1,1,97,1,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,11,2,24,63,11,1,58,30,11,2,4,83,11,0,42,47,11,1,5,83,11,1,9,79,12,0,37,51,63,0,23,10,1,3,13,0,0,8,23,56,13,1,85,1,13,1,11,75,13,0,72,5,3,0,1,6,13,0,36,23,16,12,13,1,31,41,10,4,13,0,30,55,2,13,2,27,57,1,76,0,21,3,42,1,56,1,96,0,3,1,58,1,29,12,95,0,5,0,91,0,9,0,14,2,2,4,27,18,33,14,1,2,8,19,26,30,14,2,41,24,16,3,14,1,6,15,18,46,14,0,34,25,17,10,41,6,48,5,41,33,6,20,41,30,16,13,16,0,28,56,44,0,26,30,75,1,8,1,2,2,1,0,10,47,0,3,6,1,5,1,1,4,1,0,4,1,2,5,3,16,22,2,32,44,0,0,22,0,3,9,15,18,24,6,3,23,4,48,14,11,23,2,21,32,16,4,2,6.611111111111111,9.280839774939796,3,0,14.057971014492754,5.329948840862012,2.343283582089552,1.5329930993338345
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-12-28,2020-12-25,100,0,0,0,0,28,96,949965.6838910294,79,1,1,98,1,8,91,1,3,96,1,13,86,1,3,96,1,3,96,1,2,97,1,1,98,1,0,99,1,1,98,1,5,94,0,18,82,1,2,97,1,5,94,99,0,0,1,92,0,2,6,97,0,1,2,87,0,2,11,97,0,2,1,97,0,2,1,98,0,0,2,99,0,1,0,100,0,0,0,99,0,0,1,95,0,3,2,82,0,7,11,98,0,1,1,95,0,2,3,3,1,13,83,87,1,12,3,1,52,44,48,0,19,33,81,0,2,17,0,81,0,5,14,0,95,0,2,3,0,23,0,14,63,100,0,0,0,0,0,7,0,36,36,14,7,8,4,33,37,18,8,9,47,23,13,8,5,47,23,17,8,9,28,24,31,8,13,11,23,45,0,87,3,3,7,87,4,2,7,87,5,5,3,87,3,6,4,87,4,3,6,87,4,0,9,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,10,0,14,76,10,0,52,38,10,0,4,86,10,1,39,50,10,0,3,87,10,0,1,89,11,1,33,55,67,0,27,6,0,0,12,1,0,2,36,49,12,0,88,0,13,0,9,78,13,0,76,4,0,0,0,7,13,0,32,24,21,10,13,1,39,38,7,2,13,0,33,54,0,14,3,28,54,1,86,0,13,1,49,0,51,0,96,0,4,0,61,0,28,11,97,0,2,1,99,0,1,0,15,0,1,6,16,17,45,15,0,2,9,9,30,35,15,1,46,28,7,3,15,0,3,5,18,59,15,0,18,23,17,27,59,4,33,4,59,21,8,12,59,17,13,11,15,0,29,56,44,0,23,33,77,0,6,0,1,1,0,4,11,48,0,3,6,3,4,1,1,3,7,2,0,9,2,5,0,6,20,0,47,33,0,0,20,0,8,9,14,25,21,2,1,21,1,53,13,12,21,0,12,33,30,3,1,6.32,9.728480525412657,2.290909090909091,1.6525462447112005,13.825,5.063583061204933,2.5526315789473686,1.3798042068071859
GR,GRC,Greece,Attiki,2020-12-28,2020-12-27,100,0,0,0,0,9,98,1055454.242795377,78,3,0,97,3,12,85,3,3,94,3,12,85,2,7,91,3,14,83,3,5,92,3,2,95,3,0,97,3,1,96,3,1,96,3,13,84,3,0,97,3,9,88,100,0,0,0,88,0,3,9,97,0,2,1,88,0,4,8,93,0,1,6,86,0,0,14,95,0,1,4,98,0,2,0,100,0,0,0,99,0,1,0,99,0,0,1,87,0,2,11,100,0,0,0,91,0,6,3,2,0,5,93,95,0,5,3,1,31,65,69,0,12,19,88,0,0,12,0,88,0,4,8,0,96,0,2,2,0,16,1,6,77,100,0,0,0,0,0,4,0,38,33,15,10,4,5,29,47,15,4,8,45,33,10,4,8,42,35,11,4,10,30,35,21,4,10,17,26,43,0,95,2,0,3,95,0,3,2,95,1,3,1,95,2,1,2,95,2,1,2,95,2,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,5,4,15,76,5,2,62,31,5,5,6,84,5,3,51,41,5,3,5,87,5,4,14,77,7,0,44,49,56,0,36,7,1,0,7,0,0,11,40,42,7,0,93,0,9,0,5,86,9,0,76,10,0,1,0,4,9,0,28,24,25,14,10,1,32,42,12,3,12,0,31,56,1,12,0,24,60,4,85,1,14,0,38,0,62,0,94,0,5,1,49,0,26,25,95,0,4,1,86,0,14,0,13,0,1,4,12,20,50,13,0,1,9,19,22,36,14,1,36,33,14,2,14,1,4,8,20,53,14,1,18,22,20,25,61,0,31,8,61,9,10,20,61,7,16,16,16,1,30,53,47,0,19,34,82,0,6,0,2,1,0,0,9,53,0,1,7,2,4,0,2,7,3,0,2,6,1,2,3,7,21,2,44,32,0,1,21,0,11,10,12,17,17,9,3,21,1,69,8,1,21,2,14,36,23,3,1,6.25,8.79082313714543,2,0.8164965809277259,14.182432432432432,4.622439553620894,2.5405405405405403,1.3466263191915677
