ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AR,ARG,Argentina,Catamarca,2021-01-13,2020-12-30,100,0,0,0,0,28,98,999222.5818060227,64,1,0,99,1,4,95,1,0,99,1,12,87,1,11,88,1,10,89,1,4,95,1,1,98,1,1,98,1,2,97,0,6,94,1,10,89,1,2,97,1,20,79,100,0,0,0,96,0,2,2,100,0,0,0,88,0,6,6,89,0,4,7,90,0,4,6,96,0,3,1,99,0,0,1,99,0,1,0,98,0,2,0,94,0,5,1,90,0,6,4,98,0,0,2,80,0,8,12,2,0,11,87,89,0,1,10,6,0,9,85,91,0,3,6,97,0,2,1,97,0,0,3,0,100,0,0,0,0,9,3,12,76,77,0,2,20,1,0,10,0,32,33,12,13,13,3,35,29,20,13,6,47,18,16,13,3,54,12,18,13,3,36,29,19,13,4,11,29,43,0,88,6,3,3,88,7,3,2,88,3,6,3,88,6,2,4,88,5,3,4,88,5,4,3,85,0,0,15,85,0,0,15,85,0,1,14,85,0,0,15,85,0,2,13,85,0,4,11,85,0,0,15,96,0,2,2,96,0,3,1,96,0,3,1,96,0,2,2,96,0,3,1,12,4,19,65,12,1,63,24,12,2,24,62,12,2,50,36,12,2,14,72,12,2,10,76,12,0,64,24,36,0,48,10,3,3,13,0,1,16,25,45,13,0,87,0,15,0,12,73,15,0,69,9,3,1,1,2,15,0,14,27,29,15,16,1,19,46,12,6,100,100,81,1,16,2,37,1,60,2,76,0,21,3,50,2,29,19,86,0,9,5,90,0,7,3,20,0,3,6,9,21,41,20,0,1,8,11,19,41,21,0,34,27,10,8,21,0,5,16,29,29,21,0,23,25,18,13,53,5,32,10,53,12,16,19,53,10,23,14,22,0,45,33,67,0,11,22,92,0,1,0,0,3,0,1,3,47,0,1,10,2,3,0,0,6,1,0,3,4,5,1,2,15,32,1,33,34,0,0,32,0,13,11,14,12,10,7,1,35,2,45,12,6,35,1,13,22,23,3,3,2.923076923076923,2.6495741006772686,3.833333333333334,1.7224014243685086,12.852459016393441,6.954221896502322,3.0166666666666666,1.5237294420038547
AR,ARG,Argentina,Chaco,2021-01-13,2021-01-03,100,0,0,0,0,27,92,832557.2980094651,64,1,0,99,1,3,96,1,2,97,1,11,88,0,12,88,0,6,94,0,4,96,1,2,97,1,5,94,1,2,97,0,6,94,1,15,84,1,2,97,1,16,83,100,0,0,0,97,0,2,1,98,0,0,2,89,0,5,6,88,0,5,7,94,0,3,3,96,0,3,1,98,0,2,0,95,0,2,3,98,0,2,0,94,0,3,3,85,0,5,10,98,0,2,0,84,0,8,8,8,0,13,79,88,0,3,9,9,2,21,68,79,0,3,18,97,2,1,0,97,0,0,3,0,100,0,0,0,0,15,1,7,77,28,1,2,69,0,0,13,0,42,21,17,7,15,7,40,26,12,15,11,50,14,10,15,11,48,12,14,15,8,33,22,22,15,10,10,15,50,0,93,1,4,2,93,4,0,3,93,4,0,3,93,4,0,3,93,4,0,3,93,3,2,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,15,0,23,62,15,0,53,32,15,0,12,73,15,0,32,53,15,0,4,81,15,0,4,81,15,0,30,55,70,0,22,6,2,0,18,0,1,6,22,53,18,0,80,2,18,0,10,72,18,0,67,8,2,0,0,5,18,0,26,17,25,14,19,2,26,40,12,1,100,100,77,0,23,0,47,0,52,1,88,0,11,1,68,0,21,11,96,0,1,3,96,0,4,0,19,0,0,5,8,11,57,19,1,0,5,5,18,52,21,1,40,28,4,6,21,0,10,24,19,26,21,0,22,30,10,17,49,7,35,9,49,11,20,20,49,6,26,19,25,0,32,43,57,0,21,22,79,2,3,0,0,7,2,0,7,48,0,1,4,1,7,0,0,5,2,0,5,1,5,0,2,19,33,1,25,41,0,0,33,0,4,14,16,16,10,6,1,35,1,53,10,1,35,0,10,27,22,4,2,2.7916666666666665,1.5030162910010298,2.5555555555555554,1.2360330811826103,12.578125000000002,6.704191267823104,2.7936507936507935,1.5362158173181242
AR,ARG,Argentina,Chubut,2021-01-13,2021-01-03,100,0,0,0,0,67,98,557785.921524179,69,1,0,99,1,3,96,1,0,99,1,16,83,1,21,78,1,9,90,1,7,92,1,0,99,1,8,91,2,0,98,0,6,94,1,12,87,1,4,95,1,10,89,100,0,0,0,97,0,3,0,100,0,0,0,84,0,7,9,79,0,8,13,91,0,4,5,93,0,6,1,100,0,0,0,92,0,5,3,100,0,0,0,94,0,3,3,88,0,5,7,96,0,2,2,90,0,8,2,2,0,28,70,72,0,6,22,2,0,30,68,70,0,6,24,94,2,4,0,94,0,2,4,0,98,0,2,0,0,8,2,5,85,36,1,2,61,0,0,7,0,31,34,14,14,11,7,32,24,26,11,5,48,23,13,11,6,44,20,19,11,9,29,25,26,11,10,8,15,56,0,97,2,1,0,97,3,0,0,97,2,1,0,97,3,0,0,97,3,0,0,97,3,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,10,3,21,66,10,3,65,22,10,3,22,65,10,2,44,44,10,3,7,80,10,3,3,84,11,1,45,43,55,0,35,10,0,0,13,1,0,13,26,47,13,0,86,1,14,1,21,64,14,0,76,5,0,0,1,4,14,0,21,25,29,11,16,2,30,38,11,3,100,100,79,0,21,0,35,0,64,1,78,0,22,0,56,0,30,14,93,0,6,1,97,0,2,1,18,1,1,1,8,19,52,18,0,0,4,15,16,47,21,0,33,30,9,7,21,0,11,18,24,26,21,0,27,22,13,17,52,2,39,7,52,12,13,23,52,12,15,21,22,0,35,43,57,0,16,27,85,0,3,0,3,2,1,2,4,50,0,2,5,2,6,1,1,5,2,1,2,2,4,2,0,15,29,1,26,44,0,0,29,0,9,15,12,18,9,6,2,31,0,54,11,4,31,0,24,24,16,3,2,2.4242424242424243,2.0314758033001374,2.857142857142857,2.2646349437760227,12.184615384615384,6.383309064692436,2.735294117647059,1.5608804161106375
AR,ARG,Argentina,Ciudad Aut<c3><b3>noma de Buenos Aires,2021-01-13,2021-01-13,183,0,0,0,0,97,176,850885.0655537776,145,3,2,178,1,7,175,2,3,178,1,13,169,2,16,165,2,19,162,2,7,174,2,1,180,1,1,181,2,2,179,1,4,178,2,12,169,2,1,180,2,31,150,181,0,2,0,176,0,4,3,180,0,1,2,170,1,8,4,167,1,1,14,164,0,10,9,176,0,1,6,182,0,0,1,182,0,0,1,181,0,1,1,179,0,2,2,171,0,4,8,182,0,0,1,152,1,22,8,7,0,22,154,161,0,1,21,8,2,63,110,120,0,27,36,156,4,20,3,156,0,2,24,1,181,0,1,1,0,37,1,9,136,10,0,5,167,1,0,16,0,74,45,33,15,19,16,60,64,24,19,14,92,39,19,19,11,79,40,34,19,11,63,41,49,19,13,23,30,98,0,174,5,1,3,174,4,2,3,174,3,4,2,174,5,2,2,174,5,0,4,174,5,1,3,183,0,0,0,183,0,0,0,183,0,0,0,183,0,0,0,183,0,0,0,183,0,0,0,183,0,0,0,183,0,0,0,183,0,0,0,183,0,0,0,183,0,0,0,183,0,0,0,18,4,51,110,18,0,123,42,18,6,43,116,18,6,74,85,18,6,10,149,18,4,47,114,18,0,77,88,106,1,60,10,3,3,20,0,1,14,58,90,20,0,163,0,21,2,33,127,21,0,141,13,0,1,3,4,21,0,48,38,47,29,22,1,40,80,28,12,183,183,132,2,46,3,60,4,117,2,140,3,37,3,109,3,49,22,173,0,5,5,136,2,44,1,23,1,3,4,25,32,95,23,0,2,9,17,38,94,23,1,65,63,15,16,23,0,14,31,36,79,23,0,41,56,34,29,87,5,69,22,87,15,26,55,87,9,39,48,25,1,82,75,108,0,32,43,155,1,3,0,1,1,1,3,18,75,0,0,2,4,8,2,6,14,2,0,9,11,6,3,4,37,36,3,61,81,0,2,36,1,12,30,33,26,23,16,6,38,3,139,3,0,38,1,54,59,25,5,1,2.929824561403509,2.374414582908558,4.571428571428571,3.4434202266268428,12.747384615384615,6.934113911841738,2.269503546099291,1.3356615943532226
AR,ARG,Argentina,Corrientes,2021-01-13,2021-01-03,100,1,5646.97699868065,1,5646.97699868065,65,89,897635.5664040254,66,3,2,95,3,8,89,5,0,95,3,17,80,2,15,83,4,8,88,3,4,93,3,2,95,3,3,94,3,4,93,3,7,90,2,16,82,3,4,93,2,17,81,98,0,1,1,92,0,4,4,100,0,0,0,83,0,6,11,85,0,5,10,92,0,4,4,96,0,2,2,98,0,0,2,97,0,2,1,96,0,3,1,93,0,3,4,84,0,7,9,96,0,0,4,83,0,8,9,11,0,21,68,79,0,4,17,14,0,19,67,81,0,9,10,91,1,8,0,91,0,1,8,0,99,0,1,0,0,24,0,7,69,49,0,0,51,0,0,17,0,29,23,18,13,19,7,32,23,19,19,7,40,21,13,19,6,39,21,15,19,7,26,27,21,19,9,11,17,44,0,93,3,1,3,93,2,1,4,93,2,2,3,93,3,1,3,93,3,0,4,93,2,2,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,19,4,13,64,19,4,58,19,19,4,13,64,19,3,31,47,19,2,7,72,19,2,4,75,19,0,34,47,66,0,24,8,1,1,22,1,0,9,29,39,22,0,78,0,25,1,11,63,25,0,61,9,2,0,1,2,25,0,24,20,19,12,25,1,21,39,12,2,100,100,87,1,10,2,42,1,56,1,87,0,12,1,69,1,15,15,93,0,2,5,96,0,4,0,25,0,1,4,5,21,44,25,0,0,2,9,21,43,27,0,39,21,4,9,27,0,16,20,18,19,27,0,28,20,17,8,52,4,31,13,52,11,16,21,52,9,23,16,27,1,32,40,60,0,14,26,87,1,1,0,3,2,0,0,6,55,1,2,2,0,5,0,0,2,1,0,2,3,5,1,0,21,33,1,24,42,0,0,33,0,8,14,10,17,11,4,3,34,1,48,13,4,34,0,7,27,21,9,2,2.4242424242424243,2.0160342108689373,3.5294117647058822,2.9393376604862773,10.046875,6.897042585671878,3.2698412698412698,1.6578877856725505
AR,ARG,Argentina,Entre R<c3><ad>os,2021-01-13,2021-01-13,131,0,0,0,0,121,126,762814.9265255204,105,0,0,131,1,9,121,0,2,129,1,14,116,1,20,110,1,16,114,1,11,119,0,3,128,1,4,126,0,3,128,0,11,120,0,26,105,1,3,127,1,18,112,131,0,0,0,122,1,2,6,129,0,1,1,117,1,7,6,111,1,9,10,115,1,5,10,120,0,7,4,128,0,3,0,127,0,0,4,128,1,2,0,120,1,7,3,105,1,8,17,128,1,1,1,113,0,10,8,5,0,43,83,88,1,13,29,6,1,18,106,113,1,6,11,125,3,3,0,125,0,3,3,0,128,0,1,2,0,14,2,3,112,6,1,3,120,1,0,10,1,43,41,20,16,10,6,53,41,21,10,13,64,35,9,10,10,69,29,13,10,10,51,33,27,10,12,14,21,74,0,128,1,0,2,128,1,0,2,128,0,1,2,128,1,0,2,128,1,0,2,128,1,0,2,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,10,3,25,93,10,1,86,34,10,2,14,105,10,2,51,68,10,2,12,107,10,2,9,110,12,0,56,63,75,0,44,10,1,1,12,1,0,12,38,68,12,1,118,0,13,2,14,102,13,0,84,19,2,4,0,9,13,0,32,26,43,17,14,2,34,59,17,5,131,131,106,1,23,1,46,1,83,1,118,2,10,1,81,1,21,28,119,1,6,5,122,0,9,0,14,0,1,6,22,22,66,14,0,1,5,17,25,69,15,1,53,39,11,12,15,0,10,32,39,35,15,0,34,36,25,21,62,4,51,14,62,13,18,38,62,11,23,35,16,1,45,69,62,0,32,37,99,1,6,0,2,4,4,0,15,54,0,2,1,2,17,0,1,7,0,0,4,1,7,5,1,29,22,2,31,73,1,2,22,1,13,21,24,23,16,7,4,25,2,80,21,3,25,1,20,48,30,6,1,3.150943396226415,2.2048567580814575,3.264705882352941,2.677728837850326,11.351063829787234,6.84656329581666,2.911764705882353,1.5292717556093056
AR,ARG,Argentina,Formosa,2021-01-13,2020-12-30,100,1,4584.25434760423,1,4584.25434760423,0,91,1201884.7964584082,61,1,1,98,1,11,88,1,2,97,2,14,84,1,13,86,1,13,86,1,8,91,2,5,93,1,4,95,2,1,97,1,4,95,1,15,84,2,2,96,0,20,80,99,0,1,0,89,0,6,5,98,0,1,1,86,1,6,7,87,1,3,9,87,0,7,6,92,0,5,3,95,0,3,2,96,0,2,2,99,0,0,1,96,0,2,2,85,0,7,8,98,0,1,1,80,1,9,10,9,0,0,91,100,0,0,0,10,2,8,80,92,0,5,3,95,0,4,1,95,0,2,3,0,98,0,2,0,0,17,1,3,79,70,0,0,30,0,0,11,0,32,26,15,16,16,5,37,23,19,16,10,38,19,17,16,8,44,13,19,16,8,32,18,26,16,8,11,16,49,0,97,2,0,1,97,0,2,1,97,1,1,1,97,2,0,1,97,2,0,1,97,2,0,1,85,0,0,15,85,0,0,15,85,0,0,15,85,0,0,15,85,0,0,15,85,0,1,14,85,0,0,15,99,0,0,1,99,0,0,1,99,0,0,1,99,0,1,0,99,0,0,1,18,2,17,63,18,1,63,18,18,2,10,70,18,1,35,46,18,2,7,73,18,3,3,76,20,0,36,44,64,0,27,6,3,0,21,0,0,6,23,50,21,0,79,0,22,1,15,62,22,0,65,8,0,0,0,5,22,0,29,17,20,12,23,0,34,29,10,4,100,100,83,0,15,2,37,1,59,3,90,0,9,1,65,0,17,18,93,0,4,3,97,0,2,1,24,0,2,2,11,19,42,24,0,2,4,12,16,42,26,0,35,30,2,7,26,0,15,18,16,25,26,1,28,29,6,10,44,6,41,9,44,11,18,27,44,14,19,23,32,0,36,32,68,1,16,15,86,0,6,1,0,1,0,0,6,50,0,1,7,5,8,0,0,2,0,0,3,1,2,0,0,21,37,0,25,37,0,1,37,0,6,19,14,9,11,3,1,39,1,41,18,1,39,2,15,21,18,4,1,2.7837837837837838,2.1490971636058287,0,0,11.672413793103448,6.559813676842821,3.186440677966101,1.7067268156164768
AR,ARG,Argentina,Jujuy,2021-01-13,2021-01-01,100,0,0,0,0,29,95,1024255.7912321477,63,0,0,100,0,4,96,0,0,100,0,17,83,0,9,91,0,10,90,0,4,96,0,3,97,0,6,94,0,0,100,0,4,96,0,19,81,0,4,96,0,18,82,100,0,0,0,96,0,1,3,100,0,0,0,83,0,5,12,91,1,1,7,90,0,5,5,96,0,1,3,97,0,3,0,94,0,5,1,100,0,0,0,96,0,3,1,81,0,11,8,96,0,1,3,82,0,7,11,5,0,12,83,90,0,2,8,7,0,31,62,69,1,3,27,97,1,2,0,97,0,2,1,0,98,0,0,2,0,13,1,11,75,70,0,0,29,1,0,10,0,28,33,15,14,13,4,31,30,22,13,4,53,18,12,13,7,47,21,12,13,5,32,35,15,13,6,8,17,56,0,89,6,3,2,89,7,2,2,89,4,4,3,89,6,3,2,89,6,1,4,89,7,1,3,87,2,2,9,87,2,1,10,87,2,2,9,87,1,3,9,87,1,3,9,87,1,2,10,87,0,2,11,94,2,0,4,94,2,1,3,94,2,0,4,94,2,0,4,94,1,3,2,17,2,20,61,17,2,55,26,17,3,25,55,17,3,41,39,17,4,16,63,17,3,26,54,21,0,48,31,52,0,31,10,6,1,22,1,0,8,25,44,22,3,75,0,25,0,11,64,25,0,58,11,2,0,0,4,25,0,12,25,23,15,27,0,17,40,14,2,100,100,80,0,17,3,45,3,50,2,75,0,23,2,59,2,30,9,84,1,10,5,75,1,21,3,28,0,3,1,8,17,43,28,0,2,4,10,16,40,29,1,27,28,9,6,29,0,10,19,16,26,29,0,21,21,15,14,59,3,33,5,59,12,14,15,59,10,19,12,30,0,31,39,61,0,17,22,83,3,0,0,0,6,2,1,5,52,0,1,7,1,10,0,1,4,1,0,3,1,3,2,0,14,35,0,25,40,0,0,35,0,10,9,17,14,11,4,0,37,1,48,11,3,37,0,8,16,30,6,3,2.7142857142857144,1.9936875171316057,2.7,2.94580681270476,12.267857142857142,6.905836981538474,3.606557377049181,1.4975389647083217
AR,ARG,Argentina,La Pampa,2021-01-13,2021-01-03,100,0,0,0,0,73,91,412011.32678552764,65,1,0,99,1,5,94,1,1,98,1,12,87,1,12,87,1,11,88,0,8,92,1,1,98,1,3,96,1,2,97,1,9,90,0,16,84,1,4,95,1,13,86,100,0,0,0,95,0,3,2,99,0,0,1,88,0,3,9,88,0,6,6,89,0,0,11,92,0,2,6,99,0,0,1,97,0,2,1,98,0,2,0,91,0,7,2,84,0,7,9,96,0,0,4,87,0,7,6,8,1,26,65,74,0,1,25,8,0,22,70,78,0,7,15,93,1,6,0,93,0,1,6,0,99,0,0,1,0,15,2,3,80,50,1,1,48,0,0,10,0,37,24,18,11,12,12,33,23,20,12,8,49,18,13,12,10,47,17,14,12,10,32,19,27,12,14,8,13,53,0,97,2,1,0,97,3,0,0,97,3,0,0,97,3,0,0,97,3,0,0,97,2,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,14,1,16,69,14,1,56,29,14,1,17,68,14,1,38,47,14,2,6,78,14,1,1,84,15,0,40,45,60,0,32,7,0,1,20,1,0,2,34,43,20,1,79,0,21,1,18,60,21,0,68,2,0,0,0,9,21,0,21,18,29,11,21,0,25,40,9,5,100,100,84,0,15,1,44,0,55,1,83,0,16,1,62,0,27,11,94,0,4,2,99,0,1,0,22,0,2,3,10,17,46,22,0,0,3,13,17,45,22,1,43,28,3,3,22,1,9,16,23,29,22,0,16,27,20,15,57,2,30,11,57,12,8,23,57,11,13,19,22,0,30,48,52,0,16,32,86,0,1,1,1,3,1,2,5,57,0,4,2,3,3,1,0,4,2,0,1,0,6,0,1,16,31,0,21,47,0,1,31,0,8,10,17,15,11,5,3,33,1,40,23,3,33,1,13,35,17,1,0,2.6052631578947367,2.1122483689470535,3.090909090909091,2.486326242032244,11.448275862068966,6.948866912034042,2.5692307692307694,1.4996794529293456
AR,ARG,Argentina,La Rioja,2021-01-13,2020-12-27,100,0,0,0,0,13,98,1192693.626387623,71,1,1,98,1,8,91,1,3,96,1,16,83,1,13,86,0,10,90,0,5,95,0,4,96,1,7,92,1,1,98,1,4,95,0,10,90,1,2,97,0,19,81,99,0,1,0,92,0,5,3,97,0,3,0,84,1,7,8,87,0,5,8,90,1,6,3,95,1,2,2,96,0,3,1,93,0,3,4,99,0,0,1,96,1,0,3,90,0,5,5,98,0,2,0,81,2,8,9,2,0,6,92,94,0,3,3,3,0,17,80,83,0,2,15,98,0,2,0,98,0,1,1,0,100,0,0,0,0,5,0,7,88,76,0,1,23,0,0,5,1,36,35,9,14,8,5,40,33,14,8,11,45,23,13,8,6,56,15,15,8,8,37,23,24,8,11,8,21,52,0,93,4,3,0,93,5,1,1,93,4,1,2,93,3,2,2,93,5,2,0,93,4,3,0,94,1,0,5,94,1,0,5,94,1,1,4,94,1,1,4,94,0,2,4,94,1,1,4,94,1,0,5,97,1,0,2,97,1,0,2,97,1,0,2,97,1,0,2,97,0,1,2,9,2,23,66,9,3,69,19,9,4,32,55,9,3,52,36,9,3,25,63,9,2,3,86,10,0,49,41,51,0,30,13,3,3,10,0,1,12,30,47,10,0,88,2,13,0,20,67,13,0,67,8,1,1,3,7,13,0,20,20,32,15,14,0,28,38,17,3,100,100,77,1,18,4,31,1,65,3,68,1,27,4,49,2,25,24,75,2,12,11,97,1,2,0,16,0,1,3,9,26,45,16,0,3,3,13,18,47,16,1,33,28,12,10,16,1,16,18,30,19,16,0,31,21,16,16,48,7,40,5,48,15,11,26,48,10,22,20,17,0,44,39,61,0,14,25,87,3,2,1,1,0,0,0,6,45,1,1,2,5,8,0,1,4,3,0,1,5,8,2,0,14,25,1,28,44,0,2,25,0,13,15,15,14,11,6,1,28,0,60,11,1,28,0,19,27,21,3,2,3.628571428571428,3.3526610527242062,2.4,1.51657508881031,11.540983606557377,7.253904168312407,2.7142857142857144,1.5145942886506771
