ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
DK,DNK,Denmark,Syddanmark,2021-01-02,2021-01-01,100,0,0,0,0,24,95,289623.98273653054,75,0,0,100,0,16,84,0,3,97,0,5,95,0,31,69,0,14,86,0,9,91,0,2,98,0,1,99,0,0,100,0,1,99,0,23,77,0,2,98,0,12,88,100,0,0,0,84,0,3,13,97,1,0,2,95,1,0,4,69,1,3,27,86,0,3,11,91,0,2,7,98,0,1,1,99,0,1,0,100,0,0,0,99,1,0,0,77,0,7,16,98,0,1,1,88,0,4,8,5,0,11,84,89,0,5,6,8,2,70,20,31,1,34,34,66,0,0,34,0,66,0,0,34,100,0,0,0,46,0,4,50,100,0,0,0,0,0,10,0,71,14,4,1,10,4,27,57,2,10,7,44,36,3,10,8,44,36,2,10,8,53,28,1,10,12,16,55,7,0,96,0,1,3,96,1,1,2,96,1,0,3,96,1,0,3,96,1,0,3,96,1,0,3,38,2,0,60,38,2,0,60,38,2,2,58,38,2,0,60,38,2,9,51,38,3,6,53,38,2,4,56,89,0,0,11,89,0,0,11,89,0,0,11,89,0,1,10,89,0,0,11,14,1,4,81,14,0,41,45,14,0,0,86,14,0,58,28,14,0,1,85,14,0,5,81,15,0,53,32,47,0,35,16,1,1,16,1,1,3,24,55,16,1,83,0,17,1,9,73,17,0,14,26,20,22,1,0,17,0,13,17,41,12,17,1,9,41,30,2,17,0,31,52,0,17,1,18,61,3,96,0,3,1,59,0,41,0,100,0,0,0,42,0,17,41,99,0,0,1,95,0,5,0,17,1,1,0,2,12,67,17,1,0,0,2,16,64,17,1,22,31,24,5,17,0,0,1,8,74,17,0,3,2,15,63,95,0,2,3,95,1,1,3,95,1,1,3,17,3,27,53,47,0,15,38,87,0,2,1,2,0,0,0,8,60,0,1,3,1,2,2,0,11,6,0,0,0,3,2,2,7,22,1,29,48,0,0,22,0,3,4,11,8,28,19,5,25,1,33,19,22,25,1,30,20,14,7,3,7.590909090909091,9.107416302798153,2.3,1.2516655570345725,7.824675324675325,5.701896172238529,2.25,1.2643542024669252
DK,DNK,Denmark,-99,2021-01-03,2021-01-01,100,0,0,0,0,39,96,296200.1390307143,72,2,1,97,1,9,90,2,3,95,2,9,89,2,17,81,0,6,94,2,5,93,2,0,98,2,3,95,2,2,96,2,2,96,1,12,87,3,3,94,1,13,86,99,0,1,0,91,0,2,7,97,0,2,1,91,0,3,6,83,1,2,14,94,0,1,5,95,0,1,4,100,0,0,0,97,0,1,2,98,0,2,0,98,0,0,2,88,1,2,9,97,1,2,0,87,1,4,8,2,2,17,79,84,0,6,10,4,2,67,27,34,0,37,29,63,0,1,35,1,63,0,0,37,100,0,0,0,44,3,6,47,100,0,0,0,0,0,5,0,68,19,7,1,11,9,26,45,9,11,15,29,38,7,11,14,33,38,4,11,12,40,34,3,11,17,15,46,11,0,94,4,0,2,94,3,1,2,94,4,0,2,94,4,0,2,94,2,2,2,94,2,1,3,91,1,0,8,91,1,0,8,91,1,1,7,91,1,0,8,91,3,1,5,91,2,1,6,91,1,0,8,98,0,0,2,98,0,1,1,98,0,0,2,98,0,0,2,98,0,0,2,12,1,11,76,12,2,41,45,12,2,2,84,12,2,38,48,12,2,1,85,12,1,1,86,12,0,28,60,72,0,22,3,3,0,13,0,0,4,19,64,13,1,85,1,16,0,9,75,16,0,17,21,28,11,2,5,16,0,16,24,30,14,16,1,15,42,22,4,16,0,39,44,1,18,5,33,43,1,89,0,9,2,59,0,39,2,98,0,1,1,62,0,12,26,99,0,0,1,99,0,1,0,19,1,0,1,7,4,68,19,0,0,0,3,20,58,20,2,20,36,19,3,20,0,0,2,11,67,20,0,1,2,20,57,97,0,3,0,97,0,0,3,97,0,0,3,21,2,16,61,39,0,11,50,91,1,1,0,0,1,0,0,6,75,0,0,3,0,5,0,0,7,0,0,0,2,3,0,0,5,26,4,23,47,0,0,26,0,0,3,5,16,18,21,11,28,0,30,23,19,28,0,33,15,13,11,0,7.5,8.025600065431645,2.466666666666667,1.505545305418162,7.338461538461538,5.502916621770118,1.9253731343283582,1.1188932956927071
DK,DNK,Denmark,Hovedstaden,2021-01-03,2021-01-03,411,0,0,0,0,114,406,1167879.6209439503,347,2,3,406,2,49,360,2,10,399,3,46,362,2,94,315,1,44,366,0,32,379,2,8,401,2,19,390,2,13,396,2,10,399,2,69,340,2,8,401,2,61,348,408,0,1,2,362,1,17,31,401,1,4,5,365,2,17,27,317,2,20,72,367,1,17,26,379,0,13,19,403,0,4,4,392,1,7,11,398,1,8,4,401,0,4,6,342,0,18,51,403,0,5,3,350,0,21,40,5,0,60,346,352,0,23,36,8,1,334,68,78,3,173,157,238,0,4,164,5,238,0,6,167,405,0,6,0,186,1,28,196,411,0,0,0,0,0,10,1,277,95,21,7,17,17,94,266,17,17,15,175,198,6,17,22,169,191,12,17,15,205,168,6,17,23,56,267,48,0,383,6,8,14,383,9,2,17,383,8,3,17,383,9,3,16,383,8,3,17,383,9,1,18,411,0,0,0,411,0,0,0,411,0,0,0,411,0,0,0,411,0,0,0,411,0,0,0,411,0,0,0,411,0,0,0,411,0,0,0,411,0,0,0,411,0,0,0,411,0,0,0,20,5,36,350,20,3,216,172,20,4,11,376,20,5,174,212,20,5,0,386,20,4,38,349,24,0,153,234,258,0,127,21,4,1,25,2,2,10,131,241,25,2,383,1,30,4,39,338,30,0,59,94,136,79,7,6,30,0,66,96,182,37,30,2,79,190,98,12,31,0,129,246,5,36,4,109,253,9,375,1,31,4,195,3,211,2,400,1,9,1,237,1,34,139,411,0,0,0,373,1,35,2,37,1,4,2,13,51,303,37,0,3,7,21,73,270,38,3,62,184,101,23,38,0,2,1,35,335,38,0,5,17,74,277,389,1,13,8,389,2,2,18,389,3,3,16,39,5,142,225,186,0,69,156,353,0,9,1,4,4,3,0,37,212,0,1,24,5,20,1,11,31,5,0,3,37,14,3,2,42,56,5,157,191,1,1,56,1,28,33,58,72,76,70,17,60,8,238,70,35,60,3,145,85,79,28,11,6.302564102564102,7.422155714706066,2.0384615384615383,1.297985444516994,10.405604719764012,6.38090238443913,2.210526315789474,1.2143353241029018
DK,DNK,Denmark,Midtjylland,2021-01-03,2021-01-03,372,1,1218.62410676205,0,0,66,368,880865.4820636024,320,0,1,371,0,63,309,1,7,364,1,37,334,0,78,294,1,42,329,0,24,348,0,6,366,0,7,365,0,6,366,1,8,363,1,55,316,1,5,366,1,44,327,371,0,0,1,309,1,14,48,365,0,3,4,335,0,8,29,294,1,16,61,330,0,4,38,348,0,12,12,366,0,2,4,365,0,1,6,366,0,1,5,364,0,5,3,317,0,7,48,367,0,0,5,328,1,20,23,4,0,35,333,338,0,15,19,5,2,273,92,99,5,111,157,261,0,0,105,6,261,0,5,106,367,1,4,0,123,3,17,229,372,0,0,0,0,0,6,1,249,81,27,8,10,17,92,236,17,10,19,162,169,12,10,20,163,160,19,10,16,192,140,14,10,24,59,219,60,0,355,4,5,8,355,4,2,11,355,6,0,11,355,5,2,10,355,6,1,10,355,4,1,12,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,13,4,34,321,13,0,205,154,13,4,9,346,13,1,185,173,13,3,3,353,13,2,8,349,14,1,152,205,220,0,122,27,3,0,16,2,0,12,110,232,16,0,354,2,19,2,23,328,19,0,43,71,142,81,7,9,19,0,52,106,157,38,19,2,44,189,106,12,19,0,132,220,1,23,1,94,249,5,338,0,19,15,167,0,200,5,363,0,8,1,187,1,38,146,369,0,0,3,364,0,7,1,24,6,0,5,6,43,288,24,1,1,3,16,67,260,24,4,58,154,111,21,24,1,0,3,33,311,24,0,5,21,65,257,348,2,17,5,348,7,5,12,348,7,5,12,29,1,98,244,128,3,78,163,311,2,11,0,4,2,2,0,40,214,0,7,14,9,16,3,7,15,17,0,4,11,7,0,10,38,50,2,137,183,0,0,50,0,22,27,55,58,69,68,23,52,11,136,89,84,52,6,136,63,81,27,7,7.5702727272727275,9.487864268121054,2,1.4605934866804429,8.191919191919192,5.933203810160869,2.2806451612903227,1.1913711756680858
DK,DNK,Denmark,Nordjylland,2021-01-03,2021-01-03,193,0,0,0,0,51,191,404497.7211032653,155,0,1,192,0,20,173,0,1,192,0,12,181,0,41,152,0,21,172,0,12,181,0,2,191,0,7,186,0,1,192,0,2,191,0,22,171,0,7,186,0,19,174,192,0,1,0,173,0,7,13,192,0,1,0,181,0,6,6,152,0,12,29,172,0,5,16,181,0,6,6,191,0,0,2,186,0,4,3,192,0,1,0,191,0,1,1,171,0,3,19,186,0,6,1,174,0,8,11,2,0,26,165,167,1,2,23,2,2,158,31,35,0,66,92,127,0,1,64,1,127,0,2,64,191,0,2,0,70,3,15,105,193,0,0,0,0,0,2,0,139,39,9,4,7,11,55,108,12,7,9,90,82,5,7,12,81,83,10,7,8,106,67,5,7,19,35,103,29,0,178,7,3,5,178,5,3,7,178,7,0,8,178,7,2,6,178,5,3,7,178,6,2,7,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,7,5,19,162,7,1,101,84,7,5,8,173,7,4,97,85,7,5,1,180,7,5,7,174,8,0,77,108,116,0,56,19,2,0,9,0,1,3,50,130,9,2,180,2,12,2,15,164,12,0,26,48,68,35,2,2,12,0,24,58,82,17,13,3,30,92,49,6,14,0,53,124,2,16,1,41,134,1,174,1,13,5,92,1,97,3,185,0,8,0,96,1,21,75,192,0,1,0,186,0,7,0,17,1,0,2,7,17,149,17,1,1,2,9,31,132,19,0,37,76,53,8,19,1,0,4,14,155,19,1,1,14,34,124,178,0,12,3,178,4,1,10,178,3,3,9,21,1,44,127,66,1,28,98,173,1,4,0,0,1,0,0,14,129,0,2,10,2,6,1,3,11,6,0,1,4,2,3,3,10,35,2,65,91,0,0,35,0,6,18,20,31,40,27,16,38,2,58,48,47,38,1,65,41,36,9,3,5.591549295774648,8.214234100091538,2.0869565217391304,1.276110691916542,7.921568627450982,5.767170486291927,2.176470588235294,1.1362313460852176
DK,DNK,Denmark,Sj<c3><a6>lland,2021-01-03,2021-01-03,314,1,2824.7482772427697,1,2824.7482772427697,91,298,652090.779669018,259,2,3,309,3,35,276,2,10,302,1,36,277,3,59,252,3,41,270,2,17,295,3,9,302,4,12,298,2,7,305,3,10,301,3,55,256,3,4,307,4,42,268,311,0,1,2,279,0,13,22,304,0,6,4,278,1,7,28,255,1,15,43,273,0,10,31,297,1,5,11,305,0,5,4,302,0,8,4,307,0,6,1,304,0,7,3,259,0,14,41,310,0,1,3,272,0,13,29,16,0,40,258,275,0,9,30,17,2,218,77,96,3,94,121,220,0,2,91,1,220,0,1,93,313,0,1,0,116,1,28,169,314,0,0,0,0,0,17,0,212,56,18,11,22,13,76,177,26,22,26,105,147,14,22,28,110,139,15,22,21,132,127,12,22,26,47,168,51,0,286,9,12,7,286,15,5,8,286,19,0,9,286,18,2,8,286,17,2,9,286,17,3,8,314,0,0,0,314,0,0,0,314,0,0,0,314,0,0,0,314,0,0,0,314,0,0,0,314,0,0,0,314,0,0,0,314,0,0,0,314,0,0,0,314,0,0,0,314,0,0,0,24,1,30,259,24,2,158,130,24,3,8,279,24,2,133,155,24,2,0,288,24,1,11,278,25,1,118,170,196,0,99,15,3,1,27,0,1,7,89,190,27,3,283,1,28,4,28,254,28,1,46,61,122,44,7,5,28,0,44,103,123,16,29,3,47,155,66,14,31,0,102,179,2,37,5,59,209,4,284,0,17,13,156,0,154,4,306,0,7,1,182,1,32,99,314,0,0,0,303,0,10,1,37,1,1,2,10,27,236,37,0,1,2,18,58,198,38,0,52,137,69,18,38,1,4,1,25,245,38,0,7,17,46,206,291,1,15,7,291,6,2,15,291,3,7,13,40,2,75,197,117,2,50,145,272,1,10,0,1,2,3,2,23,197,0,2,11,8,10,1,4,22,7,0,4,10,11,2,3,22,50,4,103,154,0,3,50,0,11,22,21,57,72,66,15,52,11,74,75,102,52,4,115,61,48,25,9,6.582677165354331,7.94868557056527,2.4705882352941178,1.3977318015085394,8.289156626506024,5.769315636614567,2.1686746987951806,1.148132534657705
DK,DNK,Denmark,Syddanmark,2021-01-03,2021-01-03,358,1,2052.40068751063,0,0,75,347,840287.9701626848,305,1,2,355,1,50,307,1,14,343,2,27,329,0,68,290,1,39,318,1,18,339,1,6,351,2,15,341,1,4,353,1,11,346,1,42,315,1,15,342,1,34,323,356,0,1,1,308,1,17,32,344,0,4,10,331,0,8,19,290,1,12,55,319,3,9,27,340,0,8,10,352,0,3,3,343,1,6,8,354,0,1,3,347,0,3,8,316,0,10,32,343,0,9,6,324,3,11,20,9,2,35,312,323,0,6,29,10,4,233,111,125,5,107,121,251,0,2,103,2,251,0,1,106,357,0,1,0,126,4,18,210,358,0,0,0,0,0,12,0,231,85,23,7,20,7,95,212,24,20,13,142,175,8,20,17,126,176,19,20,12,161,152,13,20,17,51,217,53,0,340,4,3,11,340,4,0,14,340,4,0,14,340,4,2,12,340,3,5,10,340,3,1,14,358,0,0,0,358,0,0,0,358,0,0,0,358,0,0,0,358,0,0,0,358,0,0,0,358,0,0,0,358,0,0,0,358,0,0,0,358,0,0,0,358,0,0,0,358,0,0,0,20,0,21,317,20,0,168,170,20,0,6,332,20,0,159,179,20,1,7,330,20,1,6,331,20,0,143,195,215,0,124,16,3,0,21,1,0,13,102,221,21,2,335,0,23,2,29,304,23,1,36,72,128,80,10,8,23,1,56,104,143,31,23,0,63,184,79,9,24,0,146,188,0,25,1,108,222,2,337,0,13,8,190,1,166,1,352,0,4,2,199,0,43,116,351,0,6,1,352,0,6,0,27,3,1,3,11,32,281,27,0,1,3,14,56,257,28,0,49,168,86,27,28,0,1,2,25,302,28,0,6,13,62,249,339,2,12,5,339,6,2,11,339,5,4,10,28,1,88,241,117,2,64,175,307,2,5,1,5,1,0,0,37,219,1,4,11,8,16,4,7,20,11,0,4,9,12,1,4,27,49,4,132,172,1,0,49,2,16,22,35,76,66,66,26,50,13,119,73,103,50,9,124,76,55,25,19,7.020979020979022,8.202085385349926,2.2903225806451615,1.4187682072158407,7.866889632107023,5.4077505301652815,2.310580204778157,1.272384776069696
DK,DNK,Denmark,-99,2021-01-04,2021-01-01,100,0,0,0,0,39,95,292338.787726601,72,2,1,97,1,10,89,2,3,95,2,9,89,2,17,81,0,7,93,2,5,93,2,1,97,2,3,95,2,2,96,2,2,96,1,12,87,3,3,94,1,14,85,99,0,1,0,90,0,2,8,97,0,2,1,91,0,3,6,83,1,2,14,93,0,1,6,95,0,1,4,99,0,1,0,97,0,1,2,98,0,2,0,98,0,0,2,88,1,2,9,97,1,2,0,86,1,5,8,3,2,17,78,84,0,6,10,4,2,68,26,33,0,37,30,63,0,1,35,1,63,0,0,37,100,0,0,0,44,3,6,47,100,0,0,0,0,0,5,0,68,19,7,1,11,9,26,45,9,11,15,29,38,7,11,14,33,38,4,11,12,40,34,3,11,17,14,47,11,0,94,4,0,2,94,3,1,2,94,4,0,2,94,4,0,2,94,2,2,2,94,2,1,3,92,0,0,8,92,0,0,8,92,0,1,7,92,0,0,8,92,2,1,5,92,1,1,6,92,0,0,8,98,0,0,2,98,0,1,1,98,0,0,2,98,0,0,2,98,0,0,2,12,1,12,75,12,2,41,45,12,2,2,84,12,2,38,48,12,2,1,85,12,1,1,86,12,0,28,60,72,0,22,3,3,0,13,0,0,4,19,64,13,1,85,1,15,0,9,76,15,0,17,22,28,11,2,5,15,0,16,25,30,14,15,1,15,43,22,4,15,0,39,45,1,17,5,33,44,1,88,0,9,3,59,0,39,2,98,0,1,1,62,0,12,26,99,0,0,1,99,0,1,0,18,1,0,1,7,4,69,18,0,0,0,3,20,59,19,2,20,37,19,3,19,0,0,2,11,68,19,0,1,2,20,58,97,0,3,0,97,0,0,3,97,0,0,3,21,2,16,61,39,0,11,50,91,1,1,0,0,1,0,0,6,75,0,0,3,0,5,0,0,7,0,0,0,2,3,0,0,5,26,4,23,47,0,0,26,0,0,3,5,16,18,21,11,28,0,30,23,19,28,0,33,15,13,11,0,7.829268292682927,8.20031230815141,2.466666666666667,1.505545305418162,7.338461538461538,5.502916621770118,1.9253731343283582,1.1188932956927071
DK,DNK,Denmark,Hovedstaden,2021-01-04,2021-01-03,100,0,0,0,0,27,96,372036.34474618355,70,0,1,99,0,13,87,0,4,96,0,12,88,0,22,78,0,12,88,0,10,90,0,4,96,0,4,96,1,3,96,0,6,94,1,12,87,0,3,97,0,16,84,99,0,1,0,87,1,6,6,96,0,2,2,88,1,3,8,78,1,7,14,88,0,6,6,90,0,5,5,96,0,2,2,96,1,2,1,97,0,1,2,94,0,2,4,88,0,8,4,97,0,3,0,84,0,7,9,4,0,14,82,86,0,6,8,5,0,83,12,17,2,40,41,60,0,0,39,1,60,0,1,39,99,0,1,0,47,0,8,45,100,0,0,0,0,0,5,0,69,21,2,3,6,9,18,62,5,6,5,42,45,2,6,8,40,43,3,6,4,54,34,2,6,6,14,61,13,0,92,1,4,3,92,2,1,5,92,2,1,5,92,2,1,5,92,2,0,6,92,2,0,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,2,9,81,8,1,60,31,8,1,3,88,8,1,46,45,8,1,0,91,8,1,9,82,10,0,42,48,58,0,35,5,2,0,10,1,0,2,28,59,10,1,88,1,13,1,12,74,13,0,13,20,32,18,2,2,13,0,16,21,41,9,13,1,14,46,23,3,14,1,31,52,2,17,1,27,54,1,91,0,7,2,40,0,58,2,97,0,3,0,54,0,12,34,100,0,0,0,91,0,8,1,18,0,1,0,4,10,67,18,0,1,2,5,20,54,19,0,10,44,22,5,19,0,0,0,9,72,19,0,1,4,13,63,95,0,5,0,95,0,1,4,95,0,2,3,20,0,39,41,59,0,12,29,92,0,1,0,0,1,1,0,5,53,0,0,8,0,4,1,3,12,2,0,0,8,3,1,0,5,26,1,34,39,0,0,26,0,6,7,15,11,14,19,2,27,0,55,10,8,27,0,25,20,14,10,4,4.431818181818182,5.082563568839021,2,1.8090680674665818,10.695652173913043,6.181814762639754,2.111111111111111,1.228253719207902
DK,DNK,Denmark,Midtjylland,2021-01-04,2021-01-03,100,0,0,0,0,28,99,235108.30444603207,80,0,0,100,0,16,84,0,3,97,0,11,89,0,19,81,0,15,85,0,6,94,0,3,97,0,1,99,0,1,99,0,3,97,0,13,87,0,2,98,0,14,86,100,0,0,0,84,0,1,15,97,0,1,2,89,0,3,8,81,0,5,14,85,0,1,14,94,0,3,3,97,0,1,2,99,0,0,1,99,0,0,1,97,0,1,2,87,0,3,10,98,0,0,2,86,0,6,8,1,0,13,86,88,0,5,7,2,0,69,29,31,1,25,43,75,0,0,25,0,75,0,0,25,100,0,0,0,28,2,3,67,100,0,0,0,0,0,3,1,69,20,4,3,5,6,23,63,3,5,6,35,51,3,5,8,39,45,3,5,5,47,41,2,5,7,13,59,16,0,97,0,0,3,97,0,1,2,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,5,0,10,85,5,0,58,37,5,0,3,92,5,0,51,44,5,1,0,94,5,0,1,94,5,0,42,53,58,0,35,6,1,0,7,0,0,1,28,64,7,0,93,0,7,0,7,86,7,0,13,13,39,22,3,3,7,0,14,28,42,9,7,1,15,43,32,2,7,0,35,58,0,9,1,27,62,1,90,0,7,3,42,0,56,2,97,0,3,0,49,0,12,39,100,0,0,0,99,0,1,0,10,2,0,2,2,9,75,10,0,1,0,1,18,70,10,0,19,36,29,6,10,0,0,0,7,83,10,0,3,5,13,69,93,1,5,1,93,1,2,4,93,1,2,4,11,0,30,59,41,3,18,38,88,0,1,0,2,0,0,0,9,59,0,4,7,5,2,1,1,1,3,0,0,2,4,0,0,11,19,1,33,47,0,0,19,0,4,8,5,18,20,22,4,20,3,30,25,22,20,1,36,16,16,6,5,7.622222222222222,9.83104750011386,2.25,1.8153386861559868,8.131578947368421,5.512028314545462,2.217948717948718,1.1240861904541677
