ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BE,BEL,Belgium,Bruxelles,2020-12-30,2020-12-27,100,0,0,0,0,31,88,763981.8073250902,65,1,0,99,2,15,83,2,5,93,1,27,72,2,29,69,0,13,87,2,5,93,2,3,95,2,3,95,1,2,97,2,5,93,2,17,81,2,8,90,2,26,72,100,0,0,0,85,1,3,11,95,0,1,4,73,1,13,13,71,2,9,18,87,0,5,8,95,0,4,1,97,0,2,1,97,0,3,0,98,0,2,0,95,0,3,2,83,0,5,12,92,0,4,4,74,1,14,11,11,1,10,78,90,0,3,7,13,2,36,49,64,0,8,28,92,0,8,0,92,0,5,3,0,95,0,0,5,0,23,2,4,71,100,0,0,0,0,0,16,0,43,26,10,5,16,6,19,48,11,16,2,45,32,5,16,5,32,37,10,16,3,36,36,9,16,5,9,35,35,0,96,2,2,0,96,1,0,3,96,1,1,2,96,2,0,2,96,2,0,2,96,1,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,17,0,15,68,17,0,61,22,17,0,8,75,17,0,37,46,17,1,0,82,17,0,26,57,17,0,29,54,71,0,27,2,0,0,17,0,0,9,41,33,17,1,82,0,18,1,11,70,18,0,67,10,2,1,0,2,18,0,30,32,15,5,18,2,31,38,9,2,19,0,28,53,0,20,0,27,52,1,85,0,14,1,39,2,58,1,92,1,7,0,63,1,22,14,100,0,0,0,74,0,25,1,23,1,0,3,21,14,38,23,0,0,4,22,24,27,24,0,28,32,12,4,24,0,4,9,12,51,24,0,10,13,23,30,77,2,18,3,77,4,9,10,77,3,10,10,25,0,34,41,59,0,16,25,85,0,4,0,3,0,2,0,6,51,0,0,4,0,6,1,4,5,2,3,4,7,1,5,7,35,1,27,37,0,0,35,0,5,12,18,13,8,6,3,35,1,57,6,1,35,1,25,23,9,5,2,10.522727272727273,13.666269180695911,3.1,1.6633299933166197,9.913793103448276,6.391563745621063,2.28125,1.188152494087501
BE,BEL,Belgium,Vlaanderen,2020-12-30,2020-12-30,323,0,0,0,0,44,311,4133276.5915066344,260,2,0,321,2,39,282,2,10,311,1,80,242,2,85,236,2,54,267,1,18,304,3,15,305,3,14,306,2,3,318,2,17,304,2,62,259,3,13,307,3,54,266,323,0,0,0,284,1,8,30,313,1,5,4,243,1,16,63,238,1,24,60,269,1,11,42,305,0,4,14,308,0,9,6,309,1,4,9,320,0,2,1,306,1,10,6,261,1,17,44,310,0,8,5,269,2,20,32,12,0,26,285,298,0,7,18,16,1,132,174,191,0,24,108,299,0,23,1,299,0,4,15,5,319,0,0,4,0,41,4,16,262,323,0,0,0,0,0,18,0,162,64,56,23,28,2,69,198,26,28,8,104,167,16,28,8,83,171,33,28,9,75,170,41,28,8,24,146,117,0,308,0,0,15,308,0,3,12,308,0,0,15,308,0,2,13,308,0,2,13,308,0,1,14,323,0,0,0,323,0,0,0,323,0,0,0,323,0,0,0,323,0,0,0,323,0,0,0,323,0,0,0,323,0,0,0,323,0,0,0,323,0,0,0,323,0,0,0,323,0,0,0,31,1,78,213,31,2,189,101,31,2,27,263,31,2,129,161,31,1,6,285,31,0,17,275,33,0,99,191,224,0,88,6,3,2,35,1,11,39,117,120,35,1,287,0,35,2,38,248,35,0,192,70,10,4,2,10,35,0,81,111,80,16,36,1,90,153,32,11,37,0,94,190,2,43,0,91,185,4,246,0,72,5,136,0,186,1,297,0,25,1,196,0,62,65,317,0,6,0,307,0,15,1,47,3,2,15,37,55,164,47,1,2,20,58,54,141,49,2,80,126,55,11,49,1,9,11,42,211,49,0,18,38,73,145,268,4,35,16,268,11,12,32,268,8,21,26,52,2,134,135,188,0,51,84,277,2,8,0,5,0,2,0,29,143,0,1,19,5,20,4,11,31,11,6,12,11,2,7,40,60,2,108,152,1,0,60,0,31,41,57,34,67,26,7,62,8,37,83,133,62,3,80,66,76,29,7,6.6499999999999995,10.402104286388678,1.7826086956521738,1.0425720702853738,8.706018518518519,6.849064501024235,2.7330677290836656,1.3373339715248478
BE,BEL,Belgium,Wallonie,2020-12-30,2020-12-30,309,1,3829.3390678007695,0,0,63,286,2744922.837408251,228,0,3,306,0,32,277,0,8,301,0,79,230,0,76,233,0,30,279,0,26,283,0,11,298,0,5,304,0,2,307,0,11,298,0,38,271,0,18,291,1,75,233,306,0,2,1,277,0,7,25,301,0,2,6,230,0,23,56,233,0,18,58,279,0,11,19,283,1,9,16,298,0,6,5,304,0,3,2,307,0,2,0,298,0,5,6,271,0,22,16,291,0,9,9,234,1,35,39,22,1,29,257,281,0,7,21,26,0,124,159,185,1,13,110,296,2,11,0,296,0,4,8,1,305,0,0,4,0,40,5,23,241,309,0,0,0,0,0,28,3,91,79,65,43,37,18,52,155,47,37,15,128,98,31,37,20,84,110,58,37,17,80,113,62,37,19,29,95,129,0,286,7,0,16,286,6,6,11,286,6,3,14,286,5,5,13,286,6,3,14,286,7,2,14,309,0,0,0,309,0,0,0,309,0,0,0,309,0,0,0,309,0,0,0,309,0,0,0,309,0,0,0,309,0,0,0,309,0,0,0,309,0,0,0,309,0,0,0,309,0,0,0,39,2,63,205,39,1,157,112,39,3,40,227,39,1,128,141,39,3,6,261,39,3,20,247,39,1,111,158,198,1,91,12,3,4,44,0,4,35,83,143,44,0,265,0,47,1,38,223,47,0,199,45,6,3,2,7,47,0,85,81,67,29,47,2,75,143,30,12,49,0,60,195,5,52,3,48,201,5,246,0,59,4,152,1,155,1,269,0,38,2,181,2,51,75,303,0,4,2,289,0,20,0,52,6,4,21,42,63,121,52,3,2,20,65,58,109,53,4,105,93,38,16,53,1,18,25,57,155,53,1,43,47,65,100,219,12,44,34,219,17,24,49,219,10,35,45,54,0,96,159,150,1,61,97,249,1,5,2,6,2,2,1,41,153,0,1,13,9,22,2,7,22,8,11,5,13,3,8,32,76,8,97,126,0,2,76,2,22,35,45,39,51,31,8,80,8,48,86,87,80,3,61,66,61,24,14,11.955223880597014,16.909696320417723,2.3076923076923075,1.3496438276591578,7.112582781456954,5.8816585488081685,2.4292237442922375,1.4071458653622586
BE,BEL,Belgium,-99,2020-12-31,2020-12-26,100,1,9324.05204728619,1,9324.05204728619,14,88,1258189.010750207,59,3,2,95,1,9,90,1,6,93,2,28,70,2,19,79,3,13,84,2,5,93,2,1,97,2,3,95,2,3,95,4,6,90,1,11,88,4,4,92,2,18,80,98,1,1,0,91,1,3,5,94,0,3,3,72,2,13,13,81,1,7,11,87,1,3,9,95,1,2,2,99,0,0,1,97,1,2,0,97,0,2,1,94,0,2,4,89,1,3,7,96,1,2,1,82,0,10,8,11,1,8,80,93,1,4,2,13,6,32,49,68,1,5,26,95,1,3,1,95,0,0,5,0,100,0,0,0,0,25,5,6,64,100,0,0,0,0,0,14,1,41,26,17,1,16,10,14,53,7,16,11,28,38,7,16,13,21,45,5,16,10,24,40,10,16,13,5,43,23,0,94,3,1,2,94,3,1,2,94,3,0,3,94,1,3,2,94,3,0,3,94,3,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,16,3,21,60,16,2,54,28,16,2,8,74,16,2,32,50,16,2,0,82,16,2,8,74,20,1,23,56,77,0,20,2,0,1,21,0,0,7,27,45,21,0,78,1,22,1,6,71,22,0,61,7,1,1,0,8,22,0,35,22,16,5,23,1,26,42,4,4,24,1,31,44,0,27,4,25,44,0,79,0,19,2,47,1,51,1,92,0,8,0,70,0,16,14,100,0,0,0,92,0,6,2,28,0,2,5,7,16,42,28,0,3,4,12,19,34,29,0,30,27,12,2,29,0,3,5,14,49,29,0,6,19,19,27,75,1,17,7,75,9,10,6,75,8,7,10,30,0,23,47,53,0,10,37,91,0,3,0,1,0,0,0,5,68,0,0,2,2,4,1,0,4,2,4,0,2,0,0,11,38,2,13,47,0,0,38,0,2,3,4,18,20,13,2,41,4,12,17,26,41,3,17,16,18,2,3,11.470588235294118,15.806088765654083,2.5,1.9148542155126762,6.875000000000001,5.421644655381868,2.2962962962962963,1.2533672326920087
BE,BEL,Belgium,Bruxelles,2020-12-31,2020-12-31,108,0,0,0,0,9,102,695871.2988263748,83,3,0,105,4,12,92,3,2,103,3,25,80,3,29,76,4,13,91,4,8,96,3,1,104,4,4,100,4,0,104,3,8,97,4,22,82,4,2,102,4,14,90,108,0,0,0,96,0,5,7,106,0,0,2,83,0,8,17,79,0,9,20,95,0,3,10,100,0,3,5,107,0,0,1,104,0,1,3,108,0,0,0,100,0,6,2,86,0,7,15,106,0,1,1,94,0,8,6,5,1,5,97,103,0,2,3,6,1,59,42,49,0,7,52,101,0,6,1,101,0,6,1,0,102,0,1,5,0,14,0,10,84,108,0,0,0,0,0,8,0,51,23,18,8,10,3,25,59,11,10,4,56,29,9,10,5,39,41,13,10,6,32,48,12,10,5,7,45,41,0,98,3,1,6,98,1,6,3,98,3,1,6,98,3,3,4,98,3,2,5,98,3,0,7,107,0,0,1,107,0,0,1,107,0,0,1,107,0,0,1,107,0,0,1,107,0,0,1,107,0,0,1,108,0,0,0,108,0,0,0,108,0,0,0,108,0,0,0,108,0,0,0,13,1,13,81,13,0,65,30,13,1,8,86,13,1,33,61,13,2,0,93,13,1,23,71,14,0,32,62,76,0,29,2,0,1,14,0,1,7,42,44,14,0,94,0,14,2,13,79,14,0,77,13,2,1,0,1,14,0,33,30,27,4,14,0,28,57,6,3,14,0,28,65,1,16,0,22,67,3,95,1,10,2,43,1,63,1,100,1,7,0,75,1,19,13,108,0,0,0,85,1,22,0,17,0,4,3,16,29,39,17,0,1,9,20,16,45,17,0,26,48,12,5,17,0,3,8,8,72,17,0,8,13,23,47,87,1,16,4,87,3,6,12,87,5,5,11,17,0,44,47,61,0,22,25,87,0,2,0,1,0,2,0,16,43,0,0,5,1,8,0,3,4,4,2,6,13,2,4,13,23,4,38,43,0,0,23,0,6,17,20,15,20,5,2,25,3,67,12,1,25,1,26,25,17,11,3,7.711538461538462,12.666671628164464,2.3333333333333335,1.1547005383792515,9.828125,6.820963688139722,2.5584415584415585,1.4001269349739847
BE,BEL,Belgium,Vlaanderen,2020-12-31,2020-12-31,278,1,14049.404988054599,1,14049.404988054599,38,267,4287812.441185273,226,0,1,277,0,23,255,0,7,271,0,54,224,0,70,208,0,38,240,0,18,260,0,2,276,0,8,270,0,3,275,0,7,271,0,39,239,1,8,269,1,37,240,277,0,0,1,255,0,5,18,271,0,3,4,224,0,8,46,208,0,16,54,240,0,10,28,260,0,4,14,276,0,1,1,270,0,6,2,275,0,3,0,271,0,3,4,239,0,6,33,270,0,4,4,241,0,13,24,11,0,20,247,259,0,4,15,13,4,116,145,162,3,20,93,258,1,19,0,258,0,6,13,1,272,0,1,5,0,40,1,11,226,278,0,0,0,0,0,17,1,139,61,36,24,20,7,46,182,23,20,8,85,144,21,20,8,84,138,28,20,10,68,154,26,20,13,20,153,72,0,269,4,0,5,269,2,3,4,269,4,1,4,269,3,2,4,269,4,1,4,269,4,2,3,275,0,0,3,275,0,0,3,275,0,0,3,275,0,0,3,275,0,0,3,275,0,0,3,275,0,0,3,278,0,0,0,278,0,0,0,278,0,0,0,278,0,0,0,278,0,0,0,22,2,59,195,22,3,175,78,22,4,19,233,22,4,120,132,22,4,2,250,22,5,14,237,24,0,75,179,203,0,66,6,2,1,24,0,3,41,117,93,24,0,253,1,28,3,30,217,28,0,166,52,8,8,6,10,28,0,90,69,68,23,28,2,77,135,24,12,30,1,80,165,2,32,0,78,162,6,219,1,54,4,103,1,173,1,259,0,18,1,158,1,62,57,276,0,2,0,264,1,13,0,35,3,5,13,34,44,144,35,0,3,19,48,42,131,37,1,72,106,45,17,37,0,4,11,48,178,37,0,19,41,68,113,219,3,42,14,219,10,12,37,219,8,22,29,39,0,100,139,139,0,51,88,234,1,8,1,6,0,1,2,25,134,0,4,16,4,15,1,8,17,5,7,11,7,4,11,34,48,4,99,125,0,2,48,1,20,37,40,43,51,30,8,51,5,39,73,110,51,2,56,77,70,17,5,7.603053435114504,10.08859172097411,2.0625,1.5692354826475214,8.705128205128206,6.275173991014062,2.536363636363636,1.261855361728431
BE,BEL,Belgium,Wallonie,2020-12-31,2020-12-31,263,0,0,0,0,23,251,2760851.3798151556,182,3,0,260,3,18,242,3,7,253,2,76,185,2,62,199,3,43,217,3,19,241,2,8,253,2,13,248,4,5,254,3,13,247,2,45,216,3,6,254,2,62,199,263,0,0,0,245,1,8,9,256,1,3,3,187,3,22,51,201,1,17,44,220,2,6,35,244,1,9,9,255,1,4,3,250,1,7,5,258,0,4,1,250,0,6,7,218,2,15,28,257,1,2,3,201,2,30,30,12,0,14,237,249,0,7,7,12,1,116,134,148,4,18,93,245,2,15,1,245,0,4,10,4,260,0,1,2,0,37,4,11,211,263,0,0,0,0,0,19,0,83,75,49,37,24,12,45,127,55,24,15,113,77,34,24,16,88,81,54,24,15,77,91,56,24,19,22,78,120,0,253,4,1,5,253,3,2,5,253,4,0,6,253,3,3,4,253,4,0,6,253,3,1,6,262,0,0,1,262,0,0,1,262,0,0,1,262,0,0,1,262,0,0,1,262,0,0,1,262,0,0,1,263,0,0,0,263,0,0,0,263,0,0,0,263,0,0,0,263,0,0,0,27,4,43,189,27,1,152,83,27,6,34,196,27,2,104,130,27,5,4,227,27,3,24,209,29,0,81,153,182,0,69,6,3,3,29,0,8,24,91,111,29,0,232,2,32,4,31,196,32,0,180,35,6,2,2,6,32,0,97,70,49,15,32,2,68,125,18,18,33,1,52,171,6,37,0,45,174,7,221,0,38,4,112,0,149,2,229,3,28,3,161,2,47,53,259,1,2,1,239,1,21,2,40,2,9,21,45,54,92,40,0,8,17,55,50,93,41,3,86,73,46,14,41,0,22,29,35,136,41,0,39,54,45,84,171,13,46,33,171,21,20,51,171,14,43,35,45,0,72,146,117,0,38,108,228,1,4,0,4,0,1,0,25,156,0,0,7,6,10,2,6,15,6,6,10,14,2,4,19,74,4,83,101,0,1,74,1,23,28,34,34,39,24,6,80,2,35,59,87,80,0,35,65,55,17,11,14.170731707317072,18.24680853166831,1.75,1.2154310870109943,6.8,4.943714198608105,2.56353591160221,1.3834725572842952
BE,BEL,Belgium,-99,2021-01-01,2020-12-27,100,1,9324.05204728619,1,9324.05204728619,5,86,1307927.645532281,57,2,1,97,3,11,86,2,3,95,1,27,72,2,18,80,3,12,85,3,3,94,2,1,97,3,3,94,2,3,95,1,7,92,1,10,89,2,5,93,2,18,80,99,1,0,0,89,1,2,8,97,0,1,2,73,2,12,13,82,1,6,11,88,1,5,6,97,1,0,2,99,0,0,1,97,1,2,0,97,0,2,1,93,0,2,5,90,2,2,6,95,2,2,1,82,1,10,7,13,1,5,81,96,0,3,1,15,4,33,48,67,1,7,25,93,1,4,2,93,0,1,5,1,99,1,0,0,0,27,7,6,60,100,0,0,0,0,0,15,1,42,27,13,2,17,10,15,51,7,17,12,31,36,4,17,13,21,46,3,17,11,26,39,7,17,13,5,46,19,0,94,3,1,2,94,3,1,2,94,3,0,3,94,1,3,2,94,3,0,3,94,3,0,3,85,2,0,13,85,2,0,13,85,2,1,12,85,2,1,12,85,0,2,13,85,1,3,11,85,1,1,13,96,1,1,2,96,1,0,3,96,1,0,3,96,0,0,4,96,1,0,3,19,3,20,58,19,1,49,31,19,2,9,70,19,2,31,48,19,2,0,79,19,2,9,70,20,0,23,57,77,0,20,2,0,1,21,0,0,7,30,42,21,0,79,0,22,1,6,71,22,0,60,7,2,1,0,8,22,0,35,22,16,5,23,2,23,45,2,5,24,1,32,43,0,26,3,26,45,0,80,0,17,3,51,1,45,3,91,0,9,0,69,0,19,12,100,0,0,0,91,0,6,3,28,0,1,4,6,18,43,28,0,2,4,13,19,34,28,1,29,27,10,5,28,0,2,5,12,53,28,0,4,19,19,30,77,3,13,7,77,8,9,6,77,8,6,9,29,0,21,50,50,1,9,40,92,0,3,0,0,0,0,0,5,71,0,0,2,2,3,1,0,3,1,4,1,2,0,0,10,39,3,15,42,0,1,39,0,2,2,4,17,19,13,4,43,6,10,14,27,43,4,18,14,15,3,3,10.28125,15.431919946196146,1,0,7.475,5.839685186456808,2.3076923076923075,1.213299852023423
BE,BEL,Belgium,Bruxelles,2021-01-01,2020-12-31,100,0,0,0,0,11,89,688770.6934350354,61,2,0,98,2,9,89,2,1,97,2,20,78,2,17,81,2,12,86,2,4,94,1,2,97,2,4,94,2,1,97,1,4,95,2,7,91,2,2,96,2,11,87,100,0,0,0,91,0,4,5,99,0,0,1,80,0,3,17,83,0,4,13,88,0,3,9,96,0,2,2,98,0,2,0,96,0,3,1,99,0,1,0,96,0,1,3,93,0,3,4,98,0,1,1,89,0,4,7,10,1,6,83,94,0,0,6,12,1,45,42,55,1,9,35,91,1,8,0,91,0,5,3,1,95,0,0,5,0,24,1,1,74,100,0,0,0,0,0,16,0,41,19,15,9,17,2,17,56,8,17,3,34,36,10,17,3,22,45,13,17,4,25,41,13,17,4,8,43,28,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,1,0,99,0,0,1,99,0,0,1,29,4,1,66,29,4,0,67,29,4,4,63,29,4,4,63,29,5,9,57,29,4,11,56,29,4,7,60,82,1,0,17,82,1,1,16,82,1,0,17,82,1,2,15,82,1,2,15,24,0,13,63,24,0,51,25,24,0,10,66,24,0,27,49,24,0,0,76,24,0,19,57,25,0,26,49,74,1,23,2,0,0,26,0,1,6,31,36,26,0,74,0,27,4,17,52,27,0,64,6,2,0,0,1,27,0,23,22,20,8,27,0,30,33,9,1,27,0,24,49,0,29,2,13,55,1,87,0,12,1,49,0,51,0,90,0,8,2,73,0,17,10,100,0,0,0,81,0,17,2,30,2,0,3,15,15,35,30,1,0,4,15,17,33,31,1,21,31,12,4,31,0,3,6,14,46,31,0,6,14,20,29,80,2,14,4,80,4,4,12,80,6,3,11,32,0,35,33,67,0,11,22,89,0,3,0,0,0,0,2,6,54,0,0,4,3,2,1,3,4,2,2,6,9,1,2,7,37,2,30,31,0,0,37,0,5,9,13,16,14,2,4,39,1,49,10,1,39,0,18,15,18,5,5,8.882352941176471,12.164938953831443,1.8333333333333333,0.752772652709081,11.3,6.389564195799656,2.716666666666667,1.4854282800395457
BE,BEL,Belgium,Vlaanderen,2021-01-01,2021-01-01,271,0,0,0,0,34,258,3763117.9671270074,215,1,1,269,1,28,242,1,1,269,1,49,221,1,62,208,1,35,235,0,11,260,1,3,267,1,8,262,1,1,269,1,6,264,1,25,245,1,7,263,0,26,245,270,0,0,1,243,0,7,21,270,0,0,1,222,0,8,41,209,0,9,53,236,0,9,26,260,1,1,9,268,0,2,1,263,0,3,5,270,0,1,0,265,0,1,5,246,0,6,19,264,0,1,6,245,0,8,18,13,0,19,239,253,0,6,12,15,7,119,130,152,0,19,100,252,0,18,1,252,0,3,12,4,268,0,0,3,0,41,4,5,221,271,0,0,0,0,0,18,2,135,70,28,18,25,10,50,174,12,25,7,77,150,12,25,9,66,149,22,25,8,55,156,27,25,9,10,169,58,0,266,2,1,2,266,1,2,2,266,1,1,3,266,1,2,2,266,2,0,3,266,2,1,2,39,5,0,227,39,5,3,224,39,5,9,218,39,6,4,222,39,6,12,214,39,6,21,205,39,5,6,221,237,0,2,32,237,0,3,31,237,0,0,34,237,0,3,31,237,1,5,28,30,5,53,183,30,2,151,88,30,5,18,218,30,2,122,117,30,4,2,235,30,4,10,227,31,0,89,151,182,1,82,5,1,0,31,0,7,36,109,88,31,1,239,0,31,2,29,209,31,0,160,55,12,5,3,5,31,0,65,78,77,20,33,3,66,143,20,6,35,1,87,148,0,37,6,72,154,2,219,1,42,9,121,1,147,2,253,1,17,0,150,1,57,63,269,0,2,0,261,0,10,0,40,3,1,6,28,55,138,40,1,1,7,38,58,126,42,1,70,101,41,16,42,0,3,8,45,173,42,0,15,44,46,124,212,6,41,12,212,13,15,31,212,10,24,25,42,1,95,133,138,0,53,80,220,5,7,1,6,0,5,0,27,126,1,1,14,14,14,2,7,21,12,5,7,11,2,6,28,50,5,94,122,0,0,50,1,13,41,38,39,52,32,5,51,9,32,60,119,51,2,59,74,59,21,5,7.139344262295082,9.926436506381066,1.8823529411764706,1.0537049480984033,9.37433155080214,6.737711550908551,2.627358490566038,1.2834368122234232
