ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
DO,DOM,Dominican Republic,Distrito Nacional,2020-12-30,2020-12-30,137,1,7605.47804370005,0,0,59,130,1502101.4724873404,88,3,4,130,2,18,117,2,4,131,3,13,121,1,32,104,3,24,110,3,15,119,2,5,130,3,3,131,3,4,130,1,12,124,3,29,105,3,7,127,3,25,109,133,0,2,2,119,0,6,12,133,0,3,1,124,0,5,8,105,1,17,14,113,0,11,13,122,1,12,2,132,0,3,2,134,0,2,1,133,0,2,2,125,0,7,5,108,2,11,16,130,0,5,2,112,0,15,10,7,0,28,102,110,0,14,13,8,0,57,72,80,1,21,35,116,6,14,1,116,10,11,0,127,0,4,6,0,30,3,18,86,137,0,0,0,0,9,1,36,49,19,23,11,7,52,39,28,11,9,55,36,26,11,10,58,31,27,11,5,53,43,25,11,7,11,24,84,119,6,6,6,119,7,3,8,119,4,4,10,119,8,4,6,119,8,4,6,119,7,4,7,137,0,0,0,137,0,0,0,137,0,0,0,137,0,0,0,137,0,0,0,137,0,0,0,137,0,0,0,137,0,0,0,137,0,0,0,137,0,0,0,137,0,0,0,137,0,0,0,12,2,44,79,12,2,83,40,12,4,35,86,12,2,76,47,12,3,23,99,12,2,34,89,15,1,70,51,67,1,39,15,8,7,16,0,2,23,38,58,16,0,121,0,17,1,17,102,17,0,97,13,0,2,0,8,17,1,14,32,42,31,19,3,35,62,12,6,20,0,10,91,16,25,2,19,78,13,95,0,40,2,56,0,80,1,102,0,33,2,63,0,56,18,115,0,17,5,103,1,33,0,30,3,0,3,5,23,73,30,3,0,2,13,23,66,34,0,46,36,11,10,34,0,13,30,29,31,34,0,31,29,21,22,79,4,48,6,79,17,32,9,79,18,33,7,36,1,61,39,98,0,18,21,119,1,3,0,4,2,1,0,7,58,0,3,3,2,9,2,3,5,4,0,6,7,1,2,3,29,43,2,46,45,0,1,43,0,10,19,25,20,13,7,0,47,0,86,2,2,47,0,13,35,27,11,4,2.6984126984126986,1.9061438918954527,2.409090909090909,1.402687587288227,12.045454545454545,6.50006028426349,2.784090909090909,1.6846082367069126
DO,DOM,Dominican Republic,La Altagracia,2020-12-30,2020-12-22,100,6,71353.47735900233,4,51462.8723440723,41,89,1492804.2957490394,64,0,9,91,0,18,82,0,2,98,1,16,83,1,13,86,0,24,76,1,8,91,1,7,92,1,6,93,0,9,91,0,9,91,0,23,77,2,8,90,1,16,83,91,0,9,0,82,1,14,3,98,0,1,1,84,0,5,11,87,0,6,7,76,2,11,11,92,0,5,3,93,1,5,1,94,1,4,1,91,1,6,2,91,0,6,3,77,1,9,13,92,0,5,3,84,1,9,6,11,0,15,74,85,0,7,8,11,3,32,54,68,3,10,19,90,1,8,1,90,2,8,0,98,0,1,1,0,28,0,13,59,100,0,0,0,0,14,0,20,27,23,16,15,4,41,25,15,15,5,35,30,15,15,4,32,30,19,15,6,31,29,19,15,7,10,17,51,87,5,4,4,87,8,1,4,87,7,3,3,87,7,2,4,87,4,5,4,87,7,1,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,16,3,32,49,16,1,53,30,16,3,34,47,16,2,43,39,16,3,14,67,16,3,10,71,18,1,52,29,48,0,32,8,9,3,19,2,1,10,23,45,19,2,79,0,20,0,14,66,20,0,66,9,0,0,1,4,20,0,20,15,22,23,21,1,20,40,15,3,21,2,4,65,8,27,0,8,54,11,70,2,28,0,49,2,48,1,68,2,30,0,59,2,30,9,88,0,11,1,91,1,8,0,29,0,0,0,1,12,58,29,0,0,0,7,14,50,30,0,30,20,13,7,30,0,13,19,13,25,30,0,20,30,12,8,50,3,45,2,50,15,17,18,50,17,22,11,30,1,35,34,66,0,18,16,83,0,2,0,9,0,0,0,6,48,0,1,3,1,4,1,2,2,0,0,1,4,1,20,2,10,33,1,38,28,0,0,33,0,7,19,23,10,6,2,0,35,3,27,24,11,35,1,20,26,17,0,1,2.8048780487804876,1.8870547447692387,2.7333333333333334,1.486446705914413,12.650793650793652,6.867780620424741,2.7704918032786887,1.4876541110413941
DO,DOM,Dominican Republic,Puerto Plata,2020-12-30,2020-12-21,100,2,25359.3822443188,1,10420.3211857715,60,94,1593458.6009015287,67,4,5,91,3,16,81,4,7,89,5,15,80,5,19,76,3,12,85,4,13,83,4,7,89,4,5,91,2,10,88,4,9,87,3,28,69,5,6,89,4,21,75,95,1,3,1,84,1,7,8,93,1,2,4,85,0,9,6,81,0,15,4,88,0,5,7,87,0,6,7,93,0,5,2,95,0,4,1,90,0,7,3,91,1,4,4,72,0,18,10,94,1,3,2,79,2,10,9,6,0,26,68,75,0,13,12,7,1,34,58,66,0,9,25,91,3,6,0,91,3,6,0,97,0,2,1,0,18,3,13,66,100,0,0,0,0,10,0,28,25,21,16,16,0,40,31,13,16,4,33,28,19,16,6,34,27,17,16,5,36,23,20,16,7,12,20,45,88,4,6,2,88,4,4,4,88,4,4,4,88,7,0,5,88,7,2,3,88,6,2,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,13,2,34,51,13,0,59,28,13,1,33,53,13,0,58,29,13,1,16,70,13,0,19,68,15,0,45,40,55,0,26,14,5,0,15,0,1,11,32,41,15,0,85,0,20,0,21,59,20,0,64,12,2,0,1,1,20,0,13,24,20,23,21,0,24,35,16,4,22,0,9,58,11,23,1,13,52,11,67,0,33,0,42,0,58,0,68,0,30,2,43,0,46,11,85,0,15,0,82,0,18,0,24,1,0,0,6,14,55,24,1,0,2,12,18,43,25,1,33,24,11,6,25,0,16,19,14,26,25,1,28,24,9,13,50,1,42,7,50,10,19,21,50,7,26,17,28,0,26,46,54,0,16,30,84,1,6,1,3,1,0,0,4,58,0,2,1,2,2,3,2,8,0,0,3,2,0,10,0,7,33,0,35,31,0,1,33,0,10,15,17,6,12,5,2,33,1,28,24,14,33,0,16,27,20,3,1,3.2264150943396226,2.0998306656450096,2.4782608695652173,1.238384769748346,11.4,5.952353187990131,2.9242424242424243,1.5621543906817725
DO,DOM,Dominican Republic,San Crist<c3><b3>bal,2020-12-30,2020-12-21,100,1,14143.4050776344,1,14143.4050776344,55,94,1649397.1317581371,65,1,4,95,1,16,83,1,3,96,0,11,89,1,21,78,1,11,88,1,5,94,3,6,91,1,6,93,1,5,94,2,5,93,0,22,78,2,6,92,1,23,76,96,0,4,0,84,0,12,4,97,0,0,3,89,1,5,5,79,2,9,10,89,2,2,7,95,2,1,2,94,0,3,3,94,1,2,3,95,0,5,0,95,2,3,0,78,2,8,12,94,1,4,1,77,3,8,12,5,1,21,73,79,0,9,12,5,0,34,61,66,0,10,24,90,1,9,0,90,1,9,0,99,0,1,0,0,16,0,16,68,100,0,0,0,0,6,0,23,33,22,16,9,7,42,34,8,9,13,43,25,10,9,14,39,22,16,9,11,36,22,22,9,15,8,20,48,84,4,9,3,84,10,3,3,84,6,4,6,84,11,3,2,84,10,4,2,84,9,3,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,9,2,30,59,9,3,57,31,9,4,25,62,9,3,43,45,9,4,12,75,9,3,29,59,12,0,48,40,52,0,30,8,3,7,12,0,1,20,35,32,12,1,87,0,15,2,17,66,15,1,69,4,2,1,1,7,15,1,17,20,28,19,17,0,28,36,16,3,19,1,7,64,9,25,1,8,54,12,71,1,28,0,44,2,53,1,76,1,20,3,58,1,23,18,89,1,9,1,72,2,25,1,26,1,0,0,6,8,59,26,1,0,3,10,13,47,27,0,34,22,8,9,27,1,22,17,11,22,27,1,28,19,13,12,55,1,41,3,55,14,17,14,55,12,23,10,30,0,37,33,67,0,19,14,81,0,3,0,3,1,1,0,11,44,0,0,0,0,6,3,2,6,9,0,4,4,1,1,4,16,34,2,39,25,0,0,34,1,14,13,18,9,7,3,1,35,1,16,33,15,35,1,14,20,23,7,0,2.553061224489796,2.0187766552230264,2.619047619047619,1.5644868320376006,9.51923076923077,6.637653686017769,3.2380952380952377,1.8726752100661537
DO,DOM,Dominican Republic,Santiago,2020-12-30,2020-12-26,100,3,30780.100097859642,2,22304.4615850865,48,94,1322067.6754610108,63,3,5,92,3,17,80,3,2,95,3,11,86,4,26,70,4,17,79,4,6,90,4,5,91,4,7,89,4,2,94,4,10,86,3,23,74,4,8,88,3,19,78,95,2,3,0,83,3,7,7,98,1,1,0,89,2,5,4,74,1,7,18,83,1,6,10,94,1,2,3,95,1,4,0,93,1,5,1,98,1,1,0,90,2,4,4,77,2,10,11,92,2,4,2,81,1,10,8,6,0,22,72,78,0,13,9,6,2,40,52,60,1,12,27,88,2,8,2,88,7,5,0,93,0,3,4,0,21,1,14,64,100,0,0,0,0,10,0,20,34,23,13,11,5,29,43,12,11,9,37,30,13,11,7,39,27,16,11,11,25,35,18,11,11,6,25,47,88,1,5,6,88,3,3,6,88,2,5,5,88,3,6,3,88,3,0,9,88,3,2,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,14,5,26,55,14,5,50,31,14,7,24,55,14,5,44,37,14,8,17,61,14,6,18,62,16,0,50,34,50,0,32,7,5,6,16,2,1,12,27,42,16,3,81,0,16,3,21,60,16,0,72,6,0,2,0,4,16,0,16,21,27,20,17,2,24,35,14,8,18,0,4,68,10,22,3,9,56,10,74,4,18,4,50,3,47,0,76,3,21,0,56,2,31,11,83,2,14,1,82,2,15,1,24,2,0,2,5,13,54,24,0,2,0,9,16,49,25,0,35,31,6,3,25,0,10,23,16,26,25,1,23,24,13,14,54,1,40,5,54,5,22,19,54,6,17,23,27,0,32,41,59,0,20,21,80,2,4,1,5,1,0,0,7,50,0,2,0,3,8,3,0,6,3,0,7,4,1,1,0,12,32,0,36,31,0,1,32,0,9,23,18,12,3,3,0,37,0,40,18,5,37,0,9,20,27,7,0,2.4791666666666665,1.7623676450480064,2.625,1.5438048235879214,13.203124999999998,7.340212547201562,3.1612903225806446,1.5908915779184005
DO,DOM,Dominican Republic,Santo Domingo,2020-12-30,2020-12-27,100,0,0,0,0,39,94,1179177.8234124947,69,1,1,98,2,15,83,1,0,99,1,11,88,1,30,69,1,19,80,1,12,87,1,6,93,1,5,94,1,2,97,1,9,90,0,24,76,1,3,96,1,21,78,99,0,0,1,85,0,9,6,100,0,0,0,89,0,9,2,70,0,15,15,81,0,12,7,88,0,4,8,94,1,4,1,95,0,2,3,98,0,2,0,91,0,4,5,76,0,12,12,97,0,3,0,79,0,14,7,5,1,14,80,86,0,4,10,5,1,29,65,71,2,8,19,92,1,7,0,92,3,5,0,97,0,2,1,0,16,3,9,72,100,0,0,0,0,5,1,24,35,17,18,9,4,42,33,12,9,7,38,28,18,9,8,42,22,19,9,8,37,27,19,9,10,9,18,54,91,0,3,6,91,1,5,3,91,1,6,2,91,2,2,5,91,2,3,4,91,2,3,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,10,1,31,58,10,0,60,30,10,3,29,58,10,2,48,40,10,4,16,70,10,4,20,66,12,0,48,40,52,0,31,8,3,6,13,2,1,13,35,36,13,2,84,1,16,2,11,71,16,0,59,15,3,0,0,7,16,0,16,31,24,13,17,2,31,31,13,6,17,0,9,62,12,21,3,20,47,9,69,1,29,1,40,1,58,1,71,0,28,1,52,0,36,12,84,0,15,1,80,1,19,0,22,3,0,6,7,19,43,22,0,0,6,9,20,43,23,0,33,29,11,4,23,0,18,19,18,22,23,0,24,25,16,12,52,5,39,4,52,13,17,18,52,14,18,16,24,0,32,44,56,1,20,23,81,0,3,3,4,2,1,2,4,49,0,1,1,2,3,1,4,3,4,0,6,6,2,0,4,14,27,1,38,33,0,1,27,0,14,18,19,13,5,2,2,29,2,56,6,7,29,1,13,22,33,1,1,2.3859649122807016,1.8102326800413597,3,2.174229226018436,12.43125,6.636906790518587,3.3076923076923075,1.4675987714106855
DO,DOM,Dominican Republic,-99,2020-12-31,2020-12-27,100,4,54969.52191906374,2,34975.6167490454,33,77,1493467.105639469,42,11,5,84,10,14,76,10,6,84,12,11,77,14,17,69,8,22,70,10,13,77,11,9,80,10,6,84,10,10,80,9,9,82,10,23,67,11,9,80,9,18,73,95,3,2,0,86,3,11,0,94,1,5,0,89,2,7,2,83,3,7,7,78,4,13,5,87,3,8,2,91,2,6,1,94,2,2,2,90,2,5,3,91,1,6,2,77,2,16,5,91,4,4,1,82,3,11,4,21,2,14,63,87,0,6,7,23,0,29,48,71,0,13,16,87,2,11,0,87,4,9,0,96,0,3,1,0,36,2,8,54,100,0,0,0,0,25,2,25,18,18,12,30,13,24,22,11,30,23,27,13,7,30,20,32,12,6,30,21,23,16,10,30,22,9,9,30,92,3,2,3,92,4,2,2,92,4,2,2,92,4,1,3,92,3,1,4,92,4,2,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,30,9,25,36,30,5,44,21,30,11,19,40,30,10,27,33,30,12,11,47,30,9,18,43,30,2,38,30,62,2,28,5,1,2,30,1,4,10,18,37,30,1,69,0,34,1,15,50,34,1,51,7,2,0,0,5,34,2,16,17,20,11,35,2,27,23,6,7,37,1,12,44,6,39,3,14,32,12,75,0,25,0,56,1,43,0,81,0,19,0,73,1,20,6,89,0,11,0,82,1,16,1,41,5,2,2,1,9,40,41,3,1,1,5,7,42,45,2,23,18,5,7,45,1,13,15,8,18,45,1,22,12,6,14,68,6,26,0,68,8,15,9,68,11,15,6,48,1,19,32,68,1,21,10,81,1,4,0,2,5,1,1,5,62,0,2,0,3,6,1,1,4,3,0,2,2,3,1,1,9,57,4,20,19,0,0,57,2,1,4,11,12,11,2,0,58,4,19,9,10,58,2,9,17,14,0,0,2.88,1.8779421361337696,3.375,2.38671920665766,13,8.317763232094624,3.2222222222222223,1.7746003350631798
DO,DOM,Dominican Republic,Distrito Nacional,2020-12-31,2020-12-30,100,0,0,0,0,35,94,1476135.348881001,55,1,2,97,0,16,84,2,5,93,1,10,89,1,18,81,1,16,83,1,11,88,1,7,92,1,5,94,2,3,95,0,11,89,2,21,77,1,5,94,1,18,81,98,0,2,0,84,1,8,7,95,0,1,4,90,0,4,6,82,0,6,12,84,0,8,8,89,0,8,3,93,0,5,2,95,0,1,4,97,0,3,0,89,0,8,3,79,0,10,11,95,0,4,1,82,0,13,5,6,0,17,77,85,0,6,9,8,1,37,54,63,0,9,28,91,2,6,1,91,3,6,0,97,0,1,2,0,18,4,11,67,100,0,0,0,0,11,0,24,29,20,16,14,7,31,27,21,14,8,33,27,18,14,6,34,25,21,14,6,32,28,20,14,8,11,16,51,89,5,3,3,89,5,1,5,89,2,4,5,89,4,2,5,89,5,0,6,89,4,2,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,14,1,35,50,14,1,59,26,14,2,25,59,14,2,48,36,14,2,8,76,14,0,23,63,17,1,39,43,61,0,18,13,6,2,18,0,3,8,27,44,18,1,81,0,20,1,9,70,20,0,70,7,0,0,0,3,20,0,20,15,27,18,23,5,30,29,6,7,25,1,3,62,9,31,0,7,56,6,66,2,32,0,42,2,56,0,75,2,22,1,52,3,38,7,92,0,6,2,77,3,20,0,33,1,0,0,3,11,52,33,0,0,1,8,11,47,35,2,27,22,1,13,35,1,12,12,17,23,35,1,17,21,9,17,63,5,27,5,63,12,16,9,63,9,21,7,37,0,36,27,73,0,13,14,87,0,3,0,1,3,0,0,6,51,0,0,2,1,4,3,5,6,3,0,6,0,1,2,1,15,42,0,27,31,0,0,42,0,5,10,16,13,11,1,2,43,3,51,2,1,43,2,7,19,24,4,1,2.488888888888889,2.191120740856172,2.2857142857142856,2.054210364052382,14.415094339622641,6.099917913269095,3.0784313725490198,1.6351530479426317
DO,DOM,Dominican Republic,La Altagracia,2020-12-31,2020-12-22,100,5,55706.36219833083,3,35815.7571834008,35,90,1490106.2699960354,70,0,7,93,0,17,83,0,1,99,1,15,84,1,10,89,0,20,80,1,8,91,1,6,93,1,6,93,0,6,94,0,7,93,0,22,78,2,4,94,1,13,86,93,0,7,0,83,1,13,3,99,0,1,0,85,0,5,10,90,0,4,6,80,2,9,9,92,0,4,4,94,1,4,1,94,2,4,0,94,1,5,0,93,0,5,2,78,1,7,14,96,0,2,2,87,1,6,6,10,0,14,76,86,0,5,9,10,3,37,50,63,3,12,22,88,1,10,1,88,2,10,0,98,0,1,1,0,28,0,12,60,100,0,0,0,0,12,1,21,31,18,17,15,7,36,26,16,15,7,32,29,17,15,5,30,31,19,15,7,28,27,23,15,8,7,15,55,88,4,4,4,88,7,1,4,88,6,3,3,88,5,3,4,88,5,3,4,88,6,1,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,16,2,32,50,16,1,56,27,16,2,35,47,16,3,44,37,16,2,13,69,16,2,9,73,16,1,53,30,47,0,30,12,9,2,17,3,1,11,26,42,17,2,81,0,17,0,13,70,17,0,70,9,0,0,0,4,17,0,18,14,24,27,18,1,21,44,14,2,19,2,5,65,9,22,0,9,59,10,68,1,31,0,44,1,55,0,65,1,34,0,56,1,31,12,87,0,13,0,91,0,9,0,24,0,0,0,4,13,59,24,0,0,0,8,15,53,24,0,34,20,15,7,24,0,12,21,14,29,24,0,22,32,11,11,46,3,50,1,46,16,20,18,46,18,24,12,24,0,37,39,61,0,20,19,81,0,3,0,9,0,0,0,7,44,0,1,3,1,2,1,4,2,0,0,1,4,1,22,2,12,28,1,41,30,0,0,28,0,8,21,22,14,5,2,0,30,3,28,29,10,30,1,21,29,16,1,2,2.5945945945945947,1.7071656083738376,2.6153846153846154,1.4455945454184551,12.205882352941176,6.703883533722359,2.753846153846154,1.4255565714700833
DO,DOM,Dominican Republic,La Vega,2020-12-31,2020-12-21,100,3,41862.4043142467,0,0,47,88,1633677.661087033,56,5,5,90,3,16,81,4,8,88,4,10,86,2,19,79,2,24,74,3,6,91,3,4,93,4,7,89,3,3,94,2,8,90,1,19,80,4,6,90,3,24,73,95,0,2,3,84,0,12,4,92,0,4,4,90,0,5,5,81,1,6,12,76,1,16,7,94,1,4,1,96,0,3,1,93,0,4,3,97,0,1,2,92,0,4,4,81,2,6,11,94,0,3,3,76,1,11,12,12,0,20,68,82,0,8,10,14,0,31,55,69,2,9,20,91,2,6,1,91,3,6,0,97,0,0,3,0,28,2,6,64,100,0,0,0,0,17,0,30,25,16,12,20,7,40,19,14,20,10,34,20,16,20,4,39,20,17,20,7,33,24,16,20,9,13,13,45,94,1,0,5,94,1,3,2,94,2,2,2,94,2,2,2,94,2,2,2,94,2,2,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,20,3,27,50,20,1,57,22,20,4,24,52,20,4,43,33,20,5,17,58,20,5,7,68,20,0,45,35,55,0,28,7,7,3,21,0,2,9,32,36,21,1,77,1,23,0,16,61,23,0,61,9,1,1,2,3,23,0,20,16,23,18,25,1,29,33,8,4,26,1,7,58,8,30,1,8,51,10,73,1,26,0,43,1,54,2,76,0,24,0,57,1,28,14,83,1,15,1,93,0,7,0,31,0,0,2,6,23,38,31,0,0,2,9,19,39,36,1,26,24,8,5,36,0,12,20,20,12,36,0,22,24,10,8,54,1,37,8,54,11,17,18,54,10,29,7,37,0,26,37,63,0,16,21,85,1,6,0,1,1,2,1,3,59,0,5,3,3,5,2,1,3,2,0,3,1,2,1,1,9,41,0,31,26,1,1,41,0,11,12,21,6,6,2,1,43,3,14,20,20,43,1,9,18,22,4,3,2.5833333333333335,2.0403726540453064,2.588235294117647,1.7341721198244626,12.377358490566039,7.74156219350695,3.2037037037037037,1.5465070762745174
