ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
FI,FIN,Finland,Pohjois-Savo,2021-01-01,2020-12-21,100,0,0,0,0,10,97,1296999.4022537267,81,0,0,100,0,12,88,0,4,96,1,6,93,1,33,66,0,9,91,0,8,92,0,0,100,1,4,95,0,0,100,0,2,98,0,25,75,1,4,95,0,13,87,100,0,0,0,88,0,1,11,96,0,1,3,94,0,1,5,67,0,4,29,91,0,3,6,92,0,1,7,100,0,0,0,96,0,2,2,100,0,0,0,98,0,1,1,75,0,2,23,96,0,2,2,87,0,6,7,3,0,6,91,95,0,1,4,4,0,44,52,56,1,3,40,97,0,3,0,97,0,3,0,100,0,0,8,0,1,91,100,0,0,0,0,6,0,46,27,12,9,11,1,32,52,4,11,2,40,41,6,11,3,36,44,6,11,3,36,42,8,11,3,14,47,25,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,91,2,0,7,91,2,0,7,91,2,0,7,91,2,0,7,91,2,2,5,91,2,2,5,91,2,2,5,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,13,1,23,63,13,0,56,31,13,1,23,63,13,0,49,38,13,1,7,79,13,1,6,80,13,0,40,47,60,29,8,2,1,13,0,1,6,33,47,13,0,87,0,14,1,17,68,14,0,29,30,8,4,13,2,14,0,16,18,41,11,14,0,12,45,22,7,14,0,45,39,2,14,0,37,46,3,77,0,9,14,44,0,41,15,77,0,13,10,51,0,10,39,93,0,5,2,94,0,6,0,15,0,0,3,6,17,59,15,0,1,2,10,17,55,16,1,8,42,28,5,16,0,0,2,9,73,16,0,1,11,24,48,88,1,6,5,88,1,1,10,88,1,4,7,18,0,40,42,58,0,12,30,89,0,0,0,1,1,0,1,8,49,0,1,6,2,5,1,1,13,6,0,3,3,3,0,1,6,19,0,26,51,0,4,19,0,13,12,21,15,10,9,1,19,4,25,26,26,19,2,23,29,17,6,4,9,10.293518433418694,2,0.8164965809277259,13.506666666666668,5.431075084785385,2.533333333333333,1.3186124293130028
FI,FIN,Finland,Uusimaa,2021-01-01,2021-01-01,137,1,4615.60806362176,0,0,14,131,948165.0649562818,110,0,2,135,1,12,124,0,5,132,1,23,113,0,42,95,1,26,110,1,13,123,1,6,130,0,5,132,0,1,136,1,6,130,0,22,115,1,3,133,1,22,114,135,0,1,1,125,3,4,5,132,0,4,1,114,2,6,15,95,2,10,30,111,2,7,17,124,1,8,4,131,0,5,1,132,2,1,2,136,0,1,0,131,0,2,4,115,3,7,12,134,0,1,2,115,1,8,13,6,0,8,123,129,0,3,5,6,2,52,77,85,2,7,43,130,0,7,0,130,0,7,0,137,0,0,17,0,2,118,137,0,0,0,0,8,0,90,26,8,5,14,2,39,77,5,14,0,64,54,5,14,1,54,62,6,14,1,66,50,6,14,2,20,71,30,0,135,0,0,2,135,0,0,2,135,0,0,2,135,0,0,2,135,0,1,1,135,0,0,2,19,4,0,114,19,4,0,114,19,4,4,110,19,3,3,112,19,3,12,103,19,3,21,94,19,4,10,104,114,0,0,23,114,0,0,23,114,0,0,23,114,0,2,21,114,0,1,22,20,0,14,103,20,0,89,28,20,0,37,80,20,0,60,57,20,2,2,113,20,0,18,99,20,0,59,58,78,47,9,2,1,20,0,3,5,41,68,20,1,116,0,21,0,12,104,21,0,64,29,15,3,5,0,21,0,24,33,48,11,21,1,27,59,25,4,21,0,57,59,0,22,2,42,67,4,123,0,12,2,48,0,82,7,100,0,29,8,77,0,17,43,135,0,0,2,119,0,17,1,22,2,0,1,6,15,91,22,0,1,4,11,20,79,24,1,7,62,35,8,24,0,0,4,10,99,24,0,5,10,25,73,122,0,12,3,122,2,0,13,122,2,1,12,24,0,66,47,90,0,19,28,118,0,2,0,2,3,0,1,11,52,0,1,8,2,5,1,6,7,4,0,3,18,9,3,0,18,26,4,39,66,1,1,26,2,4,16,25,27,17,13,7,27,2,65,31,12,27,0,38,38,22,9,3,9.295774647887324,11.069126131719681,1.75,1.164964745021435,14.231481481481481,5.52582125918301,2.5,1.377387476958551
FI,FIN,Finland,Varsinais-Suomi,2021-01-01,2020-12-27,100,1,2876.5136894537,1,2876.5136894537,20,98,493020.7721160411,83,0,1,99,0,6,94,0,2,98,0,12,88,0,28,72,0,9,91,0,4,96,0,4,96,0,2,98,0,1,99,0,3,97,0,17,83,0,4,96,0,11,89,99,0,1,0,94,0,2,4,98,0,2,0,88,0,5,7,72,0,8,20,91,1,0,8,96,0,2,2,96,0,3,1,98,0,0,2,99,1,0,0,97,0,1,2,83,0,5,12,96,0,2,2,89,0,2,9,2,0,7,91,93,0,2,5,2,0,32,66,68,0,4,28,96,0,3,1,96,1,3,0,99,1,0,6,0,4,90,100,0,0,0,0,2,1,62,20,10,5,4,3,36,50,7,4,3,54,35,4,4,3,41,42,10,4,3,49,38,6,4,3,20,50,23,0,96,0,0,4,96,0,0,4,96,0,0,4,96,0,0,4,96,0,0,4,96,0,0,4,73,0,0,27,73,0,1,26,73,0,1,26,73,0,2,25,73,0,4,23,73,1,6,20,73,0,2,25,92,0,0,8,92,0,0,8,92,0,0,8,92,0,0,8,92,0,1,7,7,0,19,74,7,0,58,35,7,0,20,73,7,0,49,44,7,0,3,90,7,0,10,83,7,0,45,48,55,36,9,0,0,7,0,0,9,32,52,7,0,92,1,9,0,16,75,9,0,44,34,4,2,3,4,9,0,25,17,38,11,9,0,18,48,19,6,9,0,39,51,1,9,0,40,51,0,81,0,14,5,42,0,54,4,80,1,15,4,51,0,13,36,97,0,3,0,90,0,9,1,10,1,0,2,6,9,72,10,0,0,2,6,20,62,10,1,10,34,32,13,10,0,0,3,7,80,10,0,1,13,20,56,86,1,12,1,86,1,6,7,86,2,6,6,11,0,53,36,64,0,12,24,90,0,1,0,1,1,0,0,7,38,0,1,3,5,9,3,2,6,1,0,1,12,4,1,2,12,15,1,43,38,1,2,15,0,6,11,16,18,17,11,6,17,2,38,23,20,17,1,41,14,16,6,5,6.63265306122449,8.230263962836137,3.166666666666666,1.4719601443879744,14.359756097560975,4.809503445946088,2.1481481481481484,1.3611677992730278
FI,FIN,Finland,Keski-Suomi,2021-01-02,2020-12-23,100,0,0,0,0,31,98,1238493.9471292403,85,1,0,99,1,11,88,1,4,95,1,14,85,1,28,71,1,11,88,1,6,93,1,3,96,1,4,95,1,1,98,1,3,96,1,16,83,1,6,93,0,15,85,100,0,0,0,89,0,3,8,96,0,1,3,86,0,1,13,72,0,8,20,89,0,3,8,94,0,2,4,97,0,2,1,96,0,1,3,99,0,1,0,97,0,1,2,84,0,1,15,94,0,4,2,85,0,5,10,2,0,14,84,86,0,6,8,2,0,28,70,72,0,5,23,95,1,4,0,95,0,5,0,100,0,0,8,0,1,91,100,0,0,0,0,5,0,48,33,12,2,9,3,30,57,1,9,2,45,42,2,9,4,39,41,7,9,3,44,36,8,9,3,19,54,15,0,99,1,0,0,99,1,0,0,99,1,0,0,99,0,1,0,99,1,0,0,99,1,0,0,88,0,0,12,88,0,0,12,88,0,0,12,88,0,0,12,88,0,1,11,88,0,2,10,88,0,1,11,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,9,1,17,73,9,1,67,23,9,1,20,70,9,1,53,37,9,1,3,87,9,0,8,83,10,1,41,48,59,30,8,3,0,10,1,1,4,35,49,10,2,88,0,10,4,12,74,10,1,41,29,7,2,7,3,10,1,19,20,39,11,10,2,14,47,25,2,10,1,32,54,3,11,2,30,53,4,83,1,6,10,34,1,55,10,80,1,14,5,48,0,15,37,97,0,0,3,92,0,8,0,11,0,1,2,10,16,60,11,1,1,4,8,16,59,11,3,7,41,31,7,11,2,0,1,14,72,11,2,7,15,26,39,78,1,14,7,78,3,2,17,78,3,7,12,12,0,47,41,59,1,15,25,86,0,0,1,1,2,1,1,8,40,1,1,6,4,6,0,2,10,3,0,3,6,5,0,3,10,15,2,34,49,0,0,15,0,16,12,19,15,11,8,4,15,4,31,31,19,15,2,31,21,17,9,5,5.576923076923077,6.421001552339269,2.2142857142857144,1.05090228108783,12.969135802469136,4.975154318594265,2.5,1.517388920416407
FI,FIN,Finland,P<c3><a4>ij<c3><a4>t-H<c3><a4>me,2021-01-02,2020-12-22,100,1,8856.47437311383,1,8856.47437311383,10,99,1181627.4907404787,91,0,1,99,0,11,89,0,1,99,0,11,89,0,23,77,0,11,89,0,8,92,0,0,100,0,4,96,0,2,98,0,1,99,0,15,85,0,3,97,0,18,82,99,0,1,0,89,0,7,4,99,0,0,1,89,0,2,9,77,0,6,17,89,0,2,9,92,0,7,1,100,0,0,0,96,0,3,1,98,0,0,2,99,0,1,0,85,0,4,11,97,0,2,1,82,0,7,11,1,0,7,92,93,0,1,6,1,1,34,64,66,0,6,28,94,0,6,0,94,0,6,0,100,0,0,8,0,0,92,100,0,0,0,0,2,0,54,22,14,8,4,3,27,59,7,4,4,49,38,5,4,4,40,45,7,4,3,42,46,5,4,4,11,62,19,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,90,1,0,9,90,1,0,9,90,1,0,9,90,1,0,9,90,1,0,9,90,1,1,8,90,1,0,9,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,5,0,19,76,5,0,74,21,5,0,31,64,5,0,46,49,5,0,4,91,5,0,7,88,5,0,45,50,55,30,11,4,0,5,0,0,5,36,54,5,0,93,2,5,1,15,79,5,0,50,28,9,1,7,0,5,0,16,17,47,15,5,3,13,47,27,5,5,1,43,48,3,5,0,33,59,3,81,0,15,4,26,0,68,6,69,0,27,4,54,0,17,29,96,0,2,2,93,0,7,0,6,0,0,1,8,10,75,6,0,0,3,9,17,65,7,0,6,45,37,5,7,0,1,6,3,83,7,0,4,15,24,50,81,0,12,7,81,1,0,18,81,1,5,13,7,0,55,38,62,0,14,24,86,0,1,0,0,3,1,1,8,31,0,0,2,2,9,3,6,8,6,0,1,10,2,3,2,15,7,0,38,55,0,0,7,0,5,14,24,16,15,19,0,9,0,34,34,23,9,0,29,22,29,8,3,5.925531914893617,7.729094330349291,1.4285714285714286,0.5345224838248488,14.142045454545455,5.306117085651783,2.4725274725274726,1.3024818987068867
FI,FIN,Finland,Pirkanmaa,2021-01-02,2020-12-27,100,1,8922.945948344059,0,0,1,96,1168605.2238089945,81,0,2,98,0,12,88,0,1,99,0,13,87,0,35,65,0,18,82,0,5,95,0,1,99,0,5,95,0,2,98,0,4,96,0,11,89,0,6,94,0,13,87,98,1,1,0,88,1,6,5,99,1,0,0,87,0,1,12,65,1,11,23,82,1,5,12,95,0,2,3,99,0,0,1,95,0,1,4,98,1,0,1,96,0,0,4,89,1,4,6,94,1,3,2,87,1,4,8,4,0,1,95,99,0,1,0,4,0,36,60,64,0,6,30,94,0,6,0,94,0,6,0,100,0,0,10,0,1,89,100,0,0,0,0,6,0,59,20,13,2,8,1,28,58,5,8,4,48,37,3,8,1,41,44,6,8,2,45,40,5,8,1,14,62,15,0,99,0,1,0,99,0,0,1,99,0,0,1,99,0,1,0,99,0,0,1,99,0,0,1,82,1,1,16,82,1,1,16,82,1,2,15,82,1,2,15,82,1,3,14,82,1,6,11,82,1,4,13,94,0,0,6,94,0,0,6,94,0,0,6,94,0,0,6,94,0,0,6,12,0,22,66,12,0,57,31,12,0,19,69,12,0,45,43,12,0,0,88,12,0,6,82,12,0,41,47,59,33,5,1,2,13,0,1,7,28,51,13,0,87,0,13,0,14,73,13,0,41,24,11,5,3,3,13,0,16,21,35,15,13,0,17,42,23,5,13,0,44,40,3,14,0,39,45,2,78,0,14,8,43,0,52,5,81,0,14,5,55,0,13,32,100,0,0,0,94,0,6,0,15,1,0,0,6,19,59,15,0,0,0,8,19,58,15,1,9,37,34,4,15,0,0,1,6,78,15,0,0,7,25,53,93,0,7,0,93,2,1,4,93,2,3,2,15,0,46,39,61,0,16,23,84,0,1,0,3,2,0,2,8,38,0,1,6,1,12,2,3,11,0,0,1,8,2,0,4,11,16,3,29,52,0,0,16,0,6,17,17,11,18,13,2,16,2,41,24,17,16,1,33,27,17,3,3,7.1,10.216533219268078,1,0,15.397590361445781,4.908777004897289,2.2839506172839505,1.1961873588743799
FI,FIN,Finland,Pohjanmaa,2021-01-02,2020-12-25,100,0,0,0,0,4,98,483006.75887176854,78,0,0,100,0,12,88,0,4,96,0,26,74,0,19,81,0,15,85,0,7,93,0,1,99,0,2,98,0,2,98,0,4,96,0,11,89,0,2,98,0,11,89,100,0,0,0,88,0,3,9,96,0,0,4,74,1,5,20,81,1,2,16,85,0,5,10,93,0,2,5,99,0,1,0,98,0,0,2,98,1,1,0,96,0,3,1,89,0,2,9,98,0,2,0,89,1,4,6,2,0,2,96,98,0,2,0,2,3,24,71,76,0,5,19,95,0,5,0,95,0,5,0,100,0,0,10,0,2,88,100,0,0,0,0,4,1,49,32,9,5,7,1,30,58,4,7,4,38,48,3,7,3,37,46,7,7,3,37,47,6,7,4,10,57,22,0,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,87,0,0,13,87,0,0,13,87,0,0,13,87,0,0,13,87,0,0,13,87,0,1,12,87,0,0,13,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,8,1,10,81,8,2,50,40,8,1,17,74,8,1,55,36,8,1,1,90,8,1,3,88,9,0,54,37,46,38,13,2,1,11,1,1,7,35,45,11,0,89,0,13,0,11,76,13,0,48,23,6,3,4,3,13,0,11,16,45,15,13,0,17,44,21,5,14,1,26,58,1,15,1,26,58,0,90,0,6,4,50,0,48,2,83,0,11,6,45,0,15,40,99,0,1,0,97,0,3,0,17,1,0,0,6,14,62,17,0,0,3,3,10,67,17,1,7,31,34,10,17,0,0,1,4,78,17,0,3,6,17,57,91,1,5,3,91,2,0,7,91,0,3,6,17,0,49,34,66,0,11,23,91,0,1,1,0,1,0,1,5,44,0,2,2,1,5,3,3,12,9,0,0,10,2,0,4,3,22,2,38,37,0,1,22,2,1,10,13,22,14,9,7,22,0,25,6,47,22,0,26,21,19,10,2,7.255813953488372,9.33272027728713,2,1.4142135623730951,11.616438356164384,5.860366259378669,2.74025974025974,1.2502904652266904
FI,FIN,Finland,Pohjois-Pohjanmaa,2021-01-02,2020-12-25,100,0,0,0,0,6,99,1937795.1552853594,80,0,0,100,0,7,93,0,0,100,0,12,88,0,17,83,1,10,89,0,4,96,0,1,99,0,2,98,1,1,98,0,5,95,0,12,88,0,1,99,0,12,88,100,0,0,0,93,0,6,1,100,0,0,0,88,0,1,11,83,0,4,13,90,0,2,8,96,0,1,3,99,0,1,0,98,0,0,2,99,0,1,0,95,0,0,5,88,0,1,11,99,0,0,1,88,0,5,7,1,0,4,95,96,0,3,1,1,0,32,67,68,0,6,26,94,0,6,0,94,0,6,0,100,0,0,7,2,2,89,100,0,0,0,0,4,0,59,23,10,4,7,1,29,55,8,7,4,46,37,6,7,6,39,41,7,7,5,39,43,6,7,5,13,52,23,0,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,87,0,0,13,87,0,0,13,87,0,0,13,87,0,0,13,87,0,0,13,87,0,2,11,87,0,1,12,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,8,0,15,77,8,0,58,34,8,0,22,70,8,0,48,44,8,0,2,90,8,1,6,85,8,0,41,51,59,27,13,0,1,8,0,0,5,31,56,8,2,90,0,9,1,15,75,9,0,51,26,9,2,2,1,9,0,24,26,32,9,9,0,13,53,24,1,9,0,40,51,0,13,0,41,46,0,85,0,10,5,42,0,53,5,78,0,15,7,52,0,13,35,98,0,1,1,94,0,5,1,14,0,0,1,11,13,61,14,0,1,2,6,24,53,16,0,6,41,28,9,16,0,0,3,6,75,16,0,3,8,24,49,89,1,8,2,89,3,0,8,89,2,2,7,16,0,52,32,68,0,11,21,90,0,0,1,0,3,1,1,4,38,0,0,5,2,8,0,3,11,4,0,0,14,3,2,3,7,18,1,29,51,0,1,18,1,11,13,17,23,9,5,3,19,1,38,29,13,19,0,29,17,16,11,8,6.560975609756098,8.9834536245472,1.5,1,14.393749999999999,5.038895392062818,2.6835443037974684,1.4281447872216666
FI,FIN,Finland,Pohjois-Savo,2021-01-02,2020-12-21,100,0,0,0,0,10,97,1281309.788803292,80,0,0,100,0,12,88,0,4,96,1,6,93,1,32,67,0,9,91,0,7,93,0,0,100,1,4,95,0,0,100,0,2,98,0,24,76,1,4,95,0,13,87,100,0,0,0,88,0,1,11,96,0,1,3,94,0,1,5,68,0,4,28,91,0,3,6,93,0,0,7,100,0,0,0,96,0,2,2,100,0,0,0,98,0,1,1,76,0,2,22,96,0,2,2,87,0,6,7,3,0,6,91,95,0,1,4,4,0,44,52,56,1,3,40,97,0,3,0,97,0,3,0,100,0,0,8,0,1,91,100,0,0,0,0,6,0,46,27,12,9,12,1,32,51,4,12,2,39,41,6,12,3,35,44,6,12,3,35,42,8,12,3,14,46,25,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,91,2,0,7,91,2,0,7,91,2,0,7,91,2,0,7,91,2,2,5,91,2,2,5,91,2,2,5,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,14,1,22,63,14,0,55,31,14,1,23,62,14,0,48,38,14,1,7,78,14,1,5,80,14,0,40,46,60,29,8,2,1,14,0,1,6,32,47,14,0,86,0,15,1,17,67,15,0,28,30,8,4,13,2,15,0,16,18,40,11,15,0,12,44,22,7,15,0,45,38,2,15,0,37,45,3,78,0,9,13,45,0,40,15,77,0,13,10,52,0,10,38,93,0,5,2,95,0,5,0,16,0,0,3,6,17,58,16,0,1,2,10,16,55,17,1,8,42,27,5,17,0,0,2,9,72,17,0,1,10,24,48,89,1,6,4,89,1,1,9,89,1,4,6,19,0,39,42,58,0,12,30,89,0,0,0,1,1,0,1,8,50,0,1,6,2,5,1,1,13,6,0,3,2,3,0,1,6,20,0,25,51,0,4,20,0,12,12,21,15,10,9,1,20,4,24,26,26,20,2,22,29,17,6,4,9.173913043478262,10.337212922954269,2,0.8164965809277259,13.459459459459461,5.452633369548837,2.5405405405405403,1.3261251535927838
FI,FIN,Finland,Uusimaa,2021-01-02,2021-01-01,100,1,4615.60806362176,0,0,3,94,764621.7912598156,72,0,2,98,1,12,87,0,4,96,1,19,80,0,28,72,1,22,77,1,10,89,1,6,93,0,5,95,0,1,99,1,5,94,0,19,81,1,1,98,1,16,83,98,0,1,1,88,3,5,4,96,0,3,1,81,2,5,12,72,2,6,20,78,2,5,15,90,1,6,3,94,0,5,1,95,2,1,2,99,0,1,0,95,0,2,3,81,3,5,11,99,0,0,1,84,1,6,9,6,0,2,92,98,0,1,1,6,1,39,54,61,2,4,33,96,0,4,0,96,0,4,0,100,0,0,13,0,0,87,100,0,0,0,0,8,0,62,20,7,3,14,2,29,51,4,14,0,44,38,4,14,1,38,43,4,14,1,44,36,5,14,2,13,49,22,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,21,4,0,75,21,4,0,75,21,4,3,72,21,3,2,74,21,3,8,68,21,3,14,62,21,4,5,70,86,0,0,14,86,0,0,14,86,0,0,14,86,0,1,13,86,0,1,13,20,0,7,73,20,0,60,20,20,0,22,58,20,0,40,40,20,2,1,77,20,0,9,71,20,0,39,41,61,30,7,2,0,20,0,3,3,32,42,20,1,79,0,21,0,8,71,21,0,39,24,12,2,2,0,21,0,17,21,32,9,22,1,16,41,17,3,22,0,38,40,0,23,1,27,45,4,93,0,7,0,40,0,56,4,78,0,17,5,60,0,10,30,99,0,0,1,91,0,9,0,23,2,0,0,4,10,61,23,0,1,3,8,10,55,25,1,6,34,29,5,25,0,0,3,7,65,25,0,3,6,19,47,91,0,7,2,91,2,0,7,91,2,1,6,25,0,40,35,65,0,13,22,87,0,2,0,0,2,0,0,9,47,0,1,5,0,2,0,5,4,3,0,2,12,5,3,0,11,27,3,23,45,1,1,27,2,4,13,13,15,10,10,6,28,2,40,24,6,28,0,25,25,15,5,2,8.452830188679245,10.851384239483794,1.5,0.7071067811865476,14.732394366197186,5.395653664832922,2.4285714285714284,1.440324325105524
