ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CL,CHL,Chile,Araucan<c3><ad>a,2020-12-23,2020-12-22,100,0,0,0,0,12,94,981815.4023629815,70,1,1,98,1,7,92,1,0,99,0,17,83,1,19,80,1,8,91,0,9,91,1,2,97,1,3,96,1,2,97,1,9,90,1,19,80,1,4,95,1,16,83,99,0,0,1,93,0,5,2,100,0,0,0,83,0,10,7,81,0,8,11,92,0,6,2,91,0,6,3,98,0,2,0,97,0,3,0,98,0,1,1,91,0,4,5,81,0,11,8,96,0,2,2,84,0,8,8,5,1,10,84,90,0,3,7,6,0,26,68,74,1,6,19,94,1,5,0,94,2,4,0,98,1,1,0,13,1,11,75,100,0,0,0,0,6,0,35,32,15,12,11,1,38,32,18,11,6,46,23,14,11,4,38,24,23,11,4,27,30,28,11,5,7,13,64,89,3,5,3,89,1,3,7,89,1,3,7,89,2,2,7,89,2,1,8,89,2,2,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,13,2,32,53,13,0,63,24,13,2,16,69,13,2,44,41,13,2,6,79,13,2,26,59,15,0,46,39,54,0,31,10,2,3,15,0,1,7,27,50,15,0,85,0,17,0,12,71,17,0,72,6,2,1,0,2,17,0,20,24,25,14,17,0,31,37,10,5,100,100,69,1,27,3,37,1,62,0,84,1,14,1,57,1,30,12,94,0,4,2,74,1,25,0,17,0,1,4,8,17,53,17,0,2,5,10,22,44,17,0,42,25,9,7,17,0,15,21,21,26,17,0,23,23,20,17,54,4,37,5,54,8,19,19,54,6,25,15,17,0,51,32,68,1,15,16,86,0,4,0,0,2,0,1,7,35,0,4,4,9,6,0,2,7,2,0,2,4,1,1,3,20,22,0,35,43,0,0,22,0,15,16,16,10,14,4,3,29,1,49,9,12,29,0,11,19,28,12,1,2.6818181818181817,1.6950369039369746,1.2857142857142858,0.4879500364742666,11.390625,5.833312074791195,2.9577464788732395,1.303145860910763
CL,CHL,Chile,B<c3><ad>o-B<c3><ad>o,2020-12-23,2020-12-23,113,0,0,0,0,19,108,890127.839583784,81,2,2,109,2,4,107,2,1,110,2,21,90,1,24,88,1,17,95,2,11,100,2,2,109,2,5,106,2,3,108,2,13,98,0,23,90,2,0,111,1,26,86,111,0,2,0,109,0,0,4,112,0,0,1,92,0,6,15,89,0,8,16,96,0,9,8,102,0,6,5,111,0,1,1,108,0,3,2,110,0,1,2,100,1,5,7,90,0,7,16,113,0,0,0,87,1,9,16,5,0,10,98,103,0,3,7,7,0,39,67,74,1,12,26,101,0,11,1,101,4,8,0,109,1,3,0,21,1,11,80,113,0,0,0,0,8,0,36,34,23,12,11,7,48,27,20,11,9,56,22,15,11,8,49,24,21,11,4,49,27,22,11,7,12,16,67,102,3,6,2,102,5,1,5,102,5,0,6,102,2,4,5,102,5,1,5,102,5,0,6,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,12,1,29,71,12,0,58,43,12,3,10,88,12,2,36,63,12,2,1,98,12,1,25,75,12,0,46,55,67,0,36,5,2,3,13,1,0,7,33,59,13,1,99,0,17,0,15,81,17,0,83,6,0,1,0,6,17,2,27,26,24,17,19,1,34,43,11,5,113,113,84,0,28,1,55,0,58,0,103,0,9,1,77,0,21,15,112,0,1,0,88,0,24,1,22,0,1,4,15,9,62,22,0,1,3,15,16,56,23,1,49,29,5,6,23,0,13,20,32,25,23,0,14,29,28,19,70,1,33,9,70,7,16,20,70,4,29,10,23,0,41,49,64,0,19,30,96,0,1,2,1,3,0,2,8,55,0,1,5,4,7,0,0,5,2,1,4,7,2,1,4,15,31,0,36,45,0,1,31,0,6,18,24,14,10,8,2,31,3,58,11,10,31,1,9,34,21,12,5,2.5892857142857144,1.9332195070238825,2,1.4142135623730951,11.727272727272727,5.892985043869764,3.197530864197531,1.576544901726714
CL,CHL,Chile,Coquimbo,2020-12-23,2020-12-21,100,0,0,0,0,12,91,1172480.2528722393,71,0,1,99,0,7,93,0,4,96,0,10,90,0,17,83,0,14,86,0,3,97,1,3,96,0,4,96,0,0,100,0,10,90,0,16,84,0,6,94,0,20,80,99,0,1,0,93,0,3,4,96,0,2,2,90,0,3,7,83,0,4,13,86,0,7,7,97,0,2,1,97,0,3,0,96,0,2,2,100,0,0,0,90,0,5,5,84,0,9,7,94,0,3,3,80,0,10,10,8,1,5,86,95,0,3,2,9,1,27,63,73,0,7,20,93,1,6,0,93,2,5,0,98,1,1,0,17,1,10,72,100,0,0,0,0,10,0,43,25,13,9,11,1,40,34,14,11,3,52,19,15,11,3,49,23,14,11,4,40,25,20,11,4,10,19,56,90,1,4,5,90,2,3,5,90,3,3,4,90,2,5,3,90,3,2,5,90,2,1,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,12,1,31,56,12,2,59,27,12,2,23,63,12,1,45,42,12,2,10,76,12,2,24,62,13,1,50,36,50,0,39,7,0,4,14,1,0,7,24,54,14,0,86,0,14,1,11,74,14,0,82,0,0,0,0,4,14,0,16,25,32,13,14,0,33,44,8,1,100,100,69,0,29,2,41,1,57,1,77,0,23,0,55,0,30,15,90,1,9,0,76,1,23,0,16,0,0,3,10,19,52,16,0,1,6,13,11,53,18,1,45,26,4,6,18,0,20,13,29,20,18,0,22,25,18,17,53,2,32,13,53,7,15,25,53,5,20,22,20,0,41,39,61,0,23,16,78,0,9,2,0,1,0,0,10,37,0,1,2,3,6,0,0,8,1,3,1,3,2,4,5,24,27,1,32,39,1,0,27,0,9,14,14,11,13,11,1,28,3,57,5,7,28,2,12,20,29,7,2,2.864864864864865,2.1623310744832014,2.75,1.707825127659933,10.328358208955224,6.0035041779944445,3.176470588235294,1.4654343400822114
CL,CHL,Chile,Libertador General Bernardo O'Higgins,2020-12-23,2020-12-22,100,0,0,0,0,12,96,1200886.4919908117,66,1,0,99,1,7,92,0,2,98,0,13,87,1,20,79,0,10,90,1,9,90,1,1,98,0,8,92,0,1,99,1,8,91,1,21,78,1,2,97,1,19,80,100,0,0,0,93,0,4,3,98,0,1,1,87,0,6,7,80,1,6,13,90,1,4,5,91,0,4,5,99,0,0,1,92,0,4,4,99,0,1,0,92,1,3,4,79,1,9,11,98,0,1,1,81,1,11,7,4,0,7,89,93,0,3,4,4,1,32,63,69,0,8,23,92,1,6,1,92,2,6,0,98,0,1,1,14,1,12,73,100,0,0,0,0,7,0,34,37,12,10,9,0,48,23,20,9,4,49,25,13,9,5,50,22,14,9,4,32,30,25,9,6,8,16,61,89,0,4,7,89,2,0,9,89,2,3,6,89,2,6,3,89,2,0,9,89,2,0,9,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,11,1,32,56,11,0,64,25,11,2,21,66,11,1,46,42,11,2,9,78,11,1,28,60,13,2,46,39,54,0,27,12,3,4,14,0,0,5,31,50,14,0,86,0,15,0,22,63,15,1,74,5,0,1,1,3,15,0,17,25,25,18,15,0,33,36,12,4,100,100,69,0,31,0,36,0,64,0,79,0,21,0,55,0,31,14,91,0,9,0,72,0,28,0,16,0,0,2,11,25,46,16,0,0,6,15,20,43,17,2,49,21,7,4,17,1,13,18,28,23,17,0,27,23,22,11,50,1,36,13,50,6,18,26,50,5,33,12,19,1,42,38,62,0,19,19,83,1,2,0,1,5,0,0,8,42,0,16,2,1,9,2,2,3,2,3,2,0,4,1,2,9,31,0,28,41,0,0,31,0,14,14,13,15,10,2,1,33,2,36,13,16,33,0,4,19,26,16,2,2.4318181818181817,1.662132663005326,2,1.4142135623730951,11.28125,5.683361262324897,3.3384615384615386,1.2282727083811014
CL,CHL,Chile,Los Lagos,2020-12-23,2020-12-22,100,0,0,0,0,18,96,1159854.0785646588,69,0,1,99,0,7,93,0,0,100,0,6,94,0,18,82,0,12,88,0,7,93,0,2,98,1,4,95,0,1,99,1,10,89,1,18,81,0,4,96,0,14,86,99,0,0,1,93,0,5,2,100,0,0,0,94,0,2,4,82,0,8,10,88,0,3,9,93,0,4,3,98,0,2,0,96,0,2,2,99,0,0,1,90,0,6,4,82,0,3,15,96,0,3,1,86,0,5,9,4,0,10,86,91,0,2,7,5,0,50,45,50,0,18,32,82,1,16,1,82,5,13,0,95,2,3,0,23,0,13,64,100,0,0,0,0,5,0,30,30,24,11,7,3,46,26,18,7,7,46,23,17,7,7,42,22,22,7,4,36,23,30,7,5,7,14,67,87,4,3,6,87,5,1,7,87,2,4,7,87,4,3,6,87,5,1,7,87,4,2,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,10,2,35,53,10,0,66,24,10,3,14,73,10,1,41,48,10,1,8,81,10,0,31,59,12,0,46,42,54,0,35,5,1,5,12,1,0,6,31,50,12,0,88,0,15,0,18,67,15,0,76,5,1,0,0,3,15,0,23,21,29,12,16,1,31,41,9,2,100,100,66,1,32,1,35,1,64,0,86,0,14,0,60,1,25,14,92,0,8,0,69,1,30,0,18,0,2,2,7,17,54,18,0,1,6,7,14,54,18,0,35,37,3,7,18,0,11,17,22,32,18,0,22,20,20,20,60,4,26,10,60,9,18,13,60,7,25,8,21,2,43,34,66,0,15,19,86,1,2,0,1,3,0,0,7,43,0,0,4,4,8,0,2,10,1,0,5,3,1,2,1,16,28,0,21,50,0,1,28,0,10,16,14,10,16,4,2,30,2,48,7,13,30,2,9,16,31,8,4,1.9411764705882355,1.2045664747770721,2,1.4142135623730951,10.287878787878787,5.829672510963338,3.0597014925373136,1.4655704961686977
CL,CHL,Chile,Maule,2020-12-23,2020-12-22,100,0,0,0,0,13,95,1080108.0819340362,70,0,1,99,0,9,91,0,0,100,0,15,85,0,21,79,0,19,81,0,10,90,0,3,97,0,5,95,0,0,100,0,15,85,0,30,70,0,3,97,0,19,81,99,0,1,0,91,0,4,5,100,0,0,0,85,1,3,11,79,0,5,16,81,2,7,10,90,1,3,6,97,0,1,2,95,0,3,2,100,0,0,0,85,1,6,8,70,3,6,21,97,1,1,1,81,1,6,12,4,1,8,87,92,0,2,6,5,3,33,59,67,0,12,21,88,0,11,1,88,5,7,0,95,1,4,0,20,0,9,71,100,0,0,0,0,6,0,29,27,24,14,7,3,40,29,21,7,1,51,27,14,7,0,46,29,18,7,2,36,26,29,7,3,12,17,61,92,2,4,2,92,2,3,3,92,3,0,5,92,2,1,5,92,3,0,5,92,3,0,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,9,3,34,54,9,1,62,28,9,3,18,70,9,2,47,42,9,2,6,83,9,1,30,60,9,0,56,35,44,0,36,12,3,5,11,1,0,2,20,66,11,1,88,0,13,0,23,64,13,0,79,3,0,1,0,4,13,0,19,25,20,23,13,0,36,39,9,3,100,100,66,0,31,3,38,0,62,0,82,0,18,0,53,1,34,12,94,0,6,0,70,0,30,0,14,0,1,4,13,14,54,14,0,1,6,11,21,47,15,1,48,27,2,7,15,0,19,24,20,22,15,0,25,28,16,16,47,6,30,17,47,6,19,28,47,2,31,20,15,0,42,43,57,0,15,28,85,0,3,1,3,0,0,3,5,43,0,10,5,3,11,1,0,2,1,1,5,2,0,0,1,15,24,0,29,47,0,0,24,1,9,19,17,10,13,7,0,30,1,43,11,15,30,1,11,19,27,10,2,2.607843137254902,1.9705677493813707,2,1.7320508075688772,11.683478260869565,5.642893455251,3.0588235294117645,1.3700675758601026
CL,CHL,Chile,Regi<c3><b3>n Metropolitana de Santiago,2020-12-23,2020-12-23,360,0,0,0,0,45,338,4525333.167218685,257,2,1,357,3,21,336,3,10,347,2,40,318,2,65,293,3,42,315,3,24,333,4,10,346,2,12,346,2,1,357,1,27,332,2,62,296,3,3,354,2,63,295,359,0,0,1,339,0,5,16,350,1,2,7,320,1,14,25,295,1,14,50,318,0,15,27,336,0,10,14,350,0,6,4,348,0,8,4,359,0,1,0,333,0,8,19,298,1,22,39,357,0,2,1,297,2,27,34,22,0,29,309,331,0,5,24,23,6,130,201,230,3,29,98,331,1,28,0,331,9,20,0,351,2,6,1,61,9,34,256,360,0,0,0,0,27,2,137,112,59,23,33,11,140,119,57,33,12,182,99,34,33,13,156,98,60,33,13,134,104,76,33,19,34,62,212,328,8,8,16,328,9,8,15,328,8,9,15,328,8,5,19,328,11,7,14,328,11,6,15,360,0,0,0,360,0,0,0,360,0,0,0,360,0,0,0,360,0,0,0,360,0,0,0,360,0,0,0,360,0,0,0,360,0,0,0,360,0,0,0,360,0,0,0,360,0,0,0,40,5,125,190,40,2,235,83,40,9,79,232,40,5,152,163,40,6,26,288,40,6,116,198,45,0,175,140,185,0,120,28,16,11,47,1,2,16,111,183,47,2,311,0,52,3,68,237,52,0,290,10,0,1,1,6,52,0,52,94,98,64,53,2,104,153,37,11,360,360,236,2,115,7,126,4,226,4,282,2,74,2,209,1,103,47,334,0,17,9,244,2,113,1,55,1,3,16,52,73,160,55,0,3,24,58,74,146,63,1,161,101,23,11,63,1,50,70,103,73,63,0,81,108,69,39,174,9,136,41,174,28,67,91,174,20,96,70,70,0,168,122,238,0,59,63,302,2,11,0,12,4,2,5,22,135,0,4,13,13,20,4,8,27,12,4,6,24,11,0,8,71,89,1,115,151,1,3,89,0,36,63,63,53,38,15,3,101,2,238,10,9,101,0,40,88,80,31,20,3.0359712230215825,1.938960097587222,1.727272727272727,1.1204513623586057,10.241935483870968,6.083589085216403,3.16796875,1.5463776062076144
CL,CHL,Chile,Valpara<c3><ad>so,2020-12-23,2020-12-23,141,0,0,0,0,12,131,1113105.2736324244,100,4,0,137,3,10,128,3,4,134,4,12,125,3,31,107,3,23,115,4,8,129,2,5,134,3,3,135,3,5,133,4,6,131,2,30,109,4,1,136,3,29,109,141,0,0,0,131,0,5,5,137,0,3,1,129,0,5,7,110,0,12,19,118,1,8,14,133,0,4,4,136,1,3,1,138,0,2,1,136,0,2,3,135,0,4,2,111,1,12,17,140,0,0,1,112,2,18,9,10,0,7,124,134,0,5,2,10,2,29,100,112,1,7,21,134,1,5,1,134,0,7,0,141,0,0,0,21,1,10,109,141,0,0,0,0,12,0,42,44,27,16,15,7,56,40,23,15,9,68,33,16,15,10,55,29,32,15,9,41,40,36,15,10,14,20,82,131,1,3,6,131,3,4,3,131,2,5,3,131,4,2,4,131,3,1,6,131,3,2,5,141,0,0,0,141,0,0,0,141,0,0,0,141,0,0,0,141,0,0,0,141,0,0,0,141,0,0,0,141,0,0,0,141,0,0,0,141,0,0,0,141,0,0,0,141,0,0,0,17,2,46,76,17,0,80,44,17,6,37,81,17,1,53,70,17,3,10,111,17,2,38,84,18,0,65,58,76,0,51,10,1,3,18,1,0,13,47,62,18,2,121,0,19,2,29,91,19,0,109,7,0,0,0,6,19,0,24,35,44,19,21,0,59,39,16,6,141,141,95,2,44,0,61,1,78,1,104,0,36,1,88,1,36,16,131,0,9,1,103,0,38,0,24,0,2,3,20,20,72,24,0,3,10,10,23,71,26,1,56,34,17,7,26,1,22,25,30,37,26,0,32,37,25,21,72,4,54,11,72,11,23,35,72,13,34,22,27,0,54,60,81,0,25,35,116,1,7,1,5,1,2,2,6,62,0,1,8,6,9,2,3,9,2,2,2,4,2,0,4,25,33,2,43,62,0,1,33,0,16,15,23,12,25,14,3,37,3,76,14,11,37,1,17,35,36,11,4,2.90625,1.7792342743929488,1.8333333333333333,0.752772652709081,10.768041237113403,5.966949709157529,2.898989898989899,1.446282705131412
CL,CHL,Chile,-99,2020-12-24,2020-12-21,100,1,19780.5232677391,0,0,4,83,1365404.859570393,47,7,2,91,8,6,86,5,3,92,6,9,85,7,9,84,5,11,84,7,7,86,4,6,90,6,4,90,3,6,91,4,6,90,6,10,84,7,3,90,6,16,78,98,1,1,0,94,2,2,2,97,0,2,1,91,1,5,3,91,0,5,4,89,0,4,7,93,1,5,1,94,0,3,3,96,1,2,1,94,1,1,4,94,0,0,6,90,0,5,5,97,0,2,1,84,2,8,6,15,2,4,79,96,0,2,2,16,7,19,58,82,2,6,10,94,0,5,1,94,1,5,0,99,0,1,0,32,3,10,55,100,0,0,0,0,18,1,32,19,15,15,26,8,34,16,16,26,15,33,14,12,26,14,35,12,13,26,12,32,11,19,26,15,11,9,39,91,2,4,3,91,3,4,2,91,4,3,2,91,3,4,2,91,3,2,4,91,2,4,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,27,2,27,44,27,0,44,29,27,4,10,59,27,2,19,52,27,3,5,65,27,2,17,54,28,0,29,43,71,0,17,5,3,4,30,1,0,3,28,38,30,1,69,0,31,3,7,59,31,1,57,2,0,2,1,6,31,1,24,18,12,14,32,1,32,21,11,3,100,100,74,1,24,1,57,1,41,1,91,0,8,1,82,1,14,3,96,0,4,0,84,0,16,0,32,2,2,0,11,14,39,32,0,1,1,11,13,42,34,2,29,17,13,5,34,2,16,16,17,15,34,0,19,21,14,12,61,3,27,9,61,10,17,12,61,8,24,7,37,3,26,34,66,0,11,23,89,0,5,0,0,1,1,1,3,64,0,7,2,2,4,0,1,1,1,0,4,0,1,0,2,11,48,2,16,32,0,2,48,0,0,3,12,9,18,8,2,51,2,31,9,7,51,1,9,16,14,4,5,2.933333333333333,1.6676187756655838,1,0,10.777777777777779,5.194013648208655,3.0232558139534884,1.7250034105283505
CL,CHL,Chile,<c3><91>uble,2020-12-24,2020-12-22,100,1,21005.5924407687,0,0,11,96,873622.4432266412,64,0,2,98,1,6,93,0,3,97,1,6,93,0,16,84,0,11,89,0,8,92,0,3,97,0,6,94,0,0,100,0,9,91,0,18,82,0,3,97,0,24,76,98,1,1,0,94,2,1,3,97,1,0,2,94,1,2,3,84,1,5,10,89,2,2,7,92,2,2,4,97,1,1,1,94,1,2,3,100,0,0,0,91,1,2,6,82,2,3,13,97,2,0,1,76,2,10,12,4,0,7,89,95,0,0,5,7,0,30,63,71,0,5,24,95,0,5,0,95,0,5,0,100,0,0,0,13,0,11,76,100,0,0,0,0,9,0,41,29,16,5,13,5,38,29,15,13,6,51,18,12,13,6,42,23,16,13,7,33,27,20,13,7,10,13,57,89,5,1,5,89,4,3,4,89,5,1,5,89,6,2,3,89,6,0,5,89,5,2,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,14,1,20,65,14,1,49,36,14,2,10,74,14,2,34,50,14,2,6,78,14,2,17,67,14,0,39,47,61,0,28,7,0,4,16,0,1,6,19,58,16,1,83,0,17,0,17,66,17,0,78,2,0,0,0,3,17,0,26,31,18,8,18,1,41,31,7,2,100,100,80,0,20,0,51,0,47,2,90,0,10,0,66,0,24,10,94,0,4,2,83,1,16,0,20,0,1,5,12,21,41,20,0,2,8,14,14,42,23,0,41,24,4,8,23,0,16,14,20,27,23,0,19,21,16,21,60,5,25,10,60,9,15,16,60,3,24,13,23,0,39,38,62,0,14,24,88,0,3,2,0,3,0,0,4,49,0,4,6,2,10,1,1,4,2,0,2,1,1,0,2,15,33,1,26,40,0,0,33,0,10,21,12,6,11,6,1,36,3,40,10,11,36,2,4,21,26,8,3,2.6739130434782608,1.7134026941354246,2,1.4142135623730951,12.03225806451613,6.83282276579046,3.3333333333333335,1.5367439347217073
CL,CHL,Chile,Antofagasta,2020-12-24,2020-12-22,100,0,0,0,0,7,94,837813.8972997755,68,1,0,99,2,2,96,2,4,94,2,7,91,1,9,90,2,11,87,2,5,93,1,3,96,2,3,95,2,1,97,2,5,93,0,13,87,3,1,96,2,14,84,100,0,0,0,98,0,1,1,96,0,3,1,93,0,2,5,91,0,4,5,89,0,6,5,95,0,3,2,97,0,3,0,97,0,0,3,99,0,0,1,95,0,0,5,87,0,5,8,99,0,1,0,86,0,7,7,6,0,6,88,96,0,0,4,11,0,36,53,64,0,12,24,88,0,12,0,88,3,9,0,97,2,1,0,24,1,14,61,100,0,0,0,0,13,0,35,26,15,11,14,2,42,23,19,14,7,47,15,17,14,6,39,23,18,14,6,34,27,19,14,6,9,17,54,86,2,4,8,86,4,4,6,86,4,4,6,86,2,7,5,86,4,3,7,86,4,1,9,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,15,2,37,46,15,0,59,26,15,2,23,60,15,2,41,42,15,3,7,75,15,2,37,46,15,0,42,43,58,0,28,7,4,3,17,0,1,10,26,46,17,0,83,0,18,0,10,72,18,0,73,6,0,1,1,1,18,0,18,23,28,13,18,1,35,30,11,5,100,100,63,0,35,2,41,0,58,1,77,0,22,1,59,0,30,11,93,1,5,1,63,1,36,0,18,0,1,7,6,20,48,18,0,0,6,8,15,53,19,2,35,28,7,9,19,0,12,10,34,25,19,0,22,24,18,17,55,4,37,4,55,11,17,17,55,8,28,9,22,0,45,33,67,1,16,16,85,2,2,0,3,2,1,0,5,40,2,0,3,2,14,2,1,2,2,10,3,1,0,2,4,12,28,3,40,29,0,0,28,0,4,13,14,18,15,7,1,31,2,62,3,2,31,1,15,17,25,4,7,2.774193548387097,1.6675266598439507,1.25,0.5,11.850746268656716,5.630688992082057,2.9375,1.7170942602002657
