ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
HR,HRV,Croatia,-99,2020-12-28,2020-12-24,100,0,0,0,0,46,86,1082171.814098041,54,3,0,97,2,16,82,2,5,93,3,18,79,3,19,78,3,8,89,3,1,96,3,6,91,3,3,94,3,3,94,2,6,92,3,8,89,2,0,98,2,13,85,100,0,0,0,84,0,9,7,95,0,4,1,82,1,11,6,81,0,11,8,92,1,6,1,99,0,1,0,94,0,4,2,97,0,2,1,97,0,3,0,94,0,3,3,92,0,4,4,100,0,0,0,87,0,8,5,13,1,25,61,77,0,7,16,15,4,31,50,69,1,14,16,86,5,9,0,86,1,13,0,99,1,0,0,34,1,3,62,100,0,0,0,0,20,2,28,16,18,16,23,11,15,37,14,23,9,22,31,15,23,14,18,30,15,23,20,7,28,22,23,21,3,17,36,97,1,0,2,97,1,1,1,97,1,1,1,97,1,0,2,97,0,2,1,97,0,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,26,6,10,58,26,2,37,35,26,4,7,63,26,2,30,42,26,4,6,64,26,4,8,62,28,0,25,47,75,18,3,4,0,29,2,0,8,23,38,29,1,70,0,32,1,6,61,32,0,24,24,6,7,1,6,32,0,34,13,14,7,32,4,16,30,14,4,32,0,19,49,0,34,2,16,47,1,92,0,7,1,65,1,34,0,94,1,5,0,71,1,21,7,95,0,4,1,93,0,7,0,35,1,1,1,8,18,36,35,0,0,3,6,23,33,36,1,21,27,9,6,36,1,6,7,13,37,36,0,10,17,11,26,75,6,15,4,75,14,2,9,75,8,7,10,39,1,26,34,66,0,10,24,91,0,3,0,1,1,1,1,2,65,0,1,2,3,1,0,1,2,5,0,5,1,2,1,0,11,44,3,20,33,0,0,44,0,3,6,4,10,17,11,5,45,4,32,8,11,45,6,21,11,12,5,0,7.344827586206897,6.084382009168847,3.1,2.8848262031225076,12.51063829787234,4.353271335771435,1.7906976744186047,1.0591582357361888
HR,HRV,Croatia,Grad Zagreb,2020-12-28,2020-12-26,100,1,2430.2411626509,1,2430.2411626509,53,96,367595.0487570067,76,1,3,96,1,12,87,1,1,98,1,22,77,2,32,66,1,9,90,1,8,91,1,3,96,1,2,97,1,4,95,1,2,97,2,21,77,1,2,97,1,12,87,97,1,1,1,88,0,5,7,99,0,1,0,78,2,9,11,68,1,10,21,91,2,1,6,92,1,2,5,97,0,2,1,98,0,2,0,96,0,4,0,98,0,1,1,79,2,7,12,98,1,0,1,88,1,5,6,3,1,22,74,78,0,7,15,3,1,36,60,64,0,6,30,94,5,1,0,94,1,5,0,99,0,1,0,10,1,8,81,100,0,0,0,0,5,1,36,37,13,8,9,1,33,47,10,9,4,42,39,6,9,2,31,44,14,9,2,21,45,23,9,2,11,34,44,92,1,2,5,92,1,1,6,92,1,4,3,92,2,3,3,92,2,1,5,92,2,1,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,9,1,6,84,9,1,49,41,9,1,12,78,9,1,56,34,9,2,5,84,9,2,8,81,12,0,46,42,54,36,9,1,0,13,1,0,2,31,53,13,2,85,0,14,1,9,76,14,0,26,40,12,4,1,3,14,1,22,22,33,8,15,2,21,36,19,7,15,0,27,56,2,16,1,13,69,1,94,0,6,0,51,2,46,1,88,0,12,0,44,1,26,29,95,0,5,0,92,0,8,0,16,0,0,1,10,25,48,16,0,0,3,8,21,52,17,1,27,38,12,5,17,0,1,4,25,53,17,0,7,22,30,24,71,2,22,5,71,9,2,18,71,5,8,16,18,2,48,32,68,1,15,16,87,1,3,0,1,0,0,0,8,40,0,1,6,2,6,2,6,6,2,0,5,3,3,5,0,13,23,2,33,42,0,0,23,0,8,16,11,19,15,6,2,23,0,74,3,0,23,0,28,25,15,6,3,3.4000000000000004,3.719776161797582,2.6666666666666665,2.1962534944228786,15.144736842105264,2.7310752332780144,2.1578947368421053,1.3170940900730148
HR,HRV,Croatia,Istarska,2020-12-28,2020-12-22,100,1,3107.8282787429803,0,0,37,98,712608.6662662027,82,1,1,98,0,14,86,2,2,96,0,20,80,0,20,80,0,7,93,1,6,93,0,2,98,0,1,99,0,2,98,0,6,94,0,14,86,0,1,99,0,10,90,99,0,1,0,86,0,4,10,98,0,2,0,80,0,8,12,80,0,10,10,93,0,1,6,94,0,5,1,98,0,1,1,99,0,1,0,98,0,1,1,94,0,2,4,86,0,9,5,99,0,0,1,90,0,3,7,2,0,12,86,88,0,2,10,3,0,29,68,71,0,5,24,95,0,5,0,95,1,4,0,99,0,1,0,9,0,4,87,100,0,0,0,0,4,0,25,31,17,23,7,4,20,56,13,7,3,36,38,16,7,8,23,42,20,7,8,12,40,33,7,8,4,25,56,96,1,0,3,96,1,0,3,96,1,1,2,96,1,0,3,96,1,0,3,96,1,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,4,11,77,8,4,60,28,8,3,16,73,8,3,50,39,8,4,6,82,8,4,5,83,8,0,46,46,54,37,6,2,1,8,0,0,11,37,44,8,0,92,0,8,0,12,80,8,0,24,39,12,13,2,2,8,0,31,26,21,14,8,1,22,43,14,12,8,1,19,70,2,8,0,14,75,3,89,0,8,3,40,0,56,4,84,0,15,1,50,0,22,28,94,0,2,4,95,0,4,1,9,0,0,3,3,26,59,9,1,0,0,6,23,61,11,0,16,43,21,9,11,0,2,7,27,53,11,0,12,24,23,30,64,5,24,7,64,14,3,19,64,9,14,13,11,1,42,46,54,1,22,23,78,0,7,0,0,5,0,0,10,37,0,0,4,3,5,0,3,1,8,0,2,3,4,18,0,12,15,0,49,35,0,1,15,0,7,11,19,14,16,13,5,17,4,40,21,18,17,2,19,35,18,8,1,4.325581395348837,5.449862078781523,3,2.796101181678127,13.100000000000001,3.577708763999663,2,1.2427002041797348
HR,HRV,Croatia,Osjecko-Baranjska,2020-12-28,2020-12-23,100,1,6368.97421214389,1,6368.97421214389,118,97,691120.2910705302,71,0,1,99,0,15,85,0,5,95,0,25,75,0,16,84,0,12,88,0,8,92,0,1,99,0,4,96,0,2,98,0,7,93,0,16,84,0,4,96,0,15,85,99,1,0,0,85,1,6,8,95,1,2,2,75,1,11,13,84,0,6,10,88,1,1,10,92,0,2,6,99,0,0,1,96,1,1,2,98,0,2,0,93,0,3,4,84,0,3,13,96,0,3,1,85,1,5,9,3,0,37,60,64,0,10,26,5,0,37,58,63,0,7,30,93,5,2,0,93,1,6,0,99,0,1,0,12,2,13,73,100,0,0,0,0,5,0,38,24,22,11,10,4,23,47,16,10,3,26,48,13,10,8,23,43,16,10,8,12,42,28,10,9,4,26,51,87,5,3,5,87,6,2,5,87,4,8,1,87,7,1,5,87,7,1,5,87,7,0,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,10,2,8,80,10,1,50,39,10,2,11,77,10,2,37,51,10,2,7,81,10,2,6,82,10,0,39,51,61,30,7,2,0,11,0,0,3,28,58,11,0,89,0,14,0,9,77,14,0,23,38,12,8,1,4,14,0,33,21,23,9,14,2,18,40,16,10,15,0,15,70,0,16,0,11,72,1,92,0,6,2,50,0,50,0,89,0,11,0,63,0,21,16,93,0,6,1,94,0,5,1,17,0,1,3,7,29,43,17,0,2,5,5,28,43,18,0,28,35,9,10,18,0,1,5,19,57,18,0,9,15,25,33,76,0,19,5,76,12,1,11,76,11,4,9,20,0,42,38,62,0,16,22,84,0,1,3,3,1,2,0,6,42,0,4,5,3,9,1,1,3,3,0,4,4,8,1,0,12,26,0,35,39,0,0,26,0,7,12,15,16,14,8,2,27,3,41,15,14,27,3,17,27,19,6,1,3.5666666666666664,3.4105451443747494,4,2.336993466302048,12.577464788732396,3.778366887694758,1.9850746268656718,1.3426854289121917
HR,HRV,Croatia,Primorsko-Goranska,2020-12-28,2020-12-24,100,4,19949.19101704677,2,9751.07608172294,51,95,512067.22784068127,76,1,5,94,2,12,86,1,6,93,1,23,76,0,19,81,1,10,89,1,9,90,0,4,96,1,3,96,1,2,97,1,5,94,1,13,86,1,3,96,1,12,87,95,1,2,2,88,2,4,6,94,0,1,5,77,2,9,12,81,1,3,15,90,2,3,5,91,1,0,8,96,1,1,2,97,0,1,2,98,1,1,0,95,0,2,3,87,2,2,9,97,1,2,0,88,1,3,8,5,0,25,70,76,0,5,19,7,3,28,62,72,0,14,14,86,5,9,0,86,2,12,0,98,0,2,0,24,1,8,67,100,0,0,0,0,10,1,21,27,20,21,13,5,19,48,15,13,4,26,44,13,13,4,23,42,18,13,4,9,41,33,13,4,3,28,52,93,2,3,2,93,3,1,3,93,2,4,1,93,3,1,3,93,3,1,3,93,3,2,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,13,1,10,76,13,0,45,42,13,0,12,75,13,0,46,41,13,0,1,86,13,1,5,81,16,0,37,47,63,30,4,3,0,16,0,0,5,26,53,16,0,84,0,16,0,14,70,16,0,28,38,7,5,1,5,16,0,23,19,30,12,16,2,12,50,13,7,16,0,13,70,1,17,0,9,72,2,91,0,6,3,55,0,45,0,88,0,11,1,55,0,23,22,99,0,1,0,95,0,5,0,18,0,0,3,13,21,45,18,0,0,5,10,25,42,18,0,20,41,15,6,18,0,4,7,20,51,18,0,7,20,30,25,73,2,20,5,73,5,2,20,73,5,3,19,18,0,38,44,56,0,25,19,75,1,11,0,0,1,2,1,9,38,1,1,7,1,3,1,3,8,4,0,6,4,3,7,3,10,20,3,20,57,0,0,20,3,6,14,21,20,11,5,0,22,3,45,21,9,22,3,22,31,19,2,1,4.358974358974359,4.550807791146185,2.5294117647058822,1.5857824196127732,13.586666666666666,4.223785075067192,1.9864864864864864,1.2550527276293821
HR,HRV,Croatia,Splitsko-Dalmatinska,2020-12-28,2020-12-25,100,0,0,0,0,45,98,614576.0195474973,87,2,1,97,2,8,90,2,2,96,0,23,77,2,15,83,2,11,87,1,6,93,1,4,95,2,4,94,2,2,96,1,5,94,1,11,88,2,1,97,1,12,87,99,0,1,0,92,0,2,6,98,0,1,1,77,1,7,15,85,0,6,9,89,2,7,2,94,0,3,3,96,1,3,0,96,0,2,2,98,1,1,0,95,0,3,2,89,1,5,5,99,0,1,0,88,0,7,5,2,0,18,80,84,0,6,10,4,1,31,64,69,0,10,21,90,6,4,0,90,4,6,0,96,1,3,0,15,0,6,79,100,0,0,0,0,4,1,25,35,17,18,4,1,28,57,10,4,2,34,48,12,4,4,21,53,18,4,3,12,50,31,4,5,4,40,47,94,0,1,5,94,1,1,4,94,1,5,0,94,1,2,3,94,1,0,5,94,1,0,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,4,1,8,87,4,2,42,52,4,2,9,85,4,1,47,48,4,2,6,88,4,2,2,92,5,0,46,49,54,27,17,2,0,5,0,2,9,29,55,5,0,94,1,5,2,12,81,5,0,27,37,14,11,2,4,5,0,32,21,31,11,5,2,23,44,14,12,5,0,16,79,0,5,2,12,79,2,92,1,5,2,59,0,40,1,92,0,8,0,54,0,20,26,95,0,1,4,98,0,2,0,6,0,2,3,4,28,57,6,0,2,2,6,27,57,6,0,16,45,23,10,6,0,3,6,30,55,6,0,9,27,32,26,64,3,27,6,64,15,3,18,64,13,8,15,6,1,37,56,44,0,25,31,78,0,6,1,2,5,2,1,5,41,0,0,4,4,3,2,4,4,3,0,2,3,2,15,1,12,9,4,35,52,0,0,9,0,6,14,22,19,19,9,2,13,2,52,22,11,13,1,14,34,29,7,2,5.447368421052632,5.903262352389396,3.25,2.490892501603683,13.517045454545453,3.943165820450024,2.1204819277108435,1.3650479341306252
HR,HRV,Croatia,Vara<c5><be>dinska,2020-12-28,2020-12-21,100,2,10982.443032221101,1,5989.43480365496,85,98,722586.417458695,76,2,2,96,1,18,81,2,2,96,1,29,70,0,19,81,2,8,90,1,7,92,2,1,97,2,4,94,2,3,95,2,1,97,2,8,90,2,2,96,0,13,87,98,0,1,1,82,1,6,11,98,0,0,2,71,2,10,17,81,2,6,11,92,1,2,5,93,2,2,3,99,0,0,1,96,1,1,2,97,0,2,1,99,0,0,1,92,0,2,6,98,1,0,1,87,1,5,7,1,1,35,63,66,0,8,26,2,2,38,58,62,1,13,24,87,7,6,0,87,0,13,0,100,0,0,0,19,0,5,76,100,0,0,0,0,3,0,23,26,27,21,12,1,21,50,16,12,3,26,41,18,12,3,23,40,22,12,3,10,37,38,12,2,6,27,53,95,2,1,2,95,2,1,2,95,1,3,1,95,2,1,2,95,2,1,2,95,1,2,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,10,0,18,72,10,0,44,46,10,1,16,73,10,0,45,45,10,0,7,83,10,1,3,86,11,0,37,52,63,28,3,2,4,13,0,1,3,25,58,13,0,87,0,15,1,14,70,15,0,26,29,8,10,3,9,15,0,27,20,22,16,15,0,22,39,18,6,15,0,20,62,3,15,1,14,66,4,82,0,13,5,56,1,42,1,84,1,12,3,55,0,22,23,93,0,3,4,97,0,3,0,18,1,2,3,7,26,43,18,2,2,2,8,25,43,20,1,34,29,10,6,20,0,3,7,17,53,20,0,10,15,22,33,75,3,15,7,75,6,6,13,75,4,13,8,21,0,41,38,62,0,16,22,84,3,2,1,1,2,0,2,5,43,0,2,10,3,5,0,4,7,10,2,0,2,2,1,3,6,22,1,33,43,1,0,22,0,11,14,19,18,11,4,1,24,1,32,14,29,24,1,15,19,28,12,1,4.1395348837209305,4.554335429795162,2.923076923076923,2.2790011307250713,13.026666666666667,4.283763605829648,1.9054054054054053,1.336207256901054
HR,HRV,Croatia,Zagreba<c4><8d>ka,2020-12-28,2020-12-25,100,1,4036.937820827,1,4036.937820827,53,97,822008.7786726359,77,1,3,96,1,13,86,1,6,93,0,25,75,0,22,78,3,8,89,0,5,95,1,8,91,1,4,95,1,6,93,1,4,95,1,18,81,1,3,96,1,14,85,97,1,1,1,87,1,7,5,94,1,1,4,75,1,9,15,78,1,10,11,92,0,4,4,95,0,4,1,92,1,6,1,96,0,3,1,94,1,3,2,96,0,3,1,82,0,4,14,97,0,1,2,86,1,8,5,3,0,22,75,79,0,6,15,4,0,31,65,69,0,7,24,93,2,5,0,93,1,6,0,99,0,1,0,11,2,3,84,100,0,0,0,0,4,0,25,26,25,20,10,4,23,50,13,10,6,26,44,14,10,6,21,41,22,10,8,14,33,35,10,8,3,26,53,97,2,1,0,97,2,0,1,97,1,1,1,97,2,0,1,97,2,0,1,97,1,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,13,0,6,81,13,0,38,49,13,0,8,79,13,1,44,42,13,0,8,79,13,0,9,78,13,1,33,53,67,22,10,1,0,13,0,1,6,25,55,13,1,86,0,14,0,16,70,14,0,24,34,8,15,1,4,14,0,24,27,23,12,15,3,16,40,16,10,17,0,12,71,0,17,0,10,72,1,94,0,3,3,62,0,38,0,92,0,7,1,56,0,19,25,92,0,7,1,91,0,9,0,17,0,1,4,8,21,49,17,0,0,7,7,23,46,17,1,17,37,15,13,17,0,0,9,13,61,17,0,5,21,22,35,74,2,20,4,74,10,5,11,74,8,7,11,17,0,52,31,69,0,10,21,90,0,5,0,0,1,0,0,4,38,0,1,4,3,9,1,2,4,2,1,1,4,5,5,4,16,20,2,39,39,0,0,20,0,4,14,24,18,11,7,2,22,3,37,21,17,22,3,16,27,23,6,3,3.5306122448979593,4.026485444406028,3.3846153846153846,3.176435673792811,13.544303797468354,3.4928405468917463,2.08,1.3432514002688865
HR,HRV,Croatia,-99,2020-12-30,2020-12-25,100,1,33812.686133489,0,0,42,85,1040779.2362443118,49,4,1,95,3,14,83,2,3,95,5,16,79,5,19,76,5,10,85,5,4,91,5,6,89,4,4,92,5,3,92,4,7,89,6,9,85,4,0,96,4,12,84,99,0,1,0,86,0,8,6,97,0,2,1,84,1,8,7,81,0,11,8,90,1,7,2,96,0,2,2,94,0,4,2,96,0,2,2,97,0,3,0,93,0,3,4,91,0,5,4,100,0,0,0,88,0,6,6,14,1,24,61,78,0,5,17,17,3,30,50,70,1,11,18,89,3,8,0,89,2,9,0,98,1,1,0,32,0,3,65,100,0,0,0,0,21,2,25,17,20,15,29,11,13,30,17,29,11,19,26,15,29,15,15,28,13,29,19,8,27,17,29,19,4,18,30,97,2,0,1,97,1,1,1,97,1,1,1,97,2,0,1,97,1,1,1,97,1,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,31,7,9,53,31,2,34,33,31,7,5,57,31,4,26,39,31,5,6,58,31,5,6,58,34,0,21,45,79,15,4,2,0,35,2,0,8,20,35,35,1,64,0,37,1,6,56,37,0,25,21,5,4,1,7,37,0,32,12,13,6,37,4,18,29,9,3,37,0,14,49,0,40,0,12,47,1,93,0,7,0,68,1,31,0,96,1,3,0,75,1,18,6,95,0,5,0,95,0,5,0,40,4,0,0,11,14,31,40,3,0,4,5,17,31,42,1,24,20,9,4,42,0,4,10,12,32,42,0,10,18,12,18,74,7,16,3,74,16,4,6,74,10,8,8,46,1,21,32,68,0,9,23,91,0,3,0,1,1,2,0,2,70,0,1,3,2,1,0,1,2,4,0,3,0,2,1,1,9,50,3,15,32,0,0,50,0,4,3,4,12,14,7,6,50,4,30,7,9,50,6,17,11,11,4,1,5.172413793103448,5.3054484495876055,3,3.122498999199199,12.488372093023257,3.7376596511418865,2,1.3764944032233706
HR,HRV,Croatia,Grad Zagreb,2020-12-30,2020-12-27,100,1,2430.2411626509,1,2430.2411626509,50,93,546465.4923935975,69,0,3,97,0,13,87,0,1,99,0,24,76,0,25,75,0,9,91,0,7,93,0,4,96,0,6,94,0,2,98,0,5,95,0,16,84,0,1,99,0,20,80,97,1,2,0,87,0,6,7,99,0,1,0,76,1,8,15,75,1,9,15,91,1,2,6,93,1,1,5,96,0,1,3,94,0,2,4,98,0,2,0,95,0,3,2,84,1,5,10,99,1,0,0,80,1,8,11,7,0,20,73,80,0,6,14,7,1,31,61,69,1,5,25,95,2,3,0,95,1,4,0,99,0,1,0,14,1,7,78,100,0,0,0,0,9,1,38,25,16,11,14,1,26,51,8,14,1,35,40,10,14,1,30,38,17,14,3,15,45,23,14,3,8,30,45,93,1,2,4,93,2,1,4,93,1,2,4,93,2,2,3,93,2,0,5,93,2,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,14,1,6,79,14,0,59,27,14,2,14,70,14,0,52,34,14,1,8,77,14,1,18,67,18,0,39,43,61,29,7,3,0,19,0,0,1,32,48,19,0,81,0,21,0,12,67,21,0,28,32,12,6,1,0,21,0,23,23,23,10,21,2,12,39,19,7,22,0,23,53,2,24,0,13,60,3,94,0,5,1,41,1,57,1,86,0,13,1,48,0,34,18,92,0,4,4,82,0,18,0,24,0,0,6,13,23,34,24,0,1,7,6,16,46,25,0,18,40,14,3,25,0,0,12,14,49,25,0,7,15,25,28,78,1,20,1,78,6,2,14,78,5,4,13,25,1,43,31,69,0,17,14,83,0,2,1,0,1,1,1,11,41,0,1,4,2,5,5,4,9,1,1,4,8,3,0,0,12,29,1,29,41,0,0,29,0,9,20,8,19,7,6,2,30,0,69,1,0,30,0,27,23,17,2,1,3.5869565217391304,4.582944647550533,2.7058823529411766,1.7945997423643292,14.214285714285712,3.9301615453129575,2.0869565217391304,1.4424155642000496
