ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
NZ,NZL,New Zealand,Hawke's Bay,2021-01-04,2020-12-26,100,0,0,0,0,7,96,575952.9776042935,83,0,0,100,0,14,86,1,4,95,1,16,83,0,16,84,1,16,83,0,5,95,0,0,100,1,3,96,1,1,98,1,3,96,1,18,81,0,1,99,0,9,91,100,0,0,0,86,0,5,9,96,0,3,1,84,0,2,14,84,0,3,13,84,1,2,13,95,1,0,4,100,0,0,0,97,0,0,3,99,0,0,1,97,0,2,1,82,0,2,16,99,0,0,1,91,1,1,7,2,2,2,94,98,0,2,3,1,21,75,79,0,2,19,98,0,2,0,98,0,1,1,100,0,0,6,1,0,93,100,0,0,0,0,0,4,0,29,38,20,9,4,1,31,49,15,4,1,47,40,8,4,1,41,42,12,4,0,41,42,13,4,1,19,44,32,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,82,3,0,15,82,3,0,15,82,4,0,14,82,3,0,15,82,3,0,15,82,4,0,14,82,3,0,15,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,6,1,32,61,6,1,63,30,6,1,54,39,6,0,63,31,6,1,35,58,6,1,11,82,7,0,72,21,28,0,34,17,7,14,8,1,2,4,24,61,8,2,90,0,10,1,18,71,10,0,1,1,2,4,79,3,10,0,17,13,31,29,10,2,5,14,23,46,100,100,68,1,2,29,37,1,5,57,46,1,3,50,38,1,5,56,65,1,3,31,89,0,0,11,11,0,0,0,3,7,79,11,0,0,0,5,12,72,12,0,11,18,25,34,12,0,3,4,12,69,12,0,4,12,28,44,84,0,13,3,84,2,5,9,84,1,7,8,12,0,46,42,58,0,24,18,77,1,3,1,1,0,0,1,16,31,0,4,3,0,10,1,4,8,6,0,3,2,4,1,4,19,14,0,28,58,0,0,14,0,7,10,10,17,22,11,9,16,0,32,33,19,16,0,12,20,34,15,3,5.8,6.910466370263693,3.5000000000000004,2.1213203435596424,12.68831168831169,4.5197221044630735,3.0952380952380953,1.5648168422715065
NZ,NZL,New Zealand,Manawatu-Wanganui,2021-01-04,2020-12-30,100,0,0,0,0,10,96,592484.8660478194,83,1,0,99,1,11,88,1,1,98,0,14,86,1,18,81,0,17,83,0,3,97,1,3,96,1,3,96,1,1,98,1,3,96,1,13,86,1,0,99,0,10,90,100,0,0,0,89,0,4,7,99,0,1,0,86,0,3,11,82,0,5,13,83,0,5,12,97,0,1,2,97,0,3,0,97,0,1,2,99,0,0,1,97,0,3,0,87,0,4,9,100,0,0,0,90,0,5,5,4,0,5,91,95,3,2,5,1,34,60,66,0,1,33,99,0,1,0,99,0,1,0,100,0,0,7,0,0,93,100,0,0,0,0,0,6,0,37,29,22,6,9,0,34,50,7,9,2,48,32,9,9,1,41,34,15,9,2,44,31,14,9,2,19,46,24,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,80,4,0,16,80,3,0,17,80,3,0,17,80,3,0,17,80,3,1,16,80,3,0,17,80,2,1,17,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,9,0,25,66,9,1,59,31,9,0,50,41,9,0,60,31,9,0,30,61,9,1,7,83,12,0,58,30,42,0,26,9,9,14,12,0,2,5,29,52,12,0,88,0,13,1,9,77,13,0,0,2,2,2,76,5,13,0,17,16,32,22,14,2,5,11,27,41,100,100,75,1,3,21,41,1,3,55,50,2,1,47,40,2,1,57,70,2,1,27,93,1,3,3,14,0,0,0,7,8,71,14,0,0,2,8,6,70,14,1,10,17,27,31,14,0,2,2,9,73,14,0,2,12,19,53,86,1,12,1,86,1,0,13,86,0,5,9,14,0,41,45,55,0,22,23,79,1,1,2,1,0,0,1,15,38,2,2,3,2,10,1,1,12,3,0,2,4,0,0,1,19,16,2,33,49,0,0,16,0,8,6,14,14,24,12,6,16,5,26,31,22,16,3,15,24,24,15,3,7.124999999999999,9.881833889802087,2,1.224744871391589,12.139240506329115,6.111641219028901,2.728395061728395,1.3694190892401452
NZ,NZL,New Zealand,Nelson,2021-01-04,2020-12-21,100,0,0,0,0,8,97,491763.53700899886,78,0,1,99,0,11,89,0,1,99,0,19,81,0,13,87,0,17,83,0,7,93,0,1,99,0,6,94,0,2,98,0,2,98,0,21,79,0,0,100,1,11,88,99,0,1,0,89,0,4,7,99,0,1,0,81,0,3,16,87,0,6,7,83,0,5,12,93,0,5,2,99,0,0,1,94,0,3,3,98,1,0,1,98,0,1,1,79,0,5,16,100,0,0,0,89,0,4,7,3,0,6,91,94,5,1,3,0,22,75,78,0,3,19,97,1,2,0,97,0,3,0,100,0,0,7,1,2,90,100,0,0,0,0,0,4,1,42,26,17,10,6,1,30,60,3,6,1,46,41,6,6,2,44,38,10,6,1,43,42,8,6,3,15,51,25,0,98,0,0,2,98,0,0,2,98,0,0,2,98,0,2,0,98,0,0,2,98,0,0,2,90,0,0,10,90,0,0,10,90,0,1,9,90,0,0,10,90,0,1,9,90,0,0,10,90,0,0,10,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,6,0,39,55,6,0,72,22,6,0,59,35,6,0,70,24,6,0,31,63,6,0,7,87,7,0,75,18,25,0,33,19,10,13,7,0,0,5,35,53,7,0,92,1,11,0,13,76,11,0,0,0,1,4,81,3,11,0,8,16,29,36,12,1,4,10,28,45,100,100,61,1,1,37,28,1,4,67,41,1,4,54,30,1,5,64,69,1,3,27,93,1,1,5,14,0,0,0,7,9,70,14,0,0,1,8,11,66,16,0,8,25,24,27,16,0,1,3,10,70,16,0,4,7,20,53,90,0,8,2,90,1,0,9,90,0,5,5,17,0,48,35,65,0,17,18,83,1,3,0,1,0,1,0,11,36,0,3,5,1,5,0,1,14,3,0,4,5,2,3,3,15,19,1,24,55,0,1,19,1,6,12,7,12,23,15,5,22,5,30,32,11,22,4,15,19,29,9,2,6.4,8.717209621762207,1.3333333333333333,0.5163977794943222,12.04225352112676,5.4101402667802825,2.657142857142857,1.3923779501657085
NZ,NZL,New Zealand,Northland,2021-01-04,2020-12-26,100,0,0,0,0,10,93,845073.6180123629,66,1,0,99,2,9,89,1,1,98,2,16,82,2,17,81,1,21,78,2,4,94,2,0,98,1,3,96,2,1,97,2,5,93,2,12,86,2,1,97,2,12,86,100,0,0,0,91,0,2,7,99,0,0,1,84,1,4,11,83,1,5,11,79,1,5,15,96,0,1,3,100,0,0,0,97,0,2,1,99,0,1,0,95,0,2,3,88,0,4,8,99,0,1,0,88,0,6,6,7,0,5,88,96,3,1,10,0,25,65,75,0,3,22,97,1,2,0,97,0,3,0,100,0,0,13,0,1,86,100,0,0,0,0,0,14,0,34,25,21,6,16,0,28,47,9,16,2,36,40,6,16,2,35,40,7,16,2,43,34,5,16,3,13,43,25,0,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,1,0,82,1,0,17,82,1,0,17,82,1,0,17,82,1,0,17,82,1,1,16,82,1,0,17,82,1,0,17,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,1,0,19,0,26,55,19,0,57,24,19,1,43,37,19,0,63,18,19,0,28,53,19,0,9,72,21,0,66,13,34,0,32,12,11,11,22,0,0,5,25,48,22,0,77,1,22,1,12,65,22,0,2,0,4,4,65,3,22,0,8,15,33,22,22,2,2,10,22,42,100,100,74,0,4,22,43,0,6,51,57,0,3,40,37,0,5,58,72,1,2,25,91,1,2,6,24,0,1,1,4,11,59,24,1,1,3,6,8,57,24,0,6,17,26,27,24,0,3,2,9,62,24,0,4,9,14,49,87,2,6,5,87,4,0,9,87,3,3,7,26,1,31,42,58,0,19,23,85,2,0,0,1,1,0,0,11,54,0,1,4,1,10,0,2,10,2,0,2,2,0,1,2,9,34,2,14,50,0,0,34,1,4,8,10,11,13,14,5,34,0,11,17,38,34,0,13,15,26,11,1,5.184210526315789,6.829408834998961,2,1.8257418583505536,10.827868852459016,5.138810859447965,2.5606060606060606,1.325823841167769
NZ,NZL,New Zealand,Otago,2021-01-04,2020-12-30,100,0,0,0,0,7,96,521236.3998998378,72,0,3,97,0,8,92,0,4,96,0,17,83,0,17,83,0,14,86,0,6,94,0,2,98,0,0,100,0,2,98,0,3,97,0,16,84,0,2,98,0,5,95,97,0,2,1,92,0,4,4,96,0,2,2,83,0,3,14,83,0,3,14,86,0,1,13,94,0,3,3,98,0,1,1,100,0,0,0,98,0,2,0,97,0,0,3,84,0,3,13,98,0,0,2,95,0,3,2,4,0,3,93,97,2,1,5,0,28,67,72,1,1,26,99,0,1,0,99,0,1,0,100,0,0,7,1,0,92,100,0,0,0,0,0,6,0,45,28,12,9,7,2,29,50,12,7,1,49,32,11,7,2,40,37,14,7,2,48,31,12,7,6,11,52,24,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,62,2,0,36,62,2,0,36,62,2,0,36,62,2,0,36,62,0,7,31,62,2,0,36,62,2,3,33,93,0,0,7,93,0,0,7,93,0,0,7,93,0,0,7,93,0,0,7,8,3,23,66,8,2,72,18,8,2,64,26,8,1,70,21,8,3,41,48,8,3,13,76,8,0,67,25,33,0,27,12,12,16,9,1,0,7,32,51,9,0,90,1,10,0,15,75,10,0,0,0,4,5,77,4,10,1,7,11,31,40,11,1,2,7,21,58,100,100,77,1,1,21,28,2,2,68,36,2,1,61,30,2,2,66,59,2,0,39,87,1,2,10,12,0,2,1,2,5,78,12,0,0,1,4,8,75,13,1,5,14,34,33,13,1,2,3,5,76,13,0,3,9,23,52,88,1,4,7,88,2,0,10,88,1,4,7,14,0,45,41,59,1,18,22,87,0,0,1,2,0,0,0,10,42,0,7,1,3,10,0,2,9,3,1,1,6,2,5,3,5,24,2,29,44,0,1,24,0,5,10,11,15,17,12,6,25,4,28,25,18,25,3,16,14,30,7,5,6.472222222222222,9.203993267245043,3,1.4142135623730951,13.944444444444445,5.862001986748619,2.887323943661972,1.59954721963657
NZ,NZL,New Zealand,Taranaki,2021-01-04,2020-12-24,100,1,12288.807082102,0,0,12,97,584415.1530233595,84,0,2,98,0,10,90,0,2,98,0,14,86,0,16,84,0,10,90,0,5,95,0,2,98,0,1,99,0,3,97,0,6,94,0,17,83,0,1,99,0,15,85,98,1,0,1,90,0,5,5,98,0,0,2,86,1,4,9,84,2,4,10,90,1,2,7,95,0,3,2,98,0,1,1,99,0,0,1,97,1,2,0,94,1,1,4,83,1,3,13,99,1,0,0,85,0,5,10,3,0,8,89,94,5,1,5,2,22,71,78,0,0,22,100,0,0,0,100,0,0,0,100,0,0,7,1,0,92,100,0,0,0,0,0,5,0,39,30,17,9,7,0,31,55,7,7,1,44,40,8,7,2,35,49,7,7,2,37,47,7,7,3,9,53,28,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,88,0,0,12,88,0,0,12,88,0,0,12,88,0,0,12,88,0,0,12,88,0,0,12,88,0,0,12,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,9,0,22,69,9,0,73,18,9,0,52,39,9,0,78,13,9,0,38,53,9,0,9,82,9,0,73,18,27,0,31,11,12,19,11,1,1,8,29,50,11,0,89,0,11,1,12,76,11,0,0,0,3,1,83,2,11,0,11,18,31,29,11,0,5,16,24,44,100,100,78,0,1,21,27,0,0,73,48,0,0,52,22,0,5,73,62,0,2,36,91,0,2,7,12,0,0,2,4,9,73,12,0,0,3,9,15,61,12,0,7,15,39,27,12,0,0,4,15,69,12,0,1,21,20,46,78,0,15,7,78,1,5,16,78,1,9,12,12,1,51,36,64,0,12,24,88,0,1,0,1,0,0,1,9,37,0,5,2,1,11,2,1,10,4,0,1,7,1,3,4,11,15,0,24,60,0,1,15,0,6,14,12,18,18,9,8,16,1,29,39,15,16,1,21,19,20,17,6,4.1395348837209305,4.8382473969149355,1.8000000000000003,1.3038404810405297,11.91875,5.201900668949788,2.8780487804878048,1.4262983593683216
NZ,NZL,New Zealand,Waikato,2021-01-04,2021-01-01,100,2,10473.395254911338,1,6056.76658734498,6,93,590300.019623919,71,1,2,97,1,19,80,1,3,96,1,18,81,1,19,80,1,13,86,1,6,93,1,1,98,1,5,94,1,0,99,1,4,95,1,16,83,1,1,98,1,8,91,98,1,1,0,81,0,6,13,97,1,0,2,82,0,3,15,81,0,5,14,87,0,3,10,94,0,3,3,99,0,0,1,95,0,3,2,100,0,0,0,96,0,1,3,84,0,6,10,99,0,1,0,92,0,1,7,7,0,2,91,98,2,0,8,1,31,60,70,0,0,30,100,0,0,0,100,0,0,0,100,0,0,10,0,1,89,100,0,0,0,0,0,10,0,45,21,18,6,12,3,25,51,9,12,4,40,39,5,12,3,38,39,8,12,4,43,36,5,12,6,14,37,31,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,69,3,0,28,69,3,0,28,69,3,0,28,69,3,1,27,69,3,2,26,69,3,0,28,69,3,1,27,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,15,1,26,58,15,1,68,16,15,1,59,25,15,1,60,24,15,2,37,46,15,1,4,80,16,0,61,23,39,0,33,11,10,7,17,1,0,3,35,44,17,0,83,0,17,2,9,72,17,0,2,3,3,2,71,2,17,0,10,17,34,22,20,0,2,18,21,39,100,100,74,0,1,25,32,1,3,64,41,0,3,56,40,1,5,54,63,0,5,32,96,0,2,2,21,0,0,0,2,10,67,21,0,0,1,2,11,65,21,0,9,27,18,25,21,1,1,2,18,57,21,0,4,10,25,40,87,1,8,4,87,4,2,7,87,5,1,7,22,0,41,37,63,0,16,21,84,1,1,1,0,0,1,0,12,44,0,4,2,6,3,0,0,7,4,0,4,2,5,1,4,14,26,0,32,41,0,1,26,0,5,9,10,9,23,13,5,29,3,14,30,24,29,1,5,17,30,12,6,6.5625,7.625183898581037,3,2.8284271247461903,12.125,5.691450222377669,2.823529411764706,1.2922406373403055
NZ,NZL,New Zealand,Wellington,2021-01-04,2021-01-01,100,1,4645.82969514018,1,4645.82969514018,2,97,382266.4885067196,76,0,2,98,0,7,93,0,4,96,0,18,82,0,16,84,0,18,82,0,4,96,0,3,97,0,2,98,0,1,99,0,3,97,0,18,82,0,0,100,0,9,91,98,1,0,1,93,1,0,6,96,1,1,2,82,0,3,15,84,1,4,11,82,1,3,14,96,0,2,2,97,0,0,3,98,1,0,1,99,0,1,0,97,0,0,3,82,1,3,14,100,0,0,0,91,0,2,7,3,0,2,95,99,0,1,4,1,27,68,73,1,0,26,100,0,0,0,100,0,0,0,100,0,0,6,1,0,93,100,0,0,0,0,0,4,0,45,32,17,2,6,1,26,64,3,6,1,49,41,3,6,1,41,47,5,6,0,49,42,3,6,1,14,58,21,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,75,1,1,23,75,1,0,24,75,1,0,24,75,1,0,24,75,1,2,22,75,1,1,23,75,1,1,23,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,1,2,8,0,21,71,8,0,68,24,8,0,61,31,8,0,66,26,8,1,33,58,8,1,19,72,9,1,64,26,36,0,32,15,7,10,10,0,0,9,32,49,10,0,90,0,12,3,8,77,12,0,0,2,3,3,77,3,12,0,9,19,34,26,13,0,2,12,31,42,100,100,79,0,1,20,33,0,3,64,40,0,3,57,35,0,5,60,67,0,0,33,81,0,4,15,13,1,0,1,5,7,73,13,0,0,0,8,12,67,13,2,6,20,29,30,13,0,2,3,8,74,13,0,3,10,20,54,87,0,9,4,87,3,1,9,87,3,2,8,13,0,40,47,53,0,27,20,78,0,2,2,2,0,0,0,16,38,0,2,1,3,14,1,4,5,3,0,1,7,8,0,2,11,21,0,33,46,0,0,21,0,10,9,13,18,11,12,6,22,1,36,29,12,22,0,7,24,30,12,5,5.333333333333333,6.638537145983029,1,0,12.333333333333334,5.259054825504071,3.051948051948052,1.494693278658164
NZ,NZL,New Zealand,-99,2021-01-13,2020-12-30,100,0,0,0,0,2,95,605154.8865903736,60,1,2,97,1,12,87,1,2,97,0,9,91,0,9,91,0,11,89,1,5,94,0,4,96,1,4,95,1,3,96,0,5,95,2,5,93,1,1,98,1,7,92,98,0,2,0,88,2,4,6,98,0,0,2,91,1,2,6,91,1,2,6,89,0,3,8,95,1,2,2,96,0,1,3,96,0,1,3,97,0,1,2,95,0,3,2,95,0,2,3,99,0,0,1,93,0,2,5,5,0,2,93,98,1,1,8,2,25,65,76,1,3,20,97,0,3,0,97,0,3,0,100,0,0,15,2,1,82,79,1,1,19,0,0,10,0,38,26,19,7,14,2,27,45,12,14,3,35,35,13,14,7,30,38,11,14,6,36,34,10,14,8,12,40,26,0,99,1,0,0,99,0,1,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,88,2,0,10,88,2,0,10,88,2,0,10,88,2,0,10,88,2,3,7,88,3,0,9,88,2,2,8,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,18,1,27,54,18,2,62,18,18,3,42,37,18,1,54,27,18,2,29,51,18,1,9,72,20,0,55,25,45,0,24,15,7,9,21,3,0,6,23,47,21,1,78,0,24,2,11,63,24,0,6,3,1,4,55,7,24,0,15,14,23,24,25,2,3,16,17,37,100,100,73,2,4,21,38,2,10,50,58,3,8,31,46,4,7,43,71,1,5,23,91,0,7,2,25,1,0,0,2,2,70,25,0,1,0,3,13,58,28,3,8,23,22,16,28,0,3,2,12,55,28,0,5,7,18,42,90,0,7,3,90,3,3,4,90,3,2,5,30,0,34,36,64,1,10,25,91,0,1,1,1,0,0,0,6,58,1,5,1,1,2,0,2,5,2,1,2,5,2,1,1,11,36,2,22,38,0,2,36,0,3,0,7,11,12,17,14,38,5,27,18,12,38,1,13,18,18,7,5,2.607142857142857,2.3307809168902347,1,0,11.381818181818181,5.042379321866734,2.4727272727272727,1.3451496606056923
NZ,NZL,New Zealand,Auckland,2021-01-13,2021-01-13,153,0,0,0,0,12,152,859102.0507496207,134,1,0,152,0,9,144,1,2,150,1,30,122,1,11,141,1,18,134,0,9,144,1,1,151,1,6,146,1,0,152,1,2,150,1,18,134,1,0,152,1,12,140,153,0,0,0,144,0,2,7,151,0,0,2,123,0,4,26,142,0,5,6,135,0,5,13,144,0,4,5,152,0,0,1,147,0,1,5,153,0,0,0,151,0,1,1,135,0,4,14,153,0,0,0,141,0,3,9,1,0,8,144,145,6,2,1,4,54,94,99,1,4,49,149,0,4,0,149,0,3,1,153,0,0,10,4,2,137,2,0,0,151,0,0,4,0,64,49,26,10,5,2,43,84,19,5,4,72,57,15,5,5,62,61,20,5,5,63,61,19,5,6,17,69,56,0,151,0,0,2,151,0,1,1,151,0,0,2,151,0,2,0,151,0,1,1,151,0,0,2,153,0,0,0,153,0,0,0,153,0,0,0,153,0,0,0,153,0,0,0,153,0,0,0,153,0,0,0,153,0,0,0,153,0,0,0,153,0,0,0,153,0,0,0,153,0,0,0,8,1,72,72,8,1,109,35,8,1,99,45,8,0,115,30,8,2,49,94,8,1,21,123,10,0,108,35,45,0,48,27,14,19,10,1,0,13,45,84,10,0,142,1,10,3,43,97,10,0,5,5,14,16,96,7,10,0,19,17,44,63,10,1,7,27,50,58,153,153,81,1,6,65,44,1,14,94,55,1,8,89,39,1,9,104,104,0,5,44,132,1,12,8,11,0,3,1,8,17,113,11,0,1,3,15,14,109,12,0,19,41,42,39,12,0,4,7,31,99,12,0,12,19,48,62,122,1,22,8,122,4,7,20,122,3,12,16,13,1,81,58,95,0,25,33,129,0,5,0,3,0,0,3,13,48,0,1,6,11,10,3,8,11,3,0,6,12,3,2,7,22,17,1,54,80,0,1,17,1,14,28,24,23,31,10,5,19,1,88,29,16,19,0,27,33,32,32,10,4.235294117647059,6.644059708624291,1.5714285714285714,0.5345224838248488,12.171875,5.665351765770707,2.9318181818181817,1.5491597418023413
NZ,NZL,New Zealand,Bay of Plenty,2021-01-13,2021-01-01,100,1,4050.26584648133,0,0,17,98,613348.8601322714,82,1,1,98,0,13,87,1,4,95,1,18,81,1,12,87,0,16,84,0,3,97,1,1,98,1,1,98,1,2,97,1,0,99,1,10,89,1,0,99,0,11,89,99,0,0,1,87,1,5,7,96,0,4,0,82,1,8,9,88,1,2,9,84,1,2,13,97,0,1,2,99,0,0,1,99,0,0,1,98,0,2,0,100,0,0,0,90,1,2,7,100,0,0,0,89,2,4,5,1,1,7,91,93,7,0,1,1,35,63,65,0,2,33,98,0,2,0,98,0,2,0,100,0,0,4,1,2,93,50,0,0,50,0,0,1,0,47,20,22,10,3,3,32,54,8,3,2,48,42,5,3,6,42,37,12,3,3,41,41,12,3,6,15,50,26,0,98,0,0,2,98,0,1,1,98,0,0,2,98,0,1,1,98,0,0,2,98,0,0,2,94,3,0,3,94,3,0,3,94,3,1,2,94,3,0,3,94,3,1,2,94,3,0,3,94,3,1,2,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,5,2,42,51,5,1,77,17,5,1,65,29,5,0,76,19,5,0,36,59,5,1,9,85,9,0,67,24,33,0,21,20,13,13,9,0,0,2,25,64,9,0,91,0,11,1,13,75,11,0,0,2,1,4,79,3,11,1,8,13,28,39,11,1,5,16,29,38,100,100,59,3,1,37,25,3,4,68,37,3,4,56,26,3,6,65,65,2,1,32,91,1,2,6,13,3,0,0,3,13,68,13,1,0,3,4,10,69,13,0,9,23,23,32,13,0,3,4,16,64,13,1,4,17,23,42,80,2,14,4,80,8,1,11,80,4,8,8,14,1,38,47,53,0,19,28,83,0,1,0,0,3,0,1,12,45,0,6,4,0,11,1,2,11,1,0,2,2,1,3,1,10,16,1,22,61,0,0,16,0,7,7,8,15,21,21,5,17,1,36,32,14,17,1,13,17,38,11,3,6.057142857142857,7.408035609838729,2.4285714285714284,1.3972762620115438,12.246835443037975,4.870682452131007,2.7901234567901234,1.3201898479263887
