ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BO,BOL,Bolivia,La Paz,2020-12-31,2020-12-31,173,12,95501.16113491167,5,34936.89137197313,107,157,1409142.562562408,126,7,24,142,6,37,130,8,12,153,8,58,107,7,59,107,6,45,122,5,37,131,8,18,147,9,21,143,7,11,155,8,24,141,8,58,107,7,21,145,8,59,106,149,1,17,6,136,1,27,9,161,0,7,5,115,1,33,24,114,1,26,32,128,2,29,14,136,0,23,14,155,1,16,1,152,1,14,6,162,0,9,2,149,1,15,8,115,1,32,25,152,0,17,4,114,0,35,24,15,1,47,110,126,0,26,21,15,1,57,100,116,2,16,39,157,5,11,0,157,0,12,4,0,161,0,9,3,0,34,3,31,105,173,0,0,0,0,18,0,60,63,19,13,20,7,73,46,27,20,10,78,41,24,20,5,74,42,32,20,7,55,52,39,20,9,11,29,104,143,8,11,11,143,9,11,10,143,7,14,9,143,8,13,9,143,10,5,15,143,11,8,11,173,0,0,0,173,0,0,0,173,0,0,0,173,0,0,0,173,0,0,0,173,0,0,0,173,0,0,0,173,0,0,0,173,0,0,0,173,0,0,0,173,0,0,0,173,0,0,0,21,5,59,88,21,6,112,34,21,6,58,88,21,8,71,73,21,8,25,119,21,4,81,67,23,1,88,61,85,1,61,18,3,5,25,1,2,29,51,65,25,1,145,2,28,4,26,115,28,0,117,16,2,3,2,5,28,0,29,45,54,17,28,0,39,79,24,3,173,173,115,0,56,2,62,0,107,4,116,0,55,2,103,0,50,20,148,1,22,2,93,0,79,1,31,0,3,11,25,46,57,31,0,1,10,27,45,59,32,1,71,45,20,4,32,0,22,48,41,30,32,0,56,50,23,12,68,10,81,14,68,11,68,26,68,17,60,28,36,0,72,65,108,1,33,31,142,0,5,2,7,3,2,2,10,72,0,1,7,8,11,2,4,5,3,1,10,11,6,0,3,29,42,3,70,56,0,2,42,0,25,31,33,23,14,5,0,46,0,118,4,5,46,1,21,35,38,22,10,2.982300884955752,1.7059889302362123,2.3333333333333335,1.5225576567676569,12.169491525423728,6.085298361584271,2.9599999999999995,1.724585036577523
BO,BOL,Bolivia,Oruro,2020-12-31,2020-12-25,100,2,25116.9909187048,2,25116.9909187048,29,88,1391969.1560086373,62,8,3,89,7,14,79,9,4,87,8,22,70,7,17,76,8,22,70,7,19,74,10,9,81,9,13,78,7,3,90,6,24,70,6,23,71,9,9,82,9,31,60,97,0,2,1,86,2,5,7,96,0,2,2,78,0,15,7,83,0,10,7,78,0,14,8,81,1,10,8,91,0,6,3,87,0,10,3,97,0,3,0,76,1,17,6,77,1,11,11,91,0,5,4,69,1,21,9,10,2,17,71,84,0,3,13,12,2,27,59,74,1,6,19,94,1,5,0,94,0,3,3,0,97,0,2,1,0,22,3,17,58,100,0,0,0,0,13,1,35,27,13,11,20,3,43,21,13,20,11,38,19,12,20,12,33,20,15,20,16,18,23,23,20,16,3,13,48,83,9,6,2,83,10,3,4,83,4,11,2,83,8,6,3,83,9,3,5,83,8,7,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,21,7,36,36,21,3,65,11,21,7,37,35,21,5,47,27,21,9,24,46,21,5,46,28,24,1,52,23,48,0,30,12,5,5,25,0,1,17,28,29,25,0,74,1,27,0,17,56,27,0,59,10,1,1,2,0,27,0,13,20,27,13,29,2,18,36,12,3,100,100,65,0,32,3,36,1,60,3,64,1,33,2,54,1,32,13,76,1,21,2,54,1,44,1,31,1,0,3,21,18,26,31,0,2,8,13,22,24,32,0,26,28,11,3,32,0,13,28,20,7,32,0,25,27,9,7,48,10,34,8,48,9,35,8,48,14,27,11,32,1,37,30,70,0,12,18,88,0,0,0,2,2,0,2,6,52,0,1,6,2,7,0,1,6,0,0,4,3,3,1,2,12,35,2,36,26,0,1,35,0,16,18,13,11,5,1,1,37,0,58,4,1,37,1,11,13,16,13,9,3.392857142857143,2.1631506603148982,2,1.4907119849998598,11.049180327868852,6.977168072860213,2.5161290322580645,1.780973536349178
BO,BOL,Bolivia,Potos<c3><ad>,2020-12-31,2020-12-25,100,2,52795.2112013546,1,26436.3543846124,28,86,2063694.041759665,53,9,8,83,6,14,80,7,8,85,8,30,62,4,24,72,7,25,68,7,21,72,8,12,80,7,8,85,8,5,87,10,16,74,7,36,57,9,7,84,7,34,59,92,0,3,5,86,0,7,7,92,0,4,4,70,0,17,13,76,0,9,15,75,1,12,12,79,0,11,10,88,0,9,3,92,0,3,5,95,1,3,1,84,1,8,7,64,0,18,18,93,0,5,2,66,3,20,11,14,0,14,72,86,0,8,6,16,2,28,54,72,1,7,20,93,1,6,0,93,1,3,3,0,97,0,2,1,0,26,1,22,51,100,0,0,0,0,17,0,32,27,14,10,20,7,38,23,12,20,12,38,22,8,20,10,37,22,11,20,10,29,29,12,20,11,7,14,48,79,6,9,6,79,11,5,5,79,9,8,4,79,11,3,7,79,11,4,6,79,7,9,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,22,6,32,40,22,4,57,17,22,9,22,47,22,8,33,37,22,8,23,47,22,3,42,33,24,1,42,33,58,0,29,6,2,5,28,1,0,19,31,21,28,2,69,1,32,2,8,58,32,0,54,11,0,2,0,1,32,1,16,26,19,6,33,1,15,36,13,2,100,100,68,2,27,3,43,2,53,2,78,0,19,3,67,2,19,12,77,0,20,3,58,0,41,1,35,0,0,4,8,22,31,35,0,0,6,17,24,18,36,1,24,28,6,5,36,0,9,26,17,12,36,0,19,25,13,7,57,2,32,9,57,8,24,11,57,9,23,11,37,0,35,28,72,0,11,17,90,1,0,0,1,3,0,0,5,56,1,2,8,3,5,2,2,2,0,0,0,1,1,1,2,14,44,0,30,24,0,2,44,0,16,19,10,9,2,0,0,45,1,44,8,2,45,0,15,13,13,7,7,2.603448275862069,1.5210759715782656,2.1666666666666665,1.6966991126265965,11.511111111111111,6.740725015706674,3.3207547169811322,1.7183801059949586
BO,BOL,Bolivia,Santa Cruz,2020-12-31,2020-12-31,154,6,65760.71397249412,2,22999.768350121,143,143,1552499.783034773,108,3,8,143,3,29,122,2,6,146,3,29,122,3,24,127,2,33,119,1,34,119,3,15,136,3,20,131,2,10,142,3,24,127,3,44,107,3,16,135,2,43,109,146,0,7,1,125,1,18,10,148,0,5,1,125,0,16,13,130,0,11,13,121,1,25,7,120,1,18,15,139,0,10,5,134,2,13,5,144,0,9,1,130,1,16,7,110,0,28,16,138,0,13,3,111,2,26,15,10,1,61,82,94,1,39,20,12,0,57,85,97,0,29,28,125,13,13,3,125,0,19,10,0,136,0,5,12,1,42,2,23,87,154,0,0,0,0,15,2,47,54,18,18,21,12,71,26,24,21,16,61,38,18,21,14,50,34,35,21,14,40,49,30,21,16,17,17,83,131,11,9,3,131,12,5,6,131,5,14,4,131,10,7,6,131,12,4,7,131,12,3,8,154,0,0,0,154,0,0,0,154,0,0,0,154,0,0,0,154,0,0,0,154,0,0,0,154,0,0,0,154,0,0,0,154,0,0,0,154,0,0,0,154,0,0,0,154,0,0,0,25,7,53,69,25,3,98,28,25,10,47,72,25,8,67,54,25,9,29,91,25,5,56,68,27,1,77,49,77,0,51,13,9,4,28,0,2,13,42,69,28,2,123,1,29,0,21,104,29,0,100,14,4,3,0,4,29,0,22,38,39,26,30,0,36,59,27,2,154,154,101,1,49,3,56,1,96,1,107,0,46,1,87,0,48,19,125,0,25,4,98,0,55,1,31,0,2,5,19,34,63,31,0,2,9,17,36,59,36,1,59,41,11,6,36,0,22,37,29,30,36,0,48,34,24,12,72,5,65,12,72,13,47,22,72,16,44,22,36,2,62,54,100,0,31,23,125,1,7,0,1,4,3,2,11,65,1,6,9,6,6,2,5,5,3,0,5,4,1,2,4,30,45,1,56,52,0,0,45,1,20,25,26,25,6,6,0,46,4,92,7,5,46,4,24,24,34,15,7,2.798850574712643,1.9431749524983868,2.673469387755102,1.2647093721161267,11.875,6.702683856022631,3.107843137254902,1.7682953851689662
BO,BOL,Bolivia,Tarija,2020-12-31,2020-12-26,100,1,8556.81900130557,1,8556.81900130557,42,95,1174637.2926783073,61,2,4,94,2,12,86,2,9,89,2,19,79,2,17,81,2,8,90,2,11,87,3,5,92,1,8,91,2,7,91,2,17,81,2,20,78,2,5,93,3,18,79,96,2,1,1,88,2,7,3,91,0,7,2,81,1,11,7,83,1,6,10,92,2,5,1,89,2,3,6,95,0,2,3,92,3,3,2,93,2,2,3,83,2,8,7,80,3,9,8,95,2,1,2,82,1,9,8,4,1,19,76,82,1,7,10,7,4,37,52,63,2,3,32,97,1,2,0,97,0,2,1,0,98,0,0,2,0,17,2,14,67,100,0,0,0,0,10,1,30,36,12,11,16,7,35,31,11,16,8,41,25,10,16,9,34,18,23,16,7,31,26,20,16,9,5,16,54,86,3,7,4,86,4,5,5,86,3,8,3,86,3,2,9,86,4,3,7,86,3,7,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,16,3,32,49,16,2,64,18,16,3,35,46,16,3,38,43,16,3,20,61,16,3,37,44,17,1,49,33,51,0,34,9,2,4,19,1,1,13,34,32,19,2,79,0,21,1,14,64,21,0,59,15,3,1,1,0,21,0,19,27,20,13,23,0,19,39,15,4,100,100,68,0,32,0,36,1,62,1,65,1,32,2,62,1,30,7,80,2,17,1,63,2,34,1,24,0,0,6,11,26,33,24,0,0,5,19,20,32,26,0,37,24,11,2,26,0,19,21,18,16,26,0,34,22,13,5,45,10,39,6,45,8,37,10,45,8,36,11,29,1,45,25,75,0,14,11,87,0,1,1,2,1,1,0,7,43,0,7,4,7,6,3,2,5,0,0,1,3,1,0,3,15,35,1,37,27,0,0,35,0,14,18,9,8,11,5,0,38,2,44,8,8,38,0,13,8,16,19,6,2.4166666666666665,1.5822598077720296,2.3529411764705883,1.6934128435864448,11.912280701754385,6.923770395617409,3.203389830508475,1.7397944886260044
BO,BOL,Bolivia,-99,2021-01-01,2020-12-27,100,3,34019.283985342736,2,22749.519984216437,38,84,1300962.1145864553,38,12,8,80,13,12,75,15,6,79,13,18,69,14,17,69,15,15,70,14,16,70,14,8,78,18,5,77,17,3,80,15,13,72,11,23,66,15,11,74,12,18,70,92,1,5,2,88,1,6,5,94,0,5,1,82,1,14,3,83,0,13,4,85,1,9,5,84,1,9,6,92,0,6,2,95,1,3,1,97,0,2,1,87,1,7,5,77,1,15,7,89,1,9,1,82,1,11,6,16,0,21,63,80,1,9,10,18,0,29,53,71,1,10,18,90,2,8,0,90,0,5,5,0,95,0,1,4,0,30,5,12,53,100,0,0,0,0,21,0,32,20,13,14,23,8,36,17,16,23,22,25,13,17,23,21,29,11,16,23,22,22,13,20,23,23,6,8,40,88,8,3,1,88,6,5,1,88,4,4,4,88,8,2,2,88,8,2,2,88,8,2,2,85,0,1,14,85,0,1,14,85,1,3,11,85,0,2,13,85,0,3,12,85,0,4,11,85,0,1,14,95,1,0,4,95,0,0,5,95,0,3,2,95,0,4,1,95,0,0,5,29,7,27,37,29,7,51,13,29,10,24,37,29,11,25,35,29,9,20,42,29,7,34,30,31,1,32,36,68,0,17,9,4,2,34,1,2,8,30,25,34,1,65,0,37,2,16,45,37,1,51,6,0,2,1,2,37,1,20,22,13,7,38,2,21,26,8,5,100,100,73,1,24,2,50,2,47,1,76,1,21,2,75,1,17,7,80,1,16,3,67,2,27,4,41,2,1,1,10,14,31,41,1,2,5,10,12,29,43,0,28,11,9,9,43,0,6,21,18,12,43,0,19,26,5,7,56,6,30,8,56,8,28,8,56,7,24,13,44,1,26,29,71,0,10,19,90,1,1,0,0,2,1,0,5,64,0,3,3,4,4,0,0,7,2,1,1,0,1,0,1,9,56,1,19,23,1,0,56,0,6,7,10,9,4,7,1,61,1,28,6,4,61,0,8,10,8,5,8,2.5,2.012889499682244,2.4166666666666665,1.8319554050414564,10.435897435897436,6.931221779572836,2.8378378378378377,1.8486258186602873
BO,BOL,Bolivia,Chuquisaca,2021-01-01,2020-12-26,100,3,31805.71639292447,0,0,48,94,1293582.7744817887,68,4,3,93,2,20,78,4,2,94,2,19,79,4,16,80,5,19,76,3,17,80,4,9,87,3,9,88,4,5,91,5,19,76,4,21,75,3,6,91,4,26,70,97,0,2,1,80,1,11,8,98,0,1,1,81,0,9,10,84,0,6,10,81,0,5,14,83,0,12,5,91,0,4,5,91,0,4,5,95,0,4,1,81,0,14,5,79,0,12,9,94,0,4,2,74,0,12,14,5,1,20,74,81,1,9,9,8,4,32,56,68,1,8,23,92,2,6,0,92,0,3,5,0,97,0,1,2,0,21,0,20,59,100,0,0,0,0,11,0,26,36,20,7,12,6,39,21,22,12,8,40,29,11,12,5,33,32,18,12,8,25,28,27,12,8,7,13,60,82,7,7,4,82,9,5,4,82,6,10,2,82,9,2,7,82,11,1,6,82,9,4,5,89,1,1,9,89,1,0,10,89,0,4,7,89,1,0,10,89,0,3,8,89,1,1,9,89,1,0,10,94,1,0,5,94,1,2,3,94,1,0,5,94,0,4,2,94,1,4,1,14,3,31,52,14,3,71,12,14,6,33,47,14,6,44,36,14,6,28,52,14,5,45,36,15,0,49,36,51,1,32,9,4,3,15,1,2,12,33,37,15,0,85,0,16,0,17,67,16,0,71,9,1,0,1,2,16,0,17,26,22,19,17,1,16,44,20,2,100,100,69,1,28,2,29,1,67,3,67,1,30,2,56,1,26,17,72,1,21,6,55,1,42,2,18,0,0,5,8,26,43,18,0,1,4,10,32,35,19,0,36,30,10,5,19,0,11,26,28,16,19,0,27,30,13,11,45,2,40,13,45,11,26,18,45,10,27,18,22,0,43,35,65,0,21,14,79,0,6,1,4,4,1,0,5,39,0,0,6,7,10,0,2,2,1,0,3,4,4,1,3,18,28,1,41,30,0,0,28,0,11,25,17,10,8,1,0,31,0,61,3,5,31,0,10,15,21,13,10,2.7454545454545456,1.5301680108452607,2.5555555555555554,1.3814835257889049,12,6.539472905544677,3.202898550724638,1.7027634126785471
BO,BOL,Bolivia,Cochabamba,2021-01-01,2020-12-31,100,2,40633.9796383137,2,40633.9796383137,33,91,1466831.4160821112,57,0,6,94,0,12,88,0,3,97,0,20,80,0,21,79,0,16,84,1,15,84,1,7,92,0,8,92,0,6,94,0,18,82,0,29,71,0,11,89,0,28,72,94,1,2,3,88,2,6,4,97,0,0,3,80,2,12,6,79,1,12,8,84,2,6,8,85,1,10,4,93,0,4,3,92,1,5,2,94,0,6,0,82,1,10,7,71,2,15,12,89,2,7,2,72,1,15,12,8,1,16,75,84,0,10,6,8,1,34,57,67,0,8,25,92,2,6,0,92,0,3,5,0,97,0,3,0,0,18,1,15,66,100,0,0,0,0,12,1,27,42,16,2,13,4,46,24,13,13,8,50,23,6,13,6,44,24,13,13,5,32,31,19,13,9,8,17,53,87,4,5,4,87,5,5,3,87,1,8,4,87,5,5,3,87,4,2,7,87,5,3,5,44,3,3,50,44,4,0,52,44,3,10,43,44,5,2,49,44,5,12,39,44,4,18,34,44,6,3,47,74,4,3,19,74,4,7,15,74,4,2,20,74,1,11,14,74,3,8,15,23,8,30,39,23,3,62,12,23,6,26,45,23,4,35,38,23,7,14,56,23,4,36,37,25,0,43,32,57,3,18,14,5,3,27,0,0,16,22,35,27,1,72,0,28,0,11,61,28,1,57,8,1,1,2,2,28,2,12,19,22,17,29,0,21,37,11,2,100,100,70,0,28,2,38,0,58,4,74,0,23,3,65,0,25,10,86,0,11,3,64,0,34,2,30,2,0,4,11,22,31,30,0,0,3,13,21,33,31,0,40,22,4,3,31,0,13,20,16,20,31,0,25,21,17,6,55,3,37,5,55,11,21,13,55,8,28,9,33,0,34,33,67,0,11,22,89,0,2,0,0,2,2,0,5,56,0,3,4,2,5,2,3,3,4,0,0,3,1,0,1,13,38,0,33,28,0,1,38,0,14,17,14,10,2,4,1,42,0,45,6,7,42,0,8,12,18,11,9,2.9464285714285716,1.8821616475564649,2.142857142857143,1.2314558524297639,13.290909090909093,5.662327512777132,3.2586206896551726,1.7727008319410325
BO,BOL,Bolivia,El Beni,2021-01-01,2020-12-25,100,2,39584.2318008646,2,39584.2318008646,61,94,1312337.4496188816,66,8,5,87,8,9,83,7,4,89,6,9,85,7,15,78,7,12,81,7,14,79,7,9,84,6,9,85,8,4,88,8,11,81,7,29,64,8,11,81,8,26,66,95,1,3,1,91,1,6,2,96,0,2,2,91,2,6,1,85,1,9,5,88,1,8,3,86,1,7,6,91,0,3,6,91,1,6,2,96,0,4,0,89,1,7,3,71,2,15,12,89,1,6,4,74,1,22,3,5,1,25,69,75,0,16,9,5,5,31,59,69,0,9,22,91,1,7,1,91,0,4,5,0,97,0,1,2,0,19,0,21,60,100,0,0,0,0,8,1,27,24,19,21,10,6,39,24,21,10,9,43,22,16,10,9,42,18,21,10,11,30,28,21,10,14,16,15,45,80,10,7,3,80,11,7,2,80,8,10,2,80,16,2,2,80,14,3,3,80,12,6,2,91,2,2,5,91,2,0,7,91,2,1,6,91,2,0,7,91,1,4,4,91,2,4,3,91,2,3,4,93,1,0,6,93,0,2,5,93,1,0,6,93,1,1,5,93,1,2,4,15,2,35,48,15,4,65,16,15,3,41,41,15,3,42,40,15,3,29,53,15,5,15,65,16,1,51,32,49,0,22,18,6,5,17,0,0,24,28,31,17,0,83,0,25,0,15,60,25,0,36,16,9,10,2,2,25,0,18,17,25,15,26,0,21,30,21,2,100,100,65,0,24,11,35,0,49,16,59,0,24,17,58,0,18,24,71,0,12,17,85,0,10,5,27,0,1,3,4,26,39,27,0,0,5,13,18,37,28,0,30,26,11,5,28,1,19,20,22,10,28,0,30,25,12,5,45,3,45,7,45,6,34,15,45,7,35,13,28,0,45,27,73,0,15,12,86,1,3,0,2,2,0,2,4,43,0,4,3,4,4,1,0,8,3,0,7,2,5,0,2,14,33,1,41,25,0,0,33,0,17,15,20,11,3,1,0,34,0,36,26,4,34,0,9,15,22,17,3,2.94,1.8888502063532768,2.6666666666666665,1.7701224063135672,13.084745762711867,7.064452380351146,3.3384615384615386,1.6609195784726745
BO,BOL,Bolivia,La Paz,2021-01-01,2021-01-01,111,3,54479.92753743251,1,11342.3609997919,79,100,1267403.899872819,74,3,10,98,3,16,92,2,9,100,2,30,79,2,28,81,2,23,86,2,23,86,2,10,99,2,9,100,1,11,99,2,17,92,2,37,72,3,16,92,2,27,82,101,0,9,1,95,0,10,6,102,0,6,3,81,1,18,11,83,0,18,10,88,2,14,7,88,2,11,10,101,0,6,4,102,1,6,2,100,0,8,3,94,0,10,7,74,0,22,15,95,0,15,1,84,0,19,8,11,0,30,70,81,0,15,15,12,0,34,65,78,0,13,20,98,4,7,2,98,0,7,6,0,104,0,5,2,0,26,2,15,68,111,0,0,0,0,15,0,42,33,12,9,18,3,41,31,18,18,4,53,17,19,18,3,44,25,21,18,1,41,25,26,18,1,17,21,54,96,7,4,4,96,5,4,6,96,4,6,5,96,7,3,5,96,9,0,6,96,7,3,5,22,4,3,82,22,4,2,83,22,3,11,75,22,5,5,79,22,3,31,55,22,4,37,48,22,4,9,76,59,6,6,40,59,5,10,37,59,7,4,41,59,5,23,24,59,7,18,27,23,1,34,53,23,1,68,19,23,3,37,48,23,1,42,45,23,1,14,73,23,0,50,38,25,0,49,37,62,0,29,13,5,2,26,0,2,13,31,39,26,2,82,1,29,2,9,71,29,1,64,8,2,3,3,1,29,0,14,25,27,16,29,0,19,42,17,4,111,111,77,0,34,0,44,0,66,1,75,0,35,1,70,0,32,9,98,0,10,3,62,0,47,2,31,1,1,5,14,24,35,31,0,2,5,13,27,33,31,1,43,25,5,6,31,0,12,22,26,20,31,0,22,30,18,10,59,4,40,8,59,11,26,15,59,10,26,16,32,0,42,37,74,0,21,16,90,0,5,1,3,4,0,1,7,49,0,3,3,5,5,3,1,1,2,3,6,5,3,1,2,19,36,0,44,30,0,1,36,0,12,19,22,11,11,0,0,37,3,65,2,4,37,0,12,21,25,13,3,3.274193548387097,1.8569263766994868,2.814814814814815,1.3311948663061213,12.897058823529411,7.4636226366396485,3.323943661971831,1.6104537771104315
