ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
PT,PRT,Portugal,Set<c3><ba>bal,2021-01-03,2021-01-03,132,0,0,0,0,28,125,690202.7064979235,85,0,0,132,0,12,120,0,2,130,0,15,117,0,18,114,0,9,123,0,7,125,0,2,130,0,3,129,0,1,131,0,8,124,0,17,115,0,7,125,0,17,115,132,0,0,0,120,0,1,11,130,0,1,1,117,1,7,7,114,1,3,14,123,0,1,8,125,0,0,7,130,0,0,2,129,0,2,1,131,0,1,0,124,1,3,4,115,0,6,11,125,0,5,2,115,1,4,12,7,0,14,111,119,0,2,11,10,0,36,86,96,0,9,27,123,1,8,0,123,3,6,0,129,0,0,3,0,19,4,6,103,132,0,0,0,0,0,11,2,55,35,23,6,15,9,47,49,12,15,10,63,38,6,15,10,65,33,9,15,13,54,34,16,15,15,26,45,31,0,126,2,0,4,126,2,0,4,126,2,2,2,126,2,2,2,126,2,1,3,126,2,1,3,132,0,0,0,132,0,0,0,132,0,0,0,132,0,0,0,132,0,0,0,132,0,0,0,132,0,0,0,132,0,0,0,132,0,0,0,132,0,0,0,132,0,0,0,132,0,0,0,15,4,17,96,15,0,65,52,15,1,36,80,15,2,39,76,15,2,2,113,15,2,6,109,15,0,36,81,96,1,25,7,1,2,16,0,0,7,38,71,16,0,116,0,16,0,12,104,16,0,83,25,2,1,0,5,16,0,38,16,40,22,17,1,43,51,19,1,18,0,24,89,1,22,0,27,82,1,115,2,14,1,67,1,64,0,96,1,35,0,93,1,27,11,130,0,2,0,126,0,6,0,23,0,0,2,15,31,61,23,0,1,4,16,30,58,23,0,46,57,5,1,23,0,5,25,29,50,23,0,13,33,28,35,86,6,31,9,86,15,6,25,86,8,19,19,23,0,50,59,73,1,33,25,102,3,6,0,1,2,1,0,17,53,1,2,9,5,5,0,7,4,2,0,3,4,8,7,3,19,44,0,37,51,0,0,44,0,5,13,19,27,15,7,2,45,5,40,26,16,45,4,6,32,32,7,6,3.1500000000000004,2.8152515030883167,2.75,1.3887301496588271,10.380952380952381,3.484660262185848,2.5316455696202533,1.0840976755830072
PT,PRT,Portugal,Viana do Castelo,2021-01-03,2020-12-30,100,0,0,0,0,15,96,724092.8224852122,59,0,0,100,0,11,89,0,2,98,0,5,95,0,14,86,0,8,92,0,5,95,0,0,100,0,4,96,0,3,97,0,5,95,0,10,90,0,4,96,0,14,86,100,0,0,0,89,0,0,11,98,0,1,1,95,0,1,4,86,0,2,12,92,0,1,7,95,0,1,4,100,0,0,0,96,0,3,1,97,0,1,2,95,0,1,4,90,0,3,7,96,0,0,4,86,0,3,11,4,0,9,87,91,0,3,6,4,1,23,72,77,1,7,15,93,1,5,1,93,1,6,0,99,0,0,1,0,13,1,5,81,100,0,0,0,0,0,4,1,56,23,14,2,8,4,37,42,9,8,5,64,22,1,8,6,55,26,5,8,7,48,30,7,8,8,29,30,25,0,95,0,1,4,95,0,0,5,95,0,0,5,95,0,1,4,95,1,0,4,95,0,0,5,70,1,0,29,70,2,0,28,70,2,1,27,70,2,1,27,70,2,2,26,70,2,5,23,70,1,2,27,95,0,1,4,95,1,0,4,95,0,0,5,95,0,1,4,95,0,2,3,11,3,14,72,11,2,55,32,11,3,34,52,11,2,35,52,11,3,1,85,11,3,0,86,11,0,38,51,62,0,31,4,1,2,13,0,1,5,31,50,13,0,87,0,13,0,14,73,13,0,75,7,2,1,0,2,13,0,16,19,31,21,14,1,38,42,4,1,15,1,20,64,0,15,1,19,65,0,86,0,13,1,45,0,55,0,66,0,33,1,65,0,27,8,99,0,1,0,100,0,0,0,17,1,0,1,12,23,46,17,0,0,2,14,15,52,19,1,40,31,6,3,19,0,8,14,24,35,19,0,11,21,29,20,68,4,21,7,68,6,10,16,68,5,15,12,23,0,32,45,55,1,16,28,84,2,4,0,1,0,1,0,8,52,0,0,4,2,10,0,3,6,1,0,0,2,1,1,4,14,39,1,31,28,1,0,39,0,6,7,16,15,14,2,1,40,5,15,15,25,40,3,0,12,29,13,3,2.4878048780487805,2.1227570659346795,1.5555555555555556,1.2360330811826103,10.117647058823529,3.902035667820218,3.018181818181818,1.4843742800813422
PT,PRT,Portugal,Vila Real,2021-01-03,2020-12-27,100,1,6136.17554213151,0,0,16,98,598971.2017166226,64,0,2,98,0,6,94,0,3,97,0,5,95,0,11,89,0,5,95,0,2,98,0,3,97,0,7,93,0,1,99,0,3,97,0,22,78,0,6,94,0,13,87,98,1,0,1,94,1,1,4,97,1,0,2,95,0,0,5,89,1,2,8,95,0,1,4,98,0,2,0,97,0,1,2,93,1,2,4,99,0,0,1,97,0,2,1,78,2,4,16,94,1,1,4,87,0,2,11,1,1,11,87,89,0,3,8,1,1,46,52,54,1,11,34,89,2,8,1,89,4,7,0,96,0,0,4,0,15,1,8,76,100,0,0,0,0,0,4,0,58,25,10,3,8,11,43,31,7,8,9,57,22,4,8,8,60,19,5,8,9,50,25,8,8,12,27,30,23,0,92,3,1,4,92,3,0,5,92,2,2,4,92,3,0,5,92,3,0,5,92,3,0,5,83,1,0,16,83,1,0,16,83,0,0,17,83,0,0,17,83,1,1,15,83,0,1,16,83,0,0,17,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,11,3,19,67,11,1,55,33,11,2,29,58,11,2,33,54,11,2,6,81,11,3,5,81,11,0,36,53,64,0,26,4,5,1,11,0,1,7,32,49,11,1,87,1,12,0,10,78,12,0,78,7,1,0,0,2,12,0,16,20,36,16,12,0,37,41,9,1,12,0,18,67,3,14,2,15,67,2,81,0,19,0,45,1,54,0,71,0,28,1,67,1,24,8,94,0,5,1,95,0,4,1,16,4,1,3,8,30,38,16,1,2,3,19,24,35,17,1,47,25,9,1,17,0,10,14,25,34,17,1,18,19,24,21,64,4,24,8,64,9,10,17,64,8,14,14,19,1,35,45,55,0,16,29,85,3,1,1,1,1,1,0,7,51,0,3,5,1,6,1,1,7,0,0,1,4,6,2,1,11,34,3,23,39,0,1,34,2,12,11,18,12,7,3,1,35,5,29,16,15,35,3,1,11,29,15,6,2.1578947368421053,1.6361840210631446,1.714285714285714,0.9511897312113419,10.052631578947368,3.8564466093967664,2.864406779661017,1.3703463835788843
PT,PRT,Portugal,Viseu,2021-01-03,2021-01-01,100,0,0,0,0,19,96,528266.1867688809,59,0,0,100,0,9,91,0,3,97,0,5,95,0,8,92,0,6,94,0,1,99,0,3,97,0,2,98,1,2,97,0,3,97,0,9,91,0,3,97,0,9,91,100,0,0,0,91,0,2,7,97,0,2,1,95,0,1,4,92,0,1,7,94,0,0,6,99,0,1,0,97,0,1,2,98,0,0,2,98,0,0,2,97,0,0,3,91,0,1,8,97,0,1,2,91,0,3,6,4,0,9,87,92,0,3,5,6,3,34,57,66,1,4,29,96,1,3,0,96,0,4,0,100,0,0,0,0,14,3,7,76,100,0,0,0,0,0,8,0,41,39,11,1,8,6,38,42,6,8,5,51,34,2,8,8,55,26,3,8,8,46,31,7,8,11,22,32,27,0,93,2,0,5,93,0,2,5,93,0,4,3,93,2,0,5,93,2,0,5,93,0,1,6,69,1,0,30,69,1,0,30,69,2,2,27,69,0,2,29,69,1,3,27,69,1,5,25,69,0,2,29,93,0,0,7,93,1,1,5,93,1,1,5,93,0,2,5,93,1,1,5,9,2,16,73,9,0,53,38,9,3,28,60,9,2,34,55,9,3,0,88,9,3,2,86,9,0,34,57,66,0,21,11,2,0,9,1,0,3,30,57,9,1,90,0,12,0,9,79,12,0,79,4,2,0,0,3,12,0,20,20,28,20,12,2,31,45,9,1,14,0,14,71,1,18,1,12,68,1,84,0,15,1,47,0,52,1,72,1,26,1,66,1,22,11,100,0,0,0,98,0,2,0,18,3,0,2,15,22,40,18,2,1,1,13,28,37,18,1,35,37,7,2,18,0,10,11,28,33,18,0,11,29,24,18,60,5,27,8,60,12,9,19,60,9,13,18,18,1,35,46,54,0,14,32,86,2,3,0,1,0,1,1,6,53,0,1,2,1,9,1,6,4,1,0,1,2,2,2,0,15,37,2,30,31,0,0,37,2,3,15,13,15,6,6,3,39,3,26,12,20,39,2,1,20,25,10,3,3.8636363636363633,3.044048909960838,2.6666666666666665,1.0327955589886444,9.590196078431372,4.080796731127919,2.4827586206896552,1.1276645530576128
PT,PRT,Portugal,-99,2021-01-04,2020-12-31,100,0,0,0,0,8,93,639582.9537327839,46,6,0,94,4,4,92,5,3,92,5,9,86,4,11,85,4,5,91,5,4,91,3,0,97,5,4,91,2,1,97,3,2,95,3,13,84,5,2,93,4,14,82,100,0,0,0,96,0,1,3,97,0,2,1,91,0,2,7,89,0,1,10,95,0,0,5,96,0,0,4,100,0,0,0,96,0,2,2,99,0,0,1,98,0,1,1,87,0,1,12,98,0,0,2,86,0,4,10,5,2,6,87,94,0,4,2,5,5,24,66,76,2,2,20,98,0,2,0,98,0,2,0,100,0,0,0,0,14,2,5,79,100,0,0,0,0,0,9,0,48,29,10,4,14,19,41,21,5,14,23,44,17,2,14,27,43,13,3,14,29,38,16,3,14,30,21,19,16,0,96,2,0,2,96,1,1,2,96,1,0,3,96,2,1,1,96,2,1,1,96,1,2,1,65,5,1,29,65,5,0,30,65,5,0,30,65,4,2,29,65,5,4,26,65,5,2,28,65,5,1,29,94,3,0,3,94,3,0,3,94,3,0,3,94,3,0,3,94,2,1,3,18,9,13,60,18,7,53,22,18,11,25,46,18,9,31,42,18,10,0,72,18,10,4,68,19,1,22,58,78,0,14,5,1,2,19,0,0,3,28,50,19,0,81,0,20,3,10,67,20,0,69,4,3,1,1,2,20,0,23,16,26,15,21,7,29,34,8,1,24,1,19,55,1,26,6,15,52,1,87,1,12,0,47,2,50,1,75,2,21,2,69,3,23,5,100,0,0,0,96,1,3,0,28,1,0,3,8,24,36,28,1,2,2,9,24,34,29,4,37,23,5,2,29,1,12,12,18,28,29,0,15,21,17,18,65,7,26,2,65,21,3,11,65,17,11,7,30,2,23,45,55,0,16,29,85,0,3,1,1,0,1,0,9,63,0,0,5,0,3,0,2,3,1,0,1,3,4,1,0,14,54,0,18,28,0,0,54,0,2,4,11,7,9,12,1,54,7,23,8,8,54,5,5,14,15,5,2,2.625,2.1329186822903394,1.5,0.5773502691896257,10.1875,3.430766866215566,2.4444444444444446,1.2522994722724945
PT,PRT,Portugal,<c3><89>vora,2021-01-04,2020-12-27,100,0,0,0,0,17,96,444627.29034201225,56,0,0,100,1,8,91,1,1,98,0,9,91,0,14,86,0,5,95,1,4,95,1,2,97,1,3,96,0,2,98,0,3,97,1,7,92,1,1,98,1,11,88,100,0,0,0,92,0,1,7,99,0,0,1,91,0,1,8,86,0,4,10,95,0,0,5,96,0,2,2,98,0,0,2,97,0,1,2,98,0,2,0,97,0,1,2,93,0,0,7,99,0,1,0,89,0,4,7,4,0,9,87,91,0,4,5,5,4,36,55,64,0,10,26,90,1,9,0,90,3,7,0,97,0,0,3,0,20,1,8,71,100,0,0,0,0,0,6,0,51,29,10,4,12,3,31,46,8,12,1,56,27,4,12,4,52,26,6,12,5,42,32,9,12,6,21,37,24,0,92,3,2,3,92,2,1,5,92,3,1,4,92,3,0,5,92,3,0,5,92,3,0,5,84,1,0,15,84,1,1,14,84,1,0,15,84,0,2,14,84,1,1,14,84,1,0,15,84,1,0,15,97,0,0,3,97,0,1,2,97,0,1,2,97,0,0,3,97,0,2,1,13,4,19,64,13,2,57,28,13,5,26,56,13,4,35,48,13,5,2,80,13,5,1,81,13,0,43,44,57,0,32,6,4,1,15,0,0,2,32,51,15,1,84,0,15,1,12,72,15,0,70,10,1,1,0,3,15,0,16,17,28,24,16,0,23,50,9,2,16,0,21,59,4,16,3,15,63,3,81,0,17,2,43,1,56,0,74,1,25,0,65,0,29,6,98,0,1,1,99,0,1,0,16,0,0,1,20,21,42,16,0,0,2,20,19,43,18,0,44,31,6,1,18,0,11,20,25,26,18,0,17,22,28,15,61,4,27,8,61,13,8,18,61,13,14,12,20,0,40,40,60,0,20,20,81,2,3,0,3,0,2,0,9,41,0,6,1,4,2,1,3,6,2,0,1,5,8,5,1,14,40,2,27,31,0,0,40,1,6,10,16,11,12,4,0,44,1,33,13,9,44,1,3,18,29,4,1,2.53125,2.2286170310234423,2.142857142857143,0.3779644730092272,10.510204081632653,3.149883919683866,3.018867924528302,1.3515029530935585
PT,PRT,Portugal,Aveiro,2021-01-04,2021-01-03,100,0,0,0,0,15,97,507311.1728043588,62,0,1,99,0,11,89,0,2,98,0,9,91,0,18,82,0,5,95,0,6,94,0,2,98,0,2,98,0,1,99,0,3,97,0,7,93,0,9,91,0,9,91,99,1,0,0,89,0,1,10,98,0,0,2,91,1,3,5,82,2,3,13,95,1,1,3,94,1,2,3,98,0,1,1,98,0,1,1,99,0,1,0,97,1,1,1,93,0,1,6,91,1,0,8,91,0,3,6,3,0,8,89,92,0,5,3,3,2,38,57,62,0,11,27,89,3,8,0,89,3,8,0,97,0,0,3,0,16,1,4,79,100,0,0,0,0,0,3,1,41,37,14,4,8,5,35,38,14,8,4,52,34,2,8,5,55,30,2,8,6,44,39,3,8,9,25,34,24,0,96,3,0,1,96,2,0,2,96,2,2,0,96,2,0,2,96,2,1,1,96,1,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,9,2,12,77,9,0,46,45,9,0,24,67,9,0,30,61,9,0,2,89,9,0,1,90,9,0,30,61,70,0,23,7,0,0,9,2,1,9,22,57,9,1,90,0,11,1,12,76,11,0,75,9,1,0,1,3,11,0,19,23,34,13,11,1,30,50,7,1,11,1,16,71,1,14,1,14,68,3,88,0,11,1,54,0,46,0,76,0,24,0,70,0,22,8,98,0,1,1,99,0,1,0,15,2,2,2,12,17,50,15,0,0,0,16,21,48,15,0,45,29,11,0,15,0,8,14,33,30,15,0,12,21,31,21,68,5,23,4,68,6,11,15,68,6,13,13,16,1,34,49,51,0,26,23,79,3,1,1,2,0,3,0,11,46,1,1,7,1,7,0,0,4,3,1,3,5,2,2,0,17,37,0,22,40,0,1,37,0,8,8,16,19,5,7,0,38,2,31,14,15,38,1,2,15,29,12,3,2.72972972972973,2.556567236752446,2,1.5275252316519468,10.583333333333334,2.7508863819730585,2.890909090909091,1.4741315996423023
PT,PRT,Portugal,Azores,2021-01-04,2020-12-31,100,0,0,0,0,7,98,478963.0426026697,67,0,0,100,0,3,97,0,4,96,0,9,91,0,12,88,0,5,95,0,2,98,0,3,97,0,1,99,0,1,99,0,3,97,0,10,90,0,2,98,0,9,91,100,0,0,0,97,0,0,3,96,0,0,4,91,1,1,7,88,0,3,9,95,1,1,3,98,0,2,0,97,0,2,1,99,0,0,1,99,0,1,0,97,0,1,2,90,1,2,7,98,0,1,1,91,0,2,7,2,0,5,93,96,0,2,2,6,0,39,55,61,1,17,21,83,0,17,0,83,2,15,0,98,0,1,1,0,24,1,3,72,100,0,0,0,0,0,6,0,36,38,16,4,9,4,38,44,5,9,4,56,27,4,9,5,53,29,4,9,7,40,31,13,9,8,21,31,31,0,97,0,1,2,97,0,0,3,97,0,1,2,97,0,0,3,97,0,0,3,97,0,1,2,76,2,0,22,76,2,0,22,76,1,1,22,76,1,1,22,76,1,4,19,76,2,2,20,76,2,1,21,94,3,1,2,94,3,2,1,94,3,1,2,94,3,1,2,94,2,1,3,12,1,14,73,12,0,52,36,12,0,28,60,12,0,40,48,12,0,5,83,12,2,4,82,13,1,41,45,59,0,28,11,1,1,13,0,0,6,30,51,13,0,87,0,13,0,7,80,13,0,66,12,1,1,0,7,13,0,16,14,32,25,13,1,32,42,10,2,13,0,16,69,2,15,2,19,63,1,86,0,14,0,49,1,50,0,72,1,27,0,61,1,22,16,96,0,3,1,96,0,4,0,15,0,0,1,12,25,47,15,0,0,2,12,24,47,15,0,45,28,8,4,15,0,9,12,22,42,15,0,11,15,32,27,75,3,15,7,75,6,3,16,75,5,7,13,17,1,47,35,65,0,11,24,89,0,1,0,2,0,0,1,7,42,0,2,5,5,11,0,3,5,0,0,2,5,8,4,1,7,32,0,34,34,0,0,32,0,5,14,16,11,11,9,2,33,1,29,20,17,33,1,6,11,23,19,7,2.7777777777777777,1.8878830906871762,3,0,10.035714285714286,3.6429971961873058,2.507936507936508,1.2426949885685608
PT,PRT,Portugal,Beja,2021-01-04,2020-12-26,100,0,0,0,0,17,95,570025.0029629319,61,1,0,99,1,8,91,1,1,98,1,9,90,0,12,88,1,8,91,1,6,93,1,3,96,1,3,96,1,0,99,2,6,92,1,20,79,1,5,94,1,14,85,100,0,0,0,92,0,1,7,99,0,0,1,91,0,1,8,88,0,1,11,92,0,1,7,94,0,1,5,97,0,2,1,97,0,1,2,100,0,0,0,94,0,2,4,80,0,4,16,95,0,1,4,86,0,4,10,5,0,12,83,89,0,4,7,8,0,36,56,64,0,4,32,96,1,3,0,96,3,1,0,97,0,1,2,0,12,0,11,77,100,0,0,0,0,0,9,0,47,28,13,3,14,4,42,31,9,14,3,55,22,6,14,5,54,24,3,14,4,42,35,5,14,7,20,33,26,0,90,4,0,6,90,4,4,2,90,3,5,2,90,4,0,6,90,5,2,3,90,5,0,5,82,1,0,17,82,0,2,16,82,0,3,15,82,0,3,15,82,0,1,17,82,0,3,15,82,1,1,16,93,1,1,5,93,1,0,6,93,1,0,6,93,0,1,6,93,1,0,6,15,1,17,67,15,0,61,24,15,2,26,57,15,1,37,47,15,1,3,81,15,1,1,83,15,0,32,53,68,0,18,9,4,1,16,1,0,3,25,55,16,0,84,0,16,1,19,64,16,0,65,16,2,0,0,1,16,1,13,18,29,23,17,2,29,43,7,2,18,0,17,63,2,19,1,11,68,1,83,0,17,0,39,0,60,1,74,0,25,1,63,0,23,14,97,0,2,1,99,0,1,0,19,0,0,5,15,23,38,19,0,0,2,20,21,38,19,1,45,26,6,3,19,1,13,12,27,28,19,0,13,23,27,18,65,5,24,6,65,14,4,17,65,8,19,8,20,0,38,42,58,0,16,26,87,1,0,0,3,3,2,0,4,49,0,7,5,2,6,1,0,2,0,1,0,7,3,3,0,14,37,1,27,35,0,0,37,0,6,8,11,21,11,5,1,39,1,15,19,26,39,1,4,16,24,14,2,2.051282051282051,1.4500221041639685,1.625,1.407885953173359,10.134615384615385,3.678388639938056,2.6333333333333333,1.3144137917030576
PT,PRT,Portugal,Braga,2021-01-04,2021-01-03,100,0,0,0,0,13,93,481923.1376333439,55,1,0,99,0,6,94,1,0,99,0,11,89,1,17,82,0,9,91,1,2,97,0,0,100,1,0,99,1,0,99,1,5,94,1,14,85,0,3,97,1,16,83,100,0,0,0,94,0,0,6,100,0,0,0,89,1,0,10,83,1,2,14,91,1,1,7,98,0,0,2,100,0,0,0,100,0,0,0,100,0,0,0,95,0,3,2,86,0,2,12,97,0,0,3,84,0,3,13,7,0,8,85,93,0,1,6,8,4,33,55,67,1,9,23,91,1,8,0,91,6,3,0,95,0,0,5,0,23,0,6,71,100,0,0,0,0,0,11,0,52,24,10,3,17,5,44,33,1,17,7,53,23,0,17,9,48,22,4,17,10,41,26,6,17,10,17,34,22,0,94,2,0,4,94,2,1,3,94,2,2,2,94,2,0,4,94,2,1,3,94,2,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,19,2,11,68,19,1,46,34,19,2,28,51,19,2,29,50,19,2,1,78,19,2,2,77,20,0,31,49,69,0,23,8,0,0,20,0,0,4,36,40,20,0,80,0,21,0,6,73,21,0,70,7,1,0,0,1,21,0,15,14,35,15,22,1,26,41,9,1,22,0,15,61,2,24,1,17,56,2,89,0,11,0,55,0,45,0,72,0,27,1,72,0,19,9,99,0,1,0,98,0,2,0,24,2,2,2,10,22,38,24,3,1,2,13,22,35,25,0,33,32,6,4,25,1,5,11,26,32,25,0,9,26,25,15,65,3,26,6,65,15,9,11,65,12,16,7,27,0,37,36,64,0,15,21,88,3,2,0,2,0,1,0,4,51,2,1,4,1,8,0,2,3,1,0,1,6,2,2,0,16,43,1,26,30,0,0,43,0,6,14,10,12,11,4,0,43,1,27,14,15,43,1,0,15,29,8,4,2.2580645161290325,1.504830930381303,1.6666666666666667,1.3662601021279464,10.775,3.141839245753011,2.660377358490566,1.3000502390649709
