ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GH,GHA,Ghana,Ashanti,2021-01-13,2020-12-31,100,2,145634.12575962473,1,48082.2538103584,8,89,8269966.618324323,45,2,5,93,1,7,92,1,5,94,1,14,85,1,15,84,2,17,81,2,5,93,1,8,91,3,4,93,1,9,90,1,9,90,3,19,78,3,3,94,3,12,85,95,0,2,3,93,0,4,3,95,1,2,2,86,0,4,10,85,0,5,10,83,1,6,10,95,0,0,5,92,0,2,6,96,0,3,1,91,0,7,2,91,1,3,5,81,2,3,14,97,0,1,2,88,0,7,5,10,1,5,84,95,0,2,3,13,0,13,74,87,0,3,10,97,0,3,0,97,0,1,2,0,99,1,0,0,17,2,13,68,100,0,18,1,22,27,19,13,24,5,24,13,34,24,11,27,12,26,24,7,40,11,18,24,7,34,13,22,24,9,5,4,58,0,88,5,1,6,88,3,6,3,88,3,7,2,88,4,3,5,88,5,5,2,88,4,4,4,83,2,0,15,83,2,0,15,83,2,0,15,83,2,0,15,83,2,1,14,83,2,2,13,83,2,0,15,99,0,0,1,99,0,1,0,99,0,1,0,99,0,0,1,99,0,0,1,30,2,32,36,30,2,47,21,30,2,28,40,30,2,34,34,30,2,39,29,30,2,36,32,34,0,34,32,66,0,16,7,5,6,34,2,5,10,19,30,34,0,63,3,34,1,14,51,34,0,22,26,8,5,5,0,34,0,16,22,17,11,35,2,19,22,20,2,37,2,1,51,9,41,5,1,49,4,69,2,24,5,53,3,33,11,72,2,18,8,67,1,15,17,61,1,30,8,65,2,26,7,45,1,1,5,2,9,37,45,3,0,4,5,15,28,51,0,20,9,8,12,51,0,5,6,10,28,51,1,18,7,14,9,75,2,21,2,75,5,7,13,75,6,11,8,51,0,21,28,72,18,10,83,1,9,0,0,3,0,0,4,62,0,1,6,3,13,1,2,4,0,2,0,1,1,1,0,3,52,1,34,13,0,52,0,12,26,6,2,1,1,0,54,2,17,21,6,54,0,11,7,12,4,12,3.075,2.0554804791094465,2,1,12.909090909090908,6.68499945841323,3.173913043478261,2.1736231690795487
GH,GHA,Ghana,Central,2021-01-13,2020-12-21,100,5,495242.0886861368,3,146996.983533925,9,89,7086621.9873020025,42,6,10,84,7,14,79,6,1,93,7,13,80,7,11,82,7,15,78,5,7,88,5,5,90,6,2,92,6,3,91,6,10,84,4,19,77,7,2,91,8,18,74,90,1,5,4,86,1,6,7,99,0,0,1,87,1,5,7,89,3,1,7,85,3,5,7,93,0,1,6,95,2,2,1,98,0,1,1,97,1,2,0,90,3,2,5,81,2,9,8,98,1,1,0,82,2,9,7,9,2,7,82,94,0,5,1,13,0,21,66,79,0,9,12,91,0,9,0,91,0,0,9,0,100,0,0,0,22,2,22,54,100,0,16,1,36,20,10,17,21,3,36,5,35,21,8,37,7,27,21,7,46,6,20,21,7,46,8,18,21,7,21,3,48,0,78,15,1,6,78,10,7,5,78,8,10,4,78,15,1,6,78,14,4,4,78,14,3,5,94,2,0,4,94,2,0,4,94,2,0,4,94,1,1,4,94,2,0,4,94,2,1,3,94,2,0,4,98,1,0,1,98,1,0,1,98,1,0,1,98,0,1,1,98,1,0,1,26,4,28,42,26,4,45,25,26,5,21,48,26,4,39,31,26,3,41,30,26,5,38,31,29,0,36,35,64,0,20,5,4,7,30,2,4,16,24,24,30,1,64,5,31,1,19,49,31,1,20,26,11,4,2,5,31,1,23,19,18,8,32,1,14,33,18,2,33,1,2,58,6,44,2,1,47,6,72,2,23,3,56,2,33,9,80,2,16,2,62,3,20,15,59,3,32,6,62,2,31,5,44,0,4,3,7,5,37,44,1,2,3,11,6,33,51,0,18,5,14,12,51,0,13,5,13,18,51,1,22,8,10,8,71,3,22,4,71,9,9,11,71,7,15,7,52,2,27,19,81,13,6,87,0,5,1,2,0,0,0,5,60,0,3,3,5,11,1,1,4,1,0,1,2,1,1,0,6,57,0,37,6,0,57,0,6,22,11,2,1,1,0,57,2,9,22,10,57,0,8,11,13,3,8,2.4878048780487805,1.7047280020506526,1.3333333333333333,0.5163977794943222,11.19047619047619,6.507924232540853,2.475,1.6327968768421994
GH,GHA,Ghana,Eastern,2021-01-13,2020-12-24,100,2,71802.02346220671,1,32432.061330492,7,95,6610208.519084033,49,1,8,91,1,13,86,1,4,95,1,18,81,1,14,85,0,20,80,1,4,95,1,4,95,2,7,91,1,8,91,2,9,89,1,26,73,1,4,95,1,18,81,92,0,5,3,87,0,7,6,96,1,1,2,82,0,9,9,86,0,9,5,80,0,10,10,96,0,3,1,96,0,3,1,93,0,2,5,92,1,5,2,91,0,5,4,74,0,16,10,96,0,2,2,82,0,12,6,5,0,5,90,95,0,2,3,8,2,13,77,87,2,3,8,97,0,3,0,97,0,1,2,0,99,0,1,0,15,1,22,62,100,0,12,2,25,26,23,12,22,0,36,12,30,22,5,35,13,25,22,2,41,13,22,22,3,32,20,23,22,2,13,5,58,0,80,5,4,11,80,6,5,9,80,3,13,4,80,6,4,10,80,4,8,8,80,4,8,8,89,1,1,9,89,2,0,9,89,2,0,9,89,2,0,9,89,2,0,9,89,1,2,8,89,2,1,8,99,0,0,1,99,0,1,0,99,0,1,0,99,0,0,1,99,0,1,0,24,2,32,42,24,2,46,28,24,2,27,47,24,2,38,36,24,2,40,34,24,2,47,27,26,1,34,39,66,0,21,8,3,2,27,2,3,10,29,29,27,1,70,2,33,0,20,47,33,0,24,17,14,6,2,4,33,0,20,16,24,7,34,0,19,28,14,5,35,1,1,56,7,42,0,6,48,4,69,1,22,8,55,1,35,9,73,1,19,7,63,1,23,13,61,1,31,7,53,1,39,7,44,0,0,4,2,8,42,44,0,0,3,2,11,40,45,1,15,10,17,12,45,0,12,9,19,15,45,1,23,11,12,8,66,2,29,3,66,9,8,17,66,8,16,10,45,0,34,21,79,15,6,87,2,4,2,1,1,0,0,3,53,0,3,3,3,13,1,3,6,1,2,3,0,2,0,3,4,49,1,41,9,0,49,1,2,25,16,5,2,0,0,51,2,9,30,8,51,1,14,14,5,5,10,2.826923076923077,2.0265023847840506,1.5,0.5773502691896257,12.770833333333334,6.38228793543351,2.659090909090909,1.6557606531079756
GH,GHA,Ghana,Greater Accra,2021-01-13,2021-01-03,100,3,186391.27772051288,0,0,13,97,6797452.368149913,55,2,6,92,2,15,83,2,4,94,3,16,81,2,10,88,2,16,82,2,3,95,2,2,96,3,3,94,2,1,97,2,2,96,1,18,81,2,3,95,2,18,80,94,0,3,3,85,0,5,10,96,0,1,3,84,0,4,12,90,0,2,8,84,1,6,9,97,0,1,2,98,0,1,1,97,0,0,3,99,0,0,1,98,0,1,1,82,0,2,16,97,0,2,1,82,0,8,10,3,0,9,88,92,0,4,4,5,1,19,75,81,0,6,13,94,1,4,1,94,0,5,1,0,95,2,3,0,12,4,20,64,100,0,10,1,17,24,24,24,14,4,32,26,24,14,5,32,17,32,14,2,34,21,29,14,1,34,23,28,14,4,12,6,64,0,81,6,5,8,81,6,11,2,81,2,15,2,81,7,2,10,81,6,7,6,81,6,5,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,17,2,48,33,17,3,49,31,17,4,37,42,17,3,58,22,17,2,36,45,17,2,41,40,18,0,45,37,55,0,29,7,4,5,22,1,2,18,29,28,22,4,71,3,27,0,12,61,27,0,25,29,12,4,2,1,27,1,17,15,27,13,29,1,9,35,21,5,29,1,3,60,7,30,3,3,61,3,52,3,36,9,52,2,36,10,63,2,29,6,43,1,35,21,65,1,28,6,60,2,33,5,34,1,1,3,10,10,41,34,1,0,3,8,13,41,36,1,15,16,17,15,36,1,8,11,18,26,36,1,17,15,16,15,70,2,23,5,70,6,8,16,70,7,10,13,39,0,33,28,72,15,13,87,1,5,1,0,1,0,1,4,54,0,0,5,2,6,0,3,5,0,0,2,6,5,1,1,10,41,0,40,19,0,41,0,9,24,13,7,5,1,0,43,1,29,24,3,43,1,10,14,11,10,11,2.2777777777777777,1.675761349545015,1.5,0.7559289460184544,14.096153846153847,7.68563624723984,3.2452830188679247,1.9105542930839419
GH,GHA,Ghana,Western,2021-01-13,2020-12-22,100,2,77686.1108062934,0,0,16,96,7452335.804372681,53,7,3,90,5,13,82,7,3,90,5,15,80,6,11,83,5,12,83,6,4,90,6,4,90,6,4,90,7,3,90,5,5,90,6,12,82,5,4,91,6,13,81,97,0,1,2,87,0,5,8,97,0,2,1,85,0,8,7,89,0,3,8,88,0,4,8,96,0,1,3,96,0,3,1,96,0,2,2,97,0,3,0,95,0,2,3,88,0,6,6,96,1,2,1,87,0,12,1,4,0,10,86,90,0,5,5,5,1,19,75,81,1,8,10,92,0,8,0,92,0,1,7,0,99,0,1,0,16,1,16,67,100,0,9,0,30,24,14,23,15,3,26,15,41,15,6,34,13,32,15,6,34,18,27,15,5,32,20,28,15,6,14,8,57,0,84,3,5,8,84,5,3,8,84,2,10,4,84,6,1,9,84,5,3,8,84,4,5,7,86,2,2,10,86,2,2,10,86,1,3,10,86,2,3,9,86,1,3,10,86,1,5,8,86,3,2,9,95,0,1,4,95,0,1,4,95,0,1,4,95,1,0,4,95,0,1,4,24,2,38,36,24,2,42,32,24,3,29,44,24,1,41,34,24,2,37,37,24,3,38,35,28,0,36,36,64,1,18,5,3,9,30,0,1,14,27,28,30,0,67,3,30,2,10,58,30,0,22,25,14,4,3,2,30,0,21,16,23,10,34,0,11,32,18,5,35,0,0,59,6,40,0,2,54,4,64,1,32,3,60,2,27,11,73,1,22,4,61,2,25,12,65,2,27,6,63,1,27,9,40,2,2,0,9,8,39,40,0,2,1,11,10,36,42,1,12,15,19,11,42,0,9,8,24,17,42,0,18,12,12,16,70,4,23,3,70,11,10,9,70,8,17,5,44,1,29,26,74,17,9,83,1,5,1,2,0,0,0,8,54,0,2,4,6,5,1,3,4,1,3,2,1,0,1,3,10,47,2,41,9,1,47,1,7,25,10,3,3,2,2,47,2,19,29,3,47,1,13,15,9,5,10,3.025,1.8877133093935474,1.6666666666666667,0.7071067811865476,12.27450980392157,7.1444480021133865,2.4489795918367347,2.1895702060164295
GH,GHA,Ghana,Ashanti,2021-01-14,2020-12-31,100,2,145634.12575962473,1,48082.2538103584,7,89,8254384.56880475,45,3,5,92,2,7,91,2,5,93,2,14,84,2,15,83,3,17,80,3,5,92,2,8,90,4,4,92,2,9,89,2,9,89,4,19,77,4,3,93,4,12,84,95,0,2,3,93,0,4,3,95,1,2,2,86,0,4,10,85,0,5,10,83,1,6,10,95,0,0,5,92,0,2,6,96,0,3,1,91,0,7,2,91,1,3,5,81,2,3,14,97,0,1,2,88,0,7,5,10,1,4,85,96,0,2,2,13,0,13,74,87,0,3,10,97,0,3,0,97,0,1,2,0,99,1,0,0,17,2,13,68,100,0,19,0,23,27,19,12,24,4,25,13,34,24,11,28,12,25,24,7,41,11,17,24,7,35,13,21,24,9,6,4,57,0,88,6,1,5,88,4,5,3,88,4,6,2,88,5,3,4,88,6,5,1,88,5,3,4,83,2,0,15,83,2,0,15,83,2,0,15,83,2,0,15,83,2,1,14,83,2,2,13,83,2,0,15,99,0,0,1,99,0,1,0,99,0,1,0,99,0,0,1,99,0,0,1,30,2,31,37,30,2,47,21,30,2,27,41,30,2,34,34,30,2,40,28,30,2,37,31,34,0,34,32,66,0,15,7,5,7,34,2,5,10,19,30,34,0,63,3,34,1,14,51,34,0,21,27,8,5,5,0,34,0,16,21,18,11,35,2,18,23,20,2,37,2,1,52,8,42,5,1,48,4,70,2,24,4,53,3,34,10,73,2,18,7,67,1,16,16,60,1,31,8,64,2,27,7,45,1,1,5,2,9,37,45,3,0,4,5,15,28,51,0,20,9,8,12,51,0,5,6,10,28,51,1,18,7,14,9,75,2,21,2,75,5,7,13,75,6,11,8,51,0,21,28,72,18,10,83,1,9,0,0,3,0,0,4,62,0,1,6,3,13,1,2,4,0,2,0,1,1,1,0,3,52,1,34,13,0,52,0,12,26,6,2,1,1,0,54,2,17,21,6,54,0,11,7,12,4,12,3.075,2.0554804791094465,2,1,12.909090909090908,6.68499945841323,3.173913043478261,2.1736231690795487
GH,GHA,Ghana,Central,2021-01-14,2020-12-21,100,5,495242.0886861368,3,146996.983533925,9,89,7188591.753107768,41,6,10,84,7,14,79,6,1,93,7,13,80,7,11,82,7,15,78,5,7,88,5,5,90,6,2,92,6,3,91,6,10,84,4,19,77,7,2,91,8,18,74,90,1,5,4,86,1,6,7,99,0,0,1,87,1,5,7,89,3,1,7,85,3,5,7,93,0,1,6,95,2,2,1,98,0,1,1,97,1,2,0,90,3,2,5,81,2,9,8,98,1,1,0,82,2,9,7,9,2,7,82,94,0,5,1,13,0,20,67,80,0,9,11,91,0,9,0,91,0,0,9,0,100,0,0,0,22,2,21,55,100,0,16,1,35,20,10,18,21,3,35,5,36,21,8,37,7,27,21,7,45,6,21,21,7,45,8,19,21,7,21,3,48,0,79,15,1,5,79,10,7,4,79,8,9,4,79,15,1,5,79,14,4,3,79,14,3,4,94,2,0,4,94,2,0,4,94,2,0,4,94,1,1,4,94,2,0,4,94,2,1,3,94,2,0,4,98,1,0,1,98,1,0,1,98,1,0,1,98,0,1,1,98,1,0,1,26,4,28,42,26,4,44,26,26,5,20,49,26,4,38,32,26,3,40,31,26,5,38,31,29,0,36,35,64,0,20,5,4,7,30,2,4,15,25,24,30,1,64,5,31,1,19,49,31,1,21,26,11,4,2,4,31,1,24,18,18,8,32,1,14,33,18,2,33,1,2,57,7,44,2,1,46,7,72,2,24,2,57,2,33,8,81,2,15,2,63,3,19,15,60,3,32,5,62,2,31,5,44,0,4,3,7,5,37,44,1,2,3,11,6,33,51,0,18,5,14,12,51,0,12,5,13,19,51,1,21,8,10,9,72,3,21,4,72,9,8,11,72,7,14,7,52,2,27,19,81,13,6,87,0,4,1,2,1,0,0,5,60,0,3,3,4,12,1,1,4,1,0,1,2,1,1,0,6,57,0,36,7,0,57,0,6,22,11,2,1,1,0,57,2,10,21,10,57,0,9,11,13,3,7,2.4878048780487805,1.7047280020506526,1.3333333333333333,0.5163977794943222,11.238095238095237,6.453622631040585,2.45,1.6478424121816426
GH,GHA,Ghana,Eastern,2021-01-14,2020-12-24,100,2,71802.02346220671,1,32432.061330492,7,95,6610208.519084033,49,1,8,91,1,13,86,1,4,95,1,18,81,1,14,85,0,20,80,1,4,95,1,4,95,2,7,91,1,8,91,2,9,89,1,26,73,1,4,95,1,18,81,92,0,5,3,87,0,7,6,96,1,1,2,82,0,9,9,86,0,9,5,80,0,10,10,96,0,3,1,96,0,3,1,93,0,2,5,92,1,5,2,91,0,5,4,74,0,16,10,96,0,2,2,82,0,12,6,5,0,5,90,95,0,2,3,8,2,13,77,87,2,3,8,97,0,3,0,97,0,1,2,0,99,0,1,0,15,1,22,62,100,0,12,2,25,26,23,12,22,0,36,12,30,22,5,35,13,25,22,2,41,13,22,22,3,32,20,23,22,2,13,5,58,0,80,5,4,11,80,6,5,9,80,3,13,4,80,6,4,10,80,4,8,8,80,4,8,8,89,1,1,9,89,2,0,9,89,2,0,9,89,2,0,9,89,2,0,9,89,1,2,8,89,2,1,8,99,0,0,1,99,0,1,0,99,0,1,0,99,0,0,1,99,0,1,0,24,2,32,42,24,2,46,28,24,2,27,47,24,2,38,36,24,2,40,34,24,2,47,27,26,1,34,39,66,0,21,8,3,2,27,2,3,10,29,29,27,1,70,2,33,0,20,47,33,0,24,17,14,6,2,4,33,0,20,16,24,7,34,0,19,28,14,5,35,1,1,56,7,42,0,6,48,4,69,1,22,8,55,1,35,9,73,1,19,7,63,1,23,13,61,1,31,7,53,1,39,7,44,0,0,4,2,8,42,44,0,0,3,2,11,40,45,1,15,10,17,12,45,0,12,9,19,15,45,1,23,11,12,8,66,2,29,3,66,9,8,17,66,8,16,10,45,0,34,21,79,15,6,87,2,4,2,1,1,0,0,3,53,0,3,3,3,13,1,3,6,1,2,3,0,2,0,3,4,49,1,41,9,0,49,1,2,25,16,5,2,0,0,51,2,9,30,8,51,1,14,14,5,5,10,2.826923076923077,2.0265023847840506,1.5,0.5773502691896257,12.770833333333334,6.38228793543351,2.659090909090909,1.6557606531079756
GH,GHA,Ghana,Greater Accra,2021-01-14,2021-01-03,100,3,186391.27772051288,0,0,13,96,6723741.721389661,53,2,6,92,2,14,84,2,4,94,3,16,81,2,9,89,2,17,81,2,3,95,2,3,95,3,3,94,2,1,97,2,3,95,1,19,80,2,3,95,2,20,78,94,0,3,3,86,0,5,9,96,0,1,3,84,0,4,12,91,0,2,7,83,1,6,10,97,0,1,2,97,0,2,1,97,0,0,3,99,0,0,1,97,0,2,1,81,0,2,17,97,0,2,1,80,0,9,11,4,0,9,87,92,0,4,4,6,1,17,76,83,0,6,11,94,1,4,1,94,0,5,1,0,95,2,3,0,13,4,19,64,100,0,10,1,17,25,22,25,14,4,33,25,24,14,5,33,17,31,14,2,34,21,29,14,1,34,23,28,14,4,11,8,63,0,82,6,5,7,82,7,10,1,82,2,14,2,82,7,2,9,82,5,8,5,82,6,5,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,17,2,48,33,17,3,48,32,17,4,36,43,17,3,57,23,17,2,36,45,17,2,43,38,19,0,45,36,55,0,30,7,3,5,23,1,2,17,28,29,23,5,69,3,28,0,12,60,28,0,26,27,12,4,2,1,28,1,18,15,27,11,30,1,10,34,21,4,30,1,3,60,6,31,3,3,60,3,53,2,37,8,54,1,36,9,65,1,29,5,45,0,35,20,66,0,28,6,59,1,34,6,36,1,0,3,9,10,41,36,1,0,2,7,13,41,38,1,14,15,16,16,38,1,8,11,17,25,38,1,17,14,16,14,71,2,23,4,71,5,8,16,71,6,10,13,41,0,32,27,73,14,13,88,0,5,1,0,1,0,1,4,56,0,0,5,2,6,0,3,5,0,0,2,5,5,0,1,10,43,0,39,18,0,43,0,9,24,12,6,5,1,0,45,1,28,23,3,45,1,9,15,10,10,10,2.2641509433962264,1.6887745146683508,1.5,0.7559289460184544,13.94,7.7417764137707,3.294117647058823,1.9523741203679053
GH,GHA,Ghana,Western,2021-01-14,2020-12-23,100,2,77686.1108062934,0,0,16,96,7446624.105160364,53,7,4,89,5,13,82,7,3,90,5,15,80,6,11,83,5,11,84,6,4,90,6,4,90,6,4,90,7,3,90,5,6,89,6,12,82,5,4,91,6,14,80,96,0,1,3,87,0,5,8,97,0,2,1,85,0,8,7,89,0,3,8,89,0,3,8,96,0,1,3,96,0,3,1,96,0,2,2,97,0,3,0,94,0,2,4,88,0,6,6,96,1,2,1,86,0,12,2,4,0,10,86,90,0,5,5,5,1,19,75,81,1,8,10,92,0,8,0,92,0,1,7,0,99,0,1,0,16,1,16,67,100,1,9,0,30,24,15,22,15,3,26,16,40,15,6,34,13,32,15,6,34,18,27,15,5,32,20,28,15,6,14,8,57,1,84,3,5,8,84,5,3,8,84,2,10,4,84,6,1,9,84,5,3,8,84,4,5,7,86,2,2,10,86,2,2,10,86,1,3,10,86,2,3,9,86,1,3,10,86,1,5,8,86,3,2,9,95,0,1,4,95,0,1,4,95,0,1,4,95,1,0,4,95,0,1,4,24,2,38,36,24,2,43,31,24,3,29,44,24,1,41,34,24,2,37,37,24,3,38,35,28,0,35,37,65,1,17,5,3,9,30,0,1,14,27,28,30,0,68,2,30,2,10,58,30,0,22,26,13,4,3,2,30,0,21,17,22,10,34,0,12,32,18,4,35,0,0,60,5,40,0,2,55,3,64,1,32,3,59,2,27,12,73,1,22,4,61,2,25,12,65,2,27,6,63,1,28,8,40,2,2,0,8,8,40,40,0,2,0,11,11,36,42,1,13,15,18,11,42,0,10,8,23,17,42,0,19,12,11,16,69,4,24,3,69,12,10,9,69,8,18,5,44,1,28,27,73,18,9,82,1,6,1,2,0,0,0,8,54,0,2,4,6,5,1,3,4,1,3,2,1,0,1,3,10,47,2,41,9,1,47,1,7,25,10,3,3,2,2,47,2,19,29,3,47,1,14,15,9,5,9,3.025,1.8877133093935474,1.6666666666666667,0.7071067811865476,12.294117647058824,7.156239564595525,2.4489795918367347,2.1895702060164295
