ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..99,B1_1..77,B1_1.1,B1_1.2,B1_2..99,B1_2..77,B1_2.1,B1_2.2,B1_3..99,B1_3..77,B1_3.1,B1_3.2,B1_4..99,B1_4..77,B1_4.1,B1_4.2,B1_5..99,B1_5..77,B1_5.1,B1_5.2,B1_6..99,B1_6..77,B1_6.1,B1_6.2,B1_7..99,B1_7..77,B1_7.1,B1_7.2,B1_8..99,B1_8..77,B1_8.1,B1_8.2,B1_9..99,B1_9..77,B1_9.1,B1_9.2,B1_10..99,B1_10..77,B1_10.1,B1_10.2,B1_11..99,B1_11..77,B1_11.1,B1_11.2,B1_12..99,B1_12..77,B1_12.1,B1_12.2,B1_13..99,B1_13..77,B1_13.1,B1_13.2,B1_14..99,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
EG,EGY,Egypt,Ad Daqahliyah,2021-01-04,2021-01-01,100,4,275761.09436330886,4,275761.09436330886,96,92,5036732.739907722,48,0,5,4,91,0,3,23,74,0,3,10,87,0,1,38,61,0,3,26,71,0,4,33,63,0,3,20,77,0,2,13,85,0,5,10,85,0,4,7,89,0,4,14,82,0,1,28,71,0,4,9,87,0,4,29,67,96,1,1,2,77,2,10,11,90,0,8,2,62,4,11,23,74,2,10,14,67,2,14,17,80,2,12,6,87,0,10,3,90,2,4,4,93,0,6,1,86,0,9,5,72,3,11,14,91,0,6,3,71,2,16,11,7,1,35,57,67,0,16,17,11,3,10,76,91,0,4,5,96,0,2,2,0,96,0,3,1,0,97,0,0,2,1,20,1,9,70,100,0,0,0,0,0,14,1,21,30,19,15,23,5,16,33,23,23,6,28,26,17,23,6,40,22,9,23,8,23,24,22,23,7,13,20,37,0,91,3,3,3,91,2,3,4,91,0,9,0,91,3,2,4,91,2,4,3,91,3,4,2,98,1,0,1,98,1,0,1,98,1,0,1,98,1,1,0,98,1,0,1,98,1,0,1,98,1,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,1,0,99,0,0,1,25,3,28,44,25,3,42,30,25,4,21,50,25,3,40,32,25,6,13,56,25,4,26,45,25,0,44,31,56,0,24,9,5,6,26,2,5,14,27,26,26,2,67,5,33,1,24,42,33,0,22,20,13,2,3,7,33,1,22,16,15,13,34,1,21,23,15,6,35,0,5,53,7,39,0,7,47,7,72,1,23,4,58,4,32,6,79,3,13,5,60,4,21,15,87,2,11,0,74,2,21,3,39,0,2,6,12,19,22,39,0,5,5,16,17,18,40,2,32,16,5,5,40,1,6,5,9,39,40,1,14,21,8,16,65,1,24,10,65,11,13,11,65,11,13,11,42,0,33,25,75,0,8,17,92,0,2,0,0,0,2,0,4,59,0,1,8,4,3,2,0,7,3,0,1,3,1,0,0,8,46,0,38,15,0,1,46,0,17,9,22,6,0,0,0,51,1,20,4,24,51,0,5,22,16,6,0,3.21875,2.5227142726807767,3.1785714285714284,2.161165176619992,14.56,3.9752294247743536,4,1.71945390724219
EG,EGY,Egypt,Al Bahr al Ahmar,2021-01-04,2020-12-26,100,0,0,0,0,64,91,1518505.5530780365,56,0,5,1,94,0,3,13,84,0,4,4,92,0,3,24,73,0,2,22,76,0,3,20,77,0,4,11,85,0,2,15,83,0,5,2,93,0,3,9,88,0,4,17,79,0,1,29,70,0,5,4,91,0,5,22,73,99,0,1,0,87,0,6,7,96,0,2,2,76,0,7,17,78,0,13,9,80,1,10,9,89,0,4,7,85,0,9,6,98,0,1,1,91,0,7,2,83,0,13,4,71,0,13,16,96,0,2,2,78,0,10,12,8,1,28,63,76,2,6,16,13,1,18,68,82,0,3,15,97,0,1,2,0,97,0,2,1,0,98,0,1,1,0,18,3,10,69,100,0,0,0,0,0,17,1,27,24,15,16,21,3,23,30,23,21,2,37,20,20,21,4,43,14,18,21,4,32,15,28,21,7,18,16,38,0,91,0,4,5,91,0,5,4,91,0,7,2,91,0,3,6,91,0,5,4,91,0,4,5,94,0,0,6,94,0,0,6,94,0,0,6,94,0,0,6,94,0,0,6,94,0,0,6,94,0,0,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,22,3,28,47,22,3,51,24,22,3,38,37,22,3,44,31,22,2,21,55,22,3,22,53,25,0,53,22,47,0,32,9,5,7,28,1,0,9,29,33,28,1,71,0,28,0,12,60,28,1,24,21,11,7,4,4,28,1,15,14,29,13,29,0,18,33,17,3,30,0,5,59,6,32,0,4,56,8,73,0,23,4,50,0,40,10,63,0,22,15,56,0,19,25,80,0,13,7,79,0,16,5,36,1,0,3,14,14,32,36,1,2,6,9,14,32,38,1,19,24,11,7,38,0,6,8,12,36,38,0,15,18,13,16,67,3,27,3,67,9,17,7,67,8,18,7,39,0,32,29,71,0,14,15,86,0,6,0,2,1,0,1,4,54,0,1,4,4,1,1,3,1,0,2,0,4,1,16,1,7,42,2,37,18,0,1,42,0,7,18,21,7,3,2,0,44,1,40,9,6,44,1,12,23,14,3,3,3.018867924528302,2.6201186558402556,2.8947368421052633,1.7286711930171257,15.2,3.2053196524019367,2.9423076923076925,1.830176907108222
EG,EGY,Egypt,Al Buhayrah,2021-01-04,2021-01-01,100,2,13775.9049081053,1,7214.38641460759,127,94,6058714.216790567,64,0,5,2,93,0,3,17,80,0,2,11,87,0,2,35,63,0,3,28,69,0,4,26,70,0,4,10,86,0,5,14,81,0,3,6,91,0,3,5,92,0,3,14,83,0,4,26,70,0,5,6,89,0,2,36,62,98,0,1,1,83,4,2,11,89,3,5,3,65,4,12,19,72,4,7,17,74,3,10,13,90,2,3,5,86,5,4,5,94,1,2,3,95,0,4,1,86,1,7,6,74,5,9,12,94,1,3,2,64,1,18,17,6,0,42,52,59,0,24,17,8,2,11,79,89,0,1,10,99,0,0,1,0,99,0,1,0,0,99,0,0,1,0,11,2,14,73,100,0,0,0,0,0,10,0,29,31,12,18,16,4,25,22,33,16,6,31,27,20,16,5,42,16,21,16,4,33,21,26,16,7,21,19,37,0,87,3,1,9,87,2,2,9,87,0,8,5,87,3,5,5,87,2,6,5,87,3,5,5,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,19,3,44,34,19,2,51,28,19,6,23,52,19,3,45,33,19,3,23,55,19,1,31,49,20,0,55,25,45,0,31,12,3,9,23,0,2,19,31,25,23,0,74,3,25,2,16,57,25,0,29,17,12,9,2,6,25,0,19,16,20,20,26,1,19,31,20,3,26,0,7,62,5,27,0,4,63,6,56,1,40,3,49,1,43,7,77,0,15,8,55,1,29,15,77,0,15,8,69,1,28,2,28,1,2,5,15,21,28,28,1,3,15,15,10,28,29,3,28,20,12,8,29,1,5,6,21,38,29,0,17,16,16,22,67,5,20,8,67,9,20,4,67,7,19,7,29,0,44,27,73,0,11,16,89,0,3,0,0,1,1,1,5,46,0,7,9,3,3,2,1,4,6,0,2,4,0,2,1,10,34,0,51,15,0,0,34,0,15,28,12,6,3,2,0,35,1,24,11,29,35,0,3,32,17,8,5,3.689655172413793,3.0848065511398333,4.035714285714286,2.4717986082584398,14.904761904761903,3.415875109686676,4.322033898305085,1.7463328865239955
EG,EGY,Egypt,Al Fayyum,2021-01-04,2020-12-27,100,1,299792.333694486,1,299792.333694486,93,89,4850050.65285223,61,0,4,3,93,0,3,17,80,0,3,8,89,0,1,36,63,0,2,31,67,0,4,22,74,0,4,19,77,0,6,16,78,0,4,7,89,0,4,4,92,0,3,18,79,0,2,31,67,0,5,8,87,0,4,26,70,97,1,0,2,83,1,10,6,92,0,5,3,64,1,19,16,69,2,18,11,78,3,10,9,81,1,14,4,84,0,12,4,93,0,6,1,96,0,3,1,82,1,11,6,69,4,14,13,92,1,1,6,74,2,15,9,9,2,35,54,68,0,19,13,12,3,10,75,90,0,3,7,97,0,3,0,0,97,0,3,0,0,97,0,1,1,1,19,1,13,67,100,0,0,0,0,0,13,0,33,22,19,13,19,4,29,27,21,19,5,34,24,18,19,5,37,25,14,19,5,30,22,24,19,6,22,18,35,0,87,4,6,3,87,4,4,5,87,2,9,2,87,5,4,4,87,5,4,4,87,5,5,3,96,1,0,3,96,1,0,3,96,1,0,3,96,1,0,3,96,1,0,3,96,0,1,3,96,1,0,3,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,0,1,0,20,4,31,45,20,3,49,28,20,6,32,42,20,2,54,24,20,3,22,55,20,2,42,36,20,1,59,20,41,0,28,16,6,9,21,1,3,18,30,27,21,1,77,1,24,0,18,58,24,0,25,25,10,7,3,6,24,0,18,15,27,16,25,4,17,36,16,2,26,1,2,64,7,31,1,4,60,4,69,0,25,6,51,1,31,17,68,0,22,10,46,1,25,28,78,0,14,8,58,1,36,5,32,2,2,12,7,20,25,32,2,5,10,11,16,24,34,0,22,32,3,9,34,0,7,9,11,39,34,0,17,18,11,20,65,5,25,5,65,5,23,7,65,6,20,9,34,1,40,25,75,0,14,11,86,0,4,0,2,2,2,1,3,46,0,4,14,5,4,2,0,9,2,1,0,3,1,0,4,5,37,1,48,13,0,1,37,0,13,29,14,5,2,0,0,37,1,25,7,30,37,2,10,28,14,3,6,3.696428571428571,2.7496753055068677,3,2.2677868380553634,14.592592592592593,3.5741129973295394,3.689655172413793,1.8844413435428224
EG,EGY,Egypt,Al Gharbiyah,2021-01-04,2021-01-01,100,1,31932.1576815926,1,31932.1576815926,144,87,6297515.223973728,60,0,2,2,96,0,2,20,78,0,2,11,87,0,2,40,58,0,2,30,68,0,2,23,75,0,1,22,77,0,2,13,85,0,2,8,90,0,2,8,90,0,2,22,76,0,2,37,61,0,2,6,92,0,4,29,67,98,0,2,0,80,3,10,7,89,0,7,4,60,2,13,25,70,0,12,18,77,2,10,11,78,1,9,12,87,0,10,3,92,1,6,1,92,0,6,2,78,0,17,5,63,2,20,15,94,1,3,2,71,1,16,12,13,0,41,46,62,0,23,15,17,0,15,68,85,0,5,10,95,0,2,3,0,95,0,3,2,0,97,0,3,0,0,22,0,11,67,100,0,0,0,0,0,19,0,27,20,17,17,23,9,24,20,24,23,6,30,19,22,23,6,37,17,17,23,8,22,16,31,23,9,15,13,40,0,89,2,5,4,89,4,2,5,89,0,7,4,89,4,1,6,89,4,2,5,89,2,7,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,26,1,30,43,26,1,46,27,26,1,26,47,26,2,39,33,26,2,13,59,26,2,32,40,28,0,44,28,56,1,23,10,1,9,29,1,2,21,19,28,29,1,70,0,29,0,16,55,29,0,35,17,8,7,1,3,29,0,24,14,22,11,29,1,17,35,17,1,29,0,4,61,6,33,0,5,55,7,70,0,23,7,56,0,34,10,75,1,14,10,63,0,21,16,88,0,4,8,69,0,24,7,33,0,1,7,11,19,29,33,0,4,8,17,14,24,33,0,21,28,8,10,33,0,8,7,12,40,33,0,14,14,16,23,72,3,22,3,72,6,16,6,72,6,18,4,33,0,35,32,68,0,12,20,89,0,3,0,1,1,0,1,5,55,0,3,11,5,5,2,1,5,2,0,1,2,0,0,0,8,36,0,44,20,0,0,36,0,20,16,17,8,1,2,0,38,1,25,8,28,38,1,7,26,19,8,1,3.607142857142857,2.9212610690874983,4.433333333333334,3.2555875928490456,15.701612903225806,3.0264675039751645,3.6206896551724133,1.609484893155141
EG,EGY,Egypt,Al Iskandariyah,2021-01-04,2021-01-03,100,1,14639.9931171398,1,14639.9931171398,150,89,1531077.8891545883,56,0,2,3,95,0,2,21,77,0,2,13,85,0,2,32,66,0,2,31,67,0,2,29,69,0,1,17,82,0,2,14,84,0,2,9,89,0,1,7,92,0,2,12,86,0,2,31,67,0,2,6,92,0,1,36,63,97,0,2,1,79,0,9,12,87,0,7,6,68,2,14,16,69,4,16,11,71,2,15,12,83,3,9,5,86,2,7,5,91,1,5,3,93,0,6,1,88,1,8,3,69,2,14,15,94,0,5,1,64,2,16,18,10,1,43,46,61,0,20,19,15,4,10,71,90,1,1,8,99,0,1,0,0,99,0,1,0,0,99,0,0,1,0,21,0,14,65,100,0,0,0,0,0,19,0,33,22,14,12,24,2,34,26,14,24,5,32,21,18,24,4,44,17,11,24,6,28,24,18,24,8,18,19,31,0,88,5,3,4,88,5,3,4,88,2,10,0,88,3,2,7,88,5,3,4,88,4,6,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,26,3,34,37,26,0,47,27,26,3,34,37,26,2,39,33,26,4,13,57,26,0,38,36,28,0,43,29,57,0,22,12,3,6,30,2,2,19,24,23,30,2,66,2,32,0,18,50,32,0,30,19,8,7,3,1,32,0,16,16,18,18,33,1,11,31,24,0,34,1,3,55,7,36,1,1,56,6,66,0,29,5,53,1,38,8,66,1,23,10,61,1,17,21,87,0,7,6,62,1,35,2,36,0,2,4,14,19,25,36,0,5,7,13,19,20,36,2,28,20,6,8,36,0,9,16,8,31,36,0,22,18,17,7,60,4,32,4,60,7,26,7,60,6,24,10,38,1,32,29,71,0,7,22,94,0,2,1,1,0,1,0,1,62,0,0,7,2,3,1,0,6,3,0,1,1,2,0,3,9,42,0,37,20,0,1,42,0,17,17,16,5,3,0,0,43,2,48,5,2,43,1,1,33,21,1,0,3.4107142857142856,2.007049265276454,4.34375,3.178652331596095,15.714285714285714,3.740268759007886,3.865384615384616,1.4822987732208397
EG,EGY,Egypt,Al Isma`iliyah,2021-01-04,2020-12-30,100,2,51528.268554357404,2,51528.268554357404,103,88,2850436.2858805205,61,0,1,3,96,0,1,24,75,0,0,10,90,0,1,32,67,0,1,24,75,0,1,21,78,0,1,10,89,0,1,19,80,0,1,8,91,0,1,10,89,0,1,17,82,0,0,40,60,0,1,5,94,0,1,26,73,97,0,1,2,76,1,9,14,90,1,5,4,68,0,11,21,76,2,8,14,79,1,8,12,90,0,8,2,81,1,8,10,92,1,5,2,90,1,7,2,83,2,7,8,60,5,10,25,95,0,2,3,74,1,15,10,10,2,36,52,66,0,14,20,13,4,16,67,84,0,5,11,95,0,2,3,0,95,0,2,3,0,98,0,2,0,0,22,1,16,61,100,0,0,0,0,0,14,1,33,23,12,17,20,6,26,33,15,20,10,33,19,18,20,8,39,19,14,20,8,31,19,22,20,10,18,13,39,0,84,7,2,7,84,7,3,6,84,3,9,4,84,6,4,6,84,7,5,4,84,7,5,4,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,22,3,28,47,22,3,55,20,22,4,31,43,22,3,45,30,22,3,21,54,22,2,20,56,23,1,40,36,60,0,23,9,2,6,24,0,1,11,34,30,24,0,73,3,25,3,23,49,25,0,30,22,11,6,2,4,25,0,30,10,16,19,25,0,21,35,11,8,25,0,6,66,3,30,2,1,61,6,72,0,22,6,45,2,44,9,69,2,25,4,55,0,22,23,79,0,15,6,80,1,18,1,33,0,2,6,10,19,30,33,0,4,8,13,15,27,37,1,26,26,6,4,37,0,4,7,18,34,37,0,10,19,13,21,71,4,21,4,71,10,12,7,71,11,16,2,37,0,26,37,63,0,12,25,89,0,1,0,0,2,3,0,5,63,0,0,6,4,4,1,0,2,4,0,0,2,3,0,1,10,38,1,37,23,0,1,38,0,10,15,22,9,2,3,1,39,0,39,10,12,39,0,4,24,27,5,1,3.232142857142857,2.750147575733289,3.2333333333333334,2.6350859873862826,14.701754385964913,3.821765262847886,3.218181818181818,1.791863390656333
EG,EGY,Egypt,Al Jizah,2021-01-04,2021-01-03,100,2,50006.0827618494,2,50006.0827618494,118,90,2133167.179033633,50,0,2,4,94,0,1,25,74,0,2,10,88,0,1,28,71,0,2,36,62,0,1,24,75,0,2,11,87,0,1,14,85,0,2,8,90,0,1,11,88,0,1,20,79,0,1,29,70,0,2,11,87,0,2,26,72,96,1,3,0,75,2,14,9,90,0,6,4,72,2,17,9,64,3,15,18,76,2,11,11,89,0,8,3,86,1,9,4,92,1,2,5,89,1,8,2,80,2,14,4,71,2,13,14,89,0,8,3,74,0,16,10,10,0,34,56,68,0,12,20,12,1,9,78,91,0,2,7,98,0,1,1,0,98,0,1,1,0,99,0,1,0,0,15,3,16,66,100,0,0,0,0,0,16,0,26,23,15,20,24,7,25,23,21,24,8,30,17,21,24,7,42,12,15,24,9,29,14,24,24,10,19,18,29,0,86,5,4,5,86,8,2,4,86,4,8,2,86,9,2,3,86,7,3,4,86,5,5,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,31,3,26,40,31,2,39,28,31,2,25,42,31,2,42,25,31,3,12,54,31,3,25,41,32,2,47,19,53,0,28,8,2,9,32,1,4,19,20,24,32,1,64,3,33,1,11,55,33,1,25,13,10,6,6,6,33,2,15,17,15,18,34,3,11,27,20,5,34,1,6,56,3,35,3,5,49,8,75,0,19,6,61,0,28,11,75,0,14,11,59,0,21,20,89,0,7,4,75,0,20,5,39,2,3,8,11,9,28,39,2,4,9,9,16,21,39,1,31,14,8,7,39,1,8,11,14,27,39,1,16,19,10,15,65,5,24,6,65,4,25,6,65,7,19,9,40,1,25,34,66,0,11,23,90,0,3,0,1,0,0,0,6,66,0,0,9,2,2,1,0,0,6,0,1,2,2,3,3,3,46,0,37,15,1,1,46,0,14,18,16,4,1,0,1,49,1,37,4,9,49,0,7,23,17,2,2,3.711864406779661,3.0060332864471944,3.896551724137931,2.9319036671249097,14.56,4.802890286279796,3.3191489361702122,2.022765895658751
EG,EGY,Egypt,Al Minufiyah,2021-01-04,2021-01-01,100,3,68595.37927028812,2,62621.2976360168,121,86,2521726.1105143046,55,0,5,4,91,0,5,15,80,0,6,6,88,0,5,27,68,0,4,30,66,0,4,18,78,0,5,19,76,0,2,15,83,0,4,6,90,0,6,8,86,0,6,10,84,0,4,29,67,0,6,5,89,0,4,24,72,96,0,3,1,85,1,8,6,94,0,4,2,73,2,15,10,70,1,12,17,82,0,10,8,81,1,11,7,85,0,9,6,94,0,2,4,92,0,8,0,90,0,7,3,71,2,15,12,95,0,4,1,76,1,12,11,11,3,38,48,65,0,15,20,14,5,13,68,87,1,4,8,96,0,1,3,0,96,0,2,2,0,98,0,1,1,0,24,2,10,64,100,0,0,0,0,0,16,3,30,22,14,15,24,5,25,28,18,24,10,29,22,15,24,11,35,18,12,24,10,26,20,20,24,11,14,17,34,0,91,5,2,2,91,4,3,2,91,0,8,1,91,5,1,3,91,5,2,2,91,5,1,3,96,1,0,3,96,1,0,3,96,1,2,1,96,1,2,1,96,2,0,2,96,2,1,1,96,2,0,2,98,0,0,2,98,0,2,0,98,0,0,2,98,0,2,0,98,0,0,2,26,5,36,33,26,4,45,25,26,8,23,43,26,7,35,32,26,8,12,54,26,5,31,38,27,0,43,30,57,1,26,8,4,4,29,0,0,17,33,21,29,0,70,1,30,0,19,51,30,1,21,32,9,2,1,4,30,2,25,14,17,12,30,1,15,40,11,3,33,0,2,60,5,34,1,5,55,5,64,0,32,4,55,1,40,4,77,0,13,10,65,0,24,11,88,0,8,4,69,0,29,2,37,2,0,3,15,17,26,37,1,2,7,13,12,28,40,0,22,28,5,5,40,0,2,8,16,34,40,0,13,17,15,15,70,2,22,6,70,7,17,6,70,4,21,5,40,0,31,29,71,0,13,16,88,0,6,1,1,0,0,1,3,57,0,0,9,4,7,0,1,6,5,0,0,3,0,0,1,7,43,0,40,14,0,3,43,0,16,19,14,6,1,1,0,45,0,13,9,33,45,0,5,24,22,2,2,3.6888888888888887,2.5479244870912465,3.6774193548387095,2.773530803557006,14.89090909090909,3.337068614222209,3.6481481481481484,1.9920351535828158
EG,EGY,Egypt,Al Minya,2021-01-04,2020-12-30,100,3,45343.776410129816,3,45343.776410129816,80,90,4347817.592788382,56,0,1,4,95,0,2,14,84,0,1,9,90,0,2,30,68,0,2,29,69,0,1,24,75,0,1,11,88,0,2,9,89,0,1,8,91,0,1,4,95,0,1,16,83,0,1,28,71,0,2,7,91,0,2,26,72,96,0,3,1,86,0,7,7,91,2,4,3,70,4,12,14,71,2,14,13,76,2,10,12,89,1,4,6,91,1,7,1,92,0,2,6,96,1,2,1,84,2,9,5,72,2,14,12,93,1,3,3,74,3,14,9,10,0,25,65,79,0,7,14,15,1,13,71,87,1,2,10,98,0,0,2,0,98,0,0,2,0,100,0,0,0,0,20,1,4,75,100,0,0,0,0,0,16,0,35,24,14,11,24,3,33,23,17,24,2,35,22,17,24,2,43,20,11,24,2,33,22,19,24,2,20,16,38,0,96,0,2,2,96,1,0,3,96,0,4,0,96,1,0,3,96,1,0,3,96,0,2,2,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,26,6,32,36,26,9,42,23,26,6,23,45,26,8,40,26,26,10,13,51,26,7,27,40,29,0,51,20,49,0,30,8,2,11,30,2,3,24,29,12,30,0,66,4,30,3,15,52,30,0,20,23,7,7,7,6,30,2,21,13,15,19,31,1,8,29,26,5,32,0,7,56,5,34,0,7,50,9,68,1,25,6,58,1,27,14,77,0,14,9,60,1,17,22,87,0,12,1,73,0,22,5,36,0,0,6,12,16,30,36,0,0,7,10,21,26,38,1,12,28,11,10,38,0,2,10,13,37,38,0,11,21,7,23,68,5,19,8,68,7,16,9,68,4,22,6,39,1,29,31,69,0,9,22,91,0,5,0,1,1,0,0,2,62,0,3,10,3,7,1,1,3,1,1,1,2,1,1,1,2,42,2,46,9,0,1,42,0,14,20,16,7,0,0,1,44,2,20,7,27,44,0,7,25,18,4,2,3.1754385964912286,2.550369770231815,3.75,2.807414993792051,14.807017543859649,3.58288888075385,3.8363636363636364,2.061675301909845
