ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
PRT,Portugal,-99,2021-01-14,2021-01-03,100,0,0,0,0,11,91,598836.8496782567,43,2,0,98,1,12,87,1,4,95,2,9,89,2,18,80,1,6,93,2,7,91,2,0,98,1,4,95,0,2,98,2,2,96,0,17,83,2,1,97,1,10,89,100,0,0,0,88,0,2,10,96,0,2,2,91,0,2,7,82,0,1,17,94,0,1,5,93,0,0,7,100,0,0,0,96,0,2,2,98,0,1,1,98,0,1,1,83,0,1,16,99,0,0,1,90,0,2,8,7,2,7,84,94,1,2,3,10,4,28,58,72,1,3,24,97,0,3,0,97,0,3,0,100,0,0,0,18,3,4,75,56,0,0,43,1,0,12,1,42,30,10,5,18,15,39,19,9,18,13,40,23,6,18,12,46,19,5,18,15,39,23,5,18,15,24,19,24,0,97,1,0,2,97,1,0,2,97,1,0,2,97,1,0,2,97,1,0,2,97,1,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,21,4,30,45,21,4,46,29,21,6,16,57,21,5,28,46,21,6,1,72,21,6,11,62,23,1,27,49,73,0,17,7,1,2,23,1,0,5,28,43,23,1,76,0,25,1,12,62,25,0,62,10,1,1,0,1,25,1,23,15,19,17,26,7,21,33,11,2,27,0,16,56,1,28,4,11,56,1,70,2,27,1,55,2,42,1,85,0,14,1,72,1,23,4,99,0,1,0,90,2,8,0,29,1,0,4,10,21,35,29,1,0,3,13,18,36,31,1,37,27,3,1,31,1,10,19,17,22,31,0,16,25,16,12,59,6,31,4,59,17,10,14,59,12,21,8,31,2,29,38,62,0,14,24,87,1,4,1,0,0,1,0,6,59,0,1,6,1,3,0,1,3,2,0,2,3,3,2,1,13,56,0,14,29,1,0,56,0,1,8,12,9,7,6,1,56,6,19,12,7,56,2,4,14,17,5,2,3.621212121212121,3.0949310953312814,1.8000000000000003,0.8366600265340757,9.15625,3.9684999603734243,2.5,1.3835771443203715
PRT,Portugal,<c3><89>vora,2021-01-14,2021-01-01,100,0,0,0,0,22,98,318896.4879023792,58,0,0,100,0,11,89,0,0,100,0,9,91,0,15,85,0,8,92,0,6,94,0,2,98,0,4,96,0,2,98,0,2,98,0,15,85,0,3,97,0,13,87,100,0,0,0,89,0,2,9,100,0,0,0,91,0,0,9,85,0,4,11,92,0,0,8,94,0,2,4,98,0,0,2,96,0,0,4,98,0,2,0,98,0,1,1,85,0,0,15,97,0,2,1,87,0,1,12,2,0,13,85,87,0,6,7,2,3,39,56,61,0,11,28,89,0,11,0,89,3,8,0,97,0,3,0,16,0,10,74,54,0,0,46,0,0,2,0,55,31,10,2,6,3,42,43,6,6,4,60,28,2,6,1,62,27,4,6,4,52,32,6,6,3,31,32,28,0,90,3,2,5,90,2,1,7,90,3,1,6,90,3,0,7,90,3,0,7,90,3,0,7,83,1,0,16,83,1,0,16,83,1,0,16,83,0,3,14,83,1,0,16,83,1,0,16,83,1,0,16,97,0,0,3,97,0,0,3,97,0,1,2,97,0,0,3,97,0,1,2,8,1,24,67,8,1,62,29,8,2,27,63,8,2,37,53,8,2,3,87,8,2,2,88,8,0,33,59,67,0,24,5,1,3,9,1,0,6,28,56,9,0,91,0,11,0,11,78,11,0,71,10,2,1,0,5,11,0,20,14,29,26,11,1,27,49,10,2,11,0,23,63,3,12,3,14,68,3,76,0,24,0,38,1,60,1,73,1,26,0,63,0,28,9,97,0,1,2,98,0,2,0,12,1,0,2,16,24,45,12,1,0,2,13,28,44,12,0,49,34,4,1,12,0,10,19,31,28,12,0,17,31,23,17,52,4,31,13,52,10,13,25,52,9,20,19,14,0,44,42,58,0,17,25,84,1,2,0,4,0,1,0,8,40,0,5,3,4,4,0,2,4,3,0,1,3,5,7,1,18,39,1,23,37,0,0,39,0,5,9,21,18,6,1,1,41,2,34,13,10,41,1,2,10,35,7,4,2.425,1.7229595884958366,1.8181818181818181,0.7507571935295483,10.867924528301886,2.752884751625637,2.736842105263158,1.2468004163439668
PRT,Portugal,Aveiro,2021-01-14,2021-01-13,100,0,0,0,0,22,94,499177.58651009743,67,2,0,98,2,9,89,2,1,97,1,11,88,2,18,80,2,8,90,2,7,91,2,4,94,2,1,97,2,2,96,2,2,96,2,14,84,2,5,93,2,13,85,100,0,0,0,91,0,2,7,99,0,0,1,89,0,3,8,82,0,6,12,92,0,1,7,93,0,2,5,96,0,1,3,99,0,0,1,98,0,2,0,98,0,0,2,86,0,3,11,95,0,2,3,87,0,3,10,5,1,10,84,91,0,1,8,6,0,36,58,64,1,10,25,90,4,6,0,90,1,9,0,99,0,1,0,17,1,8,74,7,0,0,92,1,0,9,0,45,24,16,6,11,3,39,39,8,11,1,58,24,6,11,2,59,23,5,11,2,45,33,9,11,6,22,31,30,0,92,1,1,6,92,1,1,6,92,1,1,6,92,1,1,6,92,1,1,6,92,1,0,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,11,4,39,46,11,1,61,27,11,3,35,51,11,2,39,48,11,4,5,80,11,4,5,80,12,0,40,48,60,0,24,10,2,4,12,0,0,5,26,57,12,1,87,0,12,1,15,72,12,0,74,10,0,1,0,3,12,1,20,10,25,32,13,1,33,41,10,2,13,0,15,70,2,14,4,12,68,2,61,0,39,0,39,0,61,0,65,0,35,0,61,0,33,6,95,0,3,2,95,0,4,1,15,0,0,5,16,20,44,15,0,0,7,16,21,41,16,0,55,23,4,2,16,0,12,16,26,30,16,0,22,22,29,11,56,1,35,8,56,9,16,19,56,7,25,12,18,0,36,46,54,0,20,26,82,2,2,1,3,2,1,0,7,46,0,0,6,1,5,2,1,1,6,0,3,8,4,1,1,15,27,2,37,34,0,0,27,1,11,16,15,14,12,3,1,32,4,40,16,8,32,3,6,19,31,5,4,3.1714285714285717,2.560855949341413,2.5,1.4142135623730951,9.767857142857142,3.144929954002858,2.4126984126984126,1.2265203946717833
PRT,Portugal,Azores,2021-01-14,2021-01-01,100,0,0,0,0,11,100,395032.8276619674,67,0,0,100,0,5,95,0,3,97,0,14,86,0,12,88,0,6,94,0,4,96,0,3,97,0,2,98,0,0,100,0,6,94,0,15,85,0,4,96,0,13,87,100,0,0,0,95,0,1,4,97,0,1,2,86,1,2,11,88,0,3,9,94,1,1,4,96,0,3,1,97,0,2,1,98,0,1,1,100,0,0,0,94,0,3,3,85,1,5,9,96,0,3,1,87,0,7,6,0,0,5,95,95,0,2,3,1,0,35,64,65,0,14,21,86,0,14,0,86,0,14,0,100,0,0,0,15,1,2,82,54,0,2,44,0,0,3,0,43,31,18,5,5,6,47,37,5,5,5,60,26,4,5,6,48,37,4,5,8,39,36,12,5,10,17,35,33,0,98,0,2,0,98,1,0,1,98,1,1,0,98,1,0,1,98,1,0,1,98,1,1,0,92,1,0,7,92,1,0,7,92,1,0,7,92,0,1,7,92,0,3,5,92,1,2,5,92,1,1,6,96,2,0,2,96,2,1,1,96,2,0,2,96,2,1,1,96,2,0,2,4,0,22,74,4,0,67,29,4,0,28,68,4,0,36,60,4,0,2,94,4,1,4,91,5,0,37,58,63,0,19,13,3,2,5,0,0,7,26,62,5,0,95,0,6,0,12,82,6,0,66,18,2,1,0,7,6,0,16,20,29,29,6,1,42,44,7,0,7,0,20,73,0,8,2,19,71,0,78,0,22,0,33,1,66,0,72,1,26,1,64,1,21,14,98,0,1,1,96,0,4,0,8,0,0,2,13,21,56,8,0,0,3,12,21,56,9,0,50,35,3,3,9,0,11,17,25,38,9,0,12,26,30,23,62,5,26,7,62,11,4,23,62,7,13,18,10,1,57,32,68,0,14,18,87,1,2,0,1,1,0,0,8,30,0,2,6,5,10,2,1,5,1,0,1,6,8,5,3,15,31,0,45,24,0,0,31,0,4,9,18,15,12,8,3,33,1,30,21,15,33,1,2,10,27,18,9,2.8125,1.8567661794532155,7.000000000000001,0,10.339285714285714,3.391308600816803,2.609375,1.2550493255341837
PRT,Portugal,Braga,2021-01-14,2021-01-13,100,0,0,0,0,16,95,501161.9873059435,55,0,0,100,0,9,91,0,0,100,0,9,91,0,14,86,0,6,94,0,0,100,0,3,97,0,1,99,0,3,97,0,3,97,0,14,86,0,6,94,0,13,87,100,0,0,0,91,0,1,8,100,0,0,0,91,0,1,8,86,0,3,11,94,0,2,4,100,0,0,0,97,0,1,2,99,0,1,0,97,0,2,1,97,0,0,3,86,0,1,13,94,0,0,6,87,0,4,9,4,1,11,84,90,0,3,7,5,3,46,46,54,1,13,32,87,4,7,2,87,2,11,0,98,1,1,0,22,1,13,64,7,1,0,92,0,0,8,0,45,31,11,5,10,4,39,36,11,10,5,57,23,5,10,6,52,25,7,10,7,40,32,11,10,7,15,36,32,0,87,2,1,10,87,3,1,9,87,3,2,8,87,3,2,8,87,2,2,9,87,3,2,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,11,1,47,41,11,2,57,30,11,1,31,57,11,1,27,61,11,3,1,85,11,2,4,83,11,2,33,54,67,0,23,4,5,1,13,0,0,6,26,55,13,1,86,0,13,2,12,73,13,0,76,7,2,0,0,2,13,0,22,13,20,32,16,2,38,36,7,1,17,0,16,65,2,20,1,16,61,2,53,0,46,1,43,0,57,0,69,2,27,2,73,1,20,6,99,0,1,0,96,0,4,0,23,0,0,3,13,26,35,23,0,1,2,15,26,33,23,1,42,27,3,4,23,0,10,17,27,23,23,0,19,31,19,8,51,4,39,6,51,10,12,27,51,5,25,19,25,1,40,34,66,0,10,24,91,1,0,0,0,0,1,1,6,51,1,0,4,1,3,1,4,5,1,0,3,7,2,0,1,16,43,1,23,33,0,0,43,0,11,14,14,10,5,3,0,43,1,22,7,27,43,0,2,14,27,13,1,2.566666666666667,1.7356968854500257,1.6666666666666667,1.2110601416389966,10.577777777777778,2.824317205408712,2.982456140350877,1.3950323609940207
PRT,Portugal,Coimbra,2021-01-14,2021-01-03,100,0,0,0,0,30,98,371864.81770081306,61,1,0,99,1,12,87,0,1,99,1,10,89,1,17,82,1,5,94,0,8,92,1,1,98,1,1,98,1,0,99,1,1,98,1,11,88,1,6,93,1,14,85,100,0,0,0,88,0,0,12,99,0,0,1,90,0,1,9,83,1,2,14,95,0,1,4,92,0,1,7,99,0,0,1,99,0,0,1,100,0,0,0,99,0,0,1,89,1,1,9,94,1,1,4,86,1,5,8,2,0,16,82,85,0,5,10,3,0,38,59,62,0,14,24,86,4,9,1,86,1,13,0,99,0,1,0,18,1,5,76,26,1,3,70,0,0,9,1,45,30,11,4,12,6,29,45,8,12,3,55,26,4,12,1,55,27,5,12,3,40,37,8,12,4,18,41,25,0,95,1,0,4,95,1,0,4,95,0,2,3,95,1,1,3,95,1,0,4,95,1,0,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,9,0,30,61,9,0,52,39,9,0,28,63,9,0,33,58,9,0,3,88,9,0,7,84,10,0,32,58,68,0,18,7,3,4,10,1,0,6,26,57,10,2,88,0,13,2,14,71,13,0,70,8,1,1,0,7,13,1,24,16,17,29,13,2,34,41,8,2,15,0,13,70,2,17,1,9,71,2,70,1,29,0,48,1,51,0,72,1,27,0,67,1,25,7,97,0,3,0,93,0,7,0,18,0,0,5,11,25,41,18,0,0,3,16,26,37,20,1,38,30,7,4,20,0,12,13,18,37,20,0,17,15,26,22,69,2,27,2,69,12,6,13,69,12,10,9,21,0,38,41,59,0,14,27,88,1,0,0,1,3,1,0,6,50,0,0,7,1,7,0,2,12,1,0,2,2,3,0,1,12,33,0,26,41,0,0,33,0,10,13,19,10,9,3,3,38,1,29,14,18,38,0,5,13,25,14,5,3.3428571428571434,3.180296482135858,1.866666666666667,1.1254628677422756,10.3125,3.3780029981216932,2.6610169491525424,1.397166708039023
PRT,Portugal,Faro,2021-01-14,2021-01-03,100,1,3140.35630645838,0,0,21,95,372998.89576204383,64,0,2,98,1,12,87,1,0,99,1,10,89,1,20,79,1,10,89,1,3,96,1,2,97,1,1,98,1,4,95,1,5,94,1,6,93,1,10,89,1,8,91,98,0,1,1,88,0,3,9,100,0,0,0,90,0,4,6,80,0,6,14,90,0,0,10,97,0,0,3,98,0,2,0,99,0,0,1,96,0,4,0,95,0,1,4,94,0,1,5,90,0,2,8,92,0,2,6,3,2,13,82,87,0,7,6,3,1,36,60,64,2,10,24,90,3,7,0,90,3,7,0,97,0,3,0,16,3,6,75,10,0,0,90,0,0,3,1,43,34,14,5,6,5,49,32,8,6,6,51,32,5,6,5,52,29,8,6,6,39,37,12,6,8,22,31,33,0,94,1,2,3,94,3,1,2,94,2,1,3,94,2,2,2,94,3,0,3,94,3,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,6,4,35,55,6,2,66,26,6,4,46,44,6,4,37,53,6,5,2,87,6,4,6,84,6,0,40,54,60,0,25,10,3,2,6,0,0,4,33,57,6,0,92,2,6,1,7,86,6,1,63,23,2,2,0,3,6,1,28,13,27,25,6,4,31,41,12,6,7,2,16,74,1,9,1,13,75,2,65,0,33,2,34,0,64,2,54,1,43,2,63,0,31,6,98,1,1,0,94,1,4,1,11,3,0,1,16,24,45,11,3,0,1,12,23,50,11,1,38,34,12,4,11,1,10,16,26,36,11,1,16,29,29,14,55,2,38,5,55,17,10,18,55,16,14,15,13,2,44,41,59,0,20,21,85,2,2,0,1,2,1,0,7,42,0,3,7,6,1,1,3,4,1,0,2,2,1,15,3,9,33,1,30,35,0,1,33,0,4,10,16,15,10,12,0,36,2,39,9,14,36,2,9,19,30,3,1,3.6000000000000005,2.580469633499252,1.7272727272727273,0.7862453931068966,10.132075471698114,4.047970696957336,2.4833333333333334,1.420093893609386
PRT,Portugal,Leiria,2021-01-14,2021-01-03,100,0,0,0,0,15,92,349280.0979829247,68,0,0,100,0,5,95,0,1,99,0,8,92,0,19,81,0,11,89,0,5,95,0,2,98,0,3,97,0,1,99,0,4,96,0,13,87,0,5,95,0,15,85,100,0,0,0,95,1,0,4,99,0,0,1,92,0,5,3,81,1,1,17,89,0,3,8,95,0,4,1,98,0,1,1,97,0,2,1,99,0,0,1,96,0,3,1,87,1,3,9,95,1,0,4,85,0,5,10,7,1,9,83,91,0,4,5,9,3,31,57,69,0,8,23,92,2,6,0,92,3,5,0,97,1,2,0,20,4,6,70,21,0,1,78,0,0,12,0,49,30,8,1,14,1,42,35,8,14,2,57,22,5,14,4,57,21,4,14,2,49,29,6,14,4,23,35,24,0,95,3,0,2,95,3,0,2,95,2,1,2,95,3,0,2,95,3,0,2,95,3,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,14,2,34,50,14,0,58,28,14,0,34,52,14,1,27,58,14,1,0,85,14,1,5,80,14,0,31,55,69,0,21,4,5,1,14,0,0,5,26,55,14,0,85,1,15,1,10,74,15,0,68,11,2,0,0,4,15,0,17,18,28,22,15,2,26,45,9,3,15,0,13,71,1,16,2,13,64,5,66,2,31,1,42,3,54,1,66,1,31,2,73,1,24,2,100,0,0,0,95,1,4,0,16,1,0,2,13,25,43,16,0,0,3,13,22,46,16,2,40,36,5,1,16,0,4,12,30,38,16,0,16,25,19,24,59,3,33,5,59,10,10,21,59,9,12,20,18,3,42,37,63,0,13,24,89,2,2,0,1,2,1,0,3,47,0,1,8,7,2,1,2,3,1,0,1,11,1,5,3,7,32,1,28,39,0,0,32,1,13,9,16,17,8,4,0,32,2,31,13,22,32,0,3,18,34,12,1,2.823529411764706,2.5282715168163996,1.7500000000000002,1.3887301496588271,9.818181818181818,3.687269938038114,2.71875,1.105092828105476
PRT,Portugal,Lisboa,2021-01-14,2021-01-13,100,1,3352.94229133677,0,0,11,93,393630.29860284855,34,0,1,99,0,7,93,0,1,99,0,11,89,1,12,87,0,6,94,0,5,95,0,4,96,0,1,99,0,2,98,0,6,94,0,16,84,0,8,92,0,12,88,99,0,1,0,93,1,2,4,99,0,1,0,89,0,3,8,88,0,4,8,94,1,1,4,95,0,2,3,96,1,1,2,99,0,0,1,98,0,1,1,94,0,1,5,84,0,3,13,92,1,4,3,88,1,6,5,7,0,8,85,92,0,0,8,8,1,35,56,65,0,4,31,96,1,3,0,96,1,3,0,99,0,1,0,13,2,13,72,8,1,2,89,0,1,11,0,41,32,10,6,15,8,29,38,10,15,9,45,26,5,15,8,44,25,8,15,9,36,31,9,15,10,12,37,26,1,87,3,2,8,87,3,2,8,87,0,7,6,87,3,1,9,87,3,2,8,87,2,2,9,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,15,5,34,46,15,1,69,15,15,4,39,42,15,3,38,44,15,4,4,77,15,3,17,65,16,0,35,49,65,0,23,4,4,4,19,1,0,3,29,48,19,1,78,2,24,1,11,64,24,0,62,9,2,1,0,2,24,0,24,16,17,19,25,2,35,31,6,1,25,0,19,53,3,26,4,11,56,3,66,1,33,0,32,1,67,0,61,0,39,0,62,2,31,5,96,1,3,0,83,2,15,0,28,0,0,2,11,27,32,28,0,1,2,11,21,37,29,1,38,27,4,1,29,0,12,12,18,29,29,0,15,17,24,15,69,5,21,5,69,12,6,13,69,8,13,10,30,5,27,38,62,0,14,24,91,1,1,1,0,0,1,1,4,65,0,0,0,1,4,2,3,2,0,0,1,6,3,1,2,10,63,0,18,19,0,0,63,0,3,9,6,9,5,4,1,65,1,18,8,8,65,2,2,12,13,3,3,2.71875,1.782248941736979,1.3333333333333333,1.0327955589886444,10.125,3.8256855026540526,2.6875,1.2556324713967086
PRT,Portugal,Madeira,2021-01-14,2021-01-03,100,0,0,0,0,17,99,354396.7669323614,57,1,0,99,1,7,92,1,3,96,1,15,84,1,19,80,1,7,92,1,6,93,1,4,95,1,1,98,1,1,98,1,2,97,0,18,82,1,5,94,1,13,86,100,0,0,0,93,1,1,5,97,0,0,3,85,1,7,7,81,2,4,13,93,1,4,2,94,1,2,3,96,0,3,1,99,1,0,0,99,0,0,1,98,0,2,0,82,2,4,12,95,1,2,2,87,1,4,8,1,0,8,91,92,0,2,6,2,1,39,58,61,0,15,24,85,0,12,3,85,1,14,0,99,0,1,0,18,0,8,74,51,0,1,48,0,0,4,0,47,32,10,7,8,5,38,38,11,8,6,55,24,7,8,3,49,29,11,8,8,44,29,11,8,8,22,36,26,0,92,3,0,5,92,2,2,4,92,2,2,4,92,3,1,4,92,3,0,5,92,2,2,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,1,25,66,8,1,59,32,8,0,48,44,8,1,34,57,8,2,6,84,8,2,10,80,11,0,34,55,66,0,22,9,1,2,11,0,0,7,30,52,11,1,88,0,13,0,12,75,13,0,66,16,2,0,0,3,13,0,18,21,35,13,13,0,32,46,9,0,13,0,26,60,1,13,0,28,57,2,75,0,24,1,42,0,57,1,52,0,48,0,66,1,23,10,94,0,4,2,90,0,9,1,14,2,1,4,12,20,47,14,0,1,2,10,20,53,15,0,46,28,8,3,15,1,9,13,26,36,15,0,18,23,22,22,59,2,29,10,59,8,8,25,59,7,13,21,17,0,22,61,39,0,26,35,80,5,3,0,1,2,0,0,9,58,0,1,2,2,4,2,0,7,0,0,2,1,8,6,0,7,40,1,29,30,0,0,40,0,7,8,9,12,19,4,1,43,2,38,10,7,43,2,4,18,24,8,1,2.526315789473684,1.8119250939899367,2.2857142857142856,1.1126972805283737,10.416666666666666,3.140899270424054,2.5576923076923075,1.363580372724998
