ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CR,CRI,Costa Rica,Alajuela,2020-12-28,2020-12-26,100,2,11655.39436403391,1,5178.179262477221,57,95,608787.5586956324,70,0,2,98,0,10,90,0,7,93,0,12,88,0,22,78,0,15,85,0,15,85,0,1,99,0,9,91,0,1,99,0,10,90,0,22,78,0,5,95,0,20,80,98,0,2,0,90,0,5,5,93,0,3,4,88,0,9,3,78,1,7,14,85,0,4,11,85,1,10,4,99,0,1,0,91,1,4,4,99,0,0,1,90,2,5,3,78,0,6,16,95,1,3,1,80,2,12,6,5,0,17,78,85,0,5,10,7,1,19,73,81,2,3,14,97,1,2,0,97,1,2,99,1,0,0,13,2,14,71,100,0,0,0,0,8,0,55,24,8,5,10,3,46,26,15,10,5,62,15,8,10,5,52,22,11,10,4,55,20,11,10,6,14,32,38,86,4,3,7,86,4,1,9,86,2,4,8,86,3,2,9,86,4,2,8,86,4,2,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,11,1,25,63,11,2,53,34,11,2,32,55,11,3,49,37,11,2,12,75,11,0,28,61,12,0,50,38,50,1,34,7,3,5,12,0,0,2,28,58,12,0,88,0,12,0,13,75,12,0,80,5,0,0,0,3,12,0,14,27,35,12,13,0,32,48,5,2,14,0,25,58,3,14,2,28,44,12,75,0,25,0,47,0,53,0,68,0,31,1,51,0,35,14,88,1,10,1,72,1,25,2,14,0,2,4,10,20,50,14,0,2,3,14,19,48,19,0,47,24,5,5,19,0,15,21,14,31,19,0,28,25,12,16,47,4,39,10,47,9,20,24,47,8,22,23,19,0,45,36,64,0,13,23,88,1,2,0,1,3,1,0,4,44,0,5,5,2,7,0,2,4,4,0,3,1,4,3,0,16,26,0,33,40,0,1,26,0,9,16,27,12,6,2,2,28,1,22,31,18,28,1,11,20,32,7,1,3.155555555555555,1.650833887843512,3.6666666666666665,2.160246899469287,11.073529411764707,5.266951811739095,3.1285714285714286,1.5315184145952363
CR,CRI,Costa Rica,Cartago,2020-12-28,2020-12-26,100,0,0,0,0,19,91,547635.5252795661,69,1,0,99,1,12,87,1,6,93,1,17,82,0,23,77,1,8,91,1,10,89,1,6,93,1,4,95,1,4,95,1,9,90,1,22,77,1,4,95,1,15,84,100,0,0,0,88,1,7,4,94,1,5,0,83,0,8,9,77,1,9,13,92,0,7,1,90,1,2,7,94,1,4,1,96,0,3,1,96,0,3,1,91,0,2,7,78,0,8,14,96,0,2,2,85,0,11,4,9,0,10,81,91,0,2,7,10,1,10,79,90,1,2,7,98,1,1,0,98,0,2,100,0,0,0,14,1,6,79,100,0,0,0,0,11,0,60,22,5,2,14,2,62,18,4,14,1,70,11,4,14,2,61,16,7,14,1,65,14,6,14,6,17,30,33,94,2,1,3,94,2,1,3,94,1,1,4,94,1,1,4,94,1,1,4,94,2,0,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,14,3,18,65,14,0,53,33,14,3,31,52,14,1,45,40,14,2,7,77,14,1,16,69,15,0,41,44,59,0,24,11,4,2,17,0,0,7,28,48,17,0,83,0,17,2,13,68,17,0,73,6,1,0,0,3,17,1,16,31,27,8,17,0,37,33,12,1,18,0,26,51,5,22,1,29,41,7,82,0,18,0,47,0,51,2,70,0,29,1,55,0,30,15,93,0,6,1,84,0,14,2,24,0,0,2,5,20,49,24,0,0,5,8,12,51,25,1,39,27,2,6,25,0,13,18,13,31,25,0,17,26,17,15,57,3,32,8,57,10,15,18,57,10,19,14,26,0,38,36,64,1,12,23,88,1,0,0,1,1,2,0,7,51,1,7,2,0,7,0,2,2,3,0,4,1,4,1,4,11,31,2,30,37,0,0,31,0,13,13,15,12,8,5,3,31,1,35,20,13,31,0,8,17,30,12,2,3.066666666666667,2.0932792890147702,2.2857142857142856,0.9511897312113419,11.733333333333333,5.297478346926789,3.1911764705882355,1.4584530031588876
CR,CRI,Costa Rica,Guanacaste,2020-12-28,2020-12-24,100,2,8773.76278042748,1,4006.40061997529,24,91,823352.9450682508,67,0,3,97,0,9,91,1,6,93,2,9,89,0,24,76,0,7,93,2,13,85,1,2,97,2,5,93,0,4,96,2,6,92,1,19,80,1,3,96,0,16,84,97,1,1,1,91,1,3,5,94,0,3,3,91,0,5,4,76,0,12,12,93,0,3,4,87,0,6,7,98,0,1,1,95,0,3,2,96,0,3,1,94,0,2,4,81,1,9,9,97,0,0,3,84,1,8,7,8,1,13,78,87,0,3,10,8,1,16,75,84,0,4,12,96,3,1,0,96,1,3,99,1,0,0,13,1,9,77,100,0,0,0,0,9,0,53,26,6,6,10,5,50,23,12,10,6,59,18,7,10,7,49,21,13,10,6,52,21,11,10,7,19,24,40,91,6,1,2,91,6,2,1,91,3,2,4,91,7,1,1,91,6,1,2,91,4,2,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,12,4,28,56,12,2,55,31,12,3,28,57,12,1,42,45,12,2,13,73,12,1,10,77,14,0,38,48,62,0,24,7,4,3,15,0,2,3,26,54,15,0,85,0,17,2,11,70,17,0,68,8,2,1,0,4,17,0,19,23,27,14,18,0,30,40,8,4,18,0,22,49,11,21,4,29,35,11,73,0,25,2,46,0,52,2,72,0,25,3,59,0,28,13,88,0,9,3,91,0,9,0,22,1,2,0,6,17,52,22,0,1,2,6,20,49,23,1,30,29,11,6,23,0,14,15,16,32,23,0,19,18,20,20,64,1,31,4,64,9,12,15,64,10,11,15,27,0,36,37,63,0,12,25,89,0,3,0,1,1,1,0,5,54,1,7,1,3,2,0,2,4,0,0,5,3,3,3,1,11,32,0,25,43,0,0,32,0,7,12,18,10,13,8,0,33,0,20,22,25,33,0,13,26,23,4,1,2.744186046511628,1.9035433533008652,2.2222222222222223,0.8333333333333334,11.924242424242424,5.964795711404363,3.014925373134328,1.5224833910964781
CR,CRI,Costa Rica,Heredia,2020-12-28,2020-12-26,100,1,6862.98326464859,1,6862.98326464859,31,92,524645.5831384357,64,2,2,96,1,7,92,2,2,96,3,21,76,2,21,77,3,18,79,2,13,85,2,1,97,1,7,92,2,3,95,2,11,87,1,24,75,2,7,91,2,16,82,98,1,0,1,93,1,5,1,98,0,1,1,79,2,11,8,79,1,8,12,82,3,9,6,87,0,9,4,99,0,1,0,93,1,6,0,97,0,1,2,89,1,6,4,76,2,10,12,93,1,4,2,84,2,11,3,8,0,10,82,91,0,4,5,9,2,11,78,89,0,3,8,97,0,3,0,97,2,1,98,0,2,0,14,1,8,77,100,0,0,0,0,9,1,54,23,8,5,9,6,48,22,15,9,6,58,21,6,9,8,50,23,10,9,7,54,22,8,9,9,18,23,41,92,1,1,6,92,0,1,7,92,1,2,5,92,1,3,4,92,1,0,7,92,1,0,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,11,1,24,64,11,1,62,26,11,1,31,57,11,0,56,33,11,1,10,78,11,1,19,69,12,0,51,37,49,0,36,11,2,2,15,0,1,4,29,51,15,0,84,1,17,0,8,75,17,0,73,6,1,1,1,1,17,0,14,28,33,8,17,1,24,44,10,4,17,1,25,47,10,22,2,33,35,8,76,1,20,3,38,2,60,0,69,0,31,0,44,1,37,18,90,0,9,1,81,2,16,1,23,0,1,1,6,15,54,23,0,1,1,5,19,51,26,0,27,30,11,6,26,0,3,13,17,41,26,0,6,27,16,25,67,2,23,8,67,6,9,18,67,6,11,16,28,0,42,30,70,1,13,16,89,0,2,0,1,2,0,1,5,49,0,2,4,1,6,0,5,4,2,0,1,7,4,0,0,15,34,3,30,32,0,1,34,1,7,18,15,9,13,3,0,36,2,39,14,9,36,0,16,19,22,6,1,2.4047619047619047,1.7677258893778671,3.2222222222222223,1.7159383568311668,13.704918032786887,5.13271942961715,2.9672131147540983,1.5702145619283383
CR,CRI,Costa Rica,Lim<c3><b3>n,2020-12-28,2020-12-24,100,1,13113.763983873101,0,0,46,92,978729.94996016,73,0,6,94,1,9,90,1,0,99,1,16,83,0,16,84,1,17,82,1,14,85,0,5,95,1,4,95,2,3,95,0,7,93,2,25,73,1,5,94,1,22,77,94,0,2,4,91,1,4,4,100,0,0,0,84,0,8,8,84,0,7,9,83,0,9,8,86,0,11,3,95,1,2,2,96,0,1,3,97,0,3,0,93,1,5,1,75,1,11,13,95,1,2,2,78,1,12,9,7,1,18,74,83,0,5,12,8,0,12,80,88,0,3,9,97,0,3,0,97,0,3,100,0,0,0,12,1,9,78,100,0,0,0,0,10,1,44,30,10,5,12,5,52,21,10,12,4,52,27,5,12,9,40,28,11,12,6,49,22,11,12,7,17,17,47,91,6,2,1,91,5,2,2,91,5,3,1,91,7,0,2,91,7,2,0,91,7,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,15,1,20,64,15,0,54,31,15,1,27,57,15,1,41,43,15,1,12,72,15,1,23,61,16,0,40,44,60,0,27,8,4,1,16,1,0,6,31,46,16,2,82,0,16,0,14,70,16,0,70,7,1,1,0,5,16,0,19,24,28,13,17,0,32,40,11,0,17,1,18,53,11,18,4,30,37,11,80,1,18,1,46,3,50,1,73,2,24,1,59,2,21,18,88,1,8,3,77,1,22,0,18,0,2,3,8,21,48,18,0,3,2,10,22,45,18,0,42,31,5,4,18,0,14,19,17,32,18,0,25,27,14,16,50,1,46,3,50,7,13,30,50,9,24,17,20,0,36,44,56,0,11,33,90,1,1,0,2,2,0,1,3,55,1,5,1,1,7,2,1,3,2,0,3,1,1,2,0,15,25,0,35,40,0,0,25,0,13,17,21,11,8,4,1,26,2,21,24,27,26,2,10,23,26,12,1,2.5833333333333335,1.8431394739865392,2.75,2.3804761428476167,10.25,5.474010297066893,3.211267605633803,1.6554282394400588
CR,CRI,Costa Rica,Puntarenas,2020-12-28,2020-12-25,100,1,14739.235656078501,0,0,47,93,1457818.112378428,73,0,2,98,0,9,91,0,3,97,0,6,94,0,16,84,0,11,89,0,11,89,0,5,95,0,3,97,0,3,97,0,6,94,0,22,78,0,2,98,0,9,91,98,0,1,1,91,0,6,3,97,0,3,0,94,0,4,2,84,1,8,7,89,0,3,8,89,0,9,2,95,0,3,2,97,0,1,2,97,0,1,2,94,0,6,0,78,0,13,9,98,0,2,0,91,0,4,5,7,0,15,78,85,0,4,11,9,1,14,76,86,0,2,12,98,2,0,0,98,0,2,100,0,0,0,14,3,6,77,100,0,0,0,0,11,1,40,27,12,9,12,7,33,31,17,12,6,53,16,13,12,6,54,12,16,12,9,45,20,14,12,8,22,18,40,94,3,1,2,94,2,3,1,94,3,2,1,94,4,0,2,94,4,0,2,94,4,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,12,1,22,65,12,2,53,33,12,4,30,54,12,3,40,45,12,4,4,80,12,2,22,64,13,0,36,51,64,0,21,9,2,4,15,0,0,9,31,45,15,2,82,1,16,0,11,73,16,0,63,13,1,3,0,4,16,0,27,26,20,11,16,0,29,41,9,5,16,1,17,59,7,18,1,29,40,12,78,0,19,3,47,0,52,1,70,0,27,3,60,0,28,12,96,1,3,0,79,0,21,0,19,1,0,2,8,11,59,19,1,1,3,10,15,51,21,0,37,26,9,7,21,1,18,14,20,26,21,1,25,20,18,15,55,1,43,1,55,14,15,16,55,13,15,17,21,0,43,36,64,0,18,18,82,0,3,1,3,2,0,0,9,39,0,7,1,4,4,0,0,3,1,0,5,1,4,9,2,20,24,1,38,34,0,3,24,0,7,23,15,15,11,4,1,25,0,13,28,34,25,1,13,30,22,5,4,2.6666666666666665,2.02837021134844,3.066666666666667,2.6040261866871424,10.776119402985074,4.901517685563375,2.888888888888889,1.65772247932709
CR,CRI,Costa Rica,San Jos<c3><a9>,2020-12-28,2020-12-27,100,1,1810.01561269274,1,1810.01561269274,43,92,257272.4627425413,54,1,2,97,0,11,89,3,3,94,2,13,85,0,19,81,0,15,85,1,14,85,1,4,95,2,4,94,0,2,98,1,10,89,0,18,82,1,6,93,1,19,80,98,0,2,0,89,0,3,8,97,1,2,0,87,1,5,7,81,0,9,10,85,0,7,8,86,2,10,2,96,0,2,2,96,1,2,1,98,0,2,0,90,1,4,5,82,0,5,13,94,1,3,2,81,1,8,10,8,0,21,71,80,0,7,13,11,2,15,72,85,0,3,12,97,0,3,0,97,1,2,99,0,1,0,16,3,4,77,100,0,0,0,0,12,0,54,20,9,5,19,5,51,16,9,19,11,55,9,6,19,5,55,11,10,19,6,57,11,7,19,9,22,19,31,96,1,3,0,96,2,0,2,96,2,2,0,96,2,1,1,96,2,0,2,96,2,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,20,1,25,54,20,1,51,28,20,2,35,43,20,1,35,44,20,3,12,65,20,2,16,62,21,2,34,43,66,0,23,5,1,5,24,1,0,3,21,51,24,1,75,0,26,0,13,61,26,0,67,4,0,0,0,3,26,0,17,24,23,10,26,2,21,43,5,3,28,0,22,46,4,32,3,33,26,6,75,0,25,0,49,0,51,0,65,0,35,0,65,0,27,8,88,0,9,3,84,0,16,0,33,0,2,4,11,12,38,33,0,2,4,7,16,38,35,1,37,19,3,5,35,0,6,13,21,25,35,0,20,16,13,16,64,0,36,0,64,7,10,19,64,6,16,14,35,0,26,39,61,0,22,17,83,2,3,1,3,1,0,1,6,58,1,0,4,2,2,0,3,5,1,0,1,4,1,0,2,16,45,1,16,37,0,1,45,0,9,11,10,13,10,1,1,45,1,39,10,5,45,1,9,16,22,7,0,2.8666666666666667,1.9259000257258705,2.1578947368421053,1.384965217964249,12.607843137254902,5.036182805945587,3.0961538461538463,1.3756939836502824
CR,CRI,Costa Rica,-99,2020-12-30,2020-12-25,100,2,8649.20996497001,1,5862.02233507894,25,85,745621.2132406369,48,6,3,91,7,4,89,8,4,88,5,11,84,7,7,86,6,11,83,7,7,86,8,3,89,7,5,88,9,1,90,7,6,87,6,19,75,7,4,89,6,8,86,97,1,2,0,96,1,1,2,96,0,2,2,89,2,3,6,93,1,3,3,89,2,5,4,93,1,3,3,97,0,0,3,95,1,2,2,99,1,0,0,94,2,2,2,81,1,7,11,96,1,3,0,92,1,3,4,13,2,13,72,88,0,2,10,15,1,5,79,95,1,0,4,100,0,0,0,100,0,0,100,0,0,0,17,8,6,69,100,0,0,0,0,18,0,46,17,13,6,22,16,36,17,9,22,23,41,7,7,22,20,44,7,7,22,17,44,9,8,22,22,17,11,28,95,2,1,2,95,3,1,1,95,2,2,1,95,2,1,2,95,3,0,2,95,2,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,24,7,20,49,24,6,45,25,24,10,19,47,24,7,35,34,24,11,11,54,24,6,19,51,27,1,31,41,69,0,17,10,2,2,27,1,0,6,24,42,27,0,73,0,28,3,8,61,28,2,58,1,2,1,0,8,28,0,19,27,16,10,28,1,35,23,7,6,29,0,33,34,4,32,2,34,26,6,80,2,14,4,56,3,39,2,82,2,15,1,66,3,18,13,89,1,8,2,81,2,17,0,32,0,0,0,6,13,49,32,0,0,2,12,10,44,33,0,28,20,4,15,33,0,8,16,18,25,33,0,15,22,8,22,65,5,26,4,65,12,6,17,65,8,12,15,38,0,24,38,62,0,14,24,86,2,0,2,1,1,1,1,6,62,1,5,6,1,0,0,1,4,1,0,4,0,0,0,2,13,49,1,18,32,0,0,49,1,3,8,6,11,13,6,3,52,1,24,13,10,52,1,7,15,17,6,2,2.4545454545454546,2.086858489447321,3.4000000000000004,2.701851217221259,9.954545454545455,5.348133973442123,3.5111111111111115,1.7005643745295829
CR,CRI,Costa Rica,Alajuela,2020-12-30,2020-12-27,100,1,5178.179262477221,1,5178.179262477221,35,92,699707.3218680096,66,1,1,98,1,15,84,1,6,93,1,20,79,1,26,73,1,13,86,2,15,83,1,5,94,1,6,93,1,4,95,1,8,91,1,25,74,1,5,94,1,24,75,99,0,1,0,85,2,6,7,94,1,3,2,80,2,10,8,74,2,6,18,87,1,4,8,85,2,5,8,95,1,2,2,94,1,3,2,96,1,1,2,92,1,5,2,75,2,9,14,95,1,3,1,76,4,8,12,8,0,16,76,85,0,4,11,9,3,10,78,90,1,2,7,98,1,1,0,98,0,2,100,0,0,0,15,1,11,73,100,0,0,0,0,10,1,52,25,5,7,14,3,47,24,12,14,9,57,14,6,14,4,50,22,10,14,5,49,22,10,14,7,19,13,47,89,6,2,3,89,6,2,3,89,3,7,1,89,4,5,2,89,5,3,3,89,5,3,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,16,2,23,59,16,3,48,33,16,3,26,55,16,3,42,39,16,3,9,72,16,0,25,59,16,0,48,36,52,1,33,7,4,3,16,0,1,4,36,43,16,1,82,1,16,0,12,72,16,0,73,9,0,1,0,1,16,0,19,22,31,12,16,0,34,39,10,1,17,0,17,59,7,20,2,23,44,11,77,0,20,3,52,0,48,0,74,0,25,1,58,0,19,23,91,1,7,1,75,2,21,2,23,0,2,4,8,17,46,23,0,2,7,13,11,44,25,0,35,24,8,8,25,0,8,19,22,26,25,0,15,24,24,12,61,2,31,6,61,13,10,16,61,9,18,12,26,0,31,43,57,0,19,24,83,0,3,0,0,4,0,0,10,52,0,3,2,1,5,1,1,5,1,0,4,2,2,4,1,16,32,0,30,38,0,0,32,0,15,19,11,11,9,3,0,33,2,19,28,18,33,2,11,24,22,3,5,3.229166666666666,2.0653121275964956,2.2666666666666666,1.533747356112131,12.442622950819672,5.77213013876141,2.830769230769231,1.61602551388846
CR,CRI,Costa Rica,Cartago,2020-12-30,2020-12-27,100,0,0,0,0,19,93,503230.5752206913,73,1,2,97,1,10,89,1,3,96,1,17,82,1,13,86,2,19,79,1,13,86,0,5,95,2,6,92,1,2,97,1,6,93,1,22,77,2,4,94,2,14,84,98,0,1,1,90,0,7,3,97,0,2,1,83,0,5,12,87,0,4,9,81,0,9,10,87,0,6,7,95,0,4,1,94,0,3,3,98,0,2,0,94,0,2,4,78,0,13,9,96,0,0,4,86,0,8,6,6,1,9,84,92,0,4,4,7,0,10,83,90,0,2,8,98,1,1,0,98,0,2,100,0,0,0,9,1,7,83,100,0,0,0,0,8,1,57,23,9,2,11,2,56,20,11,11,7,61,15,6,11,6,58,13,12,11,8,61,9,11,11,8,22,19,40,93,2,2,3,93,3,1,3,93,0,3,4,93,3,2,2,93,3,1,3,93,3,0,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,13,2,20,65,13,1,51,35,13,3,31,53,13,1,54,32,13,3,5,79,13,1,14,72,14,0,40,46,60,0,27,8,2,3,15,1,0,6,33,45,15,1,83,1,15,2,16,67,15,0,73,7,1,0,0,4,15,2,15,30,29,9,15,1,36,36,11,1,17,0,21,58,4,22,2,23,47,6,80,0,20,0,49,0,50,1,70,0,29,1,46,0,39,15,95,0,3,2,86,0,14,0,23,0,0,2,13,13,49,23,0,0,1,11,14,51,23,1,37,27,6,6,23,1,6,16,21,33,23,0,13,27,17,20,60,3,30,7,60,12,9,19,60,12,10,18,23,0,38,39,61,0,17,22,83,0,1,0,2,3,1,0,10,45,1,4,4,3,5,1,3,3,1,0,4,5,1,0,4,16,26,1,34,38,0,1,26,0,10,15,14,18,13,3,1,27,0,39,18,16,27,0,11,25,25,6,6,3.127659574468085,2.2420586549031007,2.25,1.0350983390135313,11.788732394366198,5.915875718190712,3.1780821917808217,1.465742755903647
