ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AU,AUS,Australia,New South Wales,2021-01-03,2021-01-03,457,1,16398.5287614218,1,16398.5287614218,17,437,4817602.264311655,369,2,2,453,1,35,421,2,6,449,2,76,379,1,58,398,2,65,390,2,22,433,2,8,447,1,12,444,1,3,453,2,12,443,1,75,381,1,2,454,1,55,401,455,0,0,2,422,1,11,23,451,0,2,4,381,1,9,66,399,0,12,46,392,1,8,56,435,0,9,13,449,0,3,5,445,0,8,4,454,0,0,3,445,1,4,7,382,0,15,60,455,0,1,1,402,1,14,40,18,2,12,425,447,0,7,3,22,4,182,249,277,3,37,140,420,0,37,0,420,2,35,0,455,0,1,1,68,3,17,369,457,0,0,0,0,0,25,0,223,123,62,24,37,5,137,250,28,37,5,231,162,22,37,7,210,166,37,37,8,208,174,30,37,11,57,216,136,0,440,1,0,16,440,1,1,15,440,1,0,16,440,0,5,12,440,1,3,13,440,1,1,15,457,0,0,0,457,0,0,0,457,0,0,0,457,0,0,0,457,0,0,0,457,0,0,0,457,0,0,0,457,0,0,0,457,0,0,0,457,0,0,0,457,0,0,0,457,0,0,0,43,2,109,303,43,3,284,127,43,5,227,182,43,2,223,189,43,3,47,364,43,7,40,367,47,0,200,210,257,0,143,31,13,13,52,1,3,22,121,258,52,0,404,1,53,2,50,352,53,0,74,83,70,46,118,13,53,0,77,102,162,63,54,1,58,191,120,33,457,457,349,1,63,44,174,1,173,109,231,1,122,103,234,1,60,162,410,0,20,27,418,0,36,3,60,0,4,11,34,57,291,60,0,6,15,44,70,262,65,2,46,165,126,53,65,0,4,34,71,283,65,0,25,77,105,185,357,2,78,20,357,14,20,66,357,10,33,57,68,1,182,206,251,0,110,96,356,1,10,6,5,3,3,3,70,176,0,1,14,17,34,4,13,31,20,3,10,33,11,9,13,68,85,6,146,218,0,2,85,1,54,74,66,65,56,39,17,88,7,169,125,68,88,3,70,107,112,60,17,5.732712765957447,8.714387058158959,1.5,0.7071067811865476,14.177777777777777,3.9918518060975945,2.8756906077348066,1.4214483633666175
AU,AUS,Australia,Northern Territory,2021-01-03,2020-12-24,100,0,0,0,0,7,99,924774.6112761468,78,0,1,99,0,5,95,0,5,95,0,14,86,0,8,92,0,16,84,0,3,97,0,0,100,0,1,99,0,0,100,0,4,96,0,10,90,0,1,99,0,8,92,99,0,0,1,95,0,2,3,95,0,1,4,86,0,6,8,92,0,1,7,84,0,2,14,97,0,1,2,100,0,0,0,99,0,0,1,100,0,0,0,96,0,0,4,90,0,4,6,99,0,0,1,92,0,4,4,1,0,3,96,97,0,1,2,1,2,24,73,76,1,6,17,94,0,6,0,94,1,5,0,99,0,1,0,10,1,2,87,100,0,0,0,0,0,2,0,53,27,12,6,5,0,32,56,7,5,2,47,41,5,5,2,45,41,7,5,2,45,43,5,5,2,15,48,30,0,98,0,1,1,98,0,0,2,98,0,1,1,98,0,0,2,98,0,0,2,98,0,1,1,87,0,0,13,87,0,0,13,87,0,0,13,87,0,0,13,87,0,0,13,87,0,1,12,87,0,1,12,98,0,0,2,98,0,1,1,98,0,0,2,98,0,1,1,98,0,0,2,5,0,37,58,5,0,68,27,5,0,62,33,5,0,68,27,5,0,23,72,5,0,9,86,6,0,63,31,37,0,29,16,10,8,7,1,0,6,28,58,7,0,93,0,9,2,22,67,9,0,2,4,1,6,76,2,9,0,15,16,32,28,10,0,10,23,32,25,100,100,63,1,8,28,33,1,7,59,39,0,4,57,33,1,6,60,78,0,1,21,91,0,1,8,11,0,1,3,5,7,73,11,1,0,3,5,11,69,13,1,10,24,23,29,13,0,3,3,11,70,13,0,6,16,13,52,79,0,16,5,79,3,5,13,79,1,11,9,14,1,47,38,62,0,25,13,77,0,2,0,0,3,2,0,16,30,0,1,2,1,8,3,0,15,0,1,0,5,12,3,3,16,17,1,34,47,0,1,17,0,9,18,10,19,17,10,0,21,3,36,21,19,21,0,10,27,26,13,3,4.151515151515151,6.134539571767042,2.3333333333333335,1.5275252316519468,13.860759493670885,4.477104653952235,2.7260273972602738,1.4838039887453944
AU,AUS,Australia,Queensland,2021-01-03,2021-01-03,375,1,6034.06118689834,1,6034.06118689834,15,360,2968100.5529171084,307,3,3,369,2,39,334,2,11,362,3,66,306,3,42,330,2,53,320,2,22,351,3,9,363,3,16,356,2,3,370,3,19,353,3,48,324,3,2,370,3,37,335,372,2,0,1,336,2,16,21,364,1,3,7,309,3,12,51,333,2,13,27,322,3,14,36,353,2,6,14,366,1,3,5,359,0,3,13,372,0,2,1,356,3,9,7,327,3,14,31,373,0,2,0,338,1,11,25,14,1,11,349,364,0,9,2,17,5,112,241,263,3,8,101,367,0,6,2,367,0,8,0,375,0,0,0,35,4,7,329,375,0,0,0,0,0,23,1,165,115,49,22,29,4,108,203,31,29,5,189,135,17,29,5,171,135,35,29,4,173,133,36,29,8,40,182,116,0,368,1,2,4,368,2,0,5,368,2,0,5,368,2,2,3,368,2,0,5,368,2,0,5,375,0,0,0,375,0,0,0,375,0,0,0,375,0,0,0,375,0,0,0,375,0,0,0,375,0,0,0,375,0,0,0,375,0,0,0,375,0,0,0,375,0,0,0,375,0,0,0,34,2,86,253,34,2,241,98,34,2,233,106,34,4,220,117,34,2,108,231,34,2,32,307,39,1,197,138,178,0,111,50,16,20,41,0,5,34,88,207,41,1,333,0,48,2,40,285,48,0,5,7,10,14,279,12,48,0,51,66,145,65,49,3,36,95,119,73,375,375,290,1,5,79,136,1,14,224,144,1,10,220,157,2,9,207,269,2,6,98,345,1,4,25,53,0,2,4,23,54,239,53,0,4,12,38,63,205,53,4,29,108,112,69,53,0,6,7,39,270,53,0,19,61,85,157,295,5,53,22,295,7,10,63,295,6,30,44,56,0,160,159,216,0,74,85,303,1,3,8,6,6,2,1,45,144,0,7,12,5,29,2,12,32,11,4,7,20,13,9,12,56,65,5,113,190,1,1,65,1,37,62,67,49,45,43,6,67,9,154,92,53,67,3,62,71,92,63,17,5.86241134751773,8.468593566880699,1.4,0.699205898780101,13.348333333333333,3.9486033967516097,2.98989898989899,1.4319822975767893
AU,AUS,Australia,South Australia,2021-01-03,2021-01-03,137,0,0,0,0,8,133,1050351.1823321476,109,0,2,135,0,6,131,0,6,131,0,25,112,0,11,126,0,18,119,0,6,131,0,3,134,0,3,134,0,1,136,0,2,135,0,17,120,0,0,137,0,10,127,135,0,1,1,131,0,2,4,131,0,3,3,112,0,4,21,126,0,6,5,119,0,5,13,131,0,5,1,134,0,0,3,134,0,0,3,136,0,0,1,135,0,0,2,120,0,3,14,137,0,0,0,127,0,3,7,4,0,5,128,132,0,4,1,4,1,42,90,95,0,9,33,128,0,8,1,128,0,9,0,137,0,0,0,16,1,2,118,137,0,0,0,0,0,7,0,67,38,15,10,10,4,33,81,9,10,6,68,45,8,10,3,62,49,13,10,2,69,42,14,10,5,19,69,34,0,135,1,0,1,135,0,1,1,135,1,0,1,135,1,0,1,135,1,0,1,135,1,0,1,137,0,0,0,137,0,0,0,137,0,0,0,137,0,0,0,137,0,0,0,137,0,0,0,137,0,0,0,137,0,0,0,137,0,0,0,137,0,0,0,137,0,0,0,137,0,0,0,13,2,33,89,13,2,90,32,13,1,77,46,13,1,81,42,13,1,39,84,13,2,13,109,15,0,75,47,62,0,44,11,8,12,17,3,0,6,40,71,17,1,119,0,19,0,19,99,19,0,5,11,15,19,61,7,19,0,20,24,48,26,19,1,11,43,38,25,137,137,104,2,2,29,48,2,20,67,61,2,15,59,57,3,8,69,98,1,9,29,124,0,1,12,19,0,1,7,7,21,82,19,0,3,5,12,28,70,21,1,12,40,31,32,21,1,3,2,17,93,21,0,7,16,20,73,115,0,17,5,115,3,3,16,115,2,10,10,22,0,50,65,72,0,35,30,102,1,3,2,0,3,1,2,23,52,0,4,5,5,14,2,2,9,3,2,5,7,4,0,3,20,26,2,45,63,0,1,26,1,14,13,13,18,22,25,5,28,2,56,34,17,28,2,27,28,31,18,3,4.7875,6.444459717192096,1.6,0.8944271909999159,13.75462962962963,4.314448324818029,2.5700934579439254,1.3880361417505864
AU,AUS,Australia,Tasmania,2021-01-03,2021-01-01,100,1,4845.43728542876,1,4845.43728542876,6,97,688313.3438091375,80,1,3,96,1,10,89,1,2,97,2,12,86,1,20,79,1,16,83,1,8,91,1,2,97,2,4,94,1,1,98,2,5,93,1,14,85,1,1,98,1,8,91,97,0,2,1,90,1,2,7,98,0,0,2,88,1,2,9,80,1,6,13,84,0,5,11,92,0,4,4,98,0,2,0,96,0,4,0,99,0,1,0,95,0,1,4,86,0,3,11,99,0,0,1,92,1,1,6,2,1,2,95,98,0,1,1,4,0,28,68,72,0,6,22,94,0,5,1,94,0,6,0,100,0,0,0,10,1,0,89,100,0,0,0,0,0,4,1,45,32,11,7,5,3,20,62,10,5,3,44,41,7,5,5,42,36,12,5,3,42,42,8,5,7,12,55,21,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,60,2,0,38,60,2,0,38,60,2,0,38,60,2,0,38,60,2,4,34,60,2,0,38,60,2,4,34,94,0,0,6,94,0,0,6,94,0,0,6,94,0,0,6,94,0,0,6,9,2,20,69,9,0,58,33,9,0,45,46,9,0,54,37,9,0,22,69,9,0,7,84,10,0,51,39,49,0,32,6,5,8,10,0,2,4,24,60,10,0,90,0,11,0,10,79,11,0,2,2,2,2,76,5,11,0,16,21,32,20,11,1,8,35,28,17,100,100,80,0,1,19,42,1,4,53,55,1,5,39,46,1,7,46,78,1,2,19,93,1,1,5,11,0,2,1,8,13,65,11,0,2,3,7,16,61,12,0,11,20,31,26,12,0,0,4,14,70,12,0,2,14,21,51,85,1,12,2,85,1,6,8,85,1,6,8,14,1,43,42,58,0,15,27,85,0,3,2,1,0,0,1,8,42,1,2,3,0,7,2,1,10,4,3,1,2,4,1,0,17,17,0,33,49,0,1,17,0,5,12,13,18,20,8,7,20,0,32,29,19,20,0,22,18,20,17,3,3.7142857142857144,5.269728156480709,3,2.8284271247461903,13.345679012345679,3.5817610676424265,3.0256410256410255,1.879308790965852
AU,AUS,Australia,Victoria,2021-01-03,2021-01-03,413,0,0,0,0,22,404,3840970.974796168,344,2,0,411,0,31,382,2,8,403,2,67,344,1,51,361,2,51,360,1,25,387,2,9,402,2,12,399,2,3,408,2,13,398,2,68,343,2,2,409,2,31,380,413,0,0,0,382,0,14,17,405,0,1,7,346,1,13,53,362,1,13,37,362,0,12,39,388,0,10,15,404,0,2,7,401,1,7,4,410,1,1,1,400,1,4,8,345,1,16,51,411,0,2,0,382,0,14,17,9,0,14,390,400,0,7,6,11,7,183,212,231,2,28,152,385,0,24,4,385,0,28,0,413,0,0,0,49,5,19,340,413,0,0,0,0,0,14,1,208,116,50,24,25,5,123,224,36,25,8,212,147,21,25,6,195,148,39,25,7,182,165,34,25,7,55,203,123,0,394,6,5,8,394,6,2,11,394,7,1,11,394,3,6,10,394,6,1,12,394,5,3,11,413,0,0,0,413,0,0,0,413,0,0,0,413,0,0,0,413,0,0,0,413,0,0,0,413,0,0,0,413,0,0,0,413,0,0,0,413,0,0,0,413,0,0,0,413,0,0,0,30,2,97,284,30,0,264,119,30,1,192,190,30,2,230,151,30,3,61,319,30,2,38,343,35,0,206,172,207,0,145,32,15,14,38,1,2,37,117,218,38,3,372,0,40,2,47,324,40,0,185,94,60,15,15,4,40,0,70,102,146,55,40,0,60,156,122,35,413,413,317,1,81,14,151,2,251,9,223,2,173,15,185,2,105,121,353,0,43,17,376,0,32,5,45,0,8,6,48,69,237,45,1,9,15,44,71,228,50,4,52,132,128,47,50,0,6,19,56,282,50,0,17,74,98,174,322,3,67,21,322,9,13,69,322,6,31,54,51,1,176,185,228,0,86,99,331,1,8,2,15,0,4,6,46,156,0,6,18,9,29,1,4,42,14,0,6,36,11,3,10,68,59,5,145,200,2,2,59,1,49,78,58,64,62,34,8,64,5,180,115,49,64,3,68,94,108,65,11,4.286585365853658,5.447761113721596,1.666666666666667,0.778498944161523,13.486646884272998,4.417797444300355,2.8425655976676385,1.4342291593406813
AU,AUS,Australia,Western Australia,2021-01-03,2021-01-03,192,0,0,0,0,24,188,1444804.9060210907,159,0,0,192,1,18,173,0,4,188,0,36,156,0,26,166,0,30,162,0,11,181,0,2,190,0,3,189,0,1,191,0,9,183,0,23,169,0,2,190,0,17,175,192,0,0,0,174,0,9,9,188,0,2,2,156,0,8,28,166,0,8,18,162,0,6,24,181,0,7,4,190,0,2,0,189,0,2,1,191,0,0,1,183,0,4,5,169,0,3,20,190,0,2,0,175,0,5,12,4,0,12,176,180,0,6,6,4,2,49,137,143,0,9,40,183,0,9,0,183,0,9,0,192,0,0,0,17,4,5,166,192,0,0,0,0,0,7,1,96,41,33,14,8,3,66,99,16,8,2,97,74,11,8,5,83,75,21,8,4,82,82,16,8,4,32,100,48,0,187,2,1,2,187,2,0,3,187,2,0,3,187,1,2,2,187,2,1,2,187,2,1,2,192,0,0,0,192,0,0,0,192,0,0,0,192,0,0,0,192,0,0,0,192,0,0,0,192,0,0,0,192,0,0,0,192,0,0,0,192,0,0,0,192,0,0,0,192,0,0,0,9,2,70,111,9,1,131,51,9,2,131,50,9,1,132,50,9,2,81,100,9,1,35,147,13,1,121,57,71,0,56,38,8,19,14,2,2,16,62,96,14,1,175,2,15,3,29,145,15,1,3,0,2,3,163,5,15,0,27,31,66,53,15,1,13,49,66,48,192,192,122,0,4,66,61,1,5,125,61,1,5,125,60,0,7,125,111,0,1,80,157,0,2,33,17,1,5,2,10,22,135,17,1,2,6,13,29,124,21,1,27,39,62,42,21,0,3,7,28,133,21,0,10,25,50,86,157,1,26,8,157,5,6,24,157,3,11,21,26,0,90,76,116,0,46,30,150,1,4,2,2,2,1,2,28,60,0,2,9,3,9,6,4,20,2,15,9,6,7,4,6,30,31,0,73,88,0,0,31,1,16,29,22,34,37,17,5,33,4,91,44,20,33,1,31,24,55,40,8,5.746666666666667,8.903526986132675,2,1.2060453783110545,13.560509554140125,3.6730787401031684,2.7096774193548385,1.615540366096373
AU,AUS,Australia,-99,2021-01-04,2021-01-03,100,0,0,0,0,2,95,1013516.5933947607,59,1,1,98,2,3,95,2,2,96,0,19,81,1,14,85,1,15,84,1,5,94,1,2,97,0,3,97,1,0,99,1,4,95,2,14,84,2,1,97,2,7,91,99,0,0,1,97,1,0,2,98,0,0,2,81,2,2,15,86,1,2,11,85,1,5,9,95,1,2,2,98,0,0,2,97,1,0,2,100,0,0,0,96,0,2,2,86,1,3,10,99,0,0,1,93,0,2,5,4,1,2,93,98,0,2,0,5,5,32,58,68,3,1,28,99,0,1,0,99,0,1,0,100,0,0,0,15,0,0,85,100,0,0,0,0,0,8,1,42,28,14,7,12,6,24,46,12,12,5,39,35,9,12,6,37,35,10,12,7,36,38,7,12,7,13,45,23,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,13,1,30,56,13,0,62,25,13,1,45,41,13,1,44,42,13,0,23,64,13,1,16,70,15,0,44,41,56,0,20,8,7,9,15,2,1,6,20,56,15,3,81,1,21,4,14,61,21,0,18,13,6,8,31,3,21,0,22,19,25,13,22,2,15,24,25,12,100,100,70,0,12,18,38,3,33,26,55,4,18,23,56,1,14,29,77,1,8,14,84,3,7,6,23,1,2,0,8,7,59,23,0,1,4,7,9,56,24,0,9,17,31,19,24,1,2,1,10,62,24,0,2,10,20,44,88,1,10,1,88,2,5,5,88,1,7,4,25,1,35,39,61,0,15,24,87,0,1,1,0,0,0,0,11,52,0,2,2,3,2,1,1,12,1,2,6,1,0,1,3,11,32,3,24,41,0,0,32,1,4,5,2,15,19,16,6,37,4,29,16,14,37,3,19,14,15,11,1,6.655172413793103,10.209504892392346,1,0,12.709090909090909,4.192907270674058,2.3448275862068964,1.2642413179859466
AU,AUS,Australia,Australian Capital Territory,2021-01-04,2021-01-01,100,0,0,0,0,4,98,621367.0171702252,74,0,0,100,0,8,92,0,2,98,0,18,82,0,15,85,0,17,83,0,4,96,0,2,98,0,2,98,0,0,100,0,3,97,0,15,85,0,0,100,0,10,90,100,0,0,0,92,0,2,6,98,0,1,1,82,0,3,15,85,0,3,12,83,0,3,14,96,0,2,2,98,0,0,2,98,0,2,0,100,0,0,0,97,0,1,2,85,0,1,14,100,0,0,0,90,0,4,6,2,0,3,95,98,0,2,0,4,1,32,63,68,0,5,27,95,0,5,0,95,0,5,0,100,0,0,0,10,3,3,84,100,0,0,0,0,0,7,1,54,18,15,5,9,2,29,53,7,9,2,46,39,4,9,2,43,37,9,9,0,43,41,7,9,2,14,53,22,0,97,0,0,3,97,0,1,2,97,0,1,2,97,0,0,3,97,0,0,3,97,0,0,3,75,1,1,23,75,2,0,23,75,2,0,23,75,2,0,23,75,2,2,21,75,2,0,23,75,2,2,21,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,13,1,16,70,13,0,61,26,13,1,53,33,13,0,54,33,13,0,15,72,13,0,6,81,14,1,41,44,59,0,27,10,4,0,14,0,0,6,32,48,14,0,86,0,15,3,12,70,15,0,7,7,7,8,56,0,15,0,16,23,35,11,16,1,9,32,28,14,100,100,84,0,2,14,39,0,13,48,47,0,9,44,46,0,6,48,85,0,3,12,94,0,2,4,17,1,1,3,6,10,62,17,0,0,1,8,9,65,18,1,8,30,32,11,18,0,0,6,14,62,18,0,3,8,29,42,89,0,10,1,89,2,3,6,89,2,4,5,19,0,34,47,53,0,30,17,76,0,2,0,0,0,2,1,19,42,0,0,3,5,6,1,1,6,0,0,2,7,13,1,2,11,26,0,31,43,0,0,26,0,6,15,17,12,14,6,4,26,2,53,15,4,26,0,18,24,23,6,3,5.404761904761905,6.544629240312052,1.5,0.7071067811865476,13.6027397260274,4.517680470561676,2.611111111111111,1.5063766391675535
AU,AUS,Australia,New South Wales,2021-01-04,2021-01-03,100,0,0,0,0,4,97,1078446.2732511007,64,1,0,99,0,7,93,1,2,97,1,17,82,0,8,92,1,16,83,1,2,97,1,6,93,0,6,94,1,1,98,1,1,98,0,17,83,0,1,99,0,10,90,100,0,0,0,93,0,2,5,98,1,0,1,83,0,2,15,92,0,2,6,84,1,1,14,98,0,1,1,94,0,1,5,94,1,2,3,99,0,0,1,99,0,1,0,83,0,3,14,99,0,0,1,90,0,2,8,3,0,4,93,97,0,2,1,4,1,47,48,55,1,11,33,89,0,11,0,89,0,11,0,100,0,0,0,19,1,5,75,100,0,0,0,0,0,6,0,48,37,5,4,10,2,32,54,2,10,2,56,28,4,10,2,47,33,8,10,2,50,34,4,10,4,12,47,27,0,95,0,0,5,95,0,0,5,95,0,0,5,95,0,0,5,95,0,0,5,95,0,0,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,10,1,30,59,10,0,66,24,10,2,48,40,10,0,47,43,10,0,9,81,10,1,8,81,13,0,40,47,60,0,28,7,3,2,16,0,0,4,21,59,16,0,84,0,17,0,13,70,17,0,13,17,16,11,22,4,17,0,19,23,32,9,17,1,15,44,19,4,100,100,70,1,18,11,34,0,40,26,52,0,26,22,53,0,13,34,91,0,5,4,92,0,6,2,19,1,1,2,7,14,56,19,0,2,3,9,14,53,22,1,11,27,27,12,22,0,0,4,16,58,22,0,4,11,21,42,86,0,10,4,86,1,5,8,86,1,5,8,23,0,40,37,63,0,17,20,90,1,2,0,1,1,0,1,4,51,0,0,4,4,4,0,2,9,4,0,2,2,1,1,0,16,33,4,25,37,0,1,33,1,9,13,5,13,15,9,2,36,1,30,18,15,36,0,13,16,18,14,3,4.5625,6.808968612897886,1,0,14.274193548387096,3.9053110320442954,2.857142857142857,1.4685646147343228
AU,AUS,Australia,Northern Territory,2021-01-04,2020-12-24,100,0,0,0,0,7,99,928519.2676929,79,0,1,99,0,5,95,0,5,95,0,15,85,0,8,92,0,17,83,0,4,96,0,0,100,0,1,99,0,0,100,0,4,96,0,11,89,0,1,99,0,8,92,99,0,0,1,95,0,2,3,95,0,1,4,85,0,6,9,92,0,1,7,83,0,2,15,96,0,2,2,100,0,0,0,99,0,0,1,100,0,0,0,96,0,0,4,89,0,5,6,99,0,0,1,92,0,4,4,1,0,3,96,97,0,1,2,1,2,25,72,75,1,6,18,94,0,6,0,94,1,5,0,99,0,1,0,10,1,2,87,100,0,0,0,0,0,2,0,54,27,12,5,5,0,32,57,6,5,2,47,42,4,5,2,45,42,6,5,2,45,44,4,5,2,15,49,29,0,98,0,1,1,98,0,0,2,98,0,1,1,98,0,0,2,98,0,0,2,98,0,1,1,87,0,0,13,87,0,0,13,87,0,0,13,87,0,0,13,87,0,0,13,87,0,1,12,87,0,1,12,98,0,0,2,98,0,1,1,98,0,0,2,98,0,1,1,98,0,0,2,5,0,37,58,5,0,68,27,5,0,62,33,5,0,68,27,5,0,23,72,5,0,10,85,6,0,63,31,37,0,29,17,9,8,7,1,0,6,29,57,7,0,93,0,9,2,22,67,9,0,2,4,1,6,76,2,9,0,15,16,33,27,10,0,10,23,31,26,100,100,63,1,8,28,33,1,7,59,39,0,4,57,33,1,6,60,78,0,1,21,90,0,1,9,11,0,1,3,5,7,73,11,1,0,3,5,10,70,13,1,10,24,24,28,13,0,3,3,11,70,13,0,6,16,13,52,79,0,16,5,79,3,5,13,79,1,11,9,14,1,47,38,62,0,25,13,77,0,2,0,0,3,2,0,16,30,0,1,2,1,8,3,0,14,0,1,0,6,12,3,3,16,17,1,34,47,0,1,17,0,9,17,11,19,17,10,0,21,3,36,21,19,21,0,9,27,27,13,3,4.117647058823529,6.044104093734669,2.3333333333333335,1.5275252316519468,14.012658227848101,4.479278990990643,2.712328767123288,1.4951723428606494
