ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AE,ARE,United Arab Emirates,Abu Dhabi,2021-01-03,2021-01-01,100,0,0,0,0,22,99,1619518.6533091434,65,0,0,100,1,3,96,0,0,100,0,6,94,0,7,93,0,9,91,0,2,98,0,4,96,0,4,96,0,0,100,0,3,97,1,13,86,1,1,98,0,12,88,100,0,0,0,97,0,0,3,100,0,0,0,94,0,0,6,93,0,0,7,91,0,1,8,98,0,0,2,96,0,3,1,96,0,0,4,100,0,0,0,97,0,1,2,87,0,3,10,99,0,0,1,88,0,2,10,1,0,10,89,90,0,2,8,1,4,88,7,12,1,48,39,52,0,2,45,1,52,16,31,1,84,0,6,9,1,54,0,6,40,100,7,3,39,23,19,9,12,3,40,26,19,12,4,47,18,19,12,4,45,20,19,12,3,45,18,22,12,4,20,17,47,94,5,0,1,94,5,0,1,94,4,1,1,94,4,2,0,94,2,3,1,94,5,0,1,93,2,0,5,93,2,0,5,93,2,0,5,93,1,2,4,93,2,0,5,93,1,2,4,93,2,0,5,98,1,0,1,98,0,1,1,98,1,0,1,98,1,0,1,98,1,0,1,14,0,38,48,14,0,59,27,14,1,49,36,14,1,39,46,14,0,12,74,14,0,11,75,14,0,38,48,62,27,9,0,2,15,0,1,5,29,50,15,0,84,1,16,0,35,49,16,0,77,3,2,0,1,1,16,0,28,16,25,15,16,0,32,35,17,0,17,2,16,60,5,22,1,18,57,2,62,2,36,0,41,2,56,1,51,2,46,1,61,2,32,5,88,1,11,0,89,0,11,0,24,1,1,3,13,12,46,24,1,0,6,14,11,44,26,1,24,22,17,10,26,1,2,7,22,42,26,1,7,22,16,28,71,2,24,3,71,7,11,11,71,5,14,10,27,1,44,28,72,1,11,16,90,1,0,1,3,0,0,0,5,47,0,0,3,4,4,1,5,8,3,1,1,5,2,2,0,14,32,1,44,22,0,1,32,0,3,18,24,16,6,1,0,35,0,56,6,3,35,0,17,21,13,6,8,2.7083333333333335,1.966660525659781,2.3333333333333335,1.4142135623730951,14.476923076923075,4.5487212911559425,3.34375,1.84493084999678
AE,ARE,United Arab Emirates,Ajman,2021-01-03,2020-12-24,100,0,0,0,0,24,97,2373395.948153706,62,5,0,95,4,10,86,3,2,95,5,11,84,3,15,82,5,11,84,4,8,88,5,3,92,5,3,92,5,0,95,5,2,93,3,15,82,5,0,95,3,12,85,100,0,0,0,90,0,3,7,98,0,1,1,89,0,2,9,85,0,4,11,89,0,3,8,92,0,2,6,97,0,2,1,97,0,2,1,100,0,0,0,98,0,2,0,85,0,4,11,100,0,0,0,88,0,5,7,3,0,11,86,91,0,4,5,6,1,58,35,42,0,23,35,77,0,0,23,0,77,6,17,0,94,0,2,4,0,30,7,5,58,100,10,1,30,25,17,17,14,2,32,33,19,14,1,42,24,19,14,1,42,25,18,14,1,45,26,14,14,3,18,22,43,96,2,1,1,96,2,1,1,96,1,1,2,96,1,1,2,96,1,1,2,96,2,0,2,92,0,0,8,92,0,0,8,92,0,1,7,92,0,1,7,92,0,1,7,92,0,0,8,92,0,1,7,99,0,0,1,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,18,1,37,44,18,1,55,26,18,1,42,39,18,1,37,44,18,2,9,71,18,1,6,75,21,0,33,46,67,21,5,2,5,21,0,0,7,40,32,21,1,78,0,24,0,13,63,24,0,62,12,0,0,0,2,24,0,32,18,14,12,25,0,32,26,15,2,27,0,3,68,2,29,0,6,58,7,63,0,35,2,45,0,55,0,58,1,40,1,64,0,30,6,91,0,9,0,94,0,6,0,31,2,0,1,8,13,45,31,1,1,3,9,13,42,33,2,22,16,12,15,33,1,7,5,17,37,33,2,14,19,21,11,68,2,28,2,68,13,8,11,68,11,12,9,35,1,36,28,72,0,13,15,87,0,5,0,1,0,0,1,6,51,0,0,7,5,5,0,3,1,4,0,0,6,4,1,1,12,38,1,46,15,0,0,38,0,4,22,21,9,6,0,0,38,3,47,8,4,38,2,17,29,9,2,3,2.4358974358974357,2.3372821800552406,2.625,1.3024701806293193,15.11864406779661,4.62409262585724,3.689655172413793,1.8277288807325895
AE,ARE,United Arab Emirates,Dubai,2021-01-03,2021-01-03,155,0,0,0,0,49,150,2477197.797494795,108,2,2,151,2,7,146,2,1,152,2,13,140,2,16,137,4,22,129,2,10,143,3,4,148,3,2,150,3,2,150,2,2,151,2,15,138,4,4,147,2,14,139,153,0,1,1,148,0,3,4,154,0,1,0,142,0,6,7,139,0,4,12,133,0,8,14,145,0,3,7,151,0,3,1,153,0,2,0,153,0,1,1,153,0,0,2,140,0,8,7,151,0,1,3,141,1,5,8,5,0,23,127,133,0,7,15,6,2,95,52,62,0,29,64,126,0,3,25,1,126,20,9,0,135,0,7,13,0,40,3,7,105,155,10,1,52,51,28,13,18,2,55,55,25,18,6,65,47,19,18,7,64,46,20,18,5,63,52,17,18,5,20,34,78,148,2,2,3,148,3,0,4,148,2,2,3,148,2,2,3,148,2,2,3,148,2,2,3,155,0,0,0,155,0,0,0,155,0,0,0,155,0,0,0,155,0,0,0,155,0,0,0,155,0,0,0,155,0,0,0,155,0,0,0,155,0,0,0,155,0,0,0,155,0,0,0,21,1,60,73,21,0,92,42,21,0,79,55,21,0,70,64,21,1,22,111,21,1,31,102,25,0,54,76,101,39,8,6,1,25,1,0,7,40,82,25,2,128,0,26,1,19,109,26,1,114,8,1,0,0,5,26,0,36,43,35,15,26,0,42,54,28,5,26,1,18,104,6,31,3,22,92,7,95,1,55,4,64,1,88,2,77,3,73,2,86,2,57,10,133,2,19,1,124,1,30,0,34,3,1,3,14,22,78,34,3,1,6,18,24,69,36,0,31,39,29,20,36,1,5,14,36,63,36,1,22,31,25,40,104,2,47,2,104,11,15,25,104,11,19,21,41,0,61,53,102,0,22,31,133,1,7,0,4,2,0,2,6,74,0,0,8,8,3,2,7,7,3,0,3,6,0,8,4,22,45,1,69,37,1,2,45,1,4,42,34,17,8,4,0,47,4,91,10,3,47,2,43,29,19,9,6,2.5531914893617023,2.491799686958403,2.1363636363636362,1.2834274997778983,14.833333333333334,4.580535821409429,2.881188118811881,1.5445849197300305
AE,ARE,United Arab Emirates,Sharjah,2021-01-03,2020-12-30,100,1,44572.8465621066,0,0,18,97,3244836.672238163,63,2,2,96,0,3,97,1,2,97,1,9,90,1,11,88,1,6,93,1,6,93,1,2,97,2,2,96,1,0,99,1,1,98,1,6,93,2,1,97,0,12,88,98,0,1,1,97,0,0,3,98,0,1,1,91,0,3,6,89,0,3,8,94,0,3,3,94,0,2,4,98,0,1,1,98,0,0,2,100,0,0,0,99,0,0,1,94,0,1,5,99,0,0,1,88,0,7,5,3,0,11,86,89,0,3,8,4,2,59,35,41,0,22,37,78,0,2,20,0,78,7,15,0,93,0,4,3,0,28,0,8,64,100,9,0,29,29,22,11,15,0,38,27,20,15,3,44,24,14,15,4,51,20,10,15,4,49,25,7,15,6,17,20,42,93,1,0,6,93,1,0,6,93,1,1,5,93,0,3,4,93,1,0,6,93,1,2,4,85,1,0,14,85,1,0,14,85,1,0,14,85,1,0,14,85,0,1,14,85,0,3,12,85,1,1,13,97,1,0,2,97,1,0,2,97,1,0,2,97,0,0,3,97,1,0,2,19,3,31,47,19,3,50,28,19,2,37,42,19,3,30,48,19,2,6,73,19,2,8,71,21,1,23,55,77,18,3,1,1,23,0,0,2,33,42,23,1,74,2,26,1,11,62,26,0,56,11,1,0,1,5,26,0,36,16,17,5,28,1,24,30,17,0,28,0,6,61,5,31,4,7,53,5,69,1,29,1,52,1,46,1,65,1,33,1,71,1,25,3,94,0,5,1,92,1,7,0,32,1,0,1,8,7,51,32,1,0,4,6,16,41,33,1,14,23,13,16,33,1,4,6,17,39,33,0,12,13,18,24,75,2,20,3,75,10,7,8,75,9,7,9,35,0,31,34,66,0,18,16,82,1,3,0,4,1,0,1,8,51,1,0,5,6,5,3,2,3,0,0,1,5,1,0,3,14,35,0,40,22,0,3,35,0,4,33,14,8,2,4,0,37,2,52,7,2,37,0,23,20,15,3,2,2.7142857142857144,2.63673679998231,1.7000000000000002,1.2516655570345725,14.28125,3.6229811017299087,3.0338983050847457,1.4379835222176545
AE,ARE,United Arab Emirates,-99,2021-01-04,2020-12-22,100,2,72292.9317311038,0,0,7,88,2679882.8381401626,50,4,9,87,3,6,91,5,2,93,4,9,87,4,7,89,4,6,90,5,5,90,4,1,95,4,2,94,5,1,94,3,3,94,2,10,88,4,4,92,5,4,91,91,1,5,3,94,0,1,5,98,0,0,2,91,1,3,5,93,0,2,5,94,0,3,3,95,0,4,1,99,0,0,1,98,0,1,1,99,0,0,1,97,0,2,1,90,0,6,4,96,1,1,2,96,0,2,2,10,2,5,83,96,0,3,1,11,3,60,26,40,3,29,28,71,0,0,29,0,71,8,21,0,92,0,2,6,0,47,2,11,40,100,15,1,37,24,16,7,22,3,37,21,17,22,7,40,16,15,22,8,37,21,12,22,7,38,19,14,22,7,21,18,32,90,3,3,4,90,1,5,4,90,3,4,3,90,2,2,6,90,3,2,5,90,4,2,4,95,1,0,4,95,1,0,4,95,1,0,4,95,1,0,4,95,0,2,3,95,1,1,3,95,1,1,3,97,0,2,1,97,0,0,3,97,1,0,2,97,1,1,1,97,2,0,1,28,0,35,37,28,2,39,31,28,2,32,38,28,2,24,46,28,3,7,62,28,2,11,59,29,0,23,48,77,12,5,3,3,29,0,2,6,30,33,29,1,69,1,33,1,7,59,33,1,51,9,2,0,0,4,33,0,28,13,12,14,33,0,26,28,10,3,35,1,12,49,3,36,1,9,50,4,65,2,32,1,61,2,34,3,68,3,27,2,76,2,20,2,93,2,5,0,89,0,10,1,39,1,2,0,6,10,42,39,1,3,3,6,13,35,40,1,11,17,16,15,40,1,7,4,13,35,40,1,12,11,15,21,78,1,17,4,78,6,7,9,78,6,9,7,42,0,36,22,78,0,8,14,93,0,1,0,1,0,0,0,5,57,1,0,6,5,4,2,3,3,0,0,1,2,0,1,5,10,50,0,39,10,0,1,50,0,3,14,18,9,3,3,0,50,1,39,7,3,50,0,17,17,5,3,8,2.3181818181818183,2.190593823304836,2,0,13.693877551020408,5.292306057037948,3.130434782608696,1.6813842928065605
AE,ARE,United Arab Emirates,Abu Dhabi,2021-01-04,2021-01-01,100,0,0,0,0,22,99,1583921.4498880873,63,0,0,100,1,3,96,0,0,100,0,5,95,0,7,93,0,9,91,0,2,98,0,4,96,0,4,96,0,0,100,0,3,97,1,12,87,1,1,98,0,12,88,100,0,0,0,97,0,0,3,100,0,0,0,95,0,0,5,93,0,0,7,91,0,1,8,98,0,0,2,96,0,3,1,96,0,0,4,100,0,0,0,97,0,1,2,88,0,3,9,99,0,0,1,88,0,2,10,1,0,10,89,90,0,2,8,1,4,88,7,12,1,50,37,50,0,2,47,1,50,15,34,1,85,0,6,8,1,56,0,5,39,100,7,2,39,23,20,9,12,3,40,25,20,12,4,48,17,19,12,4,45,20,19,12,3,46,16,23,12,4,20,18,46,95,5,0,0,95,5,0,0,95,4,1,0,95,4,1,0,95,2,3,0,95,5,0,0,96,1,0,3,96,1,0,3,96,1,0,3,96,0,2,2,96,1,0,3,96,0,2,2,96,1,0,3,98,1,0,1,98,0,1,1,98,1,0,1,98,1,0,1,98,1,0,1,14,0,40,46,14,0,59,27,14,1,47,38,14,1,39,46,14,0,12,74,14,0,11,75,14,0,37,49,63,25,10,0,2,15,0,1,5,28,51,15,0,83,2,16,0,35,49,16,0,76,4,2,0,1,1,16,0,29,16,23,16,16,0,33,34,17,0,17,2,16,61,4,22,1,19,56,2,60,2,38,0,41,2,56,1,53,2,44,1,61,2,32,5,88,1,11,0,89,0,11,0,24,1,1,3,14,12,45,24,1,0,6,15,12,42,27,1,24,23,16,9,27,1,2,7,22,41,27,1,7,23,15,27,70,2,25,3,70,7,11,12,70,5,15,10,28,1,42,29,71,1,13,15,89,1,0,1,3,0,0,0,6,48,0,0,3,4,4,1,5,8,2,1,1,5,2,2,0,14,34,1,42,22,0,1,34,0,3,17,24,16,5,1,0,37,0,55,5,3,37,0,17,19,12,6,9,2.739130434782609,2.004934623834354,2.3333333333333335,1.4142135623730951,14.444444444444446,4.63777539058078,3.3225806451612905,1.8710406813040328
AE,ARE,United Arab Emirates,Ajman,2021-01-04,2020-12-24,100,0,0,0,0,24,97,2346297.8143219138,62,5,0,95,4,10,86,3,2,95,5,11,84,3,15,82,5,11,84,4,8,88,5,3,92,5,3,92,5,0,95,5,2,93,3,15,82,5,0,95,3,12,85,100,0,0,0,90,0,3,7,98,0,1,1,89,0,2,9,85,0,4,11,89,0,3,8,92,0,2,6,97,0,2,1,97,0,2,1,100,0,0,0,98,0,2,0,85,0,4,11,100,0,0,0,88,0,5,7,3,0,11,86,91,0,4,5,6,1,59,34,41,0,23,36,77,0,0,23,0,77,6,17,0,94,0,2,4,0,30,7,5,58,100,10,1,31,24,17,17,14,2,32,33,19,14,1,42,24,19,14,1,42,25,18,14,1,45,26,14,14,3,19,22,42,96,2,1,1,96,2,1,1,96,1,1,2,96,1,1,2,96,1,1,2,96,2,0,2,92,0,0,8,92,0,0,8,92,0,1,7,92,0,1,7,92,0,1,7,92,0,0,8,92,0,1,7,99,0,0,1,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,18,1,37,44,18,1,55,26,18,1,42,39,18,1,37,44,18,2,9,71,18,1,6,75,21,0,34,45,66,22,5,2,5,21,0,0,7,39,33,21,1,78,0,24,0,13,63,24,0,62,12,0,0,0,2,24,0,31,19,14,12,25,0,33,25,15,2,27,0,4,67,2,29,0,6,57,8,63,0,35,2,45,0,55,0,58,1,40,1,64,0,30,6,91,0,9,0,94,0,6,0,31,2,0,1,8,13,45,31,1,1,3,9,13,42,33,2,21,16,13,15,33,1,7,5,17,37,33,2,14,20,20,11,67,2,28,3,67,13,8,12,67,11,12,10,35,1,35,29,71,0,13,16,87,0,5,0,1,0,0,1,6,52,0,0,7,5,5,0,3,1,3,0,0,6,4,1,1,12,38,1,46,15,0,0,38,0,4,23,20,9,6,0,0,38,3,48,7,4,38,2,16,30,9,2,3,2.4358974358974357,2.3372821800552406,2.625,1.3024701806293193,15.135593220338983,4.625482741325285,3.637931034482758,1.8324394234938164
AE,ARE,United Arab Emirates,Dubai,2021-01-04,2021-01-03,100,0,0,0,0,24,97,1546889.0730442521,62,2,0,98,2,2,96,2,1,97,2,8,90,2,8,90,3,16,81,2,5,93,3,3,94,3,0,97,3,1,96,2,2,96,2,9,89,4,3,93,2,10,88,100,0,0,0,98,0,1,1,99,0,1,0,92,0,4,4,92,0,3,5,84,0,6,10,95,0,2,3,97,0,2,1,100,0,0,0,99,0,0,1,98,0,0,2,91,0,4,5,97,0,1,2,90,1,3,6,3,0,11,86,90,0,3,7,4,1,59,36,43,0,18,39,82,0,1,16,1,82,13,5,0,87,0,5,8,0,26,4,4,66,100,8,0,33,32,18,9,13,1,34,32,20,13,3,40,31,13,13,4,43,28,12,13,4,36,36,11,13,4,15,16,52,96,0,2,2,96,1,0,3,96,0,2,2,96,1,1,2,96,0,2,2,96,1,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,16,0,38,46,16,0,56,28,16,0,48,36,16,0,41,43,16,0,16,68,16,0,19,65,18,0,36,46,64,24,7,4,1,18,1,0,7,25,49,18,2,80,0,19,0,10,71,19,0,72,5,1,0,0,3,19,0,23,24,27,7,19,0,24,34,19,4,19,0,9,70,2,24,2,13,58,3,62,0,35,3,44,0,54,2,52,0,46,2,59,0,34,7,84,0,15,1,81,0,19,0,26,1,1,2,6,12,52,26,2,1,1,9,14,47,28,0,14,26,20,12,28,0,4,4,23,41,28,0,13,19,12,28,70,1,29,0,70,5,8,17,70,4,11,15,33,0,41,26,74,0,9,17,91,1,1,0,1,2,0,1,3,52,0,0,7,4,1,2,6,3,4,0,1,2,0,4,0,14,36,0,41,21,0,2,36,0,1,24,18,13,5,3,0,38,1,51,7,3,38,1,27,11,13,7,3,2.3333333333333335,1.9710549133051491,2.3,1.5670212364724212,14.967741935483868,4.341820053264978,2.9,1.4462107120778818
AE,ARE,United Arab Emirates,Sharjah,2021-01-04,2020-12-30,100,1,44572.8465621066,0,0,18,97,3274043.7222665506,62,2,2,96,0,3,97,1,2,97,1,10,89,1,11,88,1,5,94,1,5,94,1,2,97,2,2,96,1,0,99,1,2,97,1,6,93,2,1,97,0,12,88,98,0,1,1,97,0,0,3,98,0,1,1,90,0,4,6,89,0,3,8,95,0,3,2,95,0,1,4,98,0,1,1,98,0,0,2,100,0,0,0,98,0,1,1,94,0,1,5,99,0,0,1,88,0,7,5,3,0,11,86,89,0,3,8,4,2,59,35,41,0,22,37,78,0,2,20,0,78,7,15,0,93,0,4,3,0,28,0,8,64,100,10,0,28,29,22,11,16,0,36,27,21,16,3,42,24,15,16,4,49,20,11,16,4,47,26,7,16,6,16,21,41,93,1,0,6,93,1,0,6,93,1,1,5,93,0,3,4,93,1,0,6,93,1,2,4,85,1,0,14,85,1,0,14,85,1,0,14,85,1,0,14,85,0,1,14,85,0,3,12,85,1,1,13,97,1,0,2,97,1,0,2,97,1,0,2,97,0,0,3,97,1,0,2,20,3,30,47,20,2,50,28,20,2,37,41,20,3,31,46,20,2,7,71,20,2,8,70,22,1,22,55,78,17,3,1,1,24,0,0,2,32,42,24,1,73,2,27,1,10,62,27,0,55,11,1,0,1,5,27,0,36,16,16,5,29,1,24,30,16,0,29,0,6,60,5,32,4,7,52,5,70,1,28,1,52,1,46,1,65,1,33,1,70,1,26,3,93,0,6,1,92,1,7,0,33,1,1,1,6,7,51,33,1,1,3,5,16,41,34,1,13,24,13,15,34,1,4,6,17,38,34,0,11,13,18,24,76,2,19,3,76,10,6,8,76,9,7,8,36,0,31,33,67,0,17,16,83,1,3,0,4,1,0,1,7,52,1,0,6,5,5,3,2,3,0,0,1,5,1,0,3,13,36,0,39,22,0,3,36,0,4,33,13,8,2,4,0,38,2,51,7,2,38,0,23,20,14,3,2,2.7777777777777777,2.665063620734804,1.7000000000000002,1.2516655570345725,14.34920634920635,3.6989917116073237,2.9827586206896552,1.432595231950948
AE,ARE,United Arab Emirates,-99,2021-01-13,2020-12-23,100,2,72292.9317311038,0,0,8,87,2764435.5933636194,52,6,8,86,4,7,89,7,1,92,5,9,86,6,6,88,5,5,90,5,6,89,5,2,93,5,2,93,7,1,92,4,2,94,3,9,88,6,2,92,6,4,90,92,1,4,3,93,0,1,6,99,0,0,1,91,1,3,5,94,0,1,5,95,0,3,2,94,0,5,1,98,0,0,2,98,1,0,1,99,0,0,1,98,0,2,0,91,0,6,3,98,1,0,1,96,1,2,1,11,2,6,81,95,0,3,2,12,4,60,24,40,3,30,27,70,0,0,30,0,70,10,20,0,90,0,0,10,0,50,1,11,38,100,17,1,40,20,15,7,23,4,38,19,16,23,8,38,16,15,23,9,38,20,10,23,10,38,14,15,23,9,17,18,33,91,4,2,3,91,2,5,2,91,3,3,3,91,3,2,4,91,4,2,3,91,5,1,3,95,1,0,4,95,1,0,4,95,1,0,4,95,1,0,4,95,0,2,3,95,1,1,3,95,1,1,3,97,0,2,1,97,0,0,3,97,1,0,2,97,1,1,1,97,2,0,1,29,1,35,35,29,4,38,29,29,4,33,34,29,4,27,40,29,5,8,58,29,4,11,56,30,1,22,47,78,13,2,4,3,30,1,1,6,28,34,30,2,67,1,32,2,9,57,32,2,51,10,1,0,0,4,32,1,28,12,13,14,32,1,27,27,10,3,34,2,12,50,2,35,2,10,50,3,65,2,32,1,62,2,33,3,67,3,28,2,73,2,22,3,92,2,5,1,89,0,10,1,37,2,1,0,5,10,45,37,2,1,3,5,12,40,38,2,13,16,15,16,38,2,5,5,11,39,38,2,11,11,14,24,79,1,15,5,79,6,5,10,79,7,6,8,40,1,35,24,76,0,7,17,93,0,1,0,1,0,0,0,5,58,1,0,5,7,5,2,1,3,0,0,1,2,0,1,4,10,48,0,39,13,0,0,48,1,3,11,21,10,3,3,0,48,2,39,7,4,48,1,18,18,3,4,8,2.0555555555555554,2.0428417986665255,2,0,14.53061224489796,4.637267697759131,3.0425531914893615,1.7931930084593288
