ISO2,ISO_3,country_agg,region_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
ZA,ZAF,South Africa,Northern Cape,2021-12-27,2021-12-18,12,7827218.9921088,63,206,53,302,0,8,100,56,4,6,70,23,31,37,6,446125.074543625,5,1,2,2,2,107196.089337474,53,96,1290.48151946562,4,3,1,1,1,11,9,2,4,3,13,10,3,6,2,15,10,0,0,0,6,5,1,2,2,6,7,1,3,3,8,3,3,1,1,4,4,2,0,1,3,4,3,3,3,1,1,3,4,2,0,1,2,4,3,4,5,1,3,6,5,4,0,1,4,6,4,4,5,1,3,5,5,4,0,1,3,6,4,10,0.08,0.0531724899927667,0.06,0.046546565661405,0.0569966261316308,0.000162414779281173,0.02,0.0274394957835608,0.0136952970710985,8.14208494860381e-05,0.0410699411038036,0.0108274877850386
ZA,ZAF,South Africa,Northern Cape,2021-12-28,2021-12-19,13,7917671.11144222,66,219,53,339,0,9,103,59,0,0,75,21,32,41,7,531270.852844801,6,1,2,3,3,192341.86763865,53,99,1330.80906694892,6,4,2,1,2,14,11,3,4,5,15,11,4,5,4,15,11,0,0,0,6,6,0,2,3,6,9,0,3,5,9,3,4,2,2,4,5,2,0,1,2,4,3,3,4,2,2,4,5,2,0,1,2,4,3,5,7,2,5,7,7,5,0,2,4,7,4,5,7,2,5,7,7,5,0,2,4,7,4,10,0.087378640776699,0.0545352659623367,0.0679611650485437,0.0486045459568198,0.0670993838171726,0.000174271479444067,0.029126213592233,0.0324752782875229,0.0242927326648725,0.000107237657190132,0.0398253974339913,0.0105061931765963
ZA,ZAF,South Africa,Northern Cape,2021-12-29,2021-12-20,10,8033474.31924074,65,221,56,335,0,9,102,59,0,0,73,23,31,41,5,319136.218760612,4,1,1,3,3,192341.86763865,56,99,1330.80906694892,5,3,2,1,2,14,11,3,4,6,13,10,3,4,5,14,10,0,0,0,4,4,0,1,3,4,8,1,3,5,9,1,3,2,2,4,3,2,0,0,1,2,1,1,3,2,2,4,3,2,0,0,1,2,1,3,8,3,7,8,6,6,1,1,3,6,3,3,7,3,6,8,6,6,1,1,3,6,2,10,0.0882352941176471,0.055044073028925,0.0490196078431373,0.0419004514931721,0.039725803068326,0.000135061123635673,0.0294117647058824,0.032788840416564,0.0239425508808782,0.000105710782064071,0.0420796652132738,0.0107867608371887
ZA,ZAF,South Africa,Northern Cape,2021-12-30,2021-12-20,8,8819193.7018124,69,300,63,351,0,10,110,65,0,0,78,25,34,43,6,363015.778258256,5,1,2,3,4,236221.427136294,63,106,1424.90667774329,6,4,2,2,2,15,12,3,5,6,14,11,3,5,5,15,11,0,0,0,5,5,0,2,3,5,9,1,4,5,10,2,4,2,3,5,4,2,0,0,2,3,1,2,4,2,3,5,4,2,0,0,2,3,1,4,9,3,8,9,7,6,1,1,4,7,3,4,8,3,7,9,7,6,1,1,4,7,2,11,0.0909090909090909,0.0537228523911512,0.0545454545454545,0.0424376530722641,0.0411620144122307,0.000131115663172683,0.0363636363636364,0.0349817870394518,0.0267849233300942,0.000106557314872726,0.0442134218219658,0.0106736364831728
ZA,ZAF,South Africa,Northern Cape,2021-12-31,2021-12-21,7,8390861.36464792,64,277,54,334,0,7,101,57,0,0,71,24,32,39,5,305723.29860542,4,1,2,2,4,236221.427136294,54,97,1303.92403529339,4,3,1,2,1,12,9,3,5,4,12,9,3,5,4,12,9,0,0,0,3,3,0,2,1,3,6,1,4,2,7,1,3,1,3,3,3,1,0,0,2,2,1,1,3,1,3,3,3,1,0,0,2,2,1,3,7,2,7,6,6,4,1,1,3,5,3,3,6,2,6,6,6,4,1,1,3,5,2,11,0.0693069306930693,0.0495312145212828,0.0495049504950495,0.042304508043671,0.0364352699108441,0.00012677869037371,0.0396039603960396,0.0380348662281565,0.0281522261983179,0.000111918095690878,0.0414134554915615,0.0108145472997447
ZA,ZAF,South Africa,Western Cape,2021-10-01,2021-10-01,191,4674385.18447797,161,912,186,550,0,12,191,87,50,129,145,37,51,92,5,153830.398245474,0,4,0,0,2,64605.3057160511,186,185,2486.86542813688,7,2,2,2,0,17,6,8,3,3,14,6,4,3,3,21,14,0,0,0,3,0,3,0,0,3,4,6,2,2,12,1,2,2,1,2,2,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,7,10,9,5,4,6,6,8,4,0,2,0,2,3,3,3,0,1,2,3,2,1,0.0628272251308901,0.0344124171381301,0.0261780104712042,0.0226432892533654,0.0329092259568792,0.000161725423284101,0.0104712041884817,0.0144359024964148,0.0138211343666292,0.000105836515448137,0.0747929493472224,0.0103388383495971
ZA,ZAF,South Africa,Western Cape,2021-10-02,2021-10-02,161,4161311.53486464,132,456,26,367,0,5,161,75,34,125,133,26,43,88,2,95672.7870724521,0,2,0,0,0,0,27,160,2150.8025324427,2,1,1,0,0,6,3,3,1,1,3,3,0,1,2,10,8,0,0,0,2,1,1,0,1,2,3,2,0,2,5,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,0,4,2,1,0,0,1,1,3,0,0,1,0,3,2,1,0,0,0,1,2,0,1,0.031055900621118,0.0267951737993479,0.0124223602484472,0.0171089295092166,0.0229910176805746,0.00014399962192393,0,0,0,0,0.0125534536958796,0.00470528822494381
ZA,ZAF,South Africa,Western Cape,2021-10-03,2021-10-03,165,4369469.05258346,141,696,38,575,0,9,165,83,42,115,122,34,53,68,4,135866.537473025,3,1,2,1,4,135866.537473025,38,158,2123.91750078717,5,3,1,3,0,11,7,2,4,3,12,9,1,5,4,10,9,0,0,0,2,2,0,2,0,2,6,2,4,2,9,1,2,2,1,1,1,0,1,0,1,1,1,1,2,2,1,1,1,0,1,0,1,1,1,3,8,4,6,6,5,3,2,2,4,5,3,2,5,2,4,3,3,2,1,1,3,3,2,1,0.0545454545454545,0.0346501986361006,0.0242424242424242,0.0234674071579045,0.03109451877058,0.000162748271027613,0.0242424242424242,0.0234674071579045,0.03109451877058,0.000162748271027613,0.0178914670583563,0.00563744071912291
ZA,ZAF,South Africa,Western Cape,2021-10-04,2021-10-04,139,4143449.92171962,111,590,130,320,0,11,139,72,44,90,101,36,39,61,7,217018.541604698,2,5,1,1,3,82817.8033233408,130,137,1841.62466840406,8,2,5,1,1,13,7,5,4,3,12,5,5,4,1,17,10,0,0,0,4,0,4,0,0,4,5,5,3,2,11,3,3,3,3,2,4,0,3,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,6,4,7,5,5,3,8,8,4,1,3,1,3,2,2,4,1,0,3,5,1,1,0.079136690647482,0.0448773514521727,0.0503597122302158,0.0363548097491061,0.0523762916663007,0.000214512387178922,0.0215827338129496,0.0241577216082915,0.0199876443273072,0.000134760814072757,0.070589845059285,0.0116982891083117
ZA,ZAF,South Africa,Western Cape,2021-10-05,2021-10-05,211,4424307.2682343,172,659,44,598,0,12,211,98,43,159,159,45,58,97,4,79307.4787282396,3,1,2,1,1,12831.8871239893,44,205,2755.71574469221,5,3,2,3,0,10,7,2,3,4,13,8,4,3,5,16,10,0,0,0,4,2,2,2,0,2,7,5,6,1,10,0,0,1,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,7,8,6,6,4,4,5,6,4,3,4,2,3,5,3,4,2,2,3,2,3,1,0.0568720379146919,0.0312493918084436,0.018957345971564,0.0184009216640803,0.017925400276254,0.000123632349019423,0.004739336492891,0.00926689101480065,0.00290031554004394,5.01091879350308e-05,0.0159668137342353,0.00467998956014681
ZA,ZAF,South Africa,Western Cape,2021-10-06,2021-10-06,202,4838240.49035071,155,898.2,101,520,0,6,202,105,50,146,156,41,56,99,8,254600.037814468,5,2,4,1,4,86757.7071121219,101,200,2688.50316555338,3,3,0,1,2,12,8,3,4,4,12,6,6,3,3,16,12,0,0,0,0,0,0,0,0,0,5,1,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,5,4,3,3,3,1,2,4,2,2,5,3,4,4,3,3,3,1,2,4,1,1,0.0297029702970297,0.02341125512441,0.0396039603960396,0.0268947118314527,0.0526224437008117,0.000198953423744255,0.0198019801980198,0.0192124888137511,0.0179316648862639,0.000118245746214084,0.0375673725417433,0.00718759163451707
ZA,ZAF,South Africa,Western Cape,2021-10-07,2021-10-07,175,4565131.08168939,128,852,63,449,0,6,175,85,1,5,122,34,45,74,2,80268.4073774284,2,0,2,0,2,80268.4073774284,64,172,2312.11272237591,0,0,0,0,0,5,4,1,3,1,5,4,1,3,1,16,11,0,0,0,3,3,0,1,2,2,5,0,2,3,4,0,1,1,2,1,0,2,2,0,1,2,0,0,1,1,2,1,0,2,2,0,1,2,0,1,3,3,4,3,2,3,4,1,1,4,1,1,3,3,4,3,2,3,4,1,1,4,1,1,0.0342857142857143,0.0269593859112311,0.0114285714285714,0.0157481327622338,0.017582935942274,0.000120563295486832,0.0114285714285714,0.0157481327622338,0.017582935942274,0.000120563295486832,0.0276803113363064,0.00668703528120736
ZA,ZAF,South Africa,Western Cape,2021-10-08,2021-10-08,159,4552586.23224248,128,508,43,412,0,3,159,64,0,0,112,28,46,64,4,118494.685863977,3,1,2,1,1,41979.5250147204,43,158,2123.91750078717,2,0,2,0,0,5,3,2,2,1,7,4,3,3,1,14,11,0,0,0,0,0,0,0,0,0,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,2,3,1,2,1,1,2,2,1,2,1,2,2,2,1,1,1,0,2,1,1,0.0188679245283019,0.0211482936013365,0.0251572327044025,0.024341551114727,0.0260279937203099,0.000146255627215182,0.00628930817610063,0.0122879927943053,0.00922102797689181,8.78005145083916e-05,0.0202456074607716,0.00598967536923062
ZA,ZAF,South Africa,Western Cape,2021-10-09,2021-10-09,162,4415257.99082955,134,791,52,429,0,7,162,84,0,0,120,24,40,79,1,116914.866609487,1,0,0,1,1,116914.866609487,52,162,2177.68756409824,5,4,1,3,1,6,5,1,2,3,7,6,1,4,2,18,12,0,0,0,2,1,1,1,0,1,5,2,3,2,6,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,5,3,5,5,5,4,2,4,4,5,1,0,4,2,4,4,4,3,1,3,3,4,1,1,0.0432098765432099,0.0313105313859771,0.00617283950617284,0.0120611441281663,0.0264797361450493,0.00014976122126561,0.00617283950617284,0.0120611441281663,0.0264797361450493,0.00014976122126561,0.0238785401805483,0.00641218615653454
ZA,ZAF,South Africa,Western Cape,2021-10-10,2021-10-10,163,4373061.31857254,134,541,27,469,0,4,163,69,0,0,125,25,37,87,3,88208.0033009279,2,1,2,0,0,0,27,159,2137.36001661494,2,1,1,1,0,7,6,1,4,2,7,6,1,3,3,13,9,0,0,0,1,1,0,1,0,1,3,1,2,1,4,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,4,2,1,3,2,3,3,2,1,4,1,0,3,1,1,2,1,2,2,1,0,3,0,1,0.0245398773006135,0.0237517296994915,0.0184049079754601,0.0206341841981406,0.0201707675413344,0.000131762466455891,0,0,0,0,0.0126324062348474,0.00473469193715168
ZA,ZAF,South Africa,Western Cape,2021-10-11,2021-10-11,167,4079083.8949527,138,677,39,419,0,7,167,71,0,0,120,34,37,81,1,28155.3213731003,1,0,1,0,0,0,39,164,2204.57259575377,3,3,0,2,1,8,5,3,3,2,10,7,3,5,2,7,4,0,0,0,2,1,0,0,1,2,5,1,3,2,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,3,2,5,5,4,3,3,1,3,4,4,2,2,1,4,4,3,3,2,1,3,3,2,1,0.0419161676646707,0.0303936176406906,0.00598802395209581,0.0117011198672655,0.00690236388811189,8.03455211210898e-05,0,0,0,0,0.017690503853272,0.00550275479891172
ZA,ZAF,South Africa,Western Cape,2021-10-12,2021-10-12,218,4355216.59762663,181,977,65,646,0,6,218,110,0,0,157,39,58,98,4,127344.281359885,4,0,3,1,2,47084.6628100644,65,213,2863.25587131435,4,3,1,3,0,11,7,2,5,2,14,9,3,6,3,21,17,0,0,0,1,0,1,0,0,1,4,2,4,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,5,5,2,2,1,3,3,2,2,3,2,3,4,4,2,1,1,2,2,2,1,0.0275229357798165,0.0217173537860233,0.018348623853211,0.0178155909627554,0.0292394829293406,0.000158228280312301,0.0091743119266055,0.0126562552201053,0.0108110955573882,9.71220147101769e-05,0.0227014290448874,0.00545579748487905
ZA,ZAF,South Africa,Western Cape,2021-10-13,2021-10-13,178,4383469.24173435,133,565,46,456,0,6,178,79,0,0,124,32,42,81,5,129198.022614599,0,2,0,0,3,61481.385205866,46,176,2365.88278568697,3,1,0,1,0,11,5,3,3,2,7,6,1,4,2,11,8,0,0,0,0,0,0,0,0,0,2,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,5,4,3,4,2,2,3,4,1,0,1,0,2,1,2,1,0,0,1,2,0,1,0.0337078651685393,0.0265129428820972,0.0280898876404494,0.0242731500890416,0.0294739201964792,0.000158329436460663,0.0168539325842697,0.0189102704150921,0.0140257366518079,0.000110086670968527,0.0194430595963118,0.00556378310681595
ZA,ZAF,South Africa,Western Cape,2021-10-14,2021-10-14,173,4106472.24698033,147,465,59,544,0,6,173,62,0,0,114,36,37,76,1,19623.1298716667,1,0,0,1,1,19623.1298716667,59,171,2298.67020654814,2,1,1,0,1,3,2,1,0,2,4,2,2,0,2,15,7,0,0,0,3,1,2,0,1,2,3,3,0,3,5,0,1,1,2,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,2,3,2,5,4,3,1,2,2,2,4,2,1,3,1,3,3,2,1,2,1,1,3,1,1,0.0346820809248555,0.0272654579881961,0.00578034682080925,0.0112964805729032,0.00477858577665939,6.66995945765825e-05,0.00578034682080925,0.0112964805729032,0.00477858577665939,6.66995945765825e-05,0.0256670138377958,0.00646474103976155
ZA,ZAF,South Africa,Western Cape,2021-10-15,2021-10-15,164,4620886.51297974,132,723,22,535,0,6,164,82,0,0,110,32,34,74,4,151737.56054745,0,3,0,0,3,106175.799743337,22,160,2150.8025324427,5,0,4,0,0,9,2,6,1,1,11,2,8,1,1,17,12,0,0,0,0,0,0,0,0,0,1,5,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,4,4,3,4,3,5,4,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0.0365853658536585,0.0287333648598727,0.024390243902439,0.023608712632896,0.0328373268032508,0.00016248717974968,0.0182926829268293,0.0205095383215433,0.022977365803098,0.000136611692331871,0.0102287400484945,0.00425232364943436
ZA,ZAF,South Africa,Western Cape,2021-10-16,2021-10-16,164,4349899.01239048,132,1128,78,491,0,2,164,76,0,0,115,30,33,80,3,87866.4009409655,2,0,2,0,2,55898.6922127762,78,162,2177.68756409824,1,0,1,0,0,5,3,1,2,1,8,4,2,2,2,8,5,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,1,2,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0.0121951219512195,0.0167978935224769,0.0182926829268293,0.0205095383215433,0.0201996415757428,0.000132205381115304,0.0121951219512195,0.0167978935224769,0.0128505724049113,0.000105842768068033,0.0358178102708224,0.00780511621306977
ZA,ZAF,South Africa,Western Cape,2021-10-17,2021-10-17,191,4437300.50701355,152,853,96,586,0,9,191,78,0,0,149,23,43,103,2,40863.1554623804,1,0,0,1,0,0,97,190,2554.07800727571,4,4,0,3,0,14,9,2,5,4,13,9,2,5,3,15,14,0,0,0,0,0,0,0,0,0,5,2,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,4,7,4,5,0,4,7,0,0,4,3,4,1,4,2,2,0,3,4,0,1,0.0471204188481675,0.030050727398395,0.0104712041884817,0.0144359024964148,0.00920901241594806,8.88763526104168e-05,0,0,0,0,0.0379784797972809,0.00741296917642244
ZA,ZAF,South Africa,Western Cape,2021-10-18,2021-10-18,155,4151935.24540036,132,529,40,475,0,3,155,77,0,0,105,29,39,66,1,24470.0223548045,1,0,0,1,1,24470.0223548045,40,149,2002.93485833727,0,0,0,0,0,5,4,0,1,3,8,6,0,3,3,12,10,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,2,1,0,1,0,2,2,1,1,0,1,0,1,0,0,1,0,1,1,1,0.0193548387096774,0.0216886722083548,0.00645161290322581,0.0126040728356257,0.0058936425807491,7.36259867147334e-05,0.00645161290322581,0.0126040728356257,0.0058936425807491,7.36259867147334e-05,0.0199706944204895,0.00612675893786494
ZA,ZAF,South Africa,Western Cape,2021-10-19,2021-10-19,161,4413639.9269539,133,375,53,445,0,8,161,82,0,0,107,29,33,73,7,201987.636438479,5,2,2,3,2,41351.6856502027,53,157,2110.4749849594,6,3,2,3,0,12,8,2,3,5,10,7,2,3,4,13,10,0,0,0,1,1,0,1,0,1,4,3,4,0,8,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,3,3,4,6,3,6,5,2,1,5,3,3,2,2,3,3,2,2,3,2,1,4,3,2,1,0.0496894409937888,0.0335660305784561,0.0434782608695652,0.0315005877717723,0.0457644120910157,0.000194958147568531,0.0124223602484472,0.0171089295092166,0.00936906642466908,8.98780709855081e-05,0.0251128302290773,0.00667548761202771
ZA,ZAF,South Africa,Western Cape,2021-10-20,2021-10-20,178,4117157.70331431,145,748,37,548,0,6,178,82,0,0,124,33,45,77,6,152937.509473462,5,1,3,2,4,103442.28784218,37,175,2352.44026985921,3,3,0,2,1,9,8,1,5,3,8,7,1,5,2,18,13,0,0,0,1,1,0,1,0,0,5,1,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,4,4,4,4,1,1,0,4,3,3,4,1,4,3,3,3,1,0,0,4,3,1,0.0337078651685393,0.0265129428820972,0.0337078651685393,0.0265129428820972,0.0371463811916525,0.000182678622793802,0.0224719101123596,0.0217732223356886,0.0251246843809042,0.000151172983464403,0.0157283483343084,0.00502791395011891
ZA,ZAF,South Africa,Western Cape,2021-10-21,2021-10-21,170,4450850.25196007,138,874,25,469,0,3,170,70,0,0,132,35,33,95,2,48044.6921639725,2,0,0,2,1,24491.8688494283,26,169,2271.78517489261,2,2,0,0,2,9,7,1,0,7,7,5,1,0,5,12,11,0,0,0,1,1,0,0,0,0,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,0.0176470588235294,0.0197921772606766,0.0117647058823529,0.0162085568146735,0.0107944975553411,9.59999656220397e-05,0.00588235294117647,0.0114952404835718,0.00550273935606854,6.8725493397841e-05,0.0114447441102036,0.00437389122831215
ZA,ZAF,South Africa,Western Cape,2021-10-22,2021-10-22,131,3997859.94780479,105,318,13,404,0,4,131,49,0,0,93,30,34,58,0,0,0,0,0,0,0,0,13,127,1707.1995101264,1,1,0,1,0,7,5,1,2,3,9,6,1,3,3,12,9,0,0,0,0,0,0,0,0,0,3,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,3,2,1,1,0,1,1,0,1,1,0,2,2,2,1,1,0,1,1,0,1,0.0305343511450382,0.0294627312092411,0,0,0,0,0,0,0,0,0.00761481005757641,0.00412359141605111
ZA,ZAF,South Africa,Western Cape,2021-10-23,2021-10-23,140,4305969.25890193,113,509,22,414,0,8,140,60,0,0,103,33,21,80,3,119762.003813999,3,0,3,0,2,79838.8603772363,22,135,1814.73963674853,3,3,0,2,0,7,6,1,3,3,9,8,1,2,5,14,9,0,0,0,2,0,2,0,0,1,5,3,3,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,5,4,4,4,2,0,4,3,2,3,3,2,4,3,3,3,2,0,4,3,2,1,0.0571428571428571,0.0384492609630578,0.0214285714285714,0.0239870559672134,0.0278130187684015,0.000155314353579721,0.0142857142857143,0.0196566985974023,0.0185414376129559,0.000127414928464219,0.012122951168586,0.00503496613977756
ZA,ZAF,South Africa,Western Cape,2021-10-24,2021-10-24,156,4208685.38959005,124,661,24,466,0,2,156,70,0,0,125,25,41,83,3,71700.6534425855,3,0,0,3,3,71700.6534425855,24,153,2056.70492164834,1,0,1,0,0,11,9,1,1,8,11,8,2,1,7,12,10,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,1,1,2,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0.0128205128205128,0.0176537329117505,0.0192307692307692,0.0215510054263615,0.0170363538267634,0.000123632290010383,0.0192307692307692,0.0215510054263615,0.0170363538267634,0.000123632290010383,0.0116691508574625,0.00464122796377735
ZA,ZAF,South Africa,Western Cape,2021-10-25,2021-10-25,140,3980238.55781562,105,615,7,339,0,2,140,68,0,0,108,27,34,72,3,74638.4183107287,2,1,0,2,0,0,7,139,1868.5097000596,1,0,1,0,0,9,6,3,0,6,10,7,3,0,6,10,9,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2,1,0,0,0,1,1,1,1,1,2,1,2,1,0,0,0,1,1,1,0.0142857142857143,0.0196566985974023,0.0214285714285714,0.0239870559672134,0.0187522474410908,0.000133262985872052,0,0,0,0,0.00374630112959902,0.00277004438359457
ZA,ZAF,South Africa,Western Cape,2021-10-26,2021-10-26,136,4259182.34042495,111,500,19,351,0,6,136,62,33,94,111,21,32,78,2,54830.8733669193,0,2,0,0,2,54830.8733669193,20,134,1801.29712092076,4,3,1,2,1,7,5,2,1,4,9,7,2,2,5,13,12,0,0,0,1,1,0,0,1,0,4,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,4,4,4,1,1,2,3,3,1,0,1,0,2,2,2,1,1,1,2,1,0,1,0.0441176470588235,0.0345133431783723,0.0147058823529412,0.0202305237067113,0.0128735679725439,0.000107058420138393,0.0147058823529412,0.0202305237067113,0.0128735679725439,0.000107058420138393,0.0111031099576602,0.00483897345285601
ZA,ZAF,South Africa,Western Cape,2021-10-27,2021-10-27,144,4475318.72861825,113,752,24,356,0,4,144,61,26,115,103,38,28,74,2,60368.3385892881,1,1,1,0,1,35681.7798940786,24,142,1908.8372475429,1,1,0,1,0,6,3,3,0,3,7,4,3,1,3,10,8,0,0,0,1,1,0,1,0,1,3,1,1,2,4,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,2,1,1,3,0,2,1,1,1,2,3,0,2,0,1,2,0,1,1,0,0,2,2,0,1,0.0277777777777778,0.0268409798716222,0.0138888888888889,0.0191145255599144,0.0134891707719613,0.000106875869379554,0.00694444444444444,0.0135635187350798,0.00797301422709961,8.23965671485774e-05,0.0125730991633223,0.00499847228398154
ZA,ZAF,South Africa,Western Cape,2021-10-28,2021-10-28,139,4115214.81386794,108,453,33,339,0,3,139,68,30,103,117,15,30,87,3,98730.7579158402,2,1,0,2,1,26096.0722814995,33,137,1841.62466840406,2,2,0,0,2,5,4,1,0,4,4,4,0,0,4,11,9,0,0,0,1,1,0,1,0,1,3,0,1,2,3,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,3,1,3,3,2,1,2,3,2,2,1,1,3,1,3,3,2,1,2,3,2,2,1,1,0.0215827338129496,0.0241577216082915,0.0215827338129496,0.0241577216082915,0.0239916413556652,0.000147845661484705,0.00719424460431655,0.0140496476855479,0.00634136332168077,7.66940654762067e-05,0.0179189606688954,0.00605867421628237
