ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,E7,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,C0_1.0,C0_1.1,C0_1.NA,C0_2.0,C0_2.1,C0_2.NA,C0_3.0,C0_3.1,C0_3.NA,C0_4.0,C0_4.1,C0_4.NA,C0_5.0,C0_5.1,C0_5.NA,C0_6.0,C0_6.1,C0_6.NA,C0a_7.0,C0a_7.1,C0a_7.NA,I6_1.1,I6_1.2,I6_1.3,I6_1.NA,I6_2.1,I6_2.2,I6_2.3,I6_2.NA,I6_3.1,I6_3.2,I6_3.3,I6_3.NA,I6_4.1,I6_4.2,I6_4.3,I6_4.NA,I6_5.1,I6_5.2,I6_5.3,I6_5.NA,I6_6.1,I6_6.2,I6_6.3,I6_6.NA,I6_7.1,I6_7.2,I6_7.3,I6_7.NA,I6_8.1,I6_8.2,I6_8.3,I6_8.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D10.1,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,D5.1,D5.2,D5.3,D5.4,D5.NA,first_date,day_count,days_aggregated,p_infected,p_infected_CI,p_rf,p_rf_CI,p_rf_symp,p_rf_symp_CI,p_XGB,p_XGB_CI,p_XGB_symp,p_XGB_symp_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
JP,JPN,Japan,2021-12-04,103114693.707704,3514,6120.3,78,7091,0,8702,1,0,1,0,3965,1113,385,3467,3658,256,38,3585,16,634348.958822678,12,3,0,12,9,269827.789434492,87,3928,41418.4386133507,139,125,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160,1329,476,923,2566,476,2152,1337,476,2162,1327,476,3126,363,476,2339,1150,476,3251,238,476,114,1162,438,2251,85,1148,475,2257,402,981,316,2266,170,1142,375,2278,1018,611,61,2275,660,941,90,2274,379,1110,193,2283,1446,193,31,2295,24,39,137,314,1392,2059,36,124,360,155,26,157,424,245,142,235,37,130,238,386,1,1269,19,33,166,302,1382,2063,23,115,482,1267,2078,109,373,570,839,2074,2021-12-04,3965,1,0.0999480789200415,0.00947165692363678,0.000252206809583859,0.000494253924545429,0,0,0.000252206809583859,0.000494253924545429,0,0,0.00403530895334174,0.00197327158327887,0.00615187744843473,1.50921690599108e-05,0.00226986128625473,0.00148126479014142,0.00261677341736925,9.86056732700908e-06,0.00210051375456623,0.000440917558533512
JP,JPN,Japan,2021-12-05,100758885.848421,3358,6344.8,71,6825,0,8382,3,1,1,1,3834,1111,402,3323,3512,259,38,3427,8,370964.024070093,7,1,1,6,5,274828.577439342,78,3790,39963.3101691953,125,113,0,0,0,4,4,0,1,3,1,3,0,1,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2265,1086,483,895,2456,483,2003,1348,483,2104,1247,483,2949,402,483,2295,1056,483,3120,231,483,92,1168,406,2168,101,1088,468,2177,403,939,310,2182,152,1135,355,2192,964,617,52,2201,653,909,86,2186,366,1111,161,2196,1408,188,29,2209,18,27,153,245,1345,2046,41,130,397,112,26,134,442,227,187,227,42,110,179,319,2,1259,14,31,172,277,1292,2048,19,110,497,1143,2065,104,342,569,759,2060,2021-12-05,3834,1,0.107919463087248,0.0099640723557165,0.000782472613458529,0.000885088364644257,0.000260824204486176,0.000511139375286247,0.000260824204486176,0.000511139375286247,0.000260824204486176,0.000511139375286247,0.00208659363588941,0.00144439974987549,0.00368170033785568,1.18257769947295e-05,0.00130412102243088,0.00114234586382091,0.00272758650639297,1.01836293073483e-05,0.00195179027137057,0.000432722720276069
JP,JPN,Japan,2021-12-06,100989079.407566,3388,5998.25,80.7,6696.1,0,8469,2,1,2,1,3886,1130,422,3352,3560,256,29,3498,8,165614.904613045,8,0,0,8,4,79009.3127227899,88,3841,40501.0750289918,123,113,0,0,0,2,2,0,0,2,1,2,0,0,2,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,2031,1367,488,1010,2388,488,2228,1170,488,2141,1257,488,3099,299,488,2239,1159,488,3152,246,488,110,1097,460,2219,104,1064,494,2224,425,896,340,2225,159,1124,368,2235,979,629,44,2234,653,915,82,2236,375,1114,162,2235,1409,205,24,2248,18,33,199,300,1295,2041,45,126,341,129,29,124,426,272,160,212,37,111,192,330,5,1347,10,41,205,314,1277,2039,23,116,509,1182,2056,116,376,586,757,2051,2021-12-06,3886,1,0.111817700052994,0.010054337925414,0.000514668039114771,0.000713096828743282,0.000257334019557386,0.000504300510964746,0.000514668039114771,0.000713096828743282,0.000257334019557386,0.000504300510964746,0.00205867215645908,0.00142509164032974,0.0016399288476001,7.89163497307299e-06,0.00102933607822954,0.00100821152547862,0.000782355014881644,5.45309253003912e-06,0.00217278183201328,0.000453472076118977
JP,JPN,Japan,2021-12-07,100134452.147134,3513,6844.6,179,7116,0,8773,3,3,1,1,3960,1162,411,3451,3624,274,20,3577,12,192270.43059236,7,2,0,7,8,135367.251772135,183,3908,41207.5504330383,123,111,0,0,0,2,2,0,1,1,2,2,1,1,1,3,0,1,1,1,2,1,0,1,0,0,0,0,0,1,1,1,2,1,0,1,0,0,0,0,1,2,1,2,3,2,0,1,0,1,0,0,0,1,1,1,2,1,0,1,0,0,0,0,1927,1544,489,1056,2415,489,2353,1118,489,2106,1365,489,3158,313,489,2268,1203,489,3282,189,489,96,1115,459,2290,89,1120,457,2294,428,922,306,2304,148,1143,360,2309,984,617,44,2315,684,886,82,2308,387,1103,146,2324,1361,235,28,2336,30,24,185,326,1374,2021,38,137,377,134,32,145,468,276,188,210,44,119,209,280,5,1298,36,36,190,353,1322,2023,29,123,528,1237,2043,143,358,622,798,2039,2021-12-07,3960,1,0.106421543241844,0.00972574945323804,0.000757575757575758,0.000856937137807139,0.000757575757575758,0.000856937137807139,0.000252525252525253,0.000494877903715882,0.000252525252525253,0.000494877903715882,0.00303030303030303,0.0017119241051261,0.00192012265977992,8.57439456205728e-06,0.00202020202020202,0.00139848809470716,0.0013518549197556,7.19660424676713e-06,0.00444093371425639,0.000641993088953977
JP,JPN,Japan,2021-12-08,102778765.86416,3201,6384,77,6388,0,7683,4,3,2,4,3658,1040,394,3150,3342,248,26,3288,13,444895.077653858,9,4,0,9,7,264949.53936324,80,3617,38139.1274094932,126,119,0,0,0,3,1,1,0,1,2,2,1,0,2,3,1,0,0,2,1,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,2,0,1,0,2,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1810,1381,467,984,2207,467,2160,1031,467,2014,1177,467,2953,238,467,2101,1090,467,2944,247,467,94,1055,388,2121,99,988,447,2124,371,882,278,2127,153,1038,336,2131,928,545,46,2139,592,851,77,2138,335,1040,141,2142,1304,181,17,2156,29,28,161,279,1273,1888,44,123,390,105,23,127,431,239,152,220,39,76,185,274,0,1230,30,41,185,287,1225,1890,32,115,483,1121,1907,125,351,546,731,1905,2021-12-08,3658,1,0.11117381489842,0.0103492983981198,0.00109349371241115,0.00107101809036897,0.000820120284308365,0.000927655785149654,0.000546746856205577,0.000757531385057209,0.00109349371241115,0.00107101809036897,0.00355385456533625,0.00192842601582971,0.00432866724865975,1.26920418207863e-05,0.00191361399671952,0.00141624202000642,0.00257786262693033,9.80315294532041e-06,0.00209758338571971,0.000459162454892238
JP,JPN,Japan,2021-12-09,100862039.817593,2849,5869.5,70,5781,0,6872,0,0,1,1,3331,976,335,2907,3013,253,28,2955,13,578860.37768272,10,0,0,10,10,479443.508992462,76,3289,34680.5612523702,117,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1663,1249,419,859,2053,419,1956,956,419,1815,1097,419,2694,218,419,1908,1004,419,2723,189,419,85,961,365,1920,75,937,388,1931,361,783,252,1935,133,973,282,1943,808,532,36,1955,543,770,65,1953,305,937,137,1952,1154,190,22,1965,16,36,154,234,1110,1781,40,108,335,107,26,113,363,243,132,171,32,90,175,238,1,1157,16,43,156,263,1070,1783,20,97,406,1014,1794,105,289,502,643,1792,2021-12-09,3331,1,0.103331276989513,0.0104778817939855,0,0,0,0,0.000300210147102972,0.000588312747498704,0.000300210147102972,0.000588312747498704,0.00390273191233864,0.00211736636051804,0.005739130189411,1.47420347178694e-05,0.00300210147102972,0.00185789249240097,0.00475345838592524,1.34231487902797e-05,0.00219142935568281,0.000492144215467538
JP,JPN,Japan,2021-12-10,99510883.4612228,3134,6741.4,92,6195,0,7615,1,1,3,1,3557,973,372,3074,3290,219,24,3231,14,473564.668253693,11,3,0,11,7,171036.911854251,94,3527,37190.1305980875,142,136,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1733,1412,412,930,2215,412,2013,1132,412,1921,1224,412,2861,284,412,2038,1107,412,2943,202,412,94,1080,406,1977,92,1018,465,1982,402,870,290,1995,152,1084,322,1999,963,529,50,2015,624,833,91,2009,374,1013,162,2008,1320,184,31,2022,22,27,140,263,1189,1916,28,103,318,151,32,138,399,235,155,194,39,94,187,310,2,1172,28,23,155,272,1164,1915,18,117,421,1070,1931,95,322,496,714,1930,2021-12-10,3557,1,0.107951247823564,0.0103609262621183,0.000281135788585887,0.000550938559787277,0.000281135788585887,0.000550938559787277,0.000843407365757661,0.000953985189382872,0.000281135788585887,0.000550938559787277,0.00393590104020242,0.0020576518132376,0.0047589233637769,1.35217001739724e-05,0.00196795052010121,0.00145641616225803,0.00171877593590957,8.13858462796153e-06,0.0025275522964911,0.000510310810480827
JP,JPN,Japan,2021-12-11,102009559.899747,3380,6463.92,112,6492,0,7911.1,2,2,2,1,3918,1168,454,3343,3581,272,26,3508,8,179662.702626627,8,0,0,8,5,116847.663193357,116,3872,40827.951708476,135,126,0,0,0,1,1,0,0,1,1,1,1,0,1,2,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,2,2,2,2,1,1,1,2,1,1,0,1,1,1,1,1,0,1,0,1,1,2107,1324,487,952,2479,487,2094,1337,487,2114,1317,487,3059,372,487,2276,1155,487,3202,229,487,93,1138,441,2246,105,1102,465,2246,379,995,286,2258,150,1177,332,2259,1013,598,42,2265,644,929,80,2265,352,1132,163,2271,1379,220,36,2283,24,21,189,280,1322,2082,31,118,360,148,27,171,419,236,152,236,37,135,208,348,0,1292,24,42,189,313,1265,2085,20,129,499,1159,2111,100,361,589,766,2102,2021-12-11,3918,1,0.119568080063208,0.010320085848832,0.000510464522715671,0.000707274145905932,0.000510464522715671,0.000707274145905932,0.000510464522715671,0.000707274145905932,0.000255232261357836,0.000500182196416073,0.00204185809086269,0.00141346420814887,0.00176123397457254,8.13679542356504e-06,0.00127616130678918,0.00111787017604709,0.00114545796794136,6.56399674864868e-06,0.00284119078096975,0.000516299445204825
JP,JPN,Japan,2021-12-12,101432491.524619,3408,5998.8,89,6925,0,8072,3,1,3,1,3906,1071,414,3380,3566,277,23,3510,13,791780.805417784,11,2,0,10,10,430953.844119534,95,3865,40754.1408453667,131,122,0,0,0,3,2,1,0,2,1,2,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2304,1095,507,927,2472,507,2012,1387,507,2089,1310,507,2989,410,507,2287,1112,507,3184,215,507,89,1128,444,2245,80,1105,474,2247,412,946,293,2255,157,1123,366,2260,983,603,49,2271,610,941,84,2271,376,1090,166,2274,1368,227,28,2283,25,24,177,300,1326,2054,34,125,354,137,29,131,441,265,140,236,46,117,188,340,5,1318,22,40,178,319,1289,2058,17,132,507,1181,2069,117,384,586,752,2067,2021-12-12,3906,1,0.109119662625198,0.00992111815546873,0.000768049155145929,0.000868779641989527,0.000256016385048643,0.000501718657714502,0.000768049155145929,0.000868779641989527,0.000256016385048643,0.000501718657714502,0.00332821300563236,0.00180619073668786,0.0078059879385454,1.71266247836748e-05,0.00256016385048643,0.00158474433034869,0.00424867651027715,1.26579047501451e-05,0.00233105147181137,0.000468199967648344
JP,JPN,Japan,2021-12-13,100658808.11275,3056,5594.3,73,6417,0,7707,2,2,6,3,3509,979,362,3032,3208,248,29,3145,14,708923.900831516,10,3,1,9,11,609328.061361068,78,3471,36599.6436932129,114,110,0,0,0,2,2,0,0,2,2,2,0,0,2,2,2,1,0,2,0,1,0,1,0,2,0,0,2,1,0,2,0,1,0,1,0,2,0,0,2,1,0,2,0,1,0,1,0,2,0,0,2,1,0,2,0,1,0,1,0,2,0,0,1799,1234,476,900,2133,476,1933,1100,476,1838,1195,476,2750,283,476,1981,1052,476,2828,205,476,91,1009,410,1999,81,977,449,2002,370,840,296,2003,161,998,330,2020,890,536,54,2029,559,837,86,2027,371,964,144,2030,1261,178,21,2049,22,22,148,257,1195,1865,32,115,357,101,20,118,419,224,146,179,35,103,173,260,1,1226,19,34,156,282,1151,1867,24,105,455,1054,1871,104,320,547,664,1874,2021-12-13,3509,1,0.106658809664113,0.0103848258460047,0.000569962952408094,0.000789688692583751,0.000569962952408094,0.000789688692583751,0.00170988885722428,0.00136700068612099,0.00085494442861214,0.000967029275449234,0.00398974066685665,0.00208574228855388,0.00704284020567217,1.63365885992043e-05,0.00313479623824451,0.00184960624821605,0.00605340032119739,1.51531674725835e-05,0.00213116828824387,0.000472449358652344
JP,JPN,Japan,2021-12-14,101423314.354313,3077,6004,89,6210,0,7342,1,0,3,2,3562,1023,360,3102,3254,243,26,3180,11,467757.706830197,9,2,0,9,6,276530.308703013,100,3513,37042.5088718689,108,99,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752,1324,486,925,2151,486,2024,1052,486,1865,1211,486,2826,250,486,2038,1038,486,2882,194,486,92,1049,386,2035,105,1006,408,2043,399,852,267,2044,143,1051,321,2047,957,511,42,2052,609,826,77,2050,356,1028,126,2052,1248,212,31,2071,20,23,157,238,1206,1918,59,108,348,133,32,125,397,240,146,189,29,87,188,269,1,1211,16,34,148,260,1183,1921,26,104,445,1051,1936,106,323,497,699,1937,2021-12-14,3562,1,0.103986135181976,0.0101678619898897,0.000280741156653565,0.000550165312731574,0,0,0.000842223469960696,0.000952646639248072,0.000561482313307131,0.000777941992968143,0.00308815272318922,0.00182212806391551,0.00461193473914814,1.31861187635864e-05,0.00168444693992139,0.00134667785841899,0.00272649647138311,1.01481949597494e-05,0.00269960116216488,0.000528397426557024
JP,JPN,Japan,2021-12-15,101665554.711024,3014,6160.301,137,6043,0,7400,2,0,0,0,3488,984,324,3074,3172,252,22,3113,14,639059.893344683,9,3,0,9,10,532522.541277521,142,3450,36378.2111038849,104,95,0,0,0,2,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713,1339,436,890,2162,436,2009,1043,436,1879,1173,436,2762,290,436,1987,1065,436,2844,208,436,85,965,435,2003,97,928,448,2015,368,832,272,2016,138,987,344,2019,866,550,44,2028,581,812,70,2025,333,960,166,2029,1234,192,24,2038,21,32,145,247,1199,1844,39,108,352,121,23,132,362,234,121,170,36,102,198,258,3,1229,24,38,147,250,1184,1845,24,104,413,1084,1863,106,312,521,688,1861,2021-12-15,3488,1,0.0953502060035315,0.00987500822223952,0.000573394495412844,0.000794441761791237,0,0,0,0,0,0,0.00401376146788991,0.00209827449407508,0.00628590376712309,1.53629905339907e-05,0.00286697247706422,0.00177438625842168,0.00523798392475381,1.40314596356179e-05,0.0039034354821487,0.000640769225432865
JP,JPN,Japan,2021-12-16,101193963.702307,2141,4194.8,120,4387,0,5158,0,0,1,1,2476,682,224,2176,2261,162,13,2221,6,445397.832895474,6,0,0,6,4,140036.568368521,125,2441,25738.9024071255,73,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196,966,314,627,1535,314,1398,764,314,1248,914,314,1971,191,314,1465,697,314,2026,136,314,70,727,279,1400,56,735,283,1402,268,630,173,1405,107,718,238,1413,676,352,34,1414,425,582,54,1415,241,705,116,1414,890,139,21,1426,10,17,118,175,818,1338,35,86,239,68,21,71,285,161,85,144,18,74,166,195,0,828,9,27,109,197,797,1337,17,68,282,755,1354,70,210,372,474,1350,2021-12-16,2476,1,0.0933333333333333,0.0116381696367007,0,0,0,0,0.000403877221324717,0.000791424940292856,0.000403877221324717,0.000791424940292856,0.0024232633279483,0.00193662811449263,0.00440142688951039,1.28976226445905e-05,0.00161550888529887,0.0015818902867536,0.0013838430993817,7.24291698897865e-06,0.00485646194320218,0.000849289858158269
JP,JPN,Japan,2021-12-17,90814347.8936679,204,670,3,512,0,515,0,0,0,0,264,76,23,229,244,13,2,237,1,127687.477952181,1,0,0,1,0,0,4,259,2731.00193504527,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,102,42,74,148,42,149,73,42,144,78,42,210,12,42,157,65,42,205,17,42,2,80,26,156,9,69,29,157,28,65,14,157,12,75,20,157,62,40,3,159,37,62,7,158,24,73,9,158,86,17,0,161,1,3,12,16,79,153,1,6,29,5,1,8,22,22,9,11,4,7,15,24,0,100,2,6,13,16,74,153,0,7,31,71,155,10,16,35,48,155,2021-12-17,264,1,0.0912698412698413,0.0355573133532479,0,0,0,0,0,0,0,0,0.00378787878787879,0.00741003185478766,0.00140602758169543,7.70658986310861e-06,0,0,0,0,0.00146466392010583,0.00143429273277441
JP,JPN,Japan,2021-12-18,96857726.4115224,2756,4540.4,76,5600,0,6484,1,1,3,2,3070,897,321,2641,2782,226,30,2731,12,660031.687185743,10,2,2,7,9,586476.772780504,78,3034,31991.7369533874,107,97,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1660,1053,357,721,1992,357,1623,1090,357,1640,1073,357,2380,333,357,1757,956,357,2534,179,357,71,941,324,1734,78,896,358,1738,327,756,245,1742,120,922,278,1750,770,508,36,1756,523,736,59,1752,303,897,114,1756,1107,184,17,1762,24,21,130,244,1058,1593,25,100,312,108,32,99,340,187,122,190,30,112,160,262,4,987,21,28,141,232,1054,1594,15,87,396,965,1607,84,285,440,657,1604,2021-12-18,3070,1,0.108372721134369,0.0111945651078,0.000325732899022801,0.000638320764223451,0.000325732899022801,0.000638320764223451,0.000977198697068404,0.00110524368751105,0.000651465798045603,0.000902574798913171,0.00390879478827362,0.0022072416947699,0.00681444538953398,1.63836782576681e-05,0.00293159609120521,0.00191246478617212,0.00605503344450521,1.54497123634888e-05,0.0024381295743225,0.000540415121416972
JP,JPN,Japan,2021-12-19,103320277.388042,3052,5718,62,6637,0,7880,3,2,1,1,3502,1023,94,3337,3203,239,18,3140,16,618815.862555964,12,4,0,11,10,440722.766682857,73,3448,36357.1222858536,120,109,0,0,0,3,2,1,0,2,2,2,1,0,2,2,0,2,0,1,2,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,2,0,1,2,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,2015,1028,459,855,2188,459,1882,1161,459,1912,1131,459,2650,393,459,2106,937,459,2835,208,459,81,1004,407,2010,86,967,437,2012,403,827,250,2022,154,1007,313,2028,889,549,33,2031,570,823,80,2029,311,1012,147,2032,1228,203,26,2045,19,28,150,248,1161,1896,37,118,321,122,25,125,402,212,143,161,45,110,193,269,2,1217,19,25,164,273,1125,1896,23,118,433,1015,1913,107,291,510,684,1910,2021-12-19,3502,1,0.0273972602739726,0.00546209241778127,0.00085665334094803,0.000968961400810434,0.000571102227298687,0.00079126671699039,0.000285551113649343,0.00055958998561141,0.000285551113649343,0.00055958998561141,0.00456881781838949,0.0022335596796989,0.00598929734026812,1.48778020704505e-05,0.00285551113649343,0.00176730292367425,0.00426559798158135,1.25665778604545e-05,0.00200785968223904,0.000460133211236288
JP,JPN,Japan,2021-12-20,103949218.727014,3896,6892.7,101,9052,0,10631,3,3,3,4,4458,1219,68,4278,4072,297,25,3991,15,288176.537193661,11,4,1,10,9,152399.949242107,114,4386,46247.7779425041,149,134,0,0,0,3,1,2,1,0,3,1,2,1,0,3,2,2,1,3,1,1,1,3,1,2,2,1,1,1,0,1,0,1,0,1,0,0,1,1,2,2,1,3,1,1,1,3,1,2,2,1,1,1,0,1,0,1,0,1,0,0,1,1,2206,1676,576,1192,2690,576,2535,1347,576,2453,1429,576,3542,340,576,2632,1250,576,3630,252,576,112,1307,455,2584,123,1254,501,2580,483,1080,303,2592,181,1318,355,2604,1128,670,45,2615,685,1070,91,2612,424,1248,176,2610,1578,220,31,2629,29,24,206,316,1484,2399,47,167,433,151,35,160,452,323,177,243,43,142,221,337,4,1523,29,43,200,347,1439,2400,25,136,622,1255,2420,116,377,697,850,2418,2021-12-20,4458,1,0.0156465715600552,0.00368967704671113,0.000672947510094213,0.000761241535058884,0.000672947510094213,0.000761241535058884,0.000672947510094213,0.000761241535058884,0.000897263346792284,0.00087890735095917,0.00336473755047106,0.00169989376498022,0.00277228189612906,1.01077232249506e-05,0.00201884253028264,0.00131762083154214,0.00146609999679104,7.35530488626223e-06,0.00246498329372119,0.000451932652355408
JP,JPN,Japan,2021-12-21,102708375.744137,3941,6776.8,124,9026,0,10903.3,1,2,1,1,4526,1260,89,4335,4165,281,27,4078,13,308149.370276964,12,0,0,12,10,207885.051582998,129,4466,47091.3306637536,153,142,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2144,1825,557,1193,2776,557,2674,1295,557,2418,1551,557,3633,336,557,2701,1268,557,3701,268,557,119,1324,492,2591,104,1251,566,2605,476,1080,357,2613,182,1322,410,2612,1129,721,53,2623,763,1044,101,2618,445,1274,186,2621,1609,243,31,2643,23,32,207,325,1473,2466,60,146,411,145,32,145,498,310,184,208,44,124,259,367,1,1592,20,44,208,336,1451,2467,23,141,600,1269,2493,108,427,675,830,2486,2021-12-21,4526,1,0.0201175406871609,0.00413728051470726,0.000220945647370747,0.000432997668984335,0.000441891294741494,0.00061228350910151,0.000220945647370747,0.000432997668984335,0.000220945647370747,0.000432997668984335,0.00287229341581971,0.00155912383020669,0.00300023603765883,1.05771922912864e-05,0.00220945647370747,0.00136789648388512,0.00202403212081625,8.69188360987539e-06,0.00273935771577786,0.000472069914685821
